BelgeNo,OkuTarih,OkuUN,kgid,insUN,insDT,insApp,updUN,updDT,updApp
20647,2022-04-15 14:35:06.017000,murat.gider,1257,,,,,,
20656,2022-04-18 08:15:07.040000,murat.gider,1258,,,,,,
20658,2022-04-18 08:18:29.483000,murat.gider,1259,,,,,,
20660,2022-04-18 08:19:02.957000,murat.gider,1260,,,,,,
20671,2022-04-18 10:13:00.960000,murat.gider,1261,,,,,,
20703,2022-04-18 14:13:49.133000,murat.gider,1262,,,,,,
20705,2022-04-18 14:15:37.527000,murat.gider,1263,,,,,,
20721,2022-04-18 16:31:38.287000,murat.gider,1264,,,,,,
20723,2022-04-18 16:35:38.617000,murat.gider,1265,,,,,,
20750,2022-04-19 10:51:57.650000,murat.gider,1266,,,,,,
20752,2022-04-19 10:57:46.750000,murat.gider,1267,,,,,,
20758,2022-04-19 11:42:27.990000,murat.gider,1268,,,,,,
20761,2022-04-19 11:47:21.600000,murat.gider,1269,,,,,,
20763,2022-04-19 12:12:17.853000,murat.gider,1270,,,,,,
20765,2022-04-19 12:16:12.830000,murat.gider,1271,,,,,,
20781,2022-04-20 09:33:30.037000,murat.gider,1272,,,,,,
20783,2022-04-20 09:36:27.617000,murat.gider,1273,,,,,,
20791,2022-04-20 10:38:47.380000,murat.gider,1274,,,,,,
20813,2022-04-20 16:37:41.717000,murat.gider,1275,,,,,,
20820,2022-04-21 08:18:24.350000,murat.gider,1276,,,,,,
20825,2022-04-21 08:39:41.347000,murat.gider,1277,,,,,,
20835,2022-04-21 12:30:04.183000,murat.gider,1278,,,,,,
20837,2022-04-21 12:41:42.190000,murat.gider,1279,,,,,,
20859,2022-04-21 16:46:37.320000,murat.gider,1280,,,,,,
20870,2022-04-22 08:44:34.453000,murat.gider,1281,,,,,,
20883,2022-04-22 12:26:59.393000,murat.gider,1282,,,,,,
20900,2022-04-22 16:36:17.877000,murat.gider,1283,,,,,,
20907,2022-04-22 16:51:13.953000,murat.gider,1284,,,,,,
20909,2022-04-22 16:52:06.400000,murat.gider,1285,,,,,,
20911,2022-04-22 16:52:39.913000,murat.gider,1286,,,,,,
20916,2022-04-22 17:13:30.600000,murat.gider,1287,,,,,,
20933,2022-04-25 12:01:29.800000,murat.gider,1288,,,,,,
20965,2022-04-26 08:58:58.703000,murat.gider,1289,,,,,,
20967,2022-04-26 09:01:44.610000,murat.gider,1290,,,,,,
20975,2022-04-26 12:01:47.837000,murat.gider,1291,,,,,,
20978,2022-04-26 12:53:14.837000,murat.gider,1292,,,,,,
20980,2022-04-26 13:20:56.987000,murat.gider,1293,,,,,,
21012,2022-04-27 11:57:46.747000,murat.gider,1294,,,,,,
21033,2022-04-27 16:54:24.470000,murat.gider,1295,,,,,,
21037,2022-04-27 17:08:09.420000,murat.gider,1296,,,,,,
21043,2022-04-28 08:33:44.673000,murat.gider,1297,,,,,,
21044,2022-04-28 08:33:37.420000,murat.gider,1298,,,,,,
21050,2022-04-28 10:38:05.723000,murat.gider,1299,,,,,,
21052,2022-04-28 10:41:23.883000,murat.gider,1300,,,,,,
21100,2022-04-28 16:55:24.853000,murat.gider,1301,,,,,,
21102,2022-04-28 16:59:23.700000,murat.gider,1302,,,,,,
21141,2022-04-29 16:09:11.487000,murat.gider,1303,,,,,,
21143,2022-05-09 08:20:30.337000,murat.gider,1304,,,,,,
21169,2022-05-09 08:19:21.950000,murat.gider,1305,,,,,,
21171,2022-05-09 08:20:05.583000,murat.gider,1306,,,,,,
21176,2022-05-09 08:48:12.073000,murat.gider,1307,,,,,,
21185,2022-05-09 10:19:25.423000,murat.gider,1308,,,,,,
21199,2022-05-09 14:23:31.623000,murat.gider,1309,,,,,,
21201,2022-05-09 14:31:16.020000,murat.gider,1310,,,,,,
21230,2022-05-11 08:33:18.183000,murat.gider,1311,,,,,,
21233,2022-05-11 08:39:05.997000,murat.gider,1312,,,,,,
21240,2022-05-11 09:43:00.667000,murat.gider,1313,,,,,,
21247,2022-05-11 11:54:59.720000,murat.gider,1314,,,,,,
21259,2022-05-11 16:06:07.330000,murat.gider,1315,,,,,,
21261,2022-05-11 16:10:29.627000,murat.gider,1316,,,,,,
21263,2022-05-11 16:19:17.990000,murat.gider,1317,,,,,,
21266,2022-05-11 16:59:31.383000,murat.gider,1318,,,,,,
21275,2022-05-12 10:36:42.707000,murat.gider,1319,,,,,,
21286,2022-05-12 13:45:06.460000,murat.gider,1320,,,,,,
21298,2022-05-13 07:54:41.220000,murat.gider,1321,,,,,,
21300,2022-05-13 07:57:52.710000,murat.gider,1322,,,,,,
21333,2022-05-13 14:27:57.943000,murat.gider,1323,,,,,,
21336,2022-05-13 14:42:01.497000,murat.gider,1324,,,,,,
21342,2022-05-13 17:06:26.110000,ekrem.koc,1325,,,,,,
21373,2022-05-16 17:22:28.553000,ekrem.koc,1326,,,,,,
21434,2022-05-20 16:18:41.330000,murat.gider,1327,,,,,,
21480,2022-05-25 14:07:10.157000,emre.dilek,1328,,,,,,
21483,2022-05-25 14:15:04.263000,emre.dilek,1329,,,,,,
21496,2022-05-26 08:25:45.313000,emre.dilek,1330,,,,,,
21499,2022-05-26 09:22:02.903000,emre.dilek,1331,,,,,,
21501,2022-05-26 09:25:03.707000,emre.dilek,1332,,,,,,
21510,2022-05-26 10:52:31.343000,emre.dilek,1333,,,,,,
21512,2022-05-26 10:57:45.380000,emre.dilek,1334,,,,,,
21514,2022-05-26 11:12:12.517000,emre.dilek,1335,,,,,,
21516,2022-05-26 11:16:46.400000,emre.dilek,1336,,,,,,
21518,2022-05-26 11:23:26.907000,emre.dilek,1337,,,,,,
21521,2022-05-26 11:52:42.640000,emre.dilek,1338,,,,,,
21524,2022-05-26 12:08:25.630000,emre.dilek,1339,,,,,,
21526,2022-05-26 12:13:54.510000,emre.dilek,1340,,,,,,
21528,2022-05-26 12:26:41.227000,emre.dilek,1341,,,,,,
21530,2022-05-26 12:32:12.973000,emre.dilek,1342,,,,,,
21581,2022-05-27 15:29:14.060000,mehmet.sari,1343,,,,,,
21592,2022-05-30 08:31:14.257000,emre.dilek,1344,,,,,,
21593,2022-05-30 08:31:37.140000,emre.dilek,1345,,,,,,
21596,2022-05-30 09:36:42.570000,emre.dilek,1346,,,,,,
21597,2022-05-30 09:36:42.820000,emre.dilek,1347,,,,,,
21598,2022-05-30 09:36:43.110000,emre.dilek,1348,,,,,,
21599,2022-05-30 09:36:54.167000,emre.dilek,1349,,,,,,
21600,2022-05-30 09:36:54.330000,emre.dilek,1350,,,,,,
21601,2022-05-30 09:36:54.520000,emre.dilek,1351,,,,,,
21625,2022-05-30 11:03:00.193000,emre.dilek,1352,,,,,,
21631,2022-05-30 11:16:30.410000,emre.dilek,1353,,,,,,
21633,2022-05-30 11:26:05.773000,emre.dilek,1354,,,,,,
21635,2022-05-30 11:34:51.197000,emre.dilek,1355,,,,,,
21652,2022-05-31 08:23:47.773000,emre.dilek,1356,,,,,,
21653,2022-05-31 08:23:48,emre.dilek,1357,,,,,,
21654,2022-05-31 08:23:48.123000,emre.dilek,1358,,,,,,
21673,2022-05-31 10:57:13.067000,emre.dilek,1359,,,,,,
21689,2022-05-31 14:16:54.373000,emre.dilek,1360,,,,,,
21695,2022-06-02 11:04:00.330000,emre.dilek,1361,,,,,,
21697,2022-05-31 17:29:47.500000,emre.dilek,1362,,,,,,
21701,2022-05-31 17:33:18.170000,emre.dilek,1363,,,,,,
21716,2022-06-01 13:52:51.703000,emre.dilek,1364,,,,,,
21717,2022-06-01 13:52:51.913000,emre.dilek,1365,,,,,,
21718,2022-06-01 13:52:52.023000,emre.dilek,1366,,,,,,
21722,2022-06-07 09:21:07,emre.dilek,1367,,,,,,
21758,2022-06-02 11:05:11.087000,emre.dilek,1368,,,,,,
21764,2022-06-02 12:21:34.750000,emre.dilek,1369,,,,,,
21767,2022-06-02 14:06:15.403000,emre.dilek,1370,,,,,,
21769,2022-06-02 14:07:13.403000,emre.dilek,1371,,,,,,
21771,2022-06-02 14:08:15.777000,emre.dilek,1372,,,,,,
21774,2022-06-02 14:27:27.870000,emre.dilek,1373,,,,,,
21776,2022-06-02 14:31:25.403000,emre.dilek,1374,,,,,,
21778,2022-06-02 14:34:36.277000,emre.dilek,1375,,,,,,
21789,2022-06-02 17:11:59.167000,emre.dilek,1376,,,,,,
21791,2022-06-02 17:23:02.877000,emre.dilek,1377,,,,,,
21810,2022-06-03 13:58:38.333000,emre.dilek,1378,,,,,,
21815,2022-06-03 15:17:09.470000,berke.kaban,1379,,,,,,
21833,2022-06-03 17:20:23.517000,emre.dilek,1380,,,,,,
21891,2022-06-07 09:16:34.177000,emre.dilek,1381,,,,,,
21892,2022-06-07 09:16:34.500000,emre.dilek,1382,,,,,,
21895,2022-06-07 09:21:06.830000,emre.dilek,1383,,,,,,
21903,2022-06-07 10:56:13.460000,berke.kaban,1384,,,,,,
21924,2022-06-08 10:12:14.580000,emre.dilek,1385,,,,,,
21929,2022-06-08 11:54:03.043000,berke.kaban,1386,,,,,,
21934,2022-06-08 12:37:46.130000,emre.dilek,1387,,,,,,
21936,2022-06-08 12:46:57.757000,emre.dilek,1388,,,,,,
21949,2022-06-09 09:45:17.020000,emre.dilek,1389,,,,,,
21951,2022-06-09 10:26:18.563000,emre.dilek,1390,,,,,,
21954,2022-06-09 10:39:19.547000,emre.dilek,1391,,,,,,
21956,2022-06-09 10:50:58.920000,emre.dilek,1392,,,,,,
21960,2022-06-13 10:16:07.040000,emre.dilek,1393,,,,,,
21961,2022-06-13 10:16:07.777000,emre.dilek,1394,,,,,,
21965,2022-06-09 15:01:04.930000,emre.dilek,1395,,,,,,
21969,2022-06-09 15:15:32.450000,emre.dilek,1396,,,,,,
21972,2022-06-09 15:26:18.873000,emre.dilek,1397,,,,,,
21992,2022-06-10 11:09:30.800000,emre.dilek,1398,,,,,,
21995,2022-06-10 11:18:33.873000,emre.dilek,1399,,,,,,
21998,2022-06-10 11:22:36,emre.dilek,1400,,,,,,
22005,2022-06-10 11:41:28.060000,emre.dilek,1401,,,,,,
22013,2022-06-10 13:29:13.773000,emre.dilek,1402,,,,,,
22036,2022-06-10 17:11:30.097000,emre.dilek,1403,,,,,,
22043,2022-06-13 10:16:07.233000,emre.dilek,1404,,,,,,
22045,2022-06-13 10:16:07.433000,emre.dilek,1405,,,,,,
22046,2022-06-13 09:47:18.493000,emre.dilek,1406,,,,,,
22048,2022-06-13 09:47:27.877000,emre.dilek,1407,,,,,,
22049,2022-06-13 10:16:07.650000,emre.dilek,1408,,,,,,
22052,2022-06-13 10:00:37.793000,emre.dilek,1409,,,,,,
22054,2022-06-13 10:02:22.637000,emre.dilek,1410,,,,,,
22062,2022-06-13 10:50:46.140000,emre.dilek,1411,,,,,,
22065,2022-06-13 11:19:23.060000,emre.dilek,1412,,,,,,
22069,2022-06-13 11:25:27.187000,emre.dilek,1413,,,,,,
22080,2022-06-13 14:43:32.347000,emre.dilek,1414,,,,,,
22121,2022-06-14 14:19:42.677000,emre.dilek,1415,,,,,,
22132,2022-06-15 09:34:51.500000,emre.dilek,1416,,,,,,
22142,2022-06-15 10:32:40.300000,emre.dilek,1417,,,,,,
22144,2022-06-16 09:00:00.710000,emre.dilek,1418,,,,,,
22146,2022-06-15 11:01:29.693000,emre.dilek,1419,,,,,,
22151,2022-06-15 13:47:58.020000,emre.dilek,1420,,,,,,
22153,2022-06-15 13:54:50.327000,emre.dilek,1421,,,,,,
22162,2022-06-16 09:00:00.910000,emre.dilek,1422,,,,,,
22163,2022-06-16 08:17:34.427000,emre.dilek,1423,,,,,,
22165,2022-06-16 08:44:56.197000,emre.dilek,1424,,,,,,
22167,2022-06-16 08:50:56.997000,emre.dilek,1425,,,,,,
22182,2022-06-16 12:01:15.420000,emre.dilek,1426,,,,,,
22183,2022-06-16 12:10:46.457000,emre.dilek,1427,,,,,,
22184,2022-06-16 12:10:46.590000,emre.dilek,1428,,,,,,
22186,2022-06-16 12:10:50.757000,emre.dilek,1429,,,,,,
22207,2022-06-17 08:29:47.010000,emre.dilek,1430,,,,,,
22212,2022-06-17 15:36:21.870000,emre.dilek,1431,,,,,,
22219,2022-06-17 15:36:22.183000,emre.dilek,1432,,,,,,
22220,2022-06-17 11:59:32.567000,emre.dilek,1433,,,,,,
22230,2022-06-17 15:36:22.380000,emre.dilek,1434,,,,,,
22235,2022-06-17 16:27:39.863000,emre.dilek,1435,,,,,,
22246,2022-06-20 10:42:28.340000,emre.dilek,1436,,,,,,
22247,2022-06-20 09:19:39.243000,emre.dilek,1437,,,,,,
22259,2022-06-20 10:42:16.103000,emre.dilek,1438,,,,,,
22278,2022-06-22 17:17:40.330000,emre.dilek,1439,,,,,,
22283,2022-06-21 09:06:06.353000,emre.dilek,1440,,,,,,
22324,2022-06-22 17:17:00.817000,emre.dilek,1441,,,,,,
22325,2022-06-22 17:17:01.140000,emre.dilek,1442,,,,,,
22326,2022-06-22 17:17:01.353000,emre.dilek,1443,,,,,,
22327,2022-06-22 17:17:40.550000,emre.dilek,1444,,,,,,
22351,2022-06-23 10:42:56.620000,emre.dilek,1445,,,,,,
22383,2022-06-24 08:18:52.097000,emre.dilek,1446,,,,,,
22384,2022-06-23 15:05:32.133000,emre.dilek,1447,,,,,,
22385,2022-06-23 14:50:06.247000,emre.dilek,1448,,,,,,
22388,2022-06-24 08:18:52.320000,emre.dilek,1449,,,,,,
22393,2022-06-23 16:41:08.153000,emre.dilek,1450,,,,,,
22394,2022-06-23 16:41:08.427000,emre.dilek,1451,,,,,,
22403,2022-06-24 16:13:06.100000,emre.dilek,1452,,,,,,
22424,2022-06-24 14:39:12.270000,emre.dilek,1453,,,,,,
22428,2022-06-24 16:13:06.387000,emre.dilek,1454,,,,,,
22463,2022-06-27 09:55:11.050000,emre.dilek,1455,,,,,,
22467,2022-06-30 15:17:01.037000,emre.dilek,1456,,,,,,
22501,2022-06-30 15:17:00.920000,emre.dilek,1457,,,,,,
22512,2022-06-28 17:03:06.213000,emre.dilek,1458,,,,,,
22517,2022-06-29 08:45:07.547000,emre.dilek,1459,,,,,,
22518,2022-06-29 08:45:07.883000,emre.dilek,1460,,,,,,
22521,2022-06-30 15:17:00.800000,emre.dilek,1461,,,,,,
22522,2022-06-29 13:43:29.867000,emre.dilek,1462,,,,,,
22523,2022-06-29 13:43:30.103000,emre.dilek,1463,,,,,,
22543,2022-06-29 17:06:24.580000,emre.dilek,1464,,,,,,
22552,2022-06-30 15:17:00.550000,emre.dilek,1465,,,,,,
22591,2022-07-04 12:27:54.680000,emre.dilek,1466,,,,,,
22602,2022-07-04 12:27:54.983000,emre.dilek,1467,,,,,,
22603,2022-07-04 12:27:55.493000,emre.dilek,1468,,,,,,
22605,2022-07-04 12:27:55.233000,emre.dilek,1469,,,,,,
22611,2022-07-04 13:33:37.740000,emre.dilek,1470,,,,,,
22706,2022-07-29 14:38:15.730000,emre.dilek,1471,,,,,,
22707,2022-07-20 13:06:51.037000,emre.dilek,1472,,,,,,
22711,2022-07-20 17:11:14.320000,emre.dilek,1473,,,,,,
22792,2022-07-28 10:18:48.867000,emre.dilek,1474,,,,,,
22804,2022-07-29 14:37:28.890000,emre.dilek,1475,,,,,,
22805,2022-07-29 14:37:29.243000,emre.dilek,1476,,,,,,
22814,2022-07-28 12:53:23.713000,emre.dilek,1477,,,,,,
22816,2022-07-28 12:53:23.947000,emre.dilek,1478,,,,,,
22837,2022-07-29 14:37:29.483000,emre.dilek,1479,,,,,,
22839,2022-07-29 14:37:29.697000,emre.dilek,1480,,,,,,
22855,2022-08-01 15:52:33.950000,emre.dilek,1481,,,,,,
22857,2022-08-01 15:52:34.240000,emre.dilek,1482,,,,,,
22865,2022-08-03 17:29:29.570000,emre.dilek,1483,,,,,,
22909,2022-08-03 17:29:29.883000,emre.dilek,1484,,,,,,
22910,2022-08-03 17:29:30.183000,emre.dilek,1485,,,,,,
22931,2022-08-04 16:30:47.807000,emre.dilek,1486,,,,,,
22939,2022-08-05 11:02:03.760000,emre.dilek,1487,,,,,,
22948,2022-08-09 12:10:53.643000,emre.dilek,1488,,,,,,
22949,2022-08-09 12:10:53.960000,emre.dilek,1489,,,,,,
22950,2022-08-09 12:10:54.147000,emre.dilek,1490,,,,,,
22952,2022-08-09 12:10:54.370000,emre.dilek,1491,,,,,,
22999,2022-08-09 12:10:54.617000,emre.dilek,1492,,,,,,
23008,2022-08-09 14:36:42.450000,emre.dilek,1493,,,,,,
23028,2022-08-11 14:23:09.807000,emre.dilek,1494,,,,,,
23029,2022-08-11 14:23:10.220000,emre.dilek,1495,,,,,,
23040,2022-08-11 17:18:16.330000,emre.dilek,1496,,,,,,
23046,2022-08-16 11:05:30.170000,emre.dilek,1497,,,,,,
23065,2022-08-16 11:05:30.420000,emre.dilek,1498,,,,,,
23073,2022-08-16 11:05:30.643000,emre.dilek,1499,,,,,,
23086,2022-08-16 11:05:30.907000,emre.dilek,1500,,,,,,
23099,2022-08-25 08:09:42.357000,emre.dilek,1501,,,,,,
23100,2022-08-19 17:10:15.587000,emre.dilek,1502,,,,,,
23106,2022-08-19 17:10:15.953000,emre.dilek,1503,,,,,,
23107,2022-08-19 17:10:16.283000,emre.dilek,1504,,,,,,
23108,2022-08-19 17:10:16.433000,emre.dilek,1505,,,,,,
23138,2022-08-19 17:10:16.687000,emre.dilek,1506,,,,,,
23157,2022-08-19 17:10:16.927000,emre.dilek,1507,,,,,,
23171,2022-08-19 17:10:17.240000,emre.dilek,1508,,,,,,
23237,2022-08-24 15:02:14.493000,emre.dilek,1509,,,,,,
23243,2022-08-25 08:07:47.310000,emre.dilek,1510,,,,,,
23245,2022-08-25 08:09:42.483000,emre.dilek,1511,,,,,,
23255,2022-08-25 08:35:38.667000,emre.dilek,1512,,,,,,
23259,2022-08-25 09:42:29.570000,emre.dilek,1513,,,,,,
23263,2022-08-26 14:10:16.747000,emre.dilek,1514,,,,,,
23281,2022-08-26 14:10:17.360000,emre.dilek,1515,,,,,,
23283,2022-08-25 16:49:33.370000,emre.dilek,1516,,,,,,
23299,2022-08-26 14:10:17.533000,emre.dilek,1517,,,,,,
23333,2022-08-29 11:10:00.473000,emre.dilek,1518,,,,,,
23336,2022-08-29 11:50:59.310000,emre.dilek,1519,,,,,,
23338,2022-08-29 11:55:08.883000,emre.dilek,1520,,,,,,
23340,2022-08-29 17:16:07.133000,emre.dilek,1521,,,,,,
23346,2022-08-29 17:16:07.420000,emre.dilek,1522,,,,,,
23349,2022-08-29 17:16:07.563000,emre.dilek,1523,,,,,,
23350,2022-08-29 17:16:17.890000,emre.dilek,1524,,,,,,
23358,2022-09-01 08:38:22.863000,emre.dilek,1525,,,,,,
23387,2022-09-01 08:38:23.130000,emre.dilek,1526,,,,,,
23393,2022-09-01 12:09:07.740000,emre.dilek,1527,,,,,,
23396,2022-09-07 15:18:16.900000,emre.dilek,1528,,,,,,
23407,2022-09-05 08:20:08.193000,emre.dilek,1529,,,,,,
23416,2022-09-05 08:20:07.757000,emre.dilek,1530,,,,,,
23417,2022-09-05 08:20:08.410000,emre.dilek,1531,,,,,,
23438,2022-09-07 15:18:17.200000,emre.dilek,1532,,,,,,
23457,2022-09-06 08:56:13.277000,emre.dilek,1533,,,,,,
23470,2022-09-06 14:58:59.800000,emre.dilek,1534,,,,,,
23482,2022-09-07 11:19:27.300000,emre.dilek,1535,,,,,,
23494,2022-09-08 08:14:10.687000,emre.dilek,1536,,,,,,
23496,2022-10-18 08:08:23.877000,emre.dilek,1537,,,,,,
23515,2022-09-09 15:53:11.390000,emre.dilek,1538,,,,,,
23536,2022-09-09 15:53:11.783000,emre.dilek,1539,,,,,,
23569,2022-09-12 11:28:38.080000,emre.dilek,1540,,,,,,
23577,2022-09-13 08:18:36.417000,emre.dilek,1541,,,,,,
23589,2022-09-13 13:38:57.043000,emre.dilek,1542,,,,,,
23590,2022-09-13 13:38:57.287000,emre.dilek,1543,,,,,,
23594,2022-09-13 15:01:31.553000,emre.dilek,1544,,,,,,
23603,2022-09-13 17:02:21.440000,emre.dilek,1545,,,,,,
23626,2022-09-14 16:40:00.390000,emre.dilek,1546,,,,,,
23628,2022-09-14 16:46:15.557000,emre.dilek,1547,,,,,,
23632,2022-09-14 17:07:16.203000,emre.dilek,1548,,,,,,
23637,2022-09-15 16:07:56.100000,emre.dilek,1549,,,,,,
23658,2022-09-15 16:07:56.413000,emre.dilek,1550,,,,,,
23668,2022-09-16 09:40:34.973000,emre.dilek,1551,,,,,,
23675,2022-09-16 11:37:15.703000,emre.dilek,1552,,,,,,
23694,2022-09-19 08:41:26.420000,emre.dilek,1553,,,,,,
23734,2022-09-20 08:58:15.597000,emre.dilek,1554,,,,,,
23737,2022-09-20 14:10:56.830000,emre.dilek,1555,,,,,,
23747,2022-09-20 14:10:57.207000,emre.dilek,1556,,,,,,
23760,2022-09-21 08:53:55.020000,emre.dilek,1557,,,,,,
23764,2022-09-21 09:19:38.973000,emre.dilek,1558,,,,,,
23779,2022-09-21 16:04:24.743000,emre.dilek,1559,,,,,,
23791,2022-09-22 17:04:58.717000,emre.dilek,1560,,,,,,
23801,2022-09-22 17:04:59.180000,emre.dilek,1561,,,,,,
23830,2022-09-23 12:21:28.957000,emre.dilek,1562,,,,,,
23842,2022-09-26 15:04:55.013000,emre.dilek,1563,,,,,,
23865,2022-09-26 15:04:55.527000,emre.dilek,1564,,,,,,
23877,2022-09-27 09:08:43.650000,emre.dilek,1565,,,,,,
23893,2022-09-27 15:36:48.627000,emre.dilek,1566,,,,,,
23905,2022-09-28 12:12:17.067000,emre.dilek,1567,,,,,,
23906,2022-09-28 12:12:17.407000,emre.dilek,1568,,,,,,
23944,2022-09-29 09:53:07.613000,emre.dilek,1569,,,,,,
23947,2022-09-29 10:48:55.727000,emre.dilek,1570,,,,,,
23973,2022-09-30 14:01:51.463000,emre.dilek,1571,,,,,,
23979,2022-09-30 14:53:08.393000,emre.dilek,1572,,,,,,
23989,2022-09-30 16:44:06.480000,emre.dilek,1573,,,,,,
23995,2022-09-30 17:35:56.990000,emre.dilek,1574,,,,,,
24031,2022-10-05 09:32:13.510000,emre.dilek,1575,,,,,,
24048,2022-10-05 09:32:13.820000,emre.dilek,1576,,,,,,
24049,2022-10-05 09:32:14.057000,emre.dilek,1577,,,,,,
24071,2022-10-10 10:31:34.700000,emre.dilek,1578,,,,,,
24090,2022-10-10 10:31:34.973000,emre.dilek,1579,,,,,,
24093,2022-10-10 10:31:35.103000,emre.dilek,1580,,,,,,
24138,2022-10-10 10:31:35.430000,emre.dilek,1581,,,,,,
24163,2022-10-10 17:30:38.883000,emre.dilek,1582,,,,,,
24204,2022-10-12 12:06:22.093000,emre.dilek,1583,,,,,,
24208,2022-10-13 08:29:30.583000,emre.dilek,1584,,,,,,
24221,2022-10-13 08:29:30.903000,emre.dilek,1585,,,,,,
24222,2022-10-13 08:29:31.113000,emre.dilek,1586,,,,,,
24223,2022-10-13 08:29:31.287000,emre.dilek,1587,,,,,,
24268,2022-10-14 14:49:28.743000,emre.dilek,1588,,,,,,
24279,2022-10-15 10:05:27.233000,emre.dilek,1589,,,,,,
24317,2022-10-17 09:35:21.497000,emre.dilek,1590,,,,,,
24332,2022-10-18 12:16:05.977000,emre.dilek,1591,,,,,,
24371,2022-10-18 12:16:06.320000,emre.dilek,1592,,,,,,
24382,2022-10-18 17:32:14.153000,emre.dilek,1593,,,,,,
24395,2022-10-19 15:51:51.333000,berke.kaban,1594,,,,,,
24397,2022-10-19 16:55:09.250000,berke.kaban,1595,,,,,,
24401,2022-10-19 17:16:19.653000,berke.kaban,1596,,,,,,
24435,2022-10-21 11:47:42.250000,emre.dilek,1597,,,,,,
24436,2022-10-21 11:47:42.533000,emre.dilek,1598,,,,,,
24451,2022-10-21 17:28:21.103000,emre.dilek,1599,,,,,,
24493,2022-10-24 17:25:14.917000,emre.dilek,1600,,,,,,
24539,2022-10-26 08:18:08.477000,emre.dilek,1601,,,,,,
24557,2022-10-26 12:17:17.167000,emre.dilek,1602,,,,,,
24582,2022-10-28 08:22:47.577000,emre.dilek,1603,,,,,,
25586,2022-10-28 08:22:47.787000,emre.dilek,1604,,,,,,
25587,2022-10-28 08:22:48.200000,emre.dilek,1605,,,,,,
25599,2022-12-01 09:16:27.397000,berke.kaban,1606,,,,,,
25641,2022-10-31 15:57:01.180000,berke.kaban,1607,,,,,,
25643,2022-10-31 16:21:03.630000,berke.kaban,1608,,,,,,
25645,2022-10-31 16:52:49.900000,berke.kaban,1609,,,,,,
25647,2022-11-02 11:52:38.507000,berke.kaban,1610,,,,,,
25649,2022-10-31 17:34:16.607000,berke.kaban,1611,,,,,,
25655,2022-11-02 11:52:38.837000,berke.kaban,1612,,,,,,
25669,2022-11-01 17:33:23.670000,mehmet.sari,1613,,,,,,
25692,2022-11-02 11:52:39.040000,berke.kaban,1614,,,,,,
25700,2022-11-02 13:54:39.637000,berke.kaban,1615,,,,,,
25703,2022-11-02 16:22:41.887000,berke.kaban,1616,,,,,,
25710,2022-11-04 09:58:26.903000,berke.kaban,1617,,,,,,
25711,2022-11-11 14:07:10.047000,berke.kaban,1618,,,,,,
25722,2022-11-04 09:58:26.677000,berke.kaban,1619,,,,,,
25741,2022-11-04 12:01:13.937000,berke.kaban,1620,,,,,,
25743,2022-11-04 12:01:14.277000,berke.kaban,1621,,,,,,
25759,2022-11-04 17:20:58.677000,berke.kaban,1622,,,,,,
25791,2022-11-08 11:27:32.797000,berke.kaban,1623,,,,,,
25797,2022-11-08 16:54:09.360000,berke.kaban,1624,,,,,,
25798,2022-11-08 16:54:09.710000,berke.kaban,1625,,,,,,
25799,2022-11-08 16:54:09.860000,berke.kaban,1626,,,,,,
25800,2022-11-08 16:54:10.110000,berke.kaban,1627,,,,,,
25826,2022-11-09 12:52:29.210000,berke.kaban,1628,,,,,,
25836,2022-11-09 14:57:52.610000,berke.kaban,1629,,,,,,
25842,2022-11-10 14:07:16.563000,berke.kaban,1630,,,,,,
25844,2022-11-10 14:11:20.943000,berke.kaban,1631,,,,,,
25858,2022-11-11 10:23:29.117000,berke.kaban,1632,,,,,,
25859,2022-11-11 10:23:29.370000,berke.kaban,1633,,,,,,
25871,2022-11-11 15:58:05.650000,berke.kaban,1634,,,,,,
25873,2022-11-11 14:07:10.290000,berke.kaban,1635,,,,,,
25882,2022-11-11 15:58:05.477000,berke.kaban,1636,,,,,,
25894,2022-11-14 10:44:04.647000,murat.gider,1637,,,,,,
25897,2022-11-14 10:53:05.230000,murat.gider,1638,,,,,,
25902,2022-11-14 11:32:29.467000,murat.gider,1639,,,,,,
25904,2022-11-14 11:33:32.880000,murat.gider,1640,,,,,,
25913,2022-11-14 12:27:30.687000,murat.gider,1641,,,,,,
25922,2022-11-14 15:09:18.590000,murat.gider,1642,,,,,,
25924,2022-11-14 15:10:32.060000,murat.gider,1643,,,,,,
25934,2022-11-14 17:18:05.057000,murat.gider,1644,,,,,,
25944,2022-11-15 08:50:30.500000,murat.gider,1645,,,,,,
25946,2022-11-15 08:52:32.797000,murat.gider,1646,,,,,,
25950,2022-11-15 09:21:35.220000,murat.gider,1647,,,,,,
25952,2022-11-15 09:22:23.353000,murat.gider,1648,,,,,,
25962,2022-11-15 12:01:55.323000,murat.gider,1649,,,,,,
25996,2022-11-21 10:10:42.403000,berke.kaban,1650,,,,,,
25997,2022-11-18 08:26:17.037000,murat.gider,1651,,,,,,
26017,2022-11-18 08:26:17.263000,murat.gider,1652,,,,,,
26026,2022-11-18 09:10:04.157000,murat.gider,1653,,,,,,
26052,2022-11-21 10:10:42.710000,berke.kaban,1654,,,,,,
26053,2022-11-21 10:11:08.470000,berke.kaban,1655,,,,,,
26055,2022-11-21 10:10:42.950000,berke.kaban,1656,,,,,,
26056,2022-11-21 10:11:08.660000,berke.kaban,1657,,,,,,
