Company,Location,GKod,kgid
01,CS001,G04.004,3027
01,CS001,G04.005,3028
01,CS001,G04.006,3029
01,CS001,G04.007,3030
01,CS001,G04.008,3031
01,CS001,G04.009,3032
01,CS001,G04.010,3033
01,CS001,G04.011,3034
01,CS001,G05 -,3035
01,CS001,G05.001,3036
01,CS001,G05.002,3037
01,CS001,G05.003,3038
01,CS001,G05.004,3039
01,CS001,G05.005,3040
01,CS001,G05.006,3041
01,CS001,G05.007,3042
01,CS001,G05.009,3043
01,CS001,G05.010,3044
01,CS001,G05.011,3045
01,CS001,G05.012,3046
01,CS001,G05.013,3047
01,CS001,G05.014,3048
01,CS001,G05.015,3049
01,CS001,G05.016,3050
01,CS001,G05.017,3051
01,CS001,G05.019,3052
01,CS001,G06 -,3053
01,CS001,G06.001,3054
01,CS001,G08 -,3055
01,CS001,G08.001,3056
01,CS001,G08.002,3057
01,CS001,G08.003,3058
01,CS001,G08.006,3059
01,CS001,G08.007,3060
01,CS001,G09 -,3061
01,CS001,G09.001,3062
01,CS001,G09.002,3063
01,CS001,G09.003,3064
01,CS001,G09.004,3065
01,CS001,G09.005,3066
01,CS001,G09.006,3067
01,CS001,G10 - ,3068
01,CS001,G10.001,3069
01,CS001,G10.002,3070
01,CS001,G10.005,3071
01,CS001,G10.006,3072
01,CS001,G11 -,3073
01,CS001,G11.001,3074
01,CS001,G11.002,3075
01,CS001,G11.003,3076
01,CS001,G11.004,3077
01,CS001,K01 -,3078
01,CS001,K01.001,3079
01,CS001,K01.002,3080
01,CS001,K01.003,3081
01,CS001,K01.004,3082
01,CS001,K01.005,3083
01,CS001,K01.006,3084
01,CS001,K01.007,3085
01,CS001,K01.008,3086
01,CS001,K01.009,3087
01,CS001,K01.010,3088
01,CS001,K01.011,3089
01,CS001,K01.013,3090
01,CS001,K01.099,3091
01,CS001,P01 -,3092
01,CS001,P01.001,3093
01,CS001,R01 -,3094
01,CS001,R01.001,3095
01,CS001,R01.002,3096
01,CS001,R01.003,3097
01,CS001,R01.004,3098
01,CS001,R01.005,3099
01,CS001,R02 -,3100
01,CS001,R02.001,3101
01,CS001,R02.002,3102
01,CS001,R03 -,3103
01,CS001,R03.001,3104
01,CS001,R03.002,3105
01,CS001,R05 -,3106
01,CS001,R05.001,3107
01,CS001,R05.002,3108
01,CS001,R06 -,3109
01,CS001,R06.001,3110
01,CS001,R06.002,3111
01,CS001,R07 -,3112
01,CS001,R07.001,3113
01,CS001,R07.002,3114
01,CS001,R07.003,3115
01,CS001,R08,3116
01,CS001,R08.001,3117
01,CS001,S01 -,3118
01,CS001,S01.001,3119
01,CS001,S01.002,3120
01,CS001,S01.003,3121
01,CS001,S01.004,3122
01,CS001,S01.005,3123
01,CS001,S01.006,3124
01,CS001,S01.007,3125
01,CS001,S01.008,3126
01,CS001,S01.009,3127
01,CS001,S01.010,3128
01,CS001,S01.011,3129
01,CS001,S01.012,3130
01,CS001,S01.014,3131
01,CS001,S01.015,3132
01,CS001,S01.016,3133
01,CS001,S01.021,3134
01,CS001,S01.022,3135
01,CS001,S01.028,3136
01,CS001,U01 -,3137
01,CS001,U01.001,3138
01,CS001,U01.002,3139
01,CS001,U01.003,3140
01,CS001,U01.004,3141
01,CS001,U01.005,3142
01,CS001,U01.006,3143
01,CS001,U02 - ,3144
01,CS001,U02.004,3145
01,CS001,U02.005,3146
01,CS001,U02.006,3147
01,CS001,U03 - ,3148
01,CS001,U03.001,3149
01,CS001,U03.002,3150
01,CS001,U03.003,3151
01,CS001,U03.004,3152
01,CS001,U03.005,3153
01,CS001,U03.006,3154
01,CS001,U04 -,3155
01,CS001,U04.001,3156
01,CS001,U04.002,3157
01,CS001,U04.004,3158
01,CS001,U04.005,3159
01,CS001,U04.006,3160
01,CS001,U04.007,3161
01,CS001,U04.008,3162
01,CS001,U04.009,3163
01,CS001,U04.010,3164
01,CS001,U05 -,3165
01,CS001,U05.001,3166
01,CS001,U05.002,3167
01,CS001,U05.003,3168
01,CS001,U05.004,3169
01,CS001,U05.005,3170
01,CS001,U05.006,3171
01,CS001,U05.007,3172
01,CS001,U05.009,3173
01,CS001,U05.010,3174
01,CS001,U05.011,3175
01,CS001,U05.017,3176
01,CS001,U06 -,3177
01,CS001,U06.001,3178
01,CS001,U08 -,3179
01,CS001,U08.001,3180
01,CS001,U08.002,3181
01,CS001,U08.003,3182
01,CS001,U08.004,3183
01,CS001,U08.005,3184
01,CS001,U08.006,3185
01,CS001,U09 -,3186
01,CS001,U09.001,3187
01,CS001,U09.002,3188
01,CS001,U09.003,3189
01,CS001,U09.004,3190
01,CS001,U09.005,3191
01,CS001,U09.006,3192
01,CS001,U10 - ,3193
01,CS001,U10.001,3194
01,CS001,U10.002,3195
01,CS001,U10.005,3196
01,CS001,U10.006,3197
01,CS001,U12 -,3198
01,CS001,U12.001,3199
01,CS001,U12.002,3200
01,CS001,U12.003,3201
01,CS001,U12.009,3202
01,CS001,U13-,3203
01,CS001,U13.001,3204
01,CS001,U13.002,3205
01,CS001,U13.003,3206
01,CS001,U13.004,3207
01,CS001,U13.005,3208
01,CS001,U13.006,3209
01,CS001,U13.007,3210
01,CS001,U13.008,3211
01,CS001,U13.009,3212
01,CS001,U13.019,3213
01,CS002,A01 -,3214
01,CS002,A01.001,3215
01,CS002,A01.002,3216
01,CS002,A01.003,3217
01,CS002,A01.004,3218
01,CS002,A01.005,3219
01,CS002,A01.006,3220
01,CS002,A02 - ,3221
01,CS002,A02.001,3222
01,CS002,A02.002,3223
01,CS002,A02.003,3224
01,CS002,A02.004,3225
01,CS002,A02.005,3226
01,CS002,A02.006,3227
01,CS002,A03 - ,3228
01,CS002,A03.001,3229
01,CS002,A03.002,3230
01,CS002,A03.003,3231
01,CS002,A03.004,3232
01,CS002,A03.005,3233
01,CS002,A03.006,3234
01,CS002,A04 -,3235
01,CS002,A04.002,3236
01,CS002,A04.003,3237
01,CS002,A04.004,3238
01,CS002,A04.005,3239
01,CS002,A04.006,3240
01,CS002,A04.007,3241
01,CS002,A04.008,3242
01,CS002,A04.009,3243
01,CS002,A04.011,3244
01,CS002,A05 -,3245
01,CS002,A05.001,3246
01,CS002,A05.002,3247
01,CS002,A05.003,3248
01,CS002,A05.004,3249
01,CS002,A05.007,3250
01,CS002,A05.009,3251
01,CS002,A05.010,3252
01,CS002,A05.011,3253
01,CS002,A05.012,3254
01,CS002,A05.019,3255
01,CS002,A07 -,3256
01,CS002,A07.001,3257
01,CS002,A07.002,3258
01,CS002,A07.003,3259
01,CS002,A07.004,3260
01,CS002,A07.005,3261
01,CS002,A07.006,3262
01,CS002,A07.007,3263
01,CS002,A07.008,3264
01,CS002,A07.009,3265
01,CS002,A07.010,3266
01,CS002,A08 -,3267
01,CS002,A08.001,3268
01,CS002,A08.002,3269
01,CS002,A08.003,3270
01,CS002,A08.004,3271
01,CS002,A08.005,3272
01,CS002,A08.006,3273
01,CS002,A08.007,3274
01,CS002,A09 -,3275
01,CS002,A09.001,3276
01,CS002,A09.002,3277
01,CS002,A09.003,3278
01,CS002,A09.004,3279
01,CS002,A09.005,3280
01,CS002,A09.006,3281
01,CS002,A09.007,3282
01,CS002,A09.008,3283
01,CS002,A11 -,3284
01,CS002,A11.001,3285
01,CS002,A11.002,3286
01,CS002,A11.003,3287
01,CS002,A11.004,3288
01,CS002,A11.005,3289
01,CS002,A11.006,3290
01,CS002,A13 -,3291
01,CS002,A13.001,3292
01,CS002,A13.002,3293
01,CS002,A13.003,3294
01,CS002,A13.004,3295
01,CS002,A13.005,3296
01,CS002,A13.006,3297
01,CS002,A14 -,3298
01,CS002,A14.002,3299
01,CS002,A14.005,3300
01,CS002,A14.007,3301
01,CS002,A14.008,3302
01,CS002,A14.009,3303
01,CS002,A14.011,3304
01,CS002,A15.001,3305
01,CS002,A15.002,3306
01,CS002,A15.003,3307
01,CS002,A15.004,3308
01,CS002,A15.005,3309
01,CS002,A15.006,3310
01,CS002,A15.009,3311
01,CS002,A15.010,3312
01,CS002,A15.011,3313
01,CS002,A15.017,3314
01,CS002,A19 -,3315
01,CS002,A19-001,3316
01,CS002,A21 -,3317
01,CS002,A21.001,3318
01,CS002,A21.002,3319
01,CS002,A21.003,3320
01,CS002,A21.004,3321
01,CS002,A21.005,3322
01,CS002,A21.006,3323
01,CS002,A23 -,3324
01,CS002,A23.001,3325
01,CS002,A23.002,3326
01,CS002,A23.003,3327
01,CS002,A23.004,3328
01,CS002,A23.005,3329
01,CS002,A23.006,3330
01,CS002,A24 -,3331
01,CS002,A24.002,3332
01,CS002,A24.005,3333
01,CS002,A24.007,3334
01,CS002,A24.008,3335
01,CS002,A24.009,3336
01,CS002,A24.011,3337
01,CS002,A25.001,3338
01,CS002,A25.002,3339
01,CS002,A25.003,3340
01,CS002,A25.004,3341
01,CS002,A25.005,3342
01,CS002,A25.006,3343
01,CS002,A25.009,3344
01,CS002,A25.010,3345
01,CS002,A25.011,3346
01,CS002,A25.017,3347
01,CS002,A29 - ,3348
01,CS002,A29.001,3349
01,CS002,A31 -,3350
01,CS002,A31.001,3351
01,CS002,A31.002,3352
01,CS002,A31.003,3353
01,CS002,A31.004,3354
01,CS002,A31.005,3355
01,CS002,A31.006,3356
01,CS002,A33 -,3357
01,CS002,A33.001,3358
01,CS002,A33.002,3359
01,CS002,A33.003,3360
01,CS002,A33.004,3361
01,CS002,A33.005,3362
01,CS002,A33.006,3363
01,CS002,A34 -,3364
01,CS002,A34.001,3365
01,CS002,A34.002,3366
01,CS002,A34.005,3367
01,CS002,A34.007,3368
01,CS002,A34.008,3369
01,CS002,A34.009,3370
01,CS002,A34.011,3371
01,CS002,A35.001,3372
01,CS002,A35.002,3373
01,CS002,A35.003,3374
01,CS002,A35.004,3375
01,CS002,A35.005,3376
01,CS002,A35.006,3377
01,CS002,A35.009,3378
01,CS002,A35.010,3379
01,CS002,A35.011,3380
01,CS002,A35.017,3381
01,CS002,A39 - ,3382
01,CS002,A39.001,3383
01,CS002,A41 -,3384
01,CS002,A41.001,3385
01,CS002,A41.002,3386
01,CS002,A41.003,3387
01,CS002,A41.004,3388
01,CS002,A41.005,3389
01,CS002,A41.006,3390
01,CS002,A43 -,3391
01,CS002,A43.001,3392
01,CS002,A43.002,3393
01,CS002,A43.003,3394
01,CS002,A43.004,3395
01,CS002,A43.005,3396
01,CS002,A43.006,3397
01,CS002,A44 -,3398
01,CS002,A44.002,3399
01,CS002,A44.005,3400
01,CS002,A44.007,3401
01,CS002,A44.008,3402
01,CS002,A44.009,3403
01,CS002,A44.011,3404
01,CS002,A45.001,3405
01,CS002,A45.002,3406
01,CS002,A45.003,3407
01,CS002,A45.004,3408
01,CS002,A45.005,3409
01,CS002,A45.006,3410
01,CS002,A45.009,3411
01,CS002,A45.010,3412
01,CS002,A45.011,3413
01,CS002,A45.017,3414
01,CS002,A49 - ,3415
01,CS002,A49.001,3416
01,CS002,A91 -,3417
01,CS002,A91.001,3418
01,CS002,A91.002,3419
01,CS002,A91.003,3420
01,CS002,A91.004,3421
01,CS002,A91.005,3422
01,CS002,A91.006,3423
01,CS002,A93 -,3424
01,CS002,A93.001,3425
01,CS002,A93.002,3426
01,CS002,A93.003,3427
01,CS002,A93.004,3428
01,CS002,A93.005,3429
01,CS002,A93.006,3430
01,CS002,A94 -,3431
01,CS002,A94.002,3432
01,CS002,A94.005,3433
01,CS002,A94.007,3434
01,CS002,A94.008,3435
01,CS002,A94.009,3436
01,CS002,A95.001,3437
01,CS002,A95.002,3438
01,CS002,A95.003,3439
01,CS002,A95.004,3440
01,CS002,A95.005,3441
01,CS002,A95.006,3442
01,CS002,A95.009,3443
01,CS002,A95.010,3444
01,CS002,A95.011,3445
01,CS002,A95.017,3446
01,CS002,A95.019,3447
01,CS002,F01 -,3448
01,CS002,F01.001,3449
01,CS002,F01.002,3450
01,CS002,F01.003,3451
01,CS002,F01.004,3452
01,CS002,F01.005,3453
01,CS002,F01.006,3454
01,CS002,F01.007,3455
01,CS002,F01.008,3456
01,CS002,F01.009,3457
01,CS002,F01.010,3458
01,CS002,F01.011,3459
01,CS002,F01.020,3460
01,CS002,G01 -,3461
01,CS002,G01.001,3462
01,CS002,G01.002,3463
01,CS002,G01.003,3464
01,CS002,G01.004,3465
01,CS002,G01.005,3466
01,CS002,G01.006,3467
01,CS002,G02 - ,3468
01,CS002,G02.001,3469
01,CS002,G02.002,3470
01,CS002,G02.003,3471
01,CS002,G02.004,3472
01,CS002,G02.005,3473
01,CS002,G02.006,3474
01,CS002,G02.007,3475
01,CS002,G03 - ,3476
01,CS002,G03.001,3477
01,CS002,G03.002,3478
01,CS002,G03.003,3479
01,CS002,G03.004,3480
01,CS002,G03.005,3481
01,CS002,G03.006,3482
01,CS002,G04 -,3483
01,CS002,G04.002,3484
01,CS002,G04.003,3485
01,CS002,G04.004,3486
01,CS002,G04.005,3487
01,CS002,G04.006,3488
01,CS002,G04.007,3489
01,CS002,G04.008,3490
01,CS002,G04.009,3491
01,CS002,G04.010,3492
01,CS002,G04.011,3493
01,CS002,G05 -,3494
01,CS002,G05.001,3495
01,CS002,G05.002,3496
01,CS002,G05.003,3497
01,CS002,G05.004,3498
01,CS002,G05.005,3499
01,CS002,G05.006,3500
01,CS002,G05.007,3501
01,CS002,G05.009,3502
01,CS002,G05.010,3503
01,CS002,G05.011,3504
01,CS002,G05.012,3505
01,CS002,G05.013,3506
01,CS002,G05.014,3507
01,CS002,G05.015,3508
01,CS002,G05.016,3509
01,CS002,G05.017,3510
01,CS002,G05.019,3511
01,CS002,G06 -,3512
01,CS002,G06.001,3513
01,CS002,G08 -,3514
01,CS002,G08.001,3515
01,CS002,G08.002,3516
01,CS002,G08.003,3517
01,CS002,G08.006,3518
01,CS002,G08.007,3519
01,CS002,G09 -,3520
01,CS002,G09.001,3521
01,CS002,G09.002,3522
01,CS002,G09.003,3523
01,CS002,G09.004,3524
01,CS002,G09.005,3525
01,CS002,G09.006,3526
01,CS002,G10 - ,3527
01,CS002,G10.001,3528
01,CS002,G10.002,3529
01,CS002,G10.005,3530
01,CS002,G10.006,3531
01,CS002,G11 -,3532
01,CS002,G11.001,3533
01,CS002,G11.002,3534
01,CS002,G11.003,3535
01,CS002,G11.004,3536
01,CS002,K01 -,3537
01,CS002,K01.001,3538
01,CS002,K01.002,3539
01,CS002,K01.003,3540
01,CS002,K01.004,3541
01,CS002,K01.005,3542
01,CS002,K01.006,3543
01,CS002,K01.007,3544
01,CS002,K01.008,3545
01,CS002,K01.009,3546
01,CS002,K01.010,3547
01,CS002,K01.011,3548
01,CS002,K01.013,3549
01,CS002,K01.099,3550
01,CS002,P01 -,3551
01,CS002,P01.001,3552
01,CS002,R01 -,3553
01,CS002,R01.001,3554
01,CS002,R01.002,3555
01,CS002,R01.003,3556
01,CS002,R01.004,3557
01,CS002,R01.005,3558
01,CS002,R02 -,3559
01,CS002,R02.001,3560
01,CS002,R02.002,3561
01,CS002,R03 -,3562
01,CS002,R03.001,3563
01,CS002,R03.002,3564
01,CS002,R05 -,3565
01,CS002,R05.001,3566
01,CS002,R05.002,3567
01,CS002,R06 -,3568
01,CS002,R06.001,3569
01,CS002,R06.002,3570
01,CS002,R07 -,3571
01,CS002,R07.001,3572
01,CS002,R07.002,3573
01,CS002,R07.003,3574
01,CS002,R08,3575
01,CS002,R08.001,3576
01,CS002,S01 -,3577
01,CS002,S01.001,3578
01,CS002,S01.002,3579
01,CS002,S01.003,3580
01,CS002,S01.004,3581
01,CS002,S01.005,3582
01,CS002,S01.006,3583
01,CS002,S01.007,3584
01,CS002,S01.008,3585
01,CS002,S01.009,3586
01,CS002,S01.010,3587
01,CS002,S01.011,3588
01,CS002,S01.012,3589
01,CS002,S01.014,3590
01,CS002,S01.015,3591
01,CS002,S01.016,3592
01,CS002,S01.021,3593
01,CS002,S01.022,3594
01,CS002,S01.028,3595
01,CS002,U01 -,3596
01,CS002,U01.001,3597
01,CS002,U01.002,3598
01,CS002,U01.003,3599
01,CS002,U01.004,3600
01,CS002,U01.005,3601
01,CS002,U01.006,3602
01,CS002,U02 - ,3603
01,CS002,U02.004,3604
01,CS002,U02.005,3605
01,CS002,U02.006,3606
01,CS002,U03 - ,3607
01,CS002,U03.001,3608
01,CS002,U03.002,3609
01,CS002,U03.003,3610
01,CS002,U03.004,3611
01,CS002,U03.005,3612
01,CS002,U03.006,3613
01,CS002,U04 -,3614
01,CS002,U04.001,3615
01,CS002,U04.002,3616
01,CS002,U04.004,3617
01,CS002,U04.005,3618
01,CS002,U04.006,3619
01,CS002,U04.007,3620
01,CS002,U04.008,3621
01,CS002,U04.009,3622
01,CS002,U04.010,3623
01,CS002,U05 -,3624
01,CS002,U05.001,3625
01,CS002,U05.002,3626
01,CS002,U05.003,3627
01,CS002,U05.004,3628
01,CS002,U05.005,3629
01,CS002,U05.006,3630
01,CS002,U05.007,3631
01,CS002,U05.009,3632
01,CS002,U05.010,3633
01,CS002,U05.011,3634
01,CS002,U05.017,3635
01,CS002,U06 -,3636
01,CS002,U06.001,3637
01,CS002,U08 -,3638
01,CS002,U08.001,3639
01,CS002,U08.002,3640
01,CS002,U08.003,3641
01,CS002,U08.004,3642
01,CS002,U08.005,3643
01,CS002,U08.006,3644
01,CS002,U09 -,3645
01,CS002,U09.001,3646
01,CS002,U09.002,3647
01,CS002,U09.003,3648
01,CS002,U09.004,3649
01,CS002,U09.005,3650
01,CS002,U09.006,3651
01,CS002,U10 - ,3652
01,CS002,U10.001,3653
01,CS002,U10.002,3654
01,CS002,U10.005,3655
01,CS002,U10.006,3656
01,CS002,U12 -,3657
01,CS002,U12.001,3658
01,CS002,U12.002,3659
01,CS002,U12.003,3660
01,CS002,U12.009,3661
01,CS002,U13-,3662
01,CS002,U13.001,3663
01,CS002,U13.002,3664
01,CS002,U13.003,3665
01,CS002,U13.004,3666
01,CS002,U13.005,3667
01,CS002,U13.006,3668
01,CS002,U13.007,3669
01,CS002,U13.008,3670
01,CS002,U13.009,3671
01,CS002,U13.019,3672
