Company,Location,CKod,kgid,mkgid,insUN,insDT,insApp,updUN,updDT,updApp
01,CS002,120.UZ.100,9253,1641,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.101,9254,1642,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.102,9255,1643,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.103,9256,1644,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.104,9257,1645,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.105,9258,1646,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.106,9259,1647,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.107,9260,1648,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.108,9261,1649,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.109,9262,1650,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.110,9263,1651,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.111,9264,1652,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.112,9265,1653,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.113,9266,1654,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.114,9267,1655,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.115,9268,1656,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.116,9269,1657,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.117,9270,1658,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.118,9271,1659,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.119,9272,1660,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.120,9273,1661,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.121,9274,1662,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.122,9275,1663,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.123,9276,1664,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.124,9277,1665,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.125,9278,1666,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.126,9279,1667,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.127,9280,1668,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.128,9281,1669,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.129,9282,1670,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.130,9283,1671,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.131,9284,1672,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.132,9285,1673,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.133,9286,1674,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.134,9287,1675,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.135,9288,1676,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.136,9289,1677,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.137,9290,1678,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.138,9291,1679,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.139,9292,1680,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.140,9293,1681,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.141,9294,1682,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.142,9295,1683,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.143,9296,1684,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.144,9297,1685,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.145,9298,1686,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.146,9299,1687,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.147,9300,1688,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.148,9301,1689,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.149,9302,1690,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.150,9303,1691,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.151,9304,1692,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.152,9305,1693,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.153,9306,1694,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.154,9307,1695,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.155,9308,1696,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.156,9309,1697,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.157,9310,1698,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.158,9311,1699,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.159,9312,1700,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.160,9313,1701,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.161,9314,1702,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.162,9315,1703,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.163,9316,1704,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.164,9317,1705,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.165,9318,1706,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.166,9319,1707,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.167,9320,1708,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.168,9321,1709,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.169,9322,1710,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.170,9323,1711,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.171,9324,1712,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.172,9325,1713,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.173,9326,1714,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.175,9327,1715,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.176,9328,1716,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.177,9329,1717,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.178,9330,1718,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.179,9331,1719,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.180,9332,1720,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.181,9333,1721,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.182,9334,1722,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.183,9335,1723,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.184,9336,1724,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.185,9337,1725,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.186,9338,1726,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.187,9339,1727,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.188,9340,1728,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.189,9341,1729,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.190,9342,1730,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.191,9953,2341,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.192,9954,2342,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.193,9955,2343,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.194,9956,2344,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.195,9957,2345,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.196,9958,2346,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.197,9959,2347,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.198,9960,2348,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.199,9961,2349,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.200,9962,2350,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.201,9963,2351,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.202,9964,2352,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.203,9965,2353,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.204,9966,2354,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.205,9967,2355,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.206,9968,2356,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.207,9969,2357,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.208,9970,2358,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.209,9971,2359,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.210,9972,2360,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.211,9973,2361,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.212,9974,2362,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.213,9975,2363,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.214,9976,2364,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.215,9977,2365,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.216,9978,2366,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.217,9979,2367,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.218,9980,2368,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.219,9981,2369,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.220,9982,2370,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.221,9983,2371,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.222,9984,2372,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.223,9985,2373,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.224,9986,2374,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.225,9987,2375,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.226,9988,2376,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.227,9989,2377,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.228,9990,2378,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.229,9991,2379,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.230,9992,2380,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.231,9993,2381,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.232,9994,2382,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.233,9995,2383,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.234,9996,2384,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.235,9997,2385,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.236,9998,2386,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.237,9999,2387,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.238,10000,2388,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.239,10001,2389,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.240,10002,2390,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.241,10003,2391,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.242,10004,2392,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.243,10005,2393,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.244,10006,2394,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.245,10007,2395,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.246,10008,2396,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.247,10009,2397,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.248,10010,2398,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.249,10011,2399,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.250,10012,2400,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.251,10013,2401,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.252,10014,2402,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.254,10015,2403,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.255,10016,2404,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.256,10017,2405,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.257,10018,2406,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.258,10019,2407,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.259,10020,2408,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.260,10021,2409,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.261,10022,2410,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.262,10023,2411,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.263,10024,2412,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.264,10025,2413,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.265,10026,2414,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.266,10027,2415,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.267,10028,2416,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.268,10029,2417,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.269,10030,2418,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.270,10031,2419,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.271,10032,2420,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.272,10033,2421,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.273,10034,2422,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.274,10035,2423,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.275,10036,2424,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.276,10037,2425,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.277,10038,2426,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.278,10039,2427,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.279,10040,2428,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.280,10041,2429,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.281,10042,2430,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.282,10043,2431,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.283,10044,2432,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.284,10045,2433,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.285,10046,2434,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.286,10047,2435,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.287,10048,2436,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.288,10049,2437,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.289,10050,2438,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.290,10051,2439,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.291,10052,2440,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.292,10053,2441,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.293,10054,2442,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.294,10055,2443,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.295,10056,2444,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.296,10057,2445,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.297,10058,2446,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.298,10059,2447,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.299,10060,2448,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.300,10061,2449,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.301,10062,2450,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.302,10063,2451,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.303,10064,2452,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.304,10065,2453,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.305,10066,2454,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.306,10067,2455,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.307,10068,2456,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.308,10069,2457,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.309,10070,2458,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.310,10071,2459,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.311,10072,2460,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.312,10073,2461,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.313,10074,2462,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.314,10075,2463,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.315,10076,2464,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.316,10077,2465,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.317,10078,2466,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.318,10079,2467,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.319,10080,2468,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.320,10081,2469,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.321,10082,2470,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.322,10083,2471,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.323,10084,2472,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.324,10085,2473,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.325,10086,2474,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
01,CS002,120.UZ.326,10087,2475,dbo,2025-03-07 11:30:00.443000,,dbo,2025-03-07 11:30:00.850000,
