ModelKod,RKod,Tanim,Resim,kgid,mkgid,insUN,insDT,insApp,updUN,updDT,updApp
116247,1847,,,1994,234,,,,,,
116290,3387,,,1995,177,,,,,,
116323,4815,,,1996,230,,,,,,
116323,5180,,,1997,230,,,,,,
116345,1718,,,1998,181,,,,,,
116345,4881,,,1999,181,,,,,,
116345,4883,,,2000,181,,,,,,
116374,1805,,,2001,189,,,,,,
116374,3387,,,2002,189,,,,,,
116374,4463,,,2003,189,,,,,,
116374,5989,,,2004,189,,,,,,
116374,10134,,,2005,189,,,,,,
116375,1704,,,2006,183,,,,,,
116375,1768,,,2007,183,,,,,,
116375,2178,,,2008,183,,,,,,
116375,2568,,,2009,183,,,,,,
116376,3387,,,2010,190,,,,,,
116377,5470,,,2011,184,,,,,,
116377,5474,,,2012,184,,,,,,
116378,1718,,,2013,194,,,,,,
116384,4815,,,2014,267,,,,,,
116384,5180,,,2015,267,,,,,,
116386,1798,,,2016,191,,,,,,
116386,1897,,,2017,191,,,,,,
116387,1798,,,2018,192,,,,,,
116387,1897,,,2019,192,,,,,,
116388,4815,,,2020,247,,,,,,
116388,5180,,,2021,247,,,,,,
116388,6892,,,2022,247,,,,,,
116393,1718,,,2023,199,,,,,,
116393,1751,,,2024,199,,,,,,
116393,1780,,,2025,199,,,,,,
116393,1815,,,2026,199,,,,,,
116393,2236,,,2027,199,,,,,,
116398,1780,,,2028,203,,,,,,
116398,1805,,,2029,203,,,,,,
116398,1806,,,2030,203,,,,,,
116410,2236,,,2031,291,,,,,,
116414,2236,,,2032,204,,,,,,
116415,1705,,,2033,213,,,,,,
116415,1718,,,2034,213,,,,,,
116415,1751,,,2035,213,,,,,,
116415,2236,,,2036,213,,,,,,
116415,2262,,,2037,213,,,,,,
116417,1798,,,2038,207,,,,,,
116417,1897,,,2039,207,,,,,,
116418,1798,,,2040,208,,,,,,
116418,1897,,,2041,208,,,,,,
116419,1705,,,2042,214,,,,,,
116419,2236,,,2043,214,,,,,,
116420,1705,,,2044,215,,,,,,
116420,1805,,,2045,215,,,,,,
116420,1886,,,2046,215,,,,,,
116420,2236,,,2047,215,,,,,,
116421,1705,,,2048,216,,,,,,
116421,1767,,,2049,216,,,,,,
116421,1772,,,2050,216,,,,,,
116421,1780,,,2051,216,,,,,,
116421,2236,,,2052,216,,,,,,
116421,2262,,,2053,216,,,,,,
116421,3387,,,2054,216,,,,,,
116421,7204,,,2055,216,,,,,,
116421,7253,,,2056,216,,,,,,
116427,2236,,,2057,292,,,,,,
116429,2615,,,2058,231,,,,,,
116430,1718,,,2059,226,,,,,,
116435,1806,,,2060,235,,,,,,
116435,2253,,,2061,235,,,,,,
116435,5717,,,2062,235,,,,,,
116438,2236,,,2063,239,,,,,,
116439,1718,,,2064,236,,,,,,
116443,1718,,,2065,240,,,,,,
116443,1751,,,2066,240,,,,,,
116460,1718,,,2067,242,,,,,,
116460,1751,,,2068,242,,,,,,
116463,1718,,,2069,243,,,,,,
116463,1751,,,2070,243,,,,,,
116482,2236,,,2071,455,,,,,,
116482,3387,,,2072,455,,,,,,
116483,1718,,,2073,333,,,,,,
116483,1751,,,2074,333,,,,,,
116483,1805,,,2075,333,,,,,,
116483,1808,,,2076,333,,,,,,
116483,2262,,,2077,333,,,,,,
116483,3385,,,2078,333,,,,,,
116483,3387,,,2079,333,,,,,,
116483,5989,,,2080,333,,,,,,
116485,1718,,,2081,248,,,,,,
116485,1780,,,2082,248,,,,,,
116485,1805,,,2083,248,,,,,,
116485,1806,,,2084,248,,,,,,
116485,1852,,,2085,248,,,,,,
116485,1886,,,2086,248,,,,,,
116485,2236,,,2087,248,,,,,,
116485,2374,,,2088,248,,,,,,
116485,10004,,,2089,248,,,,,,
116502,1703,,,2090,318,,,,,,
116502,1704,,,2091,318,,,,,,
116502,1718,,,2092,318,,,,,,
116502,2178,,,2093,318,,,,,,
116505,1718,,,2094,261,,,,,,
116505,1751,,,2095,261,,,,,,
116505,1805,,,2096,261,,,,,,
116505,2262,,,2097,261,,,,,,
116505,3387,,,2098,261,,,,,,
116512,1805,,,2099,254,,,,,,
116512,1806,,,2100,254,,,,,,
116512,1886,,,2101,254,,,,,,
116512,2199,,,2102,254,,,,,,
116512,3280,,,2103,254,,,,,,
116512,3385,,,2104,254,,,,,,
116512,3387,,,2105,254,,,,,,
116513,5792,,,2106,334,,,,,,
116514,1780,,,2107,335,,,,,,
116514,1805,,,2108,335,,,,,,
116514,1806,,,2109,335,,,,,,
116514,5792,,,2110,335,,,,,,
116514,7698,,,2111,335,,,,,,
116514,8078,,,2112,335,,,,,,
116514,8466,,,2113,335,,,,,,
116514,8467,,,2114,335,,,,,,
116515,1767,,,2115,255,,,,,,
116515,1806,,,2116,255,,,,,,
116515,2178,,,2117,255,,,,,,
116515,2262,,,2118,255,,,,,,
116515,3387,,,2119,255,,,,,,
116515-MAHMUT ABBASOV ,1767,,,2120,462,,,,,,
116515-MAHMUT ABBASOV ,1806,,,2121,462,,,,,,
116515-MAHMUT ABBASOV ,2178,,,2122,462,,,,,,
116515-MAHMUT ABBASOV ,3387,,,2123,462,,,,,,
116515-ŞİR MURAT ,1767,,,2124,463,,,,,,
116515-ŞİR MURAT ,1806,,,2125,463,,,,,,
116515-ŞİR MURAT ,2178,,,2126,463,,,,,,
116515-ŞİR MURAT ,3387,,,2127,463,,,,,,
116528,1718,,,2128,258,,,,,,
116528,1751,,,2129,258,,,,,,
116528,2236,,,2130,258,,,,,,
116529,1805,,,2131,259,,,,,,
116530,1780,,,2132,251,,,,,,
116530,1805,,,2133,251,,,,,,
116530,1806,,,2134,251,,,,,,
116530,7039,,,2135,251,,,,,,
116530,10004,,,2136,251,,,,,,
116543,1718,,,2137,795,,,,,,
116543,1751,,,2138,795,,,,,,
116546,1805,,,2139,262,,,,,,
116589,4883,,,2140,263,,,,,,
116589,5788,,,2141,263,,,,,,
116592,1704,,,2142,312,,,,,,
116592,1768,,,2143,312,,,,,,
116592,1780,,,2144,312,,,,,,
116592,1789,,,2145,312,,,,,,
116592,1966,,,2146,312,,,,,,
116592,2178,,,2147,312,,,,,,
116592,2199,,,2148,312,,,,,,
116592,2236,,,2149,312,,,,,,
116592,3280,,,2150,312,,,,,,
116592,3387,,,2151,312,,,,,,
116592,5844,,,2152,312,,,,,,
116592-BML,1768,,,2153,313,,,,,,
116592-BML,1780,,,2154,313,,,,,,
116592-BML,1852,,,2155,313,,,,,,
116592-BML,1966,,,2156,313,,,,,,
116592-BML,2178,,,2157,313,,,,,,
116592-BML,2199,,,2158,313,,,,,,
116592-BML,2236,,,2159,313,,,,,,
116592-BML,2268,,,2160,313,,,,,,
116592-BML,3387,,,2161,313,,,,,,
116592-BML,5792,,,2162,313,,,,,,
116592-BML,5844,,,2163,313,,,,,,
116592-BML,6270,,,2164,313,,,,,,
116592-BML,7791,,,2165,313,,,,,,
116592-BML,8291,,,2166,313,,,,,,
116593,1767,,,2167,264,,,,,,
116593,1779,,,2168,264,,,,,,
116593,1780,,,2169,264,,,,,,
116593,2199,,,2170,264,,,,,,
116593,2378,,,2171,264,,,,,,
116593,2788,,,2172,264,,,,,,
116593,3142,,,2173,264,,,,,,
116593,5857,,,2174,264,,,,,,
116593 BML ,1767,,,2175,314,,,,,,
116593 BML ,1779,,,2176,314,,,,,,
116593 BML ,1780,,,2177,314,,,,,,
116593 BML ,2199,,,2178,314,,,,,,
116593 BML ,2378,,,2179,314,,,,,,
116593 BML ,2788,,,2180,314,,,,,,
116593 BML ,3142,,,2181,314,,,,,,
116593 BML ,5857,,,2182,314,,,,,,
116595,1780,,,2183,265,,,,,,
116595,2236,,,2184,265,,,,,,
116639,1805,,,2185,272,,,,,,
116639,2345,,,2186,272,,,,,,
116639,5883,,,2187,272,,,,,,
116639,5884,,,2188,272,,,,,,
116733,2236,,,2189,277,,,,,,
116760,2513,,,2190,279,,,,,,
116761,3385,,,2191,280,,,,,,
116761,3387,,,2192,280,,,,,,
116764,1718,,,2193,283,,,,,,
116764,1751,,,2194,283,,,,,,
116764,1780,,,2195,283,,,,,,
116764,2262,,,2196,283,,,,,,
116764,2374,,,2197,283,,,,,,
116764,3387,,,2198,283,,,,,,
116765,3387,,,2199,284,,,,,,
116768,2236,,,2200,285,,,,,,
116769,1718,,,2201,287,,,,,,
116770,3387,,,2202,288,,,,,,
116770,6892,,,2203,288,,,,,,
116770,7205,,,2204,288,,,,,,
116770,8510,,,2205,288,,,,,,
116771,3387,,,2206,289,,,,,,
116771,5989,,,2207,289,,,,,,
116773,1718,,,2208,294,,,,,,
116773,1751,,,2209,294,,,,,,
116774,1718,,,2210,295,,,,,,
116774,1751,,,2211,295,,,,,,
116850,6021,,,2212,353,,,,,,
116850,6022,,,2213,353,,,,,,
116850,6023,,,2214,353,,,,,,
116850,6261,,,2215,353,,,,,,
116850,6889,,,2216,353,,,,,,
116854,1705,,,2217,296,,,,,,
117035,1805,,,2218,316,,,,,,
117035,1806,,,2219,316,,,,,,
117035,1886,,,2220,316,,,,,,
117177,6259,,,2221,354,,,,,,
117177,6929,,,2222,354,,,,,,
117177,6958,,,2223,354,,,,,,
117177,6959,,,2224,354,,,,,,
117179,1805,,,2225,355,,,,,,
117179,1886,,,2226,355,,,,,,
117179,2199,,,2227,355,,,,,,
117179,5792,,,2228,355,,,,,,
117204,1720,,,2229,299,,,,,,
117205,1720,,,2230,300,,,,,,
117260,1718,,,2231,302,,,,,,
117260,1751,,,2232,302,,,,,,
117260,2262,,,2233,302,,,,,,
117277,1718,,,2234,303,,,,,,
117277,1751,,,2235,303,,,,,,
117277,1780,,,2236,303,,,,,,
117318,1780,,,2237,325,,,,,,
117318,2199,,,2238,325,,,,,,
117318,3142,,,2239,325,,,,,,
117364,1715,,,2240,306,,,,,,
117364,1718,,,2241,306,,,,,,
117364,1751,,,2242,306,,,,,,
117364,1767,,,2243,306,,,,,,
117364,1780,,,2244,306,,,,,,
117364,3387,,,2245,306,,,,,,
117364,5989,,,2246,306,,,,,,
117424,1718,,,2247,341,,,,,,
117424,2262,,,2248,341,,,,,,
117425,1718,,,2249,342,,,,,,
117425,2262,,,2250,342,,,,,,
117426,1718,,,2251,343,,,,,,
117426,1751,,,2252,343,,,,,,
117426,2262,,,2253,343,,,,,,
117426,6565,,,2254,343,,,,,,
117427,1718,,,2255,344,,,,,,
117427,2262,,,2256,344,,,,,,
117428,1718,,,2257,327,,,,,,
117428,2262,,,2258,327,,,,,,
117429,688,,,2259,345,,,,,,
117429,710,,,2260,345,,,,,,
117429,2860,,,2261,345,,,,,,
117429,4989,,,2262,345,,,,,,
117429,4990,,,2263,345,,,,,,
117430,1718,,,2264,346,,,,,,
117430,2262,,,2265,346,,,,,,
117456,1805,,,2266,393,,,,,,
117497,2250,,,2267,356,,,,,,
117526,1995,,,2268,317,,,,,,
117526,3273,,,2269,317,,,,,,
117526,6623,,,2270,317,,,,,,
117526,6668,,,2271,317,,,,,,
117526,6669,,,2272,317,,,,,,
117537,1715,,,2273,511,,,,,,
117537,1751,,,2274,511,,,,,,
117537,1767,,,2275,511,,,,,,
117537,1780,,,2276,511,,,,,,
117537,3387,,,2277,511,,,,,,
117537,5989,,,2278,511,,,,,,
117605,38,,,2279,320,,,,,,
117605,198,,,2280,320,,,,,,
117605,344,,,2281,320,,,,,,
117605,436,,,2282,320,,,,,,
117605,437,,,2283,320,,,,,,
117605,477,,,2284,320,,,,,,
117605,508,,,2285,320,,,,,,
117605,571,,,2286,320,,,,,,
117605,609,,,2287,320,,,,,,
117605,612,,,2288,320,,,,,,
117605,645,,,2289,320,,,,,,
117605,646,,,2290,320,,,,,,
117605,702,,,2291,320,,,,,,
117605,714,,,2292,320,,,,,,
117605,717,,,2293,320,,,,,,
117605,721,,,2294,320,,,,,,
117605,869,,,2295,320,,,,,,
117605,1139,,,2296,320,,,,,,
117605,1141,,,2297,320,,,,,,
117605,1143,,,2298,320,,,,,,
117605,1148,,,2299,320,,,,,,
117605,1150,,,2300,320,,,,,,
117605,1151,,,2301,320,,,,,,
117605,1152,,,2302,320,,,,,,
117605,1153,,,2303,320,,,,,,
117605,1154,,,2304,320,,,,,,
117605,1156,,,2305,320,,,,,,
117605,1157,,,2306,320,,,,,,
117605,1158,,,2307,320,,,,,,
117605,1159,,,2308,320,,,,,,
117605,1161,,,2309,320,,,,,,
117605,1166,,,2310,320,,,,,,
117605,1168,,,2311,320,,,,,,
117605,1174,,,2312,320,,,,,,
117605,1175,,,2313,320,,,,,,
117605,1177,,,2314,320,,,,,,
117605,1184,,,2315,320,,,,,,
117605,1188,,,2316,320,,,,,,
117605,1189,,,2317,320,,,,,,
117605,1190,,,2318,320,,,,,,
117605,1191,,,2319,320,,,,,,
117605,1204,,,2320,320,,,,,,
117605,1210,,,2321,320,,,,,,
117605,1211,,,2322,320,,,,,,
117605,1217,,,2323,320,,,,,,
117605,1226,,,2324,320,,,,,,
117605,1230,,,2325,320,,,,,,
117605,1244,,,2326,320,,,,,,
117605,1248,,,2327,320,,,,,,
117605,1249,,,2328,320,,,,,,
117605,1250,,,2329,320,,,,,,
117605,1251,,,2330,320,,,,,,
117605,1252,,,2331,320,,,,,,
117605,1253,,,2332,320,,,,,,
117605,1254,,,2333,320,,,,,,
117605,1255,,,2334,320,,,,,,
117605,1256,,,2335,320,,,,,,
117605,1257,,,2336,320,,,,,,
117605,1258,,,2337,320,,,,,,
117605,1259,,,2338,320,,,,,,
117605,1260,,,2339,320,,,,,,
117605,1261,,,2340,320,,,,,,
117605,1262,,,2341,320,,,,,,
117605,1263,,,2342,320,,,,,,
117605,1264,,,2343,320,,,,,,
117605,1265,,,2344,320,,,,,,
117605,1266,,,2345,320,,,,,,
117605,1267,,,2346,320,,,,,,
117605,1268,,,2347,320,,,,,,
117605,1269,,,2348,320,,,,,,
117605,1270,,,2349,320,,,,,,
117605,1271,,,2350,320,,,,,,
117605,1272,,,2351,320,,,,,,
117605,1273,,,2352,320,,,,,,
117605,1274,,,2353,320,,,,,,
117605,1275,,,2354,320,,,,,,
117605,1279,,,2355,320,,,,,,
117605,1280,,,2356,320,,,,,,
117605,1281,,,2357,320,,,,,,
117605,1282,,,2358,320,,,,,,
117605,1283,,,2359,320,,,,,,
117605,1284,,,2360,320,,,,,,
117605,1285,,,2361,320,,,,,,
117605,1286,,,2362,320,,,,,,
117605,1287,,,2363,320,,,,,,
117605,1288,,,2364,320,,,,,,
117605,1289,,,2365,320,,,,,,
117605,1290,,,2366,320,,,,,,
117605,1291,,,2367,320,,,,,,
117605,1292,,,2368,320,,,,,,
117605,1293,,,2369,320,,,,,,
117605,1294,,,2370,320,,,,,,
117605,1295,,,2371,320,,,,,,
117605,1296,,,2372,320,,,,,,
117605,1297,,,2373,320,,,,,,
117605,1298,,,2374,320,,,,,,
117605,1299,,,2375,320,,,,,,
117605,1300,,,2376,320,,,,,,
117605,1301,,,2377,320,,,,,,
117605,1302,,,2378,320,,,,,,
117605,1303,,,2379,320,,,,,,
117605,1304,,,2380,320,,,,,,
117605,1305,,,2381,320,,,,,,
117605,1306,,,2382,320,,,,,,
117605,1307,,,2383,320,,,,,,
117605,1308,,,2384,320,,,,,,
117605,1309,,,2385,320,,,,,,
117605,1310,,,2386,320,,,,,,
117605,1311,,,2387,320,,,,,,
117605,1312,,,2388,320,,,,,,
117605,1313,,,2389,320,,,,,,
117605,1314,,,2390,320,,,,,,
117605,1315,,,2391,320,,,,,,
117605,1316,,,2392,320,,,,,,
117605,1318,,,2393,320,,,,,,
117605,1319,,,2394,320,,,,,,
117605,1320,,,2395,320,,,,,,
117605,1321,,,2396,320,,,,,,
117605,1322,,,2397,320,,,,,,
117605,1323,,,2398,320,,,,,,
117605,1324,,,2399,320,,,,,,
117605,1325,,,2400,320,,,,,,
117605,1326,,,2401,320,,,,,,
117605,1327,,,2402,320,,,,,,
117605,1328,,,2403,320,,,,,,
117605,1329,,,2404,320,,,,,,
117605,1330,,,2405,320,,,,,,
117605,1331,,,2406,320,,,,,,
117605,1332,,,2407,320,,,,,,
117605,1333,,,2408,320,,,,,,
117605,1334,,,2409,320,,,,,,
117605,1335,,,2410,320,,,,,,
117605,1336,,,2411,320,,,,,,
117605,1337,,,2412,320,,,,,,
117605,1338,,,2413,320,,,,,,
117605,1339,,,2414,320,,,,,,
117605,1340,,,2415,320,,,,,,
117605,1342,,,2416,320,,,,,,
117605,1343,,,2417,320,,,,,,
117605,1344,,,2418,320,,,,,,
117605,1345,,,2419,320,,,,,,
117605,1346,,,2420,320,,,,,,
117605,1348,,,2421,320,,,,,,
117605,1349,,,2422,320,,,,,,
117605,1350,,,2423,320,,,,,,
117605,1351,,,2424,320,,,,,,
117605,1354,,,2425,320,,,,,,
117605,1357,,,2426,320,,,,,,
117605,1359,,,2427,320,,,,,,
117605,1362,,,2428,320,,,,,,
117605,1365,,,2429,320,,,,,,
117605,1366,,,2430,320,,,,,,
117605,1368,,,2431,320,,,,,,
117605,1369,,,2432,320,,,,,,
117605,1371,,,2433,320,,,,,,
117605,1375,,,2434,320,,,,,,
117605,1376,,,2435,320,,,,,,
117605,1377,,,2436,320,,,,,,
117605,1379,,,2437,320,,,,,,
117605,1382,,,2438,320,,,,,,
117605,1384,,,2439,320,,,,,,
117605,1389,,,2440,320,,,,,,
117605,1390,,,2441,320,,,,,,
117605,1391,,,2442,320,,,,,,
117605,1392,,,2443,320,,,,,,
117605,1394,,,2444,320,,,,,,
117605,1395,,,2445,320,,,,,,
117605,1396,,,2446,320,,,,,,
117605,1397,,,2447,320,,,,,,
117605,1403,,,2448,320,,,,,,
117605,1406,,,2449,320,,,,,,
117605,1407,,,2450,320,,,,,,
117605,1408,,,2451,320,,,,,,
117605,1411,,,2452,320,,,,,,
117605,1412,,,2453,320,,,,,,
117605,1413,,,2454,320,,,,,,
117605,1415,,,2455,320,,,,,,
117605,1422,,,2456,320,,,,,,
117605,1423,,,2457,320,,,,,,
117605,1425,,,2458,320,,,,,,
117605,1450,,,2459,320,,,,,,
117605,1454,,,2460,320,,,,,,
117605,1455,,,2461,320,,,,,,
117605,1460,,,2462,320,,,,,,
117605,1461,,,2463,320,,,,,,
117605,1462,,,2464,320,,,,,,
117605,1463,,,2465,320,,,,,,
117605,1464,,,2466,320,,,,,,
117605,1465,,,2467,320,,,,,,
117605,1466,,,2468,320,,,,,,
117605,1468,,,2469,320,,,,,,
117605,1470,,,2470,320,,,,,,
117605,1472,,,2471,320,,,,,,
117605,1473,,,2472,320,,,,,,
117605,1474,,,2473,320,,,,,,
117605,1475,,,2474,320,,,,,,
117605,1476,,,2475,320,,,,,,
117605,1477,,,2476,320,,,,,,
117605,1478,,,2477,320,,,,,,
117605,1479,,,2478,320,,,,,,
117605,1480,,,2479,320,,,,,,
117605,1481,,,2480,320,,,,,,
117605,1482,,,2481,320,,,,,,
117605,1483,,,2482,320,,,,,,
117605,1484,,,2483,320,,,,,,
117605,1487,,,2484,320,,,,,,
117605,1489,,,2485,320,,,,,,
117605,1491,,,2486,320,,,,,,
117605,1494,,,2487,320,,,,,,
117605,1496,,,2488,320,,,,,,
117605,1498,,,2489,320,,,,,,
117605,1501,,,2490,320,,,,,,
117605,1502,,,2491,320,,,,,,
117605,1504,,,2492,320,,,,,,
117605,1505,,,2493,320,,,,,,
117605,1506,,,2494,320,,,,,,
117605,1509,,,2495,320,,,,,,
117605,1510,,,2496,320,,,,,,
117605,1511,,,2497,320,,,,,,
117605,1513,,,2498,320,,,,,,
117605,1516,,,2499,320,,,,,,
117605,1520,,,2500,320,,,,,,
117605,1523,,,2501,320,,,,,,
117605,1524,,,2502,320,,,,,,
117605,1526,,,2503,320,,,,,,
117605,1529,,,2504,320,,,,,,
117605,1533,,,2505,320,,,,,,
117605,1534,,,2506,320,,,,,,
117605,1535,,,2507,320,,,,,,
117605,1536,,,2508,320,,,,,,
117605,1537,,,2509,320,,,,,,
117605,1538,,,2510,320,,,,,,
117605,1544,,,2511,320,,,,,,
117605,1547,,,2512,320,,,,,,
117605,1549,,,2513,320,,,,,,
117605,1558,,,2514,320,,,,,,
117605,1564,,,2515,320,,,,,,
117605,1595,,,2516,320,,,,,,
117605,1634,,,2517,320,,,,,,
117605,1635,,,2518,320,,,,,,
117605,1638,,,2519,320,,,,,,
117605,1639,,,2520,320,,,,,,
117605,1640,,,2521,320,,,,,,
117605,1641,,,2522,320,,,,,,
117605,1643,,,2523,320,,,,,,
117605,1644,,,2524,320,,,,,,
117605,1657,,,2525,320,,,,,,
117605,1658,,,2526,320,,,,,,
117605,1659,,,2527,320,,,,,,
117605,1660,,,2528,320,,,,,,
117605,1661,,,2529,320,,,,,,
117605,1703,,,2530,320,,,,,,
117605,1704,,,2531,320,,,,,,
117605,1715,,,2532,320,,,,,,
117605,1717,,,2533,320,,,,,,
117605,1718,,,2534,320,,,,,,
117605,1720,,,2535,320,,,,,,
117605,1722,,,2536,320,,,,,,
117605,1729,,,2537,320,,,,,,
117605,1735,,,2538,320,,,,,,
117605,1742,,,2539,320,,,,,,
117605,1756,,,2540,320,,,,,,
117605,1764,,,2541,320,,,,,,
117605,1766,,,2542,320,,,,,,
117605,1767,,,2543,320,,,,,,
117605,1774,,,2544,320,,,,,,
117605,1779,,,2545,320,,,,,,
117605,1781,,,2546,320,,,,,,
117605,1796,,,2547,320,,,,,,
117605,1798,,,2548,320,,,,,,
117605,1800,,,2549,320,,,,,,
117605,1806,,,2550,320,,,,,,
117605,1816,,,2551,320,,,,,,
117605,1837,,,2552,320,,,,,,
117605,1838,,,2553,320,,,,,,
117605,1853,,,2554,320,,,,,,
117605,1854,,,2555,320,,,,,,
117605,1871,,,2556,320,,,,,,
117605,1875,,,2557,320,,,,,,
117605,1885,,,2558,320,,,,,,
117605,1886,,,2559,320,,,,,,
117605,1887,,,2560,320,,,,,,
117605,1893,,,2561,320,,,,,,
117605,1897,,,2562,320,,,,,,
117605,1947,,,2563,320,,,,,,
117605,1988,,,2564,320,,,,,,
117605,1993,,,2565,320,,,,,,
117605,1995,,,2566,320,,,,,,
117605,1996,,,2567,320,,,,,,
117605,1997,,,2568,320,,,,,,
117605,1998,,,2569,320,,,,,,
117605,1999,,,2570,320,,,,,,
117605,2006,,,2571,320,,,,,,
117605,2007,,,2572,320,,,,,,
117605,2008,,,2573,320,,,,,,
117605,2009,,,2574,320,,,,,,
117605,2015,,,2575,320,,,,,,
117605,2016,,,2576,320,,,,,,
117605,2017,,,2577,320,,,,,,
117605,2040,,,2578,320,,,,,,
117605,2059,,,2579,320,,,,,,
117605,2067,,,2580,320,,,,,,
117605,2075,,,2581,320,,,,,,
117605,2076,,,2582,320,,,,,,
117605,2091,,,2583,320,,,,,,
117605,2092,,,2584,320,,,,,,
117605,2094,,,2585,320,,,,,,
117605,2115,,,2586,320,,,,,,
117605,2117,,,2587,320,,,,,,
117605,2118,,,2588,320,,,,,,
117605,2173,,,2589,320,,,,,,
117605,2178,,,2590,320,,,,,,
117605,2209,,,2591,320,,,,,,
117605,2226,,,2592,320,,,,,,
117605,2231,,,2593,320,,,,,,
117605,2238,,,2594,320,,,,,,
117605,2250,,,2595,320,,,,,,
117605,2251,,,2596,320,,,,,,
117605,2252,,,2597,320,,,,,,
117605,2253,,,2598,320,,,,,,
117605,2263,,,2599,320,,,,,,
117605,2266,,,2600,320,,,,,,
117605,2269,,,2601,320,,,,,,
117605,2343,,,2602,320,,,,,,
117605,2345,,,2603,320,,,,,,
117605,2355,,,2604,320,,,,,,
117605,2370,,,2605,320,,,,,,
117605,2378,,,2606,320,,,,,,
117605,2386,,,2607,320,,,,,,
117605,2387,,,2608,320,,,,,,
117605,2399,,,2609,320,,,,,,
117605,2403,,,2610,320,,,,,,
117605,2407,,,2611,320,,,,,,
117605,2408,,,2612,320,,,,,,
117605,2443,,,2613,320,,,,,,
117605,2444,,,2614,320,,,,,,
117605,2447,,,2615,320,,,,,,
117605,2452,,,2616,320,,,,,,
117605,2483,,,2617,320,,,,,,
117605,2510,,,2618,320,,,,,,
117605,2526,,,2619,320,,,,,,
117605,2536,,,2620,320,,,,,,
117605,2546,,,2621,320,,,,,,
117605,2552,,,2622,320,,,,,,
117605,2553,,,2623,320,,,,,,
117605,2563,,,2624,320,,,,,,
117605,2567,,,2625,320,,,,,,
117605,2622,,,2626,320,,,,,,
117605,2629,,,2627,320,,,,,,
117605,2649,,,2628,320,,,,,,
117605,2679,,,2629,320,,,,,,
117605,2690,,,2630,320,,,,,,
117605,2692,,,2631,320,,,,,,
117605,2695,,,2632,320,,,,,,
117605,2744,,,2633,320,,,,,,
117605,2750,,,2634,320,,,,,,
117605,2777,,,2635,320,,,,,,
117605,2778,,,2636,320,,,,,,
117605,2783,,,2637,320,,,,,,
117605,2784,,,2638,320,,,,,,
117605,2787,,,2639,320,,,,,,
117605,2788,,,2640,320,,,,,,
117605,2812,,,2641,320,,,,,,
117605,2825,,,2642,320,,,,,,
117605,2858,,,2643,320,,,,,,
117605,2863,,,2644,320,,,,,,
117605,3086,,,2645,320,,,,,,
117605,3142,,,2646,320,,,,,,
117605,3192,,,2647,320,,,,,,
117605,3204,,,2648,320,,,,,,
117605,3273,,,2649,320,,,,,,
117605,3299,,,2650,320,,,,,,
117605,3300,,,2651,320,,,,,,
117605,3338,,,2652,320,,,,,,
117605,3384,,,2653,320,,,,,,
117605,3385,,,2654,320,,,,,,
117605,3418,,,2655,320,,,,,,
117605,3419,,,2656,320,,,,,,
117605,3456,,,2657,320,,,,,,
117605,3457,,,2658,320,,,,,,
117605,3463,,,2659,320,,,,,,
117605,3512,,,2660,320,,,,,,
117605,3514,,,2661,320,,,,,,
117605,3521,,,2662,320,,,,,,
117605,3529,,,2663,320,,,,,,
117605,3534,,,2664,320,,,,,,
117605,3539,,,2665,320,,,,,,
117605,3544,,,2666,320,,,,,,
117605,3548,,,2667,320,,,,,,
117605,3554,,,2668,320,,,,,,
117605,3572,,,2669,320,,,,,,
117605,3582,,,2670,320,,,,,,
117605,3588,,,2671,320,,,,,,
117605,3629,,,2672,320,,,,,,
117605,3632,,,2673,320,,,,,,
117605,3633,,,2674,320,,,,,,
117605,3648,,,2675,320,,,,,,
117605,3672,,,2676,320,,,,,,
117605,3673,,,2677,320,,,,,,
117605,3674,,,2678,320,,,,,,
117605,3727,,,2679,320,,,,,,
117605,3728,,,2680,320,,,,,,
117605,3730,,,2681,320,,,,,,
117605,3740,,,2682,320,,,,,,
117605,3741,,,2683,320,,,,,,
117605,3744,,,2684,320,,,,,,
117605,3817,,,2685,320,,,,,,
117605,3818,,,2686,320,,,,,,
117605,3821,,,2687,320,,,,,,
117605,3822,,,2688,320,,,,,,
117605,3823,,,2689,320,,,,,,
117605,3824,,,2690,320,,,,,,
117605,3825,,,2691,320,,,,,,
117605,3826,,,2692,320,,,,,,
117605,3827,,,2693,320,,,,,,
117605,3828,,,2694,320,,,,,,
117605,3829,,,2695,320,,,,,,
117605,3830,,,2696,320,,,,,,
117605,3842,,,2697,320,,,,,,
117605,3843,,,2698,320,,,,,,
117605,3845,,,2699,320,,,,,,
117605,3846,,,2700,320,,,,,,
117605,3847,,,2701,320,,,,,,
117605,3852,,,2702,320,,,,,,
117605,3854,,,2703,320,,,,,,
117605,3857,,,2704,320,,,,,,
117605,3858,,,2705,320,,,,,,
117605,3859,,,2706,320,,,,,,
117605,3860,,,2707,320,,,,,,
117605,3862,,,2708,320,,,,,,
117605,3866,,,2709,320,,,,,,
117605,3867,,,2710,320,,,,,,
117605,3871,,,2711,320,,,,,,
117605,3873,,,2712,320,,,,,,
117605,3875,,,2713,320,,,,,,
117605,3884,,,2714,320,,,,,,
117605,3889,,,2715,320,,,,,,
117605,3898,,,2716,320,,,,,,
117605,3899,,,2717,320,,,,,,
117605,3900,,,2718,320,,,,,,
