SKOD,RKOD,BedKod,Modul,FisNo,FisHarinx,SendTar,Location,FisTip,Giren,Cikan,scikan,Fiyat,Birim,Mrptedariktipi,TerminTar,Mrpcheck,kgid,insUN,insDT,insApp,updUN,updDT,updApp
113286,1718,157,U,1534,2772,2020-12-16 16:52:19.953000,CA001,S,1.0000000000,0E-10,0E-10,46.0000000000,CIFT,,,,521,,,,,,
113286,1718,157,U,19413,60221,2023-11-01 14:39:57.520000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,522,,,,,,
113286,1718,158,U,1534,2772,2020-12-16 16:52:19.953000,CA001,S,2.0000000000,0E-10,0E-10,46.0000000000,CIFT,,,,523,,,,,,
113286,1718,158,U,19413,60221,2023-11-01 14:39:57.520000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,524,,,,,,
113286,1718,159,U,1534,2772,2020-12-16 16:52:19.953000,CA001,S,3.0000000000,0E-10,0E-10,46.0000000000,CIFT,,,,525,,,,,,
113286,1718,159,U,19413,60221,2023-11-01 14:39:57.520000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,526,,,,,,
113286,1718,160,U,1534,2772,2020-12-16 16:52:19.953000,CA001,S,2.0000000000,0E-10,0E-10,46.0000000000,CIFT,,,,527,,,,,,
113286,1718,160,U,19413,60221,2023-11-01 14:39:57.520000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,528,,,,,,
113286,1718,161,U,1534,2772,2020-12-16 16:52:19.953000,CA001,S,1.0000000000,0E-10,0E-10,46.0000000000,CIFT,,,,529,,,,,,
113286,1718,161,U,19413,60221,2023-11-01 14:39:57.520000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,530,,,,,,
113286,1718,162,U,1534,2772,2020-12-16 16:52:19.953000,CA001,S,1.0000000000,0E-10,0E-10,46.0000000000,CIFT,,,,531,,,,,,
113286,1730,157,U,19406,60206,2023-11-01 14:17:51.087000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,532,,,,,,
113286,1730,158,U,19406,60206,2023-11-01 14:17:51.087000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,533,,,,,,
113286,1730,159,U,19406,60206,2023-11-01 14:17:51.087000,CS001,S,3.0000000000,0E-10,0E-10,0E-10,CIFT,,,,534,,,,,,
113286,1730,160,U,19406,60206,2023-11-01 14:17:51.087000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,535,,,,,,
113286,1730,161,U,19406,60206,2023-11-01 14:17:51.087000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,536,,,,,,
113286,1730,162,U,19406,60206,2023-11-01 14:17:51.087000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,537,,,,,,
113286,1751,156,U,19413,60221,2023-11-01 14:39:57.520000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,538,,,,,,
113286,1751,156,U,19430,60289,2023-11-06 09:58:37.870000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,539,,,,,,
113286,1751,157,U,19413,60221,2023-11-01 14:39:57.520000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,540,,,,,,
113286,1751,158,U,19413,60221,2023-11-01 14:39:57.520000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,541,,,,,,
113286,1751,159,U,19413,60221,2023-11-01 14:39:57.520000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,542,,,,,,
113286,1751,159,U,19430,60289,2023-11-06 09:58:37.870000,CS001,S,4.0000000000,0E-10,0E-10,0E-10,CIFT,,,,543,,,,,,
113286,1751,160,U,19413,60221,2023-11-01 14:39:57.520000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,544,,,,,,
113286,1751,161,U,19413,60221,2023-11-01 14:39:57.520000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,545,,,,,,
113286,2262,156,U,19413,60221,2023-11-01 14:39:57.520000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,546,,,,,,
113286,2262,157,U,19413,60221,2023-11-01 14:39:57.520000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,547,,,,,,
113286,2262,158,U,19413,60221,2023-11-01 14:39:57.520000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,548,,,,,,
113286,2262,159,U,19413,60221,2023-11-01 14:39:57.520000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,549,,,,,,
113286,2262,160,U,19413,60221,2023-11-01 14:39:57.520000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,550,,,,,,
113286,2262,161,U,19413,60221,2023-11-01 14:39:57.520000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,551,,,,,,
113295,2577,156,U,18973,58543,2023-09-14 14:32:19.580000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,552,,,,,,
113295,2577,156,U,18988,58588,2023-09-14 14:31:35.903000,CS001,S,1.0000000000,0E-10,0E-10,56.0000000000,CIFT,,,,553,,,,,,
113295,2577,157,U,18973,58543,2023-09-14 14:32:19.580000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,554,,,,,,
113295,2577,157,U,18988,58588,2023-09-14 14:31:35.903000,CS001,S,2.0000000000,0E-10,0E-10,56.0000000000,CIFT,,,,555,,,,,,
113295,2577,158,U,18973,58543,2023-09-14 14:32:19.580000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,556,,,,,,
113295,2577,158,U,18988,58588,2023-09-14 14:31:35.903000,CS001,S,2.0000000000,0E-10,0E-10,56.0000000000,CIFT,,,,557,,,,,,
113295,2577,159,U,18973,58543,2023-09-14 14:32:19.580000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,558,,,,,,
113295,2577,159,U,18988,58588,2023-09-14 14:31:35.903000,CS001,S,2.0000000000,0E-10,0E-10,56.0000000000,CIFT,,,,559,,,,,,
113295,2577,160,U,18973,58543,2023-09-14 14:32:19.580000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,560,,,,,,
113295,2577,160,U,18988,58588,2023-09-14 14:31:35.903000,CS001,S,2.0000000000,0E-10,0E-10,56.0000000000,CIFT,,,,561,,,,,,
113295,2577,161,U,18973,58543,2023-09-14 14:32:19.580000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,562,,,,,,
113295,2577,161,U,18988,58588,2023-09-14 14:31:35.903000,CS001,S,1.0000000000,0E-10,0E-10,56.0000000000,CIFT,,,,563,,,,,,
113296,1841,156,U,1429,2454,2020-11-10 15:33:57.520000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,564,,,,,,
113296,1841,157,U,1429,2454,2020-11-10 15:33:57.520000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,565,,,,,,
113296,1841,158,U,1429,2454,2020-11-10 15:33:57.520000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,566,,,,,,
113296,1841,159,U,1429,2454,2020-11-10 15:33:57.520000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,567,,,,,,
113296,1841,160,U,1429,2454,2020-11-10 15:33:57.520000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,568,,,,,,
113296,1841,161,U,1429,2454,2020-11-10 15:33:57.520000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,569,,,,,,
113296,2570,156,U,1248,1742,2020-10-27 08:54:27.747000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,570,,,,,,
113296,2570,157,U,1248,1742,2020-10-27 08:54:27.747000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,571,,,,,,
113296,2570,158,U,1248,1742,2020-10-27 08:54:27.747000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,572,,,,,,
113296,2570,159,U,1248,1742,2020-10-27 08:54:27.747000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,573,,,,,,
113296,2570,160,U,1248,1742,2020-10-27 08:54:27.747000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,574,,,,,,
113296,2570,161,U,1248,1742,2020-10-27 08:54:27.747000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,575,,,,,,
113297,1751,156,U,19430,60288,2023-11-06 09:58:37.870000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,576,,,,,,
113297,1751,157,U,19430,60288,2023-11-06 09:58:37.870000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,577,,,,,,
113297,1751,158,U,19430,60288,2023-11-06 09:58:37.870000,CS001,S,3.0000000000,0E-10,0E-10,0E-10,CIFT,,,,578,,,,,,
113298,1718,157,U,19373,60030,2023-10-26 09:18:06.140000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,579,,,,,,
113298,1718,158,U,19373,60030,2023-10-26 09:18:06.140000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,580,,,,,,
113298,1718,159,U,19373,60030,2023-10-26 09:18:06.140000,CS001,S,3.0000000000,0E-10,0E-10,0E-10,CIFT,,,,581,,,,,,
113298,1718,160,U,19373,60030,2023-10-26 09:18:06.140000,CS001,S,3.0000000000,0E-10,0E-10,0E-10,CIFT,,,,582,,,,,,
113298,1718,161,U,19373,60030,2023-10-26 09:18:06.140000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,583,,,,,,
113298,1718,162,U,19373,60030,2023-10-26 09:18:06.140000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,584,,,,,,
113811,1685,0,U,1303,2137,2020-11-03 13:45:29.333000,CS001,S,13.0000000000,0E-10,0E-10,0E-10,ADET,,,,585,,,,,,
114331,2236,156,U,19416,60230,2023-11-02 10:29:22.230000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,586,,,,,,
114331,2236,157,U,19416,60230,2023-11-02 10:29:22.230000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,587,,,,,,
114331,2236,158,U,19416,60230,2023-11-02 10:29:22.230000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,588,,,,,,
114331,2236,159,U,19416,60230,2023-11-02 10:29:22.230000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,589,,,,,,
114331,2236,160,U,19416,60230,2023-11-02 10:29:22.230000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,590,,,,,,
114331,2236,161,U,19416,60230,2023-11-02 10:29:22.230000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,591,,,,,,
115113,3385,157,U,19373,60025,2023-10-26 09:18:06.140000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,592,,,,,,
115113,3385,158,U,19373,60025,2023-10-26 09:18:06.140000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,593,,,,,,
115113,3385,159,U,19373,60025,2023-10-26 09:18:06.140000,CS001,S,3.0000000000,0E-10,0E-10,0E-10,CIFT,,,,594,,,,,,
115113,3385,160,U,19373,60025,2023-10-26 09:18:06.140000,CS001,S,3.0000000000,0E-10,0E-10,0E-10,CIFT,,,,595,,,,,,
115113,3385,161,U,19373,60025,2023-10-26 09:18:06.140000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,596,,,,,,
115113,3385,162,U,19373,60025,2023-10-26 09:18:06.140000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,597,,,,,,
115123,3385,157,U,19373,60024,2023-10-26 09:18:06.140000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,598,,,,,,
115123,3385,158,U,19373,60024,2023-10-26 09:18:06.140000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,599,,,,,,
115123,3385,159,U,19373,60024,2023-10-26 09:18:06.140000,CS001,S,3.0000000000,0E-10,0E-10,0E-10,CIFT,,,,600,,,,,,
115123,3385,160,U,19373,60024,2023-10-26 09:18:06.140000,CS001,S,3.0000000000,0E-10,0E-10,0E-10,CIFT,,,,601,,,,,,
115123,3385,161,U,19373,60024,2023-10-26 09:18:06.140000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,602,,,,,,
115123,3385,162,U,19373,60024,2023-10-26 09:18:06.140000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,603,,,,,,
115224,4815,156,U,19407,60209,2023-11-01 14:17:10.130000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,604,,,,,,
115224,4815,157,U,19407,60209,2023-11-01 14:17:10.130000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,605,,,,,,
115224,4815,158,U,19407,60209,2023-11-01 14:17:10.130000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,606,,,,,,
115224,4815,159,U,19407,60209,2023-11-01 14:17:10.130000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,607,,,,,,
115224,4815,160,U,19407,60209,2023-11-01 14:17:10.130000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,608,,,,,,
115224,4815,161,U,19407,60209,2023-11-01 14:17:10.130000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,609,,,,,,
115224,4815,162,U,19407,60209,2023-11-01 14:17:10.130000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,610,,,,,,
115224,4898,156,U,19407,60209,2023-11-01 14:17:10.130000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,611,,,,,,
115224,4898,157,U,19407,60209,2023-11-01 14:17:10.130000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,612,,,,,,
115224,4898,158,U,19407,60209,2023-11-01 14:17:10.130000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,613,,,,,,
115224,4898,159,U,19407,60209,2023-11-01 14:17:10.130000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,614,,,,,,
115224,4898,160,U,19407,60209,2023-11-01 14:17:10.130000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,615,,,,,,
115224,4898,161,U,19407,60209,2023-11-01 14:17:10.130000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,616,,,,,,
115224,4898,162,U,19407,60209,2023-11-01 14:17:10.130000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,617,,,,,,
115294,1718,156,U,19343,59911,2023-10-23 14:37:40.483000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,618,,,,,,
115294,1718,157,U,19343,59911,2023-10-23 14:37:40.483000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,619,,,,,,
115294,1718,157,U,19420,60244,2023-11-02 14:01:45.467000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,620,,,,,,
115294,1718,158,U,19343,59911,2023-10-23 14:37:40.483000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,621,,,,,,
115294,1718,158,U,19420,60244,2023-11-02 14:01:45.467000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,622,,,,,,
115294,1718,159,U,19343,59911,2023-10-23 14:37:40.483000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,623,,,,,,
115294,1718,159,U,19420,60244,2023-11-02 14:01:45.467000,CS001,S,3.0000000000,0E-10,0E-10,0E-10,CIFT,,,,624,,,,,,
115294,1718,160,U,19343,59911,2023-10-23 14:37:40.483000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,625,,,,,,
115294,1718,160,U,19420,60244,2023-11-02 14:01:45.467000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,626,,,,,,
115294,1718,161,U,19343,59911,2023-10-23 14:37:40.483000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,627,,,,,,
115294,1718,161,U,19420,60244,2023-11-02 14:01:45.467000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,628,,,,,,
115294,1718,162,U,19343,59911,2023-10-23 14:37:40.483000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,629,,,,,,
115294,1718,162,U,19420,60244,2023-11-02 14:01:45.467000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,630,,,,,,
115294,1751,156,U,19343,59911,2023-10-23 14:37:40.483000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,631,,,,,,
115294,1751,157,U,19343,59911,2023-10-23 14:37:40.483000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,632,,,,,,
115294,1751,157,U,19420,60244,2023-11-02 14:01:45.467000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,633,,,,,,
115294,1751,158,U,19343,59911,2023-10-23 14:37:40.483000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,634,,,,,,
115294,1751,158,U,19420,60244,2023-11-02 14:01:45.467000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,635,,,,,,
115294,1751,159,U,19343,59911,2023-10-23 14:37:40.483000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,636,,,,,,
115294,1751,159,U,19420,60244,2023-11-02 14:01:45.467000,CS001,S,3.0000000000,0E-10,0E-10,0E-10,CIFT,,,,637,,,,,,
115294,1751,160,U,19343,59911,2023-10-23 14:37:40.483000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,638,,,,,,
115294,1751,160,U,19420,60244,2023-11-02 14:01:45.467000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,639,,,,,,
115294,1751,161,U,19343,59911,2023-10-23 14:37:40.483000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,640,,,,,,
115294,1751,161,U,19420,60244,2023-11-02 14:01:45.467000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,641,,,,,,
115294,1751,162,U,19343,59911,2023-10-23 14:37:40.483000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,642,,,,,,
115294,1751,162,U,19420,60244,2023-11-02 14:01:45.467000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,643,,,,,,
115294,2262,156,U,19343,59911,2023-10-23 14:37:40.483000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,644,,,,,,
115294,2262,157,U,19343,59911,2023-10-23 14:37:40.483000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,645,,,,,,
115294,2262,158,U,19343,59911,2023-10-23 14:37:40.483000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,646,,,,,,
115294,2262,159,U,19343,59911,2023-10-23 14:37:40.483000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,647,,,,,,
115294,2262,160,U,19343,59911,2023-10-23 14:37:40.483000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,648,,,,,,
115294,2262,161,U,19343,59911,2023-10-23 14:37:40.483000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,649,,,,,,
115294,2262,162,U,19343,59911,2023-10-23 14:37:40.483000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,650,,,,,,
115813,2262,156,U,19349,59925,2023-10-24 11:20:00.960000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,651,,,,,,
115813,2262,157,U,19349,59925,2023-10-24 11:20:00.960000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,652,,,,,,
115813,2262,158,U,19349,59925,2023-10-24 11:20:00.960000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,653,,,,,,
115813,2262,159,U,19349,59925,2023-10-24 11:20:00.960000,CS001,S,3.0000000000,0E-10,0E-10,0E-10,CIFT,,,,654,,,,,,
115813,2262,160,U,19349,59925,2023-10-24 11:20:00.960000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,655,,,,,,
115813,2262,161,U,19349,59925,2023-10-24 11:20:00.960000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,656,,,,,,
115813,2262,162,U,19349,59925,2023-10-24 11:20:00.960000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,657,,,,,,
115813,2374,156,U,19435,60302,2023-11-06 11:11:43.150000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,658,,,,,,
115813,2374,157,U,19435,60302,2023-11-06 11:11:43.150000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,659,,,,,,
115813,2374,158,U,19435,60302,2023-11-06 11:11:43.150000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,660,,,,,,
115813,2374,159,U,19435,60302,2023-11-06 11:11:43.150000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,661,,,,,,
115813,2374,160,U,19435,60302,2023-11-06 11:11:43.150000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,662,,,,,,
115813,2374,161,U,19435,60302,2023-11-06 11:11:43.150000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,663,,,,,,
115813,7205,156,U,19364,60002,2023-10-25 11:21:57.943000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,664,,,,,,
115813,7205,157,U,19364,60002,2023-10-25 11:21:57.943000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,665,,,,,,
115813,7205,158,U,19364,60002,2023-10-25 11:21:57.943000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,666,,,,,,
115813,7205,159,U,19364,60002,2023-10-25 11:21:57.943000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,667,,,,,,
115813,7205,160,U,19364,60002,2023-10-25 11:21:57.943000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,668,,,,,,
115813,7205,161,U,19364,60002,2023-10-25 11:21:57.943000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,669,,,,,,
115822,2199,156,U,19118,59028,2023-09-27 16:31:22.893000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,670,,,,,,
115822,2199,157,U,19118,59028,2023-09-27 16:31:22.893000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,671,,,,,,
115822,2199,158,U,19118,59028,2023-09-27 16:31:22.893000,CS001,S,3.0000000000,0E-10,0E-10,0E-10,CIFT,,,,672,,,,,,
115822,2199,159,U,19118,59028,2023-09-27 16:31:22.893000,CS001,S,3.0000000000,0E-10,0E-10,0E-10,CIFT,,,,673,,,,,,
115822,2199,160,U,19118,59028,2023-09-27 16:31:22.893000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,674,,,,,,
116471,4930,157,U,19233,59479,2023-10-06 16:37:23.443000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,675,,,,,,
116471,4930,158,U,19233,59479,2023-10-06 16:37:23.443000,CS001,S,4.0000000000,0E-10,0E-10,0E-10,CIFT,,,,676,,,,,,
116471,4930,159,U,19233,59479,2023-10-06 16:37:23.443000,CS001,S,6.0000000000,0E-10,0E-10,0E-10,CIFT,,,,677,,,,,,
116471,4930,160,U,19233,59479,2023-10-06 16:37:23.443000,CS001,S,4.0000000000,0E-10,0E-10,0E-10,CIFT,,,,678,,,,,,
116471,4930,161,U,19233,59479,2023-10-06 16:37:23.443000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,679,,,,,,
116471,4930,162,U,19233,59479,2023-10-06 16:37:23.443000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,680,,,,,,
116485,1718,157,U,18560,56910,2023-08-14 17:23:16.260000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,681,,,,,,
116485,1718,158,U,18560,56910,2023-08-14 17:23:16.260000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,682,,,,,,
116485,1718,159,U,18560,56910,2023-08-14 17:23:16.260000,CS001,S,3.0000000000,0E-10,0E-10,0E-10,CIFT,,,,683,,,,,,
116485,1718,160,U,18560,56910,2023-08-14 17:23:16.260000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,684,,,,,,
116485,1718,161,U,18560,56910,2023-08-14 17:23:16.260000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,685,,,,,,
116485,1718,162,U,18560,56910,2023-08-14 17:23:16.260000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,686,,,,,,
116485,1805,156,U,19348,59922,2023-10-24 12:09:49.567000,CS001,S,1.0000000000,0E-10,0E-10,59.0000000000,CIFT,,,,687,,,,,,
116485,1805,156,U,19407,60211,2023-11-01 14:17:10.130000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,688,,,,,,
116485,1805,157,U,18908,58207,2023-09-07 10:29:49.770000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,689,,,,,,
116485,1805,157,U,19348,59922,2023-10-24 12:09:49.567000,CS001,S,2.0000000000,0E-10,0E-10,59.0000000000,CIFT,,,,690,,,,,,
116485,1805,157,U,19407,60211,2023-11-01 14:17:10.130000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,691,,,,,,
116485,1805,158,U,18908,58207,2023-09-07 10:29:49.770000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,692,,,,,,
116485,1805,158,U,19348,59922,2023-10-24 12:09:49.567000,CS001,S,2.0000000000,0E-10,0E-10,59.0000000000,CIFT,,,,693,,,,,,
116485,1805,158,U,19407,60211,2023-11-01 14:17:10.130000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,694,,,,,,
116485,1805,159,U,18908,58207,2023-09-07 10:29:49.770000,CS001,S,3.0000000000,0E-10,0E-10,0E-10,CIFT,,,,695,,,,,,
116485,1805,159,U,19348,59922,2023-10-24 12:09:49.567000,CS001,S,2.0000000000,0E-10,0E-10,59.0000000000,CIFT,,,,696,,,,,,
116485,1805,159,U,19407,60211,2023-11-01 14:17:10.130000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,697,,,,,,
116485,1805,160,U,18908,58207,2023-09-07 10:29:49.770000,CS001,S,2.0000000000,0E-10,0E-10,0E-10,CIFT,,,,698,,,,,,
116485,1805,160,U,19348,59922,2023-10-24 12:09:49.567000,CS001,S,2.0000000000,0E-10,0E-10,59.0000000000,CIFT,,,,699,,,,,,
116485,1805,160,U,19407,60211,2023-11-01 14:17:10.130000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,700,,,,,,
116485,1805,161,U,18908,58207,2023-09-07 10:29:49.770000,CS001,S,1.0000000000,0E-10,0E-10,0E-10,CIFT,,,,701,,,,,,
116485,1805,161,U,19348,59922,2023-10-24 12:09:49.567000,CS001,S,1.0000000000,0E-10,0E-10,59.0000000000,CIFT,,,,702,,,,,,
