UserName,ModulName,AccessStatu,ShortCut,kgid,insUN,insDT,insApp,updUN,updDT,updApp,mkgid
paketleme,miEdefterCreate,vi,,12875,,,,,,,69
paketleme,miEDefterMain,vi,,12876,,,,,,,69
paketleme,miEF_CariKontrol,vi,,12877,,,,,,,69
paketleme,miEFatura,vi,,12878,,,,,,,69
paketleme,miEnt,vi,,12879,,,,,,,69
paketleme,miFat_A,vi,,12880,,,,,,,69
paketleme,miFat_A_Dah_i,vi,,12881,,,,,,,69
paketleme,miFat_A_Fat,vi,,12882,,,,,,,69
paketleme,miFat_A_Fat_i,vi,,12883,,,,,,,69
paketleme,miFat_A_Hiz,vi,,12884,,,,,,,69
paketleme,miFat_A_Hiz_i,vi,,12885,,,,,,,69
paketleme,miFat_A_KFF,vi,,12886,,,,,,,69
paketleme,miFat_A_Kon,vi,,12887,,,,,,,69
paketleme,miFat_A_Kon_i,vi,,12888,,,,,,,69
paketleme,miFat_A_Pro,vi,,12889,,,,,,,69
paketleme,miFat_A_Pro_i,vi,,12890,,,,,,,69
paketleme,miFat_S,vi,,12891,,,,,,,69
paketleme,miFat_S_Dah_i,vi,,12892,,,,,,,69
paketleme,miFat_S_Fat,vi,,12893,,,,,,,69
paketleme,miFat_S_Fat_i,vi,,12894,,,,,,,69
paketleme,miFat_S_Hiz,vi,,12895,,,,,,,69
paketleme,miFat_S_Hiz_i,vi,,12896,,,,,,,69
paketleme,miFat_S_KFF,vi,,12897,,,,,,,69
paketleme,miFat_S_Kon,vi,,12898,,,,,,,69
paketleme,miFat_S_Kon_i,vi,,12899,,,,,,,69
paketleme,miFat_S_Pro,vi,,12900,,,,,,,69
paketleme,miFat_S_Pro_i,vi,,12901,,,,,,,69
paketleme,miFatOdePlanFilter,vi,,12902,,,,,,,69
paketleme,miFatRaporu,vi,,12903,,,,,,,69
paketleme,miFaturaMenu,vi,,12904,,,,,,,69
paketleme,miFaturaYon,vi,,12905,,,,,,,69
paketleme,miFFA,vi,,12906,,,,,,,69
paketleme,miFFS,vi,,12907,,,,,,,69
paketleme,miFinans,vi,,12908,,,,,,,69
paketleme,miFinansTanim,vi,,12909,,,,,,,69
paketleme,miFirCekCik,vi,,12910,,,,,,,69
paketleme,miFirCekDevir,vi,,12911,,,,,,,69
paketleme,miFirCekDeviris,vi,,12912,,,,,,,69
paketleme,miFirCekis,vi,,12913,,,,,,,69
paketleme,miFirSenetCik,vi,,12914,,,,,,,69
paketleme,miFirSenetDevir,vi,,12915,,,,,,,69
paketleme,miFirSenetDis,vi,,12916,,,,,,,69
paketleme,miFirSenetis,vi,,12917,,,,,,,69
paketleme,miFisBirlestir,vi,,12918,,,,,,,69
paketleme,miGDovGir,vi,,12919,,,,,,,69
paketleme,miGelGidYKMuhKod,vi,,12920,,,,,,,69
paketleme,miGelKart,vi,,12921,,,,,,,69
paketleme,miGenGid,vi,,12922,,,,,,,69
paketleme,miGeriyeOdemePlanlama,vi,,12923,,,,,,,69
paketleme,miGidHizYonet,vi,,12924,,,,,,,69
paketleme,miGidKart,vi,,12925,,,,,,,69
paketleme,miGunKazRap,vi,,12926,,,,,,,69
paketleme,miGVirman,vi,,12927,,,,,,,69
paketleme,miHamChange,vi,,12928,,,,,,,69
paketleme,miHCFilter,vi,,12929,,,,,,,69
paketleme,miHCHar,vi,,12930,,,,,,,69
paketleme,miHCKart,vi,,12931,,,,,,,69
paketleme,miHedCek,vi,,12932,,,,,,,69
paketleme,miHesapTakip,vi,,12933,,,,,,,69
paketleme,miirs_A,vi,,12934,,,,,,,69
paketleme,miirs_A_Dah,vi,,12935,,,,,,,69
paketleme,miirs_A_Dah_i,vi,,12936,,,,,,,69
paketleme,miirs_A_Fat,vi,,12937,,,,,,,69
paketleme,miirs_A_Fat_i,vi,,12938,,,,,,,69
paketleme,miirs_A_Kon,vi,,12939,,,,,,,69
paketleme,miirs_A_Kon_i,vi,,12940,,,,,,,69
paketleme,miirs_A_Pro,vi,,12941,,,,,,,69
paketleme,miirs_A_Pro_i,vi,,12942,,,,,,,69
paketleme,miirs_S,vi,,12943,,,,,,,69
paketleme,miirs_S_Dah,vi,,12944,,,,,,,69
paketleme,miirs_S_Dah_i,vi,,12945,,,,,,,69
paketleme,miirs_S_Fat,vi,,12946,,,,,,,69
paketleme,miirs_S_Fat_i,vi,,12947,,,,,,,69
paketleme,miirs_S_Kon,vi,,12948,,,,,,,69
paketleme,miirs_S_Kon_i,vi,,12949,,,,,,,69
paketleme,miirs_S_Pro,vi,,12950,,,,,,,69
paketleme,miirs_S_Pro_i,vi,,12951,,,,,,,69
paketleme,miirsaliyemenu,vi,,12952,,,,,,,69
paketleme,miirsaliyeYon,vi,,12953,,,,,,,69
paketleme,miisOnay,vi,,12954,,,,,,,69
paketleme,miKapaYonet,vi,,12955,,,,,,,69
paketleme,miKasa,vi,,12956,,,,,,,69
paketleme,miKasaFis,vi,,12957,,,,,,,69
paketleme,miKasaMenu,vi,,12958,,,,,,,69
paketleme,miKasaUyari,vi,,12959,,,,,,,69
paketleme,miKasaYon,vi,,12960,,,,,,,69
paketleme,miKasaYonet,vi,,12961,,,,,,,69
paketleme,miKDV2eBeyan,vi,,12962,,,,,,,69
paketleme,miKDVeBeyan,vi,,12963,,,,,,,69
paketleme,miKDVTahakkuk,vi,,12964,,,,,,,69
paketleme,miKoliTools,3,,12965,,,,,,,69
paketleme,miKoliYon,3,,12966,,,,,,,69
paketleme,miKoTool1,3,,12967,,,,,,,69
paketleme,miKoTool2,3,,12968,,,,,,,69
paketleme,miKredi,vi,,12969,,,,,,,69
paketleme,miKrediFis,vi,,12970,,,,,,,69
paketleme,miKrediMenu,vi,,12971,,,,,,,69
paketleme,miKrediOdeme,vi,,12972,,,,,,,69
paketleme,miKrediTanim,vi,,12973,,,,,,,69
paketleme,miKrediYon,vi,,12974,,,,,,,69
paketleme,miKurFarkDegerleme,vi,,12975,,,,,,,69
paketleme,miLojistic,vi,,12976,,,,,,,69
paketleme,miMAFisList,vi,,12977,,,,,,,69
paketleme,miMagaza,vi,,12978,,,,,,,69
paketleme,miMAnaKayit,vi,,12979,,,,,,,69
paketleme,miMasrafCenter,vi,,12980,,,,,,,69
paketleme,miMasrafDetayListe,vi,,12981,,,,,,,69
paketleme,miMasrafEkstre,vi,,12982,,,,,,,69
paketleme,miMasrafEkstrex,vi,,12983,,,,,,,69
paketleme,miMasrafHspOzetx,vi,,12984,,,,,,,69
paketleme,miMasrafMDurum,vi,,12985,,,,,,,69
paketleme,miMasrafMDurumx,vi,,12986,,,,,,,69
paketleme,miMasrafMerKart,vi,,12987,,,,,,,69
paketleme,miMasrafMRapor,vi,,12988,,,,,,,69
paketleme,miMasrafMRapor1,vi,,12989,,,,,,,69
paketleme,miMasrafMYon,vi,,12990,,,,,,,69
paketleme,miMasrafSablonTanim,vi,,12991,,,,,,,69
paketleme,miMBilanco,vi,,12992,,,,,,,69
paketleme,miMCekMKod,vi,,12993,,,,,,,69
paketleme,miMDefKebir,vi,,12994,,,,,,,69
paketleme,miMDetayEnt,vi,,12995,,,,,,,69
paketleme,miMDovFisList,vi,,12996,,,,,,,69
paketleme,miMDovRaporlar,vi,,12997,,,,,,,69
paketleme,miMEnvKapat,vi,,12998,,,,,,,69
paketleme,miMFisList,vi,,12999,,,,,,,69
paketleme,miMFonAkim,vi,,13000,,,,,,,69
paketleme,miMGeciciVer,vi,,13001,,,,,,,69
paketleme,miMGelKapat,vi,,13002,,,,,,,69
paketleme,miMGidKapat,vi,,13003,,,,,,,69
paketleme,miMHareketler,vi,,13004,,,,,,,69
paketleme,miMHesapAktar,vi,,13005,,,,,,,69
paketleme,miMHesapPlan,vi,,13006,,,,,,,69
paketleme,miMHizliEnt,vi,,13007,,,,,,,69
paketleme,miMislemler,vi,,13008,,,,,,,69
paketleme,miMizan,vi,,13009,,,,,,,69
paketleme,miMKapaFis,vi,,13010,,,,,,,69
paketleme,miMKarDagitim,vi,,13011,,,,,,,69
paketleme,miMKarZarar,vi,,13012,,,,,,,69
paketleme,miMKDVBeyan,vi,,13013,,,,,,,69
paketleme,miMKDVMKod,vi,,13014,,,,,,,69
paketleme,miMKDVMKodA,vi,,13015,,,,,,,69
paketleme,miMKDVMKodAi,vi,,13016,,,,,,,69
paketleme,miMKDVMKodS,vi,,13017,,,,,,,69
paketleme,miMKDVMKodSi,vi,,13018,,,,,,,69
paketleme,miMMaliTablo,vi,,13019,,,,,,,69
paketleme,miMMuavin,vi,,13020,,,,,,,69
paketleme,miMMuhasebe,vi,,13021,,,,,,,69
paketleme,miMMuhFis,vi,,13022,,,,,,,69
paketleme,miMMuhtasar,vi,,13023,,,,,,,69
paketleme,miMNakitAkis,vi,,13024,,,,,,,69
paketleme,miMNumaralandirma,vi,,13025,,,,,,,69
paketleme,mimOtoFis,vi,,13026,,,,,,,69
paketleme,miMOTVMKod,vi,,13027,,,,,,,69
paketleme,miMOTVMKodA,vi,,13028,,,,,,,69
paketleme,miMOTVMKodAi,vi,,13029,,,,,,,69
paketleme,miMOTVMKodS,vi,,13030,,,,,,,69
paketleme,miMOTVMKodSi,vi,,13031,,,,,,,69
paketleme,miMPOdeTipKMKod,vi,,13032,,,,,,,69
paketleme,miMPOdeTipMKod,vi,,13033,,,,,,,69
paketleme,miMRaporlar,vi,,13034,,,,,,,69
paketleme,miMRP1,vi,,13035,,,,,,,69
paketleme,miMSatisMaliyet,vi,,13036,,,,,,,69
paketleme,miMSetFisNo,vi,,13037,,,,,,,69
paketleme,miMSetMaddeNo,vi,,13038,,,,,,,69
paketleme,miMSMMKdv,vi,,13039,,,,,,,69
paketleme,miMSMMMuhKod,vi,,13040,,,,,,,69
paketleme,miMSMMSt,vi,,13041,,,,,,,69
paketleme,miMTemMKod,vi,,13042,,,,,,,69
paketleme,miMTevMKod,vi,,13043,,,,,,,69
paketleme,miMTevMKodA,vi,,13044,,,,,,,69
paketleme,miMTevMKodAi,vi,,13045,,,,,,,69
paketleme,miMTKDVMKod,vi,,13046,,,,,,,69
paketleme,miMTKDVMKodA,vi,,13047,,,,,,,69
paketleme,miMTKDVMKodAi,vi,,13048,,,,,,,69
paketleme,miMTKDVMKodS,vi,,13049,,,,,,,69
paketleme,miMTKDVMKodSi,vi,,13050,,,,,,,69
paketleme,miMuhBABS,vi,,13051,,,,,,,69
paketleme,miMuheBeyan,vi,,13052,,,,,,,69
paketleme,miMuhEnvanter,vi,,13053,,,,,,,69
paketleme,miMuhKodAta,vi,,13054,,,,,,,69
paketleme,miMuhPeriyot,vi,,13055,,,,,,,69
paketleme,miMuhPeriyotDetay,vi,,13056,,,,,,,69
paketleme,miMusCekDevir,vi,,13057,,,,,,,69
paketleme,miMusCekDeviris,vi,,13058,,,,,,,69
paketleme,miMusCekGir,vi,,13059,,,,,,,69
paketleme,miMusCekis,vi,,13060,,,,,,,69
paketleme,miMusSenetDevir,vi,,13061,,,,,,,69
paketleme,miMusSenetDis,vi,,13062,,,,,,,69
paketleme,miMusSenetGir,vi,,13063,,,,,,,69
paketleme,miMusSenetis,vi,,13064,,,,,,,69
paketleme,miMusteri,vi,,13065,,,,,,,69
paketleme,miMusteriYon,vi,,13066,,,,,,,69
paketleme,miMYevmiye,vi,,13067,,,,,,,69
paketleme,miOdemePlanlama,vi,,13068,,,,,,,69
paketleme,miOdPlBekleyen,vi,,13069,,,,,,,69
paketleme,miOdPlGercek,vi,,13070,,,,,,,69
paketleme,miOdPlGiris,vi,,13071,,,,,,,69
paketleme,miOdPlOnaylanan,vi,,13072,,,,,,,69
paketleme,miPaketBul,3,,13073,,,,,,,69
paketleme,miPaketYonetim,3,,13074,,,,,,,69
paketleme,miPerGenGid,vi,,13075,,,,,,,69
paketleme,miPerKZYon,vi,,13076,,,,,,,69
paketleme,miPersonel,vi,,13077,,,,,,,69
paketleme,miPersonelFis,vi,,13078,,,,,,,69
paketleme,miPersonelMenu,vi,,13079,,,,,,,69
paketleme,miPersonelYonet,vi,,13080,,,,,,,69
paketleme,miPerYonetim,vi,,13081,,,,,,,69
paketleme,miPos,vi,,13082,,,,,,,69
paketleme,miPrimYonetimi,vi,,13083,,,,,,,69
paketleme,miProcessMuhKod,vi,,13084,,,,,,,69
paketleme,miPSatisRapor,vi,,13085,,,,,,,69
paketleme,miPuanSil,vi,,13086,,,,,,,69
paketleme,miPuanYukle,vi,,13087,,,,,,,69
paketleme,miRezervHar,3,,13088,,,,,,,69
paketleme,miSatDahSip,vi,,13089,,,,,,,69
paketleme,miSatSiparis,vi,,13090,,,,,,,69
paketleme,miSatTakip,vi,,13091,,,,,,,69
paketleme,miSatTeklif,vi,,13092,,,,,,,69
paketleme,miSenet,vi,,13093,,,,,,,69
paketleme,miSenetGir,vi,,13094,,,,,,,69
paketleme,miSenetis,vi,,13095,,,,,,,69
paketleme,miSenetTakip,vi,,13096,,,,,,,69
paketleme,miSenetTakipFi,vi,,13097,,,,,,,69
paketleme,miSenetTakipFiD,vi,,13098,,,,,,,69
paketleme,miSenetTakipMu,vi,,13099,,,,,,,69
paketleme,miSenetTakipMuD,vi,,13100,,,,,,,69
paketleme,miSenetYon,vi,,13101,,,,,,,69
paketleme,miSevk,vi,,13102,,,,,,,69
paketleme,miSevk1,vi,,13103,,,,,,,69
paketleme,miSevkFis,vi,,13104,,,,,,,69
paketleme,miSevkFis1,vi,,13105,,,,,,,69
paketleme,miSevkFisB,vi,,13106,,,,,,,69
paketleme,miSevkFisB1,vi,,13107,,,,,,,69
paketleme,miSevkFisG,vi,,13108,,,,,,,69
paketleme,miSevkFisG1,vi,,13109,,,,,,,69
paketleme,miSevkFisT,vi,,13110,,,,,,,69
paketleme,miSevkFisT1,vi,,13111,,,,,,,69
paketleme,miSevkYon,vi,,13112,,,,,,,69
paketleme,miSevkYon1,vi,,13113,,,,,,,69
paketleme,miSiparisYon1,vi,,13114,,,,,,,69
paketleme,miSiparisYon2,vi,,13115,,,,,,,69
paketleme,miSiparisYon3,vi,,13116,,,,,,,69
paketleme,miSiparisYon4,vi,,13117,,,,,,,69
paketleme,miSipMaliyet,vi,,13118,,,,,,,69
paketleme,miSipOdePlanFilter,vi,,13119,,,,,,,69
paketleme,miSKLokMikAnaliz,3,,13120,,,,,,,69
paketleme,miSpeedHavale,vi,,13121,,,,,,,69
paketleme,miSpeedKasa,vi,,13122,,,,,,,69
paketleme,miSpeedTT,vi,,13123,,,,,,,69
paketleme,miStok,3,,13124,,,,,,,69
paketleme,miStokHar,3,,13125,,,,,,,69
paketleme,miStokMenu,3,,13126,,,,,,,69
paketleme,miStokMuhBag,vi,,13127,,,,,,,69
paketleme,miSubeTakip,vi,,13128,,,,,,,69
paketleme,miTakSatYonetim,vi,,13129,,,,,,,69
paketleme,miTaksit,vi,,13130,,,,,,,69
paketleme,miTalepYonetim,vi,,13131,,,,,,,69
paketleme,miTamirFis,vi,,13132,,,,,,,69
paketleme,miTamirTakip,vi,,13133,,,,,,,69
paketleme,miTamirYonetim,vi,,13134,,,,,,,69
paketleme,MiTedarikiPuanlama,vi,,13135,,,,,,,69
paketleme,miTemGir,vi,,13136,,,,,,,69
paketleme,miTemHar,vi,,13137,,,,,,,69
paketleme,miTeminat,vi,,13138,,,,,,,69
paketleme,miTemYon,vi,,13139,,,,,,,69
paketleme,miTopCekPtint,vi,,13140,,,,,,,69
paketleme,miTopSenetPtint,vi,,13141,,,,,,,69
paketleme,miTSatisRapor,vi,,13142,,,,,,,69
paketleme,miUrtMasDag,vi,,13143,,,,,,,69
paketleme,miVerHizmetKart,vi,,13144,,,,,,,69
paketleme,miVerTemGir,vi,,13145,,,,,,,69
paketleme,miVerTemHar,vi,,13146,,,,,,,69
paketleme,miYonKonsol,vi,,13147,,,,,,,69
paketleme,Rapor_1,vi,,13148,,,,,,,69
paketleme,Rapor_105,vi,,13149,,,,,,,69
paketleme,Rapor_106,vi,,13150,,,,,,,69
paketleme,Rapor_108,vi,,13151,,,,,,,69
paketleme,Rapor_110,vi,,13152,,,,,,,69
paketleme,Rapor_111,vi,,13153,,,,,,,69
paketleme,Rapor_113,vi,,13154,,,,,,,69
paketleme,Rapor_116,vi,,13155,,,,,,,69
paketleme,Rapor_117,vi,,13156,,,,,,,69
paketleme,Rapor_119,vi,,13157,,,,,,,69
paketleme,Rapor_120,vi,,13158,,,,,,,69
paketleme,Rapor_16,vi,,13159,,,,,,,69
paketleme,Rapor_169,vi,,13160,,,,,,,69
paketleme,Rapor_18,vi,,13161,,,,,,,69
paketleme,Rapor_2,vi,,13162,,,,,,,69
paketleme,Rapor_26,vi,,13163,,,,,,,69
paketleme,Rapor_27,vi,,13164,,,,,,,69
paketleme,Rapor_29,vi,,13165,,,,,,,69
paketleme,Rapor_298,vi,,13166,,,,,,,69
paketleme,Rapor_299,vi,,13167,,,,,,,69
paketleme,Rapor_300,vi,,13168,,,,,,,69
paketleme,Rapor_308,vi,,13169,,,,,,,69
paketleme,Rapor_31,vi,,13170,,,,,,,69
paketleme,Rapor_32,vi,,13171,,,,,,,69
paketleme,Rapor_34,vi,,13172,,,,,,,69
paketleme,Rapor_38,vi,,13173,,,,,,,69
paketleme,Rapor_39,vi,,13174,,,,,,,69
paketleme,Rapor_7,vi,,13175,,,,,,,69
paketleme,Rapor_701,vi,,13176,,,,,,,69
paketleme,Rapor_702,vi,,13177,,,,,,,69
paketleme,Rapor_703,vi,,13178,,,,,,,69
paketleme,Rapor_704,vi,,13179,,,,,,,69
paketleme,Rapor_705,vi,,13180,,,,,,,69
paketleme,Rapor_706,vi,,13181,,,,,,,69
paketleme,Rapor_707,vi,,13182,,,,,,,69
paketleme,Rapor_708,vi,,13183,,,,,,,69
paketleme,Rapor_709,vi,,13184,,,,,,,69
paketleme,Rapor_710,vi,,13185,,,,,,,69
paketleme,Rapor_711,vi,,13186,,,,,,,69
paketleme,Rapor_712,vi,,13187,,,,,,,69
paketleme,Rapor_713,vi,,13188,,,,,,,69
paketleme,Rapor_714,vi,,13189,,,,,,,69
paketleme,Rapor_725,vi,,13190,,,,,,,69
paketleme,Rapor_726,vi,,13191,,,,,,,69
paketleme,Rapor_727,vi,,13192,,,,,,,69
paketleme,Rapor_80,vi,,13193,,,,,,,69
paketleme,Rapor_801,vi,,13194,,,,,,,69
paketleme,Rapor_802,vi,,13195,,,,,,,69
paketleme,Rapor_809,vi,,13196,,,,,,,69
paketleme,Rapor_81,vi,,13197,,,,,,,69
paketleme,Rapor_811,vi,,13198,,,,,,,69
paketleme,Rapor_9,vi,,13199,,,,,,,69
paketleme,Rapor_90,vi,,13200,,,,,,,69
paketleme,SBSendAltoA,vi,,13201,,,,,,,69
paketleme,SBSendAltoS,vi,,13202,,,,,,,69
paketleme,TS_FiyatListe,vi,,13203,,,,,,,69
paketleme,TS_MFinans,vi,,13204,,,,,,,69
paketleme,TS_OpenBorc,vi,,13205,,,,,,,69
paketleme,TS_RiskRaporu,vi,,13206,,,,,,,69
paketleme,TS_Siparis,3,,13207,,,,,,,69
paketleme,TSAF,4,,13208,,,,,,,69
paketleme,TSAI,4,,13209,,,,,,,69
paketleme,TSAylik,vi,,13210,,,,,,,69
paketleme,TSBarCode,3,,13211,,,,,,,69
paketleme,TSDetay,vi,,13212,,,,,,,69
paketleme,TSDlocation,3,,13213,,,,,,,69
paketleme,TSExstre,3,,13214,,,,,,,69
paketleme,TSFiyatlar,3,,13215,,,,,,,69
paketleme,TSGenel,vi,,13216,,,,,,,69
paketleme,TSMevcut,3,,13217,,,,,,,69
paketleme,TSSF,4,,13218,,,,,,,69
paketleme,TSSI,4,,13219,,,,,,,69
paketleme,TSSiparis,vi,,13220,,,,,,,69
Pınar.Tutuş,Basitretim1,vi,,13221,,,,,,,70
Pınar.Tutuş,Bildirgeler1,vi,,13222,,,,,,,70
Pınar.Tutuş,ikBildirimiEk21,vi,,13223,,,,,,,70
Pınar.Tutuş,mi_KurFarkiFis,vi,,13224,,,,,,,70
Pınar.Tutuş,miAlHizmetKart,vi,,13225,,,,,,,70
Pınar.Tutuş,miAlHizmetSip,vi,,13226,,,,,,,70
Pınar.Tutuş,miAlHizmetSipYon,vi,,13227,,,,,,,70
Pınar.Tutuş,miAlTemGir,vi,,13228,,,,,,,70
Pınar.Tutuş,miAlTemHar,vi,,13229,,,,,,,70
Pınar.Tutuş,miAmortismanYon,vi,,13230,,,,,,,70
Pınar.Tutuş,miAnaImltParam,vi,,13231,,,,,,,70
Pınar.Tutuş,miAnaPlan,vi,,13232,,,,,,,70
Pınar.Tutuş,mibanka,vi,,13233,,,,,,,70
Pınar.Tutuş,miBankais,vi,,13234,,,,,,,70
Pınar.Tutuş,miBankaKart,vi,,13235,,,,,,,70
Pınar.Tutuş,miBankaKrediYon,vi,,13236,,,,,,,70
Pınar.Tutuş,miBankaListesi,vi,,13237,,,,,,,70
Pınar.Tutuş,miBankaTakip,vi,,13238,,,,,,,70
Pınar.Tutuş,miBankaYon,vi,,13239,,,,,,,70
Pınar.Tutuş,miBankTakip,vi,,13240,,,,,,,70
Pınar.Tutuş,miBorcYonet,vi,,13241,,,,,,,70
Pınar.Tutuş,miCari,vi,,13242,,,,,,,70
Pınar.Tutuş,miCariFis,vi,,13243,,,,,,,70
Pınar.Tutuş,miCariMenu,vi,,13244,,,,,,,70
Pınar.Tutuş,miCariRiskYon,vi,,13245,,,,,,,70
Pınar.Tutuş,miCariYasYonet,vi,,13246,,,,,,,70
Pınar.Tutuş,miCariYon,vi,,13247,,,,,,,70
Pınar.Tutuş,miCariYonet,vi,,13248,,,,,,,70
Pınar.Tutuş,miCek,vi,,13249,,,,,,,70
Pınar.Tutuş,miCekGir,vi,,13250,,,,,,,70
Pınar.Tutuş,miCekis,vi,,13251,,,,,,,70
Pınar.Tutuş,miCekTakip,vi,,13252,,,,,,,70
Pınar.Tutuş,miCekTakipFi,vi,,13253,,,,,,,70
Pınar.Tutuş,miCekTakipFiD,vi,,13254,,,,,,,70
Pınar.Tutuş,miCekTakipMu,vi,,13255,,,,,,,70
Pınar.Tutuş,miCekTakipMuD,vi,,13256,,,,,,,70
Pınar.Tutuş,miCekYon,vi,,13257,,,,,,,70
Pınar.Tutuş,miCRM,vi,,13258,,,,,,,70
Pınar.Tutuş,miCRM_Firmalar,vi,,13259,,,,,,,70
Pınar.Tutuş,miCRM_FromCari,vi,,13260,,,,,,,70
Pınar.Tutuş,miCRM_FromCust,vi,,13261,,,,,,,70
Pınar.Tutuş,miCRM_GFilter,vi,,13262,,,,,,,70
Pınar.Tutuş,miCRM_GKayit,vi,,13263,,,,,,,70
Pınar.Tutuş,miCRM_KisiFilter,vi,,13264,,,,,,,70
Pınar.Tutuş,miCRM_KisiKart,vi,,13265,,,,,,,70
Pınar.Tutuş,miCRM_Kisiler,vi,,13266,,,,,,,70
Pınar.Tutuş,miCRM_Servis_Talep,vi,,13267,,,,,,,70
Pınar.Tutuş,miCRM_ServisFilter,vi,,13268,,,,,,,70
Pınar.Tutuş,miCRM_ServisMain,vi,,13269,,,,,,,70
Pınar.Tutuş,miCRMFirmaList,vi,,13270,,,,,,,70
Pınar.Tutuş,miCRMGorusmeler,vi,,13271,,,,,,,70
Pınar.Tutuş,miCrpPlan,vi,,13272,,,,,,,70
Pınar.Tutuş,miCSFTakip,vi,,13273,,,,,,,70
Pınar.Tutuş,miCSKurFarkiDegerleme,vi,,13274,,,,,,,70
Pınar.Tutuş,miDeBasEm,vi,,13275,,,,,,,70
Pınar.Tutuş,miDemirbas,vi,,13276,,,,,,,70
Pınar.Tutuş,miDemirbasHar,vi,,13277,,,,,,,70
Pınar.Tutuş,miDemirbasKart,vi,,13278,,,,,,,70
Pınar.Tutuş,miDemirbasYon,vi,,13279,,,,,,,70
Pınar.Tutuş,miDovMAFisList,vi,,13280,,,,,,,70
Pınar.Tutuş,miDovMizan,vi,,13281,,,,,,,70
Pınar.Tutuş,miDovMMuavin,vi,,13282,,,,,,,70
Pınar.Tutuş,miDUretEmir,vi,,13283,,,,,,,70
Pınar.Tutuş,miDurus,vi,,13284,,,,,,,70
Pınar.Tutuş,mieBeyan,vi,,13285,,,,,,,70
Pınar.Tutuş,mieDefter,vi,,13286,,,,,,,70
Pınar.Tutuş,miEdefterCreate,vi,,13287,,,,,,,70
Pınar.Tutuş,miEDefterMain,vi,,13288,,,,,,,70
Pınar.Tutuş,miEmFilter,vi,,13289,,,,,,,70
Pınar.Tutuş,miEmirHamDeg,vi,,13290,,,,,,,70
Pınar.Tutuş,miEnt,vi,,13291,,,,,,,70
Pınar.Tutuş,miEUretEmir,vi,,13292,,,,,,,70
Pınar.Tutuş,miFinans,4,,13293,,,,,,,70
Pınar.Tutuş,miFinansTanim,vi,,13294,,,,,,,70
Pınar.Tutuş,miFirCekCik,vi,,13295,,,,,,,70
Pınar.Tutuş,miFirCekDevir,vi,,13296,,,,,,,70
Pınar.Tutuş,miFirCekDeviris,vi,,13297,,,,,,,70
Pınar.Tutuş,miFirCekis,vi,,13298,,,,,,,70
Pınar.Tutuş,miFirmaFilter,vi,,13299,,,,,,,70
Pınar.Tutuş,miFirSenetCik,vi,,13300,,,,,,,70
Pınar.Tutuş,miFirSenetDevir,vi,,13301,,,,,,,70
Pınar.Tutuş,miFirSenetDis,vi,,13302,,,,,,,70
Pınar.Tutuş,miFirSenetis,vi,,13303,,,,,,,70
Pınar.Tutuş,miFisBirlestir,vi,,13304,,,,,,,70
Pınar.Tutuş,miFisMikChng,vi,,13305,,,,,,,70
Pınar.Tutuş,miFiyatYonet,4,,13306,,,,,,,70
Pınar.Tutuş,miFUrtPlan,vi,,13307,,,,,,,70
Pınar.Tutuş,miGDovGir,vi,,13308,,,,,,,70
Pınar.Tutuş,miGelGidYKMuhKod,vi,,13309,,,,,,,70
Pınar.Tutuş,miGelKart,vi,,13310,,,,,,,70
Pınar.Tutuş,miGenGid,vi,,13311,,,,,,,70
Pınar.Tutuş,miGidHizYonet,vi,,13312,,,,,,,70
Pınar.Tutuş,miGidKart,vi,,13313,,,,,,,70
Pınar.Tutuş,miGunKazRap,vi,,13314,,,,,,,70
Pınar.Tutuş,miGVirman,4,,13315,,,,,,,70
Pınar.Tutuş,miHamYon,vi,,13316,,,,,,,70
Pınar.Tutuş,miHesapTakip,vi,,13317,,,,,,,70
Pınar.Tutuş,miimalatProp,vi,,13318,,,,,,,70
Pınar.Tutuş,miisOnay,vi,,13319,,,,,,,70
Pınar.Tutuş,miKalipYonetimi,vi,,13320,,,,,,,70
Pınar.Tutuş,miKalite,vi,,13321,,,,,,,70
Pınar.Tutuş,miKaliteGrp,vi,,13322,,,,,,,70
Pınar.Tutuş,miKalParam,vi,,13323,,,,,,,70
Pınar.Tutuş,miKapaYonet,vi,,13324,,,,,,,70
Pınar.Tutuş,miKasa,vi,,13325,,,,,,,70
Pınar.Tutuş,miKasaFis,vi,,13326,,,,,,,70
Pınar.Tutuş,miKasaMenu,vi,,13327,,,,,,,70
Pınar.Tutuş,miKasaUyari,vi,,13328,,,,,,,70
Pınar.Tutuş,miKasaYon,vi,,13329,,,,,,,70
Pınar.Tutuş,miKasaYonet,vi,,13330,,,,,,,70
Pınar.Tutuş,miKDV2eBeyan,vi,,13331,,,,,,,70
Pınar.Tutuş,miKDVeBeyan,vi,,13332,,,,,,,70
Pınar.Tutuş,miKDVTahakkuk,vi,,13333,,,,,,,70
Pınar.Tutuş,miKredi,vi,,13334,,,,,,,70
Pınar.Tutuş,miKrediFis,vi,,13335,,,,,,,70
Pınar.Tutuş,miKrediMenu,vi,,13336,,,,,,,70
Pınar.Tutuş,miKrediOdeme,vi,,13337,,,,,,,70
Pınar.Tutuş,miKrediTanim,vi,,13338,,,,,,,70
Pınar.Tutuş,miKrediYon,vi,,13339,,,,,,,70
Pınar.Tutuş,miKurFarkDegerleme,vi,,13340,,,,,,,70
