SKOD,RKOD,BedKod,Tip,Fiyat,ParaCinsi,FTarih,exCheck,insUN,insDT,UpdUN,UpdDT,kgid,mkgid,insApp,updApp
K02175561004,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.317000,Samet,2025-05-28 17:43:43.853000,46860,23275,KGShop,KGShop
K02175561004,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.607000,Samet,2025-05-28 17:44:17.987000,47476,23275,KGShop,KGShop
K02178001203,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.320000,Samet,2025-05-28 17:43:42.913000,46861,23276,KGShop,KGShop
K02178001203,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.530000,Samet,2025-05-28 17:44:17.003000,47128,23276,KGShop,KGShop
K02178001603,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.323000,Samet,2025-05-28 17:43:42.927000,46862,23277,KGShop,KGShop
K02178001603,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.543000,Samet,2025-05-28 17:44:17.013000,47132,23277,KGShop,KGShop
K02179144767,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.323000,Samet,2025-05-28 17:43:43.363000,46863,23278,KGShop,KGShop
K02179144767,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.050000,Samet,2025-05-28 17:44:17.477000,47292,23278,KGShop,KGShop
K02179200267,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.327000,Samet,2025-05-28 17:43:43.460000,46864,23279,KGShop,KGShop
K02179200267,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.147000,Samet,2025-05-28 17:44:17.580000,47326,23279,KGShop,KGShop
K02179744167,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.330000,Samet,2025-05-28 17:43:43.953000,46865,23280,KGShop,KGShop
K02179744167,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.717000,Samet,2025-05-28 17:44:18.087000,47515,23280,KGShop,KGShop
K02179752203,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.333000,Samet,2025-05-28 17:43:43.963000,46866,23281,KGShop,KGShop
K02179752203,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.730000,Samet,2025-05-28 17:44:18.097000,47519,23281,KGShop,KGShop
K02179769009,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.337000,Samet,2025-05-28 17:43:43.977000,46867,23282,KGShop,KGShop
K02179769009,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.743000,Samet,2025-05-28 17:44:18.110000,47524,23282,KGShop,KGShop
K02185039718,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.343000,Samet,2025-05-28 17:43:43.120000,46868,23283,KGShop,KGShop
K02185039718,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.787000,Samet,2025-05-28 17:44:17.217000,47205,23283,KGShop,KGShop
K02192186002,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.347000,Samet,2025-05-28 17:43:43.440000,46869,23284,KGShop,KGShop
K02192186002,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.120000,Samet,2025-05-28 17:44:17.557000,47317,23284,KGShop,KGShop
K02192187003,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.350000,Samet,2025-05-28 17:43:43.440000,46870,23285,KGShop,KGShop
K02192187003,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.123000,Samet,2025-05-28 17:44:17.560000,47318,23285,KGShop,KGShop
K02206100009,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.357000,Samet,2025-05-28 17:43:43.253000,46871,23286,KGShop,KGShop
K02206100009,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.947000,Samet,2025-05-28 17:44:17.357000,47255,23286,KGShop,KGShop
K02208021103,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.360000,Samet,2025-05-28 17:43:43.073000,46872,23287,KGShop,KGShop
K02208021103,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.723000,Samet,2025-05-28 17:44:17.170000,47187,23287,KGShop,KGShop
K02208021203,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.363000,Samet,2025-05-28 17:43:43.077000,46873,23288,KGShop,KGShop
K02208021203,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.727000,Samet,2025-05-28 17:44:17.173000,47188,23288,KGShop,KGShop
K02209020609,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.367000,Samet,2025-05-28 17:43:43.067000,46874,23289,KGShop,KGShop
K02209020609,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.710000,Samet,2025-05-28 17:44:17.163000,47184,23289,KGShop,KGShop
K02209021509,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.370000,Samet,2025-05-28 17:43:43.083000,46875,23290,KGShop,KGShop
K02209021509,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.737000,Samet,2025-05-28 17:44:17.180000,47191,23290,KGShop,KGShop
K02209021511,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.373000,Samet,2025-05-28 17:43:43.080000,46876,23291,KGShop,KGShop
K02209021511,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.733000,Samet,2025-05-28 17:44:17.180000,47190,23291,KGShop,KGShop
K02209740309,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.377000,Samet,2025-05-28 17:43:43.943000,46877,23292,KGShop,KGShop
K02209740309,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.707000,Samet,2025-05-28 17:44:18.077000,47511,23292,KGShop,KGShop
K02209740507,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.380000,Samet,2025-05-28 17:43:43.947000,46878,23293,KGShop,KGShop
K02209740507,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.710000,Samet,2025-05-28 17:44:18.080000,47512,23293,KGShop,KGShop
K02212042667,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.387000,Samet,2025-05-28 17:43:43.153000,46879,23294,KGShop,KGShop
K02212042667,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.830000,Samet,2025-05-28 17:44:17.250000,47218,23294,KGShop,KGShop
K02217100702,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.390000,Samet,2025-05-28 17:43:43.270000,46880,23295,KGShop,KGShop
K02217100702,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.953000,Samet,2025-05-28 17:44:17.373000,47257,23295,KGShop,KGShop
K02217100709,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.393000,Samet,2025-05-28 17:43:43.270000,46881,23296,KGShop,KGShop
K02217100709,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.957000,Samet,2025-05-28 17:44:17.377000,47258,23296,KGShop,KGShop
K02227175009,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.397000,Samet,2025-05-28 17:43:43.410000,46882,23297,KGShop,KGShop
K02227175009,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.100000,Samet,2025-05-28 17:44:17.523000,47310,23297,KGShop,KGShop
K02227175509,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.400000,Samet,2025-05-28 17:43:43.410000,46883,23298,KGShop,KGShop
K02227175509,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.103000,Samet,2025-05-28 17:44:17.523000,47311,23298,KGShop,KGShop
K02227175609,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.400000,Samet,2025-05-28 17:43:43.413000,46884,23299,KGShop,KGShop
K02227175609,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.107000,Samet,2025-05-28 17:44:17.527000,47312,23299,KGShop,KGShop
K02227176009,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.403000,Samet,2025-05-28 17:43:43.417000,46885,23300,KGShop,KGShop
K02227176009,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.110000,Samet,2025-05-28 17:44:17.530000,47313,23300,KGShop,KGShop
K02231432002,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.407000,Samet,2025-05-28 17:43:43.777000,46886,23301,KGShop,KGShop
K02231432002,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.487000,Samet,2025-05-28 17:44:17.903000,47443,23301,KGShop,KGShop
K02231432009,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.410000,Samet,2025-05-28 17:43:43.777000,46887,23302,KGShop,KGShop
K02231432009,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.490000,Samet,2025-05-28 17:44:17.907000,47444,23302,KGShop,KGShop
K02233040409,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.413000,Samet,2025-05-28 17:43:43.127000,46888,23303,KGShop,KGShop
K02233040409,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.800000,Samet,2025-05-28 17:44:17.223000,47208,23303,KGShop,KGShop
K02274068003,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.417000,Samet,2025-05-28 17:43:43.203000,46889,23304,KGShop,KGShop
K02274068003,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.900000,Samet,2025-05-28 17:44:17.303000,47239,23304,KGShop,KGShop
K02274321003,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.420000,Samet,2025-05-28 17:43:43.690000,46890,23305,KGShop,KGShop
K02274321003,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.390000,Samet,2025-05-28 17:44:17.817000,47409,23305,KGShop,KGShop
K02331190003,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.423000,Samet,2025-05-28 17:43:43.443000,46891,23306,KGShop,KGShop
K02331190003,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.127000,Samet,2025-05-28 17:44:17.560000,47319,23306,KGShop,KGShop
K02331190011,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.423000,Samet,2025-05-28 17:43:43.447000,46892,23307,KGShop,KGShop
K02331190011,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.130000,Samet,2025-05-28 17:44:17.563000,47320,23307,KGShop,KGShop
K02331376203,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.427000,Samet,2025-05-28 17:43:43.723000,46893,23308,KGShop,KGShop
K02331376203,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.430000,Samet,2025-05-28 17:44:17.853000,47423,23308,KGShop,KGShop
K02351311803,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.430000,Samet,2025-05-28 17:43:43.673000,46894,23309,KGShop,KGShop
K02351311803,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.373000,Samet,2025-05-28 17:44:17.800000,47403,23309,KGShop,KGShop
K02351321003,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.430000,Samet,2025-05-28 17:43:43.687000,46895,23310,KGShop,KGShop
K02351321003,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.387000,Samet,2025-05-28 17:44:17.813000,47408,23310,KGShop,KGShop
K02351322003,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.433000,Samet,2025-05-28 17:43:43.693000,46896,23311,KGShop,KGShop
K02351322003,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.397000,Samet,2025-05-28 17:44:17.823000,47411,23311,KGShop,KGShop
K02377030409,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.437000,Samet,2025-05-28 17:43:43.100000,46897,23312,KGShop,KGShop
K02377030409,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.760000,Samet,2025-05-28 17:44:17.197000,47197,23312,KGShop,KGShop
K02377030509,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.440000,Samet,2025-05-28 17:43:43.103000,46898,23313,KGShop,KGShop
K02377030509,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.763000,Samet,2025-05-28 17:44:17.200000,47198,23313,KGShop,KGShop
K02379013143,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.440000,Samet,2025-05-28 17:43:43.027000,46899,23314,KGShop,KGShop
K02379013143,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.653000,Samet,2025-05-28 17:44:17.120000,47168,23314,KGShop,KGShop
K02390010503,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.443000,Samet,2025-05-28 17:43:42.997000,46900,23315,KGShop,KGShop
K02390010503,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.613000,Samet,2025-05-28 17:44:17.087000,47155,23315,KGShop,KGShop
K02390031003,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.447000,Samet,2025-05-28 17:43:43.110000,46901,23316,KGShop,KGShop
K02390031003,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.773000,Samet,2025-05-28 17:44:17.207000,47201,23316,KGShop,KGShop
K02390111103,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.450000,Samet,2025-05-28 17:43:43.293000,46902,23317,KGShop,KGShop
K02390111103,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.983000,Samet,2025-05-28 17:44:17.403000,47267,23317,KGShop,KGShop
K02393100002,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.453000,Samet,2025-05-28 17:43:43.250000,46903,23318,KGShop,KGShop
K02393100002,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.943000,Samet,2025-05-28 17:44:17.353000,47254,23318,KGShop,KGShop
K02413041503,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.457000,Samet,2025-05-28 17:43:43.150000,46904,23319,KGShop,KGShop
K02413041503,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.827000,Samet,2025-05-28 17:44:17.247000,47216,23319,KGShop,KGShop
K02422008002,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.460000,Samet,2025-05-28 17:43:42.960000,46905,23320,KGShop,KGShop
K02422008002,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.570000,Samet,2025-05-28 17:44:17.050000,47141,23320,KGShop,KGShop
K02423018003,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.463000,Samet,2025-05-28 17:43:43.040000,46906,23321,KGShop,KGShop
K02423018003,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.670000,Samet,2025-05-28 17:44:17.133000,47173,23321,KGShop,KGShop
K02423018103,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.463000,Samet,2025-05-28 17:43:43.040000,46907,23322,KGShop,KGShop
K02423018103,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.673000,Samet,2025-05-28 17:44:17.137000,47174,23322,KGShop,KGShop
K02462040203,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.467000,Samet,2025-05-28 17:43:43.123000,46908,23323,KGShop,KGShop
K02462040203,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.797000,Samet,2025-05-28 17:44:17.220000,47207,23323,KGShop,KGShop
K02502020702,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.470000,Samet,2025-05-28 17:43:43.070000,46909,23324,KGShop,KGShop
K02502020702,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.713000,Samet,2025-05-28 17:44:17.167000,47185,23324,KGShop,KGShop
K02527290609,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.473000,Samet,2025-05-28 17:43:43.620000,46910,23325,KGShop,KGShop
K02527290609,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.307000,Samet,2025-05-28 17:44:17.743000,47381,23325,KGShop,KGShop
K02527291009,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.480000,Samet,2025-05-28 17:43:43.627000,46911,23326,KGShop,KGShop
K02527291009,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.317000,Samet,2025-05-28 17:44:17.750000,47384,23326,KGShop,KGShop
K02527291209,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.487000,Samet,2025-05-28 17:43:43.630000,46912,23327,KGShop,KGShop
K02527291209,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.320000,Samet,2025-05-28 17:44:17.753000,47385,23327,KGShop,KGShop
K02531206503,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.490000,Samet,2025-05-28 17:43:43.490000,46913,23328,KGShop,KGShop
K02531206503,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.183000,Samet,2025-05-28 17:44:17.610000,47338,23328,KGShop,KGShop
K02531206603,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.493000,Samet,2025-05-28 17:43:43.493000,46914,23329,KGShop,KGShop
K02531206603,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.187000,Samet,2025-05-28 17:44:17.613000,47339,23329,KGShop,KGShop
K02531206903,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.497000,Samet,2025-05-28 17:43:43.497000,46915,23330,KGShop,KGShop
K02531206903,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.190000,Samet,2025-05-28 17:44:17.617000,47340,23330,KGShop,KGShop
K02531230203,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.497000,Samet,2025-05-28 17:43:43.517000,46916,23331,KGShop,KGShop
K02531230203,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.210000,Samet,2025-05-28 17:44:17.650000,47348,23331,KGShop,KGShop
K02531270003,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.500000,Samet,2025-05-28 17:43:43.607000,46917,23332,KGShop,KGShop
K02531270003,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.293000,Samet,2025-05-28 17:44:17.730000,47376,23332,KGShop,KGShop
K02531270503,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.503000,Samet,2025-05-28 17:43:43.610000,46918,23333,KGShop,KGShop
K02531270503,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.297000,Samet,2025-05-28 17:44:17.733000,47377,23333,KGShop,KGShop
K02538560409,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.507000,Samet,2025-05-28 17:43:43.850000,46919,23334,KGShop,KGShop
K02538560409,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.600000,Samet,2025-05-28 17:44:17.980000,47474,23334,KGShop,KGShop
K02538561009,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.510000,Samet,2025-05-28 17:43:43.853000,46920,23335,KGShop,KGShop
K02538561009,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.603000,Samet,2025-05-28 17:44:17.983000,47475,23335,KGShop,KGShop
K02538561309,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.513000,Samet,2025-05-28 17:43:43.857000,46921,23336,KGShop,KGShop
K02538561309,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.610000,Samet,2025-05-28 17:44:17.990000,47477,23336,KGShop,KGShop
K02538562009,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.517000,Samet,2025-05-28 17:43:43.860000,46922,23337,KGShop,KGShop
K02538562009,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.613000,Samet,2025-05-28 17:44:17.990000,47478,23337,KGShop,KGShop
K02538562209,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.520000,Samet,2025-05-28 17:43:43.863000,46923,23338,KGShop,KGShop
K02538562209,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.617000,Samet,2025-05-28 17:44:17.993000,47479,23338,KGShop,KGShop
K02566007809,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.523000,Samet,2025-05-28 17:43:42.953000,46924,23339,KGShop,KGShop
K02566007809,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.560000,Samet,2025-05-28 17:44:17.040000,47138,23339,KGShop,KGShop
K02566008009,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.527000,Samet,2025-05-28 17:43:42.957000,46925,23340,KGShop,KGShop
K02566008009,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.563000,Samet,2025-05-28 17:44:17.043000,47139,23340,KGShop,KGShop
K02566008109,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.527000,Samet,2025-05-28 17:43:42.963000,46926,23341,KGShop,KGShop
K02566008109,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.573000,Samet,2025-05-28 17:44:17.053000,47142,23341,KGShop,KGShop
K02566055009,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.530000,Samet,2025-05-28 17:43:43.187000,46927,23342,KGShop,KGShop
K02566055009,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.877000,Samet,2025-05-28 17:44:17.283000,47231,23342,KGShop,KGShop
K02586072003,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.533000,Samet,2025-05-28 17:43:43.220000,46928,23343,KGShop,KGShop
K02586072003,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.907000,Samet,2025-05-28 17:44:17.323000,47241,23343,KGShop,KGShop
K02586228209,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.540000,Samet,2025-05-28 17:43:43.510000,46929,23344,KGShop,KGShop
K02586228209,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.207000,Samet,2025-05-28 17:44:17.643000,47346,23344,KGShop,KGShop
K02586230603,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.543000,Samet,2025-05-28 17:43:43.527000,46930,23345,KGShop,KGShop
K02586230603,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.223000,Samet,2025-05-28 17:44:17.660000,47352,23345,KGShop,KGShop
K02586231285,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.550000,Samet,2025-05-28 17:43:43.537000,46931,23346,KGShop,KGShop
K02586231285,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.237000,Samet,2025-05-28 17:44:17.670000,47356,23346,KGShop,KGShop
K02586888809,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.550000,Samet,2025-05-28 17:43:43.997000,46932,23347,KGShop,KGShop
K02586888809,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.750000,Samet,2025-05-28 17:44:18.130000,47527,23347,KGShop,KGShop
K02590030909,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.553000,Samet,2025-05-28 17:43:43.107000,46933,23348,KGShop,KGShop
K02590030909,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.770000,Samet,2025-05-28 17:44:17.207000,47200,23348,KGShop,KGShop
K02641530609,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.560000,Samet,2025-05-28 17:43:43.830000,46934,23349,KGShop,KGShop
