ModelKod,Proses,Parcainx,BedKod1,BedKod2,kgid,mkgid,insUN,insDT,insApp,updUN,updDT,updApp
123003,25,1,161,161,26091,16892,,,,,,
123003,25,1,162,162,26092,16892,,,,,,
123003,25,1,168,168,26093,16892,,,,,,
123003,25,1,206,206,26094,16892,,,,,,
123003,25,1,207,207,26095,16892,,,,,,
123003,25,1,249,249,26096,16892,,,,,,
123003,25,2,155,155,26097,16893,,,,,,
123003,25,2,156,156,26098,16893,,,,,,
123003,25,2,157,157,26099,16893,,,,,,
123003,25,2,158,158,26100,16893,,,,,,
123003,25,2,159,159,26101,16893,,,,,,
123003,25,2,160,160,26102,16893,,,,,,
123003,25,2,161,161,26103,16893,,,,,,
123003,25,2,162,162,26104,16893,,,,,,
123003,25,2,168,168,26105,16893,,,,,,
123003,25,2,206,206,26106,16893,,,,,,
123003,25,2,207,207,26107,16893,,,,,,
123003,25,2,249,249,26108,16893,,,,,,
123003,25,3,155,155,26109,16894,,,,,,
123003,25,3,156,156,26110,16894,,,,,,
123003,25,3,157,157,26111,16894,,,,,,
123003,25,3,158,158,26112,16894,,,,,,
123003,25,3,159,159,26113,16894,,,,,,
123003,25,3,160,160,26114,16894,,,,,,
123003,25,3,161,161,26115,16894,,,,,,
123003,25,3,162,162,26116,16894,,,,,,
123003,25,3,168,168,26117,16894,,,,,,
123003,25,3,206,206,26118,16894,,,,,,
123003,25,3,207,207,26119,16894,,,,,,
123003,25,3,249,249,26120,16894,,,,,,
123006,25,2,155,155,26121,16914,,,,,,
123006,25,2,156,156,26122,16914,,,,,,
123006,25,2,157,157,26123,16914,,,,,,
123006,25,2,158,158,26124,16914,,,,,,
123006,25,2,159,159,26125,16914,,,,,,
123006,25,2,160,160,26126,16914,,,,,,
123006,25,2,161,161,26127,16914,,,,,,
123006,25,2,162,162,26128,16914,,,,,,
123006,25,2,168,168,26129,16914,,,,,,
123006,25,2,206,206,26130,16914,,,,,,
123006,25,2,207,207,26131,16914,,,,,,
123006,25,2,249,249,26132,16914,,,,,,
123006,25,3,155,155,26133,16915,,,,,,
123006,25,3,156,156,26134,16915,,,,,,
123006,25,3,157,157,26135,16915,,,,,,
123006,25,3,158,158,26136,16915,,,,,,
123006,25,3,159,159,26137,16915,,,,,,
123006,25,3,160,160,26138,16915,,,,,,
123006,25,3,161,161,26139,16915,,,,,,
123006,25,3,162,162,26140,16915,,,,,,
123006,25,3,168,168,26141,16915,,,,,,
123006,25,3,206,206,26142,16915,,,,,,
123006,25,3,207,207,26143,16915,,,,,,
123006,25,3,249,249,26144,16915,,,,,,
123006,25,9,155,155,26145,16916,,,,,,
123006,25,9,156,156,26146,16916,,,,,,
123006,25,9,157,157,26147,16916,,,,,,
123006,25,9,158,158,26148,16916,,,,,,
123006,25,9,159,159,26149,16916,,,,,,
123006,25,9,160,160,26150,16916,,,,,,
123006,25,9,161,161,26151,16916,,,,,,
123006,25,9,162,162,26152,16916,,,,,,
123006,25,9,168,168,26153,16916,,,,,,
123006,25,9,206,206,26154,16916,,,,,,
123006,25,9,207,207,26155,16916,,,,,,
123006,25,9,249,249,26156,16916,,,,,,
123013,25,1,155,155,26157,16936,,,,,,
123013,25,1,156,156,26158,16936,,,,,,
123013,25,1,157,157,26159,16936,,,,,,
123013,25,1,158,158,26160,16936,,,,,,
123013,25,1,159,159,26161,16936,,,,,,
123013,25,1,160,160,26162,16936,,,,,,
123013,25,1,161,161,26163,16936,,,,,,
123013,25,1,162,162,26164,16936,,,,,,
123013,25,1,168,168,26165,16936,,,,,,
123013,25,1,206,206,26166,16936,,,,,,
123013,25,1,207,207,26167,16936,,,,,,
123013,25,1,249,249,26168,16936,,,,,,
123013,25,2,155,155,26169,16937,,,,,,
123013,25,2,156,156,26170,16937,,,,,,
123013,25,2,157,157,26171,16937,,,,,,
123013,25,2,158,158,26172,16937,,,,,,
123013,25,2,159,159,26173,16937,,,,,,
123013,25,2,160,160,26174,16937,,,,,,
123013,25,2,161,161,26175,16937,,,,,,
123013,25,2,162,162,26176,16937,,,,,,
123013,25,2,168,168,26177,16937,,,,,,
123013,25,2,206,206,26178,16937,,,,,,
123013,25,2,207,207,26179,16937,,,,,,
123013,25,2,249,249,26180,16937,,,,,,
123013,25,3,155,155,26181,16938,,,,,,
123013,25,3,156,156,26182,16938,,,,,,
123013,25,3,157,157,26183,16938,,,,,,
123013,25,3,158,158,26184,16938,,,,,,
123013,25,3,159,159,26185,16938,,,,,,
123013,25,3,160,160,26186,16938,,,,,,
123013,25,3,161,161,26187,16938,,,,,,
123013,25,3,162,162,26188,16938,,,,,,
123013,25,3,168,168,26189,16938,,,,,,
123013,25,3,206,206,26190,16938,,,,,,
123013,25,3,207,207,26191,16938,,,,,,
123013,25,3,249,249,26192,16938,,,,,,
123021,25,1,155,155,26193,16955,,,,,,
123021,25,1,156,156,26194,16955,,,,,,
123021,25,1,157,157,26195,16955,,,,,,
123021,25,1,158,158,26196,16955,,,,,,
123021,25,1,159,159,26197,16955,,,,,,
123021,25,1,160,160,26198,16955,,,,,,
123021,25,1,161,161,26199,16955,,,,,,
123021,25,1,162,162,26200,16955,,,,,,
123021,25,1,168,168,26201,16955,,,,,,
123021,25,1,206,206,26202,16955,,,,,,
123021,25,1,207,207,26203,16955,,,,,,
123021,25,1,249,249,26204,16955,,,,,,
123021,25,1,314,314,26205,16955,,,,,,
123021,25,3,155,155,26206,16956,,,,,,
123021,25,3,156,156,26207,16956,,,,,,
123021,25,3,157,157,26208,16956,,,,,,
123021,25,3,158,158,26209,16956,,,,,,
123021,25,3,159,159,26210,16956,,,,,,
123021,25,3,160,160,26211,16956,,,,,,
123021,25,3,161,161,26212,16956,,,,,,
123021,25,3,162,162,26213,16956,,,,,,
123021,25,3,168,168,26214,16956,,,,,,
123021,25,3,206,206,26215,16956,,,,,,
123021,25,3,207,207,26216,16956,,,,,,
123021,25,3,249,249,26217,16956,,,,,,
123021,25,3,314,314,26218,16956,,,,,,
123021,25,4,155,155,26219,16957,,,,,,
123021,25,4,156,156,26220,16957,,,,,,
123021,25,4,157,157,26221,16957,,,,,,
123021,25,4,158,158,26222,16957,,,,,,
123021,25,4,159,159,26223,16957,,,,,,
123021,25,4,160,160,26224,16957,,,,,,
123021,25,4,161,161,26225,16957,,,,,,
123021,25,4,162,162,26226,16957,,,,,,
123021,25,4,168,168,26227,16957,,,,,,
123021,25,4,206,206,26228,16957,,,,,,
123021,25,4,207,207,26229,16957,,,,,,
123021,25,4,249,249,26230,16957,,,,,,
123021,25,4,314,314,26231,16957,,,,,,
123022,25,1,155,155,26232,16979,,,,,,
123022,25,1,156,156,26233,16979,,,,,,
123022,25,1,157,157,26234,16979,,,,,,
123022,25,1,158,158,26235,16979,,,,,,
123022,25,1,159,159,26236,16979,,,,,,
123022,25,1,160,160,26237,16979,,,,,,
123022,25,1,161,161,26238,16979,,,,,,
123022,25,1,162,162,26239,16979,,,,,,
123022,25,1,168,168,26240,16979,,,,,,
123022,25,1,206,206,26241,16979,,,,,,
123022,25,1,207,207,26242,16979,,,,,,
123022,25,1,249,249,26243,16979,,,,,,
123022,25,1,314,314,26244,16979,,,,,,
123022,25,3,155,155,26245,16980,,,,,,
123022,25,3,156,156,26246,16980,,,,,,
123022,25,3,157,157,26247,16980,,,,,,
123022,25,3,158,158,26248,16980,,,,,,
123022,25,3,159,159,26249,16980,,,,,,
123022,25,3,160,160,26250,16980,,,,,,
123022,25,3,161,161,26251,16980,,,,,,
123022,25,3,162,162,26252,16980,,,,,,
123022,25,3,168,168,26253,16980,,,,,,
123022,25,3,206,206,26254,16980,,,,,,
123022,25,3,207,207,26255,16980,,,,,,
123022,25,3,249,249,26256,16980,,,,,,
123022,25,3,314,314,26257,16980,,,,,,
123022,25,4,155,155,26258,16981,,,,,,
123022,25,4,156,156,26259,16981,,,,,,
123022,25,4,157,157,26260,16981,,,,,,
123022,25,4,158,158,26261,16981,,,,,,
123022,25,4,159,159,26262,16981,,,,,,
123022,25,4,160,160,26263,16981,,,,,,
123022,25,4,161,161,26264,16981,,,,,,
123022,25,4,162,162,26265,16981,,,,,,
123022,25,4,168,168,26266,16981,,,,,,
123022,25,4,206,206,26267,16981,,,,,,
123022,25,4,207,207,26268,16981,,,,,,
123022,25,4,249,249,26269,16981,,,,,,
123022,25,4,314,314,26270,16981,,,,,,
123025,25,2,155,155,26271,17002,,,,,,
123025,25,2,156,156,26272,17002,,,,,,
123025,25,2,157,157,26273,17002,,,,,,
123025,25,2,158,158,26274,17002,,,,,,
123025,25,2,159,159,26275,17002,,,,,,
123025,25,2,160,160,26276,17002,,,,,,
123025,25,2,161,161,26277,17002,,,,,,
123025,25,2,162,162,26278,17002,,,,,,
123025,25,2,168,168,26279,17002,,,,,,
123025,25,2,206,206,26280,17002,,,,,,
123025,25,2,207,207,26281,17002,,,,,,
123025,25,2,249,249,26282,17002,,,,,,
123025,25,3,155,155,26283,17003,,,,,,
123025,25,3,156,156,26284,17003,,,,,,
123025,25,3,157,157,26285,17003,,,,,,
123025,25,3,158,158,26286,17003,,,,,,
123025,25,3,159,159,26287,17003,,,,,,
123025,25,3,160,160,26288,17003,,,,,,
123025,25,3,161,161,26289,17003,,,,,,
123025,25,3,162,162,26290,17003,,,,,,
123025,25,3,168,168,26291,17003,,,,,,
123025,25,3,206,206,26292,17003,,,,,,
123025,25,3,207,207,26293,17003,,,,,,
123025,25,3,249,249,26294,17003,,,,,,
123025,25,9,155,155,26295,17004,,,,,,
123025,25,9,156,156,26296,17004,,,,,,
123025,25,9,157,157,26297,17004,,,,,,
123025,25,9,158,158,26298,17004,,,,,,
123025,25,9,159,159,26299,17004,,,,,,
123025,25,9,160,160,26300,17004,,,,,,
123025,25,9,161,161,26301,17004,,,,,,
123025,25,9,162,162,26302,17004,,,,,,
123025,25,9,168,168,26303,17004,,,,,,
123025,25,9,206,206,26304,17004,,,,,,
123025,25,9,207,207,26305,17004,,,,,,
123025,25,9,249,249,26306,17004,,,,,,
123026,25,1,155,155,26307,17022,,,,,,
123026,25,1,156,156,26308,17022,,,,,,
123026,25,1,157,157,26309,17022,,,,,,
123026,25,1,158,158,26310,17022,,,,,,
123026,25,1,159,159,26311,17022,,,,,,
123026,25,1,160,160,26312,17022,,,,,,
123026,25,1,161,161,26313,17022,,,,,,
123026,25,1,162,162,26314,17022,,,,,,
123026,25,1,168,168,26315,17022,,,,,,
123026,25,1,206,206,26316,17022,,,,,,
123026,25,1,207,207,26317,17022,,,,,,
123026,25,1,249,249,26318,17022,,,,,,
123026,25,3,155,155,26319,17023,,,,,,
123026,25,3,156,156,26320,17023,,,,,,
123026,25,3,157,157,26321,17023,,,,,,
123026,25,3,158,158,26322,17023,,,,,,
123026,25,3,159,159,26323,17023,,,,,,
123026,25,3,160,160,26324,17023,,,,,,
123026,25,3,161,161,26325,17023,,,,,,
123026,25,3,162,162,26326,17023,,,,,,
123026,25,3,168,168,26327,17023,,,,,,
123026,25,3,206,206,26328,17023,,,,,,
123026,25,3,207,207,26329,17023,,,,,,
123026,25,3,249,249,26330,17023,,,,,,
123026,25,4,155,155,26331,17024,,,,,,
123026,25,4,156,156,26332,17024,,,,,,
123026,25,4,157,157,26333,17024,,,,,,
123026,25,4,158,158,26334,17024,,,,,,
123026,25,4,159,159,26335,17024,,,,,,
123026,25,4,160,160,26336,17024,,,,,,
123026,25,4,161,161,26337,17024,,,,,,
123026,25,4,162,162,26338,17024,,,,,,
123026,25,4,168,168,26339,17024,,,,,,
123026,25,4,206,206,26340,17024,,,,,,
123026,25,4,207,207,26341,17024,,,,,,
123026,25,4,249,249,26342,17024,,,,,,
123027,02,11,155,155,26343,17041,,,,,,
123027,02,11,156,156,26344,17041,,,,,,
123027,02,11,157,157,26345,17041,,,,,,
123027,02,11,158,158,26346,17041,,,,,,
123027,02,11,159,159,26347,17041,,,,,,
123027,02,11,160,160,26348,17041,,,,,,
123027,02,11,161,161,26349,17041,,,,,,
123027,02,11,162,162,26350,17041,,,,,,
123027,02,11,168,168,26351,17041,,,,,,
123027,02,11,206,206,26352,17041,,,,,,
123027,02,11,207,207,26353,17041,,,,,,
123027,02,11,249,249,26354,17041,,,,,,
123027,25,1,155,156,26355,17044,,,,,,
123027,25,1,156,156,26356,17044,,,,,,
123027,25,1,157,157,26357,17044,,,,,,
123027,25,1,158,158,26358,17044,,,,,,
123027,25,1,159,159,26359,17044,,,,,,
123027,25,1,160,160,26360,17044,,,,,,
123027,25,1,161,161,26361,17044,,,,,,
123027,25,1,162,161,26362,17044,,,,,,
123027,25,1,168,168,26363,17044,,,,,,
123027,25,1,206,168,26364,17044,,,,,,
123027,25,1,207,207,26365,17044,,,,,,
123027,25,1,249,249,26366,17044,,,,,,
123027,25,2,155,155,26367,17045,,,,,,
123027,25,2,156,156,26368,17045,,,,,,
123027,25,2,157,157,26369,17045,,,,,,
123027,25,2,158,158,26370,17045,,,,,,
123027,25,2,159,159,26371,17045,,,,,,
123027,25,2,160,160,26372,17045,,,,,,
123027,25,2,161,161,26373,17045,,,,,,
123027,25,2,162,162,26374,17045,,,,,,
123027,25,2,168,168,26375,17045,,,,,,
123027,25,2,206,206,26376,17045,,,,,,
123027,25,2,207,207,26377,17045,,,,,,
123027,25,2,249,249,26378,17045,,,,,,
123027,25,3,155,155,26379,17046,,,,,,
123027,25,3,156,156,26380,17046,,,,,,
123027,25,3,157,157,26381,17046,,,,,,
123027,25,3,158,158,26382,17046,,,,,,
123027,25,3,159,159,26383,17046,,,,,,
123027,25,3,160,160,26384,17046,,,,,,
123027,25,3,161,161,26385,17046,,,,,,
123027,25,3,162,162,26386,17046,,,,,,
123027,25,3,168,168,26387,17046,,,,,,
123027,25,3,206,206,26388,17046,,,,,,
123027,25,3,207,207,26389,17046,,,,,,
123027,25,3,249,249,26390,17046,,,,,,
123028,25,1,155,155,26391,17066,,,,,,
123028,25,1,156,156,26392,17066,,,,,,
123028,25,1,157,157,26393,17066,,,,,,
123028,25,1,158,158,26394,17066,,,,,,
123028,25,1,159,159,26395,17066,,,,,,
123028,25,1,160,160,26396,17066,,,,,,
123028,25,1,161,161,26397,17066,,,,,,
123028,25,1,162,162,26398,17066,,,,,,
123028,25,1,168,168,26399,17066,,,,,,
123028,25,1,206,206,26400,17066,,,,,,
123028,25,1,207,207,26401,17066,,,,,,
123028,25,1,249,249,26402,17066,,,,,,
123028,25,3,155,155,26403,17067,,,,,,
123028,25,3,156,156,26404,17067,,,,,,
123028,25,3,157,157,26405,17067,,,,,,
123028,25,3,158,158,26406,17067,,,,,,
123028,25,3,159,159,26407,17067,,,,,,
123028,25,3,160,160,26408,17067,,,,,,
123028,25,3,161,161,26409,17067,,,,,,
123028,25,3,162,162,26410,17067,,,,,,
123028,25,3,168,168,26411,17067,,,,,,
123028,25,3,206,206,26412,17067,,,,,,
123028,25,3,207,207,26413,17067,,,,,,
123028,25,3,249,249,26414,17067,,,,,,
123028,25,4,155,155,26415,17068,,,,,,
123028,25,4,156,156,26416,17068,,,,,,
123028,25,4,157,157,26417,17068,,,,,,
123028,25,4,158,158,26418,17068,,,,,,
123028,25,4,159,159,26419,17068,,,,,,
123028,25,4,160,160,26420,17068,,,,,,
123028,25,4,161,161,26421,17068,,,,,,
123028,25,4,162,162,26422,17068,,,,,,
123028,25,4,168,168,26423,17068,,,,,,
123028,25,4,206,206,26424,17068,,,,,,
123028,25,4,207,207,26425,17068,,,,,,
123028,25,4,249,249,26426,17068,,,,,,
123052,25,2,155,155,26427,17088,,,,,,
123052,25,2,156,157,26428,17088,,,,,,
123052,25,2,157,157,26429,17088,,,,,,
123052,25,2,158,158,26430,17088,,,,,,
123052,25,2,159,159,26431,17088,,,,,,
123052,25,2,160,160,26432,17088,,,,,,
123052,25,2,161,161,26433,17088,,,,,,
123052,25,2,162,161,26434,17088,,,,,,
123052,25,2,168,168,26435,17088,,,,,,
123052,25,2,206,206,26436,17088,,,,,,
123052,25,2,207,207,26437,17088,,,,,,
123052,25,2,249,249,26438,17088,,,,,,
123052,25,3,155,155,26439,17089,,,,,,
123052,25,3,156,156,26440,17089,,,,,,
123052,25,3,157,157,26441,17089,,,,,,
123052,25,3,158,158,26442,17089,,,,,,
123052,25,3,159,159,26443,17089,,,,,,
123052,25,3,160,160,26444,17089,,,,,,
123052,25,3,161,161,26445,17089,,,,,,
123052,25,3,162,162,26446,17089,,,,,,
123052,25,3,168,168,26447,17089,,,,,,
123052,25,3,206,206,26448,17089,,,,,,
123052,25,3,207,207,26449,17089,,,,,,
123052,25,3,249,249,26450,17089,,,,,,
123052,25,5,155,155,26451,17090,,,,,,
123052,25,5,156,156,26452,17090,,,,,,
123052,25,5,157,157,26453,17090,,,,,,
123052,25,5,158,158,26454,17090,,,,,,
123052,25,5,159,159,26455,17090,,,,,,
123052,25,5,160,160,26456,17090,,,,,,
123052,25,5,161,161,26457,17090,,,,,,
123052,25,5,162,162,26458,17090,,,,,,
123052,25,5,168,168,26459,17090,,,,,,
123052,25,5,206,206,26460,17090,,,,,,
123052,25,5,207,207,26461,17090,,,,,,
123052,25,5,249,249,26462,17090,,,,,,
123064,25,1,155,155,26463,17110,,,,,,
123064,25,1,156,156,26464,17110,,,,,,
123064,25,1,157,157,26465,17110,,,,,,
123064,25,1,158,158,26466,17110,,,,,,
123064,25,1,159,159,26467,17110,,,,,,
123064,25,1,160,160,26468,17110,,,,,,
123064,25,1,161,161,26469,17110,,,,,,
123064,25,1,162,162,26470,17110,,,,,,
123064,25,1,168,168,26471,17110,,,,,,
123064,25,1,206,206,26472,17110,,,,,,
123064,25,1,207,207,26473,17110,,,,,,
123064,25,1,249,249,26474,17110,,,,,,
123064,25,3,155,155,26475,17111,,,,,,
123064,25,3,156,156,26476,17111,,,,,,
123064,25,3,157,157,26477,17111,,,,,,
123064,25,3,158,158,26478,17111,,,,,,
123064,25,3,159,159,26479,17111,,,,,,
123064,25,3,160,160,26480,17111,,,,,,
123064,25,3,161,161,26481,17111,,,,,,
123064,25,3,162,162,26482,17111,,,,,,
123064,25,3,168,168,26483,17111,,,,,,
123064,25,3,206,206,26484,17111,,,,,,
123064,25,3,207,207,26485,17111,,,,,,
123064,25,3,249,249,26486,17111,,,,,,
123067,02,10,155,155,26487,17129,,,,,,
123067,02,10,156,156,26488,17129,,,,,,
123067,02,10,157,157,26489,17129,,,,,,
123067,02,10,158,158,26490,17129,,,,,,
123067,02,10,159,159,26491,17129,,,,,,
123067,02,10,160,160,26492,17129,,,,,,
123067,02,10,161,161,26493,17129,,,,,,
123067,02,10,162,162,26494,17129,,,,,,
123067,02,10,168,168,26495,17129,,,,,,
123067,02,10,206,206,26496,17129,,,,,,
123067,02,10,207,207,26497,17129,,,,,,
123067,02,10,249,249,26498,17129,,,,,,
123067,02,10,314,314,26499,17129,,,,,,
123067,25,1,155,155,26500,17132,,,,,,
123067,25,1,156,156,26501,17132,,,,,,
123067,25,1,157,157,26502,17132,,,,,,
123067,25,1,158,158,26503,17132,,,,,,
123067,25,1,159,159,26504,17132,,,,,,
123067,25,1,160,160,26505,17132,,,,,,
123067,25,1,161,161,26506,17132,,,,,,
123067,25,1,162,162,26507,17132,,,,,,
123067,25,1,168,168,26508,17132,,,,,,
123067,25,1,206,206,26509,17132,,,,,,
123067,25,1,207,207,26510,17132,,,,,,
123067,25,1,249,249,26511,17132,,,,,,
123067,25,1,314,314,26512,17132,,,,,,
123067,25,2,155,155,26513,17133,,,,,,
123067,25,2,156,156,26514,17133,,,,,,
123067,25,2,157,157,26515,17133,,,,,,
123067,25,2,158,158,26516,17133,,,,,,
123067,25,2,159,159,26517,17133,,,,,,
123067,25,2,160,160,26518,17133,,,,,,
123067,25,2,161,161,26519,17133,,,,,,
123067,25,2,162,162,26520,17133,,,,,,
123067,25,2,168,168,26521,17133,,,,,,
123067,25,2,206,206,26522,17133,,,,,,
123067,25,2,207,207,26523,17133,,,,,,
123067,25,2,249,249,26524,17133,,,,,,
123067,25,3,155,155,26525,17134,,,,,,
123067,25,3,156,156,26526,17134,,,,,,
123067,25,3,157,157,26527,17134,,,,,,
123067,25,3,158,158,26528,17134,,,,,,
123067,25,3,159,159,26529,17134,,,,,,
123067,25,3,160,160,26530,17134,,,,,,
123067,25,3,161,161,26531,17134,,,,,,
123067,25,3,162,162,26532,17134,,,,,,
123067,25,3,168,168,26533,17134,,,,,,
123067,25,3,206,206,26534,17134,,,,,,
123067,25,3,207,207,26535,17134,,,,,,
123067,25,3,249,249,26536,17134,,,,,,
123070,25,1,155,155,26537,17156,,,,,,
123070,25,1,156,156,26538,17156,,,,,,
123070,25,1,157,157,26539,17156,,,,,,
123070,25,1,158,158,26540,17156,,,,,,
123070,25,1,159,159,26541,17156,,,,,,
123070,25,1,160,160,26542,17156,,,,,,
123070,25,1,161,161,26543,17156,,,,,,
123070,25,1,162,162,26544,17156,,,,,,
123070,25,1,168,168,26545,17156,,,,,,
123070,25,1,206,206,26546,17156,,,,,,
123070,25,1,207,207,26547,17156,,,,,,
123070,25,1,249,249,26548,17156,,,,,,
123070,25,2,155,155,26549,17157,,,,,,
123070,25,2,156,156,26550,17157,,,,,,
123070,25,2,157,157,26551,17157,,,,,,
123070,25,2,158,158,26552,17157,,,,,,
123070,25,2,159,159,26553,17157,,,,,,
123070,25,2,160,160,26554,17157,,,,,,
123070,25,2,161,161,26555,17157,,,,,,
123070,25,2,162,162,26556,17157,,,,,,
123070,25,2,168,168,26557,17157,,,,,,
123070,25,2,206,206,26558,17157,,,,,,
123070,25,2,207,207,26559,17157,,,,,,
123070,25,2,249,249,26560,17157,,,,,,
123070,25,3,155,155,26561,17158,,,,,,
123070,25,3,156,156,26562,17158,,,,,,
123070,25,3,157,157,26563,17158,,,,,,
123070,25,3,158,158,26564,17158,,,,,,
123070,25,3,159,159,26565,17158,,,,,,
123070,25,3,160,160,26566,17158,,,,,,
123070,25,3,161,161,26567,17158,,,,,,
123070,25,3,162,162,26568,17158,,,,,,
123070,25,3,168,168,26569,17158,,,,,,
123070,25,3,206,206,26570,17158,,,,,,
123070,25,3,207,207,26571,17158,,,,,,
123070,25,3,249,249,26572,17158,,,,,,
123102,25,3,155,155,26573,17176,,,,,,
123102,25,3,156,156,26574,17176,,,,,,
123102,25,3,157,157,26575,17176,,,,,,
123102,25,3,158,158,26576,17176,,,,,,
123102,25,3,159,159,26577,17176,,,,,,
123102,25,3,160,160,26578,17176,,,,,,
123102,25,3,161,161,26579,17176,,,,,,
123102,25,3,162,162,26580,17176,,,,,,
123102,25,3,168,168,26581,17176,,,,,,
123102,25,3,206,206,26582,17176,,,,,,
123102,25,3,207,207,26583,17176,,,,,,
123102,25,3,249,249,26584,17176,,,,,,
123102,25,9,155,155,26585,17177,,,,,,
123102,25,9,156,156,26586,17177,,,,,,
123102,25,9,157,157,26587,17177,,,,,,
123102,25,9,158,158,26588,17177,,,,,,
123102,25,9,159,159,26589,17177,,,,,,
123102,25,9,160,160,26590,17177,,,,,,
123102,25,9,161,161,26591,17177,,,,,,
123102,25,9,162,162,26592,17177,,,,,,
123102,25,9,168,168,26593,17177,,,,,,
123102,25,9,206,206,26594,17177,,,,,,
123102,25,9,207,207,26595,17177,,,,,,
123102,25,9,249,249,26596,17177,,,,,,
123103,25,2,155,155,26597,17196,,,,,,
123103,25,2,156,156,26598,17196,,,,,,
123103,25,2,157,157,26599,17196,,,,,,
123103,25,2,158,158,26600,17196,,,,,,
123103,25,2,159,159,26601,17196,,,,,,
123103,25,2,160,160,26602,17196,,,,,,
123103,25,2,161,161,26603,17196,,,,,,
123103,25,2,162,162,26604,17196,,,,,,
123103,25,2,168,168,26605,17196,,,,,,
123103,25,2,206,206,26606,17196,,,,,,
123103,25,2,207,207,26607,17196,,,,,,
123103,25,2,249,249,26608,17196,,,,,,
123103,25,3,155,155,26609,17197,,,,,,
123103,25,3,156,156,26610,17197,,,,,,
123103,25,3,157,157,26611,17197,,,,,,
123103,25,3,158,158,26612,17197,,,,,,
123103,25,3,159,159,26613,17197,,,,,,
123103,25,3,160,160,26614,17197,,,,,,
123103,25,3,161,161,26615,17197,,,,,,
123103,25,3,162,162,26616,17197,,,,,,
123103,25,3,168,168,26617,17197,,,,,,
123103,25,3,206,206,26618,17197,,,,,,
123103,25,3,207,207,26619,17197,,,,,,
123103,25,3,249,249,26620,17197,,,,,,
123103,25,9,155,155,26621,17198,,,,,,
123103,25,9,156,156,26622,17198,,,,,,
123103,25,9,157,157,26623,17198,,,,,,
123103,25,9,158,158,26624,17198,,,,,,
123103,25,9,159,159,26625,17198,,,,,,
123103,25,9,160,160,26626,17198,,,,,,
123103,25,9,161,161,26627,17198,,,,,,
123103,25,9,162,162,26628,17198,,,,,,
123103,25,9,168,168,26629,17198,,,,,,
123103,25,9,206,206,26630,17198,,,,,,
123103,25,9,207,207,26631,17198,,,,,,
123103,25,9,249,249,26632,17198,,,,,,
123104,25,1,155,155,26633,17218,,,,,,
123104,25,1,156,157,26634,17218,,,,,,
123104,25,1,157,157,26635,17218,,,,,,
123104,25,1,158,158,26636,17218,,,,,,
123104,25,1,159,159,26637,17218,,,,,,
123104,25,1,160,160,26638,17218,,,,,,
123104,25,1,161,161,26639,17218,,,,,,
123104,25,1,162,161,26640,17218,,,,,,
123104,25,1,168,168,26641,17218,,,,,,
123104,25,1,206,206,26642,17218,,,,,,
123104,25,1,207,207,26643,17218,,,,,,
123104,25,1,249,249,26644,17218,,,,,,
123104,25,2,155,155,26645,17219,,,,,,
123104,25,2,156,156,26646,17219,,,,,,
123104,25,2,157,157,26647,17219,,,,,,
123104,25,2,158,158,26648,17219,,,,,,
123104,25,2,159,159,26649,17219,,,,,,
123104,25,2,160,160,26650,17219,,,,,,
123104,25,2,161,161,26651,17219,,,,,,
123104,25,2,162,162,26652,17219,,,,,,
123104,25,2,168,168,26653,17219,,,,,,
123104,25,2,206,206,26654,17219,,,,,,
123104,25,2,207,207,26655,17219,,,,,,
123104,25,2,249,249,26656,17219,,,,,,
123104,25,3,155,155,26657,17220,,,,,,
123104,25,3,156,156,26658,17220,,,,,,
123104,25,3,157,157,26659,17220,,,,,,
123104,25,3,158,158,26660,17220,,,,,,
123104,25,3,159,159,26661,17220,,,,,,
123104,25,3,160,160,26662,17220,,,,,,
123104,25,3,161,161,26663,17220,,,,,,
123104,25,3,162,162,26664,17220,,,,,,
123104,25,3,168,168,26665,17220,,,,,,
123104,25,3,206,206,26666,17220,,,,,,
123104,25,3,207,207,26667,17220,,,,,,
123104,25,3,249,249,26668,17220,,,,,,
123105,25,1,155,155,26669,17241,,,,,,
123105,25,1,156,156,26670,17241,,,,,,
123105,25,1,157,157,26671,17241,,,,,,
123105,25,1,158,158,26672,17241,,,,,,
123105,25,1,159,159,26673,17241,,,,,,
123105,25,1,160,160,26674,17241,,,,,,
123105,25,1,161,161,26675,17241,,,,,,
123105,25,1,162,162,26676,17241,,,,,,
123105,25,1,168,168,26677,17241,,,,,,
123105,25,1,206,206,26678,17241,,,,,,
123105,25,1,207,207,26679,17241,,,,,,
123105,25,1,249,249,26680,17241,,,,,,
123105,25,2,155,155,26681,17242,,,,,,
123105,25,2,156,156,26682,17242,,,,,,
123105,25,2,157,157,26683,17242,,,,,,
123105,25,2,158,158,26684,17242,,,,,,
123105,25,2,159,159,26685,17242,,,,,,
123105,25,2,160,160,26686,17242,,,,,,
123105,25,2,161,161,26687,17242,,,,,,
123105,25,2,162,162,26688,17242,,,,,,
123105,25,2,168,168,26689,17242,,,,,,
123105,25,2,206,206,26690,17242,,,,,,
123105,25,2,207,207,26691,17242,,,,,,
123105,25,2,249,249,26692,17242,,,,,,
123105,25,3,155,155,26693,17243,,,,,,
123105,25,3,156,156,26694,17243,,,,,,
123105,25,3,157,157,26695,17243,,,,,,
123105,25,3,158,158,26696,17243,,,,,,
