Ulke,Sehir,kgid,insUN,insDT,insApp,updUN,updDT,updApp
Gürcistan,Tskhinvali,1916,,,,,,
Gürcistan,Tsnori,1917,,,,,,
Gürcistan,Vale,1918,,,,,,
Gürcistan,Vani,1919,,,,,,
Gürcistan,Zestaponi,1920,,,,,,
Gürcistan,Zugdidi,1921,,,,,,
Haiti,Cap-Haitien,1922,,,,,,
Haiti,Gonaives,1923,,,,,,
Haiti,Hinche,1924,,,,,,
Haiti,Jacmel,1925,,,,,,
Haiti,Jeremie,1926,,,,,,
Haiti,Les Cayes,1927,,,,,,
Haiti,Miragoane,1928,,,,,,
Haiti,Port-au-Prince,1929,,,,,,
Haiti,Port-de-Paix,1930,,,,,,
Haiti,Saint-Marc,1931,,,,,,
Hırvatistan,,1932,,,,,,
Hırvatistan,Bjelovar,1933,,,,,,
Hırvatistan,Dakovo,1934,,,,,,
Hırvatistan,Dubrovnik,1935,,,,,,
Hırvatistan,Karlovac,1936,,,,,,
Hırvatistan,Koprivnica,1937,,,,,,
Hırvatistan,Krizevci,1938,,,,,,
Hırvatistan,Osijek,1939,,,,,,
Hırvatistan,Pozega,1940,,,,,,
Hırvatistan,Pula,1941,,,,,,
Hırvatistan,Rijeka,1942,,,,,,
Hırvatistan,Sibenik,1943,,,,,,
Hırvatistan,Sisak,1944,,,,,,
Hırvatistan,Slavonski Brod,1945,,,,,,
Hırvatistan,Split,1946,,,,,,
Hırvatistan,Varazdin,1947,,,,,,
Hırvatistan,Velika Gorica,1948,,,,,,
Hırvatistan,Vinkovci,1949,,,,,,
Hırvatistan,Vukovar,1950,,,,,,
Hırvatistan,Zadar,1951,,,,,,
Hırvatistan,Zagreb,1952,,,,,,
Hindistan,,1953,,,,,,
Hindistan,Andhra Pradesh,1954,,,,,,
Hindistan,Arunachal Pradesh,1955,,,,,,
Hindistan,Assam,1956,,,,,,
Hindistan,Bihar,1957,,,,,,
Hindistan,Chhattisgarh,1958,,,,,,
Hindistan,Goa,1959,,,,,,
Hindistan,Gujarat,1960,,,,,,
Hindistan,Haryana,1961,,,,,,
Hindistan,Himachal Pradesh,1962,,,,,,
Hindistan,Jammu and Kashmir,1963,,,,,,
Hindistan,Jharkhand,1964,,,,,,
Hindistan,Karnataka,1965,,,,,,
Hindistan,Kerala,1966,,,,,,
Hindistan,Madhya Pradesh,1967,,,,,,
Hindistan,Maharashtra,1968,,,,,,
Hindistan,Manipur,1969,,,,,,
Hindistan,Meghalaya,1970,,,,,,
Hindistan,Mizoram,1971,,,,,,
Hindistan,Nagaland,1972,,,,,,
Hindistan,Orissa,1973,,,,,,
Hindistan,Punjab,1974,,,,,,
Hindistan,Rajasthan,1975,,,,,,
Hindistan,Sikkim,1976,,,,,,
Hindistan,Tamil Nadu,1977,,,,,,
Hindistan,Tripura,1978,,,,,,
Hindistan,Uttar Pradesh,1979,,,,,,
Hindistan,Uttarakhand,1980,,,,,,
Hindistan,West Bengal,1981,,,,,,
Hollanda,,1982,,,,,,
Hollanda,Alkmaar,1983,,,,,,
Hollanda,Almere,1984,,,,,,
Hollanda,Amersfoort,1985,,,,,,
Hollanda,Amsterdam,1986,,,,,,
Hollanda,Apeldoorn,1987,,,,,,
Hollanda,Arnheim,1988,,,,,,
Hollanda,Breda,1989,,,,,,
Hollanda,Delft,1990,,,,,,
Hollanda,Deventer,1991,,,,,,
Hollanda,Dordrecht,1992,,,,,,
Hollanda,Ede,1993,,,,,,
Hollanda,Eindhoven,1994,,,,,,
Hollanda,Emmen,1995,,,,,,
Hollanda,Enschede,1996,,,,,,
Hollanda,Groningen,1997,,,,,,
Hollanda,Haarlem,1998,,,,,,
Hollanda,Haarlemmermeer,1999,,,,,,
Hollanda,Heerlen,2000,,,,,,
Hollanda,Helmond,2001,,,,,,
Hollanda,Hengelo,2002,,,,,,
Hollanda,Hertogenbosch,2003,,,,,,
Hollanda,Hilversum,2004,,,,,,
Hollanda,Lahey,2005,,,,,,
Hollanda,Leiden,2006,,,,,,
Hollanda,Maastricht,2007,,,,,,
Hollanda,Nimwegen,2008,,,,,,
Hollanda,Rotterdam,2009,,,,,,
Hollanda,Sittard - Geleen,2010,,,,,,
Hollanda,Tilburg,2011,,,,,,
Hollanda,Utrecht,2012,,,,,,
Hollanda,Westland,2013,,,,,,
Hollanda,Zaanstad,2014,,,,,,
Hollanda,Zoetermeer,2015,,,,,,
Hollanda,Zwolle,2016,,,,,,
Hollanda Antilleri,Bonaire,2017,,,,,,
Hollanda Antilleri,Curaçao,2018,,,,,,
Hollanda Antilleri,Saba,2019,,,,,,
Hollanda Antilleri,Sint Eustatius,2020,,,,,,
Hollanda Antilleri,Sint Maarten,2021,,,,,,
Honduras,Atlantida,2022,,,,,,
Honduras,Choluteca,2023,,,,,,
Honduras,Colon,2024,,,,,,
Honduras,Comayagua,2025,,,,,,
Honduras,Copan,2026,,,,,,
Honduras,Cortes,2027,,,,,,
Honduras,El Paraiso,2028,,,,,,
Honduras,Francisco Morazan,2029,,,,,,
Honduras,Gracias a Dios,2030,,,,,,
Honduras,Intibuca,2031,,,,,,
Honduras,Islas de la Bahia,2032,,,,,,
Honduras,La Paz,2033,,,,,,
Honduras,Lempira,2034,,,,,,
Honduras,Ocotepeque,2035,,,,,,
Honduras,Olancho,2036,,,,,,
Honduras,Santa Barbara,2037,,,,,,
Honduras,Valle,2038,,,,,,
Honduras,Yoro,2039,,,,,,
Hong Kong,,2040,,,,,,
Hong Kong,Aberdeen,2041,,,,,,
Hong Kong,Cheung Chau,2042,,,,,,
Hong Kong,Discovery Bay,2043,,,,,,
Hong Kong,Fanling-Sheung Shui,2044,,,,,,
Hong Kong,Kennedy Town,2045,,,,,,
Hong Kong,Kowloon,2046,,,,,,
Hong Kong,Kwun Tong,2047,,,,,,
Hong Kong,Lei Yue Mun,2048,,,,,,
Hong Kong,Ma Wan,2049,,,,,,
Hong Kong,Mui Wo,2050,,,,,,
Hong Kong,North Lantau,2051,,,,,,
Hong Kong,Peng Chau,2052,,,,,,
Hong Kong,Sai Kung,2053,,,,,,
Hong Kong,Sha Tau Kok,2054,,,,,,
Hong Kong,Sha Tin,2055,,,,,,
Hong Kong,Shek O,2056,,,,,,
Hong Kong,Sok Kwu Wan,2057,,,,,,
Hong Kong,Stanley,2058,,,,,,
Hong Kong,Tai O,2059,,,,,,
Hong Kong,Tai Po,2060,,,,,,
Hong Kong,Tin Shui Wai,2061,,,,,,
Hong Kong,Tseung Kwan O,2062,,,,,,
Hong Kong,Tsuen Wan,2063,,,,,,
Hong Kong,Tuen Mun,2064,,,,,,
Hong Kong,Victoria City,2065,,,,,,
Hong Kong,Yuen Long,2066,,,,,,
Hong Kong,Yuen Long Town,2067,,,,,,
Hong Kong,Yung Shue Wan,2068,,,,,,
Iceland,,2069,,,,,,
Iceland,Akranes,2070,,,,,,
Iceland,Akureyri,2071,,,,,,
Iceland,arborg,2072,,,,,,
Iceland,Fjarabygg,2073,,,,,,
Iceland,Garabær,2074,,,,,,
Iceland,Hafnarfjörur,2075,,,,,,
Iceland,Kopavogur,2076,,,,,,
Iceland,Mosfellsbær,2077,,,,,,
Iceland,Reykjanesbær,2078,,,,,,
Iceland,Reykjavik,2079,,,,,,
Ingiltere,,2080,,,,,,
Ingiltere,Bulawayo,2081,,,,,,
Ingiltere,Chinhoyi,2082,,,,,,
Ingiltere,Chitungwiza,2083,,,,,,
Ingiltere,Gweru,2084,,,,,,
Ingiltere,Harare,2085,,,,,,
Ingiltere,Kadoma,2086,,,,,,
Ingiltere,Kwekwe,2087,,,,,,
Ingiltere,Marondera,2088,,,,,,
Ingiltere,Masvingo,2089,,,,,,
Ingiltere,Mutare,2090,,,,,,
Irak,,2091,,,,,,
Irak,Al Anbar,2092,,,,,,
Irak,Al Basrah,2093,,,,,,
Irak,Al Muthanna,2094,,,,,,
Irak,Al-Qadisiyyah,2095,,,,,,
Irak,An Najaf,2096,,,,,,
Irak,Arbil,2097,,,,,,
Irak,At Ta mim,2098,,,,,,
Irak,Babil,2099,,,,,,
Irak,Baghdad,2100,,,,,,
Irak,Bursa,2101,,,,,,
Irak,Dahuk,2102,,,,,,
Irak,Dhi Qar,2103,,,,,,
Irak,Diyala,2104,,,,,,
Irak,ırak,2105,,,,,,
Irak,İstanbul,2106,,,,,,
Irak,Karbala,2107,,,,,,
Irak,Konya,2108,,,,,,
Irak,Maysan,2109,,,,,,
Irak,Ninawa,2110,,,,,,
Irak,Sakarya,2111,,,,,,
Irak,Salah ad Din,2112,,,,,,
Irak,Sulaymaniyah,2113,,,,,,
Irak,SÜLEYMANİ,2114,,,,,,
Irak,Wasit,2115,,,,,,
Iran,,2116,,,,,,
Iran,Ahvaz,2117,,,,,,
Iran,İsfahan,2118,,,,,,
Iran,İstanbul,2119,,,,,,
Iran,Kerec,2120,,,,,,
Iran,Kum,2121,,,,,,
Iran,Meşhed,2122,,,,,,
Iran,Sakarya,2123,,,,,,
Iran,Şiraz,2124,,,,,,
Iran,Tahran,2125,,,,,,
Iran,Tebriz,2126,,,,,,
Irlanda,,2127,,,,,,
Irlanda,Antrim,2128,,,,,,
Irlanda,Armagh,2129,,,,,,
Irlanda,Carlow,2130,,,,,,
Irlanda,Cavan,2131,,,,,,
Irlanda,Clare,2132,,,,,,
Irlanda,Cork,2133,,,,,,
Irlanda,Donegal,2134,,,,,,
Irlanda,Down,2135,,,,,,
Irlanda,Dublin,2136,,,,,,
Irlanda,Fermanagh,2137,,,,,,
Irlanda,Galway,2138,,,,,,
Irlanda,Kerry,2139,,,,,,
Irlanda,Kildare,2140,,,,,,
Irlanda,Kilkenny,2141,,,,,,
Irlanda,Laois,2142,,,,,,
Irlanda,Leitrim,2143,,,,,,
Irlanda,Limerick,2144,,,,,,
Irlanda,Londonderry,2145,,,,,,
Irlanda,Mayo,2146,,,,,,
Irlanda,Meath,2147,,,,,,
Irlanda,Offaly,2148,,,,,,
Irlanda,Roscommon,2149,,,,,,
Irlanda,Sligo,2150,,,,,,
Irlanda,Tipperary,2151,,,,,,
Irlanda,Tyrone,2152,,,,,,
Irlanda,Waterford,2153,,,,,,
Irlanda,Westmeath,2154,,,,,,
Irlanda,Wexford,2155,,,,,,
Irlanda,Wicklow,2156,,,,,,
Ispanya,,2157,,,,,,
Ispanya,Alava,2158,,,,,,
Ispanya,Albacete,2159,,,,,,
Ispanya,Alicante,2160,,,,,,
Ispanya,Almeria,2161,,,,,,
Ispanya,Asturias,2162,,,,,,
Ispanya,Avila,2163,,,,,,
Ispanya,Badajoz,2164,,,,,,
Ispanya,Barcelona,2165,,,,,,
Ispanya,Burgos,2166,,,,,,
Ispanya,Caceres,2167,,,,,,
Ispanya,Cadiz,2168,,,,,,
Ispanya,Cantabria,2169,,,,,,
Ispanya,Castellon,2170,,,,,,
Ispanya,Ceuta,2171,,,,,,
Ispanya,Ciudad Real,2172,,,,,,
Ispanya,Cordoba,2173,,,,,,
Ispanya,Cuenca,2174,,,,,,
Ispanya,Gerona,2175,,,,,,
Ispanya,Granada,2176,,,,,,
Ispanya,Guadalajara,2177,,,,,,
Ispanya,Gulpuzcoa,2178,,,,,,
Ispanya,Huelva,2179,,,,,,
Ispanya,Hueska,2180,,,,,,
Ispanya,Islas Baleares,2181,,,,,,
Ispanya,Jaen,2182,,,,,,
Ispanya,La Coruna,2183,,,,,,
Ispanya,La Rioja,2184,,,,,,
Ispanya,Las Palmas,2185,,,,,,
Ispanya,Leon,2186,,,,,,
Ispanya,Lerida,2187,,,,,,
Ispanya,Lugo,2188,,,,,,
Ispanya,Madrid,2189,,,,,,
Ispanya,Malaga,2190,,,,,,
Ispanya,Murcia,2191,,,,,,
Ispanya,Navarra,2192,,,,,,
Ispanya,Orense,2193,,,,,,
Ispanya,Palencia,2194,,,,,,
Ispanya,Pontevedra,2195,,,,,,
Ispanya,Salamanca,2196,,,,,,
Ispanya,Segovia,2197,,,,,,
Ispanya,Sevilla,2198,,,,,,
Ispanya,Soria,2199,,,,,,
Ispanya,Tarragona,2200,,,,,,
Ispanya,Tenerife,2201,,,,,,
Ispanya,Teruel,2202,,,,,,
Ispanya,Toledo,2203,,,,,,
Ispanya,Valencia,2204,,,,,,
Ispanya,Valladolid,2205,,,,,,
Ispanya,Vizcaya,2206,,,,,,
Ispanya,Zamora,2207,,,,,,
Ispanya,Zaragoza,2208,,,,,,
Israil,,2209,,,,,,
Israil,Center,2210,,,,,,
Israil,Haifa,2211,,,,,,
Israil,Jerusalem,2212,,,,,,
Israil,Northern,2213,,,,,,
Israil,Southern,2214,,,,,,
Israil,Tel Aviv,2215,,,,,,
Isveç,,2216,,,,,,
Isveç,Alingsas,2217,,,,,,
Isveç,amal,2218,,,,,,
Isveç,angelholm,2219,,,,,,
Isveç,Arboga,2220,,,,,,
Isveç,Arvika,2221,,,,,,
Isveç,Askersund,2222,,,,,,
Isveç,Avesta,2223,,,,,,
Isveç,Boden,2224,,,,,,
Isveç,Bollnas,2225,,,,,,
Isveç,Boras,2226,,,,,,
Isveç,Borgholm,2227,,,,,,
Isveç,Borlange,2228,,,,,,
Isveç,Djursholm,2229,,,,,,
Isveç,Eksjö,2230,,,,,,
Isveç,Enköping,2231,,,,,,
Isveç,Eskilstuna,2232,,,,,,
Isveç,Eslöv,2233,,,,,,
Isveç,Fagersta,2234,,,,,,
Isveç,Falkenberg,2235,,,,,,
Isveç,Falköping,2236,,,,,,
Isveç,Falsterbo,2237,,,,,,
Isveç,Falun,2238,,,,,,
Isveç,Filipstad,2239,,,,,,
Isveç,Flen,2240,,,,,,
Isveç,Gavle,2241,,,,,,
Isveç,Göteborg,2242,,,,,,
Isveç,Granna,2243,,,,,,
Isveç,Hagfors,2244,,,,,,
Isveç,Halmstad,2245,,,,,,
Isveç,Haparanda,2246,,,,,,
Isveç,Harnösand,2247,,,,,,
Isveç,Hassleholm,2248,,,,,,
Isveç,Hedemora,2249,,,,,,
Isveç,Helsingborg,2250,,,,,,
Isveç,Hjo,2251,,,,,,
Isveç,Höganas,2252,,,,,,
Isveç,Hudiksvall,2253,,,,,,
Isveç,Huskvarna,2254,,,,,,
Isveç,Jönköping,2255,,,,,,
Isveç,Kalmar,2256,,,,,,
Isveç,Karlshamn,2257,,,,,,
Isveç,Karlskoga,2258,,,,,,
Isveç,Karlskrona,2259,,,,,,
Isveç,Karlstad,2260,,,,,,
Isveç,Katrineholm,2261,,,,,,
Isveç,Kiruna,2262,,,,,,
Isveç,Köping,2263,,,,,,
Isveç,Kramfors,2264,,,,,,
Isveç,Kristianstad,2265,,,,,,
Isveç,Kristinehamn,2266,,,,,,
Isveç,Kumla,2267,,,,,,
Isveç,Kungalv,2268,,,,,,
Isveç,Kungsbacka,2269,,,,,,
Isveç,Laholm,2270,,,,,,
Isveç,Landskrona,2271,,,,,,
Isveç,Lidingö,2272,,,,,,
Isveç,Lidköping,2273,,,,,,
Isveç,Lindesberg,2274,,,,,,
Isveç,Linköping,2275,,,,,,
Isveç,Ljungby,2276,,,,,,
Isveç,Ludvika,2277,,,,,,
Isveç,Lulea,2278,,,,,,
Isveç,Lund,2279,,,,,,
Isveç,Lycksele,2280,,,,,,
Isveç,Lysekil,2281,,,,,,
Isveç,Malmö,2282,,,,,,
Isveç,Mariefred,2283,,,,,,
Isveç,Mariestad,2284,,,,,,
Isveç,Marstrand,2285,,,,,,
Isveç,Mjölby,2286,,,,,,
Isveç,Motala,2287,,,,,,
Isveç,Mölndal,2288,,,,,,
Isveç,Nacka,2289,,,,,,
Isveç,Nassjö,2290,,,,,,
Isveç,Nora,2291,,,,,,
Isveç,Norrköping,2292,,,,,,
Isveç,Norrtalje,2293,,,,,,
Isveç,Nybro,2294,,,,,,
Isveç,Nyköping,2295,,,,,,
Isveç,Nynashamn,2296,,,,,,
Isveç,Oskarshamn,2297,,,,,,
Isveç,Oxelösund,2298,,,,,,
Isveç,Örebro,2299,,,,,,
Isveç,Öregrund,2300,,,,,,
Isveç,Örnsköldsvik,2301,,,,,,
Isveç,Östersund,2302,,,,,,
Isveç,Östhammar,2303,,,,,,
Isveç,Pitea,2304,,,,,,
Isveç,Ronneby,2305,,,,,,
Isveç,Saffle,2306,,,,,,
Isveç,Sala,2307,,,,,,
Isveç,Sandviken,2308,,,,,,
Isveç,Sater,2309,,,,,,
Isveç,Savsjö,2310,,,,,,
Isveç,Sigtuna,2311,,,,,,
Isveç,Simrishamn,2312,,,,,,
Isveç,Skanninge,2313,,,,,,
Isveç,Skanör,2314,,,,,,
Isveç,Skara,2315,,,,,,
Isveç,Skelleftea,2316,,,,,,
Isveç,Skövde,2317,,,,,,
Isveç,Solleftea,2318,,,,,,
Isveç,Solna,2319,,,,,,
Isveç,Söderhamn,2320,,,,,,
Isveç,Söderköping,2321,,,,,,
Isveç,Södertalje,2322,,,,,,
Isveç,Sölvesborg,2323,,,,,,
Isveç,Stokholm,2324,,,,,,
Isveç,Strangnas,2325,,,,,,
Isveç,Strömstad,2326,,,,,,
Isveç,Sundbyberg,2327,,,,,,
Isveç,Sundsvall,2328,,,,,,
Isveç,Tidaholm,2329,,,,,,
Isveç,Torshalla,2330,,,,,,
Isveç,Tranas,2331,,,,,,
Isveç,Trelleborg,2332,,,,,,
Isveç,Trollhattan,2333,,,,,,
Isveç,Trosa,2334,,,,,,
Isveç,Uddevalla,2335,,,,,,
Isveç,Ulricehamn,2336,,,,,,
Isveç,Umea,2337,,,,,,
Isveç,Uppsala,2338,,,,,,
Isveç,Vadstena,2339,,,,,,
Isveç,Vanersborg,2340,,,,,,
Isveç,Varberg,2341,,,,,,
Isveç,Varnamo,2342,,,,,,
Isveç,Vasteras,2343,,,,,,
Isveç,Vastervik,2344,,,,,,
Isveç,Vaxholm,2345,,,,,,
Isveç,Vaxjö,2346,,,,,,
Isveç,Vetlanda,2347,,,,,,
Isveç,Vimmerby,2348,,,,,,
Isveç,Visby,2349,,,,,,
Isveç,Ystad,2350,,,,,,
Isviçre,,2351,,,,,,
Isviçre,Baden-Brugg,2352,,,,,,
Isviçre,Basel,2353,,,,,,
Isviçre,Berne,2354,,,,,,
Isviçre,Biel/Bienne,2355,,,,,,
Isviçre,Geneva,2356,,,,,,
Isviçre,Lausanne,2357,,,,,,
Isviçre,Lucerne,2358,,,,,,
Isviçre,Lugano,2359,,,,,,
Isviçre,Olten-Zofingen,2360,,,,,,
Isviçre,St. Gallen,2361,,,,,,
Isviçre,Winterthur,2362,,,,,,
Isviçre,Zürich,2363,,,,,,
Italya,,2364,,,,,,
Italya,Agrigento,2365,,,,,,
Italya,Alessanderia,2366,,,,,,
Italya,Ancona,2367,,,,,,
Italya,Aosta,2368,,,,,,
Italya,Arezzo,2369,,,,,,
Italya,Ascoli Piceno,2370,,,,,,
Italya,Asti,2371,,,,,,
Italya,Avellino,2372,,,,,,
Italya,Bari,2373,,,,,,
Italya,Barletta,2374,,,,,,
Italya,Belluno,2375,,,,,,
Italya,Bergamo,2376,,,,,,
Italya,Biella,2377,,,,,,
Italya,Bologna,2378,,,,,,
Italya,Bolzano,2379,,,,,,
Italya,Brescia,2380,,,,,,
Italya,Brindisi,2381,,,,,,
Italya,Cagliari,2382,,,,,,
Italya,Caltanissetta,2383,,,,,,
Italya,Campobasso,2384,,,,,,
Italya,Carbonia,2385,,,,,,
Italya,Caserta,2386,,,,,,
Italya,Catania,2387,,,,,,
Italya,Catanzaro,2388,,,,,,
Italya,Chieti,2389,,,,,,
Italya,Como,2390,,,,,,
Italya,Cosenza,2391,,,,,,
Italya,Cremona,2392,,,,,,
Italya,Cuneo,2393,,,,,,
Italya,Curotone,2394,,,,,,
Italya,Enna,2395,,,,,,
Italya,Escara,2396,,,,,,
Italya,Fermo,2397,,,,,,
Italya,Ferrara,2398,,,,,,
Italya,Florence,2399,,,,,,
Italya,Foggia,2400,,,,,,
Italya,Folli-Cesena,2401,,,,,,
Italya,Frenze,2402,,,,,,
Italya,Furosinone,2403,,,,,,
Italya,Genova,2404,,,,,,
Italya,Gorizia,2405,,,,,,
Italya,Grosseto,2406,,,,,,
Italya,Isernia,2407,,,,,,
Italya,İmperia,2408,,,,,,
Italya,Katanzaro,2409,,,,,,
Italya,La Spezia,2410,,,,,,
Italya,Laquila,2411,,,,,,
Italya,Latina,2412,,,,,,
Italya,Lecce,2413,,,,,,
Italya,Livorno,2414,,,,,,
Italya,Lodi,2415,,,,,,
Italya,Lucca,2416,,,,,,
Italya,Macerata,2417,,,,,,
Italya,Mantova,2418,,,,,,
Italya,Massa-Carrara,2419,,,,,,
Italya,Matera,2420,,,,,,
Italya,Messina,2421,,,,,,
Italya,Milano,2422,,,,,,
Italya,Modena,2423,,,,,,
Italya,Monza,2424,,,,,,
Italya,Naples,2425,,,,,,
Italya,Napoli,2426,,,,,,
Italya,Novara,2427,,,,,,
Italya,Nuvoro,2428,,,,,,
Italya,Ogliastra,2429,,,,,,
Italya,Olbia-Tempio,2430,,,,,,
Italya,Oristano,2431,,,,,,
Italya,Padova,2432,,,,,,
Italya,Palermo,2433,,,,,,
Italya,Parma,2434,,,,,,
Italya,Pavia,2435,,,,,,
Italya,Perugia,2436,,,,,,
Italya,Pesaro,2437,,,,,,
Italya,Pescara,2438,,,,,,
Italya,Piacenza,2439,,,,,,
Italya,Pisa,2440,,,,,,
Italya,Pistoia,2441,,,,,,
Italya,Placenza,2442,,,,,,
Italya,Pordenone,2443,,,,,,
Italya,Potenza,2444,,,,,,
Italya,Prato,2445,,,,,,
Italya,Ragusa,2446,,,,,,
Italya,Ravenna,2447,,,,,,
Italya,Reggio Emilia,2448,,,,,,
Italya,Rieti,2449,,,,,,
Italya,Rimini,2450,,,,,,
Italya,Roma,2451,,,,,,
Italya,Rovigo,2452,,,,,,
Italya,Salerno,2453,,,,,,
Italya,Sassari,2454,,,,,,
Italya,Savona,2455,,,,,,
Italya,Siena,2456,,,,,,
Italya,Siracusa,2457,,,,,,
Italya,Sondrio,2458,,,,,,
Italya,South Tyrol,2459,,,,,,
Italya,Taranto,2460,,,,,,
Italya,Teramo,2461,,,,,,
Italya,Terni,2462,,,,,,
Italya,Torino,2463,,,,,,
Italya,Trapani,2464,,,,,,
Italya,Trentino,2465,,,,,,
Italya,Trento,2466,,,,,,
Italya,Treviso,2467,,,,,,
Italya,Trieste,2468,,,,,,
Italya,Udine,2469,,,,,,
Italya,Urbino,2470,,,,,,
Italya,Varese,2471,,,,,,
Italya,Venevento,2472,,,,,,
Italya,Venezia,2473,,,,,,
Italya,Vercelli,2474,,,,,,
Italya,Verona,2475,,,,,,
Italya,Vicenza,2476,,,,,,
Italya,Viterbo,2477,,,,,,
Italya,Vivo Valentina,2478,,,,,,
Jamaika,Accompong,2479,,,,,,
Jamaika,Alligator Pond,2480,,,,,,
Jamaika,Black River,2481,,,,,,
Jamaika,Clarendon Park,2482,,,,,,
Jamaika,Discovery Bay,2483,,,,,,
Jamaika,Falmouth,2484,,,,,,
Jamaika,Franklin Town,2485,,,,,,
Jamaika,Hagley Gap,2486,,,,,,
Jamaika,Half Way Tree,2487,,,,,,
Jamaika,Lucea,2488,,,,,,
Jamaika,Manchester,2489,,,,,,
Jamaika,Mandeville,2490,,,,,,
Jamaika,May Pen,2491,,,,,,
Jamaika,Morant Bay,2492,,,,,,
Jamaika,Negril,2493,,,,,,
Jamaika,Newcastle,2494,,,,,,
Jamaika,Ocho Rios,2495,,,,,,
Jamaika,Old Harbour,2496,,,,,,
Jamaika,Port Antonio,2497,,,,,,
Jamaika,Port Esquivel,2498,,,,,,
Jamaika,Port Maria,2499,,,,,,
Jamaika,Port Royal,2500,,,,,,
Jamaika,Portmore,2501,,,,,,
Jamaika,Richmond,2502,,,,,,
Jamaika,Rocky Point,2503,,,,,,
Jamaika,Runaway Bay,2504,,,,,,
Jamaika,Saint Anns Bay,2505,,,,,,
Jamaika,Savanna-la-Mar,2506,,,,,,
Jamaika,Vineyard Town,2507,,,,,,
Japonya,,2508,,,,,,
Japonya,Fukuoka,2509,,,,,,
Japonya,Hiroshima,2510,,,,,,
Japonya,Kawasaki,2511,,,,,,
Japonya,Kobe,2512,,,,,,
Japonya,Kyoto,2513,,,,,,
Japonya,Nagoya,2514,,,,,,
Japonya,Osaka,2515,,,,,,
Japonya,Saitama,2516,,,,,,
Japonya,Sapporo,2517,,,,,,
Japonya,Sendai,2518,,,,,,
Japonya,Tokyo,2519,,,,,,
Japonya,Yokohama,2520,,,,,,
Jordan,,2521,,,,,,
Jordan,Ajlun,2522,,,,,,
Jordan,Amman,2523,,,,,,
Jordan,Aqaba,2524,,,,,,
Jordan,As-Salt,2525,,,,,,
Jordan,Irbid,2526,,,,,,
Jordan,Jarash,2527,,,,,,
Jordan,Karak,2528,,,,,,
Jordan,Ma an,2529,,,,,,
Jordan,Madaba,2530,,,,,,
Jordan,Mafraq,2531,,,,,,
Jordan,Tafilah,2532,,,,,,
Jordan,Zarqa,2533,,,,,,
K.K.T.C,Gazimağusa,2534,,,,,,
K.K.T.C,Girne,2535,,,,,,
K.K.T.C,Güzelyurt,2536,,,,,,
K.K.T.C,İskele,2537,,,,,,
K.K.T.C,Lefkoşa,2538,,,,,,
Kamboçya,,2539,,,,,,
Kamboçya,Battambang,2540,,,,,,
Kamboçya,Kampong Cham,2541,,,,,,
Kamboçya,Kampong Speu,2542,,,,,,
Kamboçya,Phnom Penh,2543,,,,,,
Kamboçya,Prey Veng,2544,,,,,,
Kamboçya,Pursat,2545,,,,,,
Kamboçya,Siem Reap,2546,,,,,,
Kamboçya,Sihanoukville,2547,,,,,,
Kamboçya,Ta Khmau,2548,,,,,,
Kamboçya,Takeo,2549,,,,,,
Kamerun,,2550,,,,,,
Kamerun,Bafoussam,2551,,,,,,
Kamerun,Bamenda,2552,,,,,,
Kamerun,Bertoua,2553,,,,,,
Kamerun,Douala,2554,,,,,,
Kamerun,Garoua,2555,,,,,,
Kamerun,Kousseri,2556,,,,,,
Kamerun,Loum,2557,,,,,,
Kamerun,Maroua,2558,,,,,,
Kamerun,Ngaoundere,2559,,,,,,
Kamerun,Yaounde,2560,,,,,,
Kanada,,2561,,,,,,
Kanada,Calgary,2562,,,,,,
Kanada,Edmonton,2563,,,,,,
Kanada,Halifax,2564,,,,,,
Kanada,Hamilton,2565,,,,,,
Kanada,İstanbul,2566,,,,,,
Kanada,Kitchener,2567,,,,,,
Kanada,London,2568,,,,,,
Kanada,Montreal,2569,,,,,,
Kanada,Oshawa,2570,,,,,,
Kanada,Ottawa,2571,,,,,,
Kanada,Qebec City,2572,,,,,,
Kanada,Regina,2573,,,,,,
Kanada,Saskatoon,2574,,,,,,
Kanada,Sherbrooke,2575,,,,,,
Kanada,St.Catharines,2576,,,,,,
Kanada,St.Johns,2577,,,,,,
Kanada,Toronto,2578,,,,,,
Kanada,Vancouver,2579,,,,,,
Kanada,Victoria,2580,,,,,,
Kanada,Windsor,2581,,,,,,
Kanada,Winnipeg,2582,,,,,,
Katar,,2583,,,,,,
Katar,Ad Dawhah,2584,,,,,,
Katar,Al Ghuwariyah,2585,,,,,,
Katar,Al Jumaliyah,2586,,,,,,
Katar,Al Khawr,2587,,,,,,
Katar,Al Wakrah,2588,,,,,,
Katar,Ar Rayyan,2589,,,,,,
Katar,Ash Shamal,2590,,,,,,
Katar,İstanbul,2591,,,,,,
Katar,Jariyan al Batnah,2592,,,,,,
Katar,Mesaieed,2593,,,,,,
Katar,Umm Salal,2594,,,,,,
Kazakistan,,2595,,,,,,
Kazakistan,Akkol,2596,,,,,,
Kazakistan,Aktas,2597,,,,,,
Kazakistan,Aktau,2598,,,,,,
Kazakistan,Aktobe,2599,,,,,,
Kazakistan,Alatau,2600,,,,,,
Kazakistan,Almaty,2601,,,,,,
Kazakistan,Aral,2602,,,,,,
Kazakistan,Arkalyk,2603,,,,,,
