EmirNo,SKOD,RKOD,BedKod,FisNo,FisHarinx,SendTar,StartTarih,Proses,AltProses,Personel,EndTarih,Giren,Cikan,scikan,Birim,WMakNum,Fire,kgid,mkgid,insUN,insDT,insApp,updUN,updDT,updApp
4471,102531,4900,157,19167,59892,2023-10-23 09:34:33.247000,2023-11-01 09:06:08.540000,19,,U18001,2023-11-01 17:08:43.437000,5.0000000000,5.0000000000,0E-10,CIFT,0,0E-10,3626,127,,,,,,
4471,102531,4900,157,19167,59892,2023-10-23 09:34:33.247000,2023-11-01 17:07:22.367000,25,,U19001,2023-11-01 17:08:52.597000,5.0000000000,5.0000000000,0E-10,CIFT,0,0E-10,3627,127,,,,,,
4471,102531,4900,158,19167,59892,2023-10-23 09:34:33.247000,2023-10-30 08:18:32.067000,15,,U02003,2023-10-30 08:18:40.173000,6.0000000000,6.0000000000,0E-10,CIFT,0,0E-10,3628,127,,,,,,
4471,102531,4900,158,19167,59892,2023-10-23 09:34:33.247000,2023-10-30 08:18:45.293000,17,,U15010,2023-10-30 08:19:00.663000,6.0000000000,6.0000000000,0E-10,CIFT,0,0E-10,3629,127,,,,,,
4471,102531,4900,158,19167,59892,2023-10-23 09:34:33.247000,2023-11-01 09:05:51.657000,18,,U17002,2023-11-01 09:06:05.390000,6.0000000000,6.0000000000,0E-10,CIFT,0,0E-10,3630,127,,,,,,
4471,102531,4900,158,19167,59892,2023-10-23 09:34:33.247000,2023-11-01 09:06:08.540000,19,,U18001,2023-11-01 17:08:43.437000,6.0000000000,6.0000000000,0E-10,CIFT,0,0E-10,3631,127,,,,,,
4471,102531,4900,158,19167,59892,2023-10-23 09:34:33.247000,2023-11-01 17:07:22.367000,25,,U19001,2023-11-01 17:08:52.597000,6.0000000000,6.0000000000,0E-10,CIFT,0,0E-10,3632,127,,,,,,
4471,102531,4900,159,19167,59892,2023-10-23 09:34:33.247000,2023-10-30 08:18:32.067000,15,,U02003,2023-10-30 08:18:40.173000,8.0000000000,8.0000000000,0E-10,CIFT,0,0E-10,3633,127,,,,,,
4471,102531,4900,159,19167,59892,2023-10-23 09:34:33.247000,2023-10-30 08:18:45.293000,17,,U15010,2023-10-30 08:19:00.663000,8.0000000000,8.0000000000,0E-10,CIFT,0,0E-10,3634,127,,,,,,
4471,102531,4900,159,19167,59892,2023-10-23 09:34:33.247000,2023-11-01 09:05:51.657000,18,,U17002,2023-11-01 09:06:05.390000,8.0000000000,8.0000000000,0E-10,CIFT,0,0E-10,3635,127,,,,,,
4471,102531,4900,159,19167,59892,2023-10-23 09:34:33.247000,2023-11-01 09:06:08.540000,19,,U18001,2023-11-01 17:08:43.437000,8.0000000000,8.0000000000,0E-10,CIFT,0,0E-10,3636,127,,,,,,
4471,102531,4900,159,19167,59892,2023-10-23 09:34:33.247000,2023-11-01 17:07:22.367000,25,,U19001,2023-11-01 17:08:52.597000,8.0000000000,8.0000000000,0E-10,CIFT,0,0E-10,3637,127,,,,,,
4471,102531,4900,160,19167,59892,2023-10-23 09:34:33.247000,2023-10-30 08:18:32.067000,15,,U02003,2023-10-30 08:18:40.173000,6.0000000000,6.0000000000,0E-10,CIFT,0,0E-10,3638,127,,,,,,
4471,102531,4900,160,19167,59892,2023-10-23 09:34:33.247000,2023-10-30 08:18:45.293000,17,,U15010,2023-10-30 08:19:00.663000,6.0000000000,6.0000000000,0E-10,CIFT,0,0E-10,3639,127,,,,,,
4471,102531,4900,160,19167,59892,2023-10-23 09:34:33.247000,2023-11-01 09:05:51.657000,18,,U17002,2023-11-01 09:06:05.390000,6.0000000000,6.0000000000,0E-10,CIFT,0,0E-10,3640,127,,,,,,
4471,102531,4900,160,19167,59892,2023-10-23 09:34:33.247000,2023-11-01 09:06:08.540000,19,,U18001,2023-11-01 17:08:43.437000,6.0000000000,6.0000000000,0E-10,CIFT,0,0E-10,3641,127,,,,,,
4471,102531,4900,160,19167,59892,2023-10-23 09:34:33.247000,2023-11-01 17:07:22.367000,25,,U19001,2023-11-01 17:08:52.597000,6.0000000000,6.0000000000,0E-10,CIFT,0,0E-10,3642,127,,,,,,
4471,102531,4900,161,19167,59892,2023-10-23 09:34:33.247000,2023-10-30 08:18:32.067000,15,,U02003,2023-10-30 08:18:40.173000,3.0000000000,3.0000000000,0E-10,CIFT,0,0E-10,3643,127,,,,,,
4471,102531,4900,161,19167,59892,2023-10-23 09:34:33.247000,2023-10-30 08:18:45.293000,17,,U15010,2023-10-30 08:19:00.663000,3.0000000000,3.0000000000,0E-10,CIFT,0,0E-10,3644,127,,,,,,
4471,102531,4900,161,19167,59892,2023-10-23 09:34:33.247000,2023-11-01 09:05:51.657000,18,,U17002,2023-11-01 09:06:05.390000,3.0000000000,3.0000000000,0E-10,CIFT,0,0E-10,3645,127,,,,,,
4471,102531,4900,161,19167,59892,2023-10-23 09:34:33.247000,2023-11-01 09:06:08.540000,19,,U18001,2023-11-01 17:08:43.437000,3.0000000000,3.0000000000,0E-10,CIFT,0,0E-10,3646,127,,,,,,
4471,102531,4900,161,19167,59892,2023-10-23 09:34:33.247000,2023-11-01 17:07:22.367000,25,,U19001,2023-11-01 17:08:52.597000,3.0000000000,3.0000000000,0E-10,CIFT,0,0E-10,3647,127,,,,,,
4471,102531,4900,162,19167,59892,2023-10-23 09:34:33.247000,2023-10-30 08:18:32.067000,15,,U02003,2023-10-30 08:18:40.173000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,3648,127,,,,,,
4471,102531,4900,162,19167,59892,2023-10-23 09:34:33.247000,2023-10-30 08:18:45.293000,17,,U15010,2023-10-30 08:19:00.663000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,3649,127,,,,,,
4471,102531,4900,162,19167,59892,2023-10-23 09:34:33.247000,2023-11-01 09:05:51.657000,18,,U17002,2023-11-01 09:06:05.390000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,3650,127,,,,,,
4471,102531,4900,162,19167,59892,2023-10-23 09:34:33.247000,2023-11-01 09:06:08.540000,19,,U18001,2023-11-01 17:08:43.437000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,3651,127,,,,,,
4471,102531,4900,162,19167,59892,2023-10-23 09:34:33.247000,2023-11-01 17:07:22.367000,25,,U19001,2023-11-01 17:08:52.597000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,3652,127,,,,,,
4475,123021,2568,156,18960,58415,2023-09-13 10:01:01.590000,2023-11-02 08:15:10.030000,15,,U02002,2023-11-02 08:15:21.743000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,3653,128,,,,,,
4475,123021,2568,156,18960,58415,2023-09-13 10:01:01.590000,2023-11-03 11:36:46.280000,18,,U15016,2023-11-03 11:38:20.440000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,3654,128,,,,,,
4475,123021,2568,156,18960,58415,2023-09-13 10:01:01.590000,2023-11-03 11:38:28.093000,19,,U18001,2023-11-06 17:18:38.433000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,3655,128,,,,,,
4475,123021,2568,156,18960,58415,2023-09-13 10:01:01.590000,2023-11-06 17:17:16.453000,25,,U19001,2023-11-06 17:18:45.367000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,3656,128,,,,,,
4475,123021,2568,157,18960,58415,2023-09-13 10:01:01.590000,2023-11-02 08:15:10.030000,15,,U02002,2023-11-02 08:15:21.743000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,3657,128,,,,,,
4475,123021,2568,157,18960,58415,2023-09-13 10:01:01.590000,2023-11-03 11:36:46.280000,18,,U15016,2023-11-03 11:38:20.440000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,3658,128,,,,,,
4475,123021,2568,157,18960,58415,2023-09-13 10:01:01.590000,2023-11-03 11:38:28.093000,19,,U18001,2023-11-06 17:18:38.433000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,3659,128,,,,,,
4475,123021,2568,157,18960,58415,2023-09-13 10:01:01.590000,2023-11-06 17:17:16.453000,25,,U19001,2023-11-06 17:18:45.367000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,3660,128,,,,,,
4475,123021,2568,158,18960,58415,2023-09-13 10:01:01.590000,2023-11-02 08:15:10.030000,15,,U02002,2023-11-02 08:15:21.743000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,3661,128,,,,,,
4475,123021,2568,158,18960,58415,2023-09-13 10:01:01.590000,2023-11-03 11:36:46.280000,18,,U15016,2023-11-03 11:38:20.440000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,3662,128,,,,,,
4475,123021,2568,158,18960,58415,2023-09-13 10:01:01.590000,2023-11-03 11:38:28.093000,19,,U18001,2023-11-06 17:18:38.433000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,3663,128,,,,,,
4475,123021,2568,158,18960,58415,2023-09-13 10:01:01.590000,2023-11-06 17:17:16.453000,25,,U19001,2023-11-06 17:18:45.367000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,3664,128,,,,,,
4475,123021,2568,159,18960,58415,2023-09-13 10:01:01.590000,2023-11-02 08:15:10.030000,15,,U02002,2023-11-02 08:15:21.743000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,3665,128,,,,,,
4475,123021,2568,159,18960,58415,2023-09-13 10:01:01.590000,2023-11-03 11:36:46.280000,18,,U15016,2023-11-03 11:38:20.440000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,3666,128,,,,,,
4475,123021,2568,159,18960,58415,2023-09-13 10:01:01.590000,2023-11-03 11:38:28.093000,19,,U18001,2023-11-06 17:18:38.433000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,3667,128,,,,,,
4475,123021,2568,159,18960,58415,2023-09-13 10:01:01.590000,2023-11-06 17:17:16.453000,25,,U19001,2023-11-06 17:18:45.367000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,3668,128,,,,,,
4475,123021,2568,160,18960,58415,2023-09-13 10:01:01.590000,2023-11-02 08:15:10.030000,15,,U02002,2023-11-02 08:15:21.743000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,3669,128,,,,,,
4475,123021,2568,160,18960,58415,2023-09-13 10:01:01.590000,2023-11-03 11:36:46.280000,18,,U15016,2023-11-03 11:38:20.440000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,3670,128,,,,,,
4475,123021,2568,160,18960,58415,2023-09-13 10:01:01.590000,2023-11-03 11:38:28.093000,19,,U18001,2023-11-06 17:18:38.433000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,3671,128,,,,,,
4475,123021,2568,160,18960,58415,2023-09-13 10:01:01.590000,2023-11-06 17:17:16.453000,25,,U19001,2023-11-06 17:18:45.367000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,3672,128,,,,,,
4475,123021,2568,161,18960,58415,2023-09-13 10:01:01.590000,2023-11-02 08:15:10.030000,15,,U02002,2023-11-02 08:15:21.743000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,3673,128,,,,,,
4475,123021,2568,161,18960,58415,2023-09-13 10:01:01.590000,2023-11-03 11:36:46.280000,18,,U15016,2023-11-03 11:38:20.440000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,3674,128,,,,,,
4475,123021,2568,161,18960,58415,2023-09-13 10:01:01.590000,2023-11-03 11:38:28.093000,19,,U18001,2023-11-06 17:18:38.433000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,3675,128,,,,,,
4475,123021,2568,161,18960,58415,2023-09-13 10:01:01.590000,2023-11-06 17:17:16.453000,25,,U19001,2023-11-06 17:18:45.367000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,3676,128,,,,,,
4475,123021,2568,162,18960,58415,2023-09-13 10:01:01.590000,2023-11-02 08:15:10.030000,15,,U02002,2023-11-02 08:15:21.743000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,3677,128,,,,,,
4475,123021,2568,162,18960,58415,2023-09-13 10:01:01.590000,2023-11-03 11:36:46.280000,18,,U15016,2023-11-03 11:38:20.440000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,3678,128,,,,,,
4475,123021,2568,162,18960,58415,2023-09-13 10:01:01.590000,2023-11-03 11:38:28.093000,19,,U18001,2023-11-06 17:18:38.433000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,3679,128,,,,,,
4475,123021,2568,162,18960,58415,2023-09-13 10:01:01.590000,2023-11-06 17:17:16.453000,25,,U19001,2023-11-06 17:18:45.367000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,3680,128,,,,,,
4477,123022,10040,156,19400,60262,2023-11-02 17:05:27.053000,2023-11-06 09:26:18.063000,15,,U02002,2023-11-06 09:26:35.900000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,3681,129,,,,,,
4477,123022,10040,156,19400,60262,2023-11-02 17:05:27.053000,2023-11-06 09:26:39.537000,18,,U15010,2023-11-06 09:27:06.193000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,3682,129,,,,,,
4477,123022,10040,156,19400,60262,2023-11-02 17:05:27.053000,2023-11-06 09:27:10.277000,19,,U18001,,2.0000000000,0E-10,0E-10,CIFT,0,0E-10,3683,129,,,,,,
4477,123022,10040,157,19400,60262,2023-11-02 17:05:27.053000,2023-11-06 09:26:18.063000,15,,U02002,2023-11-06 09:26:35.900000,4.0000000000,4.0000000000,0E-10,CIFT,0,0E-10,3684,129,,,,,,
4477,123022,10040,157,19400,60262,2023-11-02 17:05:27.053000,2023-11-06 09:26:39.537000,18,,U15010,2023-11-06 09:27:06.193000,4.0000000000,4.0000000000,0E-10,CIFT,0,0E-10,3685,129,,,,,,
4477,123022,10040,157,19400,60262,2023-11-02 17:05:27.053000,2023-11-06 09:27:10.277000,19,,U18001,,4.0000000000,0E-10,0E-10,CIFT,0,0E-10,3686,129,,,,,,
4477,123022,10040,158,19400,60262,2023-11-02 17:05:27.053000,2023-11-06 09:26:18.063000,15,,U02002,2023-11-06 09:26:35.900000,6.0000000000,6.0000000000,0E-10,CIFT,0,0E-10,3687,129,,,,,,
4477,123022,10040,158,19400,60262,2023-11-02 17:05:27.053000,2023-11-06 09:26:39.537000,18,,U15010,2023-11-06 09:27:06.193000,6.0000000000,6.0000000000,0E-10,CIFT,0,0E-10,3688,129,,,,,,
4477,123022,10040,158,19400,60262,2023-11-02 17:05:27.053000,2023-11-06 09:27:10.277000,19,,U18001,,6.0000000000,0E-10,0E-10,CIFT,0,0E-10,3689,129,,,,,,
4477,123022,10040,159,19400,60262,2023-11-02 17:05:27.053000,2023-11-06 09:26:18.063000,15,,U02002,2023-11-06 09:26:35.900000,6.0000000000,6.0000000000,0E-10,CIFT,0,0E-10,3690,129,,,,,,
4477,123022,10040,159,19400,60262,2023-11-02 17:05:27.053000,2023-11-06 09:26:39.537000,18,,U15010,2023-11-06 09:27:06.193000,6.0000000000,6.0000000000,0E-10,CIFT,0,0E-10,3691,129,,,,,,
4477,123022,10040,159,19400,60262,2023-11-02 17:05:27.053000,2023-11-06 09:27:10.277000,19,,U18001,,6.0000000000,0E-10,0E-10,CIFT,0,0E-10,3692,129,,,,,,
4477,123022,10040,160,19400,60262,2023-11-02 17:05:27.053000,2023-11-06 09:26:18.063000,15,,U02002,2023-11-06 09:26:35.900000,5.0000000000,5.0000000000,0E-10,CIFT,0,0E-10,3693,129,,,,,,
4477,123022,10040,160,19400,60262,2023-11-02 17:05:27.053000,2023-11-06 09:26:39.537000,18,,U15010,2023-11-06 09:27:06.193000,5.0000000000,5.0000000000,0E-10,CIFT,0,0E-10,3694,129,,,,,,
4477,123022,10040,160,19400,60262,2023-11-02 17:05:27.053000,2023-11-06 09:27:10.277000,19,,U18001,,5.0000000000,0E-10,0E-10,CIFT,0,0E-10,3695,129,,,,,,
4477,123022,10040,161,19400,60262,2023-11-02 17:05:27.053000,2023-11-06 09:26:18.063000,15,,U02002,2023-11-06 09:26:35.900000,3.0000000000,3.0000000000,0E-10,CIFT,0,0E-10,3696,129,,,,,,
4477,123022,10040,161,19400,60262,2023-11-02 17:05:27.053000,2023-11-06 09:26:39.537000,18,,U15010,2023-11-06 09:27:06.193000,3.0000000000,3.0000000000,0E-10,CIFT,0,0E-10,3697,129,,,,,,
4477,123022,10040,161,19400,60262,2023-11-02 17:05:27.053000,2023-11-06 09:27:10.277000,19,,U18001,,3.0000000000,0E-10,0E-10,CIFT,0,0E-10,3698,129,,,,,,
4477,123022,10040,162,19400,60262,2023-11-02 17:05:27.053000,2023-11-06 09:26:18.063000,15,,U02002,2023-11-06 09:26:35.900000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,3699,129,,,,,,
4477,123022,10040,162,19400,60262,2023-11-02 17:05:27.053000,2023-11-06 09:26:39.537000,18,,U15010,2023-11-06 09:27:06.193000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,3700,129,,,,,,
4477,123022,10040,162,19400,60262,2023-11-02 17:05:27.053000,2023-11-06 09:27:10.277000,19,,U18001,,2.0000000000,0E-10,0E-10,CIFT,0,0E-10,3701,129,,,,,,
4481,119239,1718,158,19167,60001,2023-10-25 10:26:17.510000,2023-11-02 08:15:14.053000,15,,U02002,2023-11-02 08:15:25.810000,3.0000000000,3.0000000000,0E-10,CIFT,0,0E-10,3702,130,,,,,,
4481,119239,1718,158,19167,60001,2023-10-25 10:26:17.510000,2023-11-03 11:36:47.247000,18,,U15016,2023-11-03 11:38:21.903000,3.0000000000,3.0000000000,0E-10,CIFT,0,0E-10,3703,130,,,,,,
4481,119239,1718,158,19167,60001,2023-10-25 10:26:17.510000,2023-11-03 11:38:28.557000,19,,U18001,,3.0000000000,0E-10,0E-10,CIFT,0,0E-10,3704,130,,,,,,
4481,119239,1718,159,19167,60001,2023-10-25 10:26:17.510000,2023-11-02 08:15:14.053000,15,,U02002,2023-11-02 08:15:25.810000,4.0000000000,4.0000000000,0E-10,CIFT,0,0E-10,3705,130,,,,,,
4481,119239,1718,159,19167,60001,2023-10-25 10:26:17.510000,2023-11-03 11:36:47.247000,18,,U15016,2023-11-03 11:38:21.903000,4.0000000000,4.0000000000,0E-10,CIFT,0,0E-10,3706,130,,,,,,
4481,119239,1718,159,19167,60001,2023-10-25 10:26:17.510000,2023-11-03 11:38:28.557000,19,,U18001,,4.0000000000,0E-10,0E-10,CIFT,0,0E-10,3707,130,,,,,,
4484,123196,1705,156,19167,60007,2023-10-25 12:08:46.997000,2023-11-02 09:48:22.477000,15,,U02002,2023-11-02 09:48:31.637000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,3708,132,,,,,,
4484,123196,1705,156,19167,60007,2023-10-25 12:08:46.997000,2023-11-07 15:19:26.883000,18,,U15010,2023-11-07 15:19:54.797000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,3709,132,,,,,,
4484,123196,1705,156,19167,60007,2023-10-25 12:08:46.997000,2023-11-07 15:19:57.873000,19,,U18001,,1.0000000000,0E-10,0E-10,CIFT,0,0E-10,3710,132,,,,,,
4484,123196,1705,157,19167,60007,2023-10-25 12:08:46.997000,2023-11-02 09:48:22.477000,15,,U02002,2023-11-02 09:48:31.637000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,3711,132,,,,,,
4484,123196,1705,157,19167,60007,2023-10-25 12:08:46.997000,2023-11-07 15:19:26.883000,18,,U15010,2023-11-07 15:19:54.797000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,3712,132,,,,,,
4484,123196,1705,157,19167,60007,2023-10-25 12:08:46.997000,2023-11-07 15:19:57.873000,19,,U18001,,2.0000000000,0E-10,0E-10,CIFT,0,0E-10,3713,132,,,,,,
4484,123196,1705,158,19167,60007,2023-10-25 12:08:46.997000,2023-11-02 09:48:22.477000,15,,U02002,2023-11-02 09:48:31.637000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,3714,132,,,,,,
4484,123196,1705,158,19167,60007,2023-10-25 12:08:46.997000,2023-11-07 15:19:26.883000,18,,U15010,2023-11-07 15:19:54.797000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,3715,132,,,,,,
4484,123196,1705,158,19167,60007,2023-10-25 12:08:46.997000,2023-11-07 15:19:57.873000,19,,U18001,,2.0000000000,0E-10,0E-10,CIFT,0,0E-10,3716,132,,,,,,
4484,123196,1705,159,19167,60007,2023-10-25 12:08:46.997000,2023-11-02 09:48:22.477000,15,,U02002,2023-11-02 09:48:31.637000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,3717,132,,,,,,
4484,123196,1705,159,19167,60007,2023-10-25 12:08:46.997000,2023-11-07 15:19:26.883000,18,,U15010,2023-11-07 15:19:54.797000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,3718,132,,,,,,
4484,123196,1705,159,19167,60007,2023-10-25 12:08:46.997000,2023-11-07 15:19:57.873000,19,,U18001,,2.0000000000,0E-10,0E-10,CIFT,0,0E-10,3719,132,,,,,,
4484,123196,1705,160,19167,60007,2023-10-25 12:08:46.997000,2023-11-02 09:48:22.477000,15,,U02002,2023-11-02 09:48:31.637000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,3720,132,,,,,,
4484,123196,1705,160,19167,60007,2023-10-25 12:08:46.997000,2023-11-07 15:19:26.883000,18,,U15010,2023-11-07 15:19:54.797000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,3721,132,,,,,,
4484,123196,1705,160,19167,60007,2023-10-25 12:08:46.997000,2023-11-07 15:19:57.873000,19,,U18001,,2.0000000000,0E-10,0E-10,CIFT,0,0E-10,3722,132,,,,,,
4484,123196,1705,161,19167,60007,2023-10-25 12:08:46.997000,2023-11-02 09:48:22.477000,15,,U02002,2023-11-02 09:48:31.637000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,3723,132,,,,,,
4484,123196,1705,161,19167,60007,2023-10-25 12:08:46.997000,2023-11-07 15:19:26.883000,18,,U15010,2023-11-07 15:19:54.797000,1.0000000000,1.0000000000,0E-10,CIFT,0,0E-10,3724,132,,,,,,
4484,123196,1705,161,19167,60007,2023-10-25 12:08:46.997000,2023-11-07 15:19:57.873000,19,,U18001,,1.0000000000,0E-10,0E-10,CIFT,0,0E-10,3725,132,,,,,,
4485,116485,1805,156,19167,60010,2023-10-25 12:30:13.397000,2023-10-30 16:44:38.463000,15,,U02003,2023-10-30 16:44:45.557000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,3726,133,,,,,,
4485,116485,1805,156,19167,60010,2023-10-25 12:30:13.397000,2023-11-01 07:50:14.203000,18,,U15003,2023-11-01 07:50:45.317000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,3727,133,,,,,,
4485,116485,1805,156,19167,60010,2023-10-25 12:30:13.397000,2023-11-01 07:50:48.017000,19,,U18001,2023-11-01 10:30:46.767000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,3728,133,,,,,,
4485,116485,1805,156,19167,60010,2023-10-25 12:30:13.397000,2023-11-01 10:29:24.343000,25,,U19001,2023-11-01 10:30:53.223000,2.0000000000,2.0000000000,0E-10,CIFT,0,0E-10,3729,133,,,,,,
4485,116485,1805,157,19167,60010,2023-10-25 12:30:13.397000,2023-10-30 16:44:38.463000,15,,U02003,2023-10-30 16:44:45.557000,5.0000000000,5.0000000000,0E-10,CIFT,0,0E-10,3730,133,,,,,,
4485,116485,1805,157,19167,60010,2023-10-25 12:30:13.397000,2023-11-01 07:50:14.203000,18,,U15003,2023-11-01 07:50:45.317000,5.0000000000,5.0000000000,0E-10,CIFT,0,0E-10,3731,133,,,,,,
4485,116485,1805,157,19167,60010,2023-10-25 12:30:13.397000,2023-11-01 07:50:48.017000,19,,U18001,2023-11-01 10:30:46.767000,5.0000000000,5.0000000000,0E-10,CIFT,0,0E-10,3732,133,,,,,,
4485,116485,1805,157,19167,60010,2023-10-25 12:30:13.397000,2023-11-01 10:29:24.343000,25,,U19001,2023-11-01 10:30:53.223000,5.0000000000,5.0000000000,0E-10,CIFT,0,0E-10,3733,133,,,,,,
4485,116485,1805,158,19167,60010,2023-10-25 12:30:13.397000,2023-10-30 16:44:38.463000,15,,U02003,2023-10-30 16:44:45.557000,6.0000000000,6.0000000000,0E-10,CIFT,0,0E-10,3734,133,,,,,,
4485,116485,1805,158,19167,60010,2023-10-25 12:30:13.397000,2023-11-01 07:50:14.203000,18,,U15003,2023-11-01 07:50:45.317000,6.0000000000,6.0000000000,0E-10,CIFT,0,0E-10,3735,133,,,,,,
4485,116485,1805,158,19167,60010,2023-10-25 12:30:13.397000,2023-11-01 07:50:48.017000,19,,U18001,2023-11-01 10:30:46.767000,6.0000000000,6.0000000000,0E-10,CIFT,0,0E-10,3736,133,,,,,,
4485,116485,1805,158,19167,60010,2023-10-25 12:30:13.397000,2023-11-01 10:29:24.343000,25,,U19001,2023-11-01 10:30:53.223000,6.0000000000,6.0000000000,0E-10,CIFT,0,0E-10,3737,133,,,,,,
4485,116485,1805,159,19167,60010,2023-10-25 12:30:13.397000,2023-10-30 16:44:38.463000,15,,U02003,2023-10-30 16:44:45.557000,8.0000000000,8.0000000000,0E-10,CIFT,0,0E-10,3738,133,,,,,,
4485,116485,1805,159,19167,60010,2023-10-25 12:30:13.397000,2023-11-01 07:50:14.203000,18,,U15003,2023-11-01 07:50:45.317000,8.0000000000,8.0000000000,0E-10,CIFT,0,0E-10,3739,133,,,,,,
4485,116485,1805,159,19167,60010,2023-10-25 12:30:13.397000,2023-11-01 07:50:48.017000,19,,U18001,2023-11-01 10:30:46.767000,8.0000000000,8.0000000000,0E-10,CIFT,0,0E-10,3740,133,,,,,,
4485,116485,1805,159,19167,60010,2023-10-25 12:30:13.397000,2023-11-01 10:29:24.343000,25,,U19001,2023-11-01 10:30:53.223000,8.0000000000,8.0000000000,0E-10,CIFT,0,0E-10,3741,133,,,,,,
4485,116485,1805,160,19167,60010,2023-10-25 12:30:13.397000,2023-10-30 16:44:38.463000,15,,U02003,2023-10-30 16:44:45.557000,6.0000000000,6.0000000000,0E-10,CIFT,0,0E-10,3742,133,,,,,,
4485,116485,1805,160,19167,60010,2023-10-25 12:30:13.397000,2023-11-01 07:50:14.203000,18,,U15003,2023-11-01 07:50:45.317000,6.0000000000,6.0000000000,0E-10,CIFT,0,0E-10,3743,133,,,,,,
4485,116485,1805,160,19167,60010,2023-10-25 12:30:13.397000,2023-11-01 07:50:48.017000,19,,U18001,2023-11-01 10:30:46.767000,6.0000000000,6.0000000000,0E-10,CIFT,0,0E-10,3744,133,,,,,,
4485,116485,1805,160,19167,60010,2023-10-25 12:30:13.397000,2023-11-01 10:29:24.343000,25,,U19001,2023-11-01 10:30:53.223000,6.0000000000,6.0000000000,0E-10,CIFT,0,0E-10,3745,133,,,,,,
4485,116485,1805,161,19167,60010,2023-10-25 12:30:13.397000,2023-10-30 16:44:38.463000,15,,U02003,2023-10-30 16:44:45.557000,3.0000000000,3.0000000000,0E-10,CIFT,0,0E-10,3746,133,,,,,,
4485,116485,1805,161,19167,60010,2023-10-25 12:30:13.397000,2023-11-01 07:50:14.203000,18,,U15003,2023-11-01 07:50:45.317000,3.0000000000,3.0000000000,0E-10,CIFT,0,0E-10,3747,133,,,,,,
4485,116485,1805,161,19167,60010,2023-10-25 12:30:13.397000,2023-11-01 07:50:48.017000,19,,U18001,2023-11-01 10:30:46.767000,3.0000000000,3.0000000000,0E-10,CIFT,0,0E-10,3748,133,,,,,,
