SKod,Modul,MKod,kgid,insUN,insDT,insApp,updUN,updDT,updApp
122181,B,160,44793,,,,,,
122181,B,161,44794,,,,,,
122181,B,162,44795,,,,,,
122181,B,168,44796,,,,,,
122181,B,206,44797,,,,,,
122181,B,207,44798,,,,,,
122182,B,155,44799,,,,,,
122182,B,156,44800,,,,,,
122182,B,157,44801,,,,,,
122182,B,158,44802,,,,,,
122182,B,159,44803,,,,,,
122182,B,160,44804,,,,,,
122182,B,161,44805,,,,,,
122182,B,162,44806,,,,,,
122182,B,168,44807,,,,,,
122182,B,206,44808,,,,,,
122182,B,207,44809,,,,,,
122183,B,155,44810,,,,,,
122183,B,156,44811,,,,,,
122183,B,157,44812,,,,,,
122183,B,158,44813,,,,,,
122183,B,159,44814,,,,,,
122183,B,160,44815,,,,,,
122183,B,161,44816,,,,,,
122183,B,162,44817,,,,,,
122183,B,168,44818,,,,,,
122183,B,206,44819,,,,,,
122183,B,207,44820,,,,,,
122184,B,155,44821,,,,,,
122184,B,156,44822,,,,,,
122184,B,157,44823,,,,,,
122184,B,158,44824,,,,,,
122184,B,159,44825,,,,,,
122184,B,160,44826,,,,,,
122184,B,161,44827,,,,,,
122184,B,162,44828,,,,,,
122184,B,168,44829,,,,,,
122184,B,206,44830,,,,,,
122184,B,207,44831,,,,,,
122185,B,155,44832,,,,,,
122185,B,156,44833,,,,,,
122185,B,157,44834,,,,,,
122185,B,158,44835,,,,,,
122185,B,159,44836,,,,,,
122185,B,160,44837,,,,,,
122185,B,161,44838,,,,,,
122185,B,162,44839,,,,,,
122185,B,168,44840,,,,,,
122185,B,206,44841,,,,,,
122185,B,207,44842,,,,,,
122186,B,155,44843,,,,,,
122186,B,156,44844,,,,,,
122186,B,157,44845,,,,,,
122186,B,158,44846,,,,,,
122186,B,159,44847,,,,,,
122186,B,160,44848,,,,,,
122186,B,161,44849,,,,,,
122186,B,162,44850,,,,,,
122186,B,168,44851,,,,,,
122186,B,206,44852,,,,,,
122186,B,207,44853,,,,,,
122187,B,155,44854,,,,,,
122187,B,156,44855,,,,,,
122187,B,157,44856,,,,,,
122187,B,158,44857,,,,,,
122187,B,159,44858,,,,,,
122187,B,160,44859,,,,,,
122187,B,161,44860,,,,,,
122187,B,162,44861,,,,,,
122187,B,168,44862,,,,,,
122187,B,206,44863,,,,,,
122187,B,207,44864,,,,,,
122188,B,155,44865,,,,,,
122188,B,156,44866,,,,,,
122188,B,157,44867,,,,,,
122188,B,158,44868,,,,,,
122188,B,159,44869,,,,,,
122188,B,160,44870,,,,,,
122188,B,161,44871,,,,,,
122188,B,162,44872,,,,,,
122188,B,168,44873,,,,,,
122188,B,206,44874,,,,,,
122188,B,207,44875,,,,,,
122189,B,155,44876,,,,,,
122189,B,156,44877,,,,,,
122189,B,157,44878,,,,,,
122189,B,158,44879,,,,,,
122189,B,159,44880,,,,,,
122189,B,160,44881,,,,,,
122189,B,161,44882,,,,,,
122189,B,162,44883,,,,,,
122189,B,168,44884,,,,,,
122189,B,206,44885,,,,,,
122189,B,207,44886,,,,,,
122190,B,155,44887,,,,,,
122190,B,156,44888,,,,,,
122190,B,157,44889,,,,,,
122190,B,158,44890,,,,,,
122190,B,159,44891,,,,,,
122190,B,160,44892,,,,,,
122190,B,161,44893,,,,,,
122190,B,162,44894,,,,,,
122190,B,168,44895,,,,,,
122190,B,206,44896,,,,,,
122190,B,207,44897,,,,,,
122191,B,155,44898,,,,,,
122191,B,156,44899,,,,,,
122191,B,157,44900,,,,,,
122191,B,158,44901,,,,,,
122191,B,159,44902,,,,,,
122191,B,160,44903,,,,,,
122191,B,161,44904,,,,,,
122191,B,162,44905,,,,,,
122191,B,168,44906,,,,,,
122191,B,206,44907,,,,,,
122191,B,207,44908,,,,,,
122192,B,155,44909,,,,,,
122192,B,156,44910,,,,,,
122192,B,157,44911,,,,,,
122192,B,158,44912,,,,,,
122192,B,159,44913,,,,,,
122192,B,160,44914,,,,,,
122192,B,161,44915,,,,,,
122192,B,162,44916,,,,,,
122192,B,168,44917,,,,,,
122192,B,206,44918,,,,,,
122192,B,207,44919,,,,,,
122193,B,155,44920,,,,,,
122193,B,156,44921,,,,,,
122193,B,157,44922,,,,,,
122193,B,158,44923,,,,,,
122193,B,159,44924,,,,,,
122193,B,160,44925,,,,,,
122193,B,161,44926,,,,,,
122193,B,162,44927,,,,,,
122193,B,168,44928,,,,,,
122193,B,206,44929,,,,,,
122193,B,207,44930,,,,,,
122194,B,155,44931,,,,,,
122194,B,156,44932,,,,,,
122194,B,157,44933,,,,,,
122194,B,158,44934,,,,,,
122194,B,159,44935,,,,,,
122194,B,160,44936,,,,,,
122194,B,161,44937,,,,,,
122194,B,162,44938,,,,,,
122194,B,168,44939,,,,,,
122194,B,206,44940,,,,,,
122194,B,207,44941,,,,,,
122195,B,155,44942,,,,,,
122195,B,156,44943,,,,,,
122195,B,157,44944,,,,,,
122195,B,158,44945,,,,,,
122195,B,159,44946,,,,,,
122195,B,160,44947,,,,,,
122195,B,161,44948,,,,,,
122195,B,162,44949,,,,,,
122195,B,168,44950,,,,,,
122195,B,206,44951,,,,,,
122195,B,207,44952,,,,,,
122196,B,155,44953,,,,,,
122196,B,156,44954,,,,,,
122196,B,157,44955,,,,,,
122196,B,158,44956,,,,,,
122196,B,159,44957,,,,,,
122196,B,160,44958,,,,,,
122196,B,161,44959,,,,,,
122196,B,162,44960,,,,,,
122196,B,168,44961,,,,,,
122196,B,206,44962,,,,,,
122196,B,207,44963,,,,,,
122197,B,155,44964,,,,,,
122197,B,156,44965,,,,,,
122197,B,157,44966,,,,,,
122197,B,158,44967,,,,,,
122197,B,159,44968,,,,,,
122197,B,160,44969,,,,,,
122197,B,161,44970,,,,,,
122197,B,162,44971,,,,,,
122197,B,168,44972,,,,,,
122197,B,206,44973,,,,,,
122197,B,207,44974,,,,,,
122199,B,155,44975,,,,,,
122199,B,156,44976,,,,,,
122199,B,157,44977,,,,,,
122199,B,158,44978,,,,,,
122199,B,159,44979,,,,,,
122199,B,160,44980,,,,,,
122199,B,161,44981,,,,,,
122199,B,162,44982,,,,,,
122199,B,168,44983,,,,,,
122199,B,206,44984,,,,,,
122199,B,207,44985,,,,,,
122200,B,155,44986,,,,,,
122200,B,156,44987,,,,,,
122200,B,157,44988,,,,,,
122200,B,158,44989,,,,,,
122200,B,159,44990,,,,,,
122200,B,160,44991,,,,,,
122200,B,161,44992,,,,,,
122200,B,162,44993,,,,,,
122200,B,168,44994,,,,,,
122200,B,206,44995,,,,,,
122200,B,207,44996,,,,,,
122201,B,155,44997,,,,,,
122201,B,156,44998,,,,,,
122201,B,157,44999,,,,,,
122201,B,158,45000,,,,,,
122201,B,159,45001,,,,,,
122201,B,160,45002,,,,,,
122201,B,161,45003,,,,,,
122201,B,162,45004,,,,,,
122201,B,168,45005,,,,,,
122201,B,206,45006,,,,,,
122201,B,207,45007,,,,,,
122202,B,155,45008,,,,,,
122202,B,156,45009,,,,,,
122202,B,157,45010,,,,,,
122202,B,158,45011,,,,,,
122202,B,159,45012,,,,,,
122202,B,160,45013,,,,,,
122202,B,161,45014,,,,,,
122202,B,162,45015,,,,,,
122202,B,168,45016,,,,,,
122202,B,206,45017,,,,,,
122202,B,207,45018,,,,,,
122203,B,155,45019,,,,,,
122203,B,156,45020,,,,,,
122203,B,157,45021,,,,,,
122203,B,158,45022,,,,,,
122203,B,159,45023,,,,,,
122203,B,160,45024,,,,,,
122203,B,161,45025,,,,,,
122203,B,162,45026,,,,,,
122203,B,168,45027,,,,,,
122203,B,206,45028,,,,,,
122203,B,207,45029,,,,,,
122204,B,155,45030,,,,,,
122204,B,156,45031,,,,,,
122204,B,157,45032,,,,,,
122204,B,158,45033,,,,,,
122204,B,159,45034,,,,,,
122204,B,160,45035,,,,,,
122204,B,161,45036,,,,,,
122204,B,162,45037,,,,,,
122204,B,168,45038,,,,,,
122204,B,206,45039,,,,,,
122204,B,207,45040,,,,,,
122205,B,155,45041,,,,,,
122205,B,156,45042,,,,,,
122205,B,157,45043,,,,,,
122205,B,158,45044,,,,,,
122205,B,159,45045,,,,,,
122205,B,160,45046,,,,,,
122205,B,161,45047,,,,,,
122205,B,162,45048,,,,,,
122205,B,168,45049,,,,,,
122205,B,206,45050,,,,,,
122205,B,207,45051,,,,,,
122206,B,155,45052,,,,,,
122206,B,156,45053,,,,,,
122206,B,157,45054,,,,,,
122206,B,158,45055,,,,,,
122206,B,159,45056,,,,,,
122206,B,160,45057,,,,,,
122206,B,161,45058,,,,,,
122206,B,162,45059,,,,,,
122206,B,168,45060,,,,,,
122206,B,206,45061,,,,,,
122206,B,207,45062,,,,,,
122207,B,155,45063,,,,,,
122207,B,156,45064,,,,,,
122207,B,157,45065,,,,,,
122207,B,158,45066,,,,,,
122207,B,159,45067,,,,,,
122207,B,160,45068,,,,,,
122207,B,161,45069,,,,,,
122207,B,162,45070,,,,,,
122207,B,168,45071,,,,,,
122207,B,206,45072,,,,,,
122207,B,207,45073,,,,,,
122208,B,155,45074,,,,,,
122208,B,156,45075,,,,,,
122208,B,157,45076,,,,,,
122208,B,158,45077,,,,,,
122208,B,159,45078,,,,,,
122208,B,160,45079,,,,,,
122208,B,161,45080,,,,,,
122208,B,162,45081,,,,,,
122208,B,168,45082,,,,,,
122208,B,206,45083,,,,,,
122208,B,207,45084,,,,,,
122209,B,155,45085,,,,,,
122209,B,156,45086,,,,,,
122209,B,157,45087,,,,,,
122209,B,158,45088,,,,,,
122209,B,159,45089,,,,,,
122209,B,160,45090,,,,,,
122209,B,161,45091,,,,,,
122209,B,162,45092,,,,,,
122209,B,168,45093,,,,,,
122209,B,206,45094,,,,,,
122209,B,207,45095,,,,,,
122210,B,155,45096,,,,,,
122210,B,156,45097,,,,,,
122210,B,157,45098,,,,,,
122210,B,158,45099,,,,,,
122210,B,159,45100,,,,,,
122210,B,160,45101,,,,,,
122210,B,161,45102,,,,,,
122210,B,162,45103,,,,,,
122210,B,168,45104,,,,,,
122210,B,206,45105,,,,,,
122210,B,207,45106,,,,,,
122211,B,155,45107,,,,,,
122211,B,156,45108,,,,,,
122211,B,157,45109,,,,,,
122211,B,158,45110,,,,,,
122211,B,159,45111,,,,,,
122211,B,160,45112,,,,,,
122211,B,161,45113,,,,,,
122211,B,162,45114,,,,,,
122211,B,168,45115,,,,,,
122211,B,206,45116,,,,,,
122211,B,207,45117,,,,,,
122212,B,155,45118,,,,,,
122212,B,156,45119,,,,,,
122212,B,157,45120,,,,,,
122212,B,158,45121,,,,,,
122212,B,159,45122,,,,,,
122212,B,160,45123,,,,,,
122212,B,161,45124,,,,,,
122212,B,162,45125,,,,,,
122212,B,168,45126,,,,,,
122212,B,206,45127,,,,,,
122212,B,207,45128,,,,,,
122213,B,155,45129,,,,,,
122213,B,156,45130,,,,,,
122213,B,157,45131,,,,,,
122213,B,158,45132,,,,,,
122213,B,159,45133,,,,,,
122213,B,160,45134,,,,,,
122213,B,161,45135,,,,,,
122213,B,162,45136,,,,,,
122213,B,168,45137,,,,,,
122213,B,206,45138,,,,,,
122213,B,207,45139,,,,,,
122214,B,155,45140,,,,,,
122214,B,156,45141,,,,,,
122214,B,157,45142,,,,,,
122214,B,158,45143,,,,,,
122214,B,159,45144,,,,,,
122214,B,160,45145,,,,,,
122214,B,161,45146,,,,,,
122214,B,162,45147,,,,,,
122214,B,168,45148,,,,,,
122214,B,206,45149,,,,,,
122214,B,207,45150,,,,,,
122215,B,155,45151,,,,,,
122215,B,156,45152,,,,,,
122215,B,157,45153,,,,,,
122215,B,158,45154,,,,,,
122215,B,159,45155,,,,,,
122215,B,160,45156,,,,,,
122215,B,161,45157,,,,,,
122215,B,162,45158,,,,,,
122215,B,168,45159,,,,,,
122215,B,206,45160,,,,,,
122215,B,207,45161,,,,,,
122216,B,155,45162,,,,,,
122216,B,156,45163,,,,,,
122216,B,157,45164,,,,,,
122216,B,158,45165,,,,,,
122216,B,159,45166,,,,,,
122216,B,160,45167,,,,,,
122216,B,161,45168,,,,,,
122216,B,162,45169,,,,,,
122216,B,168,45170,,,,,,
122216,B,206,45171,,,,,,
122216,B,207,45172,,,,,,
122217,B,155,45173,,,,,,
122217,B,156,45174,,,,,,
122217,B,157,45175,,,,,,
122217,B,158,45176,,,,,,
122217,B,159,45177,,,,,,
122217,B,160,45178,,,,,,
122217,B,161,45179,,,,,,
122217,B,162,45180,,,,,,
122217,B,168,45181,,,,,,
122217,B,206,45182,,,,,,
122217,B,207,45183,,,,,,
122218,B,155,45184,,,,,,
122218,B,156,45185,,,,,,
122218,B,157,45186,,,,,,
122218,B,158,45187,,,,,,
122218,B,159,45188,,,,,,
122218,B,160,45189,,,,,,
122218,B,161,45190,,,,,,
122218,B,162,45191,,,,,,
122218,B,168,45192,,,,,,
122218,B,206,45193,,,,,,
122218,B,207,45194,,,,,,
122219,B,155,45195,,,,,,
122219,B,156,45196,,,,,,
122219,B,157,45197,,,,,,
122219,B,158,45198,,,,,,
122219,B,159,45199,,,,,,
122219,B,160,45200,,,,,,
122219,B,161,45201,,,,,,
122219,B,162,45202,,,,,,
122219,B,168,45203,,,,,,
122219,B,206,45204,,,,,,
122219,B,207,45205,,,,,,
122220,B,155,45206,,,,,,
122220,B,156,45207,,,,,,
122220,B,157,45208,,,,,,
122220,B,158,45209,,,,,,
122220,B,159,45210,,,,,,
122220,B,160,45211,,,,,,
122220,B,161,45212,,,,,,
122220,B,162,45213,,,,,,
122220,B,168,45214,,,,,,
122220,B,206,45215,,,,,,
122220,B,207,45216,,,,,,
122221,B,155,45217,,,,,,
122221,B,156,45218,,,,,,
122221,B,157,45219,,,,,,
122221,B,158,45220,,,,,,
122221,B,159,45221,,,,,,
122221,B,160,45222,,,,,,
122221,B,161,45223,,,,,,
122221,B,162,45224,,,,,,
122221,B,168,45225,,,,,,
122221,B,206,45226,,,,,,
122221,B,207,45227,,,,,,
122222,B,155,45228,,,,,,
122222,B,156,45229,,,,,,
122222,B,157,45230,,,,,,
122222,B,158,45231,,,,,,
122222,B,159,45232,,,,,,
122222,B,160,45233,,,,,,
122222,B,161,45234,,,,,,
122222,B,162,45235,,,,,,
122222,B,168,45236,,,,,,
122222,B,206,45237,,,,,,
122222,B,207,45238,,,,,,
122223,B,155,45239,,,,,,
122223,B,156,45240,,,,,,
122223,B,157,45241,,,,,,
122223,B,158,45242,,,,,,
122223,B,159,45243,,,,,,
122223,B,160,45244,,,,,,
122223,B,161,45245,,,,,,
122223,B,162,45246,,,,,,
122223,B,168,45247,,,,,,
122223,B,206,45248,,,,,,
122223,B,207,45249,,,,,,
122224,B,155,45250,,,,,,
122224,B,156,45251,,,,,,
122224,B,157,45252,,,,,,
122224,B,158,45253,,,,,,
122224,B,159,45254,,,,,,
122224,B,160,45255,,,,,,
122224,B,161,45256,,,,,,
122224,B,162,45257,,,,,,
122224,B,168,45258,,,,,,
122224,B,206,45259,,,,,,
122224,B,207,45260,,,,,,
122225,B,155,45261,,,,,,
122225,B,156,45262,,,,,,
122225,B,157,45263,,,,,,
122225,B,158,45264,,,,,,
122225,B,159,45265,,,,,,
122225,B,160,45266,,,,,,
122225,B,161,45267,,,,,,
122225,B,162,45268,,,,,,
122225,B,168,45269,,,,,,
122225,B,206,45270,,,,,,
122225,B,207,45271,,,,,,
122226,B,155,45272,,,,,,
122226,B,156,45273,,,,,,
122226,B,157,45274,,,,,,
122226,B,158,45275,,,,,,
122226,B,159,45276,,,,,,
122226,B,160,45277,,,,,,
122226,B,161,45278,,,,,,
122226,B,162,45279,,,,,,
122226,B,168,45280,,,,,,
122226,B,206,45281,,,,,,
122226,B,207,45282,,,,,,
122227,B,155,45283,,,,,,
122227,B,156,45284,,,,,,
122227,B,157,45285,,,,,,
122227,B,158,45286,,,,,,
122227,B,159,45287,,,,,,
122227,B,160,45288,,,,,,
122227,B,161,45289,,,,,,
122227,B,162,45290,,,,,,
122227,B,168,45291,,,,,,
122227,B,206,45292,,,,,,
122227,B,207,45293,,,,,,
122228,B,155,45294,,,,,,
122228,B,156,45295,,,,,,
122228,B,157,45296,,,,,,
122228,B,158,45297,,,,,,
122228,B,159,45298,,,,,,
122228,B,160,45299,,,,,,
122228,B,161,45300,,,,,,
122228,B,162,45301,,,,,,
122228,B,168,45302,,,,,,
122228,B,206,45303,,,,,,
122228,B,207,45304,,,,,,
122229,B,155,45305,,,,,,
122229,B,156,45306,,,,,,
122229,B,157,45307,,,,,,
122229,B,158,45308,,,,,,
122229,B,159,45309,,,,,,
122229,B,160,45310,,,,,,
122229,B,161,45311,,,,,,
122229,B,162,45312,,,,,,
122229,B,168,45313,,,,,,
122229,B,206,45314,,,,,,
122229,B,207,45315,,,,,,
122230,B,155,45316,,,,,,
122230,B,156,45317,,,,,,
122230,B,157,45318,,,,,,
122230,B,158,45319,,,,,,
122230,B,159,45320,,,,,,
122230,B,160,45321,,,,,,
122230,B,161,45322,,,,,,
122230,B,162,45323,,,,,,
122230,B,168,45324,,,,,,
122230,B,206,45325,,,,,,
122230,B,207,45326,,,,,,
122231,B,155,45327,,,,,,
122231,B,156,45328,,,,,,
122231,B,157,45329,,,,,,
122231,B,158,45330,,,,,,
122231,B,159,45331,,,,,,
122231,B,160,45332,,,,,,
122231,B,161,45333,,,,,,
122231,B,162,45334,,,,,,
122231,B,168,45335,,,,,,
122231,B,206,45336,,,,,,
122231,B,207,45337,,,,,,
122232,B,155,45338,,,,,,
122232,B,156,45339,,,,,,
122232,B,157,45340,,,,,,
122232,B,158,45341,,,,,,
122232,B,159,45342,,,,,,
122232,B,160,45343,,,,,,
122232,B,161,45344,,,,,,
122232,B,162,45345,,,,,,
122232,B,168,45346,,,,,,
122232,B,206,45347,,,,,,
122232,B,207,45348,,,,,,
122233,B,155,45349,,,,,,
122233,B,156,45350,,,,,,
122233,B,157,45351,,,,,,
122233,B,158,45352,,,,,,
122233,B,159,45353,,,,,,
122233,B,160,45354,,,,,,
122233,B,161,45355,,,,,,
122233,B,162,45356,,,,,,
122233,B,168,45357,,,,,,
122233,B,206,45358,,,,,,
122233,B,207,45359,,,,,,
122234,B,155,45360,,,,,,
122234,B,156,45361,,,,,,
122234,B,157,45362,,,,,,
122234,B,158,45363,,,,,,
122234,B,159,45364,,,,,,
122234,B,160,45365,,,,,,
122234,B,161,45366,,,,,,
122234,B,162,45367,,,,,,
122234,B,168,45368,,,,,,
122234,B,206,45369,,,,,,
122234,B,207,45370,,,,,,
122235,B,155,45371,,,,,,
122235,B,156,45372,,,,,,
122235,B,157,45373,,,,,,
122235,B,158,45374,,,,,,
122235,B,159,45375,,,,,,
122235,B,160,45376,,,,,,
122235,B,161,45377,,,,,,
122235,B,162,45378,,,,,,
122235,B,168,45379,,,,,,
122235,B,206,45380,,,,,,
122235,B,207,45381,,,,,,
122236,B,155,45382,,,,,,
122236,B,156,45383,,,,,,
122236,B,157,45384,,,,,,
122236,B,158,45385,,,,,,
122236,B,159,45386,,,,,,
122236,B,160,45387,,,,,,
122236,B,161,45388,,,,,,
122236,B,162,45389,,,,,,
122236,B,168,45390,,,,,,
122236,B,206,45391,,,,,,
122236,B,207,45392,,,,,,
122237,B,155,45393,,,,,,
122237,B,156,45394,,,,,,
122237,B,157,45395,,,,,,
122237,B,158,45396,,,,,,
122237,B,159,45397,,,,,,
122237,B,160,45398,,,,,,
122237,B,161,45399,,,,,,
122237,B,162,45400,,,,,,
122237,B,168,45401,,,,,,
122237,B,206,45402,,,,,,
122237,B,207,45403,,,,,,
122238,B,155,45404,,,,,,
122238,B,156,45405,,,,,,
122238,B,157,45406,,,,,,
122238,B,158,45407,,,,,,
122238,B,159,45408,,,,,,
122238,B,160,45409,,,,,,
122238,B,161,45410,,,,,,
122238,B,162,45411,,,,,,
122238,B,168,45412,,,,,,
122238,B,206,45413,,,,,,
122238,B,207,45414,,,,,,
122239,B,155,45415,,,,,,
122239,B,156,45416,,,,,,
122239,B,157,45417,,,,,,
122239,B,158,45418,,,,,,
122239,B,159,45419,,,,,,
122239,B,160,45420,,,,,,
122239,B,161,45421,,,,,,
122239,B,162,45422,,,,,,
122239,B,168,45423,,,,,,
122239,B,206,45424,,,,,,
122239,B,207,45425,,,,,,
122240,B,155,45426,,,,,,
122240,B,156,45427,,,,,,
122240,B,157,45428,,,,,,
122240,B,158,45429,,,,,,
122240,B,159,45430,,,,,,
122240,B,160,45431,,,,,,
122240,B,161,45432,,,,,,
122240,B,162,45433,,,,,,
122240,B,168,45434,,,,,,
122240,B,206,45435,,,,,,
122240,B,207,45436,,,,,,
122241,B,155,45437,,,,,,
122241,B,156,45438,,,,,,
122241,B,157,45439,,,,,,
122241,B,158,45440,,,,,,
122241,B,159,45441,,,,,,
122241,B,160,45442,,,,,,
122241,B,161,45443,,,,,,
122241,B,162,45444,,,,,,
122241,B,168,45445,,,,,,
122241,B,206,45446,,,,,,
122241,B,207,45447,,,,,,
122242,B,155,45448,,,,,,
122242,B,156,45449,,,,,,
122242,B,157,45450,,,,,,
122242,B,158,45451,,,,,,
122242,B,159,45452,,,,,,
122242,B,160,45453,,,,,,
122242,B,161,45454,,,,,,
122242,B,162,45455,,,,,,
122242,B,168,45456,,,,,,
122242,B,206,45457,,,,,,
122242,B,207,45458,,,,,,
122243,B,155,45459,,,,,,
122243,B,156,45460,,,,,,
122243,B,157,45461,,,,,,
122243,B,158,45462,,,,,,
122243,B,159,45463,,,,,,
122243,B,160,45464,,,,,,
122243,B,161,45465,,,,,,
122243,B,162,45466,,,,,,
122243,B,168,45467,,,,,,
122243,B,206,45468,,,,,,
122243,B,207,45469,,,,,,
122244,B,155,45470,,,,,,
122244,B,156,45471,,,,,,
122244,B,157,45472,,,,,,
122244,B,158,45473,,,,,,
122244,B,159,45474,,,,,,
122244,B,160,45475,,,,,,
122244,B,161,45476,,,,,,
122244,B,162,45477,,,,,,
122244,B,168,45478,,,,,,
122244,B,206,45479,,,,,,
122244,B,207,45480,,,,,,
122245,B,155,45481,,,,,,
122245,B,156,45482,,,,,,
122245,B,157,45483,,,,,,
122245,B,158,45484,,,,,,
122245,B,159,45485,,,,,,
122245,B,160,45486,,,,,,
122245,B,161,45487,,,,,,
122245,B,162,45488,,,,,,
122245,B,168,45489,,,,,,
122245,B,206,45490,,,,,,
122245,B,207,45491,,,,,,
122246,B,155,45492,,,,,,
122246,B,156,45493,,,,,,
122246,B,157,45494,,,,,,
122246,B,158,45495,,,,,,
122246,B,159,45496,,,,,,
122246,B,160,45497,,,,,,
122246,B,161,45498,,,,,,
122246,B,162,45499,,,,,,
122246,B,168,45500,,,,,,
122246,B,206,45501,,,,,,
122246,B,207,45502,,,,,,
122247,B,155,45503,,,,,,
122247,B,156,45504,,,,,,
122247,B,157,45505,,,,,,
122247,B,158,45506,,,,,,
122247,B,159,45507,,,,,,
122247,B,160,45508,,,,,,
122247,B,161,45509,,,,,,
122247,B,162,45510,,,,,,
122247,B,168,45511,,,,,,
122247,B,206,45512,,,,,,
122247,B,207,45513,,,,,,
122248,B,155,45514,,,,,,
122248,B,156,45515,,,,,,
122248,B,157,45516,,,,,,
122248,B,158,45517,,,,,,
122248,B,159,45518,,,,,,
122248,B,160,45519,,,,,,
122248,B,161,45520,,,,,,
122248,B,162,45521,,,,,,
122248,B,168,45522,,,,,,
122248,B,206,45523,,,,,,
122248,B,207,45524,,,,,,
122249,B,155,45525,,,,,,
122249,B,156,45526,,,,,,
122249,B,157,45527,,,,,,
122249,B,158,45528,,,,,,
122249,B,159,45529,,,,,,
122249,B,160,45530,,,,,,
122249,B,161,45531,,,,,,
122249,B,162,45532,,,,,,
122249,B,168,45533,,,,,,
122249,B,206,45534,,,,,,
122249,B,207,45535,,,,,,
122250,B,155,45536,,,,,,
122250,B,156,45537,,,,,,
122250,B,157,45538,,,,,,
122250,B,158,45539,,,,,,
122250,B,159,45540,,,,,,
122250,B,160,45541,,,,,,
122250,B,161,45542,,,,,,
122250,B,162,45543,,,,,,
122250,B,168,45544,,,,,,
122250,B,206,45545,,,,,,
122250,B,207,45546,,,,,,
122251,B,155,45547,,,,,,
122251,B,156,45548,,,,,,
122251,B,157,45549,,,,,,
122251,B,158,45550,,,,,,
122251,B,159,45551,,,,,,
122251,B,160,45552,,,,,,
122251,B,161,45553,,,,,,
122251,B,162,45554,,,,,,
122251,B,168,45555,,,,,,
122251,B,206,45556,,,,,,
122251,B,207,45557,,,,,,
122252,B,155,45558,,,,,,
122252,B,156,45559,,,,,,
122252,B,157,45560,,,,,,
122252,B,158,45561,,,,,,
122252,B,159,45562,,,,,,
122252,B,160,45563,,,,,,
122252,B,161,45564,,,,,,
122252,B,162,45565,,,,,,
122252,B,168,45566,,,,,,
122252,B,206,45567,,,,,,
122252,B,207,45568,,,,,,
122253,B,155,45569,,,,,,
122253,B,156,45570,,,,,,
122253,B,157,45571,,,,,,
122253,B,158,45572,,,,,,
122253,B,159,45573,,,,,,
122253,B,160,45574,,,,,,
122253,B,161,45575,,,,,,
122253,B,162,45576,,,,,,
122253,B,168,45577,,,,,,
122253,B,206,45578,,,,,,
122253,B,207,45579,,,,,,
122254,B,155,45580,,,,,,
122254,B,156,45581,,,,,,
122254,B,157,45582,,,,,,
122254,B,158,45583,,,,,,
122254,B,159,45584,,,,,,
122254,B,160,45585,,,,,,
122254,B,161,45586,,,,,,
122254,B,162,45587,,,,,,
122254,B,168,45588,,,,,,
122254,B,206,45589,,,,,,
122254,B,207,45590,,,,,,
122255,B,155,45591,,,,,,
122255,B,156,45592,,,,,,
122255,B,157,45593,,,,,,
122255,B,158,45594,,,,,,
122255,B,159,45595,,,,,,
122255,B,160,45596,,,,,,
122255,B,161,45597,,,,,,
122255,B,162,45598,,,,,,
122255,B,168,45599,,,,,,
122255,B,206,45600,,,,,,
122255,B,207,45601,,,,,,
122256,B,155,45602,,,,,,
122256,B,156,45603,,,,,,
122256,B,157,45604,,,,,,
122256,B,158,45605,,,,,,
122256,B,159,45606,,,,,,
122256,B,160,45607,,,,,,
122256,B,161,45608,,,,,,
122256,B,162,45609,,,,,,
122256,B,168,45610,,,,,,
122256,B,206,45611,,,,,,
122256,B,207,45612,,,,,,
122257,B,155,45613,,,,,,
122257,B,156,45614,,,,,,
122257,B,157,45615,,,,,,
122257,B,158,45616,,,,,,
122257,B,159,45617,,,,,,
122257,B,160,45618,,,,,,
122257,B,161,45619,,,,,,
122257,B,162,45620,,,,,,
122257,B,168,45621,,,,,,
122257,B,206,45622,,,,,,
122257,B,207,45623,,,,,,
122258,B,155,45624,,,,,,
122258,B,156,45625,,,,,,
122258,B,157,45626,,,,,,
122258,B,158,45627,,,,,,
122258,B,159,45628,,,,,,
122258,B,160,45629,,,,,,
122258,B,161,45630,,,,,,
122258,B,162,45631,,,,,,
122258,B,168,45632,,,,,,
122258,B,206,45633,,,,,,
122258,B,207,45634,,,,,,
122259,B,155,45635,,,,,,
122259,B,156,45636,,,,,,
122259,B,157,45637,,,,,,
122259,B,158,45638,,,,,,
122259,B,159,45639,,,,,,
122259,B,160,45640,,,,,,
122259,B,161,45641,,,,,,
122259,B,162,45642,,,,,,
122259,B,168,45643,,,,,,
122259,B,206,45644,,,,,,
122259,B,207,45645,,,,,,
122260,B,155,45646,,,,,,
122260,B,156,45647,,,,,,
122260,B,157,45648,,,,,,
122260,B,158,45649,,,,,,
122260,B,159,45650,,,,,,
122260,B,160,45651,,,,,,
122260,B,161,45652,,,,,,
122260,B,162,45653,,,,,,
122260,B,168,45654,,,,,,
122260,B,206,45655,,,,,,
122260,B,207,45656,,,,,,
122261,B,155,45657,,,,,,
122261,B,156,45658,,,,,,
122261,B,157,45659,,,,,,
122261,B,158,45660,,,,,,
122261,B,159,45661,,,,,,
122261,B,160,45662,,,,,,
122261,B,161,45663,,,,,,
122261,B,162,45664,,,,,,
