Tarih,DOV_KOD,DOV_BazKOD,carpan,kgid,insUN,insDT,insApp,updUN,updDT,updApp
2023-11-27,TL,IF,0.030393,16993,Samet,2023-11-27 18:03:03.280000,KGEntegrator,,,
2023-11-27,TL,RB,3.053342,16994,Samet,2023-11-27 18:03:03.280000,KGEntegrator,,,
2023-11-27,TL,US,0.034590,16995,Samet,2023-11-27 18:03:03.280000,KGEntegrator,,,
2023-11-27,US,EU,0.913256,17005,Samet,2023-11-27 18:03:03.403000,KGEntegrator,,,
2023-11-27,US,IF,0.878682,17006,Samet,2023-11-27 18:03:03.403000,KGEntegrator,,,
2023-11-27,US,RB,88.273335,17007,Samet,2023-11-27 18:03:03.403000,KGEntegrator,,,
2023-11-27,US,TL,28.910400,16991,Samet,2023-11-27 18:03:03.233000,KGEntegrator,,,
2023-11-28,EU,IF,0.962100,17016,Samet,2023-11-28 16:28:01.730000,KGEntegrator,,,
2023-11-28,EU,RB,96.472022,17017,Samet,2023-11-28 16:28:01.730000,KGEntegrator,,,
2023-11-28,EU,TL,31.670800,17008,Samet,2023-11-28 16:27:59.107000,KGEntegrator,,,
2023-11-28,EU,US,1.094781,17018,Samet,2023-11-28 16:28:01.730000,KGEntegrator,,,
2023-11-28,IF,EU,1.039393,17019,Samet,2023-11-28 16:28:01.730000,KGEntegrator,,,
2023-11-28,IF,RB,100.272320,17020,Samet,2023-11-28 16:28:01.730000,KGEntegrator,,,
2023-11-28,IF,TL,32.918400,17009,Samet,2023-11-28 16:28:00.313000,KGEntegrator,,,
2023-11-28,IF,US,1.137907,17021,Samet,2023-11-28 16:28:01.730000,KGEntegrator,,,
2023-11-28,RB,EU,0.010366,17022,Samet,2023-11-28 16:28:01.730000,KGEntegrator,,,
2023-11-28,RB,IF,0.009973,17023,Samet,2023-11-28 16:28:01.730000,KGEntegrator,,,
2023-11-28,RB,TL,0.328290,17010,Samet,2023-11-28 16:28:00.800000,KGEntegrator,,,
2023-11-28,RB,US,0.011348,17024,Samet,2023-11-28 16:28:01.730000,KGEntegrator,,,
2023-11-28,TL,EU,0.031575,17012,Samet,2023-11-28 16:28:01.543000,KGEntegrator,,,
2023-11-28,TL,IF,0.030378,17013,Samet,2023-11-28 16:28:01.543000,KGEntegrator,,,
2023-11-28,TL,RB,3.046087,17014,Samet,2023-11-28 16:28:01.543000,KGEntegrator,,,
2023-11-28,TL,US,0.034568,17015,Samet,2023-11-28 16:28:01.543000,KGEntegrator,,,
2023-11-28,US,EU,0.913425,17025,Samet,2023-11-28 16:28:01.730000,KGEntegrator,,,
2023-11-28,US,IF,0.878806,17026,Samet,2023-11-28 16:28:01.730000,KGEntegrator,,,
2023-11-28,US,RB,88.119955,17027,Samet,2023-11-28 16:28:01.730000,KGEntegrator,,,
2023-11-28,US,TL,28.928900,17011,Samet,2023-11-28 16:28:01.270000,KGEntegrator,,,
2023-11-29,EU,IF,0.962100,17036,nazik,2023-11-29 12:17:33.190000,KGEntegrator,,,
2023-11-29,EU,RB,96.472022,17037,nazik,2023-11-29 12:17:33.190000,KGEntegrator,,,
2023-11-29,EU,TL,31.670800,17028,nazik,2023-11-29 12:17:32.613000,KGEntegrator,,,
2023-11-29,EU,US,1.094781,17038,nazik,2023-11-29 12:17:33.190000,KGEntegrator,,,
2023-11-29,IF,EU,1.039393,17039,nazik,2023-11-29 12:17:33.190000,KGEntegrator,,,
2023-11-29,IF,RB,100.272320,17040,nazik,2023-11-29 12:17:33.190000,KGEntegrator,,,
2023-11-29,IF,TL,32.918400,17029,nazik,2023-11-29 12:17:33.030000,KGEntegrator,,,
2023-11-29,IF,US,1.137907,17041,nazik,2023-11-29 12:17:33.190000,KGEntegrator,,,
2023-11-29,RB,EU,0.010366,17042,nazik,2023-11-29 12:17:33.190000,KGEntegrator,,,
2023-11-29,RB,IF,0.009973,17043,nazik,2023-11-29 12:17:33.190000,KGEntegrator,,,
2023-11-29,RB,TL,0.328290,17030,nazik,2023-11-29 12:17:33.037000,KGEntegrator,,,
2023-11-29,RB,US,0.011348,17044,nazik,2023-11-29 12:17:33.190000,KGEntegrator,,,
2023-11-29,TL,EU,0.031575,17032,nazik,2023-11-29 12:17:33.077000,KGEntegrator,,,
2023-11-29,TL,IF,0.030378,17033,nazik,2023-11-29 12:17:33.077000,KGEntegrator,,,
2023-11-29,TL,RB,3.046087,17034,nazik,2023-11-29 12:17:33.077000,KGEntegrator,,,
2023-11-29,TL,US,0.034568,17035,nazik,2023-11-29 12:17:33.077000,KGEntegrator,,,
2023-11-29,US,EU,0.913425,17045,nazik,2023-11-29 12:17:33.190000,KGEntegrator,,,
2023-11-29,US,IF,0.878806,17046,nazik,2023-11-29 12:17:33.190000,KGEntegrator,,,
2023-11-29,US,RB,88.119955,17047,nazik,2023-11-29 12:17:33.190000,KGEntegrator,,,
2023-11-29,US,TL,28.928900,17031,nazik,2023-11-29 12:17:33.040000,KGEntegrator,,,
2023-12-01,EU,TL,31.500300,17048,Samet,2023-12-01 19:01:14.397000,KGEntegrator,,,
2023-12-01,EU,US,1.089701,17052,Samet,2023-12-01 19:01:15.260000,KGEntegrator,,,
2023-12-01,TL,EU,0.031746,17050,Samet,2023-12-01 19:01:15.127000,KGEntegrator,,,
2023-12-01,TL,US,0.034593,17051,Samet,2023-12-01 19:01:15.127000,KGEntegrator,,,
2023-12-01,US,EU,0.917683,17053,Samet,2023-12-01 19:01:15.260000,KGEntegrator,,,
2023-12-01,US,TL,28.907300,17049,Samet,2023-12-01 19:01:15.063000,KGEntegrator,,,
2023-12-04,EU,TL,31.500300,17054,Samet,2023-12-04 12:12:06.163000,KGEntegrator,,,
2023-12-04,EU,US,1.089701,17058,Samet,2023-12-04 12:12:06.757000,KGEntegrator,,,
2023-12-04,TL,EU,0.031746,17056,Samet,2023-12-04 12:12:06.643000,KGEntegrator,,,
2023-12-04,TL,US,0.034593,17057,Samet,2023-12-04 12:12:06.643000,KGEntegrator,,,
2023-12-04,US,EU,0.917683,17059,Samet,2023-12-04 12:12:06.757000,KGEntegrator,,,
2023-12-04,US,TL,28.907300,17055,Samet,2023-12-04 12:12:06.597000,KGEntegrator,,,
2023-12-05,EU,TL,31.408000,17060,Samet,2023-12-05 13:25:31.417000,KGEntegrator,,,
2023-12-05,EU,US,1.086650,17064,Samet,2023-12-05 13:25:31.590000,KGEntegrator,,,
2023-12-05,TL,EU,0.031839,17062,Samet,2023-12-05 13:25:31.567000,KGEntegrator,,,
2023-12-05,TL,US,0.034598,17063,Samet,2023-12-05 13:25:31.567000,KGEntegrator,,,
2023-12-05,US,EU,0.920259,17065,Samet,2023-12-05 13:25:31.590000,KGEntegrator,,,
2023-12-05,US,TL,28.903500,17061,Samet,2023-12-05 13:25:31.527000,KGEntegrator,,,
2023-12-06,EU,TL,31.312500,17066,nazik,2023-12-06 11:15:26.637000,KGEntegrator,,,
2023-12-06,EU,US,1.082635,17070,nazik,2023-12-06 11:15:26.830000,KGEntegrator,,,
2023-12-06,TL,EU,0.031936,17068,nazik,2023-12-06 11:15:26.797000,KGEntegrator,,,
2023-12-06,TL,US,0.034575,17069,nazik,2023-12-06 11:15:26.797000,KGEntegrator,,,
2023-12-06,US,EU,0.923673,17071,nazik,2023-12-06 11:15:26.830000,KGEntegrator,,,
2023-12-06,US,TL,28.922500,17067,nazik,2023-12-06 11:15:26.767000,KGEntegrator,,,
2023-12-12,EU,TL,31.211800,17072,UMT,2023-12-12 11:53:35.033000,KGEntegrator,,,
2023-12-12,EU,US,1.076577,17076,UMT,2023-12-12 11:53:35.557000,KGEntegrator,,,
2023-12-12,TL,EU,0.032039,17074,UMT,2023-12-12 11:53:35.443000,KGEntegrator,,,
2023-12-12,TL,US,0.034493,17075,UMT,2023-12-12 11:53:35.443000,KGEntegrator,,,
2023-12-12,US,EU,0.928870,17077,UMT,2023-12-12 11:53:35.557000,KGEntegrator,,,
2023-12-12,US,TL,28.991700,17073,UMT,2023-12-12 11:53:35.413000,KGEntegrator,,,
2023-12-13,EU,TL,31.319200,17078,Samet,2023-12-13 10:38:12.223000,KGEntegrator,,,
2023-12-13,EU,US,1.078875,17082,Samet,2023-12-13 10:38:13.030000,KGEntegrator,,,
2023-12-13,TL,EU,0.031929,17080,Samet,2023-12-13 10:38:12.890000,KGEntegrator,,,
2023-12-13,TL,US,0.034448,17081,Samet,2023-12-13 10:38:12.890000,KGEntegrator,,,
2023-12-13,US,EU,0.926891,17083,Samet,2023-12-13 10:38:13.030000,KGEntegrator,,,
2023-12-13,US,TL,29.029500,17079,Samet,2023-12-13 10:38:12.847000,KGEntegrator,,,
2023-12-16,EU,TL,31.660700,17084,nazik,2023-12-16 10:33:33.997000,KGEntegrator,,,
2023-12-16,EU,US,1.090515,17088,nazik,2023-12-16 10:33:34.780000,KGEntegrator,,,
2023-12-16,TL,EU,0.031585,17086,nazik,2023-12-16 10:33:34.623000,KGEntegrator,,,
2023-12-16,TL,US,0.034444,17087,nazik,2023-12-16 10:33:34.623000,KGEntegrator,,,
2023-12-16,US,EU,0.916998,17089,nazik,2023-12-16 10:33:34.780000,KGEntegrator,,,
2023-12-16,US,TL,29.032800,17085,nazik,2023-12-16 10:33:34.573000,KGEntegrator,,,
2023-12-18,EU,TL,31.721400,17090,Samet,2023-12-18 16:08:42.603000,KGEntegrator,,,
2023-12-18,EU,US,1.091673,17094,Samet,2023-12-18 16:08:43.010000,KGEntegrator,,,
2023-12-18,TL,EU,0.031524,17092,Samet,2023-12-18 16:08:42.893000,KGEntegrator,,,
2023-12-18,TL,US,0.034414,17093,Samet,2023-12-18 16:08:42.893000,KGEntegrator,,,
2023-12-18,US,EU,0.916025,17095,Samet,2023-12-18 16:08:43.010000,KGEntegrator,,,
2023-12-18,US,TL,29.057600,17091,Samet,2023-12-18 16:08:42.850000,KGEntegrator,,,
2023-12-27,EU,TL,32.300200,17096,UMT,2023-12-27 09:48:58.883000,KGEntegrator,,,
2023-12-27,EU,US,1.101742,17100,UMT,2023-12-27 09:48:59.380000,KGEntegrator,,,
2023-12-27,TL,EU,0.030960,17098,UMT,2023-12-27 09:48:59.270000,KGEntegrator,,,
2023-12-27,TL,US,0.034109,17099,UMT,2023-12-27 09:48:59.270000,KGEntegrator,,,
2023-12-27,US,EU,0.907654,17101,UMT,2023-12-27 09:48:59.380000,KGEntegrator,,,
2023-12-27,US,TL,29.317400,17097,UMT,2023-12-27 09:48:59.240000,KGEntegrator,,,
2024-01-03,EU,TL,32.601700,17102,harun,2024-01-03 15:46:56.700000,KGEntegrator,,,
2024-01-03,EU,US,1.094274,17106,harun,2024-01-03 15:46:57.083000,KGEntegrator,,,
2024-01-03,TL,EU,0.030673,17104,harun,2024-01-03 15:46:56.963000,KGEntegrator,,,
2024-01-03,TL,US,0.033565,17105,harun,2024-01-03 15:46:56.963000,KGEntegrator,,,
2024-01-03,US,EU,0.913848,17107,harun,2024-01-03 15:46:57.083000,KGEntegrator,,,
2024-01-03,US,TL,29.793000,17103,harun,2024-01-03 15:46:56.930000,KGEntegrator,,,
2024-01-09,EU,TL,32.763800,17108,k,2024-01-09 17:59:38.507000,KGEntegrator,,,
2024-01-09,EU,US,1.094458,17112,k,2024-01-09 17:59:39.130000,KGEntegrator,,,
2024-01-09,TL,EU,0.030521,17110,k,2024-01-09 17:59:39.023000,KGEntegrator,,,
2024-01-09,TL,US,0.033404,17111,k,2024-01-09 17:59:39.023000,KGEntegrator,,,
2024-01-09,US,EU,0.913694,17113,k,2024-01-09 17:59:39.130000,KGEntegrator,,,
2024-01-09,US,TL,29.936100,17109,k,2024-01-09 17:59:38.970000,KGEntegrator,,,
2024-01-10,EU,TL,32.763800,17114,Samet,2024-01-10 10:41:11.940000,KGEntegrator,,,
2024-01-10,EU,US,1.094458,17118,Samet,2024-01-10 10:41:12.763000,KGEntegrator,,,
2024-01-10,TL,EU,0.030521,17116,Samet,2024-01-10 10:41:12.657000,KGEntegrator,,,
2024-01-10,TL,US,0.033404,17117,Samet,2024-01-10 10:41:12.657000,KGEntegrator,,,
2024-01-10,US,EU,0.913694,17119,Samet,2024-01-10 10:41:12.763000,KGEntegrator,,,
2024-01-10,US,TL,29.936100,17115,Samet,2024-01-10 10:41:12.610000,KGEntegrator,,,
2024-01-16,EU,TL,32.810000,17120,gulsah,2024-01-16 21:27:00.923000,KGEntegrator,,,
2024-01-16,EU,US,1.089993,17124,gulsah,2024-01-16 21:27:01.620000,KGEntegrator,,,
2024-01-16,TL,EU,0.030479,17122,gulsah,2024-01-16 21:27:01.497000,KGEntegrator,,,
2024-01-16,TL,US,0.033221,17123,gulsah,2024-01-16 21:27:01.497000,KGEntegrator,,,
2024-01-16,US,EU,0.917437,17125,gulsah,2024-01-16 21:27:01.620000,KGEntegrator,,,
2024-01-16,US,TL,30.101100,17121,gulsah,2024-01-16 21:27:01.460000,KGEntegrator,,,
2024-01-17,EU,TL,32.750000,17132,k,2024-01-18 18:14:21.277000,KGEntegrator,,,
2024-01-17,EU,US,1.087090,17136,k,2024-01-18 18:14:22.150000,KGEntegrator,,,
2024-01-17,TL,EU,0.030534,17134,k,2024-01-18 18:14:22.007000,KGEntegrator,,,
2024-01-17,TL,US,0.033194,17135,k,2024-01-18 18:14:22.007000,KGEntegrator,,,
2024-01-17,US,EU,0.919887,17137,k,2024-01-18 18:14:22.150000,KGEntegrator,,,
2024-01-17,US,TL,30.126300,17133,k,2024-01-18 18:14:21.850000,KGEntegrator,,,
2024-01-18,EU,TL,32.820800,17126,k,2024-01-18 18:03:45.727000,KGEntegrator,,,
2024-01-18,EU,US,1.088985,17130,k,2024-01-18 18:03:46.467000,KGEntegrator,,,
2024-01-18,TL,EU,0.030468,17128,k,2024-01-18 18:03:46.350000,KGEntegrator,,,
2024-01-18,TL,US,0.033180,17129,k,2024-01-18 18:03:46.350000,KGEntegrator,,,
2024-01-18,US,EU,0.918287,17131,k,2024-01-18 18:03:46.467000,KGEntegrator,,,
2024-01-18,US,TL,30.138900,17127,k,2024-01-18 18:03:46.307000,KGEntegrator,,,
2024-01-20,EU,TL,32.836200,17138,gulsah,2024-01-20 21:08:13.367000,KGEntegrator,,,
2024-01-20,EU,US,1.088153,17142,gulsah,2024-01-20 21:08:13.997000,KGEntegrator,,,
2024-01-20,TL,EU,0.030454,17140,gulsah,2024-01-20 21:08:13.873000,KGEntegrator,,,
2024-01-20,TL,US,0.033139,17141,gulsah,2024-01-20 21:08:13.873000,KGEntegrator,,,
2024-01-20,US,EU,0.918989,17143,gulsah,2024-01-20 21:08:13.997000,KGEntegrator,,,
2024-01-20,US,TL,30.176100,17139,gulsah,2024-01-20 21:08:13.833000,KGEntegrator,,,
2024-01-22,EU,TL,32.940300,17144,gulsah,2024-01-22 20:55:55.243000,KGEntegrator,gulsah,2024-01-22 22:28:01.220000,KGEntegrator
2024-01-22,EU,US,1.089476,17148,gulsah,2024-01-22 20:55:55.413000,KGEntegrator,,,
2024-01-22,TL,EU,0.030358,17146,gulsah,2024-01-22 20:55:55.407000,KGEntegrator,,,
2024-01-22,TL,US,0.033074,17147,gulsah,2024-01-22 20:55:55.407000,KGEntegrator,,,
2024-01-22,US,EU,0.917873,17149,gulsah,2024-01-22 20:55:55.413000,KGEntegrator,,,
2024-01-22,US,TL,30.235000,17145,gulsah,2024-01-22 20:55:55.383000,KGEntegrator,gulsah,2024-01-22 22:28:01.750000,KGEntegrator
2024-01-23,EU,TL,32.940300,17150,gulsah,2024-01-23 01:53:31.700000,KGEntegrator,,,
2024-01-23,EU,US,1.089476,17154,gulsah,2024-01-23 01:53:31.810000,KGEntegrator,,,
2024-01-23,TL,EU,0.030358,17152,gulsah,2024-01-23 01:53:31.803000,KGEntegrator,,,
2024-01-23,TL,US,0.033074,17153,gulsah,2024-01-23 01:53:31.803000,KGEntegrator,,,
2024-01-23,US,EU,0.917873,17155,gulsah,2024-01-23 01:53:31.810000,KGEntegrator,,,
2024-01-23,US,TL,30.235000,17151,gulsah,2024-01-23 01:53:31.790000,KGEntegrator,,,
2024-01-25,EU,TL,32.975900,17156,k,2024-01-25 16:31:09.633000,KGEntegrator,,,
2024-01-25,EU,US,1.089284,17160,k,2024-01-25 16:31:10.400000,KGEntegrator,,,
2024-01-25,TL,EU,0.030325,17158,k,2024-01-25 16:31:10.270000,KGEntegrator,,,
2024-01-25,TL,US,0.033033,17159,k,2024-01-25 16:31:10.270000,KGEntegrator,,,
2024-01-25,US,EU,0.918034,17161,k,2024-01-25 16:31:10.400000,KGEntegrator,,,
2024-01-25,US,TL,30.273000,17157,k,2024-01-25 16:31:10.220000,KGEntegrator,,,
2024-01-26,EU,TL,32.975900,17162,k,2024-01-26 12:41:40.130000,KGEntegrator,,,
2024-01-26,EU,US,1.089284,17166,k,2024-01-26 12:41:40.777000,KGEntegrator,,,
2024-01-26,TL,EU,0.030325,17164,k,2024-01-26 12:41:40.643000,KGEntegrator,,,
2024-01-26,TL,US,0.033033,17165,k,2024-01-26 12:41:40.643000,KGEntegrator,,,
2024-01-26,US,EU,0.918034,17167,k,2024-01-26 12:41:40.777000,KGEntegrator,,,
2024-01-26,US,TL,30.273000,17163,k,2024-01-26 12:41:40.593000,KGEntegrator,,,
2024-01-28,EU,TL,32.849400,17168,gulsah,2024-01-28 16:18:33.433000,KGEntegrator,,,
2024-01-28,EU,US,1.084539,17172,gulsah,2024-01-28 16:18:34.157000,KGEntegrator,,,
2024-01-28,TL,EU,0.030442,17170,gulsah,2024-01-28 16:18:34.017000,KGEntegrator,,,
2024-01-28,TL,US,0.033016,17171,gulsah,2024-01-28 16:18:34.017000,KGEntegrator,,,
2024-01-28,US,EU,0.922050,17173,gulsah,2024-01-28 16:18:34.157000,KGEntegrator,,,
2024-01-28,US,TL,30.288800,17169,gulsah,2024-01-28 16:18:33.980000,KGEntegrator,,,
2024-01-29,EU,TL,32.860400,17174,gulsah,2024-01-29 21:42:53.480000,KGEntegrator,,,
2024-01-29,EU,US,1.083093,17178,gulsah,2024-01-29 21:42:54.140000,KGEntegrator,,,
2024-01-29,TL,EU,0.030432,17176,gulsah,2024-01-29 21:42:54.010000,KGEntegrator,,,
2024-01-29,TL,US,0.032960,17177,gulsah,2024-01-29 21:42:54.010000,KGEntegrator,,,
2024-01-29,US,EU,0.923282,17179,gulsah,2024-01-29 21:42:54.140000,KGEntegrator,,,
2024-01-29,US,TL,30.339400,17175,gulsah,2024-01-29 21:42:53.980000,KGEntegrator,,,
2024-01-30,EU,TL,32.873500,17180,k,2024-01-30 19:18:43.660000,KGEntegrator,,,
2024-01-30,EU,US,1.082793,17184,k,2024-01-30 19:18:44.233000,KGEntegrator,,,
2024-01-30,TL,EU,0.030420,17182,k,2024-01-30 19:18:44.120000,KGEntegrator,,,
2024-01-30,TL,US,0.032938,17183,k,2024-01-30 19:18:44.120000,KGEntegrator,,,
2024-01-30,US,EU,0.923537,17185,k,2024-01-30 19:18:44.233000,KGEntegrator,,,
2024-01-30,US,TL,30.359900,17181,k,2024-01-30 19:18:44.097000,KGEntegrator,,,
2024-01-31,EU,TL,32.873500,17186,k,2024-01-31 13:46:00.100000,KGEntegrator,,,
2024-01-31,EU,US,1.082793,17190,k,2024-01-31 13:46:00.627000,KGEntegrator,,,
2024-01-31,TL,EU,0.030420,17188,k,2024-01-31 13:46:00.480000,KGEntegrator,,,
2024-01-31,TL,US,0.032938,17189,k,2024-01-31 13:46:00.480000,KGEntegrator,,,
2024-01-31,US,EU,0.923537,17191,k,2024-01-31 13:46:00.627000,KGEntegrator,,,
2024-01-31,US,TL,30.359900,17187,k,2024-01-31 13:46:00.433000,KGEntegrator,,,
2024-02-01,EU,TL,32.780700,17192,k,2024-02-01 17:31:35.333000,KGEntegrator,,,
2024-02-01,EU,US,1.079701,17196,k,2024-02-01 17:31:36.003000,KGEntegrator,,,
2024-02-01,TL,EU,0.030506,17194,k,2024-02-01 17:31:35.887000,KGEntegrator,,,
2024-02-01,TL,US,0.032937,17195,k,2024-02-01 17:31:35.887000,KGEntegrator,,,
2024-02-01,US,EU,0.926182,17197,k,2024-02-01 17:31:36.003000,KGEntegrator,,,
2024-02-01,US,TL,30.360900,17193,k,2024-02-01 17:31:35.840000,KGEntegrator,,,
2024-02-06,EU,TL,32.828100,17198,k,2024-02-06 18:15:23.657000,KGEntegrator,,,
2024-02-06,EU,US,1.074127,17202,k,2024-02-06 18:15:24.340000,KGEntegrator,,,
2024-02-06,TL,EU,0.030462,17200,k,2024-02-06 18:15:24.213000,KGEntegrator,,,
2024-02-06,TL,US,0.032720,17201,k,2024-02-06 18:15:24.213000,KGEntegrator,,,
2024-02-06,US,EU,0.930989,17203,k,2024-02-06 18:15:24.340000,KGEntegrator,,,
2024-02-06,US,TL,30.562600,17199,k,2024-02-06 18:15:24.170000,KGEntegrator,,,
2024-02-09,EU,TL,32.966400,17204,k,2024-02-09 11:22:52.033000,KGEntegrator,,,
2024-02-09,EU,US,1.077661,17208,k,2024-02-09 11:22:52.833000,KGEntegrator,,,
2024-02-09,TL,EU,0.030334,17206,k,2024-02-09 11:22:52.683000,KGEntegrator,,,
2024-02-09,TL,US,0.032690,17207,k,2024-02-09 11:22:52.683000,KGEntegrator,,,
2024-02-09,US,EU,0.927936,17209,k,2024-02-09 11:22:52.833000,KGEntegrator,,,
2024-02-09,US,TL,30.590700,17205,k,2024-02-09 11:22:52.607000,KGEntegrator,,,
2024-02-10,EU,TL,33.022700,17210,gulsah,2024-02-10 17:56:59.013000,KGEntegrator,,,
2024-02-10,EU,US,1.077216,17214,gulsah,2024-02-10 17:56:59.663000,KGEntegrator,,,
2024-02-10,TL,EU,0.030282,17212,gulsah,2024-02-10 17:56:59.537000,KGEntegrator,,,
2024-02-10,TL,US,0.032620,17213,gulsah,2024-02-10 17:56:59.537000,KGEntegrator,,,
2024-02-10,US,EU,0.928319,17215,gulsah,2024-02-10 17:56:59.663000,KGEntegrator,,,
2024-02-10,US,TL,30.655600,17211,gulsah,2024-02-10 17:56:59.503000,KGEntegrator,,,
2024-02-12,EU,TL,33.022700,17216,gulsah,2024-02-12 01:45:27.683000,KGEntegrator,,,
2024-02-12,EU,US,1.077216,17220,gulsah,2024-02-12 01:45:28.280000,KGEntegrator,,,
2024-02-12,TL,EU,0.030282,17218,gulsah,2024-02-12 01:45:28.170000,KGEntegrator,,,
2024-02-12,TL,US,0.032620,17219,gulsah,2024-02-12 01:45:28.170000,KGEntegrator,,,
2024-02-12,US,EU,0.928319,17221,gulsah,2024-02-12 01:45:28.280000,KGEntegrator,,,
2024-02-12,US,TL,30.655600,17217,gulsah,2024-02-12 01:45:28.137000,KGEntegrator,,,
2024-02-13,EU,TL,33.083900,17222,k,2024-02-13 12:18:26.723000,KGEntegrator,,,
2024-02-13,EU,US,1.078108,17226,k,2024-02-13 12:18:27.387000,KGEntegrator,,,
2024-02-13,TL,EU,0.030226,17224,k,2024-02-13 12:18:27.270000,KGEntegrator,,,
2024-02-13,TL,US,0.032587,17225,k,2024-02-13 12:18:27.270000,KGEntegrator,,,
2024-02-13,US,EU,0.927551,17227,k,2024-02-13 12:18:27.387000,KGEntegrator,,,
2024-02-13,US,TL,30.687000,17223,k,2024-02-13 12:18:27.230000,KGEntegrator,,,
2024-02-14,EU,TL,33.093600,17228,gulsah,2024-02-14 02:12:27.220000,KGEntegrator,,,
2024-02-14,EU,US,1.077118,17232,gulsah,2024-02-14 02:12:27.920000,KGEntegrator,,,
2024-02-14,TL,EU,0.030217,17230,gulsah,2024-02-14 02:12:27.793000,KGEntegrator,,,
2024-02-14,TL,US,0.032548,17231,gulsah,2024-02-14 02:12:27.793000,KGEntegrator,,,
2024-02-14,US,EU,0.928403,17233,gulsah,2024-02-14 02:12:27.920000,KGEntegrator,,,
2024-02-14,US,TL,30.724200,17229,gulsah,2024-02-14 02:12:27.763000,KGEntegrator,,,
2024-02-15,EU,TL,32.910200,17234,gulsah,2024-02-15 13:00:33.960000,KGEntegrator,,,
2024-02-15,EU,US,1.070644,17238,gulsah,2024-02-15 13:00:34.540000,KGEntegrator,,,
2024-02-15,TL,EU,0.030386,17236,gulsah,2024-02-15 13:00:34.410000,KGEntegrator,,,
2024-02-15,TL,US,0.032532,17237,gulsah,2024-02-15 13:00:34.410000,KGEntegrator,,,
2024-02-15,US,EU,0.934017,17239,gulsah,2024-02-15 13:00:34.540000,KGEntegrator,,,
2024-02-15,US,TL,30.738700,17235,gulsah,2024-02-15 13:00:34.367000,KGEntegrator,,,
2024-02-16,EU,TL,33.006700,17240,k,2024-02-16 14:09:50.177000,KGEntegrator,,,
2024-02-16,EU,US,1.073315,17244,k,2024-02-16 14:09:50.893000,KGEntegrator,,,
2024-02-16,TL,EU,0.030297,17242,k,2024-02-16 14:09:50.700000,KGEntegrator,,,
2024-02-16,TL,US,0.032518,17243,k,2024-02-16 14:09:50.700000,KGEntegrator,,,
2024-02-16,US,EU,0.931693,17245,k,2024-02-16 14:09:50.893000,KGEntegrator,,,
2024-02-16,US,TL,30.752100,17241,k,2024-02-16 14:09:50.600000,KGEntegrator,,,
2024-02-18,EU,TL,33.140100,17246,gulsah,2024-02-18 02:02:39.297000,KGEntegrator,,,
2024-02-18,EU,US,1.076767,17250,gulsah,2024-02-18 02:02:39.743000,KGEntegrator,,,
2024-02-18,TL,EU,0.030175,17248,gulsah,2024-02-18 02:02:39.627000,KGEntegrator,,,
2024-02-18,TL,US,0.032491,17249,gulsah,2024-02-18 02:02:39.627000,KGEntegrator,,,
2024-02-18,US,EU,0.928706,17251,gulsah,2024-02-18 02:02:39.743000,KGEntegrator,,,
2024-02-18,US,TL,30.777400,17247,gulsah,2024-02-18 02:02:39.600000,KGEntegrator,,,
2024-02-19,EU,TL,33.263400,17252,k,2024-02-19 15:54:55.930000,KGEntegrator,,,
2024-02-19,EU,US,1.077898,17256,k,2024-02-19 15:54:56.463000,KGEntegrator,,,
2024-02-19,TL,EU,0.030063,17254,k,2024-02-19 15:54:56.333000,KGEntegrator,,,
2024-02-19,TL,US,0.032405,17255,k,2024-02-19 15:54:56.333000,KGEntegrator,,,
2024-02-19,US,EU,0.927731,17257,k,2024-02-19 15:54:56.463000,KGEntegrator,,,
2024-02-19,US,TL,30.859500,17253,k,2024-02-19 15:54:56.280000,KGEntegrator,,,
2024-02-20,EU,TL,33.263400,17258,k,2024-02-20 02:10:52.993000,KGEntegrator,,,
2024-02-20,EU,US,1.077898,17262,k,2024-02-20 02:10:53.667000,KGEntegrator,,,
2024-02-20,TL,EU,0.030063,17260,k,2024-02-20 02:10:53.543000,KGEntegrator,,,
2024-02-20,TL,US,0.032405,17261,k,2024-02-20 02:10:53.543000,KGEntegrator,,,
2024-02-20,US,EU,0.927731,17263,k,2024-02-20 02:10:53.667000,KGEntegrator,,,
2024-02-20,US,TL,30.859500,17259,k,2024-02-20 02:10:53.500000,KGEntegrator,,,
2024-02-21,EU,TL,33.453300,17264,k,2024-02-21 22:00:38.920000,KGEntegrator,,,
2024-02-21,EU,US,1.080351,17268,k,2024-02-21 22:00:39.567000,KGEntegrator,,,
2024-02-21,TL,EU,0.029892,17266,k,2024-02-21 22:00:39.430000,KGEntegrator,,,
2024-02-21,TL,US,0.032294,17267,k,2024-02-21 22:00:39.430000,KGEntegrator,,,
2024-02-21,US,EU,0.925625,17269,k,2024-02-21 22:00:39.567000,KGEntegrator,,,
2024-02-21,US,TL,30.965200,17265,k,2024-02-21 22:00:39.360000,KGEntegrator,,,
2024-02-22,EU,TL,33.453300,17270,k,2024-02-22 10:41:54.580000,KGEntegrator,,,
2024-02-22,EU,US,1.080351,17274,k,2024-02-22 10:41:55.147000,KGEntegrator,,,
2024-02-22,TL,EU,0.029892,17272,k,2024-02-22 10:41:54.983000,KGEntegrator,,,
