Z_ID,F_ID,kgid,insUN,insDT,insApp,updUN,updDT,updApp
d66b1abd-308f-40b6-8816-cfccfae89d37,57bdaa66-f3be-44ac-b1e5-5af7ba4f9edc,652,,,,,,
1bf9e280-e0ca-4b5b-b2c2-cfff81b5e33a,3d06182e-a545-40f9-bdfe-8abd33859c04,653,,,,,,
5f907169-3dea-4e75-9427-d01f7bcb4012,e17fbcb9-d659-469b-bf47-aee25db180ee,654,,,,,,
1bcf02d6-e149-47a5-962e-d0d5fd2286cc,2814bd21-4130-41f6-9cca-66e4ae8d1f0d,655,,,,,,
4ac598c5-dd86-486b-9cb0-d12a724290b3,62882066-3ba1-401f-87f6-44e4f3d23963,656,,,,,,
c3e6ca55-6d5b-4cf3-b435-d163e20102c0,943b42ee-c488-4052-8a42-1534fd2410e9,657,,,,,,
9ea05e6a-0e12-40b0-b57c-d170bf1c1ef2,99da7ce0-4299-4ec1-92d6-4f5bb0a9ac30,658,,,,,,
d63a2313-fd9c-47f2-b106-d1d8cea1b1a6,70bc136c-ae5d-454b-ba64-a9d00739e7d7,659,,,,,,
a285a38a-4322-4e67-ba1a-d2a1de055a2f,83704c0e-177e-4540-95c5-d95c18fa397b,660,,,,,,
b8983622-af60-4241-843e-d2a4ecd85822,4536972b-88a2-47f2-afa1-1f295c32dc45,661,,,,,,
2c1db249-ac0f-42d9-ab22-d30a1e586186,03e38a01-d9dd-4141-b610-377ee0113cb7,662,,,,,,
ffe38422-6654-4149-a5c9-d311020ebcf9,2344bf73-e645-42dd-a6ed-498b2140acdf,663,,,,,,
4284de85-4489-4cff-a5a7-d31f611d8966,2ebbd45f-a5ed-42b1-a4cc-90b8af17070e,664,,,,,,
65915c17-2d7a-4b43-9204-d39c37b1687e,4dc303f6-2c9e-4ba4-b751-c8e1908b67bb,665,,,,,,
52463ba0-fdc6-4c6c-8cd9-d3a95d6334b9,684cbe2b-a516-4f10-bb5d-f50685c49f06,666,,,,,,
5609233a-b779-4598-a7ae-d441bd093434,4dc303f6-2c9e-4ba4-b751-c8e1908b67bb,667,,,,,,
c4e9cfed-4cd2-48f1-82c1-d462db8cdc12,987eb590-7746-4233-b0c5-2c1d90c2deb6,668,,,,,,
cd579ecf-363b-423a-949f-d4791efa23bc,31349272-2266-4e9f-a646-9473e7bf3a24,669,,,,,,
4675160e-587a-4dc8-9b95-d4b80cf955d1,fa2ae3b4-0706-4dca-8b62-729547e96d7c,670,,,,,,
a8e9d692-dc6d-40d4-86c2-d4e03d83a706,135dde8c-ebbe-4425-ae26-125fbe33022c,671,,,,,,
2042c6b7-7fab-4c1d-a704-d5537a84feff,da0e5260-81b0-4452-878e-46c6d889e77c,672,,,,,,
d4246ef2-20c5-4f7c-b2eb-d595d72945b3,f173e8ef-1e0d-4cd1-862a-ca03addec06e,673,,,,,,
3fd1e4b0-00ee-4985-885c-d5a3bb321bea,8a974571-062b-4b60-b3b1-93b9fa5a25c3,674,,,,,,
5a6ab58c-2d82-4a90-a300-d5c0a98aa3f5,f8bc466d-c1ec-4a4d-badb-ca35bd5ab509,675,,,,,,
c7ccd131-afed-4f3a-836b-d5c75a7629aa,572e8b14-1fa0-4077-8162-90bf8f96cd1c,676,,,,,,
6464738b-7902-4f9a-81e8-d671bfff89d8,4e3ed499-d2e5-4041-939a-b6aef8518e65,677,,,,,,
4ab6533e-39d4-4e14-8d1f-d75fa08d3476,c026db0e-2fe4-4c69-a017-720d32431ec8,678,,,,,,
d0ab4790-df22-4447-b59a-d792e43c7cb3,6cb6f57a-63b5-44b9-ac65-3c7ffb5197ae,679,,,,,,
3194981f-8f1c-4bdd-b126-d8007b6648bb,955bd3b4-0d9d-4fb6-acb2-25502b656fff,680,,,,,,
522ca3a9-4ea3-41ee-b1f2-d8d610d31ac3,e7c2ee42-f657-4499-93bc-d67c431a46b7,681,,,,,,
56c4d5db-4725-4601-9364-da1049704b7b,9f9e0799-082f-46b2-98b5-7b008a664169,682,,,,,,
77156e39-a522-47f6-af66-da46a35fa145,4536972b-88a2-47f2-afa1-1f295c32dc45,683,,,,,,
4ec7f8f5-17b2-40ce-a02b-da77eddbaefa,b7aecf3d-165d-406a-9706-d1e30575a7f1,684,,,,,,
db334977-4fb3-4173-9819-dac7aa9616dc,5579680a-5c00-49f7-b2d4-87a6796324b3,685,,,,,,
c6706fc2-63df-4c82-a0e8-daf1f6882d60,a8b309e1-17e3-4d27-bb3f-9a527debc94d,686,,,,,,
1e7c105f-bf77-4934-b70e-db1323ef7c41,313254f7-a6ba-4c36-bf32-020a65998c35,687,,,,,,
f2f493b2-d053-433a-a951-db514da40211,d0fef42c-435e-470a-a755-ba5c9cb032d5,688,,,,,,
3791333c-1dcb-4ec5-9e60-dbbae6c462e4,bcd1cf76-9ff7-40f7-a5a8-00a8d7e485d6,689,,,,,,
40c26bff-af2f-41a6-b9e5-dbe115e5fac0,f5a00b2f-d49d-44ef-8359-bd84672c8bab,690,,,,,,
7a89e0d1-490e-47f3-a18d-dbf3749dbf35,cf8d8507-2550-4ceb-ae18-cce05b1e5940,691,,,,,,
7a71c0a8-369f-42a7-a006-dc34f8074cf9,21c49c8b-14a1-4e74-b670-1078885f46b5,692,,,,,,
d81d6261-6607-4987-805a-dc4bec57f895,e81db758-d005-4b77-934d-3d4b311030ab,693,,,,,,
d88893fd-24e4-44af-b359-dc570d07e8af,f173e8ef-1e0d-4cd1-862a-ca03addec06e,694,,,,,,
6a8ac146-c5d7-4aeb-9207-dc789215b0ce,ce2eecc3-c9b6-4183-b885-8452233470b2,695,,,,,,
ca79fc32-7d3d-4c63-9d1b-dcd2ac50bd89,4e3ed499-d2e5-4041-939a-b6aef8518e65,696,,,,,,
8f1f0b4d-86c1-4dd8-b288-dce41bebb26c,e81db758-d005-4b77-934d-3d4b311030ab,697,,,,,,
8dd67430-49c0-4f92-b7dd-dd1cc86faf78,9805398b-40db-4de6-bbc9-f11da6296e62,698,,,,,,
02c5ba89-6a05-4317-82c8-dd32e5b30ddb,c790295f-cfa0-4913-933c-9b58d5bd7e9b,699,,,,,,
7d6eb7e6-b0c4-459e-952b-dd3be0c4a0c5,ff214117-4a66-4b9c-b350-e44ea8cd0648,700,,,,,,
ecd4ee14-f4b2-49d3-a09c-dd68a284ee1f,fa8c0b78-d8a3-4c43-9ead-90105486af5c,701,,,,,,
129de904-a448-4b3f-82b3-dd81aa00cb1b,8de0a4ea-9c3f-4ab8-98e5-64f644c065a7,702,,,,,,
1e3e62f0-c7c4-428f-aac5-dda4c2f7f8cf,e10bef55-5c9c-4937-9bfb-a4cd28b7fd7e,703,,,,,,
9d3709fe-f257-4e19-9bb2-ddd053c46333,e2d9abc4-54e1-4483-bfba-b15356f9f3a1,704,,,,,,
f34b7882-4407-413c-a83e-df80eec946d3,2ae71deb-278e-43a4-9152-48745e180fb8,705,,,,,,
0a186133-812f-4fb7-b534-e01d05ab14b5,8155707a-4aa9-4284-b898-5e937fb686f1,706,,,,,,
10d3178e-a739-4888-aae5-e0afaa64c3dd,ad518a73-8ba8-4c97-827e-3bf628d886a0,707,,,,,,
e642179c-04b4-439e-b60b-e10a200a2933,4683a330-0a81-457d-b97b-f4ff9b72ec56,708,,,,,,
eb0147c4-f38c-47b2-8257-e188522c5c96,906b52ef-4d76-4dc2-ad18-77303223ba19,709,,,,,,
9b6b32ae-e155-4c07-bcc8-e1ac8a79e5b3,5b37e9f4-283a-4fd2-9f83-4ef0264ab55e,710,,,,,,
72d6c1fc-58b1-41a0-ac4b-e1d4c56497f5,fc30d9e6-7569-4aa1-9b54-d98b2a9c7134,711,,,,,,
8b6bb6ff-a289-4982-aad5-e1de58ea2bd3,8efdf29b-da5f-41c9-81e5-f601de950d52,712,,,,,,
1cbe98a7-a472-4039-b0a7-e330542737ec,a9bb3439-0909-4560-9148-23eb2f116576,713,,,,,,
4f270f26-ab35-47bd-b5cc-e34f2adbd973,65654e2c-b0ff-4658-87d7-d6d311a3c215,714,,,,,,
28f52d81-afc3-459c-80e9-e3c6fe61ee42,35217b21-63be-48a5-acd3-e680c7d35cb9,715,,,,,,
f5900a1f-1b2c-4d44-ab4a-e41661d2d0ad,8a974571-062b-4b60-b3b1-93b9fa5a25c3,716,,,,,,
461e4b36-8b29-411a-9583-e41ec99b9c8e,b6b75330-0dd2-4669-9d97-209379123380,717,,,,,,
72bbc483-e4d7-499a-84bb-e4eb970e8e6c,6bf9f1a7-606f-4dd1-b65c-5e0f6347478a,718,,,,,,
b1a44168-52ad-4d90-881d-e5b4a74cea28,ece1bc96-835a-48f4-9642-930482922c62,719,,,,,,
8e87f847-8028-4573-a08c-e695df1b8d31,30558644-cc17-4ec7-8558-47a32e7bfff5,720,,,,,,
12790918-b16f-45d6-a424-e697a1605650,a8b309e1-17e3-4d27-bb3f-9a527debc94d,721,,,,,,
0d9a457e-09ca-418d-9e7d-e6f1023e3bb9,5b37e9f4-283a-4fd2-9f83-4ef0264ab55e,722,,,,,,
0a7e8460-c757-414a-8a7b-e71221cce937,b9e22e1f-22dd-4cbe-ab39-335e423c305c,723,,,,,,
401adce8-2c62-4093-8f74-e73382842679,5b37e9f4-283a-4fd2-9f83-4ef0264ab55e,724,,,,,,
55cfa3f1-09a9-48b5-bd5c-e74d46abbf2b,edc5d9dc-0d97-406f-bd6c-f8d5e7d05d7a,725,,,,,,
3d2010c0-f05b-4fe4-89b0-e7c2b2b6faa2,8a974571-062b-4b60-b3b1-93b9fa5a25c3,726,,,,,,
7fe6c0d9-4b93-4c00-a526-e80008fd137f,9e50cb61-bec3-4acf-b29f-ce9e660de002,727,,,,,,
db07bf25-c793-4f86-b2de-e84b1d3f103b,1ef5fe16-894e-4d27-bc0a-84208064ec9c,728,,,,,,
97057183-1223-4f9c-9ca6-e8f36a2209c2,b11b16c7-f022-41f5-806d-46ac0dea5b3b,729,,,,,,
b0c3a0b7-6c2a-4cae-a2aa-e9c16fdf52ae,187c128b-6264-44ed-bab1-beacde912bfa,730,,,,,,
d4f56201-78b6-4e64-ba13-ea0dde74d045,a9bb3439-0909-4560-9148-23eb2f116576,731,,,,,,
b3e005b5-59a3-4fdc-85d9-ead45d135e2d,61b179e5-45a5-49b7-9d63-2c14686291ff,732,,,,,,
c8699b19-f50b-4042-a9b7-ec47a6646ecd,1bafd461-b027-4f35-a6c5-240ff825a119,733,,,,,,
376d02ba-64d7-4a80-ad15-ec68955d4c39,5579680a-5c00-49f7-b2d4-87a6796324b3,734,,,,,,
5b7fdc09-f6af-4828-89c7-ec7bad2749a0,e10bef55-5c9c-4937-9bfb-a4cd28b7fd7e,735,,,,,,
43b86a5f-0a9d-47ad-a77e-ec8f70e65ffc,43ad1f2b-d3bc-40ce-94a5-b69372636af0,736,,,,,,
fd529e24-ebe6-4bf2-aca1-ed039bc43aa6,0139e376-b649-4237-8184-3c34edc98bf8,737,,,,,,
1d62661b-fb0b-4919-9241-ed11c01ec8d3,0b1be5d6-b9cc-4e5b-b01e-8e109e210f80,738,,,,,,
a8d23bf8-299d-45dc-8458-eecc361ad2ed,9e50cb61-bec3-4acf-b29f-ce9e660de002,739,,,,,,
5744e479-8c4f-43ae-a9a1-f0245506cab1,e81db758-d005-4b77-934d-3d4b311030ab,740,,,,,,
a2cebd5b-af90-416c-87ca-f0b572791852,3e6d464b-1297-4be2-a472-626c441185ee,741,,,,,,
4d6cca40-720b-4ba2-a682-f142914a65d9,6d02b1fc-d898-446b-a91b-c4ed2f167ae3,742,,,,,,
5ae15284-aea1-44c4-9d45-f18a82702240,57bdaa66-f3be-44ac-b1e5-5af7ba4f9edc,743,,,,,,
e963c1e2-9338-46ad-9bfc-f1dc34bba7eb,d088ffa3-1791-4911-bb36-d9b56497e02f,744,,,,,,
f45a2cc6-03f1-4178-842d-f1ff6cc1226f,5a93edb8-48f8-47a6-b795-0e6cd8a443e7,745,,,,,,
36c4ced1-1de1-4725-8f60-f2435fa89c39,75a25aa2-b419-4b7d-b6e3-ec333a01ee03,746,,,,,,
d882c143-369b-4ca9-84fa-f2b2b4f8b933,978e17f8-72b1-4940-83e0-1c94b0e8bd76,747,,,,,,
0480098a-58ec-4d9f-8c91-f3377713a3bb,a79e6707-ee10-410a-953d-80372f334cd0,748,,,,,,
4102d9b5-5af9-4963-8a50-f43ea1f5bbe7,ad24d0f0-1af4-4782-993a-831ecad08297,749,,,,,,
3a0bdd3b-fd75-4281-82d9-f476d4b61468,e7c2ee42-f657-4499-93bc-d67c431a46b7,750,,,,,,
4d3f6934-dd0c-4e97-9960-f4ad9c9816b0,2f343085-d417-4008-b648-4e5e9bcd1e75,751,,,,,,
0d7cddb0-849e-4e18-b473-f4fab51f96d3,43b4e32a-b668-4bd4-81ad-0d4863d52acf,752,,,,,,
dc9633a1-804f-46a1-ad18-f4fb88aaa7c7,2ae71deb-278e-43a4-9152-48745e180fb8,753,,,,,,
b433519e-426a-48b0-87d6-f50316eddbb0,2ee56ae6-f8fe-4d48-82ef-e77e2b6beac5,754,,,,,,
f4c80dac-4c26-4b5a-a3ef-f593e8600aca,24be8d17-7625-4f67-99c0-7131ff3c886f,755,,,,,,
705d12ee-30eb-49ff-a260-f5af1864d237,d07708c7-00e5-4ad6-8d6b-bb976b30362f,756,,,,,,
4c5b2f03-ff7e-4ab7-92ed-f5b0d903d119,2814bd21-4130-41f6-9cca-66e4ae8d1f0d,757,,,,,,
a27f0525-17e4-49c9-a6b8-f60890b3b973,54b07fc4-5d45-4b2e-9401-6c5f9e88c66d,758,,,,,,
b8c4fea4-64d3-4a15-aeeb-f62a580c533d,76cdc9f4-bfbf-4edf-a47c-4dbae51c0edb,759,,,,,,
70c16c37-cbf0-4bbe-874d-f690e093ab96,ceaad7fd-6521-445b-a86b-4297df465f1c,760,,,,,,
d1eb4184-fc19-45f2-90a3-f6fc43e68f9d,3160b34f-3cf0-48f8-81e0-66e716c0d74b,761,,,,,,
c7d42dda-1002-4d37-81d6-f766b41f2f64,11f35bf9-aee7-49c7-9c72-ba1c9508c5da,762,,,,,,
64a52d5a-1b4b-4f2a-ac1c-f77c5f681c78,15636931-495b-45fe-b651-c8d3bd5ab663,763,,,,,,
4e486560-07c9-4f14-8e55-f7db46857463,fd7ec1ce-47d3-474b-93fe-7dbb48b5ab8c,764,,,,,,
ae9543ce-b5e4-4901-9823-f7e0f2622980,ca701ff2-97b7-4827-a6bf-6c1d04167fc9,765,,,,,,
ffd00b99-6c72-4ee2-b945-f88d9f7ad21b,67f69c9d-b940-43fa-9d53-4efde90e9b09,766,,,,,,
dee7c74c-aa7f-4725-964b-f897625920ff,cbf00dab-3a99-49a1-abe8-1f9068544ba4,767,,,,,,
d48a4a89-19fd-4705-917a-f8a74141ab50,65654e2c-b0ff-4658-87d7-d6d311a3c215,768,,,,,,
0a845193-f72c-4e8f-aa7a-f9bcdc58d5ae,4683a330-0a81-457d-b97b-f4ff9b72ec56,769,,,,,,
b79a97b7-6cc3-4b31-9a83-f9f5d1686a4b,fdc8145e-0656-4846-b310-e2024a9e1923,770,,,,,,
0c58c3ca-b758-4ec2-b4ee-f9f640536bfc,a9bb3439-0909-4560-9148-23eb2f116576,771,,,,,,
b15303c9-d753-4983-8e07-f9f871c8700b,35217b21-63be-48a5-acd3-e680c7d35cb9,772,,,,,,
05bab062-80e4-4a04-8782-f9f8e39ce83f,63ce3980-f43b-4758-8628-76fce2db39e7,773,,,,,,
36883751-b58d-4a41-b569-fa19e9238b91,5cf17aaf-42af-41dc-9ac6-5c66d430d4ac,774,,,,,,
14f17573-1cc4-4e19-a486-fa6cc0c4eac0,d66a608d-bd42-4d78-ad7b-90f8162e926b,775,,,,,,
1da8abb6-9775-4073-a5a8-fb175561bad0,18c0bd00-5564-4c85-a800-675b8fbf1327,776,,,,,,
98ddd11e-2e88-4ffe-b555-fb1d09dd2107,b886f699-fb87-4e28-8226-bc23ff021ae4,777,,,,,,
bdb9f68e-7169-4733-8586-fb4f0d5ff900,18c0bd00-5564-4c85-a800-675b8fbf1327,778,,,,,,
038209e1-0443-42b4-ab8a-fb6473977c6b,0139e376-b649-4237-8184-3c34edc98bf8,779,,,,,,
960b297d-d447-4b7b-91db-fc2cf03b3b99,c768e006-2c10-4bfb-99ee-0164526ab975,802,harun,2024-09-17 11:42:47.040000,KGShop,,,
f0c15233-c44d-44e2-9ce7-fcbe24308a2f,c6683fed-0f9b-4efa-9ad9-80b2b69b86aa,780,,,,,,
1c9c9c95-f0bf-4763-9020-fcf9ccf19f8a,2320cadd-3658-4b1c-bed7-b42224258b12,781,,,,,,
8886f0d8-712e-4c37-96f1-fd78867710e9,4ecb11f1-0c81-42f9-8aa9-f2d411856a18,782,,,,,,
630c11d4-0f9b-450e-aa3a-febc1e1bc935,4e3ed499-d2e5-4041-939a-b6aef8518e65,783,,,,,,
c3502145-11f9-4d6d-b7d7-ff01b0bd139b,2b159c7f-da33-468e-9df9-df5a922f8723,784,,,,,,
6b7e1d7b-8045-4f69-a3eb-ff17bfd338da,9450310d-be95-4429-aca2-f1149d66794f,785,,,,,,
