minx,cariKod,CariKod_Tanim,CariUnvan,BelgeNo,FSeri,FaturaNo,FatTar,SipNo,Fatura_Miktari,Birim,ParaCinsi,FatHarinx,kgid,insUN,insDT,insApp,updUN,updDT,updApp
2,320.01.137,Tatar Matbaa-Ömer Cihan Tatar,Tatar Matbaa-Ömer Cihan Tatar,4979,GIB,2020000000067,2020-12-14 16:27:14,1657,10000.0,ADET,TL,9354,436,,,,,,
2,320.01.137,Tatar Matbaa-Ömer Cihan Tatar,Tatar Matbaa-Ömer Cihan Tatar,5048,GIB,2020000000068,2020-12-16 10:43:51,1676,6500.0,ADET,TL,9560,437,,,,,,
2,320.01.137,Tatar Matbaa-Ömer Cihan Tatar,Tatar Matbaa-Ömer Cihan Tatar,5172,GIB,2020000000070,2020-12-28 14:30:53,1676,730.0,ADET,TL,10067,438,,,,,,
2,320.01.137,Tatar Matbaa-Ömer Cihan Tatar,Tatar Matbaa-Ömer Cihan Tatar,5172,GIB,2020000000070,2020-12-28 14:30:53,1676,3500.0,ADET,TL,10068,439,,,,,,
2,320.01.137,Tatar Matbaa-Ömer Cihan Tatar,Tatar Matbaa-Ömer Cihan Tatar,5172,GIB,2020000000070,2020-12-28 14:30:53,1709,13300.0,ADET,TL,10069,440,,,,,,
2,320.01.140,Bfteks Tekstil,Bfteks Tekstil Dış Tic.İth.İhr.Ltd.Şti.,3701,BFT,2020000000782,2020-11-02 14:39:57,1527,50.0,ADET,TL,7441,441,,,,,,
2,320.01.143,Derimsan Deri,Derimsan Deri İmal.San.ve Tic.Ltd.Şti.,5145,DRS,2020000000477,2020-12-16 15:56:56,1719,1115.0,DESI,TL,9965,442,,,,,,
2,320.01.143,Derimsan Deri,Derimsan Deri İmal.San.ve Tic.Ltd.Şti.,5145,DRS,2020000000477,2020-12-16 15:56:56,1719,240.0,DESI,TL,9966,443,,,,,,
2,320.01.143,Derimsan Deri,Derimsan Deri İmal.San.ve Tic.Ltd.Şti.,5145,DRS,2020000000477,2020-12-16 15:56:56,1719,1149.0,DESI,TL,9967,444,,,,,,
2,320.03.012,Irmak Saya,Irmak Saya Triko San.Ve Tic.Ltd.Şti.,3791,IRA,2020000000029,2020-11-25 15:14:13,1423,235.0,CIFT,TL,7744,445,,,,,,
2,320.03.012,Irmak Saya,Irmak Saya Triko San.Ve Tic.Ltd.Şti.,3792,IRA,2020000000031,2020-11-28 15:51:20,1425,1300.0,CIFT,TL,7745,446,,,,,,
2,320.03.018,Msd Ofset,Mevlüt Sezer Duran-Msd Ofset Ve Matb.,3109,GIB,2020000000030,2020-09-22 11:38:09,,23000.0,ADET,TL,4013,447,,,,,,
2,320.03.018,Msd Ofset,Mevlüt Sezer Duran-Msd Ofset Ve Matb.,3109,GIB,2020000000030,2020-09-22 11:38:09,,2250.0,ADET,TL,4014,448,,,,,,
2,320.03.061,Erkan Makine,Erkan Makina San.Ve Tic. Ali Erkan,3107,ERK,2020000002176,2020-09-21 11:29:34,,2.0,ADET,TL,4009,449,,,,,,
2,320.03.061,Erkan Makine,Erkan Makina San.Ve Tic. Ali Erkan,3107,ERK,2020000002176,2020-09-21 11:29:34,,1.0,ADET,TL,4010,450,,,,,,
2,320.03.061,Erkan Makine,Erkan Makina San.Ve Tic. Ali Erkan,3107,ERK,2020000002176,2020-09-21 11:29:34,,1.0,ADET,TL,4011,451,,,,,,
2,320.03.061,Erkan Makine,Erkan Makina San.Ve Tic. Ali Erkan,3513,ERK,2020000002837,2020-11-03 15:47:51,,20.0,ADET,TL,6558,452,,,,,,
2,320.03.107,Turhan Toka,Turhan Toka Metal Aksesuar Deri ve Ayak.Malzeme San. Ltd.Şti,3890,A,33517,2020-12-04 11:47:38,1546,540.0,ADET,TL,8071,453,,,,,,
2,320.03.107,Turhan Toka,Turhan Toka Metal Aksesuar Deri ve Ayak.Malzeme San. Ltd.Şti,4976,A,33523,2020-12-16 16:26:14,1677,130.0,ADET,TL,9347,454,,,,,,
2,320.03.138,Can Barkod,Mustafa Özdinç-Can Barkod Etiket ve Ambalaj Malzemeleri,3237,M01,2020000000865,2020-10-05 14:00:25,,2000.0,ADET,TL,4282,455,,,,,,
2,320.03.138,Can Barkod,Mustafa Özdinç-Can Barkod Etiket ve Ambalaj Malzemeleri,3237,M01,2020000000865,2020-10-05 14:00:25,,10000.0,ADET,TL,4283,456,,,,,,
2,320.03.138,Can Barkod,Mustafa Özdinç-Can Barkod Etiket ve Ambalaj Malzemeleri,3238,M01,2020000000907,2020-10-13 14:00:25,,10000.0,ADET,TL,4284,457,,,,,,
2,320.03.138,Can Barkod,Mustafa Özdinç-Can Barkod Etiket ve Ambalaj Malzemeleri,3290,M01,2020000000953,2020-10-26 11:08:36,,10000.0,ADET,TL,4841,458,,,,,,
2,320.03.138,Can Barkod,Mustafa Özdinç-Can Barkod Etiket ve Ambalaj Malzemeleri,3290,M01,2020000000953,2020-10-26 11:08:36,,24.0,ADET,TL,4842,459,,,,,,
2,320.03.138,Can Barkod,Mustafa Özdinç-Can Barkod Etiket ve Ambalaj Malzemeleri,3291,M01,2020000000959,2020-10-26 11:08:36,,20.0,ADET,TL,4844,460,,,,,,
2,320.03.138,Can Barkod,Mustafa Özdinç-Can Barkod Etiket ve Ambalaj Malzemeleri,3594,M01,2020000000997,2020-11-05 10:55:05,,200.0,ADET,TL,6943,461,,,,,,
2,320.03.138,Can Barkod,Mustafa Özdinç-Can Barkod Etiket ve Ambalaj Malzemeleri,3594,M01,2020000000997,2020-11-05 10:55:05,,1.0,ADET,TL,6944,462,,,,,,
2,320.03.138,Can Barkod,Mustafa Özdinç-Can Barkod Etiket ve Ambalaj Malzemeleri,3863,M01,2020000001097,2020-11-30 07:30:03,1630,20000.0,ADET,TL,8009,463,,,,,,
2,320.03.138,Can Barkod,Mustafa Özdinç-Can Barkod Etiket ve Ambalaj Malzemeleri,5123,M01,2020000001195,2020-12-23 09:17:21,1697,1.0,ADET,TL,9920,464,,,,,,
2,320.03.138,Can Barkod,Mustafa Özdinç-Can Barkod Etiket ve Ambalaj Malzemeleri,5123,M01,2020000001195,2020-12-23 09:17:21,1697,2000.0,ADET,TL,9921,465,,,,,,
3,,,,,,,,1783,1050.0,,TL,,466,,,,,,
3,,,,,,2020000002730,,1772,10.0,,TL,,467,,,,,,
3,,,,,,2020000000477,,1719,2504.0,,TL,,468,,,,,,
3,,,,,,2020000001978,,1716,10.0,,TL,,469,,,,,,
3,,,,,,2020000004139,,1712,200.0,,TL,,470,,,,,,
3,,,,,,2020000000070,,1709,13300.0,,TL,,471,,,,,,
3,,,,,,,,1704,200.0,,TL,,472,,,,,,
3,,,,,,2020000001950,,1700,20.0,,TL,,473,,,,,,
3,,,,,,,,1699,2070.0,,TL,,474,,,,,,
3,,,,,,2020000001195,,1697,2001.0,,TL,,475,,,,,,
3,,,,,,2020000011342,,1693,192.0,,TL,,476,,,,,,
3,,,,,,2020121400005,,1684,8.0,,TL,,477,,,,,,
3,,,,,,,,1681,2440.0,,TL,,478,,,,,,
3,,,,,,33523,,1677,130.0,,TL,,479,,,,,,
3,,,,,,2020000000070,,1676,4230.0,,TL,,480,,,,,,
3,,,,,,2020000000068,,1676,6500.0,,TL,,481,,,,,,
3,,,,,,,,1671,3.0,,TL,,482,,,,,,
3,,,,,,2020000003878,,1664,25.0,,TL,,483,,,,,,
3,,,,,,2020000000591,,1660,1250.0,,TL,,484,,,,,,
3,,,,,,2020000000753,,1658,10.0,,TL,,485,,,,,,
3,,,,,,2020000000067,,1657,10000.0,,TL,,486,,,,,,
3,,,,,,2020000000566,,1655,14200.0,,TL,,487,,,,,,
3,,,,,,2020000000111,,1654,4700.0,,TL,,488,,,,,,
3,,,,,,2020000003780,,1647,20.0,,TL,,489,,,,,,
3,,,,,,2020000001097,,1630,20000.0,,TL,,490,,,,,,
3,,,,,,2020000001827,,1625,200.0,,TL,,491,,,,,,
3,,,,,,2020000001668,,1616,165.0,,TL,,492,,,,,,
3,,,,,,2020000001656,,1616,255.0,,TL,,493,,,,,,
3,,,,,,2020000006025,,1613,20.0,,TL,,494,,,,,,
3,,,,,,2020000010481,,1612,50.0,,TL,,495,,,,,,
3,,,,,,2020000000804,,1611,67679.0,,TL,,496,,,,,,
3,,,,,,2020000000799,,1611,1344.0,,TL,,497,,,,,,
3,,,,,,2020000029052,,1610,250.0,,TL,,498,,,,,,
3,,,,,,2020000000392,,1608,5414.0,,TL,,499,,,,,,
3,,,,,,2020000000515,,1607,39033.0,,TL,,500,,,,,,
3,,,,,,2020000000553,,1605,585.0,,TL,,501,,,,,,
3,,,,,,2020000001401,,1604,76.0,,TL,,502,,,,,,
3,,,,,,2020000001786,,1603,60.0,,TL,,503,,,,,,
3,,,,,,2020000001718,,1602,433.0,,TL,,504,,,,,,
3,,,,,,2020000001647,,1602,967.0,,TL,,505,,,,,,
3,,,,,,2020000027629,,1601,30.0,,TL,,506,,,,,,
3,,,,,,2020000026954,,1601,442.0,,TL,,507,,,,,,
3,,,,,,2020000001040,,1594,130.5,,TL,,508,,,,,,
3,,,,,,2020000001617,,1589,50.0,,TL,,509,,,,,,
3,,,,,,2020000001596,,1589,125.0,,TL,,510,,,,,,
3,,,,,,2020000000221,,1585,2350.0,,TL,,511,,,,,,
3,,,,,,33517,,1546,540.0,,TL,,512,,,,,,
3,,,,,,2020000000782,,1527,50.0,,TL,,513,,,,,,
3,,,,,,2020000026394,,1516,185.0,,TL,,514,,,,,,
3,,,,,,,,1515,280.0,,TL,,515,,,,,,
3,,,,,,2020000000099,,1507,3100.0,,TL,,516,,,,,,
3,,,,,,2020000005271,,1480,60.0,,TL,,517,,,,,,
3,,,,,,2020000001810,,1447,835.0,,TL,,518,,,,,,
3,,,,,,2020000001769,,1447,465.0,,TL,,519,,,,,,
3,,,,,,,,1446,193.0,,TL,,520,,,,,,
3,,,,,,2020000002495,,1445,9.0,,TL,,521,,,,,,
3,,,,,,2020000000508,,1444,5955.0,,TL,,522,,,,,,
3,,,,,,2020000001496,,1433,155.0,,TL,,523,,,,,,
3,,,,,,2020000000031,,1425,1300.0,,TL,,524,,,,,,
3,,,,,,2020000000029,,1423,235.0,,TL,,525,,,,,,
3,,,,,,2020000002499,,1422,135.0,,TL,,526,,,,,,
3,,,,,,2020000001712,,1421,855.0,,TL,,527,,,,,,
3,,,,,,2020000003764,,1418,1.0,,TL,,528,,,,,,
3,,,,,,2020000001769,,1415,135.0,,TL,,529,,,,,,
3,,,,,,,,1409,70.0,,TL,,530,,,,,,
3,,,,,,2020000001581,,1408,552.0,,TL,,531,,,,,,
3,,,,,,2020000001559,,1408,548.0,,TL,,532,,,,,,
3,,,,,,2020000009499,,1382,30.0,,TL,,533,,,,,,
3,,,,,,2020000003787,,1380,5.0,,TL,,534,,,,,,
3,,,,,,2020000003761,,1380,1.0,,TL,,535,,,,,,
3,,,,,,2020000003733,,1380,15.0,,TL,,536,,,,,,
3,,,,,,,,1379,20.0,,TL,,537,,,,,,
3,,,,,,2020000002398,,1361,356.0,,TL,,538,,,,,,
3,,,,,,,,1351,900.0,,TL,,539,,,,,,
3,,,,,,,,1347,385.0,,TL,,540,,,,,,
3,,,,,,2020000001407,,1323,200.0,,TL,,541,,,,,,
3,,,,,,92446,,,16200.0,,TL,,542,,,,,,
3,,,,,,72560,,,51.0,,TL,,543,,,,,,
3,,,,,,67922,,,1.0,,TL,,544,,,,,,
3,,,,,,629812,,,1070.0,,TL,,545,,,,,,
3,,,,,,51958,,,1.0,,TL,,546,,,,,,
3,,,,,,26815,,,1330.0,,TL,,547,,,,,,
3,,,,,,26808,,,490.0,,TL,,548,,,,,,
3,,,,,,26803,,,890.0,,TL,,549,,,,,,
3,,,,,,2020000023288,,,4.0,,TL,,550,,,,,,
3,,,,,,2020000023182,,,140.0,,TL,,551,,,,,,
3,,,,,,2020000022860,,,775.0,,TL,,552,,,,,,
3,,,,,,2020000013222,,,10.0,,TL,,554,,,,,,
3,,,,,,2020000011242,,,190.0,,TL,,555,,,,,,
3,,,,,,2020000009893,,,192.0,,TL,,556,,,,,,
3,,,,,,2020000007715,,,1320.0,,TL,,557,,,,,,
3,,,,,,2020000005607,,,192.0,,TL,,558,,,,,,
3,,,,,,2020000005391,,,2.0,,TL,,559,,,,,,
3,,,,,,2020000005241,,,130.0,,TL,,560,,,,,,
3,,,,,,2020000005155,,,750.0,,TL,,561,,,,,,
3,,,,,,2020000004972,,,50.0,,TL,,562,,,,,,
3,,,,,,2020000004926,,,386.0,,TL,,563,,,,,,
3,,,,,,2020000004806,,,255.0,,TL,,564,,,,,,
3,,,,,,2020000003479,,,3.03,,TL,,565,,,,,,
3,,,,,,2020000003370,,,2.0,,TL,,566,,,,,,
3,,,,,,2020000003296,,,3.0,,TL,,567,,,,,,
3,,,,,,2020000003257,,,30.0,,TL,,568,,,,,,
3,,,,,,2020000003256,,,135.0,,TL,,569,,,,,,
3,,,,,,2020000003180,,,2.0,,TL,,570,,,,,,
3,,,,,,2020000003112,,,3.0,,TL,,571,,,,,,
3,,,,,,2020000003086,,,11.0,,TL,,572,,,,,,
3,,,,,,2020000003009,,,12.0,,TL,,573,,,,,,
3,,,,,,2020000002837,,,20.0,,TL,,574,,,,,,
3,,,,,,2020000002265,,,350.0,,TL,,575,,,,,,
3,,,,,,2020000002176,,,4.0,,TL,,576,,,,,,
3,,,,,,2020000002158,,,12.0,,TL,,577,,,,,,
3,,,,,,2020000001977,,,324.0,,TL,,578,,,,,,
3,,,,,,2020000001883,,,225.0,,TL,,579,,,,,,
3,,,,,,2020000001829,,,260.0,,TL,,580,,,,,,
3,,,,,,2020000001822,,,215.0,,TL,,581,,,,,,
3,,,,,,2020000001789,,,1.0,,TL,,582,,,,,,
3,,,,,,2020000001758,,,21.0,,TL,,583,,,,,,
3,,,,,,2020000001756,,,1.0,,TL,,584,,,,,,
3,,,,,,2020000001526,,,155.0,,TL,,585,,,,,,
3,,,,,,2020000001407,,,50.0,,TL,,586,,,,,,
3,,,,,,2020000001406,,,800.0,,TL,,587,,,,,,
3,,,,,,2020000001212,,,102.0,,TL,,588,,,,,,
3,,,,,,2020000001101,,,20.5,,TL,,589,,,,,,
3,,,,,,2020000001069,,,2.0,,TL,,590,,,,,,
3,,,,,,2020000000997,,,201.0,,TL,,591,,,,,,
3,,,,,,2020000000959,,,20.0,,TL,,592,,,,,,
3,,,,,,2020000000953,,,10024.0,,TL,,593,,,,,,
3,,,,,,2020000000907,,,10000.0,,TL,,594,,,,,,
3,,,,,,2020000000890,,,64.0,,TL,,595,,,,,,
3,,,,,,2020000000865,,,12000.0,,TL,,596,,,,,,
3,,,,,,2020000000844,,,170.5,,TL,,597,,,,,,
3,,,,,,2020000000686,,,66501.0,,TL,,598,,,,,,
3,,,,,,2020000000632,,,311.0,,TL,,599,,,,,,
3,,,,,,2020000000622,,,130.5,,TL,,600,,,,,,
3,,,,,,2020000000596,,,4904.0,,TL,,601,,,,,,
3,,,,,,2020000000550,,,1467.0,,TL,,602,,,,,,
3,,,,,,2020000000510,,,46.0,,TL,,603,,,,,,
3,,,,,,2020000000489,,,68118.0,,TL,,604,,,,,,
3,,,,,,2020000000471,,,600.0,,TL,,605,,,,,,
3,,,,,,2020000000454,,,30714.0,,TL,,606,,,,,,
3,,,,,,2020000000432,,,2000.0,,TL,,607,,,,,,
3,,,,,,2020000000428,,,10.0,,TL,,608,,,,,,
3,,,,,,2020000000397,,,14250.0,,TL,,609,,,,,,
3,,,,,,2020000000394,,,300.0,,TL,,610,,,,,,
3,,,,,,2020000000382,,,245.0,,TL,,611,,,,,,
3,,,,,,2020000000360,,,25.0,,TL,,612,,,,,,
3,,,,,,2020000000352,,,28.0,,TL,,613,,,,,,
3,,,,,,2020000000345,,,644.0,,TL,,614,,,,,,
3,,,,,,2020000000339,,,61.0,,TL,,615,,,,,,
3,,,,,,2020000000327,,,200.0,,TL,,616,,,,,,
3,,,,,,2020000000304,,,298.0,,TL,,617,,,,,,
3,,,,,,2020000000295,,,168.0,,TL,,618,,,,,,
3,,,,,,2020000000224,,,748.0,,TL,,619,,,,,,
3,,,,,,2020000000222,,,5.0,,TL,,620,,,,,,
3,,,,,,2020000000214,,,30.5,,TL,,621,,,,,,
3,,,,,,2020000000208,,,64.5,,TL,,622,,,,,,
3,,,,,,2020000000205,,,47595.0,,TL,,623,,,,,,
3,,,,,,2020000000203,,,9955.0,,TL,,624,,,,,,
3,,,,,,2020000000194,,,6238.0,,TL,,625,,,,,,
3,,,,,,2020000000186,,,1612.0,,TL,,626,,,,,,
3,,,,,,2020000000141,,,1200.0,,TL,,627,,,,,,
3,,,,,,2020000000135,,,1100.0,,TL,,628,,,,,,
3,,,,,,2020000000130,,,5250.0,,TL,,629,,,,,,
3,,,,,,2020000000108,,,11500.0,,TL,,630,,,,,,
3,,,,,,2020000000100,,,40.0,,TL,,631,,,,,,
3,,,,,,2020000000096,,,30802.0,,TL,,632,,,,,,
3,,,,,,2020000000068,,,5050.0,,TL,,633,,,,,,
3,,,,,,2020000000064,,,1.0,,TL,,634,,,,,,
3,,,,,,2020000000048,,,308.0,,TL,,635,,,,,,
3,,,,,,2020000000046,,,1523.0,,TL,,636,,,,,,
3,,,,,,2020000000039,,,3058.0,,TL,,637,,,,,,
3,,,,,,2020000000035,,,60661.0,,TL,,638,,,,,,
3,,,,,,2020000000031,,,70038.0,,TL,,639,,,,,,
3,,,,,,2020000000030,,,25250.0,,TL,,640,,,,,,
3,,,,,,2020000000017,,,100.0,,TL,,641,,,,,,
3,,,,,,2020000000013,,,300.0,,TL,,642,,,,,,
3,,,,,,19508,,,4000.0,,TL,,643,,,,,,
3,,,,,,19490,,,8000.0,,TL,,644,,,,,,
3,,,,,,19485,,,4000.0,,TL,,645,,,,,,
3,,,,,,133658,,,980.0,,TL,,646,,,,,,
4,,,,,,,,1347,385.0,,TL,,647,,,,,,
4,,,,,,,,1351,900.0,,TL,,648,,,,,,
4,,,,,,,,1379,20.0,,TL,,649,,,,,,
4,,,,,,,,1409,70.0,,TL,,650,,,,,,
4,,,,,,,,1446,193.0,,TL,,651,,,,,,
4,,,,,,,,1515,280.0,,TL,,652,,,,,,
4,,,,,,,,1681,2440.0,,TL,,654,,,,,,
4,,,,,,,,1699,2070.0,,TL,,655,,,,,,
4,,,,,,,,1704,200.0,,TL,,656,,,,,,
4,,,,,,,,1783,1050.0,,TL,,657,,,,,,
4,,,,,,133658,,,980.0,,TL,,658,,,,,,
4,,,,,,19485,,,4000.0,,TL,,659,,,,,,
4,,,,,,19490,,,8000.0,,TL,,660,,,,,,
4,,,,,,19508,,,4000.0,,TL,,661,,,,,,
4,,,,,,2020000000013,,,300.0,,TL,,662,,,,,,
4,,,,,,2020000000017,,,100.0,,TL,,663,,,,,,
4,,,,,,2020000000029,,1423,235.0,,TL,,664,,,,,,
4,,,,,,2020000000030,,,25250.0,,TL,,665,,,,,,
4,,,,,,2020000000031,,,70038.0,,TL,,666,,,,,,
4,,,,,,2020000000031,,1425,1300.0,,TL,,667,,,,,,
4,,,,,,2020000000035,,,60661.0,,TL,,668,,,,,,
4,,,,,,2020000000039,,,3058.0,,TL,,669,,,,,,
4,,,,,,2020000000046,,,1523.0,,TL,,670,,,,,,
4,,,,,,2020000000048,,,308.0,,TL,,671,,,,,,
4,,,,,,2020000000064,,,1.0,,TL,,672,,,,,,
4,,,,,,2020000000067,,1657,10000.0,,TL,,673,,,,,,
4,,,,,,2020000000068,,,5050.0,,TL,,674,,,,,,
4,,,,,,2020000000068,,1676,6500.0,,TL,,675,,,,,,
4,,,,,,2020000000070,,1676,4230.0,,TL,,676,,,,,,
4,,,,,,2020000000070,,1709,13300.0,,TL,,677,,,,,,
4,,,,,,2020000000096,,,30802.0,,TL,,678,,,,,,
4,,,,,,2020000000099,,1507,3100.0,,TL,,679,,,,,,
4,,,,,,2020000000100,,,40.0,,TL,,680,,,,,,
4,,,,,,2020000000108,,,11500.0,,TL,,681,,,,,,
4,,,,,,2020000000111,,1654,4700.0,,TL,,682,,,,,,
4,,,,,,2020000000130,,,5250.0,,TL,,683,,,,,,
4,,,,,,2020000000135,,,1100.0,,TL,,684,,,,,,
4,,,,,,2020000000141,,,1200.0,,TL,,685,,,,,,
4,,,,,,2020000000186,,,1612.0,,TL,,686,,,,,,
4,,,,,,2020000000194,,,6238.0,,TL,,687,,,,,,
4,,,,,,2020000000203,,,9955.0,,TL,,688,,,,,,
4,,,,,,2020000000205,,,47595.0,,TL,,689,,,,,,
4,,,,,,2020000000208,,,64.5,,TL,,690,,,,,,
4,,,,,,2020000000214,,,30.5,,TL,,691,,,,,,
4,,,,,,2020000000221,,1585,2350.0,,TL,,692,,,,,,
4,,,,,,2020000000222,,,5.0,,TL,,693,,,,,,
4,,,,,,2020000000224,,,748.0,,TL,,694,,,,,,
4,,,,,,2020000000295,,,168.0,,TL,,695,,,,,,
4,,,,,,2020000000304,,,298.0,,TL,,696,,,,,,
4,,,,,,2020000000327,,,200.0,,TL,,697,,,,,,
4,,,,,,2020000000339,,,61.0,,TL,,698,,,,,,
4,,,,,,2020000000345,,,644.0,,TL,,699,,,,,,
4,,,,,,2020000000352,,,28.0,,TL,,700,,,,,,
4,,,,,,2020000000360,,,25.0,,TL,,701,,,,,,
4,,,,,,2020000000382,,,245.0,,TL,,702,,,,,,
4,,,,,,2020000000392,,1608,5414.0,,TL,,703,,,,,,
4,,,,,,2020000000394,,,300.0,,TL,,704,,,,,,
4,,,,,,2020000000397,,,14250.0,,TL,,705,,,,,,
4,,,,,,2020000000428,,,10.0,,TL,,706,,,,,,
4,,,,,,2020000000432,,,2000.0,,TL,,707,,,,,,
4,,,,,,2020000000454,,,30714.0,,TL,,708,,,,,,
4,,,,,,2020000000471,,,600.0,,TL,,709,,,,,,
4,,,,,,2020000000477,,1719,2504.0,,TL,,710,,,,,,
4,,,,,,2020000000489,,,68118.0,,TL,,711,,,,,,
4,,,,,,2020000000508,,1444,5955.0,,TL,,712,,,,,,
4,,,,,,2020000000510,,,46.0,,TL,,713,,,,,,
4,,,,,,2020000000515,,1607,39033.0,,TL,,714,,,,,,
4,,,,,,2020000000550,,,1467.0,,TL,,715,,,,,,
4,,,,,,2020000000553,,1605,585.0,,TL,,716,,,,,,
4,,,,,,2020000000566,,1655,14200.0,,TL,,717,,,,,,
4,,,,,,2020000000591,,1660,1250.0,,TL,,718,,,,,,
4,,,,,,2020000000596,,,4904.0,,TL,,719,,,,,,
4,,,,,,2020000000622,,,130.5,,TL,,720,,,,,,
4,,,,,,2020000000632,,,311.0,,TL,,721,,,,,,
4,,,,,,2020000000686,,,66501.0,,TL,,722,,,,,,
4,,,,,,2020000000753,,1658,10.0,,TL,,723,,,,,,
4,,,,,,2020000000782,,1527,50.0,,TL,,724,,,,,,
4,,,,,,2020000000799,,1611,1344.0,,TL,,725,,,,,,
4,,,,,,2020000000804,,1611,67679.0,,TL,,726,,,,,,
4,,,,,,2020000000844,,,170.5,,TL,,727,,,,,,
4,,,,,,2020000000865,,,12000.0,,TL,,728,,,,,,
4,,,,,,2020000000890,,,64.0,,TL,,729,,,,,,
4,,,,,,2020000000907,,,10000.0,,TL,,730,,,,,,
4,,,,,,2020000000953,,,10024.0,,TL,,731,,,,,,
4,,,,,,2020000000959,,,20.0,,TL,,732,,,,,,
4,,,,,,2020000000997,,,201.0,,TL,,733,,,,,,
4,,,,,,2020000001069,,,2.0,,TL,,735,,,,,,
4,,,,,,2020000001097,,1630,20000.0,,TL,,736,,,,,,
4,,,,,,2020000001101,,,20.5,,TL,,737,,,,,,
4,,,,,,2020000001195,,1697,2001.0,,TL,,738,,,,,,
4,,,,,,2020000001212,,,102.0,,TL,,739,,,,,,
4,,,,,,2020000001401,,1604,76.0,,TL,,740,,,,,,
4,,,,,,2020000001406,,,800.0,,TL,,741,,,,,,
4,,,,,,2020000001407,,,50.0,,TL,,742,,,,,,
4,,,,,,2020000001407,,1323,200.0,,TL,,743,,,,,,
4,,,,,,2020000001496,,1433,155.0,,TL,,744,,,,,,
4,,,,,,2020000001526,,,155.0,,TL,,745,,,,,,
4,,,,,,2020000001559,,1408,548.0,,TL,,746,,,,,,
4,,,,,,2020000001581,,1408,552.0,,TL,,747,,,,,,
4,,,,,,2020000001596,,1589,125.0,,TL,,748,,,,,,
4,,,,,,2020000001617,,1589,50.0,,TL,,749,,,,,,
4,,,,,,2020000001647,,1602,967.0,,TL,,750,,,,,,
4,,,,,,2020000001656,,1616,255.0,,TL,,751,,,,,,
4,,,,,,2020000001668,,1616,165.0,,TL,,752,,,,,,
4,,,,,,2020000001712,,1421,855.0,,TL,,753,,,,,,
4,,,,,,2020000001718,,1602,433.0,,TL,,754,,,,,,
4,,,,,,2020000001756,,,1.0,,TL,,755,,,,,,
4,,,,,,2020000001758,,,21.0,,TL,,756,,,,,,
4,,,,,,2020000001769,,1415,135.0,,TL,,757,,,,,,
4,,,,,,2020000001769,,1447,465.0,,TL,,758,,,,,,
4,,,,,,2020000001786,,1603,60.0,,TL,,759,,,,,,
4,,,,,,2020000001789,,,1.0,,TL,,760,,,,,,
4,,,,,,2020000001810,,1447,835.0,,TL,,761,,,,,,
4,,,,,,2020000001822,,,215.0,,TL,,762,,,,,,
4,,,,,,2020000001827,,1625,200.0,,TL,,763,,,,,,
4,,,,,,2020000001829,,,260.0,,TL,,764,,,,,,
4,,,,,,2020000001883,,,225.0,,TL,,765,,,,,,
4,,,,,,2020000001950,,1700,20.0,,TL,,766,,,,,,
4,,,,,,2020000001977,,,324.0,,TL,,767,,,,,,
4,,,,,,2020000001978,,1716,10.0,,TL,,768,,,,,,
4,,,,,,2020000002158,,,12.0,,TL,,769,,,,,,
4,,,,,,2020000002176,,,4.0,,TL,,770,,,,,,
4,,,,,,2020000002265,,,350.0,,TL,,771,,,,,,
4,,,,,,2020000002398,,1361,356.0,,TL,,772,,,,,,
4,,,,,,2020000002495,,1445,9.0,,TL,,773,,,,,,
4,,,,,,2020000002499,,1422,135.0,,TL,,774,,,,,,
4,,,,,,2020000002730,,1772,10.0,,TL,,775,,,,,,
4,,,,,,2020000002837,,,20.0,,TL,,776,,,,,,
4,,,,,,2020000003009,,,12.0,,TL,,777,,,,,,
4,,,,,,2020000003086,,,11.0,,TL,,778,,,,,,
4,,,,,,2020000003112,,,3.0,,TL,,779,,,,,,
4,,,,,,2020000003180,,,2.0,,TL,,780,,,,,,
4,,,,,,2020000003256,,,135.0,,TL,,781,,,,,,
4,,,,,,2020000003257,,,30.0,,TL,,782,,,,,,
4,,,,,,2020000003296,,,3.0,,TL,,783,,,,,,
4,,,,,,2020000003370,,,2.0,,TL,,784,,,,,,
4,,,,,,2020000003479,,,3.03,,TL,,785,,,,,,
4,,,,,,2020000003733,,1380,15.0,,TL,,786,,,,,,
4,,,,,,2020000003761,,1380,1.0,,TL,,787,,,,,,
4,,,,,,2020000003764,,1418,1.0,,TL,,788,,,,,,
4,,,,,,2020000003780,,1647,20.0,,TL,,789,,,,,,
4,,,,,,2020000003787,,1380,5.0,,TL,,790,,,,,,
4,,,,,,2020000003878,,1664,25.0,,TL,,791,,,,,,
4,,,,,,2020000004139,,1712,200.0,,TL,,792,,,,,,
4,,,,,,2020000004806,,,255.0,,TL,,793,,,,,,
4,,,,,,2020000004926,,,386.0,,TL,,794,,,,,,
4,,,,,,2020000004972,,,50.0,,TL,,795,,,,,,
4,,,,,,2020000005155,,,750.0,,TL,,796,,,,,,
4,,,,,,2020000005241,,,130.0,,TL,,797,,,,,,
4,,,,,,2020000005271,,1480,60.0,,TL,,798,,,,,,
4,,,,,,2020000005391,,,2.0,,TL,,799,,,,,,
4,,,,,,2020000005607,,,192.0,,TL,,800,,,,,,
4,,,,,,2020000006025,,1613,20.0,,TL,,801,,,,,,
