inx,CompName,CompType,Deger
111,e_KKriter6Tanim,TcxTextEdit,
111,e_KKriter7Tanim,TcxTextEdit,
111,e_KKriter8Tanim,TcxTextEdit,
111,e_SKGrupKod,TcxTextEdit,
111,e_SKGrupTanim,TcxTextEdit,
111,xcbx_RnkMev,TcxCheckBox,
111,xcbx_BedMev,TcxCheckBox,
111,xcb_Script,TcxCheckBox,*
111,CBX_Script,TcxComboBox,0
111,cbl_xLocation,TCheckListBox,GM002
111,clb_SumFieldList,TCheckListBox,0
112,CB_SipTip,TcxComboBox,0
112,CLB_Location,TCheckListBox,0
112,clb_SumFieldList,TCheckListBox,"0,7,8,9,11,14,15,16"
112,CB_ParaC,TcxComboBox,3
112,cbCevir,TcxCheckBox,*
112,cb_ParaC2,TcxComboBox,2
112,E_CKod1,TcxTextEdit,
112,E_CKod2,TcxTextEdit,
112,dtp_SipTime_1,TDateTimePicker,0
112,dtp_SipTime_2,TDateTimePicker,0
112,dtp_SendTime_1,TDateTimePicker,0
112,dtp_SendTime_2,TDateTimePicker,0
112,cbStokMevcuduOlanlar,TcxCheckBox,
112,CBKapa,TcxCheckBox,*
112,xrg_sipKapa,TcxRadioGroup,0
112,cbBagSipVisible,TcxCheckBox,*
112,cbPazKalanToplam,TcxCheckBox,
112,E_SKod1,TcxTextEdit,
112,E_SKod2,TcxTextEdit,
112,cbGrupKod,TcxCheckBox,
112,cbStokTip,TcxCheckBox,
112,cbBEDGrp,TcxCheckBox,
112,cbRKod,TcxCheckBox,
112,cbCinsKod,TcxCheckBox,
112,cbReyon,TcxCheckBox,
112,e_rkod,TcxTextEdit,
112,cbUreticiKodu,TcxCheckBox,
112,cbUMarka,TcxCheckBox,
112,CB_StokSekli,TcxComboBox,0
112,E_GrupKod,TcxTextEdit,
112,E_StokTip,TcxTextEdit,
112,E_UreticiKodu,TcxTextEdit,
112,E_Renk,TcxTextEdit,
112,E_CinsKod,TcxTextEdit,
112,E_Reyon,TcxTextEdit,
112,E_UMarka,TcxTextEdit,
112,E_BEDGrp,TcxTextEdit,
112,cbOzKod1,TcxCheckBox,
112,cbOzKod2,TcxCheckBox,
112,cbOzKod3,TcxCheckBox,
112,cbOzKod4,TcxCheckBox,
112,cbOzKod5,TcxCheckBox,
112,cbOzKod6,TcxCheckBox,
112,cbOzKod7,TcxCheckBox,
112,cbOzKod8,TcxCheckBox,
112,cbOzKod9,TcxCheckBox,
112,cbOzKod10,TcxCheckBox,
112,E_OzKod1,TcxTextEdit,
112,E_OzKod2,TcxTextEdit,
112,E_OzKod3,TcxTextEdit,
112,E_OzKod4,TcxTextEdit,
112,E_OzKod5,TcxTextEdit,
112,E_OzKod6,TcxTextEdit,
112,E_OzKod7,TcxTextEdit,
112,E_OzKod8,TcxTextEdit,
112,E_OzKod9,TcxTextEdit,
112,E_OzKod10,TcxTextEdit,
112,cbOzKod11,TcxCheckBox,
112,cbOzKod12,TcxCheckBox,
112,cbOzKod13,TcxCheckBox,
112,cbOzKod14,TcxCheckBox,
112,cbOzKod15,TcxCheckBox,
112,cbOzKod16,TcxCheckBox,
112,cbOzKod17,TcxCheckBox,
112,cbOzKod18,TcxCheckBox,
112,cbOzKod19,TcxCheckBox,
112,cbOzKod20,TcxCheckBox,
112,E_OzKod11,TcxTextEdit,
112,E_OzKod12,TcxTextEdit,
112,E_OzKod13,TcxTextEdit,
112,E_OzKod14,TcxTextEdit,
112,E_OzKod15,TcxTextEdit,
112,E_OzKod16,TcxTextEdit,
112,E_OzKod17,TcxTextEdit,
112,E_OzKod18,TcxTextEdit,
112,E_OzKod19,TcxTextEdit,
112,E_OzKod20,TcxTextEdit,
112,E_Lot1,TcxTextEdit,
112,E_Lot2,TcxTextEdit,
112,xcb_renkiptalWrite,TcxCheckBox,
112,RG_STAktif,TcxRadioGroup,0
112,E_BSKod,TcxTextEdit,
112,rg_miktar,TcxRadioGroup,0
112,rg_Model,TcxRadioGroup,2
112,RG_OzKodBag,TcxRadioGroup,0
112,xcb_OzKodShow,TcxCheckBox,
112,xcb_Fiyat_Tip,TcxCheckBox,
112,CoBFiyat_Tip,TcxComboBox,1
112,xcb_FiyatTipCevir,TcxCheckBox,
112,xcb_SatFiyat_Tip,TcxCheckBox,
112,CoBSatFiyat_Tip,TcxComboBox,1
112,xcb_SatFiyatTipCevir,TcxCheckBox,
112,CB_ParaC3,TcxComboBox,-1
112,CB_ParaC4,TcxComboBox,2
112,CB_ParaC5,TcxComboBox,2
112,xcb_BaglisizSip,TcxCheckBox,
112,rg_SipCreated,TcxRadioGroup,0
112,cbx_Mevcut,TcxCheckBox,
112,E_SipAlan_1,TcxTextEdit,
112,E_SipAlan_2,TcxTextEdit,
112,E_Yet1_1,TcxTextEdit,
112,E_Yet1_2,TcxTextEdit,
112,E_Yet2_1,TcxTextEdit,
112,E_Yet2_2,TcxTextEdit,
112,E_Satici1,TcxTextEdit,
112,E_Satici2,TcxTextEdit,
112,cbSipOzDur_1,TcxCheckBox,
112,E_SipOzDur_1,TcxTextEdit,
112,cbSipOzDur_2,TcxCheckBox,
112,cbx_Asorti_Dag,TcxCheckBox,
112,cbx_AsoricMik,TcxCheckBox,
112,cbx_SipMik,TcxCheckBox,
112,e_AsortiBas,TcxTextEdit,
112,e_AsortiBit,TcxTextEdit,
112,xcb_NoAsorti,TcxCheckBox,
112,rg_ConvertBirim,TcxRadioGroup,0
112,rg_NetKalan,TcxRadioGroup,0
112,rg_TutarHesTip,TcxRadioGroup,0
112,CB_MDPLocation,TcxComboBox,0
112,xcb_Resim,TcxCheckBox,
112,xcb_StokKalan,TcxCheckBox,
112,xcb_BagliSiparisler,TcxCheckBox,*
112,E_sOzKod1,TcxTextEdit,
112,E_sOzKod2,TcxTextEdit,
112,E_sOzKod3,TcxTextEdit,
112,E_sOzKod4,TcxTextEdit,
112,E_sOzKod5,TcxTextEdit,
112,E_sSevkSekil,TcxTextEdit,
112,E_SevkNum,TcxTextEdit,
112,E_sCloseTitle,TcxTextEdit,
112,rg_SipUrKonum,TcxRadioGroup,0
112,E_SipOzDur_2,TcxTextEdit,
112,xcb_BagSipCari,TcxCheckBox,*
112,es_SipNo_1,TcxTextEdit,
112,es_SipNo_2,TcxTextEdit,
112,es_SipNo_3,TcxTextEdit,
112,es_BelgeNo,TcxTextEdit,
112,E_OdSekil,TcxTextEdit,
112,e_AdresAdi,TcxTextEdit,
112,e_AdresAdi2,TcxTextEdit,
112,cb_OnayKademe,TcxComboBox,-1
112,rg_SipBagOp,TcxRadioGroup,2
112,xcb_ShowPicture,TcxCheckBox,
112,E_sOzKod6,TcxTextEdit,
112,E_sOzKod7,TcxTextEdit,
112,E_sOzKod8,TcxTextEdit,
112,E_sOzKod9,TcxTextEdit,
112,E_sOzKod10,TcxTextEdit,
112,rg_LockCheck,TcxRadioGroup,0
112,rgUretimSekil,TcxRadioGroup,0
112,rg_SipPrintOp,TcxRadioGroup,0
112,E_cSehir,TcxTextEdit,
112,E_cUlke,TcxTextEdit,
127,E_StokTip,TcxTextEdit,
127,E_cOzKod3_1,TcxTextEdit,
127,E_cOzKod4_1,TcxTextEdit,
127,E_cOzKod5_1,TcxTextEdit,
127,E_cOzKod1_2,TcxTextEdit,
127,E_cOzKod2_2,TcxTextEdit,
127,E_cOzKod3_2,TcxTextEdit,
127,E_cOzKod4_2,TcxTextEdit,
127,E_cOzKod5_2,TcxTextEdit,
127,E_cOzKod6_1,TcxTextEdit,
127,E_cOzKod6_2,TcxTextEdit,
127,E_cOzKod7_1,TcxTextEdit,
127,E_cOzKod7_2,TcxTextEdit,
127,E_cOzKod8_1,TcxTextEdit,
127,E_cOzKod8_2,TcxTextEdit,
127,E_cOzKod9_1,TcxTextEdit,
127,E_cOzKod9_2,TcxTextEdit,
127,E_cOzKod10_1,TcxTextEdit,
127,E_cOzKod10_2,TcxTextEdit,
127,rg_YurticDis,TcxRadioGroup,0
127,rg_CariPasif,TcxRadioGroup,0
127,rg_CariKaraliste,TcxRadioGroup,0
127,xcb_cAlFiyat_Tip,TcxCheckBox,
127,xcb_cSatFiyat_Tip,TcxCheckBox,
127,cxTextEdit1,TcxTextEdit,
127,clb_SevkDurum,TCheckListBox,"0,1,2,3"
127,es_SevkNo_1,TcxTextEdit,
127,es_SevkNo_2,TcxTextEdit,
127,es_SevkBelgeNo,TcxTextEdit,
127,es_Gonderilecek1,TcxTextEdit,
127,es_Gonderilecek2,TcxTextEdit,
127,xcb_SevkEmirliOnly,TcxCheckBox,
127,xcb_UrBekleyen,TcxCheckBox,
127,rgx_ProsesDetType,TcxRadioGroup,0
127,RGX_RapKriter,TcxRadioGroup,0
127,xcbx_RnkMev,TcxCheckBox,
127,xcbx_BedMev,TcxCheckBox,
127,E_CKod,TcxTextEdit,
127,DateTimePicker1,TDateTimePicker,0
127,DateTimePicker2,TDateTimePicker,0
127,cbx_Klp_KodList,TcxComboBox,-1
127,cb_KlpLocation,TcxComboBox,5
127,se_TurCnt,TSpinEdit,5
127,xcb_Script,TcxCheckBox,*
127,CBX_Script,TcxComboBox,6
131,CB_SipTip,TcxComboBox,0
131,CLB_Location,TCheckListBox,"0,1,2,3,4"
131,clb_SumFieldList,TCheckListBox,0
131,CB_ParaC,TcxComboBox,3
131,cbCevir,TcxCheckBox,*
131,cb_ParaC2,TcxComboBox,2
131,E_CKod1,TcxTextEdit,
131,E_CKod2,TcxTextEdit,
131,dtp_SipTime_1,TDateTimePicker,0
131,dtp_SipTime_2,TDateTimePicker,0
131,dtp_SendTime_1,TDateTimePicker,0
131,dtp_SendTime_2,TDateTimePicker,0
131,cbStokMevcuduOlanlar,TcxCheckBox,
131,CBKapa,TcxCheckBox,*
131,xrg_sipKapa,TcxRadioGroup,0
131,cbBagSipVisible,TcxCheckBox,
131,cbPazKalanToplam,TcxCheckBox,
131,E_SKod1,TcxTextEdit,
131,E_SKod2,TcxTextEdit,
131,cbGrupKod,TcxCheckBox,
131,cbStokTip,TcxCheckBox,
131,cbBEDGrp,TcxCheckBox,
131,cbRKod,TcxCheckBox,
131,cbCinsKod,TcxCheckBox,
131,cbReyon,TcxCheckBox,
131,e_rkod,TcxTextEdit,
131,cbUreticiKodu,TcxCheckBox,
131,cbUMarka,TcxCheckBox,
131,CB_StokSekli,TcxComboBox,0
131,E_GrupKod,TcxTextEdit,
131,E_StokTip,TcxTextEdit,
131,E_UreticiKodu,TcxTextEdit,
131,E_Renk,TcxTextEdit,
131,E_CinsKod,TcxTextEdit,
131,E_Reyon,TcxTextEdit,
131,E_UMarka,TcxTextEdit,
131,E_BEDGrp,TcxTextEdit,
131,cbOzKod1,TcxCheckBox,
131,cbOzKod2,TcxCheckBox,
131,cbOzKod3,TcxCheckBox,
131,cbOzKod4,TcxCheckBox,
131,cbOzKod5,TcxCheckBox,
131,cbOzKod6,TcxCheckBox,
131,cbOzKod7,TcxCheckBox,
131,cbOzKod8,TcxCheckBox,
131,cbOzKod9,TcxCheckBox,
131,cbOzKod10,TcxCheckBox,
131,E_OzKod1,TcxTextEdit,
131,E_OzKod2,TcxTextEdit,
131,E_OzKod3,TcxTextEdit,
131,E_OzKod4,TcxTextEdit,
131,E_OzKod5,TcxTextEdit,
131,E_OzKod6,TcxTextEdit,
131,E_OzKod7,TcxTextEdit,
131,E_OzKod8,TcxTextEdit,
131,E_OzKod9,TcxTextEdit,
131,E_OzKod10,TcxTextEdit,
131,cbOzKod11,TcxCheckBox,
131,cbOzKod12,TcxCheckBox,
131,cbOzKod13,TcxCheckBox,
131,cbOzKod14,TcxCheckBox,
131,cbOzKod15,TcxCheckBox,
131,cbOzKod16,TcxCheckBox,
131,cbOzKod17,TcxCheckBox,
131,cbOzKod18,TcxCheckBox,
131,cbOzKod19,TcxCheckBox,
131,cbOzKod20,TcxCheckBox,
131,E_OzKod11,TcxTextEdit,
131,E_OzKod12,TcxTextEdit,
131,E_OzKod13,TcxTextEdit,
131,E_OzKod14,TcxTextEdit,
131,E_OzKod15,TcxTextEdit,
131,E_OzKod16,TcxTextEdit,
131,E_OzKod17,TcxTextEdit,
131,E_OzKod18,TcxTextEdit,
131,E_OzKod19,TcxTextEdit,
131,E_OzKod20,TcxTextEdit,
131,E_Lot1,TcxTextEdit,
131,E_Lot2,TcxTextEdit,
131,xcb_renkiptalWrite,TcxCheckBox,
131,RG_STAktif,TcxRadioGroup,0
131,E_BSKod,TcxTextEdit,
131,rg_miktar,TcxRadioGroup,0
131,rg_Model,TcxRadioGroup,2
131,RG_OzKodBag,TcxRadioGroup,0
131,xcb_OzKodShow,TcxCheckBox,
131,xcb_Fiyat_Tip,TcxCheckBox,
131,CoBFiyat_Tip,TcxComboBox,1
131,xcb_FiyatTipCevir,TcxCheckBox,
131,xcb_SatFiyat_Tip,TcxCheckBox,
131,CoBSatFiyat_Tip,TcxComboBox,1
131,xcb_SatFiyatTipCevir,TcxCheckBox,
131,CB_ParaC3,TcxComboBox,-1
131,CB_ParaC4,TcxComboBox,2
131,CB_ParaC5,TcxComboBox,2
131,xcb_BaglisizSip,TcxCheckBox,
131,rg_SipCreated,TcxRadioGroup,0
131,cbx_Mevcut,TcxCheckBox,
131,E_SipAlan_1,TcxTextEdit,
131,E_SipAlan_2,TcxTextEdit,
131,E_Yet1_1,TcxTextEdit,
131,E_Yet1_2,TcxTextEdit,
131,E_Yet2_1,TcxTextEdit,
131,E_Yet2_2,TcxTextEdit,
131,E_Satici1,TcxTextEdit,
131,E_Satici2,TcxTextEdit,
131,cbSipOzDur_1,TcxCheckBox,
131,E_SipOzDur_1,TcxTextEdit,
131,cbSipOzDur_2,TcxCheckBox,
131,cbx_Asorti_Dag,TcxCheckBox,
131,cbx_AsoricMik,TcxCheckBox,
131,cbx_SipMik,TcxCheckBox,
131,e_AsortiBas,TcxTextEdit,
131,e_AsortiBit,TcxTextEdit,
131,xcb_NoAsorti,TcxCheckBox,
131,rg_ConvertBirim,TcxRadioGroup,0
131,rg_NetKalan,TcxRadioGroup,0
131,rg_TutarHesTip,TcxRadioGroup,0
131,CB_MDPLocation,TcxComboBox,5
131,xcb_Resim,TcxCheckBox,
131,xcb_StokKalan,TcxCheckBox,
131,xcb_BagliSiparisler,TcxCheckBox,
131,E_sOzKod1,TcxTextEdit,
131,E_sOzKod2,TcxTextEdit,
131,E_sOzKod3,TcxTextEdit,
131,E_sOzKod4,TcxTextEdit,
131,E_sOzKod5,TcxTextEdit,
131,E_sSevkSekil,TcxTextEdit,
131,E_SevkNum,TcxTextEdit,
131,E_sCloseTitle,TcxTextEdit,
131,rg_SipUrKonum,TcxRadioGroup,0
131,E_SipOzDur_2,TcxTextEdit,
131,xcb_BagSipCari,TcxCheckBox,
131,es_SipNo_1,TcxTextEdit,
131,es_SipNo_2,TcxTextEdit,
131,es_SipNo_3,TcxTextEdit,
131,es_BelgeNo,TcxTextEdit,
131,E_OdSekil,TcxTextEdit,
131,e_AdresAdi,TcxTextEdit,
131,cb_OnayKademe,TcxComboBox,-1
131,rg_SipBagOp,TcxRadioGroup,2
131,xcb_ShowPicture,TcxCheckBox,
131,E_sOzKod6,TcxTextEdit,
131,E_sOzKod7,TcxTextEdit,
131,E_sOzKod8,TcxTextEdit,
131,E_sOzKod9,TcxTextEdit,
131,E_sOzKod10,TcxTextEdit,
131,rg_LockCheck,TcxRadioGroup,0
131,rgUretimSekil,TcxRadioGroup,0
131,rg_SipPrintOp,TcxRadioGroup,0
131,E_cSehir,TcxTextEdit,
131,E_cUlke,TcxTextEdit,
131,ce_RiskLimit_1,TcxTextEdit,
131,ce_RiskLimit_2,TcxTextEdit,
131,ce_Riski_1,TcxTextEdit,
131,ce_Riski_2,TcxTextEdit,
131,ce_KrediLimit_1,TcxTextEdit,
131,ce_KrediLimit_2,TcxTextEdit,
131,ce_Kredisi_1,TcxTextEdit,
131,ce_Kredisi_2,TcxTextEdit,
131,E_AlFiyTip,TcxTextEdit,
131,E_SatFiyTip,TcxTextEdit,
131,E_cilce,TcxTextEdit,
131,E_cOzKod1_1,TcxTextEdit,
131,E_cOzKod2_1,TcxTextEdit,
131,E_cOzKod3_1,TcxTextEdit,
131,E_cOzKod4_1,TcxTextEdit,
131,E_cOzKod5_1,TcxTextEdit,
131,E_cOzKod1_2,TcxTextEdit,
131,E_cOzKod2_2,TcxTextEdit,
131,E_cOzKod3_2,TcxTextEdit,
131,E_cOzKod4_2,TcxTextEdit,
131,E_cOzKod5_2,TcxTextEdit,
131,E_cOzKod6_1,TcxTextEdit,
131,E_cOzKod6_2,TcxTextEdit,
131,E_cOzKod7_1,TcxTextEdit,
131,E_cOzKod7_2,TcxTextEdit,
131,E_cOzKod8_1,TcxTextEdit,
131,E_cOzKod8_2,TcxTextEdit,
131,E_cOzKod9_1,TcxTextEdit,
131,E_cOzKod9_2,TcxTextEdit,
131,E_cOzKod10_1,TcxTextEdit,
131,E_cOzKod10_2,TcxTextEdit,
131,rg_YurticDis,TcxRadioGroup,0
131,rg_CariPasif,TcxRadioGroup,0
131,rg_CariKaraliste,TcxRadioGroup,0
131,xcb_cAlFiyat_Tip,TcxCheckBox,
131,xcb_cSatFiyat_Tip,TcxCheckBox,
131,cxTextEdit1,TcxTextEdit,
131,clb_SevkDurum,TCheckListBox,"0,1,2,3"
131,es_SevkNo_1,TcxTextEdit,
131,es_SevkNo_2,TcxTextEdit,
131,es_SevkBelgeNo,TcxTextEdit,
131,es_Gonderilecek1,TcxTextEdit,
131,es_Gonderilecek2,TcxTextEdit,
131,xcb_SevkEmirliOnly,TcxCheckBox,
131,xcb_UrBekleyen,TcxCheckBox,
131,rgx_ProsesDetType,TcxRadioGroup,0
131,RGX_RapKriter,TcxRadioGroup,0
131,xcbx_RnkMev,TcxCheckBox,
131,xcbx_BedMev,TcxCheckBox,
131,E_CKod,TcxTextEdit,
131,DateTimePicker1,TDateTimePicker,0
131,DateTimePicker2,TDateTimePicker,0
131,cbx_Klp_KodList,TcxComboBox,-1
131,cb_KlpLocation,TcxComboBox,5
131,xcb_Script,TcxCheckBox,*
131,CBX_Script,TcxComboBox,-1
132,cbl_xLocation,TCheckListBox,PM001
132,CoBFisTip,TcxComboBox,0
132,CoBParaC,TcxComboBox,2
132,xcb_ParaC2,TcxCheckBox,
132,CoBParaC2,TcxComboBox,2
132,dtp_FisTime_1,TDateTimePicker,0
132,dtp_FisTime_2,TDateTimePicker,0
132,E_CKod1,TcxTextEdit,
132,E_CKod2,TcxTextEdit,
132,E_FisNo_1,TcxTextEdit,
132,E_FisNo_2,TcxTextEdit,
132,E_BelgeNo_1,TcxTextEdit,
132,E_BelgeNo_2,TcxTextEdit,
132,xcb_AsortiMiktar,TcxCheckBox,
132,rg_ConvertBirim,TcxRadioGroup,0
132,cb_BirimGrup,TcxComboBox,-1
132,e_Bkod_1,TcxTextEdit,
132,e_Bkod_2,TcxTextEdit,
132,cbBeden,TcxCheckBox,
119,CB_SipTip,TcxComboBox,0
119,CLB_Location,TCheckListBox,"0,1"
119,clb_SumFieldList,TCheckListBox,0
119,CB_ParaC,TcxComboBox,3
119,cbCevir,TcxCheckBox,*
119,cb_ParaC2,TcxComboBox,2
119,E_CKod1,TcxTextEdit,
119,E_CKod2,TcxTextEdit,
119,dtp_SipTar_1,TDateTimePicker,0
119,dtp_SipTar_2,TDateTimePicker,0
119,dtp_SipTime_1,TDateTimePicker,0
119,dtp_SipTime_2,TDateTimePicker,0
119,dtp_SendTime_1,TDateTimePicker,0
119,dtp_SendTime_2,TDateTimePicker,0
119,cbStokMevcuduOlanlar,TcxCheckBox,
119,CBKapa,TcxCheckBox,
119,xrg_sipKapa,TcxRadioGroup,0
119,cbBagSipVisible,TcxCheckBox,
119,cbPazKalanToplam,TcxCheckBox,
119,E_SKod1,TcxTextEdit,
119,E_SKod2,TcxTextEdit,
119,cbGrupKod,TcxCheckBox,
119,cbStokTip,TcxCheckBox,
119,cbBEDGrp,TcxCheckBox,
119,cbRKod,TcxCheckBox,
119,cbCinsKod,TcxCheckBox,
119,cbReyon,TcxCheckBox,
119,e_rkod,TcxTextEdit,
119,cbUreticiKodu,TcxCheckBox,
119,cbUMarka,TcxCheckBox,
119,CB_StokSekli,TcxComboBox,0
119,E_GrupKod,TcxTextEdit,
119,E_StokTip,TcxTextEdit,
119,E_UreticiKodu,TcxTextEdit,
119,E_Renk,TcxTextEdit,
119,E_CinsKod,TcxTextEdit,
119,E_Reyon,TcxTextEdit,
119,E_UMarka,TcxTextEdit,
119,E_BEDGrp,TcxTextEdit,
119,cbOzKod1,TcxCheckBox,
119,cbOzKod2,TcxCheckBox,
119,cbOzKod3,TcxCheckBox,
119,cbOzKod4,TcxCheckBox,
119,cbOzKod5,TcxCheckBox,
119,cbOzKod6,TcxCheckBox,
119,cbOzKod7,TcxCheckBox,
119,cbOzKod8,TcxCheckBox,
119,cbOzKod9,TcxCheckBox,
119,cbOzKod10,TcxCheckBox,
119,E_OzKod1,TcxTextEdit,
119,E_OzKod2,TcxTextEdit,
119,E_OzKod3,TcxTextEdit,
119,E_OzKod4,TcxTextEdit,
119,E_OzKod5,TcxTextEdit,
119,E_OzKod6,TcxTextEdit,
119,E_OzKod7,TcxTextEdit,
119,E_OzKod8,TcxTextEdit,
119,E_OzKod9,TcxTextEdit,
119,E_OzKod10,TcxTextEdit,
119,cbOzKod11,TcxCheckBox,
119,cbOzKod12,TcxCheckBox,
119,cbOzKod13,TcxCheckBox,
119,cbOzKod14,TcxCheckBox,
119,cbOzKod15,TcxCheckBox,
119,cbOzKod16,TcxCheckBox,
119,cbOzKod17,TcxCheckBox,
119,cbOzKod18,TcxCheckBox,
119,cbOzKod19,TcxCheckBox,
119,cbOzKod20,TcxCheckBox,
119,E_OzKod11,TcxTextEdit,
119,E_OzKod12,TcxTextEdit,
119,E_OzKod13,TcxTextEdit,
119,E_OzKod14,TcxTextEdit,
119,E_OzKod15,TcxTextEdit,
119,E_OzKod16,TcxTextEdit,
119,E_OzKod17,TcxTextEdit,
119,E_OzKod18,TcxTextEdit,
119,E_OzKod19,TcxTextEdit,
119,E_OzKod20,TcxTextEdit,
119,E_Lot1,TcxTextEdit,
119,E_Lot2,TcxTextEdit,
119,xcb_renkiptalWrite,TcxCheckBox,
119,RG_STAktif,TcxRadioGroup,0
119,E_BSKod,TcxTextEdit,
119,rg_miktar,TcxRadioGroup,0
119,rg_Model,TcxRadioGroup,2
119,RG_OzKodBag,TcxRadioGroup,0
119,xcb_OzKodShow,TcxCheckBox,
119,xcb_Fiyat_Tip,TcxCheckBox,
119,CoBFiyat_Tip,TcxComboBox,1
119,xcb_FiyatTipCevir,TcxCheckBox,
119,xcb_SatFiyat_Tip,TcxCheckBox,
119,CoBSatFiyat_Tip,TcxComboBox,1
119,xcb_SatFiyatTipCevir,TcxCheckBox,
119,CB_ParaC3,TcxComboBox,-1
119,CB_ParaC4,TcxComboBox,2
119,CB_ParaC5,TcxComboBox,2
119,xcb_BaglisizSip,TcxCheckBox,
119,rg_SipCreated,TcxRadioGroup,0
119,cbx_Mevcut,TcxCheckBox,
119,E_SipAlan_1,TcxTextEdit,
119,E_SipAlan_2,TcxTextEdit,
119,E_Yet1_1,TcxTextEdit,
119,E_Yet1_2,TcxTextEdit,
119,E_Yet2_1,TcxTextEdit,
119,E_Yet2_2,TcxTextEdit,
119,E_Satici1,TcxTextEdit,
119,E_Satici2,TcxTextEdit,
119,cbSipOzDur_1,TcxCheckBox,
119,E_SipOzDur_1,TcxTextEdit,
119,cbSipOzDur_2,TcxCheckBox,
119,cbx_Asorti_Dag,TcxCheckBox,
119,cbx_AsoricMik,TcxCheckBox,
119,cbx_SipMik,TcxCheckBox,
119,e_AsortiBas,TcxTextEdit,
119,e_AsortiBit,TcxTextEdit,
119,xcb_NoAsorti,TcxCheckBox,
119,rg_ConvertBirim,TcxRadioGroup,0
119,rg_NetKalan,TcxRadioGroup,0
119,rg_TutarHesTip,TcxRadioGroup,0
119,CB_MDPLocation,TcxComboBox,5
119,xcb_Resim,TcxCheckBox,
119,xcb_StokKalan,TcxCheckBox,
119,xcb_BagliSiparisler,TcxCheckBox,
119,E_sOzKod1,TcxTextEdit,
119,E_sOzKod2,TcxTextEdit,
119,E_sOzKod3,TcxTextEdit,
119,E_sOzKod4,TcxTextEdit,
119,E_sOzKod5,TcxTextEdit,
119,E_sSevkSekil,TcxTextEdit,
119,E_SevkNum,TcxTextEdit,
119,E_sCloseTitle,TcxTextEdit,
119,rg_SipUrKonum,TcxRadioGroup,0
119,E_SipOzDur_2,TcxTextEdit,
119,xcb_BagSipCari,TcxCheckBox,
119,es_SipNo_1,TcxTextEdit,
119,es_SipNo_2,TcxTextEdit,
119,es_SipNo_3,TcxTextEdit,
119,es_BelgeNo,TcxTextEdit,
119,E_OdSekil,TcxTextEdit,
119,e_AdresAdi,TcxTextEdit,
119,e_AdresAdi2,TcxTextEdit,
119,cb_OnayKademe,TcxComboBox,-1
119,rg_SipBagOp,TcxRadioGroup,2
119,xcb_ShowPicture,TcxCheckBox,
119,E_sOzKod6,TcxTextEdit,
119,E_sOzKod7,TcxTextEdit,
119,E_sOzKod8,TcxTextEdit,
119,E_sOzKod9,TcxTextEdit,
119,E_sOzKod10,TcxTextEdit,
119,rg_LockCheck,TcxRadioGroup,0
119,rgUretimSekil,TcxRadioGroup,0
119,rg_SipPrintOp,TcxRadioGroup,0
119,E_cSehir,TcxTextEdit,
119,E_cUlke,TcxTextEdit,
119,ce_RiskLimit_1,TcxTextEdit,
119,ce_RiskLimit_2,TcxTextEdit,
119,ce_Riski_1,TcxTextEdit,
119,ce_Riski_2,TcxTextEdit,
119,ce_KrediLimit_1,TcxTextEdit,
119,ce_KrediLimit_2,TcxTextEdit,
119,ce_Kredisi_1,TcxTextEdit,
119,ce_Kredisi_2,TcxTextEdit,
119,E_AlFiyTip,TcxTextEdit,
119,E_SatFiyTip,TcxTextEdit,
119,E_cilce,TcxTextEdit,
119,E_cOzKod1_1,TcxTextEdit,
119,E_cOzKod2_1,TcxTextEdit,
119,E_cOzKod3_1,TcxTextEdit,
119,E_cOzKod4_1,TcxTextEdit,
119,E_cOzKod5_1,TcxTextEdit,
119,E_cOzKod1_2,TcxTextEdit,
119,E_cOzKod2_2,TcxTextEdit,
119,E_cOzKod3_2,TcxTextEdit,
119,E_cOzKod4_2,TcxTextEdit,
119,E_cOzKod5_2,TcxTextEdit,
119,E_cOzKod6_1,TcxTextEdit,
119,E_cOzKod6_2,TcxTextEdit,
119,E_cOzKod7_1,TcxTextEdit,
119,E_cOzKod7_2,TcxTextEdit,
119,E_cOzKod8_1,TcxTextEdit,
119,E_cOzKod8_2,TcxTextEdit,
119,E_cOzKod9_1,TcxTextEdit,
119,E_cOzKod9_2,TcxTextEdit,
119,E_cOzKod10_1,TcxTextEdit,
119,E_cOzKod10_2,TcxTextEdit,
119,rg_YurticDis,TcxRadioGroup,0
119,rg_CariPasif,TcxRadioGroup,0
119,rg_CariKaraliste,TcxRadioGroup,0
119,xcb_cAlFiyat_Tip,TcxCheckBox,
119,xcb_cSatFiyat_Tip,TcxCheckBox,
119,cxTextEdit1,TcxTextEdit,
119,clb_SevkDurum,TCheckListBox,"0,1,2,3"
119,es_SevkNo_1,TcxTextEdit,
119,es_SevkNo_2,TcxTextEdit,
119,es_SevkBelgeNo,TcxTextEdit,
119,es_Gonderilecek1,TcxTextEdit,
119,es_Gonderilecek2,TcxTextEdit,
119,xcb_SevkEmirliOnly,TcxCheckBox,
119,xcb_UrBekleyen,TcxCheckBox,
119,rgx_ProsesDetType,TcxRadioGroup,0
119,RGX_RapKriter,TcxRadioGroup,0
119,xcbx_RnkMev,TcxCheckBox,
119,xcbx_BedMev,TcxCheckBox,
119,E_CKod,TcxTextEdit,
119,cbx_Klp_KodList,TcxComboBox,-1
