BelgeNo,FatHarinx,SipHarinx,SevkHarinx,SKOD,Tanim,Miktar,Birim,ParaCinsi,Fiyat,iskonto,iskontoTut,KDVORAN,MuhKod,KDVMuhKod,iskMuhKod,MM,KDVMM,iskMM,OtvMuhKod,OtvMM,LotNo,SeriNo,MuhKod2,MM2,TamirHarinx,_iskTutar,_KDVTutar,_OTVTutar,_Tutar,Fason,TevOran,TevMuhKod,TevMM,MalFiyat,OTVOran,iadeNeden,locked,OzKod1,OzKod2,OzKod3,TutarTmp,TevKod,Proje_D_Id,EF_DeliverytermsType,EF_PackagingTypeCode,EF_PackagingID,EF_PackagingQuantity,EF_TransportModeCode,EF_GTipNo,EF_DecCarriageValueAmount,EF_InsuranceValueAmount,EF_DecCustomsValueAmount
10555,19120,22571,,063 6581,,8.0,CIFT,US,30.0,0.0,0.0,0.0,,,,,,,,,022571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10555,19121,22569,,105 500-1,,24.0,CIFT,US,35.0,0.0,0.0,0.0,,,,,,,,,022569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10556,19122,,,J01.001,,8.0,ADET,US,1.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10557,19123,,,J01.001,,10.0,ADET,US,1.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10558,19124,,,J01.001,,50.0,ADET,US,1.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10559,19125,,,J01.001,,8.0,ADET,US,1.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10560,19126,,,J01.001,,30.0,ADET,US,1.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10561,19127,,,J01.001,,12.0,ADET,US,1.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10562,19128,,,J01.001,,32.0,ADET,US,1.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10563,19129,22613,,097 300,Saya ve kıylık komple SİYAH DERİ olacak.,8.0,CIFT,US,32.0,0.0,0.0,0.0,,,,,,,,,022613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10563,19130,22606,,133 22536,Taban Siyah,8.0,CIFT,US,27.0,0.0,0.0,0.0,,,,,,,,,022606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10563,19131,22600,,133 32136,Taban Siyah,8.0,CIFT,US,24.0,0.0,0.0,0.0,,,,,,,,,022600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10564,19132,17082,,015 11186,Klişe UKI olacak.,16.0,CIFT,US,22.0,0.0,0.0,0.0,,,,,,,,,017082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10564,19133,16082,,111 6168,LAROSSİ,16.0,CIFT,US,21.0,0.0,0.0,0.0,,,,,,,,,016082,,,,,,,,,,,,,,,,,LAROSSİ,,,,,,,,,,,,,,
10564,19134,16081,,111 6137,LAROSSİ,16.0,CIFT,US,22.0,0.0,0.0,0.0,,,,,,,,,016081,,,,,,,,,,,,,,,,,LAROSSİ,,,,,,,,,,,,,,
10565,19135,21397,,104 0346,İÇ TARAFTA LASTİK OLSUN,12.0,CIFT,US,35.0,0.0,0.0,0.0,,,,,,,,,021397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10566,19136,22280,,047 1807,,8.0,CIFT,US,29.0,0.0,0.0,0.0,,,,,,,,,022280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10566,19137,22279,,003 2842,,8.0,CIFT,US,23.0,0.0,0.0,0.0,,,,,,,,,022279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10566,19138,22278,,003 2845,,8.0,CIFT,US,20.0,0.0,0.0,0.0,,,,,,,,,022278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10566,19139,22277,,003 2819,,8.0,CIFT,US,20.0,0.0,0.0,0.0,,,,,,,,,022277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10567,19140,21389,,052 7843,,8.0,CIFT,US,50.0,0.0,0.0,0.0,,,,,,,,,021389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10567,19141,21385,,047 1824,,10.0,CIFT,US,32.0,0.0,0.0,0.0,,,,,,,,,021385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10568,19142,22696,,026 316-1,,8.0,CIFT,US,40.0,0.0,0.0,0.0,,,,,,,,,022696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10568,19144,22685,,098 8470,,8.0,CIFT,US,43.0,0.0,0.0,0.0,,,,,,,,,022685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10568,19145,22645,,074 53,,8.0,CIFT,US,22.0,0.0,0.0,0.0,,,,,,,,,022645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10568,19146,22640,,140- 127,,8.0,CIFT,US,35.0,0.0,0.0,0.0,,,,,,,,,022640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10568,19147,22739,,093 782-76,,8.0,CIFT,US,28.0,0.0,0.0,0.0,,,,,,,,,022739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10569,19148,22564,,013 RG-771,,8.0,CIFT,US,49.0,0.0,0.0,0.0,,,,,,,,,022564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10570,19149,22203,,104 0326,,8.0,CIFT,US,39.0,0.0,0.0,0.0,,,,,,,,,022203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10570,19150,22202,,047 1827,,8.0,CIFT,US,29.0,0.0,0.0,0.0,,,,,,,,,022202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10570,19151,22200,,104 0332,,8.0,CIFT,US,37.0,0.0,0.0,0.0,,,,,,,,,022200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10571,19152,21958,,133 22606,ZIMBALI-İÇ ASTAR VE MOSTURA NUDE-TABAN SİYAH,8.0,CIFT,US,24.0,0.0,0.0,0.0,,,,,,,,,021958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10571,19153,22305,,024 22-864,,8.0,CIFT,US,38.0,0.0,0.0,0.0,,,,,,,,,022305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10571,19154,22699,,063 6013,,8.0,CIFT,US,30.0,0.0,0.0,0.0,,,,,,,,,022699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10572,19155,17034,,118 706,İÇ ASTAR VE MOSTURA BEJ,8.0,CIFT,US,23.0,0.0,0.0,0.0,,,,,,,,,016899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10573,19156,16891,,121 2896,Taban TPU,6.0,CIFT,US,46.0,0.0,0.0,0.0,,,,,,,,,016891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10573,19157,16899,,118 706,İÇ ASTAR VE MOSTURA BEJ,8.0,CIFT,US,25.0,0.0,0.0,0.0,,,,,,,,,016899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10574,19158,22354,,033 2445,,8.0,CIFT,US,19.0,0.0,0.0,0.0,,,,,,,,,022276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10575,19159,22483,,133 32206,TABAN NUDE RENGİ OLAN,8.0,CIFT,US,19.0,0.0,0.0,0.0,,,,,,,,,022482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10576,19160,22753,,136 1998,,8.0,CIFT,US,22.0,0.0,0.0,0.0,,,,,,,,,022747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10577,19161,22763,,049 634,,8.0,CIFT,US,30.0,0.0,0.0,0.0,,,,,,,,,022748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10578,19162,22636,,133 32206,Mostura ve Astar Nohut - Taban Bisküvi,8.0,CIFT,US,19.0,0.0,0.0,0.0,,,,,,,,,022601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10578,19163,22634,,133 32206,Taban Siyah,8.0,CIFT,US,19.0,0.0,0.0,0.0,,,,,,,,,022599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10579,19164,22173,,030 1701,,8.0,CIFT,US,22.0,0.0,0.0,0.0,,,,,,,,,021846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10579,19165,22374,,030 1746,İç Astar ve Mostura Siyah Olacak. Taşlar Siyah olacak.,8.0,CIFT,US,28.0,0.0,0.0,0.0,,,,,,,,,022259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10579,19166,22531,,030 1701,F.A,8.0,CIFT,US,22.0,0.0,0.0,0.0,,,,,,,,,022365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10579,19167,22723,,030 1746,,8.0,CIFT,US,28.0,0.0,0.0,0.0,,,,,,,,,022643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10580,19168,22180,,107 452,,8.0,CIFT,US,22.0,0.0,0.0,0.0,,,,,,,,,021849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10581,19169,22812,,052 7786,,14.0,CIFT,US,37.0,0.0,0.0,0.0,,,,,,,,,022809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10582,19170,21993,,096 653,,8.0,CIFT,US,12.0,0.0,0.0,0.0,,,,,,,,,021820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10582,19171,22083,,096 139,,8.0,CIFT,US,19.0,0.0,0.0,0.0,,,,,,,,,022005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10582,19172,22480,,096 139,,12.0,CIFT,US,19.0,0.0,0.0,0.0,,,,,,,,,022465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583,19173,21420,,041 1317,,16.0,CIFT,US,35.0,0.0,0.0,0.0,,,,,,,,,018624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10584,19174,22839,,057 1802,Model ile birebir aynı,8.0,CIFT,US,27.0,0.0,0.0,0.0,,,,,,,,,022839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10584,19175,22482,,133 32206,TABAN NUDE RENGİ OLAN,8.0,CIFT,US,24.0,0.0,0.0,0.0,,,,,,,,,022482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10585,19176,18624,,041 1317,,16.0,CIFT,US,40.0,0.0,0.0,0.0,,,,,,,,,018624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10585,19177,21030,,047 1826,LRSS Toka - Toka rengi ALTIN,8.0,CIFT,US,32.0,0.0,0.0,0.0,,,,,,,,,021030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10585,19178,20996,,015 11245,,8.0,CIFT,US,25.0,0.0,0.0,0.0,,,,,,,,,020996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10586,19179,17169,,085 25026,Klişe Slikon Baskı UKI olacak. (U) Toka Olacak.,16.0,CIFT,US,20.0,0.0,0.0,0.0,,,,,,,,,016607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10587,19180,21789,,104 0383,,6.0,CIFT,US,31.0,0.0,0.0,0.0,,,,,,,,,021743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10587,19181,22535,,104 0360,,12.0,CIFT,US,30.0,0.0,0.0,0.0,,,,,,,,,022527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10587,19182,22897,,104 0360,Lastik Gümüş - Toka Gümüş olacak.,8.0,CIFT,US,30.0,0.0,0.0,0.0,,,,,,,,,022833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10588,19183,22347,,085 2411,,8.0,CIFT,US,20.0,0.0,0.0,0.0,,,,,,,,,022282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10589,19184,22155,,107 5605,,8.0,CIFT,US,22.0,0.0,0.0,0.0,,,,,,,,,021934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10589,19185,22579,,107 452,,8.0,CIFT,US,22.0,0.0,0.0,0.0,,,,,,,,,022306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10590,19186,22825,,093 767-85,,8.0,CIFT,US,25.0,0.0,0.0,0.0,,,,,,,,,022795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10590,19187,22828,,093 767-85,,6.0,CIFT,US,25.0,0.0,0.0,0.0,,,,,,,,,022797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10591,19188,22288,,003 2845,,8.0,CIFT,US,20.0,0.0,0.0,0.0,,,,,,,,,022288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10591,19189,22287,,139 2858 ,,8.0,CIFT,US,20.0,0.0,0.0,0.0,,,,,,,,,022287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10591,19190,22286,,047 1807,,8.0,CIFT,US,29.0,0.0,0.0,0.0,,,,,,,,,022286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10591,19191,22285,,133 22606,,8.0,CIFT,US,23.0,0.0,0.0,0.0,,,,,,,,,022285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10591,19192,22284,,003 2842,,8.0,CIFT,US,23.0,0.0,0.0,0.0,,,,,,,,,022284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10591,19193,22283,,047 1806,,8.0,CIFT,US,27.0,0.0,0.0,0.0,,,,,,,,,022283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10591,19194,22282,,085 2411,,8.0,CIFT,US,22.0,0.0,0.0,0.0,,,,,,,,,022282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10591,19195,22281,,003 2819,,8.0,CIFT,US,20.0,0.0,0.0,0.0,,,,,,,,,022281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10592,19196,22735,,071 1314,,10.0,CIFT,US,27.0,0.0,0.0,0.0,,,,,,,,,021265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10592,19197,22734,,071 1314,,18.0,CIFT,US,27.0,0.0,0.0,0.0,,,,,,,,,022060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10593,19198,21433,,023 8151,Miu Toka Altın renk.,8.0,CIFT,US,28.0,0.0,0.0,0.0,,,,,,,,,021388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10593,19199,22094,,023 8123,,8.0,CIFT,US,38.0,0.0,0.0,0.0,,,,,,,,,021903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10594,19200,22621,,088 A-468,,8.0,CIFT,US,34.0,0.0,0.0,0.0,,,,,,,,,022588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10594,19201,22703,,088 A-470,,8.0,CIFT,US,34.0,0.0,0.0,0.0,,,,,,,,,022698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10594,19202,22730,,088 A-234,,8.0,CIFT,US,33.0,0.0,0.0,0.0,,,,,,,,,022646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10595,19203,21706,,107 4004,,16.0,CIFT,US,29.0,0.0,0.0,0.0,,,,,,,,,021706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10595,19204,21692,,096 303,,8.0,CIFT,US,22.0,0.0,0.0,0.0,,,,,,,,,021692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10595,19205,21688,,071 2160,,24.0,CIFT,US,26.0,0.0,0.0,0.0,,,,,,,,,021688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10595,19206,21687,,096 650,,8.0,CIFT,US,15.0,0.0,0.0,0.0,,,,,,,,,021687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10596,19207,,,009- 1082,Vardola kaplama açılması,1.0,CIFT,US,50.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10596,19208,,,011- 24-244,Deri yırtılması ve yıpranması,1.0,CIFT,US,53.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10596,19209,,,015- 40673,Paraşüt deri yırtılması,3.0,CIFT,US,43.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10597,19210,,,015- 40673,Paraşüt Derilerde yırtılma,3.0,CIFT,US,40.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10598,19211,22747,,136 1998,,8.0,CIFT,US,27.0,0.0,0.0,0.0,,,,,,,,,022747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10598,19212,22746,,139 2857,,8.0,CIFT,US,20.0,0.0,0.0,0.0,,,,,,,,,022746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10598,19213,22745,,026 245,,8.0,CIFT,US,37.0,0.0,0.0,0.0,,,,,,,,,022745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10599,19214,22060,,071 1314,,18.0,CIFT,US,32.0,0.0,0.0,0.0,,,,,,,,,022060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10599,19215,21265,,071 1314,,10.0,CIFT,US,32.0,0.0,0.0,0.0,,,,,,,,,021265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10600,19216,22527,,104 0360,,12.0,CIFT,US,35.0,0.0,0.0,0.0,,,,,,,,,022527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10600,19217,22526,,014 4858,,16.0,CIFT,US,23.0,0.0,0.0,0.0,,,,,,,,,022526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10601,19218,22888,,074 55,,8.0,CIFT,US,20.0,0.0,0.0,0.0,,,,,,,,,022871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10602,19219,21994,,096 650,,8.0,CIFT,US,12.0,0.0,0.0,0.0,,,,,,,,,021823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10602,19220,22480,,096 139,,12.0,CIFT,US,19.0,0.0,0.0,0.0,,,,,,,,,022465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10603,19221,22615,,033 2444,TABAN VİZON,8.0,CIFT,US,19.0,0.0,0.0,0.0,,,,,,,,,022589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10604,19222,22718,,133 32136,,8.0,CIFT,US,20.0,0.0,0.0,0.0,,,,,,,,,022450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10605,19223,22720,,015 11157,,8.0,CIFT,US,22.0,0.0,0.0,0.0,,,,,,,,,022647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10606,19224,22904,,049 622,,16.0,CIFT,US,26.0,0.0,0.0,0.0,,,,,,,,,022775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10607,19225,22246,,081 7015,,16.0,CIFT,US,28.0,0.0,0.0,0.0,,,,,,,,,022234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10608,19226,22724,,039 26507,,8.0,CIFT,US,33.0,0.0,0.0,0.0,,,,,,,,,022683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10609,19227,22159,,118 704,KALIP DÜZELECEK. (sıkıntı var kalıpta),11.0,CIFT,US,21.0,0.0,0.0,0.0,,,,,,,,,021883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10609,19228,22158,,118 704,KALIP DÜZELECEK. (sıkıntı var kalıpta),18.0,CIFT,US,21.0,0.0,0.0,0.0,,,,,,,,,021882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10610,19229,22378,,004 SC034,,6.0,CIFT,US,44.0,0.0,0.0,0.0,,,,,,,,,022255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10610,19230,22377,,004 SC053,,6.0,CIFT,US,40.0,0.0,0.0,0.0,,,,,,,,,022243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10611,19231,22938,,042 248,,8.0,CIFT,US,25.0,0.0,0.0,0.0,,,,,,,,,022936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10612,19232,22863,,076 84,,8.0,CIFT,US,25.0,0.0,0.0,0.0,,,,,,,,,022860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10613,19233,22736,,071 1314,,6.0,CIFT,US,27.0,0.0,0.0,0.0,,,,,,,,,021841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10613,19234,22735,,071 1314,,10.0,CIFT,US,27.0,0.0,0.0,0.0,,,,,,,,,021265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10614,19235,22406,,056 357-1,,8.0,CIFT,US,36.0,0.0,0.0,0.0,,,,,,,,,022204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10614,19236,22701,,056 636,,8.0,CIFT,US,35.0,0.0,0.0,0.0,,,,,,,,,022679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10615,19237,22707,,100 1079,,8.0,CIFT,US,37.0,0.0,0.0,0.0,,,,,,,,,022695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10616,19238,22100,,030 1526,,8.0,CIFT,US,25.0,0.0,0.0,0.0,,,,,,,,,021931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10616,19239,22397,,030 1778-72,,8.0,CIFT,US,24.0,0.0,0.0,0.0,,,,,,,,,022214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10616,19240,22530,,030 1524,F.A,8.0,CIFT,US,26.0,0.0,0.0,0.0,,,,,,,,,022364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10616,19241,22614,,030 1786,LRSS YENİ TOKA OLACAK.,16.0,CIFT,US,25.0,0.0,0.0,0.0,,,,,,,,,022593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10616,19242,22688,,030 1526,,8.0,CIFT,US,25.0,0.0,0.0,0.0,,,,,,,,,022677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10616,19243,22398,,030 1778-72,,6.0,CIFT,US,24.0,0.0,0.0,0.0,,,,,,,,,022215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10617,19244,22729,,087 50,,8.0,CIFT,US,23.0,0.0,0.0,0.0,,,,,,,,,022641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10618,19245,22395,,012 GM 955,,10.0,CIFT,US,39.0,0.0,0.0,0.0,,,,,,,,,022201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10619,19246,22631,,061 R130,Modeldeki gibi,6.0,CIFT,US,39.0,0.0,0.0,0.0,,,,,,,,,022608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10620,19247,22813,,043 316,,16.0,CIFT,US,24.0,0.0,0.0,0.0,,,,,,,,,022808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10621,19248,22561,,116 22-59054,,16.0,CIFT,US,21.0,0.0,0.0,0.0,,,,,,,,,022556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10622,19249,22356,,085 2411,,8.0,CIFT,US,20.0,0.0,0.0,0.0,,,,,,,,,022274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10622,19250,22477,,085 E-5036,,12.0,CIFT,US,23.0,0.0,0.0,0.0,,,,,,,,,022464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10622,19251,22620,,085 E-5036,,8.0,CIFT,US,23.0,0.0,0.0,0.0,,,,,,,,,022586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10622,19252,22619,,085 2411,İÇ ASTAR SİYAH-TABAN SİYAH,8.0,CIFT,US,20.0,0.0,0.0,0.0,,,,,,,,,022584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10622,19253,22618,,085 2411,,8.0,CIFT,US,20.0,0.0,0.0,0.0,,,,,,,,,022583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10623,19254,22979,,120 081,40 Çifti Yılan Deriler Olmaması sebebiyle İPTAL edildi,20.0,CIFT,US,22.0,0.0,0.0,0.0,,,,,,,,,022514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10624,19255,22823,,088 A-470,,8.0,CIFT,US,34.0,0.0,0.0,0.0,,,,,,,,,022796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10624,19256,22822,,088 A-470,,8.0,CIFT,US,34.0,0.0,0.0,0.0,,,,,,,,,022794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10625,19257,22672,,119 014,,30.0,CIFT,US,19.0,0.0,0.0,0.0,,,,,,,,,022488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10626,19258,22088,,004 SC025,,8.0,CIFT,US,49.0,0.0,0.0,0.0,,,,,,,,,021860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10626,19259,22377,,004 SC053,,6.0,CIFT,US,40.0,0.0,0.0,0.0,,,,,,,,,022243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10626,19260,22376,,004 SC002,,6.0,CIFT,US,40.0,0.0,0.0,0.0,,,,,,,,,022245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10627,19261,22717,,061 R132,,6.0,CIFT,US,46.0,0.0,0.0,0.0,,,,,,,,,022708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10628,19262,22076,,030 1527,,16.0,CIFT,US,25.0,0.0,0.0,0.0,,,,,,,,,022014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10628,19263,22101,,030 1527,,8.0,CIFT,US,25.0,0.0,0.0,0.0,,,,,,,,,021932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10628,19265,22818,,030 1855,,8.0,CIFT,US,22.0,0.0,0.0,0.0,,,,,,,,,022802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10628,19266,22817,,030 1855,,8.0,CIFT,US,22.0,0.0,0.0,0.0,,,,,,,,,022801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10628,19549,22097,,030 1547-54,,10.0,CIFT,US,31.0,0.0,0.0,0.0,,,,,,,,,021873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629,19267,22814,,024 22-775,,16.0,CIFT,US,34.0,0.0,0.0,0.0,,,,,,,,,022806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630,19268,22465,,096 139,,24.0,CIFT,US,22.0,0.0,0.0,0.0,,,,,,,,,022465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630,19269,22464,,085 E-5036,,12.0,CIFT,US,26.0,0.0,0.0,0.0,,,,,,,,,022464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10631,19270,21299,,071 1325,,8.0,CIFT,US,31.0,0.0,0.0,0.0,,,,,,,,,021299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10632,19271,22276,,033 2445,,8.0,CIFT,US,21.0,0.0,0.0,0.0,,,,,,,,,022276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10632,19272,22274,,085 2411,,8.0,CIFT,US,23.0,0.0,0.0,0.0,,,,,,,,,022274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10633,19273,22575,,043 365,,8.0,CIFT,US,28.0,0.0,0.0,0.0,,,,,,,,,022575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
