SipNo,SipHarinx,Konum,SKOD,Tanim,Miktar,Birim,ParaCinsi,Fiyat,iskonto,iskontoTut,KDVORAN,Durum,TerminTarihi,LotNo,OTVOran,SipharinxB,locked,SipPicture,Proje_D_Id,OzKod1,OzKod2,OzKod3,BagTeklifHarinx
9950,21529,F,063 6565,,8.0,CIFT,US,35.0,0.00,0.0,0.00,*,,021121,,21121,,,,,,,
9950,21530,F,063 6540-1,,8.0,CIFT,US,34.0,0.00,0.0,0.00,*,,021122,,21122,,,,,,,
9950,21531,F,063 6537,,8.0,CIFT,US,31.0,0.00,0.0,0.00,*,,021229,,21229,,,,,,,
9951,21532,F,064 5540,,8.0,CIFT,US,21.0,0.00,0.0,0.00,*,,021116,,21116,,,,,,,
9952,21533,F,067 1190,,8.0,CIFT,US,32.0,0.00,0.0,0.00,*,,021235,,21235,,,,,,,
9953,21534,F,136 1999,,8.0,CIFT,US,18.0,0.00,0.0,0.00,*,,021117,,21117,,,,,,,
9954,21535,F,020 1673,Asortilere dikkat ediniz.!!! ACİLLL RPD,16.0,CIFT,US,28.0,0.00,0.0,0.00,*,,021535,,,,,,,,,
9955,21536,F,020 1673,Asortilere dikkat ediniz.!!! ACİLLL RPD,16.0,CIFT,US,28.0,0.00,0.0,0.00,*,,021535,,21535,,,,,,,
9956,21537,F,049 622,,8.0,CIFT,US,32.0,0.00,0.0,0.00,*,,021537,,,,,,,,,
9956,21538,F,120 088,,8.0,CIFT,US,30.0,0.00,0.0,0.00,*,,021538,,,,,,,,,
9956,21539,F,018 122,,8.0,CIFT,US,39.0,0.00,0.0,0.00,*,,021539,,,,,,,,,
9956,21540,F,030 1721,,8.0,CIFT,US,34.0,0.00,0.0,0.00,*,,021540,,,,,,,,,
9956,21541,F,072 15303,,8.0,CIFT,US,36.0,0.00,0.0,0.00,*,,021541,,,,,,,,,
9956,21542,F,047 1827,,8.0,CIFT,US,28.0,0.00,0.0,0.00,*,,021542,,,,,,,,,
9956,21543,F,015 11189,,8.0,CIFT,US,24.0,0.00,0.0,0.00,*,,021543,,,,,,,,,
9956,21544,F,015 11171,F.A.,8.0,CIFT,US,24.0,0.00,0.0,0.00,*,,021544,,,,,,,,,
9957,21545,F,097 300,,6.0,CIFT,US,32.0,0.00,0.0,0.00,*,,021545,,,,,,,,,
9957,21546,F,097 300,,6.0,CIFT,US,32.0,0.00,0.0,0.00,*,,021546,,,,,,,,,
9957,21547,F,084 6643,,6.0,CIFT,US,38.0,0.00,0.0,0.00,*,,021547,,,,,,,,,
9957,21548,F,056 622,,6.0,CIFT,US,41.0,0.00,0.0,0.00,*,,021548,,,,,,,,,
9958,21549,F,001 6819,,8.0,CIFT,US,56.0,0.00,0.0,0.00,*,,021497,,21497,,,,,,,
9959,21550,F,003 2848,,8.0,CIFT,US,17.0,0.00,0.0,0.00,*,,020899,,20899,,,,,,,
9959,21551,F,003 2848,LASTİK BEJ-TABAN BİSKÜVİ,8.0,CIFT,US,17.0,0.00,0.0,0.00,*,,020900,,20900,,,,,,,
9960,21552,F,014 4860,İÇ ASTAR RENGE RENK-TABAN SİYAH,16.0,CIFT,US,22.0,0.00,0.0,0.00,*,,020903,,20903,,,,,,,
9961,21553,F,041 1291,,16.0,CIFT,US,32.0,0.00,0.0,0.00,*,,020932,,20932,,,,,,,
9963,21555,F,081 5214,TABAN SİYAH-İÇ ASTAR VE MOSTURA  KAHVE,8.0,CIFT,US,24.0,0.00,0.0,0.00,*,,020901,,20901,,,,,,,
9963,21556,F,081 5214,TABAN SİYAH-İÇ ASTAR VE MOSTURA VİZON,8.0,CIFT,US,24.0,0.00,0.0,0.00,*,,020902,,20902,,,,,,,
9964,21557,F,091 1001,,16.0,CIFT,US,27.0,0.00,0.0,0.00,*,,020898,,20898,,,,,,,
9965,21558,F,107 4002,,16.0,CIFT,US,26.0,0.00,0.0,0.00,*,,020931,,20931,,,,,,,
9966,21559,F,118 704,ATKI CIRTLI OLACAK- 7 SM  DAHA UZUN OLSUN,20.0,CIFT,US,21.0,0.00,0.0,0.00,*,,020904,,20904,,,,,,,
9967,21560,F,107 410,,20.0,CIFT,US,27.0,0.00,0.0,0.00,*,,021560,,,,,,,,,
9967,21562,F,030 1883,,16.0,CIFT,US,29.0,0.00,0.0,0.00,*,,021562,,,,,,,,,
9967,21563,F,093 788-86BJ,,8.0,CIFT,US,29.0,0.00,0.0,0.00,*,,021563,,,,,,,,,
9967,21794,F,107 3212,,16.0,CIFT,US,26.0,0.00,0.0,0.00,*,,021794,,,,,,,,,
9967,21796,F,074 55,,16.0,CIFT,US,24.0,0.00,0.0,0.00,*,,021796,,,,,,,,,
9967,21797,F,074 53,,16.0,CIFT,US,22.0,0.00,0.0,0.00,*,,021797,,,,,,,,,
9967,21798,F,057 H0171,,16.0,CIFT,US,30.0,0.00,0.0,0.00,*,,021798,,,,,,,,,
9967,21800,F,108 1106,,20.0,CIFT,US,24.0,0.00,0.0,0.00,*,,021800,,,,,,,,,
9967,21801,F,003 2848,,16.0,CIFT,US,22.0,0.00,0.0,0.00,*,,021801,,,,,,,,,
9967,21802,F,128 203,,16.0,CIFT,US,22.0,0.00,0.0,0.00,*,,021802,,,,,,,,,
9967,21803,F,128 201,,8.0,CIFT,US,24.0,0.00,0.0,0.00,*,,021803,,,,,,,,,
9967,21805,F,036 2187,TABAN BEYAZ-İÇ ASTAR VE MOSTURA BEJ,8.0,CIFT,US,24.0,0.00,0.0,0.00,*,,021805,,,,,,,,,
9967,21806,F,036 2187,TABAN SİYAH-İÇ ASTAR VE MOSTURA BEJ,8.0,CIFT,US,24.0,0.00,0.0,0.00,*,,021806,,,,,,,,,
9967,21807,F,036 2186,TABAN BEYAZ-İÇ ASTAR VE MOSTURA BEJ,16.0,CIFT,US,26.0,0.00,0.0,0.00,*,,021807,,,,,,,,,
9967,21808,F,074 62,İÇ ASTRA VE MOSTURA NUDE,16.0,CIFT,US,24.0,0.00,0.0,0.00,*,,021808,,,,,,,,,
9967,21809,F,063 8012,İÇ ASTAR VE MOSTURA TABA,8.0,CIFT,US,30.0,0.00,0.0,0.00,*,,021809,,,,,,,,,
9967,21810,F,003 2847,,8.0,CIFT,US,23.0,0.00,0.0,0.00,*,,021810,,,,,,,,,
9967,21812,F,096 360-1,,16.0,CIFT,US,17.0,0.00,0.0,0.00,*,,021812,,,,,,,,,
9967,21813,F,081 5211,İÇ ASTAR VE MOSTURA NUDE,8.0,CIFT,US,28.0,0.00,0.0,0.00,*,,021813,,,,,,,,,
9967,21814,F,014 4827,,8.0,CIFT,US,28.0,0.00,0.0,0.00,*,,021814,,,,,,,,,
9967,21818,,139 2855,,24.0,CIFT,US,20.0,0.00,0.0,0.00,,,021818,,,,,,,,,
9967,21819,F,096 139,,16.0,CIFT,US,23.0,0.00,0.0,0.00,*,,021819,,,,,,,,,
9967,21820,F,096 653,,24.0,CIFT,US,16.0,0.00,0.0,0.00,*,,021820,,,,,,,,,
9967,21823,F,096 650,,16.0,CIFT,US,16.0,0.00,0.0,0.00,*,,021823,,,,,,,,,
9967,21825,F,130 0406,SİYAH RENKTE İÇ ASTRA VE MOSTURA NUDE OLACAK,16.0,CIFT,US,20.0,0.00,0.0,0.00,*,,021825,,,,,,,,,
9967,21826,F,093 785-76,,8.0,CIFT,US,27.0,0.00,0.0,0.00,*,,021826,,,,,,,,,
9967,21828,,085 E-5036,İÇ ASTAR VE MOSTURA NUDE,8.0,CIFT,US,28.0,0.00,0.0,0.00,,,021828,,,,,,,,,
9967,21830,F,093 765-76BJ,,8.0,CIFT,US,27.0,0.00,0.0,0.00,*,,021830,,,,,,,,,
9967,21831,F,136 1999,,16.0,CIFT,US,22.0,0.00,0.0,0.00,*,,021831,,,,,,,,,
9967,21835,F,133 22606,,8.0,CIFT,US,24.0,0.00,0.0,0.00,*,,021835,,,,,,,,,
9967,21838,F,134 YZ 598,,10.0,CIFT,US,30.0,0.00,0.0,0.00,*,,021838,,,,,,,,,
9967,21839,F,063 8012,İÇ ASTAR VE MOSTURA NUDE,8.0,CIFT,US,30.0,0.00,0.0,0.00,*,,021839,,,,,,,,,
9968,21567,F,049 622,,16.0,CIFT,US,31.0,0.00,0.0,0.00,*,,021567,,,,,,,,,
9968,21572,F,130 0401,Taban Siyah- Beyaz Leopar desen kaplama,8.0,CIFT,US,19.0,0.00,0.0,0.00,*,,021572,,,,,,,,,
9968,21573,F,130 0400,Taban Siyah- Beyaz Leopar desen kaplama,8.0,CIFT,US,19.0,0.00,0.0,0.00,*,,021573,,,,,,,,,
9968,21574,F,033 2430,,16.0,CIFT,US,16.0,0.00,0.0,0.00,*,,021574,,,,,,,,,
9968,21575,F,036 2187,TABAN BEYAZ-İÇ ASTAR BEJ,16.0,CIFT,US,24.0,0.00,0.0,0.00,*,,021575,,,,,,,,,
9968,21576,F,063 6068,,8.0,CIFT,US,31.0,0.00,0.0,0.00,*,,021576,,,,,,,,,
9968,21577,F,063 6514,,8.0,CIFT,US,30.0,0.00,0.0,0.00,*,,021577,,,,,,,,,
9968,21578,F,026 317-1,,8.0,CIFT,US,40.0,0.00,0.0,0.00,*,,021578,,,,,,,,,
9968,21579,F,039 26507,,8.0,CIFT,US,36.0,0.00,0.0,0.00,*,,021579,,,,,,,,,
9968,21580,F,014 4826,,8.0,CIFT,US,26.0,0.00,0.0,0.00,*,,021580,,,,,,,,,
9968,21581,F,057 500,,8.0,CIFT,US,24.0,0.00,0.0,0.00,*,,021581,,,,,,,,,
9968,21582,F,064 1580,,16.0,CIFT,US,23.0,0.00,0.0,0.00,*,,021582,,,,,,,,,
9969,21568,F,056 622,,6.0,CIFT,US,36.0,0.00,0.0,0.00,*,,021548,,21548,,,,,,,
9970,21569,F,084 6643,,6.0,CIFT,US,33.0,0.00,0.0,0.00,*,,021547,,21547,,,,,,,
9971,21570,F,097 300,,6.0,CIFT,US,28.0,0.00,0.0,0.00,*,,021545,,21545,,,,,,,
9971,21571,F,097 300,,6.0,CIFT,US,27.0,0.00,0.0,0.00,*,,021546,,21546,,,,,,,
9972,21583,F,036 2186,F.A. Taban beyaz -iç astar ve mostura bej,24.0,CIFT,US,25.0,0.00,0.0,0.00,*,,021583,,,,,,,,,
9972,21584,F,141 123,,16.0,CIFT,US,33.0,0.00,0.0,0.00,*,,021584,,,,,,,,,
9973,21585,F,047 1827,,6.0,CIFT,US,28.0,0.00,0.0,0.00,*,,021585,,,,,,,,,
9974,21586,F,063 7010,,8.0,CIFT,US,29.0,0.00,0.0,0.00,*,,021586,,,,,,,,,
9975,21587,F,047 1807,,16.0,CIFT,US,30.0,0.00,0.0,0.00,*,,021587,,,,,,,,,
9976,21609,F,076 71,,8.0,CIFT,US,30.0,0.00,0.0,0.00,*,,021609,,,,,,,,,
9976,21610,F,076 70,,8.0,CIFT,US,30.0,0.00,0.0,0.00,*,,021610,,,,,,,,,
9976,21617,F,043 323,,8.0,CIFT,US,29.0,0.00,0.0,0.00,*,,021617,,,,,,,,,
9976,21618,F,105 500-1,,10.0,CIFT,US,35.0,0.00,0.0,0.00,*,,021618,,,,,,,,,
9976,21619,F,067 1170,,8.0,CIFT,US,32.0,0.00,0.0,0.00,*,,021619,,,,,,,,,
9976,21620,F,096 303,,8.0,CIFT,US,22.0,0.00,0.0,0.00,*,,021620,,,,,,,,,
9976,21621,F,107 4002,,8.0,CIFT,US,30.0,0.00,0.0,0.00,*,,021621,,,,,,,,,
9976,21623,F,102 25Y091,,8.0,CIFT,US,33.0,0.00,0.0,0.00,*,,021623,,,,,,,,,
9976,21624,F,003 2792,,16.0,CIFT,US,19.0,0.00,0.0,0.00,*,,021624,,,,,,,,,
9976,21625,F,122 122,,8.0,CIFT,US,17.0,0.00,0.0,0.00,*,,021625,,,,,,,,,
9976,21626,F,014 4855,,8.0,CIFT,US,25.0,0.00,0.0,0.00,*,,021626,,,,,,,,,
9976,21627,F,100 1079,,6.0,CIFT,US,44.0,0.00,0.0,0.00,*,,021627,,,,,,,,,
9977,21589,F,015 11189,,8.0,CIFT,US,21.0,0.00,0.0,0.00,*,,021543,,21543,,,,,,,
9977,21590,F,015 11171,,8.0,CIFT,US,24.0,0.00,0.0,0.00,*,,021544,,21544,,,,,,,
9978,21591,F,018 122,,8.0,CIFT,US,35.0,0.00,0.0,0.00,*,,021539,,21539,,,,,,,
9979,21592,F,030 1721,,8.0,CIFT,US,30.0,0.00,0.0,0.00,*,,021540,,21540,,,,,,,
9980,21593,F,047 1827,,8.0,CIFT,US,23.0,0.00,0.0,0.00,*,,021542,,21542,,,,,,,
9981,21594,F,049 622,,8.0,CIFT,US,26.0,0.00,0.0,0.00,*,,021537,,21537,,,,,,,
9982,21595,F,072 15303,,8.0,CIFT,US,32.0,0.00,0.0,0.00,*,,021541,,21541,,,,,,,
9983,21596,F,120 088,,8.0,CIFT,US,25.0,0.00,0.0,0.00,*,,021538,,21538,,,,,,,
9984,21597,F,014 4826,,8.0,CIFT,US,23.0,0.00,0.0,0.00,*,,021580,,21580,,,,,,,
9985,21598,F,026 317-1,,8.0,CIFT,US,36.0,0.00,0.0,0.00,*,,021578,,21578,,,,,,,
9986,21599,F,033 2430,,16.0,CIFT,US,13.0,0.00,0.0,0.00,*,,021574,,21574,,,,,,,
9987,21600,F,036 2187,TABAN BEYAZ-İÇ ASTAR BEJ,16.0,CIFT,US,21.0,0.00,0.0,0.00,*,,021575,,21575,,,,,,,
9988,21601,F,039 26507,,8.0,CIFT,US,33.0,0.00,0.0,0.00,*,,021579,,21579,,,,,,,
9989,21602,F,049 622,,16.0,CIFT,US,26.0,0.00,0.0,0.00,*,,021567,,21567,,,,,,,
9990,21603,F,057 500,,8.0,CIFT,US,22.0,0.00,0.0,0.00,*,,021581,,21581,,,,,,,
9991,21604,F,063 6068,,8.0,CIFT,US,28.0,0.00,0.0,0.00,*,,021576,,21576,,,,,,,
9991,21605,F,063 6514,,8.0,CIFT,US,26.0,0.00,0.0,0.00,*,,021577,,21577,,,,,,,
9992,21606,F,064 1580,,16.0,CIFT,US,20.0,0.00,0.0,0.00,*,,021582,,21582,,,,,,,
9993,21607,F,130 0401,Taban Siyah- Beyaz Leopar desen kaplama,8.0,CIFT,US,15.0,0.00,0.0,0.00,*,,021572,,21572,,,,,,,
9993,21608,F,130 0400,Taban Siyah- Beyaz Leopar desen kaplama,8.0,CIFT,US,15.0,0.00,0.0,0.00,*,,021573,,21573,,,,,,,
9994,21611,F,036 2186,Taban beyaz -iç astar ve mostura bej,24.0,CIFT,US,23.0,0.00,0.0,0.00,*,,021583,,21583,,,,,,,
9995,21612,F,141 123,,16.0,CIFT,US,27.0,0.00,0.0,0.00,*,,021584,,21584,,,,,,,
9996,21613,F,057 H0171,,8.0,CIFT,US,29.0,0.00,0.0,0.00,*,,021613,,,,,,,,,
9996,21614,F,036 2186,TABAN BEYAZ-İÇ ASTAR VE MOSTURA BEYAZ,8.0,CIFT,US,26.0,0.00,0.0,0.00,*,,021614,,,,,,,,,
9997,21616,F,142 2270,UKI Etiket dikilecek.,16.0,CIFT,US,55.0,0.00,0.0,0.00,*,,021616,,,,,,,,,
9998,21622,F,041 1291,,8.0,CIFT,US,38.0,0.00,0.0,0.00,*,,021622,,,,,,,,,
9999,21628,F,052 7883,,12.0,CIFT,US,42.0,0.00,0.0,0.00,*,,021628,,,,,,,,,
9999,21629,F,052 7883,BURUN VE KIYLIK SİYAH RUGAN OLACAK.,6.0,CIFT,US,42.0,0.00,0.0,0.00,*,,021629,,,,,,,,,
9999,21769,F,104 0717,,6.0,CIFT,US,37.0,0.00,0.0,0.00,*,,021769,,,,,,,,,
9999,21770,F,121 2245,,13.0,CIFT,US,38.0,0.00,0.0,0.00,*,,021770,,,,,,,,,
9999,21951,F,104 0717,,4.0,CIFT,US,37.0,0.00,0.0,0.00,*,,021951,,,,,,,,,
10000,21630,F,047 1827,,6.0,CIFT,US,28.0,0.00,0.0,0.00,*,,021585,,21585,,,,,,,
10001,21631,F,063 7010,,8.0,CIFT,US,29.0,0.00,0.0,0.00,*,,021586,,21586,,,,,,,
10002,21632,F,047 1807,,16.0,CIFT,US,30.0,0.00,0.0,0.00,*,,021587,,21587,,,,,,,
10003,21633,F,036 2186,TABAN BEYAZ-İÇ ASTAR VE MOSTURA BEYAZ,8.0,CIFT,US,23.0,0.00,0.0,0.00,*,,021614,,21614,,,,,,,
10004,21634,F,057 H0171,,8.0,CIFT,US,27.0,0.00,0.0,0.00,*,,021613,,21613,,,,,,,
10005,21635,F,142 2270,UKI Etiket dikilecek.,16.0,CIFT,US,49.0,0.00,0.0,0.00,*,,021616,,21616,,,,,,,
10006,21636,F,041 1291,,8.0,CIFT,US,38.0,0.00,0.0,0.00,*,,021622,,21622,,,,,,,
10007,21637,F,071 1314,,3.0,CIFT,US,30.0,0.00,0.0,0.00,*,,021071,,21071,,,,,,,
10007,21638,F,071 1315,,9.0,CIFT,US,30.0,0.00,0.0,0.00,*,,021093,,21093,,,,,,,
10008,21639,F,003 2792,,16.0,CIFT,US,15.0,0.00,0.0,0.00,*,,021624,,21624,,,,,,,
10009,21640,F,014 4855,,8.0,CIFT,US,21.0,0.00,0.0,0.00,*,,021626,,21626,,,,,,,
10010,21641,F,043 323,,8.0,CIFT,US,24.0,0.00,0.0,0.00,*,,021617,,21617,,,,,,,
10011,21642,F,067 1170,,8.0,CIFT,US,26.0,0.00,0.0,0.00,*,,021619,,21619,,,,,,,
10012,21643,F,076 71,,8.0,CIFT,US,27.0,0.00,0.0,0.00,*,,021609,,21609,,,,,,,
10012,21644,F,076 70,,8.0,CIFT,US,27.0,0.00,0.0,0.00,*,,021610,,21610,,,,,,,
10013,21645,F,096 303,,8.0,CIFT,US,18.0,0.00,0.0,0.00,*,,021620,,21620,,,,,,,
10014,21646,F,100 1079,,6.0,CIFT,US,37.0,0.00,0.0,0.00,*,,021627,,21627,,,,,,,
10015,21647,F,102 25Y091,,8.0,CIFT,US,28.0,0.00,0.0,0.00,*,,021623,,21623,,,,,,,
10016,21648,F,105 500-1,,10.0,CIFT,US,31.0,0.00,0.0,0.00,*,,021618,,21618,,,,,,,
10017,21649,F,107 4002,,8.0,CIFT,US,26.0,0.00,0.0,0.00,*,,021621,,21621,,,,,,,
10018,21650,F,122 122,,8.0,CIFT,US,14.0,0.00,0.0,0.00,*,,021625,,21625,,,,,,,
10019,21651,F,014 4803,,32.0,CIFT,US,21.0,0.00,0.0,0.00,*,,021283,,21283,,,,,,,
10020,21652,F,030 1786-1,,24.0,CIFT,US,26.0,0.00,0.0,0.00,*,,021284,,21284,,,,,,,
10020,21653,F,030 1810-1,,24.0,CIFT,US,26.0,0.00,0.0,0.00,*,,021280,,21280,,,,,,,
10021,21654,F,033 2430,,40.0,CIFT,US,13.0,0.00,0.0,0.00,*,,021281,,21281,,,,,,,
10022,21655,F,064 5544,,16.0,CIFT,US,22.0,0.00,0.0,0.00,*,,021285,,21285,,,,TABAN SİYAH,,,
10022,21656,F,064 5544,,8.0,CIFT,US,22.0,0.00,0.0,0.00,*,,021286,,21286,,,,TABAN BEJ,,,
10023,21657,F,071 1314,,32.0,CIFT,US,28.0,0.00,0.0,0.00,*,,021282,,21282,,,,,,,
10024,21658,F,074 21,,24.0,CIFT,US,20.0,0.00,0.0,0.00,*,,021279,,21279,,,,,,,
10025,21659,F,102 25Y091,,24.0,CIFT,US,26.0,0.00,0.0,0.00,*,,021278,,21278,,,,,,,
10026,21660,F,120 085,,24.0,CIFT,US,25.0,0.00,0.0,0.00,*,,021277,,21277,,,,,,,
10027,21661,F,004 SC015,,6.0,CIFT,US,46.0,0.00,0.0,0.00,*,,018647,,18647,,,,,,,
10028,21662,F,061 R110,,6.0,CIFT,US,44.0,0.00,0.0,0.00,*,,018646,,18646,,,,,,,
10029,21663,F,102 25Y091,TABAN DİKİŞLİ OLACAK,8.0,CIFT,US,28.0,0.00,0.0,0.00,*,,018664,,18664,,,,,,,
10030,21664,F,036 2186,TABAN BEYAZ-İÇ ASTAR VE MOSTURA BEYAZ,16.0,CIFT,US,27.0,0.00,0.0,0.00,*,,021664,,,,,,,,,
10030,21665,F,133 32206,,8.0,CIFT,US,23.0,0.00,0.0,0.00,*,,021665,,,,,,,,,
10031,21666,,023 8151,Komfirme 1 ÇİFT,1.0,CIFT,US,36.0,0.00,0.0,0.00,,,,,,,,,,,,
10031,21667,,023 8123,Komfirme 1 ÇİFT,1.0,CIFT,US,45.0,0.00,0.0,0.00,,,,,,,,,,,,
10031,21668,,023 8128-1,Komfirme 1 ÇİFT,1.0,CIFT,US,40.0,0.00,0.0,0.00,,,,,,,,,,,,
10031,21669,,067 1187,Komfirme 1 ÇİFT,1.0,CIFT,US,40.0,0.00,0.0,0.00,,,,,,,,,,,,
10031,21670,,067 1187,Komfirme 1 ÇİFT,1.0,CIFT,US,40.0,0.00,0.0,0.00,,,,,,,,,,,,
10031,21671,,067 1188,Komfirme 1 ÇİFT,1.0,CIFT,US,40.0,0.00,0.0,0.00,,,,,,,,,,,,
10032,21672,F,023 8151,Komfirme 1 ÇİFT,1.0,CIFT,US,28.0,0.00,0.0,0.00,*,,,,21666,,,,,,,
10032,21673,F,023 8123,Komfirme 1 ÇİFT,1.0,CIFT,US,38.0,0.00,0.0,0.00,*,,,,21667,,,,,,,
10032,21674,F,023 8128-1,Komfirme 1 ÇİFT,1.0,CIFT,US,33.0,0.00,0.0,0.00,*,,,,21668,,,,,,,
10033,21675,,067 1187,Komfirme 1 ÇİFT,1.0,CIFT,US,32.0,0.00,0.0,0.00,,,,,21669,,,,,,,
10033,21676,,067 1187,Komfirme 1 ÇİFT,1.0,CIFT,US,32.0,0.00,0.0,0.00,,,,,21670,,,,,,,
10033,21677,,067 1188,Komfirme 1 ÇİFT,1.0,CIFT,US,32.0,0.00,0.0,0.00,,,,,21671,,,,,,,
10034,21678,F,052 7883,,6.0,CIFT,US,42.0,0.00,0.0,0.00,*,,021678,,,,,,,,,
10034,21679,F,108 1106,,8.0,CIFT,US,24.0,0.00,0.0,0.00,*,,021679,,,,,,,,,
10035,21680,F,086 0555-IP,DİKİŞLER SİYAH İPLİK OLACAK.,10.0,CIFT,US,33.0,0.00,0.0,0.00,*,,021680,,,,,,,,,
10035,21681,F,108 1106,,10.0,CIFT,US,24.0,0.00,0.0,0.00,*,,021681,,,,,,,,,
10035,21682,F,104 0364,,6.0,CIFT,US,40.0,0.00,0.0,0.00,*,,021682,,,,,,,,,
10036,21683,F,122 122,,40.0,CIFT,US,17.0,0.00,0.0,0.00,*,,021683,,,,,,,,,
10036,21684,F,063 6057,,16.0,CIFT,US,30.0,0.00,0.0,0.00,*,,021684,,,,,,,,,
10036,21685,F,047 1824,,32.0,CIFT,US,32.0,0.00,0.0,0.00,*,,021685,,,,,,,,,
10036,21686,F,033 2430,,16.0,CIFT,US,16.0,0.00,0.0,0.00,*,,021686,,,,,,,,,
10036,21687,F,096 650,,32.0,CIFT,US,15.0,0.00,0.0,0.00,*,,021687,,,,,,,,,
10036,21688,F,071 2160,,24.0,CIFT,US,26.0,0.00,0.0,0.00,*,,021688,,,,,,,,,
10036,21689,F,023 8128-1,,16.0,CIFT,US,38.0,0.00,0.0,0.00,*,,021689,,,,,,,,,
10036,21690,F,047 1825,,32.0,CIFT,US,31.0,0.00,0.0,0.00,*,,021690,,,,,,,,,
10036,21691,F,003 2792,,16.0,CIFT,US,19.0,0.00,0.0,0.00,*,,021691,,,,,,,,,
10036,21692,F,096 303,17 RENK İPTAL OLDU TABAN YOK,24.0,CIFT,US,22.0,0.00,0.0,0.00,,,021692,,,,,,,,,
10036,21693,F,140 416,,6.0,CIFT,US,32.0,0.00,0.0,0.00,*,,021693,,,,,,,,,
10036,21694,F,081 3150,,8.0,CIFT,US,30.0,0.00,0.0,0.00,*,,021694,,,,,,,,,
10036,21695,F,102 25Y091,,24.0,CIFT,US,33.0,0.00,0.0,0.00,*,,021695,,,,,,,,,
10036,21696,F,087 50,,24.0,CIFT,US,28.0,0.00,0.0,0.00,*,,021696,,,,,,,,,
10036,21701,F,134 YZ 589,,16.0,CIFT,US,31.0,0.00,0.0,0.00,*,,021701,,,,,,,,,
10036,21702,F,023 8151,,16.0,CIFT,US,33.0,0.00,0.0,0.00,*,,021702,,,,,,,,,
10036,21706,F,107 4004,,40.0,CIFT,US,29.0,0.00,0.0,0.00,*,,021706,,,,,,,,,
10036,21707,F,013 8228,,6.0,CIFT,US,43.0,0.00,0.0,0.00,*,,021707,,,,,,,,,
10037,21697,F,036 2186,TABAN BEYAZ-İÇ ASTAR VE MOSTURA BEYAZ,16.0,CIFT,US,22.0,0.00,0.0,0.00,*,,021664,,21664,,,,,,,
10038,21698,F,133 32206,,8.0,CIFT,US,19.0,0.00,0.0,0.00,*,,021665,,21665,,,,,,,
10039,21699,F,052 7883,,6.0,CIFT,US,37.0,0.00,0.0,0.00,*,,021678,,21678,,,,,,,
10040,21700,F,108 1106,,8.0,CIFT,US,20.0,0.00,0.0,0.00,*,,021679,,21679,,,,,,,
10041,21703,F,086 0555-IP,DİKİŞLER SİYAH İPLİK OLACAK.,10.0,CIFT,US,27.0,0.00,0.0,0.00,*,,021680,,21680,,,,,,,
10042,21704,F,104 0364,,6.0,CIFT,US,35.0,0.00,0.0,0.00,*,,021682,,21682,,,,,,,
10043,21705,F,108 1106,,10.0,CIFT,US,20.0,0.00,0.0,0.00,*,,021681,,21681,,,,,,,
10044,21708,F,084 6703,,8.0,CIFT,US,38.0,0.00,0.0,0.00,*,,021708,,,,,,,,,
10044,21709,F,052 7883,,8.0,CIFT,US,42.0,0.00,0.0,0.00,*,,021709,,,,,,BURUN KISMI VE KIYLK SİYAH RUGAN OLACAK.,,,
10045,21710,F,003 2792,,16.0,CIFT,US,15.0,0.00,0.0,0.00,*,,021691,,21691,,,,,,,
10046,21711,F,013 8228,,6.0,CIFT,US,39.0,0.00,0.0,0.00,*,,021707,,21707,,,,,,,
10047,21712,F,023 8151,,16.0,CIFT,US,28.0,0.00,0.0,0.00,*,,021702,,21702,,,,,,,
10047,21713,F,023 8128-1,,16.0,CIFT,US,33.0,0.00,0.0,0.00,*,,021689,,21689,,,,,,,
10048,21714,F,033 2430,,16.0,CIFT,US,13.0,0.00,0.0,0.00,*,,021686,,21686,,,,,,,
10049,21715,F,047 1825,,32.0,CIFT,US,26.0,0.00,0.0,0.00,*,,021690,,21690,,,,,,,
10049,21716,F,047 1824,,32.0,CIFT,US,26.0,0.00,0.0,0.00,*,,021685,,21685,,,,,,,
10050,21717,F,063 6057,,16.0,CIFT,US,26.0,0.00,0.0,0.00,*,,021684,,21684,,,,,,,
10051,21718,F,071 2160,,24.0,CIFT,US,22.0,0.00,0.0,0.00,*,,021688,,21688,,,,,,,
10052,21719,F,081 3150,,8.0,CIFT,US,26.0,0.00,0.0,0.00,*,,021694,,21694,,,,,,,
10053,21720,F,087 50,,24.0,CIFT,US,24.0,0.00,0.0,0.00,*,,021696,,21696,,,,,,,
10054,21721,F,096 303,17 RENK İPTAL OLDU TABAN YOK,24.0,CIFT,US,18.0,0.00,0.0,0.00,,,021692,,21692,,,,,,,
10054,21722,F,096 650,,32.0,CIFT,US,12.0,0.00,0.0,0.00,*,,021687,,21687,,,,,,,
10055,21723,F,102 25Y091,,24.0,CIFT,US,28.0,0.00,0.0,0.00,*,,021695,,21695,,,,,,,
10056,21724,F,107 4004,,40.0,CIFT,US,26.0,0.00,0.0,0.00,*,,021706,,21706,,,,,,,
10057,21725,F,122 122,,40.0,CIFT,US,14.0,0.00,0.0,0.00,*,,021683,,21683,,,,,,,
10058,21726,F,134 YZ 589,,16.0,CIFT,US,28.0,0.00,0.0,0.00,*,,021701,,21701,,,,,,,
