SKOD,RKOD,BedKod,Tip,Fiyat,ParaCinsi,FTarih,exCheck,insUN,insDT,UpdUN,UpdDT
081 5201,0,0,S02,33.0,US,2024-12-27 00:00:00,*,,,Suat,2024-12-27 12:49:03.250000
081 5206,0,0,S02,30.0,US,2024-12-27 00:00:00,*,,,Suat,2024-12-27 18:13:33.560000
081 5207,0,0,S02,32.0,US,2024-12-27 00:00:00,*,,,Suat,2024-12-27 12:39:36.613000
081 5211,0,0,S02,30.0,US,2024-12-31 00:00:00,*,,,ONUR,2024-12-31 10:35:53.797000
081 5212,0,0,FS0,32.0,US,2025-02-26 00:00:00,*,,,,
081 5212,0,0,S02,31.0,US,2024-12-27 12:36:41.433000,,,,ONUR,2025-02-26 14:15:21.110000
081 5214,0,0,S02,30.0,US,2024-12-31 00:00:00,*,,,ONUR,2024-12-31 10:11:33.097000
081 5215,0,0,S02,31.0,US,2024-12-27 12:40:36.793000,*,,,,
081 5217,0,0,S02,31.0,US,2024-12-27 00:00:00,*,,,Suat,2024-12-27 12:36:02.177000
081 5218,0,0,S02,30.0,US,2024-12-31 00:00:00,*,,,ONUR,2024-12-31 10:48:13.530000
081 5221,0,0,S02,30.0,US,2024-12-31 11:16:41.483000,*,,,,
081 5224,0,0,S02,31.0,US,2024-12-27 12:42:29.313000,*,,,,
081 5225,0,0,S02,30.0,US,2024-12-31 00:00:00,*,,,ONUR,2024-12-31 10:43:57.050000
081 5252,0,0,S02,39.0,US,2025-05-30 20:30:52.790000,,,,,
081 5252,0,0,S04,58.0,US,2025-05-30 00:00:00,,,,Suat,2025-05-30 20:32:23.300000
081 5252,0,0,S05,50.0,US,2025-05-30 00:00:00,*,,,Suat,2025-05-30 20:32:23.297000
081 6078,0,0,S02,39.0,US,2025-05-30 20:32:36.070000,,,,,
081 6078,0,0,S04,52.0,US,2025-05-30 00:00:00,,,,Suat,2025-05-30 20:33:17.913000
081 6078,0,0,S05,44.0,US,2025-05-30 00:00:00,*,,,Suat,2025-05-30 20:33:17.910000
081 6080,0,0,S02,39.0,US,2025-05-30 20:35:43.630000,,,,,
081 6080,0,0,S04,54.0,US,2025-05-30 20:35:43.630000,,,,,
081 6080,0,0,S05,46.0,US,2025-05-30 20:35:43.630000,*,,,,
081 7011,0,0,S02,38.0,US,2024-12-16 00:00:00,*,,,ONUR,2024-12-16 13:51:42.503000
081 7015,0,0,S02,33.0,US,2024-12-14 12:17:28.483000,*,,,,
081 7016,0,0,S02,33.0,US,2024-12-14 11:08:13.973000,*,,,,
081 7020,0,0,S02,27.0,US,2024-12-14 00:00:00,*,,,ONUR,2024-12-14 10:28:17.533000
081 7021,0,0,S02,27.0,US,2024-12-14 10:28:57.153000,*,,,,
081 7022,0,0,S02,27.0,US,2024-12-14 00:00:00,*,,,ONUR,2024-12-14 10:47:02.163000
081 7026,0,0,S02,28.0,US,2024-12-14 00:00:00,*,,,ONUR,2024-12-14 10:44:52.620000
081 7034,0,0,S02,32.0,US,2024-12-14 00:00:00,*,,,ONUR,2024-12-14 11:11:32.113000
081 7035,0,0,S02,40.0,US,2024-12-14 00:00:00,*,,,ONUR,2024-12-14 10:36:35.443000
081 7039,0,0,S02,30.0,US,2024-12-16 15:37:50.823000,*,,,,
081 7049,0,0,S02,31.0,US,2024-12-21 00:00:00,*,,,ONUR,2024-12-21 11:17:29.957000
081 7051,0,0,S02,33.0,US,2024-12-14 10:58:43.690000,*,,,,
081 7055,0,0,S02,38.0,US,2024-12-16 00:00:00,*,,,ONUR,2024-12-16 14:16:25.957000
081 7056,0,0,S02,35.0,US,2024-12-16 00:00:00,*,,,ONUR,2024-12-16 14:21:20.070000
081 7057,0,0,S02,38.0,US,2024-12-16 00:00:00,*,,,ONUR,2024-12-16 13:52:06.030000
081 7066,0,0,S02,35.0,US,2024-12-16 14:22:00.387000,*,,,,
081 7067,0,0,S02,38.0,US,2024-12-16 00:00:00,*,,,ONUR,2024-12-16 14:28:46.410000
081 7068,0,0,S02,38.0,US,2024-12-16 00:00:00,*,,,ONUR,2024-12-16 15:40:16.573000
081 7071,0,0,FS0,32.0,US,2025-02-26 00:00:00,*,,,,
081 7071,0,0,S02,31.0,US,2024-12-16 15:10:39.363000,,,,ONUR,2025-02-26 14:19:39.473000
081 7072,0,0,S02,29.0,US,2024-12-16 00:00:00,*,,,ONUR,2024-12-16 14:08:23.767000
081 7073,0,0,S02,33.0,US,2024-12-16 13:22:46.157000,*,,,,
081 7076,0,0,S02,32.0,US,2024-12-16 00:00:00,*,,,ONUR,2024-12-16 15:18:40.670000
081 7085,0,0,S02,30.0,US,2024-12-19 00:00:00,*,,,ONUR,2024-12-19 13:05:17.070000
081 7087,0,0,S02,31.0,US,2024-12-19 00:00:00,*,,,ONUR,2024-12-19 13:07:13.957000
081 7088,0,0,S02,31.0,US,2024-12-16 00:00:00,*,,,ONUR,2024-12-16 13:53:29
081 7089,0,0,S02,31.0,US,2024-12-19 00:00:00,*,,,ONUR,2024-12-19 12:52:33.260000
081 7091,0,0,S02,30.0,US,2024-12-16 00:00:00,*,,,ONUR,2024-12-16 14:07:59.560000
081 7092,0,0,S02,30.0,US,2024-12-27 18:14:19.830000,*,,,,
081 7097,0,0,FS0,32.0,US,2025-02-26 00:00:00,*,,,,
081 7097,0,0,S02,30.0,US,2024-12-16 00:00:00,,,,ONUR,2025-02-26 14:08:11.423000
081 7099,0,0,S02,32.0,US,2024-12-16 00:00:00,*,,,ONUR,2024-12-16 15:34:00.733000
081 7101,0,0,S02,30.0,US,2024-12-16 00:00:00,*,,,ONUR,2024-12-16 14:54:28.970000
081 7104,0,0,S02,31.0,US,2024-12-19 00:00:00,*,,,ONUR,2024-12-19 13:03:26.597000
081 7105,0,0,S02,30.0,US,2024-12-16 00:00:00,*,,,ONUR,2024-12-16 14:08:44.480000
081 7106,0,0,S02,30.0,US,2024-12-16 00:00:00,*,,,ONUR,2024-12-16 15:37:03.903000
081 7107,0,0,S02,30.0,US,2024-12-16 00:00:00,*,,,ONUR,2024-12-16 13:53:11.250000
081 7109,0,0,S02,32.0,US,2024-12-19 00:00:00,*,,,ONUR,2024-12-19 12:47:55.860000
081 7114,0,0,S02,29.0,US,2024-12-19 00:00:00,*,,,ONUR,2024-12-19 12:53:45.220000
081 7117,0,0,S02,33.0,US,2024-12-16 00:00:00,*,,,ONUR,2024-12-16 13:52:29.747000
081 7118,0,0,S02,31.0,US,2024-12-27 00:00:00,*,,,Suat,2024-12-27 18:23:52.937000
081 7123,0,0,S02,30.0,US,2024-12-27 18:15:00.467000,*,,,,
081 7127,0,0,S02,28.0,US,2024-12-19 00:00:00,*,,,ONUR,2024-12-19 12:45:45.367000
081 7129,0,0,S02,27.0,US,2024-12-14 10:48:23.360000,*,,,,
081 7130,0,0,S02,31.0,US,2024-12-16 00:00:00,*,,,ONUR,2024-12-16 13:54:10.330000
081 7137,0,0,S02,28.0,US,2024-12-19 12:50:25.213000,*,,,,
081 7140,0,0,S02,30.0,US,2024-12-27 18:15:41.717000,*,,,,
081 7141,0,0,S02,29.0,US,2024-12-31 00:00:00,*,,,ONUR,2024-12-31 10:27:36.067000
081 7145,0,0,S02,30.0,US,2024-12-21 11:51:29.687000,*,,,,
081 7146,0,0,S02,30.0,US,2024-12-19 00:00:00,*,,,ONUR,2024-12-19 15:53:06.033000
081 7149,0,0,S02,32.0,US,2025-02-26 14:33:34.207000,*,,,,
081 7151,0,0,S02,32.0,US,2024-12-27 00:00:00,*,,,Suat,2024-12-27 12:33:55.530000
081 7194,0,0,S02,41.0,US,2025-05-28 20:32:10.957000,*,,,,
081 7194,0,0,S04,58.0,US,2025-05-28 20:32:10.957000,,,,,
081 7194,0,0,S05,50.0,US,2025-05-28 20:32:10.957000,,,,,
081 7212,0,0,S02,36.0,US,2025-05-28 19:42:06.407000,,,,,
081 7212,0,0,S04,58.0,US,2025-05-28 19:42:06.407000,,,,,
081 7212,0,0,S05,50.0,US,2025-05-28 19:42:06.407000,*,,,,
081 7221,0,0,S02,41.0,US,2025-05-28 00:00:00,*,,,Suat,2025-05-28 20:28:59.323000
081 7221,0,0,S04,58.0,US,2025-05-28 20:27:33.093000,,,,,
081 7221,0,0,S05,50.0,US,2025-05-28 20:27:33.093000,,,,Suat,2025-05-28 20:28:59.323000
081 7222,0,0,S02,36.0,US,2025-05-28 00:00:00,*,,,Suat,2025-05-28 20:52:32.703000
081 7224,0,0,S02,36.0,US,2025-05-28 19:48:34.310000,*,,,Suat,2025-05-28 19:49:21.073000
081 7224,0,0,S04,46.0,US,2025-05-28 19:48:34.310000,,,,,
081 7224,0,0,S05,41.0,US,2025-05-28 19:48:34.310000,,,,Suat,2025-05-28 19:49:21.073000
081 7228,0,0,S02,41.0,US,2025-05-28 20:29:51.593000,*,,,,
081 7228,0,0,S04,58.0,US,2025-05-28 20:29:51.593000,,,,,
081 7228,0,0,S05,50.0,US,2025-05-28 20:29:51.593000,,,,,
081 7230,0,0,S02,41.0,US,2025-05-28 20:45:49.510000,*,,,,
081 7230,0,0,S04,58.0,US,2025-05-28 20:45:49.510000,,,,,
081 7230,0,0,S05,50.0,US,2025-05-28 20:45:49.510000,,,,,
081 7237,0,0,S02,41.0,US,2025-05-28 20:38:11.180000,*,,,,
081 7237,0,0,S04,58.0,US,2025-05-28 20:38:11.180000,,,,,
081 7237,0,0,S05,50.0,US,2025-05-28 20:38:11.180000,,,,,
081 7238,0,0,S02,36.0,US,2025-05-30 20:38:09.343000,*,,,,
081 7238,0,0,S04,54.0,US,2025-05-30 20:38:09.343000,,,,,
081 7238,0,0,S05,46.0,US,2025-05-30 20:38:09.343000,,,,,
081 7240,0,0,S02,36.0,US,2025-05-28 00:00:00,,,,Suat,2025-05-28 19:41:42.770000
081 7240,0,0,S04,58.0,US,2025-05-28 19:39:57.163000,,,,,
081 7240,0,0,S05,50.0,US,2025-05-28 19:39:57.163000,*,,,,
081 7255,0,0,S02,36.0,US,2025-05-28 20:09:41.413000,,,,,
081 7255,0,0,S04,58.0,US,2025-05-28 20:09:41.413000,,,,,
081 7255,0,0,S05,50.0,US,2025-05-28 20:09:41.413000,*,,,,
081 7257,0,0,S02,36.0,US,2025-05-30 00:00:00,*,,,Suat,2025-05-30 20:37:57.857000
081 7257,0,0,S04,54.0,US,2025-05-30 20:37:05.933000,,,,,
081 7257,0,0,S05,46.0,US,2025-05-30 20:37:05.933000,,,,Suat,2025-05-30 20:37:57.853000
081 7258,0,0,S02,41.0,US,2025-05-28 00:00:00,*,,,,
081 8004,0,0,S02,36.0,US,2025-05-28 19:56:10.487000,,,,,
081 8004,0,0,S04,53.0,US,2025-05-28 19:56:10.487000,,,,,
081 8004,0,0,S05,45.0,US,2025-05-28 19:56:10.487000,*,,,,
081 8006,0,0,S02,39.0,US,2025-05-28 19:25:27.183000,,,,,
081 8006,0,0,S04,57.0,US,2025-05-28 00:00:00,,,,Suat,2025-05-28 19:26:51.203000
081 8006,0,0,S05,49.0,US,2025-05-28 00:00:00,*,,,Suat,2025-05-28 19:26:51.203000
081 8010,0,0,S02,39.0,US,2025-05-28 19:15:16.870000,,,,,
081 8010,0,0,S04,66.0,US,2025-05-28 00:00:00,,,,Suat,2025-05-28 19:16:35.547000
081 8010,0,0,S05,56.0,US,2025-05-28 00:00:00,*,,,Suat,2025-05-28 19:16:35.547000
081 8011,0,0,S02,39.0,US,2025-05-30 20:34:00.680000,,,,,
081 8011,0,0,S04,54.0,US,2025-05-30 00:00:00,,,,Suat,2025-05-30 20:35:23.080000
081 8011,0,0,S05,46.0,US,2025-05-30 00:00:00,*,,,Suat,2025-05-30 20:35:23.077000
081 8024,0,0,S02,39.0,US,2025-05-28 19:29:28.150000,,,,,
081 8024,0,0,S04,57.0,US,2025-05-28 19:29:28.150000,,,,,
081 8024,0,0,S05,49.0,US,2025-05-28 19:29:28.150000,*,,,,
081 8026,0,0,S02,39.0,US,2025-05-28 19:33:44.303000,,,,,
081 8026,0,0,S04,58.0,US,2025-05-28 00:00:00,,,,Suat,2025-05-28 19:34:57.620000
081 8026,0,0,S05,50.0,US,2025-05-28 00:00:00,*,,,Suat,2025-05-28 19:34:57.620000
081 8029,0,0,S02,39.0,US,2025-05-28 19:06:19.533000,,,,,
081 8029,0,0,S04,57.0,US,2025-05-28 19:06:19.533000,,,,,
081 8029,0,0,S05,49.0,US,2025-05-28 00:00:00,*,,,Suat,2025-05-28 19:11:05.690000
081 8031,0,0,S02,36.0,US,2025-05-28 19:46:03.370000,,,,,
081 8031,0,0,S04,46.0,US,2025-05-28 00:00:00,,,,Suat,2025-05-28 19:47:32.180000
081 8031,0,0,S05,41.0,US,2025-05-28 00:00:00,*,,,Suat,2025-05-28 19:47:32.177000
081 8032,0,0,S02,36.0,US,2025-05-28 19:52:51.137000,,,,,
081 8032,0,0,S04,53.0,US,2025-05-28 00:00:00,,,,Suat,2025-05-28 19:54:24.607000
081 8032,0,0,S05,45.0,US,2025-05-28 00:00:00,*,,,Suat,2025-05-28 19:54:24.600000
081 9005,0,0,S02,36.0,US,2025-05-28 20:00:15.753000,,,,,
081 9005,0,0,S04,56.0,US,2025-05-28 00:00:00,,,,Suat,2025-05-28 20:01:34.903000
081 9005,0,0,S05,47.0,US,2025-05-28 00:00:00,*,,,Suat,2025-05-28 20:01:34.900000
082 3046-1,0,0,S02,53.0,US,2024-12-14 00:00:00,*,,,ONUR,2024-12-14 12:48:41.150000
082 8120,0,0,S02,51.0,US,2024-12-14 00:00:00,*,,,ONUR,2024-12-14 14:30:43.990000
082 8120-10,0,0,S02,52.0,US,2024-12-14 00:00:00,*,,,ONUR,2024-12-14 13:16:45.493000
082 8120-11,0,0,S02,52.0,US,2024-12-14 14:08:05.323000,*,,,,
082 8120-13,0,0,S02,53.0,US,2024-12-14 00:00:00,*,,,ONUR,2024-12-14 14:32:54.030000
082 8120-14,0,0,S02,53.0,US,2024-12-14 00:00:00,*,,,ONUR,2024-12-14 13:04:53.180000
082 8120-7,0,0,S02,56.0,US,2024-12-14 13:44:02.093000,*,,,,
082 8120-8,0,0,S02,52.0,US,2024-12-14 13:57:43.027000,*,,,,
082 8120-9,0,0,S02,52.0,US,2024-12-14 15:32:26.930000,*,,,,
082 8134,0,0,S02,51.0,US,2024-12-14 00:00:00,*,,,ONUR,2024-12-14 15:10:51.550000
082 8134-10,0,0,S02,52.0,US,2024-12-14 00:00:00,*,,,ONUR,2024-12-14 13:53:44.947000
082 8134-11,0,0,S02,53.0,US,2024-12-14 00:00:00,*,,,ONUR,2024-12-14 15:27:07.650000
082 8134-6,0,0,S02,52.0,US,2024-12-14 13:18:13.157000,*,,,,
082 8134-7,0,0,S02,52.0,US,2024-12-14 14:49:26.683000,*,,,,
082 8134-8,0,0,S02,52.0,US,2024-12-14 15:11:48.613000,*,,,,
082 8134-9,0,0,S02,52.0,US,2024-12-14 13:54:50.853000,*,,,,
082 8199,0,0,S02,52.0,US,2025-01-16 00:00:00,*,,,,
082 8314,0,0,S02,53.0,US,2024-12-14 00:00:00,*,,,ONUR,2024-12-14 15:08:17.480000
082 8351,0,0,S02,51.0,US,2024-12-14 00:00:00,*,,,ONUR,2024-12-14 15:36:15.607000
082 8374,0,0,S02,51.0,US,2024-12-14 00:00:00,*,,,ONUR,2024-12-14 13:21:34.180000
082 8374-1,0,0,S02,52.0,US,2024-12-14 00:00:00,*,,,ONUR,2024-12-14 14:12:31.460000
082 8374-2,0,0,S02,54.0,US,2024-12-14 00:00:00,*,,,ONUR,2024-12-14 12:50:55.153000
082 8374-3,0,0,S02,56.0,US,2024-12-14 00:00:00,*,,,ONUR,2024-12-14 14:02:01.490000
082 8377,0,0,S02,52.0,US,2024-12-14 00:00:00,*,,,ONUR,2024-12-14 15:21:38.460000
082 8378,0,0,S02,51.0,US,2024-12-14 13:22:27,*,,,,
082 9411,0,0,S02,52.0,US,2024-12-14 15:17:58.137000,*,,,,
082 9441,0,0,S02,52.0,US,2024-12-16 00:00:00,*,,,ONUR,2024-12-16 08:41:19.707000
082 9441-1,0,0,S02,56.0,US,2024-12-16 00:00:00,*,,,ONUR,2024-12-16 08:46:25.503000
082 9442,0,0,S02,53.0,US,2024-12-14 00:00:00,*,,,ONUR,2024-12-14 14:27:45.507000
082 9500,0,0,S02,52.0,US,2024-12-14 13:56:14.133000,*,,,,
082 9500-1,0,0,S02,54.0,US,2024-12-14 00:00:00,*,,,ONUR,2024-12-14 15:34:52.500000
082 9501-1,0,0,S02,55.0,US,2024-12-14 00:00:00,*,,,ONUR,2024-12-14 12:37:50.253000
082 9503,0,0,S02,52.0,US,2024-12-14 14:58:24.720000,*,,,,
082 9504,0,0,S02,51.0,US,2024-12-14 00:00:00,*,,,ONUR,2024-12-14 12:35:43.390000
082 9505,0,0,S02,52.0,US,2024-12-14 11:44:03.293000,*,,,ONUR,2024-12-14 11:51:04.227000
082 9506 ,0,0,S02,52.0,US,2024-12-14 00:00:00,*,,,ONUR,2024-12-14 11:51:14.877000
082 9507,0,0,S02,51.0,US,2024-12-14 00:00:00,*,,,ONUR,2024-12-14 12:01:21.250000
082 9508,0,0,S02,51.0,US,2024-12-14 00:00:00,*,,,ONUR,2024-12-14 13:08:23.717000
082 9509,0,0,S02,52.0,US,2024-12-14 00:00:00,*,,,ONUR,2024-12-14 13:06:39.750000
082 9510 ,0,0,S02,55.0,US,2024-12-14 00:00:00,*,,,ONUR,2024-12-14 11:59:05.533000
082 9515,0,0,S02,53.0,US,2024-12-14 00:00:00,*,,,ONUR,2024-12-14 12:03:22.790000
082 9519,0,0,S02,50.0,US,2024-12-14 00:00:00,*,,,ONUR,2024-12-14 11:50:50.903000
082 9520,0,0,S02,51.0,US,2024-12-14 00:00:00,*,,,ONUR,2024-12-14 11:50:40.930000
082 9520-1 ,0,0,S02,51.0,US,2025-03-13 00:00:00,*,,,,
082 9523,0,0,S02,52.0,US,2024-12-14 00:00:00,*,,,ONUR,2024-12-14 14:34:47.500000
082 9524,0,0,S02,50.0,US,2024-12-14 00:00:00,*,,,ONUR,2024-12-14 12:39:32.440000
082 9526,0,0,S02,50.0,US,2024-12-14 00:00:00,*,,,ONUR,2024-12-14 12:04:41.250000
082 9528,0,0,S02,51.0,US,2024-12-14 00:00:00,*,,,ONUR,2024-12-14 12:42:20.150000
082 9547,0,0,S02,46.0,US,2025-02-03 00:00:00,*,,,Suat,2025-02-03 11:58:36.550000
082 9567,0,0,S02,48.0,US,2025-02-03 00:00:00,*,,,,
082 9580,0,0,S02,46.0,US,2025-01-31 00:00:00,*,,,ONUR,2025-01-31 17:54:29.853000
083 2282,0,0,S02,40.0,US,2024-12-16 10:04:53.847000,*,,,,
083 2283,0,0,S02,40.0,US,2024-12-16 10:17:09.673000,*,,,,
083 2284,0,0,S02,38.0,US,2024-12-16 00:00:00,*,,,ONUR,2024-12-16 10:11:59.270000
083 2285,0,0,S02,40.0,US,2024-12-14 15:59:23.400000,*,,,,
083 2286,0,0,S02,40.0,US,2024-12-14 15:16:50.530000,*,,,,
083 2287,0,0,S02,42.0,US,2024-12-16 00:00:00,*,,,ONUR,2024-12-16 09:57:12.430000
083 2288,0,0,S02,40.0,US,2024-12-16 00:00:00,*,,,ONUR,2024-12-16 10:21:49.403000
083 2289,0,0,S02,40.0,US,2024-12-14 00:00:00,*,,,ONUR,2024-12-14 14:45:23.337000
083 2290,0,0,S02,42.0,US,2024-12-16 00:00:00,*,,,ONUR,2024-12-16 09:39:01.757000
083 2291,0,0,S02,40.0,US,2024-12-16 00:00:00,*,,,ONUR,2024-12-16 09:44:07.807000
083 2293,0,0,S02,38.0,US,2024-12-14 00:00:00,*,,,ONUR,2024-12-14 14:39:07.910000
083 2294,0,0,S02,40.0,US,2024-12-16 09:52:57.563000,*,,,,
083 2295 ,0,0,S02,42.0,US,2024-12-14 00:00:00,*,,,,
083 2296,0,0,S02,33.0,US,2024-12-14 00:00:00,*,,,ONUR,2024-12-14 15:02:57.060000
083 2297,0,0,S02,37.0,US,2024-12-14 00:00:00,*,,,ONUR,2024-12-14 15:10:56.960000
083 2299,0,0,S02,40.0,US,2024-12-14 00:00:00,*,,,ONUR,2024-12-14 15:14:49.713000
083 2301,0,0,S02,42.0,US,2024-12-14 00:00:00,*,,,ONUR,2024-12-14 16:06:05.870000
083 2302,0,0,S02,37.0,US,2024-12-14 00:00:00,*,,,ONUR,2024-12-14 14:49:52.837000
084 6382,0,0,S02,40.0,US,2024-12-17 16:13:31.700000,*,,,,
084 6632,0,0,S02,40.0,US,2024-12-17 16:18:25.823000,*,,,,
084 6636,0,0,S02,40.0,US,2024-12-17 16:16:48.603000,*,,,,
084 6638,0,0,S02,40.0,US,2024-12-17 16:16:18.173000,*,,,,
084 6641,0,0,S02,40.0,US,2024-12-17 16:15:31.490000,*,,,,
084 6642,0,0,S02,40.0,US,2024-12-17 16:15:44.880000,*,,,,
084 6643,0,0,S02,40.0,US,2024-12-17 16:15:59.053000,*,,,,
084 6645,0,0,S02,40.0,US,2024-12-17 16:14:40.590000,*,,,,
084 6647,0,0,S02,40.0,US,2024-12-17 00:00:00,*,,,,
084 6649,0,0,S02,40.0,US,2024-12-17 16:15:15.300000,*,,,,
084 6652,0,0,S02,40.0,US,2024-12-17 16:17:03.737000,*,,,,
084 6653,0,0,S02,40.0,US,2024-12-17 16:18:10.387000,*,,,,
084 6658,0,0,S02,40.0,US,2024-12-17 16:19:11.700000,*,,,,
084 6661,0,0,S02,40.0,US,2024-12-17 16:17:52.153000,*,,,,
084 6669,0,0,S02,40.0,US,2024-12-17 16:18:54.420000,*,,,,
084 6672,0,0,S02,40.0,US,2024-12-17 16:18:40.790000,*,,,,
084 6681,0,0,S02,40.0,US,2024-12-17 16:14:00.160000,*,,,,
084 6682,0,0,S02,40.0,US,2024-12-17 16:14:58.003000,*,,,,
084 6685,0,0,S02,40.0,US,2024-12-17 16:17:36.980000,*,,,,
084 6687,0,0,S02,40.0,US,2024-12-17 16:16:33.540000,*,,,,
084 6690,0,0,S02,40.0,US,2024-12-17 16:17:21.220000,*,,,,
084 6703,0,0,S02,40.0,US,2025-03-14 00:00:00,*,,,,
085  5023-1,0,0,S02,27.0,US,2024-12-18 00:00:00,*,,,ONUR,2024-12-18 13:23:21.800000
085 1907,0,0,S02,25.0,US,2025-01-25 00:00:00,*,,,,
085 1908,0,0,S02,25.0,US,2025-01-25 14:01:58.497000,*,,,,
085 1909,0,0,S02,27.0,US,2025-01-25 00:00:00,*,,,ONUR,2025-01-25 14:06:16.277000
085 1910,0,0,S02,26.0,US,2025-01-25 00:00:00,*,,,ONUR,2025-01-25 14:05:07.100000
085 2411,0,0,S02,25.0,US,2024-12-18 00:00:00,*,,,ONUR,2024-12-18 13:55:52.243000
085 25024,0,0,S02,25.0,US,2025-01-28 00:00:00,*,,,ONUR,2025-01-28 17:36:54.183000
085 25024-2,0,0,S02,25.0,US,2025-01-28 17:37:48.673000,*,,,,
085 25026,0,0,S02,26.0,US,2025-01-25 14:19:51.283000,*,,,,
085 E-1911,0,0,S02,27.0,US,2024-12-18 00:00:00,*,,,ONUR,2024-12-18 13:40:31.947000
085 E-5017-2,0,0,S02,26.0,US,2024-12-18 00:00:00,*,,,ONUR,2024-12-18 13:28:12.937000
085 E-5036,0,0,S02,28.0,US,2025-01-08 00:00:00,*,,,,
085 E-5051,0,0,S02,29.0,US,2024-12-18 00:00:00,*,,,ONUR,2024-12-18 13:48:05.923000
085 E-5052,0,0,S02,26.0,US,2024-12-18 00:00:00,*,,,ONUR,2024-12-18 13:53:00.383000
085 E-5056,0,0,S02,28.0,US,2024-12-18 00:00:00,*,,,ONUR,2024-12-18 14:43:20.420000
086 0555,0,0,S02,34.0,US,2024-12-18 19:59:48.510000,*,,,,
086 0555-IP,0,0,S02,34.0,US,2024-12-18 00:00:00,*,,,ONUR,2024-12-18 19:56:06.507000
086 0566,0,0,S02,35.0,US,2024-12-18 20:24:09.517000,*,,,,
086 0573,0,0,S02,34.0,US,2024-12-18 00:00:00,*,,,ONUR,2024-12-18 20:19:20.133000
086 0576,0,0,S02,34.0,US,2024-12-18 00:00:00,*,,,ONUR,2024-12-18 20:17:35.760000
086 0579,0,0,S02,35.0,US,2024-12-18 20:26:18.013000,*,,,,
086 0589,0,0,S02,35.0,US,2024-12-18 00:00:00,*,,,ONUR,2024-12-18 20:23:20.853000
086 0594,0,0,S02,35.0,US,2024-12-18 00:00:00,*,,,ONUR,2024-12-18 20:16:28.970000
086 0599,0,0,S02,35.0,US,2025-01-22 09:02:48.753000,*,,,,
086 100,0,0,S02,39.0,US,2025-01-22 00:00:00,*,,,Suat,2025-01-22 12:49:26.770000
086 101,0,0,S02,39.0,US,2025-01-22 00:00:00,*,,,Suat,2025-01-22 12:49:33.963000
086 102,0,0,S02,39.0,US,2025-01-22 00:00:00,*,,,Suat,2025-01-22 12:49:40.250000
086 103,0,0,S02,39.0,US,2025-01-22 00:00:00,*,,,Suat,2025-01-22 12:49:49.263000
086 104,0,0,S02,39.0,US,2025-01-22 00:00:00,*,,,Suat,2025-01-22 12:49:57.043000
086 3290,0,0,S02,36.0,US,2024-12-18 00:00:00,*,,,ONUR,2024-12-18 20:07:55.137000
086 3298,0,0,S02,36.0,US,2024-12-18 00:00:00,*,,,ONUR,2024-12-18 20:13:06.383000
086 3301,0,0,S02,39.0,US,2024-12-18 19:25:56.350000,*,,,,
086 3302,0,0,S02,34.0,US,2024-12-18 20:02:08.457000,*,,,,
086 342,0,0,S02,39.0,US,2024-12-18 00:00:00,*,,,ONUR,2024-12-18 17:34:27.760000
086 350,0,0,S02,39.0,US,2025-03-25 14:38:54.553000,*,,,,
086 533,0,0,S02,31.0,US,2024-12-18 00:00:00,*,,,,
086 534,0,0,S02,32.0,US,2025-03-25 00:00:00,*,,,ONUR,2025-03-25 14:28:50.680000
087 1002,0,0,S02,32.0,US,2025-03-01 00:00:00,*,,,,
087 101,0,0,S02,31.0,US,2025-03-01 15:33:58.640000,*,,,,
087 150,0,0,FS0,32.0,US,2025-03-01 00:00:00,*,,,,
087 150,0,0,S02,31.0,US,2024-12-18 17:44:08.987000,,,,ONUR,2025-03-01 15:28:56.017000
087 160,0,0,FS0,32.0,US,2025-03-01 00:00:00,*,,,,
087 160,0,0,S02,31.0,US,2024-12-18 17:45:07.653000,,,,ONUR,2025-03-01 15:27:30.303000
087 20,0,0,S02,31.0,US,2024-12-18 00:00:00,*,,,,
087 50,0,0,S02,31.0,US,2024-12-18 17:41:39.967000,*,,,,
087 63,0,0,S02,30.0,US,2025-03-01 00:00:00,*,,,ONUR,2025-03-01 15:37:30.637000
088 1201,0,0,S02,22.0,US,2024-12-20 00:00:00,*,,,ONUR,2024-12-20 16:41:00.427000
088 1212,0,0,S02,22.0,US,2024-12-20 16:41:11.970000,*,,,,
088 1213,0,0,S02,30.0,US,2024-12-20 00:00:00,*,,,ONUR,2024-12-20 16:39:42.990000
088 2028,0,0,S02,38.0,US,2024-12-20 00:00:00,*,,,ONUR,2024-12-20 17:05:36.687000
088 2032,0,0,S02,37.0,US,2024-12-20 00:00:00,*,,,ONUR,2024-12-20 17:00:02.190000
088 2038,0,0,S02,34.0,US,2024-12-20 00:00:00,*,,,ONUR,2024-12-20 15:13:12.060000
088 2041,0,0,S02,36.0,US,2024-12-20 00:00:00,*,,,ONUR,2024-12-20 15:02:04.253000
088 242,0,0,S02,34.0,US,2024-12-20 16:30:28.687000,*,,,,
088 558,0,0,S02,34.0,US,2024-12-20 00:00:00,*,,,ONUR,2024-12-20 16:30:20.767000
088 A-112,0,0,S02,34.0,US,2024-12-20 00:00:00,*,,,ONUR,2024-12-20 15:47:42.003000
088 A-204,0,0,S02,37.0,US,2024-12-20 00:00:00,*,,,ONUR,2024-12-20 15:45:49.677000
