Bolum,FisTur,FisTip,HareketNo,EvrakNo,EvrakNo2,DeleteUN,DeleteDT,EvrakNo3,FisTar
F,i,dsa,1017907,,,NADIR,2024-12-21 01:19:36.247000,,2024-12-18 17:22:44
F,i,dsa,1017944,,,DOGANCAN,2024-12-18 18:12:50.027000,,2024-12-18 18:11:31.230000
CF,K,GO,712547,,,AKKALAMALL,2024-12-18 18:37:29.230000,,2024-12-18 18:36:39
CF,K,GO,712548,,,AKKALAMALL,2024-12-18 18:39:17.197000,,2024-12-18 18:37:29
F,i,dsa,1018167,,,DOGANCAN,2024-12-18 21:16:02.713000,,2024-12-18 21:15:25.437000
HBB,0,,124541,124541,,DOGANCAN,2024-12-19 09:55:44.760000,,2024-12-18 22:31:34
S_BF,,0,124541,faststx6,,DOGANCAN,2024-12-19 09:55:44.750000,,2024-12-18 22:31:34
F,i,dsa,1018202,,,NADIR,2024-12-18 23:07:11.140000,,2024-12-18 23:06:27.417000
BF,10,0,28067,,,BERRIN,2024-12-19 17:24:57.587000,,2024-12-19 00:00:00
SF,,1,25264,SSIFIRLAMF,,CANAN,2024-12-19 00:56:03.170000,,2024-12-19 00:53:42
F,i,fal,1018311,7,,DOGANCAN,2024-12-19 11:58:13.793000,,2024-12-19 11:54:53
SF,,1,25271,SSIFIRLAMF,,CANAN,2024-12-19 13:43:50.910000,,2024-12-19 13:39:23
SF,,1,25278,SSIFIRLAMF,,CANAN,2024-12-19 19:38:05.473000,,2024-12-19 13:43:51
F,f,ksa,1018434,303151,,NURKIZI,2024-12-19 14:33:08.907000,,2024-12-19 14:26:42
F,i,dsa,1018437,,,NADIR,2024-12-19 14:35:39.093000,,2024-12-19 14:34:18.553000
HBB,0,,124577,124577,,RAYMOOL,2024-12-19 15:18:48.160000,,2024-12-19 15:02:25
S_BF,,0,124577,RAYMOL HATALM42,,RAYMOOL,2024-12-19 15:18:48.153000,,2024-12-19 15:02:25
F,i,dsa,1018549,,,MELİSA,2024-12-19 16:38:59.093000,,2024-12-19 16:37:21
CF,K,KT,712593,GİDER,,KLAS,2024-12-19 20:23:32.243000,,2024-12-19 16:53:43
F,i,dsa,1018561,,,NADIR,2024-12-19 17:14:58.807000,,2024-12-19 17:01:04.457000
F,i,dsa,1018563,,,NADIR,2024-12-19 17:14:48.207000,,2024-12-19 17:13:09.440000
F,i,dsa,1018661,,,ZBURNU,2024-12-19 20:23:54.547000,,2024-12-19 19:30:50
HBB,0,,124598,124598,,RAYMOOL,2024-12-19 20:48:19.730000,,2024-12-19 20:46:14
S_BF,,0,124598,RAYMOL HATALM42,,RAYMOOL,2024-12-19 20:48:19.683000,,2024-12-19 20:46:14
HBB,0,,124599,124599,,RAYMOOL,2024-12-19 20:50:02.950000,,2024-12-19 20:48:19
S_BF,,0,124599,RAYMOL HATALM42,,RAYMOOL,2024-12-19 20:50:02.913000,,2024-12-19 20:48:19
HBB,0,,124600,124600,,RAYMOOL,2024-12-19 20:55:08.603000,,2024-12-19 20:50:02
S_BF,,0,124600,RAYMOL HATALM42,,RAYMOOL,2024-12-19 20:55:08.590000,,2024-12-19 20:50:02
HBB,0,,124601,124601,,RAYMOOL,2024-12-19 21:52:50.290000,,2024-12-19 20:55:08
S_BF,,0,124601,RAYMOL HATALM42,,RAYMOOL,2024-12-19 21:52:50.283000,,2024-12-19 20:55:08
SK,,,0,957 C A0042-2,,DOGANCAN,2024-12-20 16:08:53.603000,,2024-12-20 00:00:00
F,i,dsa,1018774,,,NADIR,2024-12-20 03:18:35.083000,,2024-12-20 03:18:00.827000
F,i,dsa,1018775,,,NADIR,2024-12-20 03:22:38.987000,,2024-12-20 03:18:46.427000
F,i,dsa,1018776,,,NADIR,2024-12-20 03:22:27.767000,,2024-12-20 03:21:13.140000
F,i,dsa,1018779,,,NADIR,2024-12-20 05:25:38.927000,,2024-12-20 05:24:27.393000
F,i,dsa,1018780,,,NADIR,2024-12-20 05:25:33.580000,,2024-12-20 05:24:58.777000
F,i,dsa,1018893,,,NADIR,2024-12-20 11:46:00.873000,,2024-12-20 11:45:13.657000
CF,K,KT,712628,GIDER,,KLAS,2024-12-20 13:36:48.220000,,2024-12-20 13:34:47
F,i,dsa,1019027,,,NADIR,2024-12-20 15:18:39.183000,,2024-12-20 15:18:19.600000
CF,K,NO,712664,,,AKKALAMALL,2024-12-20 19:49:46.893000,,2024-12-20 19:07:42
F,i,fal,1019357,,,DOGANCAN,2024-12-20 21:37:47.203000,,2024-12-20 20:38:28
SF,,2,25291,Yanlış Gidg9,,NADIR,2024-12-21 01:41:05.813000,,2024-12-21 01:28:33
F,i,dal,1019571,,,EMİR,2024-12-21 12:49:05.623000,,2024-12-21 12:21:41
F,i,dsa,1019837,,,DOGANCAN,2024-12-21 16:59:07.710000,,2024-12-21 16:58:08.497000
HBB,0,,124716,124716,,RAYMOOL,2024-12-21 18:36:47.730000,,2024-12-21 18:22:02
S_BF,,0,124716,RAYMOL HATALM42,,RAYMOOL,2024-12-21 18:36:47.723000,,2024-12-21 18:22:02
HBB,0,,124717,124717,,RAYMOOL,2024-12-21 18:42:53.650000,,2024-12-21 18:36:47
S_BF,,0,124717,RAYMOL HATALM42,,RAYMOOL,2024-12-21 18:42:53.613000,,2024-12-21 18:36:47
HBB,0,,124720,124720,,RAYMOOL,2024-12-21 19:18:21.723000,,2024-12-21 18:56:29
S_BF,,0,124720,RAYMOL HATALM43,,RAYMOOL,2024-12-21 19:18:21.717000,,2024-12-21 18:56:29
HBB,0,,124722,124722,,RAYMOOL,2024-12-21 20:01:53.300000,,2024-12-21 19:18:21
S_BF,,0,124722,RAYMOL HATALM43,,RAYMOOL,2024-12-21 20:01:53.280000,,2024-12-21 19:18:21
F,i,dsa,1020198,,,DOGANCAN,2024-12-23 10:30:45.470000,,2024-12-23 10:25:50
F,i,dsa,1020508,,,EMİR,2024-12-23 18:27:48.910000,,2024-12-23 18:18:59.827000
HBB,0,,124853,124853,,RAYMOOL,2024-12-23 19:55:43.077000,,2024-12-23 19:10:12
S_BF,,0,124853,RAYMOL HATALM43,,RAYMOOL,2024-12-23 19:55:43.070000,,2024-12-23 19:10:12
HBB,0,,124855,124855,,RAYMOOL,2024-12-23 20:13:30.023000,,2024-12-23 19:55:43
S_BF,,0,124855,RAYMOL HATALM43,,RAYMOOL,2024-12-23 20:13:29.990000,,2024-12-23 19:55:43
HBB,0,,124856,124856,,RAYMOOL,2024-12-23 20:21:57.533000,,2024-12-23 20:13:30
S_BF,,0,124856,RAYMOL HATALM43,,RAYMOOL,2024-12-23 20:21:57.527000,,2024-12-23 20:13:30
HBB,0,,124858,124858,,DOGANCAN,2024-12-24 10:09:17.003000,,2024-12-23 21:06:09
S_BF,,0,124858,ZENNE VG3434,,DOGANCAN,2024-12-24 10:09:16.987000,,2024-12-23 21:06:09
F,i,dsa,1020601,,,NADIR,2024-12-23 21:11:39.073000,,2024-12-23 21:11:21.007000
F,i,dsa,1020912,,,NADIR,2024-12-24 17:10:44.040000,,2024-12-24 17:10:02.583000
HBB,0,,124917,124917,,DOGANCAN,2024-12-25 08:50:03.243000,,2024-12-24 19:47:54
S_BF,,0,124917,ZENNE VG3476,,DOGANCAN,2024-12-25 08:50:03.210000,,2024-12-24 19:47:54
SK,,,0,815 M A134,,BARIŞ,2025-01-02 12:47:13.527000,,2024-12-25 00:00:00
SK,,,0,972 Z A1260,,BARIŞ,2024-12-25 18:17:43.093000,,2024-12-25 00:00:00
SK,,,0,972 Z A7260,,BARIŞ,2024-12-25 18:10:14.200000,,2024-12-25 00:00:00
F,i,dsa,1021108,,,NADIR,2024-12-25 00:21:50.027000,,2024-12-25 00:21:21.270000
HBB,0,,124941,124941,,DOGANCAN,2024-12-25 10:46:56.377000,,2024-12-25 10:42:46
S_BF,,0,124941,ZENNE VG3496,,DOGANCAN,2024-12-25 10:46:56.367000,,2024-12-25 10:42:46
F,i,dsa,1021176,,,NADIR,2024-12-25 12:06:14.637000,,2024-12-25 11:59:53.130000
F,i,fal,1021195,8,,DOGANCAN,2024-12-25 12:42:18.940000,,2024-12-25 12:40:26
PSF,0,,1666327,,,SEMRA,2024-12-25 13:55:28.693000,,2024-12-25 13:41:43
HBB,0,,124960,124960,,RAYMOOL,2024-12-25 15:09:08.837000,,2024-12-25 14:04:26
S_BF,,0,124960,RAYMOL HATALM44,,RAYMOOL,2024-12-25 15:09:08.810000,,2024-12-25 14:04:26
HBB,0,,124966,124966,,RAYMOOL,2024-12-25 17:07:47.367000,,2024-12-25 15:17:47
S_BF,,0,124966,RAYMOL HATALM44,,RAYMOOL,2024-12-25 17:07:47.350000,,2024-12-25 15:17:47
F,i,dsa,1021344,,,NADIR,2024-12-25 16:47:56.557000,,2024-12-25 16:44:45.830000
HBB,0,,124974,124974,,RAYMOOL,2024-12-25 17:11:22.947000,,2024-12-25 17:07:47
S_BF,,0,124974,RAYMOL HATALM44,,RAYMOOL,2024-12-25 17:11:22.933000,,2024-12-25 17:07:47
HBB,0,,124975,124975,,RAYMOOL,2024-12-25 17:15:52.637000,,2024-12-25 17:12:22
S_BF,,0,124975,RAYMOL HATALM44,,RAYMOOL,2024-12-25 17:15:52.630000,,2024-12-25 17:12:22
HBB,0,,124976,124976,,RAYMOOL,2024-12-25 17:18:23.760000,,2024-12-25 17:15:52
S_BF,,0,124976,RAYMOL HATALM44,,RAYMOOL,2024-12-25 17:18:23.757000,,2024-12-25 17:15:52
HBB,0,,124977,124977,,RAYMOOL,2024-12-25 17:23:48.383000,,2024-12-25 17:18:23
S_BF,,0,124977,RAYMOL HATALM44,,RAYMOOL,2024-12-25 17:23:48.377000,,2024-12-25 17:18:23
HBB,0,,124978,124978,,RAYMOOL,2024-12-25 17:27:21.147000,,2024-12-25 17:23:48
S_BF,,0,124978,RAYMOL HATALM44,,RAYMOOL,2024-12-25 17:27:21.140000,,2024-12-25 17:23:48
HBB,0,,124979,124979,,RAYMOOL,2024-12-25 17:38:46.447000,,2024-12-25 17:27:21
S_BF,,0,124979,RAYMOL HATALM44,,RAYMOOL,2024-12-25 17:38:46.440000,,2024-12-25 17:27:21
HBB,0,,124980,124980,,RAYMOOL,2024-12-25 17:43:17.317000,,2024-12-25 17:38:46
S_BF,,0,124980,RAYMOL HATALM44,,RAYMOOL,2024-12-25 17:43:17.310000,,2024-12-25 17:38:46
HBB,0,,124981,124981,,RAYMOOL,2024-12-25 17:47:03.480000,,2024-12-25 17:43:17
S_BF,,0,124981,RAYMOL HATALM44,,RAYMOOL,2024-12-25 17:47:03.473000,,2024-12-25 17:43:17
HBB,0,,124982,124982,,RAYMOOL,2024-12-25 18:54:07.190000,,2024-12-25 17:47:03
S_BF,,0,124982,RAYMOL HATALM44,,RAYMOOL,2024-12-25 18:54:07.183000,,2024-12-25 17:47:03
F,i,fal,1021431,1,,DOGANCAN,2024-12-25 18:19:00.943000,,2024-12-25 18:12:03
HBB,0,,124991,124991,,DOGANCAN,2024-12-26 09:04:39.497000,,2024-12-25 20:56:10
S_BF,,0,124991,ZENNE VG3527,,DOGANCAN,2024-12-26 09:04:39.480000,,2024-12-25 20:56:10
CF,K,NO,712851,DOVIZ,,BERRIN,2024-12-26 19:54:33.883000,,2024-12-26 10:51:55
F,i,dsa,1021606,,,NADIR,2024-12-26 13:18:00.133000,,2024-12-26 13:17:26.043000
F,i,dsa,1021888,,,NADIR,2024-12-27 04:29:16.223000,,2024-12-27 04:28:57.697000
SF,,1,25326,SSIFIRLAMF,,CANAN,2024-12-27 14:13:48.353000,,2024-12-27 14:11:24
SF,,1,25327,SSIFIRLAMF,,CANAN,2024-12-27 16:56:52.090000,,2024-12-27 16:54:25
F,i,dsa,1022083,,,ZBURNU,2024-12-27 18:16:19.507000,,2024-12-27 18:12:57
HBB,0,,125088,125088,,RAYMOOL,2024-12-27 18:50:08.820000,,2024-12-27 18:45:11
S_BF,,0,125088,RAYMOL HATALM44,,RAYMOOL,2024-12-27 18:50:08.813000,,2024-12-27 18:45:11
HBB,0,,125090,125090,,NADIR,2024-12-27 19:11:40.420000,,2024-12-27 18:55:04
S_BF,,0,125090,ZENNE VG3591,,NADIR,2024-12-27 19:11:40.407000,,2024-12-27 18:55:04
CF,C,BD,712999,PAYU,,BERRIN,2024-12-30 11:48:32.427000,,2024-12-28 11:39:03
F,i,fal,1022197,7,,DOGANCAN,2024-12-28 12:22:10.633000,,2024-12-28 12:20:37
F,i,fal,1022205,10,,DOGANCAN,2024-12-28 12:51:17.067000,,2024-12-28 12:44:05
PSF,0,,1667480,,LİLA BİLGİSNDE,BERRIN,2024-12-28 17:19:49.003000,,2024-12-28 15:05:22
CF,K,KT,712952,NAKİT,,BERRIN,2024-12-28 17:17:45.980000,,2024-12-28 15:05:40
SF,,1,25337,SSIFIRLAMF,,CANAN,2024-12-28 17:33:39.997000,,2024-12-28 17:29:35
HBB,0,,125148,125148,,DOGANCAN,2024-12-30 11:11:31.843000,,2024-12-28 18:55:38
S_BF,,0,125148,ZENNE VG3633,,DOGANCAN,2024-12-30 11:11:31.800000,,2024-12-28 18:55:38
F,i,dsa,1022530,,,KLAS,2024-12-29 19:04:36.380000,,2024-12-29 19:03:59
SK,,,0,210 Z ST104,,BARIŞ,2024-12-30 10:11:15.237000,,2024-12-30 00:00:00
HBB,0,,125233,125233,,DOGANCAN,2024-12-30 11:12:13.177000,,2024-12-30 11:10:26
S_BF,,0,125233,ZENNE VG3705,,DOGANCAN,2024-12-30 11:12:13.163000,,2024-12-30 11:10:26
SF,,1,25363,STOKDUZELTN9,,BARIŞ,2024-12-30 13:02:02.180000,,2024-12-30 13:01:34
PSF,1,,1668716,,LİLYA HANIM BİLGİSNDE,BERRIN,2024-12-31 16:17:43.960000,,2024-12-31 14:21:01
SF,,1,25384,ZYT TRANSFER755,,NADIR,2024-12-31 17:24:09.500000,,2024-12-31 17:23:27
CF,K,DB,716933,,,BERRIN,2025-04-23 19:20:53.167000,,2024-12-31 19:19:19
CF,K,GO,713078,,,AKKALAMALL,2025-01-01 19:45:55.353000,,2025-01-01 19:45:27
HBB,0,,125468,125468,,RAYMOOL,2025-01-01 22:58:19.497000,,2025-01-01 20:09:57
S_BF,,0,125468,RAYMOL HATALM44,,RAYMOOL,2025-01-01 22:58:19.490000,,2025-01-01 20:09:57
F,i,fal,1023159,6,,DOGANCAN,2025-01-02 11:06:00.037000,,2025-01-02 11:00:18
HBB,0,,125599,125599,,RAYMOOL,2025-01-02 20:44:48.280000,,2025-01-02 20:34:58
S_BF,,0,125599,RAYMOL HATALM44,,RAYMOOL,2025-01-02 20:44:48.267000,,2025-01-02 20:34:58
HBB,0,,125602,125602,,RAYMOOL,2025-01-02 23:21:41.730000,,2025-01-02 20:44:48
S_BF,,0,125602,RAYMOL HATALM44,,RAYMOOL,2025-01-02 23:21:41.723000,,2025-01-02 20:44:48
F,i,dsi,1023331,,,NADIR,2025-01-04 02:41:03.990000,,2025-01-02 22:21:23
F,i,dsi,1023333,,,NADIR,2025-01-04 02:40:56.610000,,2025-01-02 22:27:42
F,i,dsi,1023334,,,NADIR,2025-01-04 02:40:49.497000,,2025-01-02 23:23:30
F,i,dsi,1023335,,,NADIR,2025-01-04 02:40:37.900000,,2025-01-02 23:23:49
BF,2,1,28295,F571,,BERRIN,2025-01-03 16:31:03.020000,,2025-01-03 00:00:00
F,i,dsi,1023340,,,NADIR,2025-01-04 02:40:31.650000,,2025-01-03 00:50:25
F,i,dsi,1023341,,,NADIR,2025-01-04 02:40:22.973000,,2025-01-03 00:50:45
F,i,dsi,1023347,,,NADIR,2025-01-04 02:40:11.367000,,2025-01-03 01:17:31
F,i,dsi,1023352,,,NADIR,2025-01-04 02:40:05.580000,,2025-01-03 08:29:54
F,i,dsi,1023360,,,NADIR,2025-01-04 02:40:00.813000,,2025-01-03 08:52:00
F,i,dsi,1023362,,,NADIR,2025-01-04 02:39:46.643000,,2025-01-03 10:14:56
F,i,dsi,1023384,,,NADIR,2025-01-04 02:39:41.730000,,2025-01-03 10:22:12
F,i,dsi,1023387,,,NADIR,2025-01-04 02:39:37.260000,,2025-01-03 11:16:57
F,i,dsi,1023388,,,NADIR,2025-01-04 02:39:28.907000,,2025-01-03 11:20:22
F,i,dsi,1023391,,,NADIR,2025-01-04 02:39:24.763000,,2025-01-03 11:21:47
F,i,dsi,1023392,,,NADIR,2025-01-04 02:39:19.817000,,2025-01-03 11:32:27
F,i,dsi,1023396,,,NADIR,2025-01-04 02:39:15.310000,,2025-01-03 11:55:54
F,i,dsi,1023402,,,NADIR,2025-01-04 02:39:07.873000,,2025-01-03 11:56:20
F,i,dsa,1023408,,,NADIR,2025-01-03 12:27:52.167000,,2025-01-03 12:27:10.413000
F,i,dsi,1023410,,,NADIR,2025-01-04 02:39:03.813000,,2025-01-03 12:39:33
F,i,dsi,1023418,,,NADIR,2025-01-04 02:38:57.717000,,2025-01-03 13:02:17
F,i,dsi,1023422,,,NADIR,2025-01-04 02:38:52.050000,,2025-01-03 13:15:16
F,i,dsi,1023427,,,NADIR,2025-01-04 02:38:47.473000,,2025-01-03 13:15:49
F,i,dsi,1023430,,,NADIR,2025-01-04 02:38:42.127000,,2025-01-03 13:48:08
F,i,dsi,1023433,,,NADIR,2025-01-04 02:38:35.830000,,2025-01-03 13:55:32
F,i,dsi,1023439,,,NADIR,2025-01-04 02:38:29.877000,,2025-01-03 14:09:36
F,i,dsi,1023440,,,NADIR,2025-01-04 02:38:22.927000,,2025-01-03 14:29:48
F,i,dsi,1023443,,,NADIR,2025-01-04 02:36:36.223000,,2025-01-03 14:30:10
F,i,dsi,1023452,,,NADIR,2025-01-04 02:36:31.123000,,2025-01-03 14:36:21
F,i,dsi,1023469,,,NADIR,2025-01-04 02:36:26.113000,,2025-01-03 15:11:08
F,i,dsi,1023470,,,NADIR,2025-01-04 02:36:20.853000,,2025-01-03 15:21:46
F,i,dsi,1023488,,,NADIR,2025-01-04 02:36:14.287000,,2025-01-03 15:27:08
F,i,dsi,1023491,,,NADIR,2025-01-04 02:36:09.770000,,2025-01-03 16:03:06
F,i,dsi,1023498,,,NADIR,2025-01-04 02:36:02.870000,,2025-01-03 17:03:13
F,i,dai,1023504,,,NADIR,2025-01-03 18:35:10.413000,,2025-01-03 17:48:25
F,i,dsi,1023500,,,NADIR,2025-01-03 18:35:31.630000,,2025-01-03 17:48:25
F,i,fal,1023516,1,,AHMETBARS,2025-01-03 19:03:15.713000,,2025-01-03 18:53:31
HBB,0,,125742,125742,,RAYMOOL,2025-01-03 19:32:16.840000,,2025-01-03 19:29:56
S_BF,,0,125742,RAYMOL HATALM44,,RAYMOOL,2025-01-03 19:32:16.823000,,2025-01-03 19:29:56
HBB,0,,125743,125743,,RAYMOOL,2025-01-03 19:35:53.897000,,2025-01-03 19:32:16
S_BF,,0,125743,RAYMOL HATALM44,,RAYMOOL,2025-01-03 19:35:53.890000,,2025-01-03 19:32:16
HBB,0,,125744,125744,,RAYMOOL,2025-01-03 23:34:57.290000,,2025-01-03 19:35:53
S_BF,,0,125744,RAYMOL HATALM44,,RAYMOOL,2025-01-03 23:34:57.283000,,2025-01-03 19:35:53
HBB,0,,125803,125803,,EMİR,2025-01-04 13:35:09.590000,,2025-01-04 13:25:16
S_BF,,0,125803,L102,,EMİR,2025-01-04 13:35:09.570000,,2025-01-04 13:25:16
HBB,0,,125842,125842,,RAYMOOL,2025-01-04 17:27:36.100000,,2025-01-04 16:54:49
S_BF,,0,125842,RAYMOL HATALM44,,RAYMOOL,2025-01-04 17:27:36.077000,,2025-01-04 16:54:49
HBB,0,,125848,125848,,RAYMOOL,2025-01-04 17:34:17.840000,,2025-01-04 17:27:36
S_BF,,0,125848,RAYMOL HATALM44,,RAYMOOL,2025-01-04 17:34:17.833000,,2025-01-04 17:27:36
HBB,0,,125998,125998,,AHMETBARS,2025-01-06 08:52:44.433000,,2025-01-04 21:33:18
S_BF,,0,125998,zenness51,,AHMETBARS,2025-01-06 08:52:44.407000,,2025-01-04 21:33:18
HBB,0,,125959,125959,,RAYMOOL,2025-01-05 14:40:55.027000,,2025-01-05 14:34:04
S_BF,,0,125959,RAYMOL HATALM44,,RAYMOOL,2025-01-05 14:40:54.987000,,2025-01-05 14:34:04
HBB,0,,125960,125960,,RAYMOOL,2025-01-05 14:46:25.690000,,2025-01-05 14:40:55
S_BF,,0,125960,RAYMOL HATALM44,,RAYMOOL,2025-01-05 14:46:25.667000,,2025-01-05 14:40:55
HBB,0,,125962,125962,,RAYMOOL,2025-01-05 14:50:42.130000,,2025-01-05 14:46:25
S_BF,,0,125962,RAYMOL HATALM44,,RAYMOOL,2025-01-05 14:50:42.113000,,2025-01-05 14:46:25
HBB,0,,125964,125964,,RAYMOOL,2025-01-05 14:55:47.623000,,2025-01-05 14:50:42
S_BF,,0,125964,RAYMOL HATALM44,,RAYMOOL,2025-01-05 14:55:47.610000,,2025-01-05 14:50:42
HBB,0,,125966,125966,,RAYMOOL,2025-01-05 15:00:40.627000,,2025-01-05 14:55:47
S_BF,,0,125966,RAYMOL HATALM44,,RAYMOOL,2025-01-05 15:00:40.600000,,2025-01-05 14:55:47
HBB,0,,125967,125967,,RAYMOOL,2025-01-05 15:04:35.910000,,2025-01-05 15:00:40
S_BF,,0,125967,RAYMOL HATALM44,,RAYMOOL,2025-01-05 15:04:35.903000,,2025-01-05 15:00:40
HBB,0,,125968,125968,,RAYMOOL,2025-01-05 15:05:21.420000,,2025-01-05 15:04:35
S_BF,,0,125968,RAYMOL HATALM44,,RAYMOOL,2025-01-05 15:05:21.410000,,2025-01-05 15:04:35
HBB,0,,125969,125969,,RAYMOOL,2025-01-05 17:19:03.023000,,2025-01-05 15:05:21
S_BF,,0,125969,RAYMOL HATALM44,,RAYMOOL,2025-01-05 17:19:03.020000,,2025-01-05 15:05:21
HBB,0,,125980,125980,,RAYMOOL,2025-01-05 17:50:09.280000,,2025-01-05 17:19:03
S_BF,,0,125980,RAYMOL HATALM44,,RAYMOOL,2025-01-05 17:50:09.273000,,2025-01-05 17:19:03
F,i,dsa,1023965,,,NADIR,2025-01-05 18:59:38.850000,,2025-01-05 18:56:45.420000
F,i,dsa,1023994,,,NADIR,2025-01-06 06:57:16.930000,,2025-01-06 06:25:30
F,i,fal,1024009,1,,AHMETBARS,2025-01-06 09:51:58.573000,,2025-01-06 09:37:52
F,i,dsa,1024189,,,NADIR,2025-01-06 17:01:02.683000,,2025-01-06 17:00:38
Si,N,S,52308,sil,,NADIR,2025-01-06 21:35:07.170000,,2025-01-06 21:14:51
Si,N,S,52309,,,NADIR,2025-01-06 21:34:54.003000,,2025-01-06 21:31:50
F,i,dsa,1024273,,,NADIR,2025-01-07 01:55:53.883000,,2025-01-07 01:32:22.847000
F,i,dal,1024355,,,NADIR,2025-01-07 12:18:19.530000,,2025-01-07 12:12:08
PSF,0,,1670945,,N,SEMRA,2025-01-10 10:55:05.423000,,2025-01-07 16:35:30
F,f,fal,1024689,YOK,,BARIŞ,2025-01-09 08:40:34.720000,,2025-01-08 12:45:19
PSF,0,,1671163,,N,SEMRA,2025-01-08 14:49:03.217000,,2025-01-08 13:27:22
PSF,0,,1671198,,N,SEMRA,2025-01-28 18:58:50.193000,,2025-01-08 14:50:38
F,f,fal,1024893,İADE 0066,,AHMETBARS,2025-01-08 21:27:57.287000,,2025-01-08 21:22:58
F,f,fal,1024919,İADE 0047,,AHMETBARS,2025-01-08 22:22:28.593000,,2025-01-08 22:19:29
HBB,0,,126289,126289,,AHMETBARS,2025-01-09 10:44:42.073000,,2025-01-09 10:38:40
S_BF,,0,126289,zennesu97,,AHMETBARS,2025-01-09 10:44:42.043000,,2025-01-09 10:38:40
F,i,dsa,1025044,,,NADIR,2025-01-09 14:25:16.690000,,2025-01-09 14:22:19.733000
HBB,0,,126333,126333,,RAYMOOL,2025-01-09 19:10:41.537000,,2025-01-09 18:38:15
S_BF,,0,126333,RAYMOL HATALM44,,RAYMOOL,2025-01-09 19:10:41.530000,,2025-01-09 18:38:15
HBB,0,,126337,126337,,RAYMOOL,2025-01-09 20:12:43.220000,,2025-01-09 19:10:41
S_BF,,0,126337,RAYMOL HATALM44,,RAYMOOL,2025-01-09 20:12:43.210000,,2025-01-09 19:10:41
CF,C,AD,713390,PAYU,,BERRIN,2025-01-25 13:08:44.520000,,2025-01-10 00:00:00
SF,,1,25434,SSIFIRLAMF,,CANAN,2025-01-10 18:45:16.177000,,2025-01-10 18:42:54
SF,,1,25435,SSIFIRLAMF,,CANAN,2025-01-10 18:51:05.423000,,2025-01-10 18:45:16
SF,,1,25436,SSIFIRLAMF,,CANAN,2025-01-10 18:53:08.547000,,2025-01-10 18:51:05
SF,,1,25437,SSIFIRLAMF,,CANAN,2025-01-10 18:56:43.147000,,2025-01-10 18:54:58
SK,,,0,214 M A2448,,BARIŞ,2025-01-11 21:19:27.203000,,2025-01-11 00:00:00
F,i,fal,1025555,2,,DOGANCAN,2025-01-11 08:56:11.097000,,2025-01-11 08:53:30
Si,N,S,52340,deneme,,ONLINEOPERATOR,2025-01-11 10:34:24.557000,,2025-01-11 10:20:42
F,i,fal,1025577,3,,DOGANCAN,2025-01-11 11:14:26.517000,,2025-01-11 11:11:05
F,i,dsa,1025796,,,ZBURNU,2025-01-12 11:26:44.257000,,2025-01-12 11:24:26
HBB,0,,126512,126512,,RAYMOOL,2025-01-12 14:35:10.627000,,2025-01-12 14:29:59
S_BF,,0,126512,RAYMOL HATALM44,,RAYMOOL,2025-01-12 14:35:10.613000,,2025-01-12 14:29:59
HBB,0,,126515,126515,,RAYMOOL,2025-01-12 15:00:24.047000,,2025-01-12 14:35:10
S_BF,,0,126515,RAYMOL HATALM44,,RAYMOOL,2025-01-12 15:00:24.010000,,2025-01-12 14:35:10
HBB,0,,126518,126518,,RAYMOOL,2025-01-12 17:12:27.170000,,2025-01-12 15:20:50
S_BF,,0,126518,RAYMOL HATALM44,,RAYMOOL,2025-01-12 17:12:27.147000,,2025-01-12 15:20:50
HBB,0,,126528,126528,,RAYMOOL,2025-01-12 19:00:15.990000,,2025-01-12 18:49:28
S_BF,,0,126528,RAYMOL HATALM44,,RAYMOOL,2025-01-12 19:00:15.977000,,2025-01-12 18:49:28
CF,K,NT,713506,DOVIZ,,BERRIN,2025-01-14 13:04:35.943000,,2025-01-13 13:03:14
F,i,dsa,1026074,,,NADIR,2025-01-13 17:25:45.220000,,2025-01-13 17:24:37.973000
SK,,,0,741 M AF201210E,,NADIR,2025-01-15 14:31:30.137000,,2025-01-14 00:00:00
CF,C,AD,713533,PAYU,,BERRIN,2025-01-15 13:13:16.257000,,2025-01-14 11:26:33
SK,,,0,018MB STG-74,,DOGANCAN,2025-01-15 14:10:03.993000,,2025-01-15 00:00:00
F,f,fal,1026546,C2C AKTAR GELECEK,,DOGANCAN,2025-01-15 10:59:19.990000,,2025-01-15 10:38:29
F,i,dal,1026720,,,NADIR,2025-01-15 16:03:09.410000,,2025-01-15 15:30:22
CF,K,NO,713542,DOVIZ,,BERRIN,2025-01-15 18:14:43.180000,,2025-01-15 16:52:40
F,i,dsa,1026873,,,KLAS,2025-01-15 20:47:31.263000,,2025-01-15 20:32:35
SK,,,0,064 Z ST134,,DOGANCAN,2025-01-16 14:51:52.550000,,2025-01-16 00:00:00
F,i,dsa,1026893,,,NADIR,2025-01-16 02:53:26.900000,,2025-01-16 02:53:00.540000
CF,C,AD,713607,PAYU,,BERRIN,2025-01-25 13:09:03.967000,,2025-01-17 00:00:00
SK,,,0,237 M A144,,DOGANCAN,2025-01-17 19:47:48.033000,,2025-01-17 00:00:00
SK,,,0,237 M A144EVA,,DOGANCAN,2025-01-17 19:44:40.427000,,2025-01-17 00:00:00
HBB,0,,126994,126994,,NADIR,2025-01-17 04:58:18.307000,,2025-01-17 04:57:47
