ID,TABLOTIP,SATIRTIP,TANIMKODU,USTGRUP,SEVIYE,TANIMADI,ACCCODE1,ACCCODE2,RAPORLAMA,TERSBAKIYE,HESAPTUTARI,ISLEMTURU,HESAPKAREKTERI,FORMULTANIM,SIRANO,TUTAR,AP,kgid,insUN,insDT,insApp,updUN,updDT,updApp,EBYNCODE
898,1,2,01.4.05,01.4,3,     05. Diğer Çeşitli Alacaklar,136,,0,0,0,0,0,,28.0000000000,0E-10,A,898,dbo,2024-10-09 00:18:03.373000,Update,,,,1028
899,1,2,01.4.06,01.4,3,     06. Diğer Alacak Senetleri Reeskontu (-),137,,0,0,0,0,0,,29.0000000000,0E-10,A,899,dbo,2024-10-09 00:18:03.380000,Update,,,,1029
900,1,2,01.4.07,01.4,3,     07. Şüpheli Diğer Alacaklar,138,,0,0,0,0,0,,30.0000000000,0E-10,A,900,dbo,2024-10-09 00:18:03.390000,Update,,,,1030
901,1,2,01.4.08,01.4,3,     08. Şüpheli Diğer Alacaklar Karşılığı (-),139,,0,0,0,0,0,,31.0000000000,0E-10,A,901,dbo,2024-10-09 00:18:03.397000,Update,,,,1031
902,1,1,01.5,01,2,  E STOKLAR,,,0,0,0,0,0,,32.0000000000,0E-10,A,902,dbo,2024-10-09 00:18:03.400000,Update,,,,1032
903,1,2,01.5.01,01.5,3,     01. İlk Madde ve Malzeme,150,,0,0,0,0,0,,33.0000000000,0E-10,A,903,dbo,2024-10-09 00:18:03.410000,Update,,,,1033
904,1,2,01.5.02,01.5,3,     02. Yarı Mamuller - Üretim,151,,0,0,0,0,0,,34.0000000000,0E-10,A,904,dbo,2024-10-09 00:18:03.413000,Update,,,,1034
905,1,2,01.5.03,01.5,3,     03. Mamuller,152,,0,0,0,0,0,,35.0000000000,0E-10,A,905,dbo,2024-10-09 00:18:03.420000,Update,,,,1035
906,1,2,01.5.04,01.5,3,     04. Ticari Mallar,153,,0,0,0,0,0,,36.0000000000,0E-10,A,906,dbo,2024-10-09 00:18:03.427000,Update,,,,1036
907,1,2,01.5.05,01.5,3,     05. Diğer Stoklar,157,,0,0,0,0,0,,37.0000000000,0E-10,A,907,dbo,2024-10-09 00:18:03.433000,Update,,,,1037
908,1,2,01.5.06,01.5,3,     06. Stok Değer Düşüklüğü Karşılığı (-),158,,0,0,0,0,0,,38.0000000000,0E-10,A,908,dbo,2024-10-09 00:18:03.440000,Update,,,,1038
909,1,2,01.5.07,01.5,3,     07. Verilen Sipariş Avansları,159,,0,0,0,0,0,,39.0000000000,0E-10,A,909,dbo,2024-10-09 00:18:03.447000,Update,,,,1039
910,1,1,01.6,01,2,  F YILLARA YAYGIN İNŞAAT VE ONARIM MALİYETLERİ,,,0,0,0,0,0,,40.0000000000,0E-10,A,910,dbo,2024-10-09 00:18:03.450000,Update,,,,1040
911,1,2,01.6.01,01.6,3,     01. Yıllara Yaygın İnşaat ve Onarım Maliyetleri,170,,0,0,0,0,0,,41.0000000000,0E-10,A,911,dbo,2024-10-09 00:18:03.460000,Update,,,,1041
912,1,2,01.6.02,01.6,3,     02. Yıllara Yaygın İnşaat ve Onarım Maliyetleri,171,,0,0,0,0,0,,42.0000000000,0E-10,A,912,dbo,2024-10-09 00:18:03.467000,Update,,,,1042
913,1,2,01.6.03,01.6,3,     03. Yıllara Yaygın İnşaat ve Onarım Maliyetleri,172,,0,0,0,0,0,,43.0000000000,0E-10,A,913,dbo,2024-10-09 00:18:03.477000,Update,,,,
914,1,2,01.6.04,01.6,3,     04. Yıllara Yaygın İnşaat ve Onarım Maliyetleri,173,,0,0,0,0,0,,44.0000000000,0E-10,A,914,dbo,2024-10-09 00:18:03.483000,Update,,,,
915,1,2,01.6.05,01.6,3,     05. Yıllara Yaygın İnşaat ve Onarım Maliyetleri,174,,0,0,0,0,0,,45.0000000000,0E-10,A,915,dbo,2024-10-09 00:18:03.490000,Update,,,,
916,1,2,01.6.06,01.6,3,     06. Yıllara Yaygın İnşaat ve Onarım Maliyetleri,175,,0,0,0,0,0,,46.0000000000,0E-10,A,916,dbo,2024-10-09 00:18:03.500000,Update,,,,
917,1,2,01.6.07,01.6,3,     07. Yıllara Yaygın İnşaat ve Onarım Maliyetleri,176,,0,0,0,0,0,,47.0000000000,0E-10,A,917,dbo,2024-10-09 00:18:03.503000,Update,,,,
918,1,2,01.6.08,01.6,3,     08. Yıllara Yaygın İnşaat ve Onarım Maliyetleri,177,,0,0,0,0,0,,48.0000000000,0E-10,A,918,dbo,2024-10-09 00:18:03.510000,Update,,,,
919,1,2,01.6.09,01.6,3,     09. Yıllara Yaygın İnşaat ve Onarım Maliyetleri,178,,0,0,0,0,0,,49.0000000000,0E-10,A,919,dbo,2024-10-09 00:18:03.520000,Update,,,,
920,1,2,01.6.10,01.6,3,     10. Taşeronlara Verilen Avanslar,179,,0,0,0,0,0,,50.0000000000,0E-10,A,920,dbo,2024-10-09 00:18:03.527000,Update,,,,1043
921,1,1,01.7,01,2,  G GELECEK AYLARA AİT GİDERLER VE GELİR TAHAKKUKLARI,,,0,0,0,0,0,,51.0000000000,0E-10,A,921,dbo,2024-10-09 00:18:03.533000,Update,,,,1044
922,1,2,01.7.01,01.7,3,     01. Gelecek Aylara Ait Giderler,180,,0,0,0,0,0,,52.0000000000,0E-10,A,922,dbo,2024-10-09 00:18:03.540000,Update,,,,1045
923,1,2,01.7.02,01.7,3,     02. Gelir Tahakkukları,181,,0,0,0,0,0,,53.0000000000,0E-10,A,923,dbo,2024-10-09 00:18:03.543000,Update,,,,1046
924,1,1,01.8,01,2,  H DİĞER DÖNEN VARLIKLAR,,,0,0,0,0,0,,54.0000000000,0E-10,A,924,dbo,2024-10-09 00:18:03.550000,Update,,,,1047
925,1,2,01.8.01,01.8,3,     01. Devreden KDV,190,,0,0,0,0,0,,55.0000000000,0E-10,A,925,dbo,2024-10-09 00:18:03.560000,Update,,,,1048
926,1,2,01.8.02,01.8,3,     02. İndirilecek Katma Değer Vergisi,191,,0,0,0,0,0,,56.0000000000,0E-10,A,926,dbo,2024-10-09 00:18:03.563000,Update,,,,1049
927,1,2,01.8.03,01.8,3,     03. Diğer Katma Değer Vergisi,192,,0,0,0,0,0,,57.0000000000,0E-10,A,927,dbo,2024-10-09 00:18:03.570000,Update,,,,1050
928,1,2,01.8.04,01.8,3,     04. Peşin Ödenen Vergiler ve Fonlar,193,,0,0,0,0,0,,58.0000000000,0E-10,A,928,dbo,2024-10-09 00:18:03.577000,Update,,,,1051
929,1,2,01.8.05,01.8,3,     05. İş Avansları,195,,0,0,0,0,0,,59.0000000000,0E-10,A,929,dbo,2024-10-09 00:18:03.583000,Update,,,,1052
930,1,2,01.8.06,01.8,3,     06.  Personel Avansları,196,,0,0,0,0,0,,60.0000000000,0E-10,A,930,dbo,2024-10-09 00:18:03.590000,Update,,,,1053
931,1,2,01.8.07,01.8,3,     07. Sayım ve Tesellüm Noksanları,197,,0,0,0,0,0,,61.0000000000,0E-10,A,931,dbo,2024-10-09 00:18:03.600000,Update,,,,1054
932,1,2,01.8.08,01.8,3,     08. Diğer Çeşitli Dönen Varlıklar,198,,0,0,0,0,0,,62.0000000000,0E-10,A,932,dbo,2024-10-09 00:18:03.607000,Update,,,,1055
933,1,2,01.8.09,01.8,3,     09. Diğer Dönen Varlıklar Karşılığı (-),199,,0,0,0,0,0,,63.0000000000,0E-10,A,933,dbo,2024-10-09 00:18:03.610000,Update,,,,1056
934,1,1,02,,1,II- DURAN VARLIKLAR,,,0,0,0,0,0,,64.0000000000,0E-10,A,934,dbo,2024-10-09 00:18:03.617000,Update,,,,1057
935,1,1,02.1,02,2,  A TİCARİ ALACAKLAR,,,0,0,0,0,0,,65.0000000000,0E-10,A,935,dbo,2024-10-09 00:18:03.620000,Update,,,,1058
936,1,2,02.1.01,02.1,3,     01. Alıcılar,220,,0,0,0,0,0,,66.0000000000,0E-10,A,936,dbo,2024-10-09 00:18:03.627000,Update,,,,1059
937,1,2,02.1.02,02.1,3,     02. Alacak Senetleri,221,,0,0,0,0,0,,67.0000000000,0E-10,A,937,dbo,2024-10-09 00:18:03.633000,Update,,,,1060
938,1,2,02.1.03,02.1,3,     03. Alacak Senetleri Reeskontu (-),222,,0,0,0,0,0,,68.0000000000,0E-10,A,938,dbo,2024-10-09 00:18:03.640000,Update,,,,1061
939,1,2,02.1.05,02.1,3,     04. Kazanılmamış Finansal Kiralama Faiz Gelirleri (-),,,0,0,2,0,0,,69.0000000000,0E-10,A,939,dbo,2024-10-09 00:18:03.643000,Update,,,,1062
940,1,2,02.1.05,02.1,3,     05. Verilen Depozito ve Teminatlar,226,,0,0,0,0,0,,70.0000000000,0E-10,A,940,dbo,2024-10-09 00:18:03.650000,Update,,,,1063
941,1,2,02.1.06,02.1,3,     06. Şüpheli Alacaklar Karşılığı (-),229,,0,0,0,0,0,,71.0000000000,0E-10,A,941,dbo,2024-10-09 00:18:03.657000,Update,,,,1064
942,1,1,02.2,02,2,  B DİĞER ALACAKLAR,,,0,0,0,0,0,,72.0000000000,0E-10,A,942,dbo,2024-10-09 00:18:03.663000,Update,,,,1065
943,1,2,02.2.01,02.2,3,     01. Ortaklardan Alacaklar,231,,0,0,0,0,0,,73.0000000000,0E-10,A,943,dbo,2024-10-09 00:18:03.670000,Update,,,,1066
944,1,2,02.2.02,02.2,3,     02. İştiraklerden Alacaklar,232,,0,0,0,0,0,,74.0000000000,0E-10,A,944,dbo,2024-10-09 00:18:03.673000,Update,,,,1067
945,1,2,02.2.03,02.2,3,     03. Bağlı Ortaklıklardan Alacaklar,233,,0,0,0,0,0,,75.0000000000,0E-10,A,945,dbo,2024-10-09 00:18:03.680000,Update,,,,1068
946,1,2,02.2.04,02.2,3,     04. Personelden Alacaklar,235,,0,0,0,0,0,,76.0000000000,0E-10,A,946,dbo,2024-10-09 00:18:03.687000,Update,,,,1069
947,1,2,02.2.05,02.2,3,     05. Diğer Çeşitli Alacaklar,236,,0,0,0,0,0,,77.0000000000,0E-10,A,947,dbo,2024-10-09 00:18:03.690000,Update,,,,1070
948,1,2,02.2.06,02.2,3,     06. Diğer Alacak Senetleri Reeskontu (-),237,,0,0,0,0,0,,78.0000000000,0E-10,A,948,dbo,2024-10-09 00:18:03.700000,Update,,,,1071
949,1,2,02.2.07,02.2,3,     07. Şüpheli Diğer Alacaklar Karşılığı (-),239,,0,0,0,0,0,,79.0000000000,0E-10,A,949,dbo,2024-10-09 00:18:03.707000,Update,,,,1072
950,1,1,02.3,02,2,  C MALİ DURAN VARLIKLAR,,,0,0,0,0,0,,80.0000000000,0E-10,A,950,dbo,2024-10-09 00:18:03.713000,Update,,,,1073
951,1,2,02.3.01,02.3,3,     01. Bağlı Menkul Kıymetler,240,,0,0,0,0,0,,81.0000000000,0E-10,A,951,dbo,2024-10-09 00:18:03.720000,Update,,,,1074
952,1,2,02.3.02,02.3,3,     02. Bağlı Menkul Kıymetler Değer Düşüklüğü Karşılığı (-),241,,0,0,0,0,0,,82.0000000000,0E-10,A,952,dbo,2024-10-09 00:18:03.727000,Update,,,,1075
953,1,2,02.3.03,02.3,3,     03. İştirakler,242,,0,0,0,0,0,,83.0000000000,0E-10,A,953,dbo,2024-10-09 00:18:03.730000,Update,,,,1076
954,1,2,02.3.04,02.3,3,     04. İştiraklere Sermaye Taahhütleri (-),243,,0,0,0,0,0,,84.0000000000,0E-10,A,954,dbo,2024-10-09 00:18:03.740000,Update,,,,1077
955,1,2,02.3.05,02.3,3,     05. İştirakler Sermaye Payları Değer Düşüklüğü Karşılığı (-),244,,0,0,0,0,0,,85.0000000000,0E-10,A,955,dbo,2024-10-09 00:18:03.743000,Update,,,,1078
956,1,2,02.3.06,02.3,3,     06. Bağlı Ortaklıklar,245,,0,0,0,0,0,,86.0000000000,0E-10,A,956,dbo,2024-10-09 00:18:03.750000,Update,,,,1079
957,1,2,02.3.07,02.3,3,     07. Bağlı Ortaklıklara Sermaye Taahhütleri (-),246,,0,0,0,0,0,,87.0000000000,0E-10,A,957,dbo,2024-10-09 00:18:03.757000,Update,,,,1080
958,1,2,02.3.08,02.3,3,     08. Bağlı Ortaklıklar Sermaye Payları Değer Düşüklüğü Karşılığı (-),247,,0,0,0,0,0,,88.0000000000,0E-10,A,958,dbo,2024-10-09 00:18:03.760000,Update,,,,1081
959,1,2,02.3.09,02.3,3,     09. Diğer Mali Duran Varlıklar,248,,0,0,0,0,0,,89.0000000000,0E-10,A,959,dbo,2024-10-09 00:18:03.770000,Update,,,,1082
960,1,2,02.3.10,02.3,3,     10. Diğer Mali Duran Varlıklar Değer Düşüklüğü Karşılığı (-),249,,0,0,0,0,0,,90.0000000000,0E-10,A,960,dbo,2024-10-09 00:18:03.773000,Update,,,,1083
961,1,1,02.4,02,2,  D MADDİ DURAN VARLIKLAR,,,0,0,0,0,0,,91.0000000000,0E-10,A,961,dbo,2024-10-09 00:18:03.780000,Update,,,,1084
962,1,2,02.4.01,02.4,3,     01. Arazi ve Arsalar,250,,0,0,0,0,0,,92.0000000000,0E-10,A,962,dbo,2024-10-09 00:18:03.790000,Update,,,,1085
963,1,2,02.4.02,02.4,3,     02. Yer Altı ve Yer Üstü Düzenleri,251,,0,0,0,0,0,,93.0000000000,0E-10,A,963,dbo,2024-10-09 00:18:03.797000,Update,,,,1086
964,1,2,02.4.03,02.4,3,     03. Binalar,252,,0,0,0,0,0,,94.0000000000,0E-10,A,964,dbo,2024-10-09 00:18:03.800000,Update,,,,1087
965,1,2,02.4.04,02.4,3,"     04. Tesis, Makine ve Cihazlar",253,,0,0,0,0,0,,95.0000000000,0E-10,A,965,dbo,2024-10-09 00:18:03.810000,Update,,,,1088
966,1,2,02.4.05,02.4,3,     05. Taşıtlar,254,,0,0,0,0,0,,96.0000000000,0E-10,A,966,dbo,2024-10-09 00:18:03.817000,Update,,,,1089
967,1,2,02.4.06,02.4,3,     06. Demirbaşlar,255,,0,0,0,0,0,,97.0000000000,0E-10,A,967,dbo,2024-10-09 00:18:03.820000,Update,,,,1090
968,1,2,02.4.07,02.4,3,     07. Diğer Maddi Duran Varlıklar,256,,0,0,0,0,0,,98.0000000000,0E-10,A,968,dbo,2024-10-09 00:18:03.830000,Update,,,,1091
969,1,2,02.4.08,02.4,3,     08. Birikmiş Amortismanlar (-),257,,0,0,0,0,0,,99.0000000000,0E-10,A,969,dbo,2024-10-09 00:18:03.837000,Update,,,,1092
970,1,2,02.4.09,02.4,3,     09. Yapılmakta Olan Yatırımlar,258,,0,0,0,0,0,,100.0000000000,0E-10,A,970,dbo,2024-10-09 00:18:03.843000,Update,,,,1093
971,1,2,02.4.10,02.4,3,     10. Verilen Avanslar,259,,0,0,0,0,0,,101.0000000000,0E-10,A,971,dbo,2024-10-09 00:18:03.853000,Update,,,,1094
972,1,1,02.5,02,2,  E MADDİ OLMAYAN DURAN VARLIKLAR,,,0,0,0,0,0,,102.0000000000,0E-10,A,972,dbo,2024-10-09 00:18:03.867000,Update,,,,1095
973,1,2,02.5.01,02.5,3,     01. Haklar,260,,0,0,0,0,0,,103.0000000000,0E-10,A,973,dbo,2024-10-09 00:18:03.870000,Update,,,,1096
974,1,2,02.5.02,02.5,3,     02. Şerefiye,261,,0,0,0,0,0,,104.0000000000,0E-10,A,974,dbo,2024-10-09 00:18:03.880000,Update,,,,1097
975,1,2,02.5.03,02.5,3,     03. Kuruluş ve Örgütlenme Giderleri,262,,0,0,0,0,0,,105.0000000000,0E-10,A,975,dbo,2024-10-09 00:18:03.887000,Update,,,,1098
976,1,2,02.5.04,02.5,3,     04. Araştırma ve Geliştirme Giderleri,263,,0,0,0,0,0,,106.0000000000,0E-10,A,976,dbo,2024-10-09 00:18:03.890000,Update,,,,1099
977,1,2,02.5.05,02.5,3,     05. Özel Maliyetler,264,,0,0,0,0,0,,107.0000000000,0E-10,A,977,dbo,2024-10-09 00:18:03.900000,Update,,,,1100
978,1,2,02.5.06,02.5,3,     06. Diğer Maddi Olmayan Duran Varlıklar,267,,0,0,0,0,0,,108.0000000000,0E-10,A,978,dbo,2024-10-09 00:18:03.913000,Update,,,,1101
979,1,2,02.5.07,02.5,3,     07. Birikmiş Amortismanlar (-),268,,0,0,0,0,0,,109.0000000000,0E-10,A,979,dbo,2024-10-09 00:18:03.920000,Update,,,,1102
980,1,2,02.5.08,02.5,3,     08. Verilen Avanslar,269,,0,0,0,0,0,,110.0000000000,0E-10,A,980,dbo,2024-10-09 00:18:03.927000,Update,,,,1103
981,1,1,02.6,02,2,  F ÖZEL TÜKENMEYE TABİ VARLIKLAR,,,0,0,0,0,0,,111.0000000000,0E-10,A,981,dbo,2024-10-09 00:18:03.930000,Update,,,,1104
982,1,2,02.6.01,02.6,3,     01. Arama Giderleri,271,,0,0,0,0,0,,112.0000000000,0E-10,A,982,dbo,2024-10-09 00:18:03.937000,Update,,,,1105
983,1,2,02.6.02,02.6,3,     02. Hazırlık ve Geliştirme Giderleri,272,,0,0,0,0,0,,113.0000000000,0E-10,A,983,dbo,2024-10-09 00:18:03.950000,Update,,,,1106
984,1,2,02.6.03,02.6,3,     03. Diğer Özel Tükenmeye Tabi Varlıklar,277,,0,0,0,0,0,,114.0000000000,0E-10,A,984,dbo,2024-10-09 00:18:03.960000,Update,,,,1107
985,1,2,02.6.04,02.6,3,     04. Birikmiş Tükenme Payları (-),278,,0,0,0,0,0,,115.0000000000,0E-10,A,985,dbo,2024-10-09 00:18:03.967000,Update,,,,1108
986,1,2,02.6.05,02.6,3,     05. Verilen Avanslar,279,,0,0,0,0,0,,116.0000000000,0E-10,A,986,dbo,2024-10-09 00:18:03.973000,Update,,,,1109
987,1,1,02.7,02,2,  G GELECEK YILLARA AİT GİDERLER VE GELİR TAHAKKUKLARI,,,0,0,0,0,0,,117.0000000000,0E-10,A,987,dbo,2024-10-09 00:18:03.980000,Update,,,,1110
988,1,2,02.7.01,02.7,3,     01. Gelecek Yıllara Ait Giderler,280,,0,0,0,0,0,,118.0000000000,0E-10,A,988,dbo,2024-10-09 00:18:03.993000,Update,,,,1111
989,1,2,02.7.02,02.7,3,     02. Gelir Tahakkukları,281,,0,0,0,0,0,,119.0000000000,0E-10,A,989,dbo,2024-10-09 00:18:04.007000,Update,,,,1112
990,1,1,02.8,02,2,  H DİĞER DURAN VARLIKLAR,,,0,0,0,0,0,,120.0000000000,0E-10,A,990,dbo,2024-10-09 00:18:04.013000,Update,,,,1113
991,1,2,02.8.01,02.8,3,     01. Gelecek Yıllarda İndirilecek Katma Değer Vergisi,291,,0,0,0,0,0,,121.0000000000,0E-10,A,991,dbo,2024-10-09 00:18:04.020000,Update,,,,1114
992,1,2,02.8.02,02.8,3,     02. Diğer Katma Değer Vergisi,292,,0,0,0,0,0,,122.0000000000,0E-10,A,992,dbo,2024-10-09 00:18:04.023000,Update,,,,1115
993,1,2,02.8.03,02.8,3,     03. Gelecek Yıllar İhtiyacı Stoklar,293,,0,0,0,0,0,,123.0000000000,0E-10,A,993,dbo,2024-10-09 00:18:04.030000,Update,,,,1116
994,1,2,02.8.04,02.8,3,     04. Elden Çıkarılacak Stoklar ve Maddi  Duran  Varlıklar,294,,0,0,0,0,0,,124.0000000000,0E-10,A,994,dbo,2024-10-09 00:18:04.033000,Update,,,,1117
995,1,2,02.8.05,02.8,3,     05. Peşin Ödenen Vergi Ve Fonlar,295,,0,0,0,0,0,,125.0000000000,0E-10,A,995,dbo,2024-10-09 00:18:04.037000,Update,,,,1118
996,1,2,02.8.06,02.8,3,     06. Geçici Hesap,295,,0,0,0,0,0,,126.0000000000,0E-10,A,996,dbo,2024-10-09 00:18:04.040000,Update,,,,1123
997,1,2,02.8.07,02.8,3,     07. Diğer Çeşitli Duran Varlıklar,297,,0,0,0,0,0,,127.0000000000,0E-10,A,997,dbo,2024-10-09 00:18:04.047000,Update,,,,1119
998,1,2,02.8.08,02.8,3,     08. Stok Değer Düşüklüğü Karşılığı ( - ),298,,0,0,0,0,0,,128.0000000000,0E-10,A,998,dbo,2024-10-09 00:18:04.050000,Update,,,,1120
999,1,2,02.8.09,02.8,3,     09. Birikmiş Amortismanlar Ve  Değer Düşüklüğü Karşılığı ( - ),299,,0,0,0,0,0,,129.0000000000,0E-10,A,999,dbo,2024-10-09 00:18:04.053000,Update,,,,1121
1000,1,7,,,0,AKTİFLER TOPLAMI,,,0,0,0,0,0,,130.0000000000,0E-10,A,1000,dbo,2024-10-09 00:18:04.057000,Update,,,,1122
1001,1,1,01,,1,   I- KISA VADELİ YABANCI KAYNAKLAR,,,0,0,0,0,0,,1.0000000000,0E-10,P,1001,dbo,2024-10-09 00:18:04.110000,Update,,,,3001
1002,1,1,01.1,01,2,    A MALİ BORÇLAR,,,0,0,0,0,0,,2.0000000000,0E-10,P,1002,dbo,2024-10-09 00:18:04.113000,Update,,,,3002
1003,1,2,01.1.01,01.1,3,      01. Banka Kredileri,300,,0,0,0,0,0,,3.0000000000,0E-10,P,1003,dbo,2024-10-09 00:18:04.120000,Update,,,,3003
1004,1,2,01.1.02,01.1,3,      02. Finansal Kiralama İşlemlerinden Doğan Borçlar,301,,0,0,0,0,0,,4.0000000000,0E-10,P,1004,dbo,2024-10-09 00:18:04.123000,Update,,,,3004
1005,1,2,01.1.03,01.1,3,      03. Ertelenmiş Finansal Kiralama Borçlanma Maliyetleri (-),302,,0,0,0,0,0,,5.0000000000,0E-10,P,1005,dbo,2024-10-09 00:18:04.127000,Update,,,,3005
1006,1,2,01.1.04,01.1,3,      04. Uzun Vadeli Kredilerin Anapara Taksitleri ve Faizleri,303,,0,0,0,0,0,,6.0000000000,0E-10,P,1006,dbo,2024-10-09 00:18:04.130000,Update,,,,3006
1007,1,2,01.1.05,01.1,3,"      05. Tahvil Anapara Borç, Taksit ve Faizleri",304,,0,0,0,0,0,,7.0000000000,0E-10,P,1007,dbo,2024-10-09 00:18:04.137000,Update,,,,3007
1008,1,2,01.1.06,01.1,3,      06. Çıkarılmış Bonolar ve Senetler,305,,0,0,0,0,0,,8.0000000000,0E-10,P,1008,dbo,2024-10-09 00:18:04.140000,Update,,,,3008
1009,1,2,01.1.07,01.1,3,      07. Çıkarılmış Diğer Menkul Kıymetler,306,,0,0,0,0,0,,9.0000000000,0E-10,P,1009,dbo,2024-10-09 00:18:04.147000,Update,,,,3009
1010,1,2,01.1.08,01.1,3,      08. Menkul Kıymetler İhraç Farkı (-),308,,0,0,0,0,0,,10.0000000000,0E-10,P,1010,dbo,2024-10-09 00:18:04.150000,Update,,,,3010
1011,1,2,01.1.09,01.1,3,      09. Diğer Mali Borçlar,309,,0,0,0,0,0,,11.0000000000,0E-10,P,1011,dbo,2024-10-09 00:18:04.157000,Update,,,,3011
1012,1,1,01.2,01,2,    B TİCARİ BORÇLAR,,,0,0,0,0,0,,12.0000000000,0E-10,P,1012,dbo,2024-10-09 00:18:04.163000,Update,,,,3012
1013,1,2,01.2.01,01.2,3,      01. Satıcılar,320,,0,0,0,0,0,,13.0000000000,0E-10,P,1013,dbo,2024-10-09 00:18:04.167000,Update,,,,3013
1014,1,2,01.2.02,01.2,3,      02. Borç Senetleri,321,,0,0,0,0,0,,14.0000000000,0E-10,P,1014,dbo,2024-10-09 00:18:04.173000,Update,,,,3014
1015,1,2,01.2.03,01.2,3,      03. Borç Senetleri Reeskontu (-),322,,0,0,0,0,0,,15.0000000000,0E-10,P,1015,dbo,2024-10-09 00:18:04.180000,Update,,,,3015
1016,1,2,01.2.04,01.2,3,      04. Alınan Depozito ve Teminatlar,326,,0,0,0,0,0,,16.0000000000,0E-10,P,1016,dbo,2024-10-09 00:18:04.183000,Update,,,,3016
1017,1,2,01.2.05,01.2,3,      05. Diğer Ticari Borçlar,329,,0,0,0,0,0,,17.0000000000,0E-10,P,1017,dbo,2024-10-09 00:18:04.190000,Update,,,,3017
1018,1,1,01.3,01,2,    C DİĞER BORÇLAR,,,0,0,0,0,0,,18.0000000000,0E-10,P,1018,dbo,2024-10-09 00:18:04.193000,Update,,,,3018
1019,1,2,01.3.01,01.3,3,      01. Ortaklara Borçlar,331,,0,0,0,0,0,,19.0000000000,0E-10,P,1019,dbo,2024-10-09 00:18:04.197000,Update,,,,3019
1020,1,2,01.3.02,01.3,3,      02. İştiraklere Borçlar,322,,0,0,0,0,0,,20.0000000000,0E-10,P,1020,dbo,2024-10-09 00:18:04.200000,Update,,,,3020
1021,1,2,01.3.03,01.3,3,      03. Bağlı Ortaklıklara Borçlar,333,,0,0,0,0,0,,21.0000000000,0E-10,P,1021,dbo,2024-10-09 00:18:04.203000,Update,,,,3021
1022,1,2,01.3.04,01.3,3,      04. Personele Borçlar,335,,0,0,0,0,0,,22.0000000000,0E-10,P,1022,dbo,2024-10-09 00:18:04.207000,Update,,,,3022
1023,1,2,01.3.05,01.3,3,      05. Diğer Çeşitli Borçlar,336,,0,0,0,0,0,,23.0000000000,0E-10,P,1023,dbo,2024-10-09 00:18:04.210000,Update,,,,3023
1024,1,2,01.3.06,01.3,3,      06. Diğer Borç Senetleri Reeskontu (-),337,,0,0,0,0,0,,24.0000000000,0E-10,P,1024,dbo,2024-10-09 00:18:04.217000,Update,,,,3024
1025,1,1,01.4,01,2,    D ALINAN AVANSLAR,,,0,0,0,0,0,,25.0000000000,0E-10,P,1025,dbo,2024-10-09 00:18:04.220000,Update,,,,3025
1026,1,2,01.4.01,01.4,3,      01. Alınan Sipariş Avansları,340,,0,0,0,0,0,,26.0000000000,0E-10,P,1026,dbo,2024-10-09 00:18:04.223000,Update,,,,3026
1027,1,2,01.4.02,01.4,3,      02. Alınan Hakediş Avansları,341,,0,0,0,0,0,,27.0000000000,0E-10,P,1027,dbo,2024-10-09 00:18:04.230000,Update,,,,
1028,1,2,01.4.03,01.4,3,      03. Alınan Diğer Avanslar,349,,0,0,0,0,0,,28.0000000000,0E-10,P,1028,dbo,2024-10-09 00:18:04.233000,Update,,,,3027
1029,1,1,01.5,01,2,    E YILLARA YAYGIN İNŞAAT VE ONARIM HAKEDİŞLERİ,,,0,0,0,0,0,,29.0000000000,0E-10,P,1029,dbo,2024-10-09 00:18:04.237000,Update,,,,3028
1030,1,2,01.5.01,01.5,3,      01. Yıllara Yaygın İnşaat ve Onarım Hakediş Bedelleri,350,,0,0,0,0,0,,30.0000000000,0E-10,P,1030,dbo,2024-10-09 00:18:04.240000,Update,,,,3029
1031,1,2,01.5.02,01.5,3,      02. Yıllara Yaygın İnşaat ve Onarım Hakediş Bedelleri,351,,0,0,0,0,0,,31.0000000000,0E-10,P,1031,dbo,2024-10-09 00:18:04.243000,Update,,,,3030
1032,1,2,01.5.03,01.5,3,      03. Yıllara Yaygın İnşaat ve Onarım Hakediş Bedelleri,352,,0,0,0,0,0,,32.0000000000,0E-10,P,1032,dbo,2024-10-09 00:18:04.247000,Update,,,,
1033,1,2,01.5.04,01.5,3,      04. Yıllara Yaygın İnşaat ve Onarım Hakediş Bedelleri,353,,0,0,0,0,0,,33.0000000000,0E-10,P,1033,dbo,2024-10-09 00:18:04.250000,Update,,,,
1034,1,2,01.5.05,01.5,3,      05. Yıllara Yaygın İnşaat ve Onarım Hakediş Bedelleri,354,,0,0,0,0,0,,34.0000000000,0E-10,P,1034,dbo,2024-10-09 00:18:04.253000,Update,,,,
1035,1,2,01.5.06,01.5,3,      06. Yıllara Yaygın İnşaat ve Onarım Hakediş Bedelleri,355,,0,0,0,0,0,,35.0000000000,0E-10,P,1035,dbo,2024-10-09 00:18:04.257000,Update,,,,
1036,1,2,01.5.07,01.5,3,      07. Yıllara Yaygın İnşaat ve Onarım Hakediş Bedelleri,356,,0,0,0,0,0,,36.0000000000,0E-10,P,1036,dbo,2024-10-09 00:18:04.263000,Update,,,,
