SipNo,SipHarinx,Konum,SKOD,Tanim,Miktar,Birim,ParaCinsi,Fiyat,iskonto,iskontoTut,KDVORAN,Durum,TerminTarihi,LotNo,OTVOran,SipharinxB,locked,SipPicture,Proje_D_Id,OzKod1,OzKod2,OzKod3,BagTeklifHarinx,kgid,insUN,insDT,insApp,updUN,updDT,updApp
1622,19682,SF,LNRCNKPSJ333,,1.0000000000,Çift,EU,16.2727272700,,0E-10,10.0000000000,*,,,,,,,,,,,,19682,,,,,,
1622,19683,SF,LNRCNKM360,,2.0000000000,Çift,EU,15.0000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19683,,,,,,
1622,19684,SF,LNRCNKM255,,1.0000000000,Çift,EU,11.6363636400,,0E-10,10.0000000000,*,,,,,,,,,,,,19684,,,,,,
1622,19685,SF,LNRCNKSM503,,1.0000000000,Çift,EU,20.7272727300,,0E-10,10.0000000000,*,,,,,,,,,,,,19685,,,,,,
1622,19686,SF,LNRCN209,,1.0000000000,Çift,EU,17.4545454500,,0E-10,10.0000000000,*,,,,,,,,,,,,19686,,,,,,
1622,19687,SF,ZKRCN211,,1.0000000000,Çift,EU,16.3636363600,,0E-10,10.0000000000,*,,,,,,,,,,,,19687,,,,,,
1622,19688,SF,LNRCNKERT401,,1.0000000000,Çift,EU,21.5454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,19688,,,,,,
1622,19689,SF,LNRCNXSPX6,,1.0000000000,Çift,EU,17.9090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19689,,,,,,
1622,19690,SF,RCN716,,1.0000000000,Çift,EU,18.1818181800,,0E-10,10.0000000000,*,,,,,,,,,,,,19690,,,,,,
1622,19691,SF,LNRCNKCS816S,,1.0000000000,Çift,EU,21.0000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19691,,,,,,
1622,19692,SF,LNRCNKM299,,2.0000000000,Çift,EU,14.4545454500,,0E-10,10.0000000000,*,,,,,,,,,,,,19692,,,,,,
1622,19693,SF,LNRCNKM299,,2.0000000000,Çift,EU,14.4545454500,,0E-10,10.0000000000,*,,,,,,,,,,,,19693,,,,,,
1622,19694,SF,LNRCNACT10,,4.0000000000,Çift,EU,13.2727272700,,0E-10,10.0000000000,*,,,,,,,,,,,,19694,,,,,,
1622,19695,SF,LNRCNKM255,,2.0000000000,Çift,EU,11.6363636400,,0E-10,10.0000000000,*,,,,,,,,,,,,19695,,,,,,
1622,19696,SF,LNRCNPT90,,1.0000000000,Çift,EU,15.0909090900,,0E-10,10.0000000000,*,,,,,,,,,,,,19696,,,,,,
1622,19697,SF,LNRCNKM299,,1.0000000000,Çift,EU,14.4545454500,,0E-10,10.0000000000,*,,,,,,,,,,,,19697,,,,,,
1622,19698,SF,LN1RCNG355,,1.0000000000,Çift,EU,10.7272727300,,0E-10,10.0000000000,*,,,,,,,,,,,,19698,,,,,,
1622,19699,SF,LNRCNKM299,,4.0000000000,Çift,EU,14.4545454500,,0E-10,10.0000000000,*,,,,,,,,,,,,19699,,,,,,
1622,19700,SF,LNRCNACT10,,2.0000000000,Çift,EU,13.2727272700,,0E-10,10.0000000000,*,,,,,,,,,,,,19700,,,,,,
1622,19701,SF,LNRCNLTM1013,,1.0000000000,Çift,EU,11.3636363600,,0E-10,10.0000000000,*,,,,,,,,,,,,19701,,,,,,
1622,19702,SF,RCNWLG072,,1.0000000000,Çift,EU,12.4545454500,,0E-10,10.0000000000,*,,,,,,,,,,,,19702,,,,,,
1622,19703,SF,LNRCNKM360,,4.0000000000,Çift,EU,15.0000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19703,,,,,,
1622,19704,SF,LNRCNKCS815Y,,1.0000000000,Çift,EU,21.0000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19704,,,,,,
1622,19705,SF,LNRCNALM133,,1.0000000000,Çift,EU,12.4545454500,,0E-10,10.0000000000,*,,,,,,,,,,,,19705,,,,,,
1622,19706,SF,LNRCNKLCZ1990,,1.0000000000,Çift,EU,18.3636363600,,0E-10,10.0000000000,*,,,,,,,,,,,,19706,,,,,,
1622,19707,SF,LNRCNKM360,,10.0000000000,Çift,EU,15.0000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19707,,,,,,
1622,19708,SF,LNRCNKERT1470,,1.0000000000,Çift,EU,22.6363636400,,0E-10,10.0000000000,*,,,,,,,,,,,,19708,,,,,,
1622,19709,SF,LNRCNKM360,,2.0000000000,Çift,EU,15.0000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19709,,,,,,
1622,19710,SF,LNRCNKM255,,1.0000000000,Çift,EU,11.6363636400,,0E-10,10.0000000000,*,,,,,,,,,,,,19710,,,,,,
1622,19711,SF,LNRCNKM255,,1.0000000000,Çift,EU,11.6363636400,,0E-10,10.0000000000,*,,,,,,,,,,,,19711,,,,,,
1622,19712,SF,LNRCNTWG720,,1.0000000000,Çift,EU,14.4545454500,,0E-10,10.0000000000,*,,,,,,,,,,,,19712,,,,,,
1622,19713,SF,LNRCNTWG720,,1.0000000000,Çift,EU,14.4545454500,,0E-10,10.0000000000,*,,,,,,,,,,,,19713,,,,,,
1622,19714,SF,LNRCNKLCZ920,,1.0000000000,Çift,EU,18.4545454500,,0E-10,10.0000000000,*,,,,,,,,,,,,19714,,,,,,
1622,19715,SF,LNRCNKCS815Y,,1.0000000000,Çift,EU,21.0000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19715,,,,,,
1622,19716,SF,LNRCNKCS815Y,,1.0000000000,Çift,EU,21.0000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19716,,,,,,
1622,19717,SF,LNRCNKM360,,16.0000000000,Çift,EU,15.0000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19717,,,,,,
1622,19718,SF,LNRCNKM299,,2.0000000000,Çift,EU,14.4545454500,,0E-10,10.0000000000,*,,,,,,,,,,,,19718,,,,,,
1622,19719,SF,LNRCNKCS815Y,,5.0000000000,Çift,EU,21.0000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19719,,,,,,
1622,19720,SF,LNRCNKLME875,,1.0000000000,Çift,EU,18.8181818200,,0E-10,10.0000000000,*,,,,,,,,,,,,19720,,,,,,
1622,19721,SF,LNRCNPT140,,1.0000000000,Çift,EU,15.8181818200,,0E-10,10.0000000000,*,,,,,,,,,,,,19721,,,,,,
1622,19722,SF,LNRCNACT10,,3.0000000000,Çift,EU,13.2727272700,,0E-10,10.0000000000,*,,,,,,,,,,,,19722,,,,,,
1622,19723,SF,LNRCNKM255,,4.0000000000,Çift,EU,11.6363636400,,0E-10,10.0000000000,*,,,,,,,,,,,,19723,,,,,,
1622,19724,SF,RCNWLG072,,1.0000000000,Çift,EU,12.4545454500,,0E-10,10.0000000000,*,,,,,,,,,,,,19724,,,,,,
1622,19725,SF,LNRCNKM299,,1.0000000000,Çift,EU,14.4545454500,,0E-10,10.0000000000,*,,,,,,,,,,,,19725,,,,,,
1622,19726,SF,LNRCNKM360,,2.0000000000,Çift,EU,15.0000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19726,,,,,,
1622,19727,SF,LNRCNKSCS721,,1.0000000000,Çift,EU,20.7272727300,,0E-10,10.0000000000,*,,,,,,,,,,,,19727,,,,,,
1622,19728,SF,LNRCNKTDY703,,1.0000000000,Çift,EU,20.2727272700,,0E-10,10.0000000000,*,,,,,,,,,,,,19728,,,,,,
1622,19729,SF,LNRCNAVS802,,1.0000000000,Çift,EU,20.1818181800,,0E-10,10.0000000000,*,,,,,,,,,,,,19729,,,,,,
1622,19730,SF,LNRCNXSPX6,,1.0000000000,Çift,EU,17.9090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19730,,,,,,
1622,19731,SF,LNRCNKVT8511,,2.0000000000,Çift,EU,22.2727272700,,0E-10,10.0000000000,*,,,,,,,,,,,,19731,,,,,,
1622,19732,SF,RCNGLS2262,,1.0000000000,Çift,EU,19.8181818200,,0E-10,10.0000000000,*,,,,,,,,,,,,19732,,,,,,
1622,19733,SF,RCN716,,3.0000000000,Çift,EU,18.1818181800,,0E-10,10.0000000000,*,,,,,,,,,,,,19733,,,,,,
1623,19734,SF,LNRCNKM299,,1.0000000000,Çift,EU,14.4545454500,,0E-10,10.0000000000,*,,,,,,,,,,,,19734,,,,,,
1623,19735,SF,LNRCNKM360,,1.0000000000,Çift,EU,15.0000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19735,,,,,,
1623,19736,SF,LNRCNTWG285,,1.0000000000,Çift,EU,14.7727272700,,0E-10,10.0000000000,*,,,,,,,,,,,,19736,,,,,,
1623,19737,SF,LNRCNPT45,,1.0000000000,Çift,EU,18.0000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19737,,,,,,
1623,19738,SF,LNRCNKCS815Y,,1.0000000000,Çift,EU,21.0000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19738,,,,,,
1623,19739,SF,LNRCNKM299,,1.0000000000,Çift,EU,14.4545454500,,0E-10,10.0000000000,*,,,,,,,,,,,,19739,,,,,,
1623,19740,SF,LNRCNKM360,,1.0000000000,Çift,EU,15.0000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19740,,,,,,
1623,19741,SF,LNRCNKPSJ333,,1.0000000000,Çift,EU,16.2727272700,,0E-10,10.0000000000,*,,,,,,,,,,,,19741,,,,,,
1623,19742,SF,LNRCNKD801,,1.0000000000,Çift,EU,7.9090909090,,0E-10,10.0000000000,*,,,,,,,,,,,,19742,,,,,,
1623,19743,SF,LNRCNKM360,,3.0000000000,Çift,EU,15.0000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19743,,,,,,
1623,19744,SF,LNRCNACT10,,2.0000000000,Çift,EU,13.2727272700,,0E-10,10.0000000000,*,,,,,,,,,,,,19744,,,,,,
1624,19745,,LNRCNKCS815Y,,200.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19745,,,,,,
1624,19746,,LNRCNKCS815Y,,480.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19746,,,,,,
1624,19747,,LNRCNKCS815Y,,600.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19747,,,,,,
1624,19748,,LNRCNKCS815Y,,440.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19748,,,,,,
1624,19749,,LNRCNKCS815Y,,184.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19749,,,,,,
1625,19750,,LNRCNKM360,,80.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19750,,,,,,
1625,19751,,LNRCNKM360,,160.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19751,,,,,,
1625,19752,,LNRCNKM360,,240.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19752,,,,,,
1625,19753,,LNRCNKM360,,160.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19753,,,,,,
1625,19754,,LNRCNKM360,,80.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19754,,,,,,
1625,19755,,LNRCNKM360,,40.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19755,,,,,,
1625,19756,,LNRCNKM360,,80.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19756,,,,,,
1625,19757,,LNRCNKM360,,120.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19757,,,,,,
1625,19758,,LNRCNKM360,,80.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19758,,,,,,
1625,19759,,LNRCNKM360,,32.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19759,,,,,,
1625,19760,F,LNRCNKM360,,200.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19760,,,,MUAZ,2024-10-11 19:04:09.343000,KGShop
1625,19761,F,LNRCNKM360,,400.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19761,,,,MUAZ,2024-10-11 19:04:09.337000,KGShop
1625,19762,F,LNRCNKM360,,600.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19762,,,,MUAZ,2024-10-11 19:04:09.327000,KGShop
1625,19763,F,LNRCNKM360,,40.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,*,,,,,,,,,,,,19763,,,,MUAZ,2024-10-13 12:41:02.617000,KGShop
1625,19764,F,LNRCNKM360,,200.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19764,,,,MUAZ,2024-10-11 19:04:09.303000,KGShop
1626,19765,,LNRCNKM360,,80.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19765,,,,,,
1626,19766,,LNRCNKM360,,160.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19766,,,,,,
1626,19767,,LNRCNKM360,,240.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19767,,,,,,
1626,19768,,LNRCNKM360,,120.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19768,,,,,,
1626,19769,,LNRCNKM360,,64.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19769,,,,,,
1626,19770,,LNRCNKM360,,200.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19770,,,,,,
1626,19771,,LNRCNKM360,,480.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19771,,,,,,
1626,19772,,LNRCNKM360,,600.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19772,,,,,,
1626,19773,,LNRCNKM360,,440.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19773,,,,,,
1626,19774,,LNRCNKM360,,160.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19774,,,,,,
1627,19775,,LNRCNKZZ1401,,32.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19775,,,,,,
1627,19776,,LNRCNKZZ1401,,64.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19776,,,,,,
1627,19777,,LNRCNKZZ1401,,88.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19777,,,,,,
1627,19778,,LNRCNKZZ1401,,56.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19778,,,,,,
1627,19779,,LNRCNKZZ1401,,24.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19779,,,,,,
1627,19780,,LNRCNKZZ1401,,96.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19780,,,,,,
1625,19781,,LNRCNKM360,,80.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19781,,,,,,
1625,19782,,LNRCNKM360,,160.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19782,,,,,,
1625,19783,,LNRCNKM360,,240.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19783,,,,,,
1625,19784,,LNRCNKM360,,120.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19784,,,,,,
1625,19785,,LNRCNKM360,,64.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19785,,,,,,
1625,19786,,LNRCNKM360,,200.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19786,,,,,,
1625,19787,,LNRCNKM360,,480.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19787,,,,,,
1625,19788,,LNRCNKM360,,600.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19788,,,,,,
1625,19789,,LNRCNKM360,,440.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19789,,,,,,
1625,19790,,LNRCNKM360,,160.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,,,,,,,,,,,,,19790,,,,,,
1628,19791,SF,RCN923,,1.0000000000,Çift,EU,20.5454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,19791,,,,,,
1628,19792,SF,LNRCNKM255,,1.0000000000,Çift,EU,11.6363636400,,0E-10,10.0000000000,*,,,,,,,,,,,,19792,,,,,,
1628,19793,SF,LNRCNDPF156,,1.0000000000,Çift,EU,13.5454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,19793,,,,,,
1628,19794,SF,LNRCNKM299,,1.0000000000,Çift,EU,14.4545454500,,0E-10,10.0000000000,*,,,,,,,,,,,,19794,,,,,,
1628,19795,SF,LNRCNKLME722,,1.0000000000,Çift,EU,17.3636363600,,0E-10,10.0000000000,*,,,,,,,,,,,,19795,,,,,,
1628,19796,SF,LNRCNKETL454,,1.0000000000,Çift,EU,20.9090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19796,,,,,,
1628,19797,SF,LNRCNKVT5001,,1.0000000000,Çift,EU,18.1818181800,,0E-10,10.0000000000,*,,,,,,,,,,,,19797,,,,,,
1628,19798,SF,RCNWLG072,,1.0000000000,Çift,EU,12.4545454500,,0E-10,10.0000000000,*,,,,,,,,,,,,19798,,,,,,
1628,19799,SF,LNRCNACT93,,1.0000000000,Çift,EU,13.7272727300,,0E-10,10.0000000000,*,,,,,,,,,,,,19799,,,,,,
1628,19800,SF,LNRCNDPF156,,1.0000000000,Çift,EU,13.5454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,19800,,,,,,
1628,19801,SF,LNRCNKCS815Y,,1.0000000000,Çift,EU,21.0000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19801,,,,,,
1628,19802,SF,LNRCNACT10,,1.0000000000,Çift,EU,13.2727272700,,0E-10,10.0000000000,*,,,,,,,,,,,,19802,,,,,,
1628,19803,SF,LNRCNACT10,,1.0000000000,Çift,EU,13.2727272700,,0E-10,10.0000000000,*,,,,,,,,,,,,19803,,,,,,
1629,19804,F,LNRCNACT10,,1.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,*,,,,,,,,,,,,19804,,,,,,
1629,19805,F,LNRCNKETL506,,1.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,*,,,,,,,,,,,,19805,,,,,,
1629,19806,F,LNRCNALM123,,1.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,*,,,,,,,,,,,,19806,,,,,,
1629,19807,F,LNRCNTWG720,,1.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,*,,,,,,,,,,,,19807,,,,,,
1629,19808,F,LNRCNKVT8511,,1.0000000000,Çift,TL,0E-10,0E-10,0E-10,10.0000000000,*,,,,,,,,,,,,19808,,,,,,
1630,19809,SF,LNRCNKM299,,1.0000000000,Çift,EU,13.0090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19809,,,,,,
1630,19810,SF,LNRCNG8055,,1.0000000000,Çift,EU,13.1636363600,,0E-10,10.0000000000,*,,,,,,,,,,,,19810,,,,,,
1630,19811,SF,LNRCNKSTR515,,1.0000000000,Çift,EU,15.9545454500,,0E-10,10.0000000000,*,,,,,,,,,,,,19811,,,,,,
1630,19812,SF,LNRCNDPF159,,1.0000000000,Çift,EU,12.1909090900,,0E-10,10.0000000000,*,,,,,,,,,,,,19812,,,,,,
1630,19813,SF,LNRCNDPF159,,1.0000000000,Çift,EU,12.1909090900,,0E-10,10.0000000000,*,,,,,,,,,,,,19813,,,,,,
1630,19814,SF,LNRCNKZZ1404,,1.0000000000,Çift,EU,13.0090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19814,,,,,,
1630,19815,SF,LNRCNKM360,,1.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19815,,,,,,
1630,19816,SF,LNRCNKM360,,1.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19816,,,,,,
1630,19817,SF,LNRCNKCS815Y,,1.0000000000,Çift,EU,18.9000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19817,,,,,,
1630,19818,SF,LNRCNKZZ1401,,1.0000000000,Çift,EU,15.9545454500,,0E-10,10.0000000000,*,,,,,,,,,,,,19818,,,,,,
1630,19819,SF,LNRCNKVT8511,,1.0000000000,Çift,EU,20.0454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,19819,,,,,,
1630,19820,SF,LNRCNT836,,1.0000000000,Çift,EU,21.1090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19820,,,,,,
1630,19821,SF,LNRCNDPF152,,1.0000000000,Çift,EU,12.1909090900,,0E-10,10.0000000000,*,,,,,,,,,,,,19821,,,,,,
1630,19822,SF,LNRCNKETL501,,1.0000000000,Çift,EU,20.8636363600,,0E-10,10.0000000000,*,,,,,,,,,,,,19822,,,,,,
1630,19823,SF,RCN923,,1.0000000000,Çift,EU,16.4363636400,,0E-10,10.0000000000,*,,,,,,,,,,,,19823,,,,,,
1630,19824,SF,LNRCNXSPX6,,1.0000000000,Çift,EU,14.3272727300,,0E-10,10.0000000000,*,,,,,,,,,,,,19824,,,,,,
1630,19825,SF,LNRCNACT10,,1.0000000000,Çift,EU,11.9454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,19825,,,,,,
1630,19826,SF,LNRCNKM360,,1.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19826,,,,,,
1630,19827,SF,LNRCNKD801,,1.0000000000,Çift,EU,7.1181818180,,0E-10,10.0000000000,*,,,,,,,,,,,,19827,,,,,,
1630,19828,SF,LNRCN464,,1.0000000000,Çift,EU,10.2545454500,,0E-10,10.0000000000,*,,,,,,,,,,,,19828,,,,,,
1630,19829,SF,LNRCNXSPX6,,1.0000000000,Çift,EU,14.3272727300,,0E-10,10.0000000000,*,,,,,,,,,,,,19829,,,,,,
1630,19830,SF,LNRCNKLME722,,1.0000000000,Çift,EU,15.6272727300,,0E-10,10.0000000000,*,,,,,,,,,,,,19830,,,,,,
1630,19831,SF,RCN716,,2.0000000000,Çift,EU,14.5454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,19831,,,,,,
1630,19832,SF,LNRCNKLME722,,1.0000000000,Çift,EU,15.6272727300,,0E-10,10.0000000000,*,,,,,,,,,,,,19832,,,,,,
1630,19833,SF,LNRCNG8055,,1.0000000000,Çift,EU,13.1636363600,,0E-10,10.0000000000,*,,,,,,,,,,,,19833,,,,,,
1630,19834,SF,LNRCNKM255,,1.0000000000,Çift,EU,10.4727272700,,0E-10,10.0000000000,*,,,,,,,,,,,,19834,,,,,,
1630,19835,SF,LNRCNKPSJ333,,1.0000000000,Çift,EU,14.6454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,19835,,,,,,
1630,19836,SF,LNRCNKM360,,1.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19836,,,,,,
1630,19837,SF,LNRCNKYN202,,1.0000000000,Çift,EU,9.3272727270,,0E-10,10.0000000000,*,,,,,,,,,,,,19837,,,,,,
1630,19838,SF,LNRCNKM299,,2.0000000000,Çift,EU,13.0090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19838,,,,,,
1630,19839,SF,LNRCNKLCZ920,,2.0000000000,Çift,EU,16.6090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19839,,,,,,
1630,19840,SF,LNRCNACT10,,1.0000000000,Çift,EU,11.9454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,19840,,,,,,
1630,19841,SF,LNRCNKYN202,,1.0000000000,Çift,EU,9.3272727270,,0E-10,10.0000000000,*,,,,,,,,,,,,19841,,,,,,
1630,19842,SF,LNRCNKM299,,1.0000000000,Çift,EU,13.0090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19842,,,,,,
1630,19843,SF,LNRCNACT10,,1.0000000000,Çift,EU,11.9454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,19843,,,,,,
1630,19844,SF,LNRCNKM299,,1.0000000000,Çift,EU,13.0090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19844,,,,,,
1630,19845,SF,LNRCNG7645,,1.0000000000,Çift,EU,13.9636363600,,0E-10,10.0000000000,*,,,,,,,,,,,,19845,,,,,,
1630,19846,SF,LNRCNKLCZ1990,,1.0000000000,Çift,EU,16.5272727300,,0E-10,10.0000000000,*,,,,,,,,,,,,19846,,,,,,
1630,19847,SF,LNRCNKB200,,1.0000000000,Çift,EU,12.8727272700,,0E-10,10.0000000000,*,,,,,,,,,,,,19847,,,,,,
1630,19848,SF,LNRCNKLCZ1570,,1.0000000000,Çift,EU,17.1000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19848,,,,,,
1630,19849,SF,LNRCNXSPX6,,1.0000000000,Çift,EU,14.3272727300,,0E-10,10.0000000000,*,,,,,,,,,,,,19849,,,,,,
1630,19850,SF,LNRCNKVT8503,,1.0000000000,Çift,EU,15.3454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,19850,,,,,,
1630,19851,SF,LNRCNKLME890,,1.0000000000,Çift,EU,17.5090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19851,,,,,,
1630,19852,SF,LNRCNKCD109,,1.0000000000,Çift,EU,8.1818181820,,0E-10,10.0000000000,*,,,,,,,,,,,,19852,,,,,,
1630,19853,SF,LNRCNKCD109,,1.0000000000,Çift,EU,9.5727272730,,0E-10,10.0000000000,*,,,,,,,,,,,,19853,,,,,,
1630,19854,SF,LNRCNKZZ1404,,1.0000000000,Çift,EU,13.0090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19854,,,,,,
1630,19855,SF,RCNGLS2262,,1.0000000000,Çift,EU,15.8545454500,,0E-10,10.0000000000,*,,,,,,,,,,,,19855,,,,,,
1630,19856,SF,LNRCNKLME890,,1.0000000000,Çift,EU,17.5090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19856,,,,,,
1630,19857,SF,RCNJLX20,,1.0000000000,Çift,EU,11.7000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19857,,,,,,
1630,19858,SF,RCNJLX20,,1.0000000000,Çift,EU,11.7000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19858,,,,,,
1630,19859,SF,RCNWLG072,,1.0000000000,Çift,EU,11.2090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19859,,,,,,
1630,19860,SF,LNRCNALM133,,2.0000000000,Çift,EU,11.2090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19860,,,,,,
1630,19861,SF,LNRCNKLME901,,2.0000000000,Çift,EU,20.1272727300,,0E-10,10.0000000000,*,,,,,,,,,,,,19861,,,,,,
1630,19862,SF,LNRCNKKSP01,,1.0000000000,Çift,EU,17.5090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19862,,,,,,
