SKod,RKod,BedKod,FisTar,Fiyat,ParaCinsi,Birim,FisNo,Modul,iskMuh,iskonto,iskontoTut,FisHarinx,Opti,Kullanici,kgid,insUN,insDT,insApp,updUN,updDT,updApp
LNRCNPSM040,1,39,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,837,SA,KgShop-WEB-32820-L,5419,,,,,,
LNRCNPSM040,6,31,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,837,SA,KgShop-WEB-32820-L,5420,,,,,,
LNRCNPSM040,6,32,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,837,SA,KgShop-WEB-32820-L,5421,,,,,,
LNRCNPSM040,6,33,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,837,SA,KgShop-WEB-32820-L,5422,,,,,,
LNRCNPSM040,6,34,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,837,SA,KgShop-WEB-32820-L,5423,,,,,,
LNRCNPSM040,6,35,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,837,SA,KgShop-WEB-32820-L,5424,,,,,,
LNRCNPSM040,6,36,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,837,SA,KgShop-WEB-32820-L,5425,,,,,,
LNRCNPSM040,6,37,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,837,SA,KgShop-WEB-32820-L,5426,,,,,,
LNRCNPSM040,6,38,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,837,SA,KgShop-WEB-32820-L,5427,,,,,,
LNRCNPSM040,6,39,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,837,SA,KgShop-WEB-32820-L,5428,,,,,,
LNRCNPSM040,8,31,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,837,SA,KgShop-WEB-32820-L,5429,,,,,,
LNRCNPSM040,8,32,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,837,SA,KgShop-WEB-32820-L,5430,,,,,,
LNRCNPSM040,8,33,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,837,SA,KgShop-WEB-32820-L,5431,,,,,,
LNRCNPSM040,8,34,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,837,SA,KgShop-WEB-32820-L,5432,,,,,,
LNRCNPSM040,8,35,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,837,SA,KgShop-WEB-32820-L,5433,,,,,,
LNRCNPSM040,8,36,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,837,SA,KgShop-WEB-32820-L,5434,,,,,,
LNRCNPSM040,8,37,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,837,SA,KgShop-WEB-32820-L,5435,,,,,,
LNRCNPSM040,8,38,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,837,SA,KgShop-WEB-32820-L,5436,,,,,,
LNRCNPSM040,8,39,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,837,SA,KgShop-WEB-32820-L,5437,,,,,,
LNRCNPSM040,9,35,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,837,SA,KgShop-WEB-32820-L,5438,,,,,,
LNRCNPSM040,9,36,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,837,SA,KgShop-WEB-32820-L,5439,,,,,,
LNRCNPSM040,9,37,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,837,SA,KgShop-WEB-32820-L,5440,,,,,,
LNRCNPSM040,9,38,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,837,SA,KgShop-WEB-32820-L,5441,,,,,,
LNRCNPSM040,9,39,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,837,SA,KgShop-WEB-32820-L,5442,,,,,,
LNRCNPSM040,11,32,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,837,SA,KgShop-WEB-32820-L,5443,,,,,,
LNRCNPSM040,11,34,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,837,SA,KgShop-WEB-32820-L,5444,,,,,,
LNRCNPSM040,11,35,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,837,SA,KgShop-WEB-32820-L,5445,,,,,,
LNRCNPSM040,11,37,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,837,SA,KgShop-WEB-32820-L,5446,,,,,,
LNRCNPSM040,11,38,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,837,SA,KgShop-WEB-32820-L,5447,,,,,,
LNRCNPSM040,11,39,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,837,SA,KgShop-WEB-32820-L,5448,,,,,,
LNRCNPSM040,91,31,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,837,SA,KgShop-WEB-32820-L,5449,,,,,,
LNRCNPSM040,91,32,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,837,SA,KgShop-WEB-32820-L,5450,,,,,,
LNRCNPSM040,91,33,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,837,SA,KgShop-WEB-32820-L,5451,,,,,,
LNRCNPSM040,91,34,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,837,SA,KgShop-WEB-32820-L,5452,,,,,,
LNRCNPSM040,91,35,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,837,SA,KgShop-WEB-32820-L,5453,,,,,,
LNRCNPSM040,91,36,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,837,SA,KgShop-WEB-32820-L,5454,,,,,,
LNRCNPSM040,91,37,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,837,SA,KgShop-WEB-32820-L,5455,,,,,,
LNRCNPSM040,91,38,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,837,SA,KgShop-WEB-32820-L,5456,,,,,,
LNRCNPSM040,91,39,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,837,SA,KgShop-WEB-32820-L,5457,,,,,,
LNRCNPSM040,196,31,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,837,SA,KgShop-WEB-32820-L,5458,,,,,,
LNRCNPSM040,196,34,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,837,SA,KgShop-WEB-32820-L,5459,,,,,,
LNRCNPSM040,239,31,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,837,SA,KgShop-WEB-32820-L,5460,,,,,,
LNRCNPSM040,239,32,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,837,SA,KgShop-WEB-32820-L,5461,,,,,,
LNRCNPSM040,239,33,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,837,SA,KgShop-WEB-32820-L,5462,,,,,,
LNRCNPSM040,239,34,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,837,SA,KgShop-WEB-32820-L,5463,,,,,,
LNRCNPSM062,1,31,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,606,SA,KgShop-WEB-32820-L,5464,,,,,,
LNRCNPSM062,1,32,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,606,SA,KgShop-WEB-32820-L,5465,,,,,,
LNRCNPSM062,8,31,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,606,SA,KgShop-WEB-32820-L,5466,,,,,,
LNRCNPSM062,8,32,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,606,SA,KgShop-WEB-32820-L,5467,,,,,,
LNRCNPSM062,8,33,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,606,SA,KgShop-WEB-32820-L,5468,,,,,,
LNRCNPSM062,8,34,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,606,SA,KgShop-WEB-32820-L,5469,,,,,,
LNRCNPSM062,8,35,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,606,SA,KgShop-WEB-32820-L,5470,,,,,,
LNRCNPSM062,11,32,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,606,SA,KgShop-WEB-32820-L,5471,,,,,,
LNRCNPSM062,11,33,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,606,SA,KgShop-WEB-32820-L,5472,,,,,,
LNRCNPSM062,11,34,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,606,SA,KgShop-WEB-32820-L,5473,,,,,,
LNRCNPSM062,11,35,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,606,SA,KgShop-WEB-32820-L,5474,,,,,,
LNRCNPSM062,11,38,2022-10-22 19:14:14,0E-10,TL,Çift,10,S,,0E-10,0E-10,508,SA,KgShop-WEB-32820-L,5475,,,,,,
LNRCNPSM062,59,36,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,606,SA,KgShop-WEB-32820-L,5476,,,,,,
LNRCNPSM062,91,36,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,606,SA,KgShop-WEB-32820-L,5477,,,,,,
LNRCNPSM062,91,38,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,606,SA,KgShop-WEB-32820-L,5478,,,,,,
LNRCNPSM062,196,31,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,606,SA,KgShop-WEB-32820-L,5479,,,,,,
LNRCNPSM062,196,32,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,606,SA,KgShop-WEB-32820-L,5480,,,,,,
LNRCNPSM062,196,34,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,606,SA,KgShop-WEB-32820-L,5481,,,,,,
LNRCNPSM062,196,38,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,606,SA,KgShop-WEB-32820-L,5482,,,,,,
LNRCNPSM062,196,39,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,606,SA,KgShop-WEB-32820-L,5483,,,,,,
LNRCNPSM062,239,31,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,606,SA,KgShop-WEB-32820-L,5484,,,,,,
LNRCNPSM062,239,32,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,606,SA,KgShop-WEB-32820-L,5485,,,,,,
LNRCNPSM062,239,33,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,606,SA,KgShop-WEB-32820-L,5486,,,,,,
LNRCNPSM062,239,34,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,606,SA,KgShop-WEB-32820-L,5487,,,,,,
LNRCNPSM062,239,35,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,606,SA,KgShop-WEB-32820-L,5488,,,,,,
LNRCNPSM062,252,31,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,606,SA,KgShop-WEB-32820-L,5489,,,,,,
LNRCNPSM062,252,32,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,606,SA,KgShop-WEB-32820-L,5490,,,,,,
LNRCNPSM062,252,34,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,606,SA,KgShop-WEB-32820-L,5491,,,,,,
LNRCNPSM062,252,35,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,606,SA,KgShop-WEB-32820-L,5492,,,,,,
LNRCNPWT025,5,3,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,895,SA,KgShop-WEB-32820-L,5493,,,,,,
LNRCNPWT025,5,4,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,895,SA,KgShop-WEB-32820-L,5494,,,,,,
LNRCNPWT025,11,4,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,895,SA,KgShop-WEB-32820-L,5495,,,,,,
LNRCNPWT025,11,5,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,895,SA,KgShop-WEB-32820-L,5496,,,,,,
LNRCNPWT025,11,6,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,895,SA,KgShop-WEB-32820-L,5497,,,,,,
LNRCNPWT025,18,2,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,895,SA,KgShop-WEB-32820-L,5498,,,,,,
LNRCNPWT025,18,4,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,895,SA,KgShop-WEB-32820-L,5499,,,,,,
LNRCNPWT025,18,5,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,895,SA,KgShop-WEB-32820-L,5500,,,,,,
LNRCNPWT025,18,6,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,895,SA,KgShop-WEB-32820-L,5501,,,,,,
LNRCNPWT025,25,2,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,895,SA,KgShop-WEB-32820-L,5502,,,,,,
LNRCNPWT025,25,3,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,895,SA,KgShop-WEB-32820-L,5503,,,,,,
LNRCNPWT025,25,4,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,895,SA,KgShop-WEB-32820-L,5504,,,,,,
LNRCNPWT025,25,5,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,895,SA,KgShop-WEB-32820-L,5505,,,,,,
LNRCNPWT025,25,6,2022-10-22 19:14:14,0E-10,TL,Çift,10,S,,0E-10,0E-10,509,SA,KgShop-WEB-32820-L,5506,,,,,,
LNRCNPWT025,26,3,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,895,SA,KgShop-WEB-32820-L,5507,,,,,,
LNRCNPWT025,26,4,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,895,SA,KgShop-WEB-32820-L,5508,,,,,,
LNRCNPWT025,26,5,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,895,SA,KgShop-WEB-32820-L,5509,,,,,,
LNRCNPWT025,26,6,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,895,SA,KgShop-WEB-32820-L,5510,,,,,,
LNRCNPWT025,78,3,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,895,SA,KgShop-WEB-32820-L,5511,,,,,,
LNRCNPWT025,78,6,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,895,SA,KgShop-WEB-32820-L,5512,,,,,,
LNRCNPWT025,417,2,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,895,SA,KgShop-WEB-32820-L,5513,,,,,,
LNRCNPWT025,417,3,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,895,SA,KgShop-WEB-32820-L,5514,,,,,,
LNRCNPWT025,417,4,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,895,SA,KgShop-WEB-32820-L,5515,,,,,,
LNRCNPWT025,417,5,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,895,SA,KgShop-WEB-32820-L,5516,,,,,,
LNRCNPWT025,417,6,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,895,SA,KgShop-WEB-32820-L,5517,,,,,,
LNRCNR04,26,2,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,907,SA,KgShop-WEB-32820-L,5518,,,,,,
LNRCNR04,26,3,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,907,SA,KgShop-WEB-32820-L,5519,,,,,,
LNRCNR04,26,4,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,907,SA,KgShop-WEB-32820-L,5520,,,,,,
LNRCNR04,26,5,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,907,SA,KgShop-WEB-32820-L,5521,,,,,,
LNRCNR04,26,6,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,907,SA,KgShop-WEB-32820-L,5522,,,,,,
LNRCNR04,60,2,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,907,SA,KgShop-WEB-32820-L,5523,,,,,,
LNRCNR04,60,3,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,907,SA,KgShop-WEB-32820-L,5524,,,,,,
LNRCNR04,60,4,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,907,SA,KgShop-WEB-32820-L,5525,,,,,,
LNRCNR04,60,5,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,907,SA,KgShop-WEB-32820-L,5526,,,,,,
LNRCNR04,60,6,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,907,SA,KgShop-WEB-32820-L,5527,,,,,,
LNRCNR04,87,2,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,907,SA,KgShop-WEB-32820-L,5528,,,,,,
LNRCNR04,87,3,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,907,SA,KgShop-WEB-32820-L,5529,,,,,,
LNRCNR04,87,5,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,907,SA,KgShop-WEB-32820-L,5530,,,,,,
LNRCNR04,87,6,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,907,SA,KgShop-WEB-32820-L,5531,,,,,,
LNRCNR04,439,2,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,907,SA,KgShop-WEB-32820-L,5532,,,,,,
LNRCNR04,439,3,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,907,SA,KgShop-WEB-32820-L,5533,,,,,,
LNRCNR04,439,5,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,907,SA,KgShop-WEB-32820-L,5534,,,,,,
LNRCNR04,440,2,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,907,SA,KgShop-WEB-32820-L,5535,,,,,,
LNRCNR04,440,3,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,907,SA,KgShop-WEB-32820-L,5536,,,,,,
LNRCNR04,440,5,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,907,SA,KgShop-WEB-32820-L,5537,,,,,,
LNRCNR04,440,6,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,907,SA,KgShop-WEB-32820-L,5538,,,,,,
LNRCNR04,441,2,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,907,SA,KgShop-WEB-32820-L,5539,,,,,,
LNRCNR062,11,35,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,904,SA,KgShop-WEB-32820-L,5540,,,,,,
LNRCNR062,11,36,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,904,SA,KgShop-WEB-32820-L,5541,,,,,,
LNRCNR062,11,37,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,904,SA,KgShop-WEB-32820-L,5542,,,,,,
LNRCNR062,11,38,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,904,SA,KgShop-WEB-32820-L,5543,,,,,,
LNRCNR062,11,39,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,904,SA,KgShop-WEB-32820-L,5544,,,,,,
LNRCNR062,91,35,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,904,SA,KgShop-WEB-32820-L,5545,,,,,,
LNRCNR062,91,36,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,904,SA,KgShop-WEB-32820-L,5546,,,,,,
LNRCNR062,91,37,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,904,SA,KgShop-WEB-32820-L,5547,,,,,,
LNRCNR062,91,38,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,904,SA,KgShop-WEB-32820-L,5548,,,,,,
LNRCNR075,4,3,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,909,SA,KgShop-WEB-32820-L,5549,,,,,,
LNRCNR075,5,3,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,909,SA,KgShop-WEB-32820-L,5550,,,,,,
LNRCNR075,5,4,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,909,SA,KgShop-WEB-32820-L,5551,,,,,,
LNRCNR075,5,6,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,909,SA,KgShop-WEB-32820-L,5552,,,,,,
LNRCNR075,11,3,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,909,SA,KgShop-WEB-32820-L,5553,,,,,,
LNRCNR075,22,2,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,909,SA,KgShop-WEB-32820-L,5554,,,,,,
LNRCNR075,22,3,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,909,SA,KgShop-WEB-32820-L,5555,,,,,,
LNRCNR075,22,4,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,909,SA,KgShop-WEB-32820-L,5556,,,,,,
LNRCNR075,22,5,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,909,SA,KgShop-WEB-32820-L,5557,,,,,,
LNRCNR075,22,6,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,909,SA,KgShop-WEB-32820-L,5558,,,,,,
LNRCNR075,58,2,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,909,SA,KgShop-WEB-32820-L,5559,,,,,,
LNRCNR075,58,3,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,909,SA,KgShop-WEB-32820-L,5560,,,,,,
LNRCNR075,58,4,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,909,SA,KgShop-WEB-32820-L,5561,,,,,,
LNRCNR075,58,5,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,909,SA,KgShop-WEB-32820-L,5562,,,,,,
LNRCNR075,58,6,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,909,SA,KgShop-WEB-32820-L,5563,,,,,,
LNRCNR075,59,2,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,909,SA,KgShop-WEB-32820-L,5564,,,,,,
LNRCNR075,59,3,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,909,SA,KgShop-WEB-32820-L,5565,,,,,,
LNRCNR075,59,4,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,909,SA,KgShop-WEB-32820-L,5566,,,,,,
LNRCNR075,59,5,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,909,SA,KgShop-WEB-32820-L,5567,,,,,,
LNRCNR075,59,6,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,909,SA,KgShop-WEB-32820-L,5568,,,,,,
LNRCNR075,235,2,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,909,SA,KgShop-WEB-32820-L,5569,,,,,,
LNRCNR075,319,2,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,909,SA,KgShop-WEB-32820-L,5570,,,,,,
LNRCNR075,319,3,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,909,SA,KgShop-WEB-32820-L,5571,,,,,,
LNRCNR075,319,4,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,909,SA,KgShop-WEB-32820-L,5572,,,,,,
LNRCNR075,319,5,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,909,SA,KgShop-WEB-32820-L,5573,,,,,,
LNRCNR075,319,6,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,909,SA,KgShop-WEB-32820-L,5574,,,,,,
LNRCNR075,320,2,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,909,SA,KgShop-WEB-32820-L,5575,,,,,,
LNRCNR075,320,4,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,909,SA,KgShop-WEB-32820-L,5576,,,,,,
LNRCNR075,320,5,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,909,SA,KgShop-WEB-32820-L,5577,,,,,,
LNRCNR075,320,6,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,909,SA,KgShop-WEB-32820-L,5578,,,,,,
LNRCNR075,329,3,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,909,SA,KgShop-WEB-32820-L,5579,,,,,,
LNRCNR075,329,4,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,909,SA,KgShop-WEB-32820-L,5580,,,,,,
LNRCNR075,329,5,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,909,SA,KgShop-WEB-32820-L,5581,,,,,,
LNRCNR075,329,6,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,909,SA,KgShop-WEB-32820-L,5582,,,,,,
LNRCNR075,330,4,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,909,SA,KgShop-WEB-32820-L,5583,,,,,,
LNRCNR108,4,35,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,886,SA,KgShop-WEB-32820-L,5584,,,,,,
LNRCNR108,4,36,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,886,SA,KgShop-WEB-32820-L,5585,,,,,,
LNRCNR108,4,37,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,886,SA,KgShop-WEB-32820-L,5586,,,,,,
LNRCNR108,4,38,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,886,SA,KgShop-WEB-32820-L,5587,,,,,,
LNRCNR108,4,39,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,886,SA,KgShop-WEB-32820-L,5588,,,,,,
LNRCNR108,9,35,2022-10-22 19:14:46,0E-10,TL,Çift,11,S,,0E-10,0E-10,886,SA,KgShop-WEB-32820-L,5589,,,,,,
