AreaCode,CityCode,AreaDescriptionTr,AreaDescriptionEN,LinkedArea,kgid,insUN,insDT,insApp,updUN,updDT,updApp
5428,34,İMRAHOR/FATİH,IMRAHOR/FATIH,446,4196,,,,,,
5429,34,İNEBEY,INEBEY,446,4197,,,,,,
5430,34,İSKENDERPAŞA,ISKENDERPASA,446,4198,,,,,,
5431,34,KARİYE-İ ATİK,KARIYE-I ATIK,446,4199,,,,,,
5432,34,KASAPDEMİRHUN,KASAPDEMIRHUN,446,4200,,,,,,
5433,34,KASAPİLYAS,KASAPILYAS,446,4201,,,,,,
5434,34,KASIMGÜRANİ,KASIMGURANI,446,4202,,,,,,
5435,34,KATİPMUSLUHİTTİN,KATIPMUSLUHITTIN,446,4203,,,,,,
5436,34,KEÇECİKARABAŞ,KECECIKARABAS,446,4204,,,,,,
5437,34,KEÇECİHATUN,KECECIHATUN,446,4205,,,,,,
5438,34,KEÇİHATUN,KECIHATUN,446,4206,,,,,,
5439,34,KIRKÇEŞME,KIRKCESME,446,4207,,,,,,
5440,34,KIRMASTİ,KIRMASTI,446,4208,,,,,,
5441,34,KOCADEDE,KOCADEDE,446,4209,,,,,,
5442,34,KÜRKÇÜBAŞI,KURKCUBASI,446,4210,,,,,,
5443,34,MELEKHATUN,MELEKHATUN,446,4211,,,,,,
5444,34,MİMARSİNAN/FATİH,MIMARSINAN/FATIH,446,4212,,,,,,
5445,34,MOLLAAŞKI,MOLLAASKI,446,4213,,,,,,
5446,34,MOLLAŞEREF,MOLLASEREF,446,4214,,,,,,
5447,34,MUHTESİPİSKENDER,MUHTESIPISKENDER,446,4215,,,,,,
5448,34,MURATPAŞA/FATİH,MURATPASA/FATIH,446,4216,,,,,,
5449,34,MÜFTÜALİ,MUFTUALI,446,4217,,,,,,
5450,34,NESLİHAN,NESLIHAN,446,4218,,,,,,
5451,34,NESLİŞAH,NESLISAH,446,4219,,,,,,
5452,34,NEVBAHAR,NEVBAHAR,446,4220,,,,,,
5453,34,ÖRDEKLİKASAP,ORDEKLIKASAP,446,4221,,,,,,
5454,34,SANCAKTARHAYRETTİN,SANCAKTARHAYRETTIN,446,4222,,,,,,
5455,34,SEYİTÖMER,SEYITOMER,446,4223,,,,,,
5456,34,SİNANAĞA,SINANAGA,446,4224,,,,,,
5457,34,SOFULAR,SOFULAR,446,4225,,,,,,
5458,34,ŞEYHRESMİ,SEYHRESMI,446,4226,,,,,,
5459,34,TAHTAMİNARE,TAHTAMINARE,446,4227,,,,,,
5460,34,TEVKİİCAFER,TEVKIICAFER,446,4228,,,,,,
5461,34,UZUNYUSUF,UZUNYUSUF,446,4229,,,,,,
5462,34,VELEDİKARABAŞ,VELEDIKARABAS,446,4230,,,,,,
5463,34,YALI/FATİH,YALI/FATIH,446,4231,,,,,,
5464,34,YAVUZSİNAN/FATİH,YAVUZSINAN/FATIH,446,4232,,,,,,
5465,34,50.YIL,50.YIL,447,4233,,,,,,
5466,34,AYDINLAR,AYDINLAR,442,4234,,,,,,
5467,34,BAĞLARBAŞI/GAZİOSMANPAŞA,BAGLARBASI/GAZIOSMANPASA,447,4235,,,,,,
5468,34,BARBAROSHAYRETTİN,BARBAROSHAYRETTIN,447,4236,,,,,,
5469,34,CUMHURİYET/GAZİOSMANPAŞA,CUMHURIYET/GAZIOSMANPASA,447,4237,,,,,,
5470,34,ESENLER/GAZİOSMANPAŞA,ESENLER/GAZIOSMANPASA,447,4238,,,,,,
5471,34,ESENTEPE/GAZİOSMANPAŞA,ESENTEPE/GAZIOSMANPASA,447,4239,,,,,,
5472,34,GAZİ,GAZI,447,4240,,,,,,
5473,34,HÜRRİYET/GAZİOSMANPAŞA,HURRIYET/GAZIOSMANPASA,447,4241,,,,,,
5474,34,İSMETPAŞA/GAZİOSMANPAŞA,ISMETPASA/GAZIOSMANPASA,447,4242,,,,,,
5475,34,KARADENİZ,KARADENIZ,447,4243,,,,,,
5476,34,KARAYOLLARI,KARAYOLLARI,447,4244,,,,,,
5477,34,KARLITEPE,KARLITEPE,447,4245,,,,,,
5478,34,KAZIMKARABEKİR/GAZİOSMANPAŞA,KAZIMKARABEKIR/GAZIOSMANPASA,447,4246,,,,,,
5479,34,MALKOÇOĞLU,MALKOCOGLU,447,4247,,,,,,
5480,34,PAZARİÇİ,PAZARICI,447,4248,,,,,,
5481,34,SARIGÖL,SARIGOL,447,4249,,,,,,
5482,34,ŞEMSİPAŞA,SEMSIPASA,447,4250,,,,,,
5483,34,UĞURMUMCU/GAZİOSMANPAŞA,UGURMUMCU/GAZIOSMANPASA,447,4251,,,,,,
5484,34,YENİ/GAZİOSMANPAŞA,YENI/GAZIOSMANPASA,447,4252,,,,,,
5485,34,YENİDOĞAN/GAZİOSMANPAŞA,YENIDOGAN/GAZIOSMANPASA,447,4253,,,,,,
5486,34,GENÇOSMAN,GENCOSMAN,448,4254,,,,,,
5487,34,GÜNEŞTEPE,GUNESTEPE,448,4255,,,,,,
5488,34,GÜVEN,GUVEN,448,4256,,,,,,
5489,34,M.NEZİHİ ÖZMEN,M.NEZIHI OZMEN,448,4257,,,,,,
5490,34,MAREŞALÇAKMAK,MARESALCAKMAK,448,4258,,,,,,
5491,34,ALTINTEPE/KADIKÖY,ALTINTEPE/KADIKOY,457,4259,,,,,,
5492,34,DUMLUPINAR/KADIKÖY,DUMLUPINAR/KADIKOY,457,4260,,,,,,
5493,34,İNÖNÜ/KADIKÖY,INONU/KADIKOY,457,4261,,,,,,
5495,34,ZÜHTÜPAŞA,ZUHTUPASA,457,4262,,,,,,
5496,34,EMNİYETEVLERİ,EMNIYETEVLERI,449,4263,,,,,,
5497,34,EMNİYETTEPE/KAĞITHANE,EMNIYETTEPE/KAGITHANE,449,4264,,,,,,
5498,34,HARMANTEPE,HARMANTEPE,449,4265,,,,,,
5499,34,HÜRRİYET/KAĞITHANE,HURRIYET/KAGITHANE,449,4266,,,,,,
5500,34,ORTABAYIR,ORTABAYIR,449,4267,,,,,,
5501,34,SANAYİ/KAĞITHANE,SANAYI/KAGITHANE,449,4268,,,,,,
5502,34,TELSİZ/KAĞITHANE,TELSIZ/KAGITHANE,449,4269,,,,,,
5503,34,YAHYAKEMAL/KAĞITHANE,YAHYAKEMAL/KAGITHANE,449,4270,,,,,,
5504,34,YEŞİLCE,YESILCE,449,4271,,,,,,
5505,34,CEVİZLİ/KARTAL,CEVIZLI/KARTAL,458,4272,,,,,,
5506,34,CUMHURİYET/KARTAL,CUMHURIYET/KARTAL,458,4273,,,,,,
5507,34,ÇARŞI/KARTAL,CARSI/KARTAL,458,4274,,,,,,
5508,34,ÇAVUŞOĞLU,CAVUSOGLU,458,4275,,,,,,
5509,34,GÜMÜŞPINAR/KARTAL,GUMUSPINAR/KARTAL,458,4276,,,,,,
5510,34,HÜRRİYET/KARTAL,HURRIYET/KARTAL,458,4277,,,,,,
5511,34,KARLIKTEPE,KARLIKTEPE,458,4278,,,,,,
5512,34,KORDONBOYU,KORDONBOYU,458,4279,,,,,,
5513,34,ORTA/KARTAL,ORTA/KARTAL,458,4280,,,,,,
5514,34,PETROLİŞ,PETROLIS,458,4281,,,,,,
5515,34,YALI/KARTAL,YALI/KARTAL,458,4282,,,,,,
5516,34,YENİ/KARTAL,YENI/KARTAL,458,4283,,,,,,
5517,34,YUKARI,YUKARI,458,4284,,,,,,
5518,34,ATATÜRK/KÜÇÜKÇEKMECE,ATATURK/KUCUKCEKMECE,450,4285,,,,,,
5519,34,CUMHURİYET/KÜÇÜKÇEKMECE,CUMHURIYET/KUCUKCEKMECE,450,4286,,,,,,
5520,34,FATİH/KÜÇÜKÇEKMECE,FATIH/KUCUKCEKMECE,450,4287,,,,,,
5521,34,FEVZİÇAKMAK/KÜÇÜKÇEKMECE,FEVZICAKMAK/KUCUKCEKMECE,450,4288,,,,,,
5522,34,GÜLTEPE/KÜÇÜKÇEKMECE,GULTEPE/KUCUKCEKMECE,450,4289,,,,,,
5523,34,İNÖNÜ/KÜÇÜKÇEKMECE,INONU/KUCUKCEKMECE,450,4290,,,,,,
5524,34,İSTASYON/KÜÇÜKÇEKMECE,ISTASYON/KUCUKCEKMECE,450,4291,,,,,,
5525,34,KARTALTEPE/KÜÇÜKÇEKMECE,KARTALTEPE/KUCUKCEKMECE,450,4292,,,,,,
5526,34,KEMALPAŞA/KÜÇÜKÇEKMECE,KEMALPASA/KUCUKCEKMECE,450,4293,,,,,,
5527,34,MEHMETAKİF/KÜÇÜKÇEKMECE,MEHMETAKIF/KUCUKCEKMECE,450,4294,,,,,,
5529,34,SÖĞÜTLÜÇEŞME/KÜÇÜKÇEKMECE,SOGUTLUCESME/KUCUKCEKMECE,450,4295,,,,,,
5530,34,SULTANMURAT,SULTANMURAT,450,4296,,,,,,
5531,34,TEVFİKBEY,TEVFIKBEY,450,4297,,,,,,
5532,34,YENİ/KÜÇÜKÇEKMECE,YENI/KUCUKCEKMECE,450,4298,,,,,,
5533,34,YEŞİLOVA,YESILOVA,450,4299,,,,,,
5534,34,ZİYAGÖKALP,ZIYAGOKALP,450,4300,,,,,,
5535,34,ALTAYÇEŞME,ALTAYCESME,458,4301,,,,,,
5536,34,BAĞLARBAŞI/MALTEPE,BAGLARBASI/MALTEPE,458,4302,,,,,,
5537,34,BAŞIBÜYÜK,BASIBUYUK,458,4303,,,,,,
5538,34,ÇINAR/MALTEPE,CINAR/MALTEPE,458,4304,,,,,,
5539,34,ESENKENT/MALTEPE,ESENKENT/MALTEPE,458,4305,,,,,,
5540,34,ESENŞEHİR/MALTEPE,ESENSEHIR/MALTEPE,458,4306,,,,,,
5541,34,FINDIKLI/MALTEPE,FINDIKLI/MALTEPE,458,4307,,,,,,
5542,34,GİRNE,GIRNE,458,4308,,,,,,
5543,34,GÜLENSU,GULENSU,458,4309,,,,,,
5544,34,AHMETYESEVİ/PENDİK,AHMETYESEVI/PENDIK,460,4310,,,,,,
5545,34,AYDINTEPE,AYDINTEPE,460,4311,,,,,,
5546,34,BATI,BATI,460,4312,,,,,,
5547,34,DOĞU,DOGU,460,4313,,,,,,
5548,34,DUMLUPINAR/PENDİK,DUMLUPINAR/PENDIK,460,4314,,,,,,
5549,34,ERTUĞRULGAZİ,ERTUGRULGAZI,460,4315,,,,,,
5550,34,FATİH/PENDİK,FATIH/PENDIK,460,4316,,,,,,
5551,34,FEVZİÇAKMAK/PENDİK,FEVZICAKMAK/PENDIK,460,4317,,,,,,
5552,34,GÜLLÜBAĞLAR,GULLUBAGLAR,460,4318,,,,,,
5553,34,HARMANDERE,HARMANDERE,460,4319,,,,,,
5554,34,KAVAKPINAR,KAVAKPINAR,460,4320,,,,,,
5555,34,KAYNARCA,KAYNARCA,460,4321,,,,,,
5556,34,KURNAKÖY,KURNAKOY,460,4322,,,,,,
5557,34,MÜCAVİR,MUCAVIR,460,4323,,,,,,
5558,34,ORHANGAZİ,ORHANGAZI,460,4324,,,,,,
5559,34,ORTA/PENDİK,ORTA/PENDIK,460,4325,,,,,,
5560,34,RAMAZANOĞLU,RAMAZANOGLU,460,4326,,,,,,
5561,34,SAPANBAĞLARI,SAPANBAGLARI,460,4327,,,,,,
5562,34,SÜLÜNTEPE,SULUNTEPE,460,4328,,,,,,
5563,34,VELİBABA,VELIBABA,460,4329,,,,,,
5564,34,YEŞİLBAĞLAR,YESILBAGLAR,460,4330,,,,,,
5565,34,ÇAMLITEPE,CAMLITEPE,451,4331,,,,,,
5566,34,ÇAYIRBAŞI,CAYIRBASI,451,4332,,,,,,
5567,34,KAZIMKARABEKİR/SARIYER,KAZIMKARABEKIR/SARIYER,451,4333,,,,,,
5568,34,KOCATAŞ,KOCATAS,451,4334,,,,,,
5569,34,MADEN,MADEN,451,4335,,,,,,
5570,34,PINAR,PINAR,451,4336,,,,,,
5571,34,POLİGON,POLIGON,451,4337,,,,,,
5572,34,RUMELİKAVAĞI,RUMELIKAVAGI,451,4338,,,,,,
5573,34,YENİ/SARIYER,YENI/SARIYER,451,4339,,,,,,
5574,34,YENİMAHALLE/SARIYER,YENIMAHALLE/SARIYER,451,4340,,,,,,
5575,34,ABDURRAHMANGAZİ,ABDURRAHMANGAZI,461,4341,,,,,,
5576,34,ADİL,ADIL,461,4342,,,,,,
5577,34,AHMETYESEVİ/SULTANBEYLİ,AHMETYESEVI/SULTANBEYLI,461,4343,,,,,,
5578,34,AKŞEMSETTİN/SULTANBEYLİ,AKSEMSETTIN/SULTANBEYLI,461,4344,,,,,,
5579,34,BATTALGAZİ,BATTALGAZI,461,4345,,,,,,
5580,34,HAMİDİYE/SULTANBEYLİ,HAMIDIYE/SULTANBEYLI,461,4346,,,,,,
5581,34,HASANPAŞA/SULTANBEYLİ,HASANPASA/SULTANBEYLI,461,4347,,,,,,
5582,34,MECİDİYE,MECIDIYE,461,4348,,,,,,
5583,34,MEHMETAKİFERSOY,MEHMETAKIFERSOY,461,4349,,,,,,
5584,34,YAVUZSELİM/SULTANBEYLİ,YAVUZSELIM/SULTANBEYLI,461,4350,,,,,,
5585,34,ESKİŞEHİR,ESKISEHIR,453,4351,,,,,,
5586,34,"FULYA/ŞİŞLİ,","FULYA/SISLI,",453,4352,,,,,,
5587,34,GÜLBAHAR,GULBAHAR,453,4353,,,,,,
5589,34,HALİDEEDİPADIVAR,HALIDEEDIPADIVAR,453,4354,,,,,,
5590,34,HUZUR,HUZUR,453,4355,,,,,,
5591,34,İNÖNÜ/ŞİŞLİ,INONU/SISLI,453,4356,,,,,,
5592,34,İZZETPAŞA,IZZETPASA,453,4357,,,,,,
5593,34,MAHMUTŞEVKETPAŞA,MAHMUTSEVKETPASA,453,4358,,,,,,
5594,34,PAŞA,PASA,453,4359,,,,,,
5595,34,PTTEVLERİ,PTTEVLERI,453,4360,,,,,,
5596,34,YAYLA/ŞİŞLİ,YAYLA/SISLI,453,4361,,,,,,
5597,34,CAMİ,CAMI,463,4362,,,,,,
5598,34,EVLİYAÇELEBİ/TUZLA,EVLIYACELEBI/TUZLA,463,4363,,,,,,
5599,34,İSTASYON/TUZLA,ISTASYON/TUZLA,463,4364,,,,,,
5600,34,POSTAHANE,POSTAHANE,463,4365,,,,,,
5601,34,ŞİFA,SIFA,463,4366,,,,,,
5602,34,YAYLA/TUZLA,YAYLA/TUZLA,463,4367,,,,,,
5604,34,FETİH/ÜMRANİYE,FETIH/UMRANIYE,464,4368,,,,,,
5605,34,HEKİMBAŞI,HEKIMBASI,464,4369,,,,,,
5606,34,İSTİKLAL/ÜMRANİYE,ISTIKLAL/UMRANIYE,464,4370,,,,,,
5607,34,MUSTAFAKEMAL/ÜMRANİYE,MUSTAFAKEMAL/UMRANIYE,464,4371,,,,,,
5608,34,ABDULLAHAĞA,ABDULLAHAGA,465,4372,,,,,,
5609,34,AHMETÇELEBİ,AHMETCELEBI,465,4373,,,,,,
5610,34,ARAKİYECİHACIMEHMET,ARAKIYECIHACIMEHMET,465,4374,,,,,,
5611,34,AYAZMA,AYAZMA,465,4375,,,,,,
5612,34,BAHÇEBAŞI,BAHCEBASI,465,4376,,,,,,
5613,34,BARBAROS/ÜSKÜDAR,BARBAROS/USKUDAR,465,4377,,,,,,
5614,34,BURHANİYE,BURHANIYE,465,4378,,,,,,
5615,34,CUMHURİYET/ÜSKÜDAR,CUMHURIYET/USKUDAR,465,4379,,,,,,
5616,34,EMEK,EMEK,465,4380,,,,,,
5617,34,EMNİYET,EMNIYET,465,4381,,,,,,
5618,34,ESATPAŞA,ESATPASA,465,4382,,,,,,
5619,34,FETİH/ÜSKÜDAR,FETIH/USKUDAR,465,4383,,,,,,
5620,34,GÖKSU/ÜSKÜDAR,GOKSU/USKUDAR,465,4384,,,,,,
5621,34,GÜLFEMHATUN,GULFEMHATUN,465,4385,,,,,,
5622,34,GÜZELTEPE/ÜSKÜDAR,GUZELTEPE/USKUDAR,465,4386,,,,,,
5623,34,HACIHESNAHATUN,HACIHESNAHATUN,465,4387,,,,,,
5624,34,HASANPAŞA/ÜSKÜDAR,HASANPASA/USKUDAR,465,4388,,,,,,
5625,34,HAVUZBAŞI,HAVUZBASI,465,4389,,,,,,
5626,34,HAYRETTİNÇAVUŞ,HAYRETTINCAVUS,465,4390,,,,,,
5627,34,İCADİYE,ICADIYE,465,4391,,,,,,
5628,34,İHSANİYE,IHSANIYE,465,4392,,,,,,
5629,34,İMRAHOR/ÜSKÜDAR,IMRAHOR/USKUDAR,465,4393,,,,,,
5630,34,KEFÇEDEDE,KEFCEDEDE,465,4394,,,,,,
5631,34,KİRAZLITEPE,KIRAZLITEPE,465,4395,,,,,,
5632,34,KULELİ,KULELI,465,4396,,,,,,
5633,34,KÜÇÜKSU,KUCUKSU,465,4397,,,,,,
5634,34,KÜPLÜCE,KUPLUCE,465,4398,,,,,,
5635,34,MEHMETPAŞA,MEHMETPASA,465,4399,,,,,,
5636,34,MURATREİS,MURATREIS,465,4400,,,,,,
5637,34,NAMIKKEMAL/ÜSKÜDAR,NAMIKKEMAL/USKUDAR,465,4401,,,,,,
5638,34,PAZARBAŞI,PAZARBASI,465,4402,,,,,,
5639,34,SELAMİALİ,SELAMIALI,465,4403,,,,,,
5640,34,SELMANAĞA,SELMANAGA,465,4404,,,,,,
5641,34,SOLAKSİNAN,SOLAKSINAN,465,4405,,,,,,
5642,34,TABAKLAR,TABAKLAR,465,4406,,,,,,
5643,34,TAVASİHASANAĞA,TAVASIHASANAGA,465,4407,,,,,,
5644,34,TEMBELHACIMEHMET,TEMBELHACIMEHMET,465,4408,,,,,,
5645,34,TOYGARHAMZA,TOYGARHAMZA,465,4409,,,,,,
5646,34,VALİDE-İ ATİK,VALIDE-I ATIK,465,4410,,,,,,
5647,34,VANİKÖY,VANIKOY,465,4411,,,,,,
5648,34,YAVUZTÜRK/ÜSKÜDAR,YAVUZTURK/USKUDAR,465,4412,,,,,,
5649,34,GÖKALP,GOKALP,454,4413,,,,,,
5650,34,NURİPAŞA,NURIPASA,454,4414,,,,,,
5651,34,SEYİTNİZAM,SEYITNIZAM,454,4415,,,,,,
5652,34,SÜMER,SUMER,454,4416,,,,,,
5653,34,TELSİZ/ZEYTİNBURNU,TELSIZ/ZEYTINBURNU,454,4417,,,,,,
5654,34,VELİEFENDİ,VELIEFENDI,454,4418,,,,,,
5655,34,YENİDOĞAN/ZEYTİNBURNU,YENIDOGAN/ZEYTINBURNU,454,4419,,,,,,
5656,34,YEŞİLTEPE,YESILTEPE,454,4420,,,,,,
5657,34,AMBARLI DOLUM TESİSLERİ,AMBARLI DOLUM TESISLERI,434,4421,,,,,,
5658,34,BEYSAN SAN SİT,BEYSAN SAN SIT,434,4422,,,,,,
5659,34,ÜNİVERSİTE,UNIVERSITE,434,4423,,,,,,
5660,34,BEYKOOP,BEYKOOP,434,4424,,,,,,
5661,34,TALATPAŞA/AVCILAR,TALATPASA/AVCILAR,434,4425,,,,,,
5662,34,ESENYURT,ESENYURT,0,4426,,,,,,
5663,34,ÇINAR/BAĞCILAR,CINAR/BAGCILAR,437,4427,,,,,,
5664,34,FEVZİÇAKMAK/BAĞCILAR,FEVZICAKMAK/BAGCILAR,437,4428,,,,,,
5665,34,İNÖNÜ/BAĞCILAR,INONU/BAGCILAR,437,4429,,,,,,
5666,34,KAZIMKARABEKİR/BAĞCILAR,KAZIMKARABEKIR/BAGCILAR,437,4430,,,,,,
5667,34,EVREN,EVREN,437,4431,,,,,,
5668,34,FATİH/BAĞCILAR,FATIH/BAGCILAR,437,4432,,,,,,
5669,34,GÖZTEPE/BAĞCILAR,GOZTEPE/BAGCILAR,437,4433,,,,,,
5670,34,SANCAKTEPE/BAĞCILAR,SANCAKTEPE/BAGCILAR,437,4434,,,,,,
5671,34,YAVUZSELİM/BAĞCILAR,YAVUZSELIM/BAGCILAR,437,4435,,,,,,
5672,34,YENİGÜN,YENIGUN,437,4436,,,,,,
5673,34,YILDIZTEPE,YILDIZTEPE,437,4437,,,,,,
5674,34,BAĞLAR,BAGLAR,437,4438,,,,,,
5675,34,KARTALTEPE/BAYRAMPAŞA,KARTALTEPE/BAYRAMPASA,436,4439,,,,,,
5676,34,YAVUZTÜRK/BAYRAMPAŞA,YAVUZTURK/BAYRAMPASA,436,4440,,,,,,
5677,34,MİMARSİNAN/BÜYÜKÇEKMECE,MIMARSINAN/BUYUKCEKMECE,0,4441,,,,,,
5678,35,MÜRSEL PAŞA BULVARI,MURSEL PASA BULVARI,1896,4442,,,,,,
5679,35,ZİYA GÖKALP BULVARI,ZIYA GOKALP BULVARI,1896,4443,,,,,,
5680,35,MİMAR KEMALETTİN,MIMAR KEMALETTIN,1896,4444,,,,,,
5681,35,SELÇUK/KONAK,SELCUK/KONAK,1896,4445,,,,,,
5682,35,MURAT/BORNOVA,MURAT/BORNOVA,1879,4446,,,,,,
5683,35,YENİŞEHİR,YENISEHIR,1896,4447,,,,,,
5684,35,SÜMER,SUMER,1896,4448,,,,,,
5685,35,KOCAKAPI,KOCAKAPI,1896,4449,,,,,,
5686,35,FAİKPAŞA,FAIKPASA,1896,4450,,,,,,
5688,35,ALTAY,ALTAY,1896,4451,,,,,,
5689,35,EVKA 3,EVKA 3,1879,4452,,,,,,
5690,35,EVKA 4,EVKA 4,1879,4453,,,,,,
5691,35,1. SANAYİ SİTESİ,1. SANAYI SITESI,1879,4454,,,,,,
5692,35,2. SANAYİ SİTESİ,2. SANAYI SITESI,1879,4455,,,,,,
5693,35,4. SANAYİ SİTESİ,4. SANAYI SITESI,1879,4456,,,,,,
5694,35,5. SANAYİ SİTESİ,5. SANAYI SITESI,1879,4457,,,,,,
5695,35,MTK SİTESİ,MTK SITESI,1879,4458,,,,,,
5696,35,EVKA 5,EVKA 5,4091,4459,,,,,,
5697,35,EVKA 1,EVKA 1,1900,4460,,,,,,
5698,35,6. SANAYİ SİTESİ,6. SANAYI SITESI,1900,4461,,,,,,
5699,6,ESENBOĞA,ESENBOGA,62,4462,,,,,,
5700,6,ALTINOVA,ALTINOVA,3998,4463,,,,,,
5701,6,PURSAKLAR,PURSAKLAR,4014,4464,,,,,,
5702,6,SARAYKÖY,SARAYKOY,4014,4465,,,,,,
5703,6,DEREYURT,DEREYURT,4014,4466,,,,,,
5704,6,NATO YOLU,NATO YOLU,4017,4467,,,,,,
5705,6,ALTMIŞEVLER,ALTMISEVLER,4017,4468,,,,,,
5706,6,DİKİMEVİ,DIKIMEVI,1698,4469,,,,,,
5707,6,SIĞINAKLAR,SIGINAKLAR,4017,4470,,,,,,
5708,6,KIBRIS KÖYÜ,KIBRIS KOYU,4017,4471,,,,,,
5709,6,ORTAKÖY,ORTAKOY,4017,4472,,,,,,
5712,6,BENTDERESİ,BENTDERESI,3998,4473,,,,,,
5713,6,ULUCANLAR,ULUCANLAR,3998,4474,,,,,,
5714,6,RÜZGARLI,RUZGARLI,3998,4475,,,,,,
5715,6,ANKARA KALESİ,ANKARA KALESI,3998,4476,,,,,,
5716,6,SAMANPAZARI,SAMANPAZARI,3998,4477,,,,,,
5717,6,ATPAZARI,ATPAZARI,3998,4478,,,,,,
5718,6,İSMETPAŞA,ISMETPASA,3998,4479,,,,,,
5719,6,İTFAİYEMEYDANI,ITFAIYEMEYDANI,3998,4480,,,,,,
5720,6,DEMİRCİLER SİTESİ,DEMIRCILER SITESI,3998,4481,,,,,,
5721,6,KIRKONAKLAR,KIRKONAKLAR,1698,4482,,,,,,
5722,6,HOŞDERE,HOSDERE,1698,4483,,,,,,
5723,6,CUMHURBAŞKANLIĞI,CUMHURBASKANLIGI,1698,4484,,,,,,
5724,6,HİPODROM,HIPODROM,76,4485,,,,,,
5725,6,İNCEK,INCEK,64,4486,,,,,,
5726,6,BAĞLUM,BAGLUM,4014,4487,,,,,,
5727,6,SENATORYUM,SENATORYUM,4014,4488,,,,,,
5729,6,BEŞİKAYA,BESIKAYA,3998,4489,,,,,,
5730,6,TÖREKENT,TOREKENT,73,4490,,,,,,
5731,6,DOĞAKENT,DOGAKENT,76,4491,,,,,,
5732,6,ATAKENT,ATAKENT,76,4492,,,,,,
5733,6,YENİKENT,YENIKENT,73,4493,,,,,,
5734,6,ŞENTEPE,SENTEPE,1924,4494,,,,,,
5735,6,GÜZELEVLER,GUZELEVLER,1924,4495,,,,,,
5736,6,ÇAMLICA,CAMLICA,1924,4496,,,,,,
5737,6,GÜVERCİNLİK,GUVERCINLIK,1924,4497,,,,,,
5738,6,BEYSUKENT,BEYSUKENT,1698,4498,,,,,,
5739,6,KONUTKENT,KONUTKENT,1924,4499,,,,,,
5740,6,ALACAATLI,ALACAATLI,1924,4500,,,,,,
5742,10,ALİBEY,ALIBEY,158,4501,,,,,,
5744,53,ORTAPAZAR,ORTAPAZAR,726,4502,,,,,,
5745,53,HURMALIK,HURMALIK,730,4503,,,,,,
5746,55,BALLICA,BALLICA,766,4504,,,,,,
5747,61,KUŞLUCA,KUSLUCA,836,4505,,,,,,
5750,18,OVACIK,OVACIK,248,4506,,,,,,
5751,18,ESKİPAZAR,ESKIPAZAR,238,4507,,,,,,
5752,1000,LEFKE,LEFKE,0,4508,,,,,,
5753,1000,GÜZELYURT,GUZELYURT,0,4509,,,,,,
5754,1000,GEMİKONAĞİ,GEMIKONAGI,0,4510,,,,,,
5755,1000,LEFKOŞA,LEFKOSA,0,4511,,,,,,
5756,1000,GİRNE,GIRNE,0,4512,,,,,,
5757,1000,GAZİMAĞUSA,GAZIMAGUSA,0,4513,,,,,,
5758,1000,DİPKARPAZ,DIPKARPAZ,0,4514,,,,,,
5759,1000,YEŞİLIRMAK,YESILIRMAK,0,4515,,,,,,
5760,1000,LAPTA,LAPTA,0,4516,,,,,,
5761,1000,BOĞAZ,BOGAZ,0,4517,,,,,,
5762,34,DALYAN,DALYAN,457,4518,,,,,,
5763,31,MERKEZ,MERKEZ,0,4519,,,,,,
5764,4,GÜRBULAK,GURBULAK,44,4520,,,,,,
5765,10,KARŞIYAKA,KARSIYAKA,148,4521,,,,,,
5766,10,DALYAN,DALYAN,147,4522,,,,,,
5767,10,NARLI,NARLI,147,4523,,,,,,
5768,10,TURANLAR,TURANLAR,142,4524,,,,,,
5769,14,ABANT,ABANT,185,4525,,,,,,
5770,14,KARTALKAYA,KARTALKAYA,185,4526,,,,,,
5771,14,BOLUDAĞI,BOLUDAGI,185,4527,,,,,,
5772,34,SEDEF ADASI,SEDEF ADASI,455,4528,,,,,,
5773,41,DERBENT,DERBENT,553,4529,,,,,,
5774,41,ALTINOVA,ALTINOVA,562,4530,,,,,,
5775,46,ÇAĞLAYAN,CAGLAYAN,644,4531,,,,,,
5776,53,MALTEPE,MALTEPE,728,4532,,,,,,
5777,67,HİSARÖNÜ,HISARONU,906,4533,,,,,,
5779,81,GÜMÜŞOVA,GUMUSOVA,0,4534,,,,,,
5780,1000,DEĞİRMENLİK,DEGIRMENLIK,0,4535,,,,,,
5781,1000,ÇAMLIBEL,CAMLIBEL,0,4536,,,,,,
5782,17,ETİLİ,ETILI,229,4537,,,,,,
5783,17,KALKIM,KALKIM,237,4538,,,,,,
5784,16,ÇALTILIBÜK,CALTILIBUK,219,4539,,,,,,
5785,16,PAŞALAR,PASALAR,219,4540,,,,,,
5786,16,DEVECİKONAK,DEVECIKONAK,219,4541,,,,,,
5787,16,KABULBABA,KABULBABA,219,4542,,,,,,
5788,16,SİNCANSARNIÇ,SINCANSARNIC,219,4543,,,,,,
5789,16,SULTANİYE,SULTANIYE,211,4544,,,,,,
5790,48,TÜRKBÜKÜ,TURKBUKU,666,4545,,,,,,
5791,48,KIYIKIŞLACIK,KIYIKISLACIK,674,4546,,,,,,
5792,16,AKHİSAR,AKHISAR,213,4547,,,,,,
5793,11,İNÖNÜ,INONU,162,4548,,,,,,
5794,35,BEYDAĞI,BEYDAGI,0,4549,,,,,,
5795,16,GÜNDOĞDU,GUNDOGDU,1908,4550,,,,,,
