SevkNo,SevkHarinx,SipLocation,SipHarinx,fatno,fatharinx,skod,miktar,Birim,kgid,insUN,insDT,insApp,updUN,updDT,updApp
1106,20751,LN001,20785,18926,111295,LNRCNTWG285,1.0000000000,Çift,20751,,,,,,
1106,20752,LN001,20786,18926,111294,LNRCNXSPX6,1.0000000000,Çift,20752,,,,,,
1106,20753,LN001,20787,18926,111293,LNRCNKVT3000,1.0000000000,Çift,20753,,,,,,
1106,20754,LN001,20788,18926,111292,RCNJLX20,1.0000000000,Çift,20754,,,,,,
1106,20755,LN001,20789,18926,111291,LNRCNKPRF5000,1.0000000000,Çift,20755,,,,,,
1106,20756,LN001,20790,18926,111290,LNRCNKSM503,1.0000000000,Çift,20756,,,,,,
1106,20757,LN001,20791,18926,111289,LNRCNDPF156,1.0000000000,Çift,20757,,,,,,
1106,20758,LN001,20792,18926,111288,LNRCNACT93,1.0000000000,Çift,20758,,,,,,
1106,20759,LN001,20793,18926,111287,LNRCNKCS816S,2.0000000000,Çift,20759,,,,,,
1106,20760,LN001,20794,18926,111286,LNRCNKSTR515,1.0000000000,Çift,20760,,,,,,
1106,20761,LN001,20795,18926,111285,LNRCNACT10,1.0000000000,Çift,20761,,,,,,
1106,20762,LN001,20796,18926,111284,LNRCNKSM503,1.0000000000,Çift,20762,,,,,,
1106,20763,LN001,20797,18926,111283,LNRCNKLCZ270,1.0000000000,Çift,20763,,,,,,
1106,20764,LN001,20798,18926,111282,LNRCNACT94,1.0000000000,Çift,20764,,,,,,
1106,20765,LN001,20799,18926,111281,LNRCNKLME901,1.0000000000,Çift,20765,,,,,,
1106,20766,LN001,20800,18926,111280,LNRCNKPSJ333,1.0000000000,Çift,20766,,,,,,
1106,20767,LN001,20801,18926,111279,LNRCNKM299,5.0000000000,Çift,20767,,,,,,
1106,20768,LN001,20802,18926,111278,LNRCNKVT8511,2.0000000000,Çift,20768,,,,,,
1106,20769,LN001,20803,18926,111277,LNRCNKM255,1.0000000000,Çift,20769,,,,,,
1106,20770,LN001,20804,18926,111276,LNRCNKM255,1.0000000000,Çift,20770,,,,,,
1106,20771,LN001,20805,18926,111275,LNRCNTWG720,1.0000000000,Çift,20771,,,,,,
1106,20772,LN001,20806,18926,111274,LNRCNKM360,4.0000000000,Çift,20772,,,,,,
1106,20773,LN001,20807,18926,111273,LNRCN383,1.0000000000,Çift,20773,,,,,,
1106,20774,LN001,20808,18926,111272,LNRCNKM255,1.0000000000,Çift,20774,,,,,,
1106,20775,LN001,20809,18926,111271,LNRCNKM360,1.0000000000,Çift,20775,,,,,,
1106,20776,LN001,20810,18926,111270,LNRCNKM299,1.0000000000,Çift,20776,,,,,,
1106,20777,LN001,20811,18926,111269,LNRCNDPF156,1.0000000000,Çift,20777,,,,,,
1106,20778,LN001,20812,18926,111268,RCN716,1.0000000000,Çift,20778,,,,,,
1106,20779,LN001,20813,18926,111267,LNRCNDPF156,1.0000000000,Çift,20779,,,,,,
1106,20780,LN001,20814,18926,111266,LNRCNDPF156,1.0000000000,Çift,20780,,,,,,
1106,20781,LN001,20815,18926,111265,LNRCNACT10,1.0000000000,Çift,20781,,,,,,
1106,20782,LN001,20816,18926,111264,LNRCNKSTR513,1.0000000000,Çift,20782,,,,,,
1106,20783,LN001,20817,18926,111263,LNRCNKSTR515,1.0000000000,Çift,20783,,,,,,
1106,20784,LN001,20818,18926,111262,RCN716,1.0000000000,Çift,20784,,,,,,
1106,20785,LN001,20819,18926,111261,LNRCNKM299,3.0000000000,Çift,20785,,,,,,
1106,20786,LN001,20820,18926,111260,LNRCNKLCZ1201,1.0000000000,Çift,20786,,,,,,
1106,20787,LN001,20821,18926,111259,LNRCNDPF156,1.0000000000,Çift,20787,,,,,,
1106,20788,LN001,20822,18926,111258,LNRCNTWG720,1.0000000000,Çift,20788,,,,,,
1106,20789,LN001,20823,18926,111257,LNRCNKM299,2.0000000000,Çift,20789,,,,,,
1106,20790,LN001,20824,18926,111256,LNRCNKM299,2.0000000000,Çift,20790,,,,,,
1106,20791,LN001,20825,18926,111255,LNRCNDPF159,1.0000000000,Çift,20791,,,,,,
1106,20792,LN001,20826,18926,111254,LNRCNKVT8503,1.0000000000,Çift,20792,,,,,,
1106,20793,LN001,20827,18926,111253,RCNWLG072,1.0000000000,Çift,20793,,,,,,
1106,20794,LN001,20828,18926,111252,LNRCNKM299,3.0000000000,Çift,20794,,,,,,
1106,20795,LN001,20829,18926,111251,LNRCNDPF156,2.0000000000,Çift,20795,,,,,,
1106,20796,LN001,20830,18926,111250,LNRCNKM299,2.0000000000,Çift,20796,,,,,,
1106,20797,LN001,20831,18926,111249,LNRCNACT10,2.0000000000,Çift,20797,,,,,,
1106,20798,LN001,20832,18926,111248,RCNWLG072,1.0000000000,Çift,20798,,,,,,
1106,20799,LN001,20833,18926,111247,LNRCNKERT1455,1.0000000000,Çift,20799,,,,,,
1106,20800,LN001,20834,18926,111246,LNRCNDPF156,1.0000000000,Çift,20800,,,,,,
1106,20801,LN001,20835,18926,111245,LNRCNKCS816S,1.0000000000,Çift,20801,,,,,,
1106,20802,LN001,20836,18926,111244,LNRCND1680,1.0000000000,Çift,20802,,,,,,
1106,20803,LN001,20837,18926,111243,LNRCNKM299,3.0000000000,Çift,20803,,,,,,
1106,20804,LN001,20838,18926,111242,LNRCNKPRF3000,1.0000000000,Çift,20804,,,,,,
1106,20805,LN001,20839,18926,111241,LNRCNKM255,1.0000000000,Çift,20805,,,,,,
1106,20806,LN001,20840,18926,111240,LNRCNKCS816S,1.0000000000,Çift,20806,,,,,,
1106,20807,LN001,20841,18926,111239,LNRCNKM360,1.0000000000,Çift,20807,,,,,,
1106,20808,LN001,20842,18926,111238,LNRCNXSPX6,1.0000000000,Çift,20808,,,,,,
1106,20809,LN001,20843,18926,111237,LNRCNACT10,2.0000000000,Çift,20809,,,,,,
1106,20810,LN001,20844,18926,111236,LNRCNKM360,1.0000000000,Çift,20810,,,,,,
1106,20811,LN001,20845,18926,111235,LNRCNXSPX6,1.0000000000,Çift,20811,,,,,,
1106,20812,LN001,20846,18926,111234,LNRCNXSPX6,1.0000000000,Çift,20812,,,,,,
1106,20813,LN001,20847,18926,111233,LNRCNKM299,1.0000000000,Çift,20813,,,,,,
1106,20814,LN001,20848,18926,111232,LNRCNACT10,1.0000000000,Çift,20814,,,,,,
1106,20815,LN001,20849,18926,111231,LNRCNKVT8511,1.0000000000,Çift,20815,,,,,,
1106,20816,LN001,20850,18926,111230,LNRCNKCS815Y,1.0000000000,Çift,20816,,,,,,
1106,20817,LN001,20851,18926,111229,LNRCNTWG285,1.0000000000,Çift,20817,,,,,,
1106,20818,LN001,20852,18926,111228,LNRCNKM299,1.0000000000,Çift,20818,,,,,,
1106,20819,LN001,20853,18926,111227,LNRCNKM360,5.0000000000,Çift,20819,,,,,,
1106,20820,LN001,20854,18926,111226,LNRCNKM360,2.0000000000,Çift,20820,,,,,,
1106,20821,LN001,20855,18926,111225,LNRCNKM360,1.0000000000,Çift,20821,,,,,,
1106,20822,LN001,20856,18926,111224,LNRCNKLME890,1.0000000000,Çift,20822,,,,,,
1106,20823,LN001,20857,18926,111223,LNRCNKKSP01,1.0000000000,Çift,20823,,,,,,
1106,20824,LN001,20858,18926,111222,RCNJLX20,1.0000000000,Çift,20824,,,,,,
1106,20825,LN001,20859,18926,111221,LNRCNKM360,3.0000000000,Çift,20825,,,,,,
1106,20826,LN001,20860,18926,111220,LNRCNSBC722,1.0000000000,Çift,20826,,,,,,
1106,20827,LN001,20861,18926,111219,LNRCNKM360,4.0000000000,Çift,20827,,,,,,
1106,20828,LN001,20862,18926,111218,LNRCNKM299,1.0000000000,Çift,20828,,,,,,
1106,20829,LN001,20863,18926,111217,LNRCNKM299,1.0000000000,Çift,20829,,,,,,
1106,20830,LN001,20864,18926,111216,LNRCNKD801,1.0000000000,Çift,20830,,,,,,
1106,20831,LN001,20865,18926,111215,LNRCNKCS816S,1.0000000000,Çift,20831,,,,,,
1106,20832,LN001,20866,18926,111214,LNRCNKLCZ920,1.0000000000,Çift,20832,,,,,,
1106,20833,LN001,20867,18926,111213,LNRCNPT90,1.0000000000,Çift,20833,,,,,,
1106,20834,LN001,20868,18926,111212,LNRCN383,1.0000000000,Çift,20834,,,,,,
1106,20835,LN001,20869,18926,111211,LNRCNKM360,2.0000000000,Çift,20835,,,,,,
1106,20836,LN001,20870,18926,111210,LNRCNKM360,4.0000000000,Çift,20836,,,,,,
1106,20837,LN001,20871,18926,111209,LNRCNKM299,1.0000000000,Çift,20837,,,,,,
1106,20838,LN001,20872,18926,111208,LNRCNKM299,1.0000000000,Çift,20838,,,,,,
1106,20839,LN001,20873,18926,111207,LNRCNKPRF3000,1.0000000000,Çift,20839,,,,,,
1106,20840,LN001,20874,18926,111206,LNRCNKM360,5.0000000000,Çift,20840,,,,,,
1106,20841,LN001,20875,18926,111205,LNRCNDPF159,1.0000000000,Çift,20841,,,,,,
1107,20842,LN001,20932,0,0,LNRCN176,3.0000000000,Çift,20842,,,,,,
1107,20843,LN001,20933,0,0,LNRCN347,1.0000000000,Çift,20843,,,,,,
1107,20844,LN001,20934,0,0,LNRCN373,2.0000000000,Çift,20844,,,,,,
1107,20845,LN001,20935,0,0,LNRCN383,3.0000000000,Çift,20845,,,,,,
1107,20846,LN001,20936,0,0,LNRCN420,5.0000000000,Çift,20846,,,,,,
1107,20847,LN001,20937,0,0,LNRCN536,1.0000000000,Çift,20847,,,,,,
1107,20848,LN001,20938,0,0,LNRCN572,1.0000000000,Çift,20848,,,,,,
1107,20849,LN001,20939,0,0,LNRCN575,3.0000000000,Çift,20849,,,,,,
1107,20850,LN001,20940,0,0,LNRCN638,1.0000000000,Çift,20850,,,,,,
1107,20851,LN001,20941,0,0,LNRCN726,1.0000000000,Çift,20851,,,,,,
1107,20852,LN001,20942,0,0,LNRCN730,6.0000000000,Çift,20852,,,,,,
1107,20853,LN001,20943,0,0,LNRCN756,1.0000000000,Çift,20853,,,,,,
1107,20854,LN001,20944,0,0,LNRCN808,1.0000000000,Çift,20854,,,,,,
1107,20855,LN001,20945,0,0,LNRCN955,2.0000000000,Çift,20855,,,,,,
1107,20856,LN001,20946,0,0,LNRCNACT72,5.0000000000,Çift,20856,,,,,,
1107,20857,LN001,20947,0,0,LNRCNAVS801,1.0000000000,Çift,20857,,,,,,
1107,20858,LN001,20948,0,0,LNRCNCNT538,3.0000000000,Çift,20858,,,,,,
1107,20859,LN001,20949,0,0,LNRCND1680,2.0000000000,Çift,20859,,,,,,
1107,20860,LN001,20950,0,0,LNRCNDC116,1.0000000000,Çift,20860,,,,,,
1107,20861,LN001,20951,0,0,LNRCNG8020,4.0000000000,Çift,20861,,,,,,
1107,20862,LN001,20952,0,0,LNRCNR109,4.0000000000,Çift,20862,,,,,,
1107,20863,LN001,20953,0,0,LNRCNSBC723,5.0000000000,Çift,20863,,,,,,
1107,20864,LN001,20954,0,0,RCN652,2.0000000000,Çift,20864,,,,,,
1107,20865,LN001,20955,0,0,RCN655,1.0000000000,Çift,20865,,,,,,
1107,20866,LN001,20956,0,0,RCN716,2.0000000000,Çift,20866,,,,,,
1107,20867,LN001,20957,0,0,RCN748,1.0000000000,Çift,20867,,,,,,
1107,20868,LN001,20958,0,0,RCN761,1.0000000000,Çift,20868,,,,,,
1107,20869,LN001,20959,0,0,RCN923,1.0000000000,Çift,20869,,,,,,
1107,20870,LN001,20960,0,0,RCNCNT661,1.0000000000,Çift,20870,,,,,,
1107,20871,LN001,20961,0,0,RCNCNT836,1.0000000000,Çift,20871,,,,,,
1107,20872,LN001,20962,0,0,RCNCNT940,1.0000000000,Çift,20872,,,,,,
1107,20873,LN001,20963,0,0,RCNGLS2262,7.0000000000,Çift,20873,,,,,,
1107,20874,LN001,20964,0,0,RCNJR1816,2.0000000000,Çift,20874,,,,,,
1107,20875,LN001,20965,0,0,RCNJR1820,4.0000000000,Çift,20875,,,,,,
1107,20876,LN001,20966,0,0,RCNLA378,1.0000000000,Çift,20876,,,,,,
1107,20877,LN001,20967,0,0,RCNM04,3.0000000000,Çift,20877,,,,,,
1107,20878,LN001,20968,0,0,ZKRCN746,1.0000000000,Çift,20878,,,,,,
1107,20879,LN001,20969,0,0,LNRCNT1963,3.0000000000,Çift,20879,,,,,,
1107,20880,LN001,20970,0,0,LNRCNT1975,1.0000000000,Çift,20880,,,,,,
1107,20881,LN001,20971,0,0,LNRCNT2021,2.0000000000,Çift,20881,,,,,,
1107,20882,LN001,20972,0,0,LNRCNT2022,3.0000000000,Çift,20882,,,,,,
1107,20883,LN001,20973,0,0,LNRCNT2023,1.0000000000,Çift,20883,,,,,,
1107,20884,LN001,20974,0,0,LNRCNT2044,3.0000000000,Çift,20884,,,,,,
1107,20885,LN001,20975,0,0,LNRCNT350,2.0000000000,Çift,20885,,,,,,
1107,20886,LN001,20976,0,0,LNRCNDRG1180,2.0000000000,Çift,20886,,,,,,
1107,20887,LN001,20977,0,0,LNRCNG8070,1.0000000000,Çift,20887,,,,,,
1108,20888,LN001,20978,18991,111899,LNRCNKCS1701,1.0000000000,Çift,20888,Zeki,2024-10-09 09:51:50.463000,KGShop,Lindon,2024-10-09 15:57:32.143000,KG-Sevkiyat
1108,20889,LN001,20979,18991,111898,LNRCNKVT8504,1.0000000000,Çift,20889,Zeki,2024-10-09 09:51:50.887000,KGShop,Lindon,2024-10-09 15:57:32.080000,KG-Sevkiyat
1108,20890,LN001,20980,18991,111897,LNRCNKM299,1.0000000000,Çift,20890,Zeki,2024-10-09 09:51:51.013000,KGShop,Lindon,2024-10-09 15:57:32.030000,KG-Sevkiyat
1108,20891,LN001,20981,18991,111896,LNRCNKPRF5000,1.0000000000,Çift,20891,Zeki,2024-10-09 09:51:51.057000,KGShop,Lindon,2024-10-09 15:57:31.977000,KG-Sevkiyat
1108,20892,LN001,20982,18991,111895,LNRCN369,1.0000000000,Çift,20892,Zeki,2024-10-09 09:51:51.107000,KGShop,Lindon,2024-10-09 15:57:31.923000,KG-Sevkiyat
1108,20893,LN001,20983,18991,111894,LNRCND1680,1.0000000000,Çift,20893,Zeki,2024-10-09 09:51:51.143000,KGShop,Lindon,2024-10-09 15:57:31.857000,KG-Sevkiyat
1108,20894,LN001,20984,18991,111893,LNRCNACT10,1.0000000000,Çift,20894,Zeki,2024-10-09 09:51:51.183000,KGShop,Lindon,2024-10-09 15:57:31.783000,KG-Sevkiyat
1108,20895,LN001,20985,18991,111892,ZKRCN211,1.0000000000,Çift,20895,Zeki,2024-10-09 09:51:51.227000,KGShop,Lindon,2024-10-09 15:57:31.730000,KG-Sevkiyat
1108,20896,LN001,20986,18991,111891,LNRCNKZZ1402,1.0000000000,Çift,20896,Zeki,2024-10-09 09:51:51.267000,KGShop,Lindon,2024-10-09 15:57:31.663000,KG-Sevkiyat
1108,20897,LN001,20987,18991,111890,RCN716,1.0000000000,Çift,20897,Zeki,2024-10-09 09:51:51.310000,KGShop,Lindon,2024-10-09 15:57:31.597000,KG-Sevkiyat
1108,20898,LN001,20988,18991,111889,LNRCNKHZ078,1.0000000000,Çift,20898,Zeki,2024-10-09 09:51:51.350000,KGShop,Lindon,2024-10-09 15:57:31.533000,KG-Sevkiyat
1108,20899,LN001,20989,18991,111888,LNRCNKSM503,1.0000000000,Çift,20899,Zeki,2024-10-09 09:51:51.390000,KGShop,Lindon,2024-10-09 15:57:31.457000,KG-Sevkiyat
1108,20900,LN001,20990,18991,111887,LNRCNKVT8511,1.0000000000,Çift,20900,Zeki,2024-10-09 09:51:51.433000,KGShop,Lindon,2024-10-09 15:57:31.393000,KG-Sevkiyat
1108,20901,LN001,20991,18991,111886,LNRCNKVT8511,1.0000000000,Çift,20901,Zeki,2024-10-09 09:51:51.477000,KGShop,Lindon,2024-10-09 15:57:31.340000,KG-Sevkiyat
1108,20902,LN001,20992,18991,111885,LNRCNKCS815Y,5.0000000000,Çift,20902,Zeki,2024-10-09 09:51:51.517000,KGShop,Lindon,2024-10-09 15:57:31.290000,KG-Sevkiyat
1108,20903,LN001,20993,18991,111884,LNRCNXSPX5,1.0000000000,Çift,20903,Zeki,2024-10-09 09:51:51.560000,KGShop,Lindon,2024-10-09 15:57:31.220000,KG-Sevkiyat
1108,20904,LN001,20994,18991,111883,LNRCNDPF140,1.0000000000,Çift,20904,Zeki,2024-10-09 09:51:51.600000,KGShop,Lindon,2024-10-09 15:57:31.103000,KG-Sevkiyat
1108,20905,LN001,20995,18991,111882,LNRCNACT10,2.0000000000,Çift,20905,Zeki,2024-10-09 09:51:51.640000,KGShop,Lindon,2024-10-09 15:57:31.010000,KG-Sevkiyat
1108,20906,LN001,20996,18991,111881,LNRCNKM255,1.0000000000,Çift,20906,Zeki,2024-10-09 09:51:51.687000,KGShop,Lindon,2024-10-09 15:57:30.960000,KG-Sevkiyat
1108,20907,LN001,20997,18991,111880,LNRCNKLCZ920,1.0000000000,Çift,20907,Zeki,2024-10-09 09:51:51.727000,KGShop,Lindon,2024-10-09 15:57:30.907000,KG-Sevkiyat
1108,20908,LN001,20998,18991,111879,LNRCNKCS815Y,1.0000000000,Çift,20908,Zeki,2024-10-09 09:51:51.767000,KGShop,Lindon,2024-10-09 15:57:30.850000,KG-Sevkiyat
1108,20909,LN001,20999,18991,111878,LNRCNXSPX6,1.0000000000,Çift,20909,Zeki,2024-10-09 09:51:51.807000,KGShop,Lindon,2024-10-09 15:57:30.793000,KG-Sevkiyat
1108,20910,LN001,21000,18991,111877,LNRCNXSPX6,1.0000000000,Çift,20910,Zeki,2024-10-09 09:51:51.850000,KGShop,Lindon,2024-10-09 15:57:30.743000,KG-Sevkiyat
1108,20911,LN001,21001,18991,111876,LNRCNKVT5001,1.0000000000,Çift,20911,Zeki,2024-10-09 09:51:51.903000,KGShop,Lindon,2024-10-09 15:57:30.690000,KG-Sevkiyat
1108,20912,LN001,21002,18991,111875,LNRCNG8030,1.0000000000,Çift,20912,Zeki,2024-10-09 09:51:51.950000,KGShop,Lindon,2024-10-09 15:57:30.637000,KG-Sevkiyat
1108,20913,LN001,21003,18991,111874,LNRCNKLCZ711,1.0000000000,Çift,20913,Zeki,2024-10-09 09:51:51.997000,KGShop,Lindon,2024-10-09 15:57:30.577000,KG-Sevkiyat
1108,20914,LN001,21004,18991,111873,LNRCNKM299,1.0000000000,Çift,20914,Zeki,2024-10-09 09:51:52.047000,KGShop,Lindon,2024-10-09 15:57:30.517000,KG-Sevkiyat
1108,20915,LN001,21005,18991,111872,LNRCNKM360,4.0000000000,Çift,20915,Zeki,2024-10-09 09:51:52.100000,KGShop,Lindon,2024-10-09 15:57:30.467000,KG-Sevkiyat
1108,20916,LN001,21006,18991,111871,LNRCNKM299,1.0000000000,Çift,20916,Zeki,2024-10-09 09:51:52.147000,KGShop,Lindon,2024-10-09 15:57:30.420000,KG-Sevkiyat
1108,20917,LN001,21007,18991,111870,LNRCNKLCZ2240,1.0000000000,Çift,20917,Zeki,2024-10-09 09:51:52.193000,KGShop,Lindon,2024-10-09 15:57:30.370000,KG-Sevkiyat
1108,20918,LN001,21008,18991,111869,LNRCNKLCZ2240,1.0000000000,Çift,20918,Zeki,2024-10-09 09:51:52.240000,KGShop,Lindon,2024-10-09 15:57:30.327000,KG-Sevkiyat
1108,20919,LN001,21009,18991,111868,LNRCNKLCZ2240,1.0000000000,Çift,20919,Zeki,2024-10-09 09:51:52.287000,KGShop,Lindon,2024-10-09 15:57:30.270000,KG-Sevkiyat
1108,20920,LN001,21010,18991,111867,LNRCNKLCZ2240,1.0000000000,Çift,20920,Zeki,2024-10-09 09:51:52.333000,KGShop,Lindon,2024-10-09 15:57:30.203000,KG-Sevkiyat
1108,20921,LN001,21011,18991,111866,LNRCNACT10,1.0000000000,Çift,20921,Zeki,2024-10-09 09:51:52.377000,KGShop,Lindon,2024-10-09 15:57:30.137000,KG-Sevkiyat
1108,20922,LN001,21012,18991,111865,RCNWLG072,1.0000000000,Çift,20922,Zeki,2024-10-09 09:51:52.420000,KGShop,Lindon,2024-10-09 15:57:30.083000,KG-Sevkiyat
1108,20923,LN001,21013,18991,111864,LNRCNT836,2.0000000000,Çift,20923,Zeki,2024-10-09 09:51:52.463000,KGShop,Lindon,2024-10-09 15:57:30.030000,KG-Sevkiyat
1108,20924,LN001,21014,18991,111863,LNRCNKSM503,1.0000000000,Çift,20924,Zeki,2024-10-09 09:51:52.510000,KGShop,Lindon,2024-10-09 15:57:29.980000,KG-Sevkiyat
1108,20925,LN001,21015,18991,111862,LNRCNKM360,1.0000000000,Çift,20925,Zeki,2024-10-09 09:51:52.553000,KGShop,Lindon,2024-10-09 15:57:29.930000,KG-Sevkiyat
1108,20926,LN001,21016,18991,111861,LNRCNKM299,1.0000000000,Çift,20926,Zeki,2024-10-09 09:51:52.593000,KGShop,Lindon,2024-10-09 15:57:29.880000,KG-Sevkiyat
1108,20927,LN001,21017,18991,111860,LNRCNT836,1.0000000000,Çift,20927,Zeki,2024-10-09 09:51:52.640000,KGShop,Lindon,2024-10-09 15:57:29.827000,KG-Sevkiyat
1108,20928,LN001,21018,18991,111859,LNRCNKLCZ920,2.0000000000,Çift,20928,Zeki,2024-10-09 09:51:52.680000,KGShop,Lindon,2024-10-09 15:57:29.773000,KG-Sevkiyat
1108,20929,LN001,21019,18991,111858,LNRCNXSPX6,2.0000000000,Çift,20929,Zeki,2024-10-09 09:51:52.730000,KGShop,Lindon,2024-10-09 15:57:29.723000,KG-Sevkiyat
1108,20930,LN001,21020,18991,111857,LNRCN404,1.0000000000,Çift,20930,Zeki,2024-10-09 09:51:52.770000,KGShop,Lindon,2024-10-09 15:57:29.673000,KG-Sevkiyat
1108,20931,LN001,21021,18991,111856,LNRCNKB180,1.0000000000,Çift,20931,Zeki,2024-10-09 09:51:52.810000,KGShop,Lindon,2024-10-09 15:57:29.623000,KG-Sevkiyat
1108,20932,LN001,21022,18991,111855,LNRCNT836,1.0000000000,Çift,20932,Zeki,2024-10-09 09:51:52.850000,KGShop,Lindon,2024-10-09 15:57:29.563000,KG-Sevkiyat
1108,20933,LN001,21023,18991,111854,LNRCNT2023,1.0000000000,Çift,20933,Zeki,2024-10-09 09:51:52.890000,KGShop,Lindon,2024-10-09 15:57:29.520000,KG-Sevkiyat
1108,20934,LN001,21024,18991,111853,LNRCNKM360,1.0000000000,Çift,20934,Zeki,2024-10-09 09:51:52.933000,KGShop,Lindon,2024-10-09 15:57:29.460000,KG-Sevkiyat
1108,20935,LN001,21025,18991,111852,LNRCNDPF140,1.0000000000,Çift,20935,Zeki,2024-10-09 09:51:52.980000,KGShop,Lindon,2024-10-09 15:57:29.413000,KG-Sevkiyat
1108,20936,LN001,21026,18991,111851,LNRCNDPF140,1.0000000000,Çift,20936,Zeki,2024-10-09 09:51:53.017000,KGShop,Lindon,2024-10-09 15:57:29.353000,KG-Sevkiyat
1108,20937,LN001,21027,18991,111850,LNRCNKD801,1.0000000000,Çift,20937,Zeki,2024-10-09 09:51:53.057000,KGShop,Lindon,2024-10-09 15:57:29.297000,KG-Sevkiyat
1108,20938,LN001,21028,18991,111849,LNRCNKVT8503,1.0000000000,Çift,20938,Zeki,2024-10-09 09:51:53.103000,KGShop,Lindon,2024-10-09 15:57:29.253000,KG-Sevkiyat
1108,20939,LN001,21029,18991,111848,LNRCNKERT1455,1.0000000000,Çift,20939,Zeki,2024-10-09 09:51:53.157000,KGShop,Lindon,2024-10-09 15:57:29.193000,KG-Sevkiyat
1108,20940,LN001,21030,18991,111847,LNRCNDPF156,1.0000000000,Çift,20940,Zeki,2024-10-09 09:51:53.213000,KGShop,Lindon,2024-10-09 15:57:29.143000,KG-Sevkiyat
1108,20941,LN001,21031,18991,111846,LNRCNKVT8511,1.0000000000,Çift,20941,Zeki,2024-10-09 09:51:53.260000,KGShop,Lindon,2024-10-09 15:57:29.090000,KG-Sevkiyat
1108,20942,LN001,21032,18991,111845,LNRCNTWG285,1.0000000000,Çift,20942,Zeki,2024-10-09 09:51:53.303000,KGShop,Lindon,2024-10-09 15:57:29.037000,KG-Sevkiyat
1108,20943,LN001,21033,18991,111844,LNRCNACT56,1.0000000000,Çift,20943,Zeki,2024-10-09 09:51:53.347000,KGShop,Lindon,2024-10-09 15:57:28.980000,KG-Sevkiyat
1108,20944,LN001,21034,18991,111843,LNRCNKM255,1.0000000000,Çift,20944,Zeki,2024-10-09 09:51:53.393000,KGShop,Lindon,2024-10-09 15:57:28.920000,KG-Sevkiyat
1108,20945,LN001,21035,18991,111842,LNRCNKM299,1.0000000000,Çift,20945,Zeki,2024-10-09 09:51:53.443000,KGShop,Lindon,2024-10-09 15:57:28.867000,KG-Sevkiyat
1108,20946,LN001,21036,18991,111841,LNRCNDPF156,1.0000000000,Çift,20946,Zeki,2024-10-09 09:51:53.493000,KGShop,Lindon,2024-10-09 15:57:28.820000,KG-Sevkiyat
1108,20947,LN001,21037,18991,111840,LNRCNPT45,1.0000000000,Çift,20947,Zeki,2024-10-09 09:51:53.547000,KGShop,Lindon,2024-10-09 15:57:28.770000,KG-Sevkiyat
1108,20948,LN001,21038,18991,111839,LNRCNKM299,4.0000000000,Çift,20948,Zeki,2024-10-09 09:51:53.593000,KGShop,Lindon,2024-10-09 15:57:28.570000,KG-Sevkiyat
1108,20949,LN001,21039,18991,111838,RCNJLX20,1.0000000000,Çift,20949,Zeki,2024-10-09 09:51:53.643000,KGShop,Lindon,2024-10-09 15:57:28.487000,KG-Sevkiyat
1108,20950,LN001,21040,18991,111837,LNRCN383,1.0000000000,Çift,20950,Zeki,2024-10-09 09:51:53.683000,KGShop,Lindon,2024-10-09 15:57:28.433000,KG-Sevkiyat
1108,20951,LN001,21041,18991,111836,LNRCNKM299,1.0000000000,Çift,20951,Zeki,2024-10-09 09:51:53.723000,KGShop,Lindon,2024-10-09 15:57:28.380000,KG-Sevkiyat
1108,20952,LN001,21042,18991,111835,LNRCNKLCZ340,1.0000000000,Çift,20952,Zeki,2024-10-09 09:51:53.763000,KGShop,Lindon,2024-10-09 15:57:28.320000,KG-Sevkiyat
1108,20953,LN001,21043,18991,111834,LNRCNDPF156,1.0000000000,Çift,20953,Zeki,2024-10-09 09:51:53.807000,KGShop,Lindon,2024-10-09 15:57:28.260000,KG-Sevkiyat
1108,20954,LN001,21044,18991,111833,RCNJLX20,1.0000000000,Çift,20954,Zeki,2024-10-09 09:51:53.847000,KGShop,Lindon,2024-10-09 15:57:28.203000,KG-Sevkiyat
1108,20955,LN001,21045,18991,111832,RCNJLX20,1.0000000000,Çift,20955,Zeki,2024-10-09 09:51:53.887000,KGShop,Lindon,2024-10-09 15:57:28.153000,KG-Sevkiyat
1108,20956,LN001,21046,18991,111831,LNRCNACT10,2.0000000000,Çift,20956,Zeki,2024-10-09 09:51:53.930000,KGShop,Lindon,2024-10-09 15:57:28.103000,KG-Sevkiyat
1108,20957,LN001,21047,18991,111830,LNRCNKLCZ1990,1.0000000000,Çift,20957,Zeki,2024-10-09 09:51:53.973000,KGShop,Lindon,2024-10-09 15:57:28.050000,KG-Sevkiyat
1108,20958,LN001,21048,18991,111829,LNRCNKCS816S,1.0000000000,Çift,20958,Zeki,2024-10-09 09:51:54.033000,KGShop,Lindon,2024-10-09 15:57:27.993000,KG-Sevkiyat
1108,20959,LN001,21049,18991,111828,LNRCNKFM1903,1.0000000000,Çift,20959,Zeki,2024-10-09 09:51:54.080000,KGShop,Lindon,2024-10-09 15:57:27.927000,KG-Sevkiyat
1108,20960,LN001,21050,18991,111827,LNRCNKCS815Y,2.0000000000,Çift,20960,Zeki,2024-10-09 09:51:54.120000,KGShop,Lindon,2024-10-09 15:57:27.853000,KG-Sevkiyat
