FisNo,Fisinx,FisTur,FisTip,Tarih,EvrakNo,Banka,Sube,Hesap,cmb,cmbkod,cmbkod1,cmbkod2,Location,OzKod1,OzKod2,MuhKodBanka,Muhkodcmb,Tutar,ParaCinsi,cbpg,cbpgMuhKod,Tanim,VadeOran,Masraf,GiderKod,KDVOran,KdvMuhKod,Tarih1,Tarih2,MuhKod,FisTur_Tanim,FisTip_Tanim,Proje_D_Id
64,1042,2,1,2020-10-16 00:00:00,,01,464,71014406,C,320.404,NATURLAND AYAK ,Naturland Ayak ,,,,,,10000.0,TL,,,YAPI KREDİ BNK GİDEN,0.00,0.0,,0.0,,2020-10-16 00:00:00,2020-10-16 00:00:00,,EFT İşlemi,Gönderilen,
64,1043,2,1,2020-10-16 00:00:00,,01,464,71014406,C,320.383,TESSERA AYAKKAB,TESSERA AYAKKAB,,,,,,20000.0,TL,,,YAPI KREDİ BNK GİDEN,0.00,0.0,,0.0,,2020-10-16 00:00:00,2020-10-16 00:00:00,,EFT İşlemi,Gönderilen,
64,1044,2,1,2020-10-16 00:00:00,,01,464,71014406,C,320.680,SAVCILI AYAKKAB,SAVCILI AYAKKAB,,,,,,30000.0,TL,,,YAPI KREDİ BNK GİDEN,0.00,0.0,,0.0,,2020-10-16 00:00:00,2020-10-16 00:00:00,,EFT İşlemi,Gönderilen,
64,1045,2,1,2020-10-16 00:00:00,,01,464,71014406,C,320.332,YAGMUR AYAKKABI,YAGMUR AYAKKABI,,,,,,30000.0,TL,,,YAPI KREDİ BNK GİDEN,0.00,0.0,,0.0,,2020-10-16 00:00:00,2020-10-16 00:00:00,,EFT İşlemi,Gönderilen,
64,1046,2,1,2020-10-16 00:00:00,,01,464,71014406,C,320.522,GÜNDOĞDU DERİ M,GÜNDOĞDU DERİ M,,,,,,15000.0,TL,,,YAPI KREDİ BNK GİDEN,0.00,0.0,,0.0,,2020-10-16 00:00:00,2020-10-16 00:00:00,,EFT İşlemi,Gönderilen,
64,1047,2,1,2020-10-16 00:00:00,,01,464,71014406,C,320.148,MAS AYAKKABI,MAS KUNDURA MUS,,,,,,60000.0,TL,,,YAPI KREDİ BNK GİDEN,0.00,0.0,,0.0,,2020-10-16 00:00:00,2020-10-16 00:00:00,,EFT İşlemi,Gönderilen,
65,1048,2,1,2020-11-13 00:00:00,,01,464,71014406,C,320.721,SARIKAYA AYAKKA,SARIKAYA AYAKKA,,,,,,8000.0,TL,,,YAPIKREDİ BNK GİDEN ,0.00,0.0,,0.0,,2020-11-13 00:00:00,2020-11-13 00:00:00,,EFT İşlemi,Gönderilen,
65,1049,2,1,2020-11-13 00:00:00,,01,464,71014406,C,320.746,BEIRUT AYAKKABI,BEIRUT AYAKKABI,,,,,,1600.0,TL,,,YAPIKREDİ BNK GİDEN ,0.00,0.0,,0.0,,2020-11-13 00:00:00,2020-11-13 00:00:00,,EFT İşlemi,Gönderilen,
65,1050,2,1,2020-11-13 00:00:00,,01,464,71014406,C,320.443,DİAMOND AYAKKAB,DİAMOND ZENNE A,,,,,,30000.0,TL,,,YAPIKREDİ BNK GİDEN ,0.00,0.0,,0.0,,2020-11-13 00:00:00,2020-11-13 00:00:00,,EFT İşlemi,Gönderilen,
65,1051,2,1,2020-11-13 00:00:00,,01,464,71014406,C,320.784,ÇEVİK AYAKKABI,CEVİK AYAKKABI-,,,,,,10000.0,TL,,,YAPIKREDİ BNK GİDEN ,0.00,0.0,,0.0,,2020-11-13 00:00:00,2020-11-13 00:00:00,,EFT İşlemi,Gönderilen,
65,1052,2,1,2020-11-13 00:00:00,,01,464,71014406,C,320.404,NATURLAND AYAK ,Naturland Ayak ,,,,,,20000.0,TL,,,YAPIKREDİ BNK GİDEN ,0.00,0.0,,0.0,,2020-11-13 00:00:00,2020-11-13 00:00:00,,EFT İşlemi,Gönderilen,
65,1053,2,1,2020-11-13 00:00:00,,01,464,71014406,C,320.332,YAGMUR AYAKKABI,YAGMUR AYAKKABI,,,,,,25000.0,TL,,,YAPIKREDİ BNK GİDEN ,0.00,0.0,,0.0,,2020-11-13 00:00:00,2020-11-13 00:00:00,,EFT İşlemi,Gönderilen,
65,1054,2,1,2020-11-13 00:00:00,,01,464,71014406,C,320.148,MAS AYAKKABI,MAS KUNDURA MUS,,,,,,40000.0,TL,,,YAPIKREDİ BNK GİDEN ,0.00,0.0,,0.0,,2020-11-13 00:00:00,2020-11-13 00:00:00,,EFT İşlemi,Gönderilen,
65,1055,2,1,2020-11-13 00:00:00,,01,464,71014406,C,320.771,TRİA KUNDURA,HAYRULLAH MZ-AY,,,,,,9000.0,TL,,,YAPIKREDİ BNK GİDEN ,0.00,0.0,,0.0,,2020-11-13 00:00:00,2020-11-13 00:00:00,,EFT İşlemi,Gönderilen,
65,1056,2,1,2020-11-13 00:00:00,,01,464,71014406,C,320.748,RICH FAMOUS,AYEM AYAKKABI İ,,,,,,1100.0,TL,,,YAPIKREDİ BNK GİDEN ,0.00,0.0,,0.0,,2020-11-13 00:00:00,2020-11-13 00:00:00,,EFT İşlemi,Gönderilen,
65,1057,2,1,2020-11-13 00:00:00,,01,464,71014406,C,320.522,GÜNDOĞDU DERİ M,GÜNDOĞDU DERİ M,,,,,,15000.0,TL,,,YAPIKREDİ BNK GİDEN ,0.00,0.0,,0.0,,2020-11-13 00:00:00,2020-11-13 00:00:00,,EFT İşlemi,Gönderilen,
65,1058,2,1,2020-11-13 00:00:00,,01,464,71014406,C,320.680,SAVCILI AYAKKAB,SAVCILI AYAKKAB,,,,,,25000.0,TL,,,YAPIKREDİ BNK GİDEN,0.00,0.0,,0.0,,2020-11-13 00:00:00,2020-11-13 00:00:00,,EFT İşlemi,Gönderilen,
65,1059,2,1,2020-11-13 00:00:00,,01,464,71014406,C,320.294,SAYILIR AYAKKAB,CEN - SAY,,,,,,5000.0,TL,,,YAPIKREDİ BNK GİDEN ,0.00,0.0,,0.0,,2020-11-13 00:00:00,2020-11-13 00:00:00,,EFT İşlemi,Gönderilen,
65,1060,2,1,2020-11-13 00:00:00,,01,464,71014406,C,320.403,EFFORT,ÖZEN AYAKKABICI,,,,,,11541.0,TL,,,YAPIKREDİ BNK GİDEN ,0.00,0.0,,0.0,,2020-11-13 00:00:00,2020-11-13 00:00:00,,EFT İşlemi,Gönderilen,
65,1061,2,1,2020-11-13 00:00:00,,01,464,71014406,C,320.758,ELZEM AYAKKABI-,ELZEM ORTOPEDİK,,,,,,4000.0,TL,,,YAPIKREDİ BNK GİDEN ,0.00,0.0,,0.0,,2020-11-13 00:00:00,2020-11-13 00:00:00,,EFT İşlemi,Gönderilen,
65,1062,2,1,2020-11-13 00:00:00,,01,464,71014406,C,320.526,ÖZ ÜÇ KARDEŞLER,ÖZ-ÜÇ KARDEŞ AY,,,,,,5000.0,TL,,,YAPIKREDİ BNK GİDEN ,0.00,0.0,,0.0,,2020-11-13 00:00:00,2020-11-13 00:00:00,,EFT İşlemi,Gönderilen,
65,1063,2,1,2020-11-13 00:00:00,,01,464,71014406,C,320.426,TRENDY AYAKKABI,BLACK TRENDY ve,,,,,,7000.0,TL,,,YAPIKREDİ BNK GİDEN ,0.00,0.0,,0.0,,2020-11-13 00:00:00,2020-11-13 00:00:00,,EFT İşlemi,Gönderilen,
65,1064,2,1,2020-11-13 00:00:00,,01,464,71014406,C,320.039,FOSCO AYAKKABI,DUMAN AYAKKABIC,,,,,,5000.0,TL,,,YAPIKREDİ BNK GİDEN ,0.00,0.0,,0.0,,2020-11-13 00:00:00,2020-11-13 00:00:00,,EFT İşlemi,Gönderilen,
65,1065,2,1,2020-11-13 00:00:00,,01,464,71014406,C,320.600,PSC AYAKKABI,SABRİ BEY,,,,,,10000.0,TL,,,YAPIKREDİ BNK GİDEN ,0.00,0.0,,0.0,,2020-11-13 00:00:00,2020-11-13 00:00:00,,EFT İşlemi,Gönderilen,
65,1066,2,1,2020-11-13 00:00:00,,01,464,71014406,C,320.677,CESS AYAKKABI,,,,,,,5000.0,TL,,,YAPIKREDİ BNK GİDEN ,0.00,0.0,,0.0,,2020-11-13 00:00:00,2020-11-13 00:00:00,,EFT İşlemi,Gönderilen,
65,1067,2,1,2020-11-13 00:00:00,,01,464,71014406,C,320.732,FORELLİ ORTOPED,ALKAN AYAKKABI ,,,,,,11500.0,TL,,,YAPIKREDİ BNK GİDEN ,0.00,0.0,,0.0,,2020-11-13 00:00:00,2020-11-13 00:00:00,,EFT İşlemi,Gönderilen,
65,1068,2,1,2020-11-13 00:00:00,,01,464,71014406,C,320.714,FORGATTO SHOES,FORGATTO SHOES ,,,,,,7000.0,TL,,,YAPIKREDİ BNK GİDEN ,0.00,0.0,,0.0,,2020-11-13 00:00:00,2020-11-13 00:00:00,,EFT İşlemi,Gönderilen,
65,1069,2,1,2020-11-13 00:00:00,,01,464,71014406,C,320.383,TESSERA AYAKKAB,TESSERA AYAKKAB,,,,,,8000.0,TL,,,YAPIKREDİ BNK GİDEN ,0.00,0.0,,0.0,,2020-11-13 00:00:00,2020-11-13 00:00:00,,EFT İşlemi,Gönderilen,
65,1070,2,1,2020-11-13 00:00:00,,01,464,71014406,C,320.369,BAKAN KUNDURA -,BAKAN KUNDURA -,,,,,,7000.0,TL,,,YAPIKREDİ BNK GİDEN ,0.00,0.0,,0.0,,2020-11-13 00:00:00,2020-11-13 00:00:00,,EFT İşlemi,Gönderilen,
65,1071,2,1,2020-11-13 00:00:00,,01,464,71014406,C,320.737,OSKAR AYAKKABI,MFS SARRAF AYAK,,,,,,10000.0,TL,,,YAPIKREDİ BNK GİDEN ,0.00,0.0,,0.0,,2020-11-13 00:00:00,2020-11-13 00:00:00,,EFT İşlemi,Gönderilen,
65,1072,2,1,2020-11-13 00:00:00,,01,464,71014406,C,320.766,NEZIH TERLIKCIO,NEZIH TERLIKCIO,,,,,,15000.0,TL,,,YAPIKREDİ BNK GİDEN ,0.00,0.0,,0.0,,2020-11-13 00:00:00,2020-11-13 00:00:00,,EFT İşlemi,Gönderilen,
65,1073,2,1,2020-11-13 00:00:00,,01,464,71014406,C,320.645,GÖBELEK AYAKKAB,,,,,,,15000.0,TL,,,YAPIKREDİ BNK GİDEN ,0.00,0.0,,0.0,,2020-11-13 00:00:00,2020-11-13 00:00:00,,EFT İşlemi,Gönderilen,
65,1074,2,1,2020-11-13 00:00:00,,01,464,71014406,C,320.752,ÖZGÜR AYAKKABIC,ÖZGÜR AYAKKABI-,,,,,,20000.0,TL,,,YAPIKREDİ BNK GİDEN ,0.00,0.0,,0.0,,2020-11-13 00:00:00,2020-11-13 00:00:00,,EFT İşlemi,Gönderilen,
66,1075,2,1,2021-01-22 00:00:00,,01,464,71014406,C,320.732,FORELLİ ORTOPED,ALKAN AYAKKABI ,,,,,,8000.0,TL,,,YAPI KREDI BNK GİDEN ,0.00,0.0,,0.0,,2021-01-22 00:00:00,2021-01-22 00:00:00,,EFT İşlemi,Gönderilen,
66,1076,2,1,2021-01-22 00:00:00,,01,464,71014406,C,320.403,EFFORT,ÖZEN AYAKKABICI,,,,,,11025.0,TL,,,YAPI KREDI BNK GİDEN,0.00,0.0,,0.0,,2021-01-22 00:00:00,2021-01-22 00:00:00,,EFT İşlemi,Gönderilen,
66,1077,2,1,2021-01-22 00:00:00,,01,464,71014406,C,320.304,CABANİ,,,,,,,22050.0,TL,,,YAPI KREDI BNK GİDEN,0.00,0.0,,0.0,,2021-01-22 00:00:00,2021-01-22 00:00:00,,EFT İşlemi,Gönderilen,
66,1078,2,1,2021-01-22 00:00:00,,01,464,71014406,C,320.752,ÖZGÜR AYAKKABIC,ÖZGÜR AYAKKABI-,,,,,,5000.0,TL,,,YAPI KREDI BNK GİDEN,0.00,0.0,,0.0,,2021-01-22 00:00:00,2021-01-22 00:00:00,,EFT İşlemi,Gönderilen,
66,1079,2,1,2021-01-22 00:00:00,,01,464,71014406,C,320.784,ÇEVİK AYAKKABI,CEVİK AYAKKABI-,,,,,,1400.0,TL,,,YAPI KREDI BNK GİDEN,0.00,0.0,,0.0,,2021-01-22 00:00:00,2021-01-22 00:00:00,,EFT İşlemi,Gönderilen,
66,1080,2,1,2021-01-22 00:00:00,,01,464,71014406,C,320.763,ÖZER KUNDURA,ÖZER KUNDURA Tİ,,,,,,3000.0,TL,,,YAPI KREDI BNK GİDEN,0.00,0.0,,0.0,,2021-01-22 00:00:00,2021-01-22 00:00:00,,EFT İşlemi,Gönderilen,
66,1081,2,1,2021-01-22 00:00:00,,01,464,71014406,C,320.369,BAKAN KUNDURA -,BAKAN KUNDURA -,,,,,,3000.0,TL,,,YAPI KREDI BNK GİDEN,0.00,0.0,,0.0,,2021-01-22 00:00:00,2021-01-22 00:00:00,,EFT İşlemi,Gönderilen,
66,1082,2,1,2021-01-22 00:00:00,,01,464,71014406,C,320.721,SARIKAYA AYAKKA,SARIKAYA AYAKKA,,,,,,4000.0,TL,,,YAPI KREDI BNK GİDEN,0.00,0.0,,0.0,,2021-01-22 00:00:00,2021-01-22 00:00:00,,EFT İşlemi,Gönderilen,
66,1083,2,1,2021-01-22 00:00:00,,01,464,71014406,C,320.777,ARAZİ AYAKKABI,,,,,,,6000.0,TL,,,YAPI KREDI BNK GİDEN,0.00,0.0,,0.0,,2021-01-22 00:00:00,2021-01-22 00:00:00,,EFT İşlemi,Gönderilen,
66,1084,2,1,2021-01-22 00:00:00,,01,464,71014406,C,320.714,FORGATTO SHOES,FORGATTO SHOES ,,,,,,8000.0,TL,,,YAPI KREDI BNK GİDEN,0.00,0.0,,0.0,,2021-01-22 00:00:00,2021-01-22 00:00:00,,EFT İşlemi,Gönderilen,
66,1085,2,1,2021-01-22 00:00:00,,01,464,71014406,C,320.766,NEZIH TERLIKCIO,NEZIH TERLIKCIO,,,,,,7000.0,TL,,,YAPI KREDI BNK GİDEN,0.00,0.0,,0.0,,2021-01-22 00:00:00,2021-01-22 00:00:00,,EFT İşlemi,Gönderilen,
66,1086,2,1,2021-01-22 00:00:00,,01,464,71014406,C,320.657,SEÇ KUNDURA MEH,SEÇ KUNDURA MEH,,,,,,5000.0,TL,,,YAPI KREDI BNK GİDEN,0.00,0.0,,0.0,,2021-01-22 00:00:00,2021-01-22 00:00:00,,EFT İşlemi,Gönderilen,
66,1087,2,1,2021-01-22 00:00:00,,01,464,71014406,C,320.645,GÖBELEK AYAKKAB,,,,,,,7000.0,TL,,,YAPI KREDI BNK GİDEN,0.00,0.0,,0.0,,2021-01-22 00:00:00,2021-01-22 00:00:00,,EFT İşlemi,Gönderilen,
66,1088,2,1,2021-01-22 00:00:00,,01,464,71014406,C,320.644,SAVANA AYAKKABI,MABB AYAKKABI S,,,,,,10000.0,TL,,,YAPI KREDI BNK GİDEN,0.00,0.0,,0.0,,2021-01-22 00:00:00,2021-01-22 00:00:00,,EFT İşlemi,Gönderilen,
66,1089,2,1,2021-01-22 00:00:00,,01,464,71014406,C,320.662,TURKUAZ AYAKKAB,TURKUAZ AYAKKAB,,,,,,8000.0,TL,,,YAPI KREDI BNK GİDEN,0.00,0.0,,0.0,,2021-01-22 00:00:00,2021-01-22 00:00:00,,EFT İşlemi,Gönderilen,
66,1090,2,1,2021-01-22 00:00:00,,01,464,71014406,C,320.522,GÜNDOĞDU DERİ M,GÜNDOĞDU DERİ M,,,,,,5000.0,TL,,,YAPI KREDI BNK GİDEN,0.00,0.0,,0.0,,2021-01-22 00:00:00,2021-01-22 00:00:00,,EFT İşlemi,Gönderilen,
66,1091,2,1,2021-01-22 00:00:00,,01,464,71014406,C,320.706,VETAŞ PLASTİK V,,,,,,,10000.0,TL,,,YAPI KREDI BNK GİDEN,0.00,0.0,,0.0,,2021-01-22 00:00:00,2021-01-22 00:00:00,,EFT İşlemi,Gönderilen,
66,1092,2,1,2021-01-22 00:00:00,,01,464,71014406,C,320.680,SAVCILI AYAKKAB,SAVCILI AYAKKAB,,,,,,10000.0,TL,,,YAPI KREDI BNK GİDEN,0.00,0.0,,0.0,,2021-01-22 00:00:00,2021-01-22 00:00:00,,EFT İşlemi,Gönderilen,
66,1093,2,1,2021-01-22 00:00:00,,01,464,71014406,C,320.332,YAGMUR AYAKKABI,YAGMUR AYAKKABI,,,,,,15000.0,TL,,,YAPI KREDI BNK GİDEN,0.00,0.0,,0.0,,2021-01-22 00:00:00,2021-01-22 00:00:00,,EFT İşlemi,Gönderilen,
66,1094,2,1,2021-01-22 00:00:00,,01,464,71014406,C,320.443,DİAMOND AYAKKAB,DİAMOND ZENNE A,,,,,,25000.0,TL,,,YAPI KREDI BNK GİDEN,0.00,0.0,,0.0,,2021-01-22 00:00:00,2021-01-22 00:00:00,,EFT İşlemi,Gönderilen,
66,1095,2,1,2021-01-22 00:00:00,,01,464,71014406,C,320.404,NATURLAND AYAK ,Naturland Ayak ,,,,,,20000.0,TL,,,YAPI KREDI BNK GİDEN,0.00,0.0,,0.0,,2021-01-22 00:00:00,2021-01-22 00:00:00,,EFT İşlemi,Gönderilen,
66,1096,2,1,2021-01-22 00:00:00,,01,464,71014406,C,320.148,MAS AYAKKABI,MAS KUNDURA MUS,,,,,,50000.0,TL,,,YAPI KREDI BNK GİDEN,0.00,0.0,,0.0,,2021-01-22 00:00:00,2021-01-22 00:00:00,,EFT İşlemi,Gönderilen,
67,1097,2,1,2021-03-26 00:00:00,,01,464,71014406,C,320.792,GİZEM AYAKKABI,GİZEM AYAKKABI - YASEMİN HAVA,,,,,,3000.0,TL,,,YAPIKREDİ EFT İLE ÖDEME,0.00,0.0,,0.0,,2021-03-26 00:00:00,2021-03-26 00:00:00,,,Gönderilen,0
67,1098,2,1,2021-03-26 00:00:00,,01,464,71014406,C,320.767,SENATOR SULEYMAN,SENATÖR AYAKKABI - İBRAHİM TOKBAŞ,,,,,,5000.0,TL,,,YAPIKREDİ EFT İLE ÖDEME,0.00,0.0,,0.0,,2021-03-26 00:00:00,2021-03-26 00:00:00,,,Gönderilen,0
67,1099,2,1,2021-03-26 00:00:00,,01,464,71014406,C,320.652,MODDER ,ERHAN İSAOĞULLARI,,,,,,15000.0,TL,,,YAPIKREDİ EFT İLE ÖDEME,0.00,0.0,,0.0,,2021-03-26 00:00:00,2021-03-26 00:00:00,,,Gönderilen,0
67,1100,2,1,2021-03-26 00:00:00,,01,464,71014406,C,320.403,EFFORT,ÖZEN AYAKKABICILIK,,,,,,7995.0,TL,,,YAPIKREDİ EFT İLE ÖDEME,0.00,0.0,,0.0,,2021-03-26 00:00:00,2021-03-26 00:00:00,,,Gönderilen,0
67,1101,2,1,2021-03-26 00:00:00,,01,464,71014406,C,320.304,CABANİ,,,,,,,11926.0,TL,,,YAPIKREDİ EFT İLE ÖDEME,0.00,0.0,,0.0,,2021-03-26 00:00:00,2021-03-26 00:00:00,,,Gönderilen,0
67,1102,2,1,2021-03-26 00:00:00,,01,464,71014406,C,320.383,TESSERA AYAKKABICILIK,TESSERA AYAKKABICILIK SAN. VE TİC. LTD. ŞTİ.,,,,,,1000.0,TL,,,YAPIKREDİ EFT İLE ÖDEME,0.00,0.0,,0.0,,2021-03-26 00:00:00,2021-03-26 00:00:00,,,Gönderilen,0
67,1103,2,1,2021-03-26 00:00:00,,01,464,71014406,C,320.579,GÜVEN AYAKKABI - PONTT,A.KADİR GÜVEN,,,,,,3110.0,TL,,,YAPIKREDİ EFT İLE ÖDEME,0.00,0.0,,0.0,,2021-03-26 00:00:00,2021-03-26 00:00:00,,,Gönderilen,0
67,1104,2,1,2021-03-26 00:00:00,,01,464,71014406,C,320.522,GÜNDOĞDU DERİ MAM. TİC. LTD. ŞTİ.,GÜNDOĞDU DERİ MAM. TİC. LTD. ŞTİ.,,,,,,3000.0,TL,,,YAPIKREDİ EFT İLE ÖDEME,0.00,0.0,,0.0,,2021-03-26 00:00:00,2021-03-26 00:00:00,,,Gönderilen,0
67,1105,2,1,2021-03-26 00:00:00,,01,464,71014406,C,320.697,YUKSEL AYAKKABICILIK,YUKSEL AYAKKABICILIK - MEHMET AKÇA,,,,,,4000.0,TL,,,YAPIKREDİ EFT İLE ÖDEME,0.00,0.0,,0.0,,2021-03-26 00:00:00,2021-03-26 00:00:00,,,Gönderilen,0
67,1106,2,1,2021-03-26 00:00:00,,01,464,71014406,C,320.766,NEZIH TERLIKCIOGLU-IRONA AYAKKABI,NEZIH TERLIKCIOGLU MAĞAZACILIK VE AYAKKABI SAN.TIC.LTD.ŞTI,,,,,,5000.0,TL,,,YAPIKREDİ EFT İLE ÖDEME,0.00,0.0,,0.0,,2021-03-26 00:00:00,2021-03-26 00:00:00,,,Gönderilen,0
67,1107,2,1,2021-03-26 00:00:00,,01,464,71014406,C,320.758,ELZEM AYAKKABI-SAHRA,ELZEM ORTOPEDİK AYAKKABI SAN. VE TİC.LTD.ŞTİ.,,,,,,5500.0,TL,,,YAPIKREDİ EFT İLE ÖDEME,0.00,0.0,,0.0,,2021-03-26 00:00:00,2021-03-26 00:00:00,,,Gönderilen,0
67,1108,2,1,2021-03-26 00:00:00,,01,464,71014406,C,320.039,FOSCO AYAKKABI,DUMAN AYAKKABICILIK SAN. VE TİC. LTD. ŞTİ.,,,,,,7000.0,TL,,,YAPIKREDİ EFT İLE ÖDEME,0.00,0.0,,0.0,,2021-03-26 00:00:00,2021-03-26 00:00:00,,,Gönderilen,0
67,1109,2,1,2021-03-26 00:00:00,,01,464,71014406,C,320.714,FORGATTO SHOES,FORGATTO SHOES - OSMAN POLAT,,,,,,5000.0,TL,,,YAPIKREDİ EFT İLE ÖDEME,0.00,0.0,,0.0,,2021-03-26 00:00:00,2021-03-26 00:00:00,,,Gönderilen,0
67,1110,2,1,2021-03-26 00:00:00,,01,464,71014406,C,320.294,SAYILIR AYAKKABI VE TABAN SAN. TİC. LTD. ŞTİ.,CEN - SAY,,,,,,5000.0,TL,,,YAPIKREDİ EFT İLE ÖDEME,0.00,0.0,,0.0,,2021-03-26 00:00:00,2021-03-26 00:00:00,,,Gönderilen,0
67,1111,2,1,2021-03-26 00:00:00,,01,464,71014406,C,320.680,SAVCILI AYAKKABI,SAVCILI AYAKKABI - MURAT SAVCILI,,,,,,9000.0,TL,,,YAPIKREDİ EFT İLE ÖDEME,0.00,0.0,,0.0,,2021-03-26 00:00:00,2021-03-26 00:00:00,,,Gönderilen,0
67,1112,2,1,2021-03-26 00:00:00,,01,464,71014406,C,320.369,BAKAN KUNDURA -TUNCAY YOKSULABAKAN,BAKAN KUNDURA -TUNCAY YOKSULABAKAN,,,,,,5000.0,TL,,,YAPIKREDİ EFT İLE ÖDEME,0.00,0.0,,0.0,,2021-03-26 00:00:00,2021-03-26 00:00:00,,,Gönderilen,0
67,1113,2,1,2021-03-26 00:00:00,,01,464,71014406,C,320.737,OSKAR AYAKKABI,MFS SARRAF AYAKKABI SAN. VE TIC. LTD. ŞTI,,,,,,5000.0,TL,,,YAPIKREDİ EFT İLE ÖDEME,0.00,0.0,,0.0,,2021-03-26 00:00:00,2021-03-26 00:00:00,,,Gönderilen,0
67,1114,2,1,2021-03-26 00:00:00,,01,464,71014406,C,320.767,SENATOR SULEYMAN,SENATÖR AYAKKABI - İBRAHİM TOKBAŞ,,,,,,5000.0,TL,,,YAPIKREDİ EFT İLE ÖDEME,0.00,0.0,,0.0,,2021-03-26 00:00:00,2021-03-26 00:00:00,,,Gönderilen,0
67,1115,2,1,2021-03-26 00:00:00,,01,464,71014406,C,320.787,RAMAS AYAKKABI,,,,,,,10000.0,TL,,,YAPIKREDİ EFT İLE ÖDEME,0.00,0.0,,0.0,,2021-03-26 00:00:00,2021-03-26 00:00:00,,,Gönderilen,0
67,1116,2,1,2021-03-26 00:00:00,,01,464,71014406,C,320.732,FORELLİ ORTOPEDİ AYAKKABI,ALKAN AYAKKABI VE DERI MAM. SAN. VE TIC. LTD. ŞTİ,,,,,,5000.0,TL,,,YAPIKREDİ EFT İLE ÖDEME,0.00,0.0,,0.0,,2021-03-26 00:00:00,2021-03-26 00:00:00,,,Gönderilen,0
67,1117,2,1,2021-03-26 00:00:00,,01,464,71014406,C,320.662,TURKUAZ AYAKKABI ZEKERİYA YALCIN,TURKUAZ AYAKKABI ZEKERİYA YALCIN,,,,,,7000.0,TL,,,YAPIKREDİ EFT İLE ÖDEME,0.00,0.0,,0.0,,2021-03-26 00:00:00,2021-03-26 00:00:00,,,Gönderilen,0
67,1118,2,1,2021-03-26 00:00:00,,01,464,71014406,C,320.792,GİZEM AYAKKABI,GİZEM AYAKKABI - YASEMİN HAVA,,,,,,7000.0,TL,,,YAPIKREDİ EFT İLE ÖDEME,0.00,0.0,,0.0,,2021-03-26 00:00:00,2021-03-26 00:00:00,,,Gönderilen,0
67,1119,2,1,2021-03-26 00:00:00,,01,464,71014406,C,320.443,DİAMOND AYAKKABI,DİAMOND ZENNE AYAKKABI,,,,,,6000.0,TL,,,YAPIKREDİ EFT İLE ÖDEME,0.00,0.0,,0.0,,2021-03-26 00:00:00,2021-03-26 00:00:00,,,Gönderilen,0
67,1120,2,1,2021-03-26 00:00:00,,01,464,71014406,C,320.657,SEÇ KUNDURA MEHMET DOĞAN,SEÇ KUNDURA MEHMET DOĞAN,,,,,,6000.0,TL,,,YAPIKREDİ EFT İLE ÖDEME,0.00,0.0,,0.0,,2021-03-26 00:00:00,2021-03-26 00:00:00,,,Gönderilen,0
67,1121,2,1,2021-03-26 00:00:00,,01,464,71014406,C,320.786,FARUK KARAR,FARUK DERİ ÜRÜNLERİ SAN. VE TİC.LTD.ŞTİ,,,,,,10000.0,TL,,,YAPIKREDİ EFT İLE ÖDEME,0.00,0.0,,0.0,,2021-03-26 00:00:00,2021-03-26 00:00:00,,,Gönderilen,0
67,1122,2,1,2021-03-26 00:00:00,,01,464,71014406,C,320.795,JOYFUL AYAKKABI,HALİL İBRAHİM SEVİNÇ,,,,,,10000.0,TL,,,YAPIKREDİ EFT İLE ÖDEME,0.00,0.0,,0.0,,2021-03-26 00:00:00,2021-03-26 00:00:00,,,Gönderilen,0
67,1123,2,1,2021-03-26 00:00:00,,01,464,71014406,C,320.763,ÖZER KUNDURA,ÖZER KUNDURA TİC. VE SAN. LTD.ŞTİ,,,,,,10000.0,TL,,,YAPIKREDİ EFT İLE ÖDEME,0.00,0.0,,0.0,,2021-03-26 00:00:00,2021-03-26 00:00:00,,,Gönderilen,0
67,1124,2,1,2021-03-26 00:00:00,,01,464,71014406,C,320.332,YAGMUR AYAKKABI,YAGMUR AYAKKABI AHMET SARITAŞ,,,,,,10000.0,TL,,,YAPIKREDİ EFT İLE ÖDEME,0.00,0.0,,0.0,,2021-03-26 00:00:00,2021-03-26 00:00:00,,,Gönderilen,0
67,1125,2,1,2021-03-26 00:00:00,,01,464,71014406,C,320.784,ÇEVİK AYAKKABI,CEVİK AYAKKABI-HASAN CEVİK,,,,,,15000.0,TL,,,YAPIKREDİ EFT İLE ÖDEME,0.00,0.0,,0.0,,2021-03-26 00:00:00,2021-03-26 00:00:00,,,Gönderilen,0
67,1126,2,1,2021-03-26 00:00:00,,01,464,71014406,C,320.526,ÖZ ÜÇ KARDEŞLER AYAKKABICILIK,ÖZ-ÜÇ KARDEŞ AYAKKABI VE HALI - ÖNDER ŞENDAL,,,,,,15000.0,TL,,,YAPIKREDİ EFT İLE ÖDEME,0.00,0.0,,0.0,,2021-03-26 00:00:00,2021-03-26 00:00:00,,,Gönderilen,0
67,1127,2,1,2021-03-26 00:00:00,,01,464,71014406,C,320.404,NATURLAND AYAK GİYSİLERİ TEKSTİL SAN. VE TİC. LTD. ŞTİ.,Naturland Ayak Giys. Teks. San. ve Tic. Ltd. Şti.,,,,,,15000.0,TL,,,YAPIKREDİ EFT İLE ÖDEME,0.00,0.0,,0.0,,2021-03-26 00:00:00,2021-03-26 00:00:00,,,Gönderilen,0
