SipNo,SipHarinx,Konum,SKOD,Tanim,Miktar,Birim,ParaCinsi,Fiyat,iskonto,iskontoTut,KDVORAN,Durum,TerminTarihi,LotNo,OTVOran,locked,SipharinxB,SipPicture,Proje_D_Id,OzKod1,OzKod2,OzKod3,BagTeklifHarinx
44496,108861,,359 Z A490,,8.000000,CIFT,US,14.690000,0.00,0.000000,,,,,,,,,,,,,
44496,108862,,237 M A625,,12.000000,CIFT,US,29.570000,0.00,0.000000,0.00,,,,,,,,,,,,
44496,108863,,783 M A44DUZ,,5.000000,CIFT,US,12.580000,0.00,0.000000,0.00,,,,,,,,,,,,
44496,108864,,948 M A170,,14.000000,CIFT,US,19.120000,0.00,0.000000,0.00,,,,,,,,,,,,
44496,108865,,757 SZ A7274,,7.000000,CIFT,US,31.420000,0.00,0.000000,0.00,,,,,,,,,,,,
44496,108866,,009 Z A851,,5.000000,CIFT,US,39.280000,0.00,0.000000,0.00,,,,,,,,,,,,
44496,108867,,864 Z A1005,,17.000000,CIFT,US,18.110000,0.00,0.000000,0.00,,,,,,,,,,,,
44496,108868,,757 Z A2031,,15.000000,CIFT,US,24.020000,0.00,0.000000,0.00,,,,,,,,,,,,
44496,108869,,901 SZ A202,,12.000000,CIFT,US,27.360000,0.00,0.000000,,,,,,,,,,,,,
44496,108870,,877 B A105P,,13.000000,CIFT,US,5.900000,0.00,0.000000,0.00,,,,,,,,,,,,
44496,108871,,877 P A105P,,10.000000,CIFT,US,6.550000,0.00,0.000000,0.00,,,,,,,,,,,,
44496,108872,,877 F A105P,,2.000000,CIFT,US,6.550000,0.00,0.000000,0.00,,,,,,,,,,,,
44496,108873,,717 M A501001,,4.000000,CIFT,US,46.000000,0.00,0.000000,,,,,,,,,,,,,
44499,108890,,819 M A501,,6.000000,CIFT,TL,130.000000,0.00,0.000000,0.00,,,,,,,,,,,,
44499,108891,,856 M A1786,,7.000000,CIFT,TL,165.000000,0.00,0.000000,0.00,,,,,,,,,,,,
44499,108892,,948 M A6002,,8.000000,CIFT,TL,115.000000,0.00,0.000000,0.00,,,,,,,,,,,,
44499,108893,,662 M A1002,,8.000000,CIFT,TL,110.000000,0.00,0.000000,,,,,,,,,,,,,
44499,108894,,855 M A1311,,2.000000,CIFT,TL,120.000000,0.00,0.000000,0.00,,,,,,,,,,,,
44499,108895,,723 M A120,,4.000000,CIFT,TL,160.000000,0.00,0.000000,,,,,,,,,,,,,
44499,108896,,723 M A2021-1,,6.000000,CIFT,TL,170.000000,0.00,0.000000,,,,,,,,,,,,,
44499,108897,,662 G A1002,,6.000000,CIFT,TL,110.000000,0.00,0.000000,,,,,,,,,,,,,
44499,108898,,827 Z A9015,,8.000000,CIFT,TL,150.000000,0.00,0.000000,,,,,,,,,,,,,
44499,108899,,863 SZ A3031,,3.000000,CIFT,TL,204.000000,0.00,0.000000,0.00,,,,,,,,,,,,
44603,109274,,948 SM A112,,16.000000,CIFT,US,25.000000,0.00,0.000000,,,,,,,,,,,,,
44603,109275,,948 SM A6080,,16.000000,CIFT,US,25.000000,0.00,0.000000,0.00,,,,,,,,,,,,
44603,109276,,867 SM A196,,8.000000,CIFT,US,27.000000,0.00,0.000000,,,,,,,,,,,,,
44603,109277,,867 DM A164,,8.000000,CIFT,US,29.000000,0.00,0.000000,,,,,,,,,,,,,
44603,109278,,711 KM A216,,8.000000,CIFT,US,35.000000,0.00,0.000000,0.00,,,,,,,,,,,,
44603,109279,,948 SM A156,,8.000000,CIFT,US,25.000000,0.00,0.000000,,,,,,,,,,,,,
44603,109280,,948 SM A155,,8.000000,CIFT,US,25.000000,0.00,0.000000,,,,,,,,,,,,,
44603,109281,,943 SM A926,,16.000000,CIFT,US,29.000000,0.00,0.000000,0.00,,,,,,,,,,,,
44603,109282,,711 KM A4020,,8.000000,CIFT,US,35.000000,0.00,0.000000,0.00,,,,,,,,,,,,
44603,109283,,609 SM A01,,8.000000,CIFT,US,25.000000,0.00,0.000000,0.00,,,,,,,,,,,,
44603,109285,,855 SM A1322,,16.000000,CIFT,US,26.000000,0.00,0.000000,0.00,,,,,,,,,,,,
44603,109322,,006 X A1020,,2.000000,CIFT,US,23.000000,0.00,0.000000,0.00,,,,,,,,,,,,
44603,109323,,019 Z A21-514,,1.000000,CIFT,US,40.000000,0.00,0.000000,,,,,,,,,,,,,
44603,109324,,612 SXC A770,,1.000000,CIFT,US,25.000000,0.00,0.000000,,,,,,,,,,,,,
44603,109325,,733 KZ A0023,,2.000000,CIFT,US,19.000000,0.00,0.000000,0.00,,,,,,,,,,,,
44603,109326,,769 KB A125,,2.000000,CIFT,US,26.000000,0.00,0.000000,0.00,,,,,,,,,,,,
44603,109327,,837 F A03,,2.000000,CIFT,US,21.000000,0.00,0.000000,0.00,,,,,,,,,,,,
44603,109328,,905 C A01,,2.000000,ADET,US,8.000000,0.00,0.000000,0.00,,,,,,,,,,,,
44603,109329,,984 C A806,,1.000000,ADET,US,25.000000,0.00,0.000000,0.00,,,,,,,,,,,,
44609,109307,,723 M A709,,20.000000,CIFT,US,29.000000,0.00,0.000000,,,,,,,,,,,,,
44609,109308,,855 M A1311,,20.000000,CIFT,US,23.000000,0.00,0.000000,0.00,,,,,,,,,,,,
44609,109309,,951 M A6530,,30.000000,CIFT,US,20.000000,0.00,0.000000,,,,,,,,,,,,,
44609,109310,,951 M A555,,30.000000,CIFT,US,20.000000,0.00,0.000000,,,,,,,,,,,,,
44609,109311,,KGBD,,3.000000,ADET,US,5.000000,0.00,0.000000,,,,,,,,,,,,,
44616,109348,,865 SX A6025,,16.000000,CIFT,US,14.000000,,0.000000,,,,,,,,,,,,,
44616,109349,,926 SX A3012,,20.000000,CIFT,US,13.000000,,0.000000,0.00,,,,,,,,,,,,
44616,109350,,993 SM AEXUP,,10.000000,CIFT,US,23.000000,,0.000000,,,,,,,,,,,,,
44616,109351,,865 SM A1851,,29.000000,CIFT,US,19.000000,,0.000000,0.00,,,,,,,,,,,,
44616,109352,,865 SZ A6025,,8.000000,CIFT,US,19.000000,,0.000000,0.00,,,,,,,,,,,,
44616,109353,,095 SM A5025,,1.000000,CIFT,US,22.750000,,0.000000,0.00,,,,,,,,,,,,
44616,109354,,865 SM A6025,,8.000000,CIFT,US,19.000000,,0.000000,0.00,,,,,,,,,,,,
44616,109355,,572 M A2438,,32.000000,CIFT,US,17.000000,,0.000000,0.00,,,,,,,,,,,,
44616,109356,,572 M A2422,,16.000000,CIFT,US,21.000000,,0.000000,0.00,,,,,,,,,,,,
44616,109357,,869 X A578,,32.000000,CIFT,US,13.000000,,0.000000,0.00,,,,,,,,,,,,
44616,109358,,869 SX A578,,40.000000,CIFT,US,14.000000,,0.000000,0.00,,,,,,,,,,,,
44616,109359,,869 X A571,,8.000000,CIFT,US,13.000000,,0.000000,0.00,,,,,,,,,,,,
44616,109360,,930 M  A2444,,32.000000,CIFT,US,12.000000,,0.000000,0.00,,,,,,,,,,,,
44616,109361,,865 M A5045,,24.000000,CIFT,US,17.000000,,0.000000,,,,,,,,,,,,,
44661,109523,,856 M A1798,,6.000000,CIFT,US,25.000000,0.00,0.000000,0.00,,,,,,,,,,,,
44661,109524,,819 M A504,,12.000000,CIFT,US,24.000000,0.00,0.000000,0.00,,,,,,,,,,,,
44661,109525,,819 M A501,,6.000000,CIFT,US,24.000000,0.00,0.000000,0.00,,,,,,,,,,,,
44661,109526,,855 M A650,,12.000000,CIFT,US,25.000000,0.00,0.000000,0.00,,,,,,,,,,,,
44661,109527,,951 M A6530,,12.000000,CIFT,US,20.000000,0.00,0.000000,,,,,,,,,,,,,
44661,109528,,951 M A555,,6.000000,CIFT,US,20.000000,0.00,0.000000,,,,,,,,,,,,,
44743,109785,F,359 Z A211,,110.000000,CIFT,TL,73.000000,0.00,0.000000,8.00,*,,,,,,,,,,,
44743,109786,F,359 Z A023,,250.000000,CIFT,TL,73.000000,0.00,0.000000,8.00,*,,,,,,,,,,,
44743,109787,F,359 Z A024,,100.000000,CIFT,TL,73.000000,0.00,0.000000,8.00,*,,,,,,,,,,,
44743,109788,F,359 Z A481,,60.000000,CIFT,TL,73.000000,0.00,0.000000,8.00,*,,,,,,,,,,,
44743,109982,F,359 Z A211,,48.000000,CIFT,TL,105.000000,0.00,0.000000,8.00,*,,,,,,,,,,,
44743,109983,F,359 Z A023,,75.000000,CIFT,TL,105.000000,0.00,0.000000,8.00,*,,,,,,,,,,,
44743,110333,F,359 Z A211,,160.000000,CIFT,TL,105.000000,0.00,0.000000,8.00,*,,,,,,,,,,,
44743,110334,F,359 Z A023,,180.000000,CIFT,TL,105.000000,0.00,0.000000,8.00,*,,,,,,,,,,,
44743,110335,F,359 Z A481,,120.000000,CIFT,TL,105.000000,0.00,0.000000,8.00,*,,,,,,,,,,,
44743,110799,F,359 Z A211,,110.000000,CIFT,TL,140.000000,0.00,0.000000,8.00,*,,,,,,,,,,,
44743,110800,F,359 Z A023,,160.000000,CIFT,TL,140.000000,0.00,0.000000,8.00,*,,,,,,,,,,,
44743,111127,F,359 Z A211,,105.000000,CIFT,TL,140.000000,0.00,0.000000,8.00,*,,,,,,,,,,,
44743,111128,F,359 Z A023,,75.000000,CIFT,TL,140.000000,0.00,0.000000,8.00,*,,,,,,,,,,,
44743,112791,,359 Z A023,,30.000000,CIFT,TL,160.000000,0.00,0.000000,8.00,,,,,,,,,,,,
44759,109834,,722 KM A685,,1.000000,CIFT,US,54.000000,,0.000000,0.00,,,,,,,,,,,,
44759,109835,,867 KM A01,,1.000000,CIFT,US,28.000000,,0.000000,8.00,,,,,,,,,,,,
44759,109836,,965 KZ A7513,,1.000000,CIFT,US,62.000000,,0.000000,0.00,,,,,,,,,,,,
44759,109837,,331 M A095,,1.000000,CIFT,US,7.000000,,0.000000,8.00,,,,,,,,,,,,
44759,109838,,611 X A302,,1.000000,CIFT,US,4.000000,,0.000000,8.00,,,,,,,,,,,,
44759,109839,,577 C ABAV109U,,1.000000,ADET,US,29.000000,,0.000000,0.00,,,,,,,,,,,,
44759,109840,,669 T A112MULTI,,1.000000,ADET,US,4.000000,,0.000000,0.00,,,,,,,,,,,,
44786,109940,,867 KM A196,,4.000000,CIFT,US,30.210000,0.00,0.000000,8.00,,,,,,,,,,,,
44786,109941,,671 KM A302,,2.000000,CIFT,US,39.880000,0.00,0.000000,0.00,,,,,,,,,,,,
44786,109942,,174 KM A128,,6.000000,CIFT,US,27.800000,0.00,0.000000,0.00,,,,,,,,,,,,
44805,110021,,620 X A1001,,20.000000,CIFT,US,6.300000,0.00,0.000000,0.00,,,,,,,,,,,,
44805,110022,,572 M A2422,,10.000000,CIFT,US,18.000000,0.00,0.000000,0.00,,,,,,,,,,,,
44805,110023,,572 M A2423,,10.000000,CIFT,US,18.000000,0.00,0.000000,0.00,,,,,,,,,,,,
44805,110024,,925 X A44,,10.000000,CIFT,US,9.800000,0.00,0.000000,0.00,,,,,,,,,,,,
44805,110025,,613 M A914LZR,,30.000000,CIFT,US,20.000000,0.00,0.000000,0.00,,,,,,,,,,,,
44805,110026,,517 M A9553,,10.000000,CIFT,US,22.000000,0.00,0.000000,0.00,,,,,,,,,,,,
44805,110027,,722 M A331,,10.000000,CIFT,US,33.000000,0.00,0.000000,0.00,,,,,,,,,,,,
44805,110028,,001 M AHAWAI,,20.000000,CIFT,US,5.950000,0.00,0.000000,0.00,,,,,,,,,,,,
44805,110029,,856 M A1798,,20.000000,CIFT,US,34.000000,0.00,0.000000,0.00,,,,,,,,,,,,
44805,110030,,815 M A1302,,10.000000,CIFT,US,21.500000,0.00,0.000000,0.00,,,,,,,,,,,,
44805,110031,,815 M A1301,,10.000000,CIFT,US,21.500000,0.00,0.000000,0.00,,,,,,,,,,,,
44805,110032,,662 M A117B,,20.000000,CIFT,US,22.000000,0.00,0.000000,0.00,,,,,,,,,,,,
44805,110033,,001 Z AELISPOLY,,48.000000,CIFT,US,4.200000,0.00,0.000000,0.00,,,,,,,,,,,,
44805,110034,,001 M AFASTSTEP,,20.000000,CIFT,US,5.950000,0.00,0.000000,0.00,,,,,,,,,,,,
44805,110035,,662 M A45,,10.000000,CIFT,US,25.000000,0.00,0.000000,0.00,,,,,,,,,,,,
44805,110036,,662 M A46,,10.000000,CIFT,US,25.000000,0.00,0.000000,0.00,,,,,,,,,,,,
44857,110191,,783 M A06,,16.000000,CIFT,US,16.000000,0.00,0.000000,0.00,,,,,,,,,,,,
44857,110192,,819 M A106,,16.000000,CIFT,US,17.000000,0.00,0.000000,0.00,,,,,,,,,,,,
44857,110193,,858 M A799,,16.000000,CIFT,US,17.000000,0.00,0.000000,,,,,,,,,,,,,
44857,110194,,858 M A420,,16.000000,CIFT,US,17.000000,0.00,0.000000,,,,,,,,,,,,,
44857,110195,,932 M A65EVA,,8.000000,CIFT,US,26.000000,0.00,0.000000,,,,,,,,,,,,,
44857,110196,,822 M A050,,8.000000,CIFT,US,20.000000,0.00,0.000000,0.00,,,,,,,,,,,,
44857,110197,,613 M A914,,16.000000,CIFT,US,20.000000,0.00,0.000000,0.00,,,,,,,,,,,,
44857,110198,,KGBD,,2.000000,ADET,US,15.000000,0.00,0.000000,,,,,,,,,,,,,
44905,110355,,572 M A2456,,16.000000,CIFT,US,21.000000,0.00,0.000000,0.00,,,,,,,,,,,,
44905,110356,,572 M A2482,,24.000000,CIFT,US,19.000000,0.00,0.000000,0.00,,,,,,,,,,,,
44905,110357,,930 M AF555,,24.000000,CIFT,US,10.000000,0.00,0.000000,,,,,,,,,,,,,
44905,110358,,930 M AF555,,16.000000,CIFT,US,10.000000,0.00,0.000000,,,,,,,,,,,,,
44905,110359,,865 M A5035,,24.000000,CIFT,US,19.000000,0.00,0.000000,0.00,,,,,,,,,,,,
44905,110360,,517 M A1018,,16.000000,CIFT,US,38.000000,0.00,0.000000,,,,,,,,,,,,,
44905,110361,,585 M A707,,16.000000,CIFT,US,21.000000,0.00,0.000000,0.00,,,,,,,,,,,,
44905,110362,,855 M A078 ,,8.000000,CIFT,US,28.000000,0.00,0.000000,0.00,,,,,,,,,,,,
44905,110363,,741 M A352,,8.000000,CIFT,US,21.000000,0.00,0.000000,,,,,,,,,,,,,
44905,110364,,517 M A9501,,16.000000,CIFT,US,30.000000,0.00,0.000000,,,,,,,,,,,,,
44905,110365,,943 M A964,,16.000000,CIFT,US,28.000000,0.00,0.000000,,,,,,,,,,,,,
44905,110366,,950 M A8016,,16.000000,CIFT,US,35.000000,0.00,0.000000,0.00,,,,,,,,,,,,
44905,110367,,950 M A8010,,16.000000,CIFT,US,35.000000,0.00,0.000000,0.00,,,,,,,,,,,,
44906,110368,,819 M R01,,8.000000,CIFT,US,18.046200,0.00,0.000000,0.00,,,,,,,,,,,,
44906,110369,,792 Z R051,,8.000000,CIFT,US,15.392300,0.00,0.000000,0.00,,,,,,,,,,,,
44906,110370,,893 M R075EVA,,20.000000,CIFT,US,31.846200,0.00,0.000000,0.00,,,,,,,,,,,,
44906,110371,,792 Z R210,,8.000000,CIFT,US,15.923100,0.00,0.000000,0.00,,,,,,,,,,,,
44906,110372,,792 Z R007,,8.000000,CIFT,US,15.923100,0.00,0.000000,0.00,,,,,,,,,,,,
44906,110373,,792 Z R835,,8.000000,CIFT,US,23.884600,0.00,0.000000,0.00,,,,,,,,,,,,
44906,110374,,792 Z R304,,8.000000,CIFT,US,15.392300,0.00,0.000000,0.00,,,,,,,,,,,,
44906,110375,,792 Z R007,,8.000000,CIFT,US,15.923100,0.00,0.000000,0.00,,,,,,,,,,,,
44906,110376,,792 Z R210,,8.000000,CIFT,US,15.923100,0.00,0.000000,0.00,,,,,,,,,,,,
44906,110377,,792 Z R304,,8.000000,CIFT,US,15.392300,0.00,0.000000,0.00,,,,,,,,,,,,
44906,110378,,792 Z R051,,8.000000,CIFT,US,15.392300,0.00,0.000000,0.00,,,,,,,,,,,,
44906,110379,,792 Z R3651,,8.000000,CIFT,US,23.353800,0.00,0.000000,0.00,,,,,,,,,,,,
44906,110380,,792 Z R0100,,8.000000,CIFT,US,23.884600,0.00,0.000000,0.00,,,,,,,,,,,,
44906,110381,,792 Z R835,,8.000000,CIFT,US,23.884600,0.00,0.000000,0.00,,,,,,,,,,,,
44906,110382,,792 Z R703,,8.000000,CIFT,US,23.884600,0.00,0.000000,0.00,,,,,,,,,,,,
44906,110383,,792 Z R3651,,8.000000,CIFT,US,23.353800,0.00,0.000000,0.00,,,,,,,,,,,,
44906,110384,,726 M R2716,,10.000000,CIFT,US,27.600000,0.00,0.000000,0.00,,,,,,,,,,,,
44906,110385,,278 DM R1602,,10.000000,CIFT,US,51.909200,0.00,0.000000,0.00,,,,,,,,,,,,
44906,110386,,792 Z R123,,8.000000,CIFT,US,18.576900,0.00,0.000000,0.00,,,,,,,,,,,,
44906,110387,,792 Z R007,,8.000000,CIFT,US,15.923100,0.00,0.000000,0.00,,,,,,,,,,,,
44906,110388,,726 M R2715,,10.000000,CIFT,US,27.600000,0.00,0.000000,0.00,,,,,,,,,,,,
44906,110389,,815 M R1502,,8.000000,CIFT,US,20.169200,0.00,0.000000,0.00,,,,,,,,,,,,
44906,110390,,819 M R024,,8.000000,CIFT,US,18.046200,0.00,0.000000,0.00,,,,,,,,,,,,
44906,110391,,952 M R710,,8.000000,CIFT,US,13.800000,0.00,0.000000,0.00,,,,,,,,,,,,
44906,110392,,855 M R1015,,8.000000,CIFT,US,24.840000,0.00,0.000000,0.00,,,,,,,,,,,,
44906,110393,,855 M R104,,8.000000,CIFT,US,24.840000,0.00,0.000000,0.00,,,,,,,,,,,,
44906,110394,,792 Z R0100,,8.000000,CIFT,US,23.884600,0.00,0.000000,0.00,,,,,,,,,,,,
44906,110395,,792 Z R1964,,8.000000,CIFT,US,23.884600,0.00,0.000000,0.00,,,,,,,,,,,,
44906,110396,,792 Z R3651,,8.000000,CIFT,US,23.353800,0.00,0.000000,0.00,,,,,,,,,,,,
44906,110397,,517 M R1018,,20.000000,CIFT,US,31.740000,0.00,0.000000,0.00,,,,,,,,,,,,
44906,110398,,906 M R32618,,10.000000,CIFT,US,38.088000,0.00,0.000000,0.00,,,,,,,,,,,,
44906,110399,,819 M R05,,16.000000,CIFT,US,17.515400,0.00,0.000000,0.00,,,,,,,,,,,,
44906,110400,,948 M R330,,16.000000,CIFT,US,27.600000,0.00,0.000000,0.00,,,,,,,,,,,,
44943,110525,,019 Z A8069,,13.000000,CIFT,US,198.000000,,0.000000,0.00,,,,,,,,,,,,
44943,110526,,019 Z A21-494,,12.000000,CIFT,US,192.000000,,0.000000,0.00,,,,,,,,,,,,
44943,110527,,019 Z A21-472,,6.000000,CIFT,US,198.000000,,0.000000,0.00,,,,,,,,,,,,
44943,110528,,019 Z A9692,,6.000000,CIFT,US,180.000000,,0.000000,0.00,,,,,,,,,,,,
44943,110529,,019 Z A21-499,,6.000000,CIFT,US,180.000000,,0.000000,0.00,,,,,,,,,,,,
44943,110530,,019 Z A21-514,,11.000000,CIFT,US,186.000000,,0.000000,0.00,,,,,,,,,,,,
44943,110531,,019 Z A21-131,,6.000000,CIFT,US,124.000000,,0.000000,0.00,,,,,,,,,,,,
44943,110532,,019 Z A21-498,,6.000000,CIFT,US,180.000000,,0.000000,0.00,,,,,,,,,,,,
44943,110533,,019 Z A22-129,,6.000000,CIFT,US,186.000000,,0.000000,0.00,,,,,,,,,,,,
44943,110534,,064 Z A795,,9.000000,CIFT,US,136.000000,,0.000000,0.00,,,,,,,,,,,,
44943,110535,,064 Z A345,,2.000000,CIFT,US,160.000000,,0.000000,0.00,,,,,,,,,,,,
44943,110536,,064 Z A360,,1.000000,CIFT,US,154.000000,,0.000000,0.00,,,,,,,,,,,,
45094,110918,,585 M A707,,6.000000,CIFT,US,20.000000,,0.000000,0.00,,,,,,,,,,,,
45094,110919,,698 M A657260,,3.000000,CIFT,US,25.000000,,0.000000,0.00,,,,,,,,,,,,
45094,110920,,698 M A657262,,3.000000,CIFT,US,25.000000,,0.000000,0.00,,,,,,,,,,,,
45094,110921,,698 M A686198,,1.000000,CIFT,US,25.000000,,0.000000,0.00,,,,,,,,,,,,
45094,110922,,717 M A13023,,1.000000,CIFT,US,25.000000,,0.000000,0.00,,,,,,,,,,,,
45094,110923,,819 M A504,,5.000000,CIFT,US,25.000000,,0.000000,0.00,,,,,,,,,,,,
45094,110924,,819 M A05,,4.000000,CIFT,US,25.000000,,0.000000,0.00,,,,,,,,,,,,
45094,110925,,987 M A6010EVA,,3.000000,CIFT,US,25.000000,,0.000000,0.00,,,,,,,,,,,,
45094,110926,,981 Z A9999,,1.000000,CIFT,US,15.000000,0.00,0.000000,0.00,,,,,,,,,,,,
45116,110978,,855 M A1311,,8.000000,CIFT,US,24.000000,0.00,0.000000,0.00,,,,,,,,,,,,
45116,110979,,600 M A326,,16.000000,CIFT,US,30.000000,0.00,0.000000,,,,,,,,,,,,,
45116,110980,,582 M A523,,16.000000,CIFT,US,40.000000,0.00,0.000000,,,,,,,,,,,,,
45116,110981,,582 M A420,,8.000000,CIFT,US,40.000000,0.00,0.000000,,,,,,,,,,,,,
45116,110982,,951 M A062,,8.000000,CIFT,US,26.000000,0.00,0.000000,,,,,,,,,,,,,
45116,110983,,582 M A552,,16.000000,CIFT,US,40.000000,0.00,0.000000,,,,,,,,,,,,,
45116,110984,,KGBD,,2.000000,ADET,US,20.000000,0.00,0.000000,,,,,,,,,,,,,
45135,111030,,009 Z A2265,,20.000000,CIFT,US,35.530000,,0.000000,0.00,,,,,,,,,,,,
45135,111031,,117 M A7001,,20.000000,CIFT,US,29.510000,,0.000000,0.00,,,,,,,,,,,,
45135,111032,,517 M A1018,,20.000000,CIFT,US,32.790000,,0.000000,0.00,,,,,,,,,,,,
45135,111033,,581 Z A2021,,20.000000,CIFT,US,22.410000,,0.000000,0.00,,,,,,,,,,,,
45135,111034,,711 M A440-4041,,20.000000,CIFT,US,27.330000,,0.000000,0.00,,,,,,,,,,,,
45135,111035,,711 M A07LZR,,70.000000,CIFT,US,35.530000,,0.000000,0.00,,,,,,,,,,,,
45135,111036,,722 M A692,,30.000000,CIFT,US,35.530000,,0.000000,0.00,,,,,,,,,,,,
45135,111037,,723 M A8124,,10.000000,CIFT,US,32.790000,,0.000000,0.00,,,,,,,,,,,,
45135,111038,,723 M A6008,,10.000000,CIFT,US,28.420000,,0.000000,0.00,,,,,,,,,,,,
45135,111039,,815 M A1502,,20.000000,CIFT,US,23.500000,,0.000000,0.00,,,,,,,,,,,,
45135,111040,,856 M A1795,,10.000000,CIFT,US,35.530000,,0.000000,0.00,,,,,,,,,,,,
45135,111041,,865 M A7000,,40.000000,CIFT,US,24.050000,,0.000000,0.00,,,,,,,,,,,,
45139,111051,,819 M A01,,8.000000,CIFT,US,0.000000,0.00,0.000000,0.00,,,,,,,,,,,,
45139,111052,,858 X ATIMBIR,,24.000000,CIFT,US,0.000000,0.00,0.000000,,,,,,,,,,,,,
45142,111066,,991 X A1259,,1.000000,CIFT,US,11.240000,0.00,0.000000,0.00,,,,,,,,,,,,
45142,111067,,991 X A1240,,1.000000,CIFT,US,10.510000,0.00,0.000000,0.00,,,,,,,,,,,,
45142,111068,,965 KZ A7674,,1.000000,CIFT,US,61.270000,0.00,0.000000,0.00,,,,,,,,,,,,
45142,111069,,952 M A141,,1.000000,CIFT,US,14.260000,0.00,0.000000,0.00,,,,,,,,,,,,
45142,111070,,951 M A652,,1.000000,CIFT,US,25.000000,0.00,0.000000,0.00,,,,,,,,,,,,
45142,111071,,935 Z A370,,1.000000,CIFT,US,4.000000,0.00,0.000000,0.00,,,,,,,,,,,,
45142,111072,,934 Z A105,,1.000000,CIFT,US,20.530000,0.00,0.000000,0.00,,,,,,,,,,,,
45142,111073,,889 Z A790,,1.000000,CIFT,US,34.560000,0.00,0.000000,0.00,,,,,,,,,,,,
45142,111074,,591 M A1551,,1.000000,CIFT,US,13.420000,0.00,0.000000,0.00,,,,,,,,,,,,
45142,111075,,867 M A226,,2.000000,CIFT,US,29.610000,0.00,0.000000,0.00,,,,,,,,,,,,
45142,111076,,590 M A035,,2.000000,CIFT,US,9.210000,0.00,0.000000,0.00,,,,,,,,,,,,
45142,111077,,064 Z A359,,3.000000,CIFT,US,39.280000,0.00,0.000000,0.00,,,,,,,,,,,,
45142,111078,,868 XC A047,,3.000000,CIFT,US,8.820000,0.00,0.000000,0.00,,,,,,,,,,,,
45142,111079,,863 Z A2025LZR,,1.000000,CIFT,US,31.420000,0.00,0.000000,0.00,,,,,,,,,,,,
45142,111080,,858 M A401,,1.000000,CIFT,US,11.980000,0.00,0.000000,0.00,,,,,,,,,,,,
45142,111081,,819 M A108,,1.000000,CIFT,US,18.420000,0.00,0.000000,0.00,,,,,,,,,,,,
45142,111082,,815 M A1301,,1.000000,CIFT,US,22.240000,0.00,0.000000,0.00,,,,,,,,,,,,
45142,111083,,792 Z A801,,1.000000,CIFT,US,29.610000,0.00,0.000000,0.00,,,,,,,,,,,,
45142,111084,,783 M A101,,1.000000,CIFT,US,17.110000,0.00,0.000000,0.00,,,,,,,,,,,,
45142,111085,,757 SZ A8750,,1.000000,CIFT,US,37.710000,0.00,0.000000,0.00,,,,,,,,,,,,
45142,111086,,757 KZ A9499,,1.000000,CIFT,US,47.130000,0.00,0.000000,0.00,,,,,,,,,,,,
45142,111087,,741 M A2012,,1.000000,CIFT,US,21.060000,0.00,0.000000,0.00,,,,,,,,,,,,
45142,111088,,723 M A2021-1,,1.000000,CIFT,US,34.440000,0.00,0.000000,0.00,,,,,,,,,,,,
45142,111089,,722 M A691,,1.000000,CIFT,US,39.280000,0.00,0.000000,0.00,,,,,,,,,,,,
45142,111090,,662 M A1001,,1.000000,CIFT,US,27.370000,0.00,0.000000,0.00,,,,,,,,,,,,
45142,111091,,630 M A723,,1.000000,CIFT,US,36.660000,0.00,0.000000,0.00,,,,,,,,,,,,
45142,111092,,628 M A02,,1.000000,CIFT,US,19.080000,0.00,0.000000,0.00,,,,,,,,,,,,
45142,111093,,609 SM A01,,1.000000,CIFT,US,19.080000,0.00,0.000000,0.00,,,,,,,,,,,,
45142,111094,,576 SZ A802,,1.000000,CIFT,US,11.190000,0.00,0.000000,0.00,,,,,,,,,,,,
45142,111095,,576 SF A801,,1.000000,CIFT,US,14.210000,0.00,0.000000,0.00,,,,,,,,,,,,
45142,111096,,573 YZ A5157,,1.000000,CIFT,US,81.700000,0.00,0.000000,0.00,,,,,,,,,,,,
45142,111097,,095 M A4039,,1.000000,CIFT,US,23.030000,0.00,0.000000,0.00,,,,,,,,,,,,
45142,111098,,095 M A4051-1,,1.000000,CIFT,US,23.030000,0.00,0.000000,0.00,,,,,,,,,,,,
45142,111099,,019 Z A22-129,,1.000000,CIFT,US,47.130000,0.00,0.000000,0.00,,,,,,,,,,,,
45142,111100,,009 KZ A851,,1.000000,CIFT,US,43.990000,0.00,0.000000,0.00,,,,,,,,,,,,
45142,111101,,006 B A700,,1.000000,CIFT,US,21.710000,0.00,0.000000,0.00,,,,,,,,,,,,
45173,111184,F,517 M A9349,,50.000000,CIFT,US,15.000000,0.00,0.000000,8.00,*,,,,,,,,,,,
45173,111185,F,517 M A1018,,100.000000,CIFT,US,25.000000,0.00,0.000000,8.00,*,,,,,,,,,,,
45173,111186,F,517 M A1039,,90.000000,CIFT,US,21.000000,0.00,0.000000,8.00,*,,,,,,,,,,,
45173,111187,F,517 Z A5031,,64.000000,CIFT,US,22.000000,0.00,0.000000,8.00,*,,,,,,,,,,,
45173,111188,F,517 Z A5033,,80.000000,CIFT,US,14.000000,0.00,0.000000,8.00,*,,,,,,,,,,,
45173,111189,F,517 Z A5889,,80.000000,CIFT,US,13.000000,0.00,0.000000,8.00,*,,,,,,,,,,,
45173,111190,F,517 Z A6085,,140.000000,CIFT,US,15.000000,0.00,0.000000,8.00,*,,,,,,,,,,,
