SatNo,Odinx,OdTip,ParaCinsi,Tutar,OdTar,MuhKod,MM,Komisyon,KaporaMuhKod,KaporaMM,Kapora,HCKod
1356192,1436936,N,KZT,10000.000000,2023-01-17 11:17:36.483000,,,,,,,
1356193,1436937,GP,US,35.000000,2023-01-17 11:22:54,,,,,,,
1356194,1436938,GP,US,35.000000,2023-01-17 11:23:14,,,,,,,
1356195,1436939,N,TL,700.000000,2023-01-17 11:28:58,,,,,,,
1356196,1436940,AK,TL,750.000000,2023-01-17 11:33:39,,,1.00,,,,
1356197,1436941,N,US,3.000000,2023-01-17 11:35:34,,,,,,,
1356198,1436942,N,US,62.000000,2023-01-17 11:40:01,,,,,,,
1356199,1436943,KG,KZT,16250.000000,2023-01-17 11:47:38.503000,,,,,,,
1356200,1436944,N,TL,400.000000,2023-01-17 11:50:22,,,,,,,
1356201,1436945,N,KZT,39000.000000,2023-01-17 11:57:32.683000,,,,,,,
1356202,1436946,N,KZT,24500.000000,2023-01-17 11:57:34.787000,,,,,,,
1356203,1436947,N,TL,185.000000,2023-01-17 11:58:35,,,,,,,
1356204,1436948,N,US,30.000000,2023-01-17 11:58:59,,,,,,,
1356205,1436949,N,TL,600.000000,2023-01-17 12:03:57,,,,,,,
1356206,1436950,N,US,34.000000,2023-01-17 12:04:54,,,,,,,
1356207,1436951,KG,KZT,46800.000000,2023-01-17 12:07:33.823000,,,,,,,
1356208,1436952,N,US,12.000000,2023-01-17 12:08:48,,,,,,,
1356209,1436953,N,US,47.000000,2023-01-17 12:10:24,,,,,,,
1356210,1436954,KG,KZT,24500.000000,2023-01-17 12:17:32.643000,,,,,,,
1356211,1436955,GR,TL,700.000000,2023-01-17 12:16:45,,,2.00,,,,
1356212,1436956,N,US,81.000000,2023-01-17 12:17:30,,,,,,,
1356213,1436957,N,US,12.000000,2023-01-17 12:18:57,,,,,,,
1356214,1436958,ZB,TL,415.000000,2023-01-17 12:21:44,,,,,,,
1356215,1436959,N,US,48.000000,2023-01-17 12:24:00,,,,,,,
1356216,1436960,N,KZT,16500.000000,2023-01-17 12:34:05,,,,,,,
1356217,1436961,N,US,43.000000,2023-01-17 12:34:48,,,,,,,
1356218,1436962,N,TL,1300.000000,2023-01-17 12:34:14,,,,,,,
1356219,1436963,N,US,34.000000,2023-01-17 12:37:01,,,,,,,
1356220,1436964,KG,KZT,32000.000000,2023-01-17 12:37:22,,,,,,,
1356221,1436965,N,KZT,26300.000000,2023-01-17 12:38:00,,,,,,,
1356221,1436966,KG,KZT,100.000000,2023-01-17 12:38:19,,,,,,,
1356222,1436967,KG,KZT,37050.000000,2023-01-17 12:57:35.740000,,,,,,,
1356223,1436968,N,KZT,28600.000000,2023-01-17 13:07:36.377000,,,,,,,
1356224,1436969,N,TL,980.000000,2023-01-17 13:09:43,,,,,,,
1356226,1436970,N,KZT,29900.000000,2023-01-17 13:17:48.400000,,,,,,,
1356227,1436971,N,TL,360.000000,2023-01-17 13:19:29,,,,,,,
1356228,1436972,KG,KZT,33650.000000,2023-01-17 13:27:36.117000,,,,,,,
1356229,1436973,N,TL,700.000000,2023-01-17 13:34:51,,,,,,,
1356230,1436974,KG,KZT,193300.000000,2023-01-17 13:37:33.710000,,,,,,,
1356231,1436975,GP,US,18.000000,2023-01-17 13:45:05,,,,,,,
1356232,1436976,GP,US,18.000000,2023-01-17 13:45:41,,,,,,,
1356233,1436977,N,US,95.000000,2023-01-17 13:50:07,,,,,,,
1356234,1436978,YK6,TL,400.000000,2023-01-17 13:55:45,,,2.00,,,,
1356235,1436979,N,TL,700.000000,2023-01-17 13:57:34,,,,,,,
1356236,1436980,N,EU,97.000000,2023-01-17 13:58:54,,,,,,,
1356237,1436981,KG,KZT,29000.000000,2023-01-17 14:07:28,,,,,,,
1356238,1436982,GR,TL,650.000000,2023-01-17 14:07:17,,,2.00,,,,
1356239,1436983,N,US,62.000000,2023-01-17 14:12:04,,,,,,,
1356240,1436984,N,KZT,4550.000000,2023-01-17 14:17:40.580000,,,,,,,
1356241,1436985,KG,KZT,13500.000000,2023-01-17 14:17:43.880000,,,,,,,
1356242,1436986,N,KZT,31500.000000,2023-01-17 14:19:42,,,,,,,
1356243,1436987,N,TL,590.000000,2023-01-17 14:21:19,,,,,,,
1356244,1436988,N,US,45.000000,2023-01-17 14:27:49,,,,,,,
1356245,1436989,N,TL,735.000000,2023-01-17 14:29:36,,,,,,,
1356246,1436990,N,TL,1125.000000,2023-01-17 14:31:23,,,,,,,
1356247,1436991,N,US,44.000000,2023-01-17 14:37:14,,,,,,,
1356248,1436992,KG,KZT,47500.000000,2023-01-17 14:37:40.870000,,,,,,,
1356249,1436993,N,US,80.000000,2023-01-17 14:44:18,,,,,,,
1356250,1436994,KG,KZT,13650.000000,2023-01-17 14:47:41.860000,,,,,,,
1356251,1436995,JB,KZT,13500.000000,2023-01-17 14:57:33.527000,,,0.00,,,,
1356252,1436996,KG,KZT,8500.000000,2023-01-17 14:57:36.310000,,,,,,,
1356253,1436997,N,US,90.000000,2023-01-17 14:57:05,,,,,,,
1356253,1436998,N,US,8.000000,2023-01-17 14:57:30,,,,,,,
1356254,1436999,N,US,15.000000,2023-01-17 15:12:01,,,,,,,
1356255,1437000,N,US,28.000000,2023-01-17 15:14:12,,,,,,,
1356256,1437001,N,US,78.000000,2023-01-17 15:15:14,,,,,,,
1356257,1437002,N,US,37.000000,2023-01-17 15:16:21,,,,,,,
1356258,1437003,JB,KZT,23000.000000,2023-01-17 15:17:33.690000,,,0.00,,,,
1356259,1437004,KG,KZT,5000.000000,2023-01-17 15:17:37.430000,,,,,,,
1356260,1437005,N,US,21.000000,2023-01-17 15:17:28,,,,,,,
1356261,1437006,N,US,68.000000,2023-01-17 15:18:38,,,,,,,
1356262,1437007,N,US,41.000000,2023-01-17 15:20:33,,,,,,,
1356263,1437008,N,US,6.000000,2023-01-17 15:21:17,,,,,,,
1356264,1437009,N,TL,940.000000,2023-01-17 15:22:37,,,,,,,
1356265,1437010,N,US,56.000000,2023-01-17 15:23:32,,,,,,,
1356266,1437011,N,US,125.000000,2023-01-17 15:23:22,,,,,,,
1356266,1437012,N,TL,35.000000,2023-01-17 15:23:32,,,,,,,
1356267,1437013,GP,US,40.000000,2023-01-17 15:25:27,,,,,,,
1356268,1437014,GP,US,40.000000,2023-01-17 15:26:02,,,,,,,
1356269,1437015,GP,US,75.000000,2023-01-17 15:27:18,,,,,,,
1356270,1437016,GP,US,75.000000,2023-01-17 15:27:56,,,,,,,
1356271,1437017,H,KZT,24500.000000,2023-01-17 15:29:19,,,,,,,
1356272,1437018,N,US,12.000000,2023-01-17 15:31:47,,,,,,,
1356273,1437019,N,US,31.000000,2023-01-17 15:36:19,,,,,,,
1356274,1437020,KG,KZT,46700.000000,2023-01-17 15:40:31,,,,,,,
1356275,1437021,TH,KZT,29000.000000,2023-01-17 15:41:29,,,0.00,,,,
1356276,1437022,KG,KZT,57450.000000,2023-01-17 15:43:12,,,,,,,
1356277,1437023,TH,KZT,15000.000000,2023-01-17 15:44:12,,,0.00,,,,
1356278,1437024,TH,KZT,6500.000000,2023-01-17 15:46:27,,,0.00,,,,
1356278,1437025,KG,KZT,31800.000000,2023-01-17 15:47:06,,,,,,,
1356279,1437026,KG,KZT,17550.000000,2023-01-17 15:47:34.940000,,,,,,,
1356280,1437027,KG,KZT,17550.000000,2023-01-17 15:47:39.157000,,,,,,,
1356281,1437028,KG,KZT,15000.000000,2023-01-17 15:47:42.800000,,,,,,,
1356282,1437029,JB,KZT,22100.000000,2023-01-17 15:57:34.713000,,,0.00,,,,
1356283,1437030,N,TL,1300.000000,2023-01-17 16:00:36,,,,,,,
1356284,1437031,N,TL,875.000000,2023-01-17 16:00:33,,,,,,,
1356285,1437032,ZB,TL,1690.000000,2023-01-17 16:04:52,,,,,,,
1356286,1437033,KG,KZT,43100.000000,2023-01-17 16:07:34.893000,,,,,,,
1356287,1437034,JB,KZT,44350.000000,2023-01-17 16:07:38.673000,,,0.00,,,,
1356288,1437035,N,US,50.000000,2023-01-17 16:16:51,,,,,,,
1356289,1437036,FB,TL,1880.000000,2023-01-17 16:23:52,,,,,,,
1356290,1437037,N,TL,400.000000,2023-01-17 16:24:36,,,,,,,
1356291,1437038,N,KZT,22000.000000,2023-01-17 16:27:42,,,,,,,
1356292,1437039,N,KZT,18000.000000,2023-01-17 16:28:48,,,,,,,
1356292,1437040,H,KZT,1200.000000,2023-01-17 16:29:02,,,,,,,
1356293,1437041,N,US,44.000000,2023-01-17 16:30:31,,,,,,,
1356294,1437042,N,US,326.000000,2023-01-17 16:31:02,,,,,,,
1356295,1437043,N,TL,1100.000000,2023-01-17 16:31:35,,,,,,,
1356296,1437044,H,KZT,36000.000000,2023-01-17 16:32:04,,,,,,,
1356297,1437045,KG,KZT,18600.000000,2023-01-17 16:33:33,,,,,,,
1356298,1437046,N,US,39.000000,2023-01-17 16:36:45,,,,,,,
1356299,1437047,ZB,TL,180.000000,2023-01-17 16:42:39,,,,,,,
1356300,1437048,FB,TL,400.000000,2023-01-17 16:43:46,,,,,,,
1356301,1437049,N,TL,415.000000,2023-01-17 16:46:37,,,,,,,
1356302,1437050,N,US,43.000000,2023-01-17 16:55:01,,,,,,,
1356303,1437051,KG,KZT,20000.000000,2023-01-17 16:55:18,,,,,,,
1356304,1437052,GR3,TL,850.000000,2023-01-17 16:59:16,,,2.00,,,,
1356305,1437053,N,TL,830.000000,2023-01-17 17:02:20,,,,,,,
1356306,1437054,N,US,31.000000,2023-01-17 17:02:36,,,,,,,
1356307,1437055,N,TL,620.000000,2023-01-17 17:07:25,,,,,,,
1356308,1437056,N,US,9.000000,2023-01-17 17:09:13,,,,,,,
1356309,1437057,N,US,50.000000,2023-01-17 17:09:37,,,,,,,
1356310,1437058,IB2,TL,360.000000,2023-01-17 17:12:20,,,,,,,
1356311,1437059,N,KZT,20000.000000,2023-01-17 17:15:57,,,,,,,
1356311,1437060,KG,KZT,4500.000000,2023-01-17 17:16:09,,,,,,,
1356312,1437061,N,US,9.000000,2023-01-17 17:16:39,,,,,,,
1356313,1437062,N,TL,280.000000,2023-01-17 17:16:54,,,,,,,
1356314,1437063,KG,KZT,27950.000000,2023-01-17 17:17:37.263000,,,,,,,
1356315,1437064,N,US,5.000000,2023-01-17 17:22:34,,,,,,,
1356315,1437065,GP,US,25.000000,2023-01-17 17:22:49,,,,,,,
1356316,1437066,GP,US,25.000000,2023-01-17 17:23:18,,,,,,,
1356317,1437067,N,US,45.000000,2023-01-17 17:23:40,,,,,,,
1356318,1437068,KG,KZT,26000.000000,2023-01-17 17:27:59.847000,,,,,,,
1356319,1437069,IB,TL,370.000000,2023-01-17 17:28:00,,,,,,,
1356320,1437070,N,US,60.000000,2023-01-17 17:29:04,,,,,,,
1356321,1437071,N,TL,875.000000,2023-01-17 17:30:37,,,,,,,
1356322,1437072,N,US,29.000000,2023-01-17 17:33:05,,,,,,,
1356323,1437073,N,US,25.000000,2023-01-17 17:41:55,,,,,,,
1356324,1437074,ZB,TL,1400.000000,2023-01-17 17:45:41,,,,,,,
1356325,1437075,IB,TL,150.000000,2023-01-17 17:46:34,,,,,,,
1356326,1437076,ZB,TL,1000.000000,2023-01-17 17:47:43,,,,,,,
1356327,1437077,N,US,270.000000,2023-01-17 17:54:11,,,,,,,
1356328,1437078,ZB,TL,2430.000000,2023-01-17 17:56:57,,,,,,,
1356329,1437079,N,US,235.000000,2023-01-17 18:01:42,,,,,,,
1356330,1437080,KG,KZT,32000.000000,2023-01-17 18:07:35.910000,,,,,,,
1356331,1437081,N,US,179.000000,2023-01-17 18:10:06,,,,,,,
1356332,1437082,AK,TL,3500.000000,2023-01-17 18:13:37,,,1.00,,,,
1356332,1437083,N,US,3.000000,2023-01-17 18:13:46,,,,,,,
1356333,1437084,N,US,31.000000,2023-01-17 18:15:22,,,,,,,
1356334,1437085,N,TL,250.000000,2023-01-17 18:16:43,,,,,,,
1356335,1437086,KG,KZT,63500.000000,2023-01-17 18:18:04,,,,,,,
1356336,1437087,N,TL,4890.000000,2023-01-17 18:18:41,,,,,,,
1356337,1437088,N,TL,350.000000,2023-01-17 18:19:22,,,,,,,
1356338,1437089,KG,KZT,53800.000000,2023-01-17 18:19:38,,,,,,,
1356339,1437090,KG,KZT,26400.000000,2023-01-17 18:19:36,,,,,,,
1356340,1437091,GR,TL,935.000000,2023-01-17 18:23:32,,,2.00,,,,
1356341,1437092,ZB,TL,935.000000,2023-01-17 18:26:00,,,,,,,
1356342,1437093,KG,KZT,17550.000000,2023-01-17 18:27:38.900000,,,,,,,
1356343,1437094,N,US,25.000000,2023-01-17 18:30:09,,,,,,,
1356344,1437095,KG,KZT,16000.000000,2023-01-17 18:37:40.370000,,,,,,,
1356345,1437096,KG,KZT,16250.000000,2023-01-17 18:37:43.917000,,,,,,,
1356346,1437097,N,TL,600.000000,2023-01-17 18:38:20,,,,,,,
1356347,1437098,N,US,65.000000,2023-01-17 18:40:58,,,,,,,
1356348,1437099,ZB,TL,545.000000,2023-01-17 18:43:27,,,,,,,
1356349,1437100,N,US,37.000000,2023-01-17 18:45:28,,,,,,,
1356350,1437101,KG,KZT,13800.000000,2023-01-17 18:52:31,,,,,,,
1356351,1437102,N,TL,340.000000,2023-01-17 18:52:25,,,,,,,
1356352,1437103,N,US,62.000000,2023-01-17 18:56:25,,,,,,,
1356353,1437104,KG,KZT,35750.000000,2023-01-17 18:57:38.923000,,,,,,,
1356354,1437105,GR,TL,4018.000000,2023-01-17 18:57:06,,,2.00,,,,
1356355,1437106,N,US,19.000000,2023-01-17 18:59:34,,,,,,,
1356356,1437107,N,TL,4100.000000,2023-01-17 19:04:44,,,,,,,
1356357,1437108,KG,KZT,49350.000000,2023-01-17 19:07:36.003000,,,,,,,
1356358,1437109,N,US,80.000000,2023-01-17 19:09:49,,,,,,,
1356359,1437110,N,US,45.000000,2023-01-17 19:23:06,,,,,,,
1356360,1437111,KG,KZT,14000.000000,2023-01-17 19:25:11,,,,,,,
1356361,1437112,KG,KZT,1000.000000,2023-01-17 19:26:39,,,,,,,
1356361,1437113,N,KZT,18000.000000,2023-01-17 19:26:47,,,,,,,
1356362,1437114,GP,KZT,56500.000000,2023-01-17 19:33:37,,,,,,,
1356363,1437115,N,TL,1300.000000,2023-01-17 19:34:54,,,,,,,
1356364,1437116,IB,TL,280.000000,2023-01-17 19:35:36,,,,,,,
1356365,1437117,GP,KZT,56500.000000,2023-01-17 19:36:08,,,,,,,
1356365,1437118,N,KZT,3000.000000,2023-01-17 19:36:22,,,,,,,
1356366,1437119,N,US,70.000000,2023-01-17 19:37:55,,,,,,,
1356367,1437120,N,US,300.000000,2023-01-17 19:40:59,,,,,,,
1356367,1437121,N,TL,655.000000,2023-01-17 19:41:06,,,,,,,
1356368,1437122,N,TL,815.000000,2023-01-17 19:44:02,,,,,,,
1356369,1437123,N,TL,950.000000,2023-01-17 19:45:18,,,,,,,
1356370,1437124,N,US,37.000000,2023-01-17 19:48:45,,,,,,,
1356371,1437125,N,US,28.000000,2023-01-17 19:53:22,,,,,,,
1356372,1437126,N,US,37.000000,2023-01-17 19:56:44,,,,,,,
1356373,1437127,N,US,55.000000,2023-01-17 20:05:32,,,,,,,
1356374,1437128,N,US,68.000000,2023-01-17 20:06:13,,,,,,,
1356375,1437129,AK,TL,1689.000000,2023-01-17 20:07:08,,,1.00,,,,
1356376,1437130,N,TL,1120.000000,2023-01-17 20:07:02,,,,,,,
1356377,1437131,N,US,44.000000,2023-01-17 20:19:15,,,,,,,
1356378,1437132,N,TL,565.000000,2023-01-17 20:21:10,,,,,,,
1356379,1437133,N,US,35.000000,2023-01-17 20:25:58,,,,,,,
1356380,1437134,N,US,46.000000,2023-01-17 20:26:25,,,,,,,
1356381,1437135,N,US,11.000000,2023-01-17 20:28:40,,,,,,,
1356382,1437136,N,US,52.000000,2023-01-17 20:30:04,,,,,,,
1356383,1437137,N,US,15.000000,2023-01-17 20:33:04,,,,,,,
1356384,1437138,GP,TL,750.000000,2023-01-17 20:38:13,,,,,,,
1356385,1437139,GP,TL,750.000000,2023-01-17 20:38:49,,,,,,,
1356386,1437140,N,US,27.000000,2023-01-17 20:38:53,,,,,,,
1356387,1437141,N,TL,280.000000,2023-01-17 20:41:26,,,,,,,
1356388,1437142,N,KZT,50500.000000,2023-01-17 20:43:07,,,,,,,
1356389,1437251,KG,KZT,17550.000000,2023-01-17 20:45:16,,,,,,,
1356390,1437144,N,US,50.000000,2023-01-17 20:48:00,,,,,,,
1356391,1437145,N,TL,225.000000,2023-01-17 20:51:18,,,,,,,
1356392,1437146,N,US,43.000000,2023-01-17 20:56:25,,,,,,,
1356393,1437147,N,US,15.000000,2023-01-17 21:04:42,,,,,,,
1356394,1437148,N,US,62.000000,2023-01-17 21:07:39,,,,,,,
1356395,1437149,N,TL,530.000000,2023-01-17 21:09:41,,,,,,,
1356396,1437150,N,US,80.000000,2023-01-17 21:11:02,,,,,,,
1356397,1437151,N,US,72.000000,2023-01-17 21:11:43,,,,,,,
1356398,1437152,GP,US,24.000000,2023-01-17 21:12:19,,,,,,,
1356399,1437153,N,US,62.000000,2023-01-17 21:13:06,,,,,,,
1356400,1437154,N,TL,350.000000,2023-01-17 21:13:19,,,,,,,
1356401,1437155,GP,US,24.000000,2023-01-17 21:12:58,,,,,,,
1356401,1437156,N,TL,560.000000,2023-01-17 21:13:08,,,,,,,
1356402,1437157,N,US,22.000000,2023-01-17 21:14:02,,,,,,,
1356403,1437158,N,US,58.000000,2023-01-17 21:14:52,,,,,,,
1356404,1437159,N,US,75.000000,2023-01-17 21:18:00,,,,,,,
1356405,1437160,N,US,6.000000,2023-01-17 21:20:53,,,,,,,
1356405,1437161,GP,US,25.000000,2023-01-17 21:20:59,,,,,,,
1356406,1437162,N,US,90.000000,2023-01-17 21:21:22,,,,,,,
1356407,1437163,GP,US,25.000000,2023-01-17 21:21:36,,,,,,,
1356408,1437164,N,US,17.000000,2023-01-17 21:25:32,,,,,,,
1356409,1437165,N,US,53.000000,2023-01-17 21:28:10,,,,,,,
1356410,1437166,N,US,15.000000,2023-01-17 21:29:40,,,,,,,
1356411,1437167,N,TL,400.000000,2023-01-17 21:30:06,,,,,,,
1356412,1437168,N,US,28.000000,2023-01-17 21:31:28,,,,,,,
1356413,1437169,N,TL,620.000000,2023-01-17 21:34:42,,,,,,,
1356414,1437170,N,TL,690.000000,2023-01-17 21:40:45,,,,,,,
1356415,1437171,N,US,39.000000,2023-01-17 21:42:28,,,,,,,
1356416,1437172,N,US,15.000000,2023-01-17 21:44:23,,,,,,,
1356417,1437173,N,US,34.000000,2023-01-17 21:46:49,,,,,,,
1356418,1437174,N,TL,2250.000000,2023-01-17 21:50:02,,,,,,,
1356419,1437175,N,TL,530.000000,2023-01-17 21:51:30,,,,,,,
1356420,1437176,GP,US,14.000000,2023-01-17 21:52:25,,,,,,,
1356421,1437177,GP,US,14.000000,2023-01-17 21:53:01,,,,,,,
1356422,1437178,N,US,50.000000,2023-01-17 21:54:04,,,,,,,
1356423,1437179,N,US,25.000000,2023-01-17 21:56:46,,,,,,,
1356424,1437180,N,TL,550.000000,2023-01-17 22:00:10,,,,,,,
1356425,1437181,N,US,68.000000,2023-01-17 22:03:50,,,,,,,
1356426,1437182,N,US,55.000000,2023-01-17 22:07:30,,,,,,,
1356427,1437183,N,TL,370.000000,2023-01-17 22:07:18,,,,,,,
1356428,1437184,N,US,72.000000,2023-01-17 22:15:04,,,,,,,
1356429,1437185,N,US,119.000000,2023-01-17 22:16:26,,,,,,,
1356430,1437186,GP,US,28.000000,2023-01-17 22:35:33,,,,,,,
1356431,1437187,GP,US,28.000000,2023-01-17 22:35:56,,,,,,,
1356432,1437188,N,US,90.000000,2023-01-17 22:37:03,,,,,,,
1356432,1437189,N,TL,280.000000,2023-01-17 22:37:11,,,,,,,
1356433,1437190,N,US,85.000000,2023-01-17 22:44:32,,,,,,,
1356433,1437191,N,TL,760.000000,2023-01-17 22:44:41,,,,,,,
1356434,1437192,N,TL,785.000000,2023-01-17 22:47:22,,,,,,,
1356435,1437193,N,TL,530.000000,2023-01-17 22:58:39,,,,,,,
1356436,1437194,N,TL,650.000000,2023-01-17 23:04:35,,,,,,,
1356437,1437195,N,TL,350.000000,2023-01-17 23:10:51,,,,,,,
1356438,1437196,N,TL,650.000000,2023-01-17 23:40:26,,,,,,,
1356439,1437197,N,TL,570.000000,2023-01-17 23:56:12,,,,,,,
1356440,1437198,N,TL,280.000000,2023-01-18 00:13:49,,,,,,,
1356441,1437199,N,KZT,8000.000000,2023-01-18 07:57:25.163000,,,,,,,
1356442,1437200,N,KZT,37000.000000,2023-01-18 08:07:27.580000,,,,,,,
1356442,1437201,KG,KZT,11000.000000,2023-01-18 08:07:28.023000,,,,,,,
1356443,1437202,KG,KZT,11050.000000,2023-01-18 08:27:25.877000,,,,,,,
1356444,1437203,KG,KZT,23400.000000,2023-01-18 08:47:32.367000,,,,,,,
1356445,1437204,KG,KZT,8000.000000,2023-01-18 08:57:24.727000,,,,,,,
1356446,1437205,N,TL,600.000000,2023-01-18 09:36:23,,,,,,,
1356447,1437206,N,US,25.000000,2023-01-18 09:40:47,,,,,,,
1356448,1437207,N,TL,1700.000000,2023-01-18 09:50:31,,,,,,,
1356449,1437208,KG,KZT,21000.000000,2023-01-18 09:57:25.517000,,,,,,,
1356450,1437209,KG,KZT,79700.000000,2023-01-18 10:07:32.443000,,,,,,,
1356451,1437210,KG,KZT,70200.000000,2023-01-18 10:07:37.043000,,,,,,,
1356452,1437211,KG,KZT,11800.000000,2023-01-18 10:17:27.750000,,,,,,,
1356452,1437212,KG,KZT,22000.000000,2023-01-18 10:17:28.410000,,,,,,,
1356454,1437213,KG,KZT,15000.000000,2023-01-18 10:47:26.280000,,,,,,,
1356455,1437214,N,KZT,4550.000000,2023-01-18 10:47:30.143000,,,,,,,
1356456,1437215,N,TL,930.000000,2023-01-18 10:50:49,,,,,,,
1356457,1437216,N,EU,57.000000,2023-01-18 10:50:15,,,,,,,
1356457,1437217,N,TL,650.000000,2023-01-18 10:51:50,,,,,,,
1356458,1437218,N,US,100.000000,2023-01-18 10:54:55,,,,,,,
1356459,1437219,KG,KZT,3500.000000,2023-01-18 10:57:26.900000,,,,,,,
1356460,1437220,N,KZT,10500.000000,2023-01-18 10:57:31.850000,,,,,,,
1356461,1437221,GR,TL,715.000000,2023-01-18 10:58:58,,,2.00,,,,
1356462,1437222,N,TL,120.000000,2023-01-18 11:02:19,,,,,,,
1356463,1437223,GR,TL,485.000000,2023-01-18 11:04:22,,,2.00,,,,
1356464,1437224,KG,KZT,7800.000000,2023-01-18 11:07:27.623000,,,,,,,
1356465,1437225,KG,KZT,24500.000000,2023-01-18 11:27:30.183000,,,,,,,
1356466,1437226,N,US,59.000000,2023-01-18 11:27:21,,,,,,,
1356467,1437227,N,US,10.000000,2023-01-18 11:32:31,,,,,,,
1356468,1437228,N,TL,460.000000,2023-01-18 11:32:57,,,,,,,
1356469,1437229,N,TL,220.000000,2023-01-18 11:33:57,,,,,,,
1356470,1437230,KG,KZT,5000.000000,2023-01-18 11:37:27.100000,,,,,,,
1356471,1437231,N,TL,750.000000,2023-01-18 11:36:55,,,,,,,
1356472,1437232,N,TL,2240.000000,2023-01-18 11:38:46,,,,,,,
1356473,1437233,ZB,TL,530.000000,2023-01-18 11:42:23,,,,,,,
1356474,1437234,N,TL,850.000000,2023-01-18 11:48:51,,,,,,,
1356475,1437235,N,TL,900.000000,2023-01-18 11:49:59,,,,,,,
1356476,1437236,N,TL,350.000000,2023-01-18 11:53:18,,,,,,,
1356477,1437237,YK2,TL,630.000000,2023-01-18 11:56:50,,,2.00,,,,
1356478,1437238,N,KZT,39000.000000,2023-01-18 11:57:27.727000,,,,,,,
1356479,1437239,N,TL,655.000000,2023-01-18 12:00:26,,,,,,,
1356480,1437240,ZB,TL,2738.000000,2023-01-18 11:46:15,,,,,,,
1356481,1437241,N,TL,300.000000,2023-01-18 12:02:27,,,,,,,
1356482,1437242,N,US,86.000000,2023-01-18 12:06:02,,,,,,,
1356483,1437243,GR4,TL,700.000000,2023-01-18 12:09:58,,,2.00,,,,
1356484,1437244,N,TL,415.000000,2023-01-18 12:11:12,,,,,,,
1356485,1437245,N,US,35.000000,2023-01-18 12:24:33,,,,,,,
1356486,1437246,KG,KZT,18200.000000,2023-01-18 12:27:27.863000,,,,,,,
1356487,1437247,N,EU,48.000000,2023-01-18 12:37:23,,,,,,,
1356488,1437248,JB,KZT,31850.000000,2023-01-18 12:47:28.927000,,,0.00,,,,
1356489,1437249,N,TL,180.000000,2023-01-18 12:48:09,,,,,,,
1356490,1437250,N,US,55.000000,2023-01-18 12:54:07,,,,,,,
1356491,1437252,KG,KZT,29250.000000,2023-01-18 12:57:32.990000,,,,,,,
1356492,1437253,ZB,TL,415.000000,2023-01-18 12:59:33,,,,,,,
1356493,1437254,N,US,37.000000,2023-01-18 13:00:05,,,,,,,
1356494,1437255,IB,TL,280.000000,2023-01-18 13:02:23,,,,,,,
1356495,1437256,N,US,21.000000,2023-01-18 13:03:28,,,,,,,
1356496,1437257,KG,KZT,15500.000000,2023-01-18 13:04:46,,,,,,,
1356497,1437258,IB,TL,140.000000,2023-01-18 13:04:28,,,,,,,
1356498,1437259,KG,KZT,17400.000000,2023-01-18 13:05:40,,,,,,,
1356499,1437260,KG,KZT,20400.000000,2023-01-18 13:07:04,,,,,,,
1356500,1437261,KG,KZT,22100.000000,2023-01-18 13:07:28.543000,,,,,,,
1356501,1437262,ZB,TL,975.000000,2023-01-18 13:09:33,,,,,,,
1356502,1437263,N,TL,200.000000,2023-01-18 13:11:06,,,,,,,
1356503,1437264,N,TL,100.000000,2023-01-18 13:11:27,,,,,,,
1356504,1437265,N,US,56.000000,2023-01-18 13:12:23,,,,,,,
1356505,1437266,N,KZT,13000.000000,2023-01-18 13:17:58.503000,,,,,,,
1356505,1437267,KG,KZT,100000.000000,2023-01-18 13:17:59.220000,,,,,,,
1356505,1437268,KG,KZT,50000.000000,2023-01-18 13:18:00.357000,,,,,,,
1356506,1437269,KG,KZT,15500.000000,2023-01-18 13:18:06.230000,,,,,,,
1356507,1437270,KG,KZT,29900.000000,2023-01-18 13:18:11.243000,,,,,,,
1356508,1437271,N,KZT,30000.000000,2023-01-18 13:27:32.077000,,,,,,,
1356508,1437272,KG,KZT,10500.000000,2023-01-18 13:27:32.610000,,,,,,,
1356509,1437273,GP,US,47.000000,2023-01-18 13:29:18,,,,,,,
1356510,1437274,GP,US,47.000000,2023-01-18 13:29:36,,,,,,,
1356511,1437275,GP,US,40.000000,2023-01-18 13:29:46,,,,,,,
1356512,1437276,GP,US,40.000000,2023-01-18 13:30:18,,,,,,,
1356513,1437277,KG,KZT,13800.000000,2023-01-18 13:30:12,,,,,,,
1356514,1437278,N,US,6.000000,2023-01-18 13:31:21,,,,,,,
1356514,1437279,GP,US,23.000000,2023-01-18 13:31:26,,,,,,,
1356515,1437280,N,US,37.000000,2023-01-18 13:32:26,,,,,,,
1356516,1437281,GP,US,23.000000,2023-01-18 13:31:07,,,,,,,
1356517,1437282,KG,KZT,7000.000000,2023-01-18 13:37:31.227000,,,,,,,
1356518,1437283,KG,KZT,12000.000000,2023-01-18 13:37:34.573000,,,,,,,
1356519,1437284,IB4,TL,740.000000,2023-01-18 13:38:17,,,,,,,
1356520,1437285,KG,KZT,23500.000000,2023-01-18 13:47:28.183000,,,,,,,
1356521,1437286,YK,TL,1300.000000,2023-01-18 13:48:39,,,,,,,
1356522,1437287,N,TL,900.000000,2023-01-18 13:49:44,,,,,,,
1356523,1437288,N,US,14.000000,2023-01-18 13:53:07,,,,,,,
