Bolum,FisTur,FisTip,HareketNo,EvrakNo,EvrakNo2,DeleteUN,DeleteDT,EvrakNo3,FisTar
Si,N,ST,10762,01919,,DILARA,2024-08-02 16:36:43.390000,,2024-08-02 16:35:13
Si,N,ST,10763,01919,,DILARA,2024-08-02 16:47:17.923000,,2024-08-02 16:36:43
Si,N,ST,10764,01919,,DILARA,2024-08-02 16:58:04.290000,,2024-08-02 16:47:17
Si,N,ST,10765,01919,,DILARA,2024-08-02 17:04:07.590000,,2024-08-02 16:58:04
Si,N,ST,10766,01919,,DILARA,2024-08-02 18:19:33.350000,,2024-08-02 17:53:56
Si,N,ST,10767,01919,,DILARA,2024-08-02 18:34:15.107000,,2024-08-02 18:32:39
Si,N,ST,10768,01919,,DILARA,2024-08-02 18:41:40.660000,,2024-08-02 18:39:45
Si,N,ST,10769,01919,,DILARA,2024-08-02 18:48:27.287000,,2024-08-02 18:41:40
Si,N,ST,10770,01919,,DILARA,2024-08-05 10:18:42.743000,,2024-08-05 09:58:46
Si,N,ST,10771,01919,,DILARA,2024-08-05 11:48:45.377000,,2024-08-05 11:45:55
Si,N,ST,10772,01919,,DILARA,2024-08-05 11:56:10.747000,,2024-08-05 11:48:45
Si,N,ST,10773,01919,,DILARA,2024-08-05 12:14:04.570000,,2024-08-05 12:11:49
Si,N,ST,10774,01919,,DILARA,2024-08-05 12:47:09.493000,,2024-08-05 12:45:50
Si,N,ST,10780,01920,,DILARA,2024-08-05 16:09:25.693000,,2024-08-05 15:29:10
Si,N,ST,10781,01920,,DILARA,2024-08-05 16:58:36.203000,,2024-08-05 16:56:25
Si,N,ST,10782,01920,,DILARA,2024-08-05 17:11:44.780000,,2024-08-05 17:09:33
Si,N,ST,10783,01920,,DILARA,2024-08-05 18:45:56.773000,,2024-08-05 18:23:00
Si,N,ST,10784,01920,,DILARA,2024-08-06 10:00:40.473000,,2024-08-06 09:58:51
Si,N,ST,10785,01920,,DILARA,2024-08-06 10:37:12.333000,,2024-08-06 10:07:13
Si,N,ST,10787,01921,,DILARA,2024-08-08 11:56:07.590000,,2024-08-08 11:54:51
Si,N,ST,10789,01922,,DILARA,2024-08-09 10:53:02.087000,,2024-08-09 10:51:20
Si,N,ST,10806,01923,,TUTKU,2024-08-23 12:19:13.370000,,2024-08-12 11:07:08
Si,N,ST,10812,01926,,DILARA,2024-08-15 17:06:14.413000,,2024-08-13 16:31:26
Si,N,ST,10813,01927,,DILARA,2024-08-15 17:06:05.140000,,2024-08-14 11:44:25
Si,N,ST,10814,01928,,HAKAN,2024-08-14 12:21:47.017000,,2024-08-14 12:20:25
Si,N,ST,10815,01928,,DILARA,2024-08-15 17:05:54.047000,,2024-08-14 17:10:44
Si,N,ST,10816,01929,,DILARA,2024-08-15 16:47:26.783000,,2024-08-15 16:45:14
Si,N,ST,10817,01926,,DILARA,2024-08-15 17:07:19.380000,,2024-08-15 17:06:14
Si,N,ST,10818,01926,,DILARA,2024-08-15 17:14:31.157000,,2024-08-15 17:07:19
Si,N,ST,10819,01926,,DILARA,2024-08-15 17:21:42.773000,,2024-08-15 17:14:31
Si,N,ST,10820,01926,,DILARA,2024-08-15 17:28:30.407000,,2024-08-15 17:21:42
Si,N,ST,10821,01926,,DILARA,2024-08-15 17:33:25.233000,,2024-08-15 17:28:30
Si,N,ST,10822,01926,,DILARA,2024-08-15 17:39:29.940000,,2024-08-15 17:33:25
Si,N,ST,10823,01926,,DILARA,2024-08-15 17:45:48.833000,,2024-08-15 17:39:29
Si,N,ST,10824,01926,,DILARA,2024-08-15 17:53:29.657000,,2024-08-15 17:45:48
Si,N,ST,10825,01926,,DILARA,2024-08-15 18:00:47.093000,,2024-08-15 17:53:29
Si,N,ST,10826,01926,,DILARA,2024-08-15 18:12:56.910000,,2024-08-15 18:00:47
Si,N,ST,10832,01927,,TUTKU,2024-08-23 12:19:06.700000,,2024-08-16 16:13:19
Si,N,ST,10844,01931,,TUTKU,2024-08-23 12:18:50.323000,,2024-08-19 14:19:01
Si,N,ST,10845,01932,,TUTKU,2024-08-23 12:18:46.060000,,2024-08-19 15:38:01
Si,N,ST,10846,01933,,TUTKU,2024-08-23 12:18:42.557000,,2024-08-21 12:23:55
Si,N,ST,10847,01934,,TUTKU,2024-08-23 12:18:38.310000,,2024-08-21 12:37:53
Si,N,ST,10848,01935,,TUTKU,2024-08-23 12:18:34.250000,,2024-08-22 17:50:27
Si,N,ST,10849,01936,,TUTKU,2024-08-23 12:18:29.047000,,2024-08-23 11:01:48
Si,N,ST,10850,01937,,TUTKU,2024-08-23 12:18:19.110000,,2024-08-23 11:27:51
Si,N,ST,10851,01938,,TUTKU,2024-08-23 12:18:25.367000,,2024-08-23 11:48:38
Si,N,ST,10874,01932,,TUTKU,2024-09-05 17:29:18.087000,,2024-08-26 13:41:25
Si,N,ST,10875,01933,,TUTKU,2024-09-05 17:29:23.373000,,2024-08-26 16:27:11
Si,N,ST,10877,01935,,DILARA,2024-08-27 12:01:12.320000,,2024-08-27 11:43:48
Si,N,ST,10878,01935,,DILARA,2024-08-27 12:59:52.530000,,2024-08-27 12:09:49
Si,N,ST,10880,01936,,DILARA,2024-08-27 13:32:51.900000,,2024-08-27 12:59:52
Si,N,ST,10890,01937,,DILARA,2024-08-27 16:18:17,,2024-08-27 16:14:16
Si,N,ST,10891,01937,,DILARA,2024-08-27 16:46:29.453000,,2024-08-27 16:25:51
Si,N,ST,10894,01938,,DILARA,2024-08-28 13:40:14.190000,,2024-08-28 12:35:36
Si,N,ST,10895,01938,,DILARA,2024-08-28 14:05:04.120000,,2024-08-28 13:40:14
Si,N,ST,10896,01938,,DILARA,2024-08-28 14:29:36.457000,,2024-08-28 14:05:04
Si,N,ST,10897,01938,,DILARA,2024-08-28 14:54:22.003000,,2024-08-28 14:29:36
Si,N,ST,10898,01938,,DILARA,2024-08-28 15:36:28.347000,,2024-08-28 14:54:22
Si,N,ST,10899,01938,,DILARA,2024-08-28 15:47:49.633000,,2024-08-28 15:36:28
Si,N,ST,10900,01938,,DILARA,2024-08-28 16:01:03.610000,,2024-08-28 15:47:49
Si,N,ST,10901,01938,,DILARA,2024-08-28 16:24:12.960000,,2024-08-28 16:01:03
Si,N,ST,10902,01938,,DILARA,2024-08-28 17:09:27.930000,,2024-08-28 16:57:30
Si,N,ST,10903,01938,,DILARA,2024-08-28 17:23:27.243000,,2024-08-28 17:10:55
Si,N,ST,10904,01938,,DILARA,2024-08-28 17:37:52.143000,,2024-08-28 17:23:27
Si,N,ST,10905,01938,,DILARA,2024-08-28 17:41:06.873000,,2024-08-28 17:38:51
Si,N,ST,10906,01938,,DILARA,2024-08-28 17:48:58.493000,,2024-08-28 17:41:06
Si,N,ST,10907,01938,,DILARA,2024-08-28 17:51:51.067000,,2024-08-28 17:48:58
Si,N,ST,10908,01938,,DILARA,2024-08-28 17:55:09.543000,,2024-08-28 17:51:51
Si,N,ST,10909,01938,,DILARA,2024-08-28 17:58:34.113000,,2024-08-28 17:55:09
Si,N,ST,10918,01938,,DILARA,2024-08-29 16:54:30.513000,,2024-08-29 16:52:55
Si,N,ST,10919,01938,,DILARA,2024-08-29 17:57:52.767000,,2024-08-29 17:51:55
Si,N,ST,10920,01938,,DILARA,2024-08-29 18:12:56.897000,,2024-08-29 17:57:52
Si,N,ST,10921,01938,,DILARA,2024-08-29 18:29:07.753000,,2024-08-29 18:12:56
Si,N,ST,10922,01938,,DILARA,2024-08-29 18:46:25.887000,,2024-08-29 18:29:07
Si,N,ST,10923,01938,,DILARA,2024-08-30 13:53:45.533000,,2024-08-30 13:47:21
Si,N,ST,10924,01938,,DILARA,2024-08-30 14:09:05.830000,,2024-08-30 13:53:45
Si,N,ST,10925,01938,,DILARA,2024-08-30 15:16:04.660000,,2024-08-30 14:09:05
Si,N,ST,10926,01938,,DILARA,2024-08-30 15:49:48.370000,,2024-08-30 15:16:04
Si,N,ST,10927,01938,,DILARA,2024-08-30 16:01:13.070000,,2024-08-30 15:49:48
Si,N,ST,10928,01938,,DILARA,2024-08-30 17:38:22.023000,,2024-08-30 17:28:39
Si,N,ST,10929,01938,,DILARA,2024-08-30 18:22:10.700000,,2024-08-30 18:12:32
Si,N,ST,10930,01938,,DILARA,2024-08-30 18:32:57.680000,,2024-08-30 18:22:10
Si,N,ST,10931,01938,,DILARA,2024-08-30 18:43:50.957000,,2024-08-30 18:32:57
Si,N,ST,10945,01938,,DILARA,2024-09-02 12:00:53.030000,,2024-09-02 11:58:54
Si,N,ST,10946,01938,,DILARA,2024-09-02 12:27:48.657000,,2024-09-02 12:00:53
Si,N,ST,10947,01938,,DILARA,2024-09-02 12:29:40.773000,,2024-09-02 12:27:48
Si,N,ST,10948,01938,,DILARA,2024-09-02 12:46:57.667000,,2024-09-02 12:29:40
Si,N,ST,10949,01938,,DILARA,2024-09-02 12:52:54.377000,,2024-09-02 12:46:57
Si,N,ST,10950,01938,,DILARA,2024-09-02 16:11:25.007000,,2024-09-02 16:05:13
Si,N,ST,10951,01938,,DILARA,2024-09-02 16:24:08.633000,,2024-09-02 16:11:25
Si,N,ST,10952,01938,,DILARA,2024-09-02 16:25:19.590000,,2024-09-02 16:24:08
Si,N,ST,10953,01938,,DILARA,2024-09-02 16:35:47.377000,,2024-09-02 16:25:19
Si,N,ST,10954,01938,,DILARA,2024-09-02 16:42:05.090000,,2024-09-02 16:35:47
Si,N,ST,10955,01938,,DILARA,2024-09-02 16:49:17.227000,,2024-09-02 16:42:05
Si,N,ST,10956,01938,,DILARA,2024-09-02 17:32:08.800000,,2024-09-02 16:50:07
Si,N,ST,10957,01939,,DILARA,2024-09-02 16:56:19.753000,,2024-09-02 16:49:17
Si,N,ST,10958,01939,,DILARA,2024-09-02 17:10:05.077000,,2024-09-02 16:56:19
Si,N,ST,10959,01939,,DILARA,2024-09-02 17:18:59.417000,,2024-09-02 17:10:22
Si,N,ST,10960,01939,,DILARA,2024-09-02 17:27:11.217000,,2024-09-02 17:18:59
Si,N,ST,10961,01938,,DILARA,2024-09-02 17:42:28.880000,,2024-09-02 17:32:08
Si,N,ST,10962,01939,,HAKAN,2024-09-02 17:46:38.527000,,2024-09-02 17:42:16
Si,N,ST,10963,01938,,DILARA,2024-09-02 17:53:48.427000,,2024-09-02 17:42:28
Si,N,ST,10964,01939,,TUTKU,2024-09-05 17:28:00.877000,,2024-09-02 17:46:38
Si,N,ST,10965,01940,,DILARA,2024-09-03 11:53:25.883000,,2024-09-02 17:55:51
Si,N,ST,10966,01941,,DILARA,2024-09-02 18:03:06.470000,,2024-09-02 17:53:48
Si,N,ST,10967,01941,,DILARA,2024-09-02 18:37:51.230000,,2024-09-02 18:03:06
Si,N,ST,10968,01941,,DILARA,2024-09-03 10:19:08.500000,,2024-09-03 10:03:54
Si,N,ST,10969,01941,,DILARA,2024-09-03 10:33:03.460000,,2024-09-03 10:26:06
Si,N,ST,10970,01941,,DILARA,2024-09-03 10:41:51.070000,,2024-09-03 10:40:15
Si,N,ST,10971,01941,,DILARA,2024-09-03 10:45:46.230000,,2024-09-03 10:41:51
Si,N,ST,10972,01941,,DILARA,2024-09-03 10:49:48.307000,,2024-09-03 10:45:46
Si,N,ST,10973,01941,,DILARA,2024-09-03 11:12:57.043000,,2024-09-03 11:11:15
Si,N,ST,10974,01941,,DILARA,2024-09-03 11:24:50.337000,,2024-09-03 11:22:23
Si,N,ST,10975,01941,,DILARA,2024-09-03 11:30:43.483000,,2024-09-03 11:29:30
Si,N,ST,10976,01941,,TUTKU,2024-09-05 17:29:11.790000,,2024-09-03 11:35:45
Si,N,ST,10977,01942,,DILARA,2024-09-03 12:00:34.710000,,2024-09-03 11:59:14
Si,N,ST,10978,01942,,DILARA,2024-09-03 12:10:04.477000,,2024-09-03 12:00:34
Si,N,ST,10979,01942,,DILARA,2024-09-03 12:14:21.853000,,2024-09-03 12:10:58
Si,N,ST,10980,01942,,DILARA,2024-09-03 12:16:13.120000,,2024-09-03 12:14:21
Si,N,ST,10981,01942,,DILARA,2024-09-03 12:36:06.810000,,2024-09-03 12:17:36
Si,N,ST,10982,01942,,TUTKU,2024-09-03 15:14:02.300000,,2024-09-03 12:53:16
Si,N,ST,10983,01943,,TUTKU,2024-09-05 17:29:01.900000,,2024-09-03 13:13:53
Si,N,ST,10984,01944,,DILARA,2024-09-03 13:43:38.420000,,2024-09-03 13:22:29
Si,N,ST,10985,01945,,DILARA,2024-09-03 14:58:56.367000,,2024-09-03 13:24:21
Si,N,ST,10986,01946,,DILARA,2024-09-03 14:10:03.977000,,2024-09-03 13:43:38
Si,N,ST,10987,01946,,DILARA,2024-09-03 14:28:14.607000,,2024-09-03 14:14:35
Si,N,ST,10988,01947,,DILARA,2024-09-03 15:40:28.180000,,2024-09-03 14:22:45
Si,N,ST,10989,01948,,DILARA,2024-09-03 14:32:48.987000,,2024-09-03 14:28:14
Si,N,ST,10990,01948,,DILARA,2024-09-03 14:39:24.227000,,2024-09-03 14:32:49
Si,N,ST,10991,01948,,DILARA,2024-09-03 15:21:09.550000,,2024-09-03 15:08:54
Si,N,ST,10992,01948,,DILARA,2024-09-03 15:34:59.250000,,2024-09-03 15:30:27
Si,N,ST,10993,01944,,DILARA,2024-09-03 15:57:06.770000,,2024-09-03 15:47:40
Si,N,ST,10994,01945,,TUTKU,2024-09-05 17:29:06.780000,,2024-09-03 15:49:45
Si,N,ST,10995,01946,,DILARA,2024-09-03 16:02:39.963000,,2024-09-03 15:57:06
Si,N,ST,10996,01946,,DILARA,2024-09-03 16:10:24.580000,,2024-09-03 16:02:39
Si,N,ST,10997,01946,,DILARA,2024-09-03 16:27:22.120000,,2024-09-03 16:12:25
Si,N,ST,10998,01946,,DILARA,2024-09-03 16:28:14.087000,,2024-09-03 16:27:22
Si,N,ST,10999,01947,,DILARA,2024-09-03 16:29:06.140000,,2024-09-03 16:27:20
Si,N,ST,11000,01946,,TUTKU,2024-09-05 17:28:56.997000,,2024-09-03 16:22:44
Si,N,ST,11001,01947,,DILARA,2024-09-03 16:45:34.997000,,2024-09-03 16:44:12
Si,N,ST,11002,01947,,DILARA,2024-09-03 16:57:00.287000,,2024-09-03 16:55:53
Si,N,ST,11003,01947,,DILARA,2024-09-03 17:04:50.620000,,2024-09-03 17:03:41
Si,N,ST,11004,01947,,DILARA,2024-09-03 17:11:31.977000,,2024-09-03 17:04:50
Si,N,ST,11005,01947,,DILARA,2024-09-03 17:22:53.770000,,2024-09-03 17:11:31
Si,N,ST,11006,01947,,DILARA,2024-09-03 17:32:05.403000,,2024-09-03 17:22:53
Si,N,ST,11007,01948,,TUTKU,2024-09-05 17:28:50.340000,,2024-09-03 16:51:11
Si,N,ST,11008,01949,,DILARA,2024-09-03 17:41:24.440000,,2024-09-03 17:37:06
Si,N,ST,11009,01949,,DILARA,2024-09-03 18:15:11.547000,,2024-09-03 17:44:28
Si,N,ST,11010,01950,,DILARA,2024-09-03 17:52:46.603000,,2024-09-03 17:51:45
Si,N,ST,11011,01950,,DILARA,2024-09-03 18:12:33.680000,,2024-09-03 17:52:46
Si,N,ST,11012,01951,,TUTKU,2024-09-05 17:28:45.187000,,2024-09-03 18:08:46
Si,N,ST,11013,01952,,DILARA,2024-09-03 18:31:58.660000,,2024-09-03 18:29:40
Si,N,ST,11014,01949,,TUTKU,2024-09-05 17:28:39.730000,,2024-09-03 18:15:40
Si,N,ST,11015,01952,,TUTKU,2024-09-05 17:28:33.790000,,2024-09-03 18:40:15
Si,N,ST,11016,01953,,DILARA,2024-09-03 18:47:06.203000,,2024-09-03 18:45:51
Si,N,ST,11017,01953,,DILARA,2024-09-03 18:55:32.913000,,2024-09-03 18:48:38
Si,N,ST,11018,01953,,DILARA,2024-09-03 19:03:06.107000,,2024-09-03 18:58:33
Si,N,ST,11019,01953,,TUTKU,2024-09-05 17:28:28.483000,,2024-09-03 19:03:06
Si,N,ST,11020,01954,,DILARA,2024-09-03 20:20:51.217000,,2024-09-03 19:29:46
Si,N,ST,11021,01954,,TUTKU,2024-09-05 17:28:22.887000,,2024-09-04 09:58:04
Si,N,ST,11022,01955,,TUTKU,2024-09-05 17:28:17.583000,,2024-09-04 13:50:07
Si,N,ST,11024,01957,,TUTKU,2024-09-05 17:28:11.270000,,2024-09-04 16:25:52
Si,N,ST,11025,01958,,TUTKU,2024-09-05 17:28:05.567000,,2024-09-04 16:54:00
Si,N,ST,11037,01964,,TUTKU,2024-09-09 12:56:09.930000,,2024-09-09 10:26:57
Si,N,ST,11050,01968,,DILARA,2024-09-10 10:31:49.423000,,2024-09-10 10:22:29
Si,N,ST,11051,01968,,DILARA,2024-09-10 10:46:52.270000,,2024-09-10 10:41:38
Si,N,ST,11052,01968,,DILARA,2024-09-10 10:58:40.197000,,2024-09-10 10:54:42
Si,N,ST,11053,01968,,DILARA,2024-09-10 11:17:09.683000,,2024-09-10 11:10:10
Si,N,ST,11056,01970,,DILARA,2024-09-10 15:56:00.787000,,2024-09-10 15:54:26
Si,N,ST,11057,01970,,DILARA,2024-09-10 16:04:37.930000,,2024-09-10 16:03:26
Si,N,ST,11060,01972,,DILARA,2024-09-10 17:27:29.433000,,2024-09-10 17:25:00
Si,N,ST,11061,01972,,DILARA,2024-09-10 17:50:20.283000,,2024-09-10 17:47:55
Si,N,ST,11062,01972,,DILARA,2024-09-11 12:23:54.937000,,2024-09-11 12:20:22
Si,N,ST,11063,01972,,DILARA,2024-09-11 13:35:09.197000,,2024-09-11 13:31:16
Si,N,ST,11067,01972,,DILARA,2024-09-11 16:51:05.220000,,2024-09-11 16:48:28
Si,N,ST,11096,01982,,DILARA,2024-09-12 13:18:11.683000,,2024-09-12 13:16:18
Si,N,ST,11098,01983,,DILARA,2024-09-12 13:33:20.870000,,2024-09-12 13:31:21
Si,N,ST,11100,01983,,DILARA,2024-09-12 14:58:14.730000,,2024-09-12 14:38:45
Si,N,ST,11103,01983,,DILARA,2024-09-12 15:17:21.997000,,2024-09-12 15:14:32
Si,N,ST,11104,01983,,DILARA,2024-09-12 15:26:24.827000,,2024-09-12 15:23:54
Si,N,ST,11105,01983,,DILARA,2024-09-12 18:53:27.990000,,2024-09-12 18:51:16
Si,N,ST,11106,01983,,DILARA,2024-09-12 19:01:16.743000,,2024-09-12 18:59:59
Si,N,ST,11107,01983,,DILARA,2024-09-13 10:11:50.220000,,2024-09-13 10:10:53
Si,N,ST,11108,01983,,DILARA,2024-09-13 13:08:31.257000,,2024-09-13 13:05:16
Si,N,ST,11109,01983,,DILARA,2024-09-13 13:29:15.577000,,2024-09-13 13:25:25
Si,N,ST,11110,01983,,DILARA,2024-09-13 13:49:10.870000,,2024-09-13 13:45:07
Si,N,ST,11111,01983,,DILARA,2024-09-13 14:39:53.300000,,2024-09-13 14:30:49
Si,N,ST,11112,01983,,DILARA,2024-09-13 14:57:37.320000,,2024-09-13 14:55:31
Si,N,ST,11114,01985,,DILARA,2024-09-13 15:18:50.820000,,2024-09-13 15:17:03
Si,N,ST,11115,01985,,DILARA,2024-09-13 15:23:45.943000,,2024-09-13 15:22:28
Si,N,ST,11116,01985,,DILARA,2024-09-13 15:47:56.393000,,2024-09-13 15:46:27
Si,N,ST,11117,01985,,DILARA,2024-09-13 16:01:44.257000,,2024-09-13 15:57:34
Si,N,ST,11118,01985,,DILARA,2024-09-13 16:11:48.463000,,2024-09-13 16:10:19
Si,N,ST,11119,01985,,DILARA,2024-09-13 16:36:08.887000,,2024-09-13 16:25:23
Si,N,ST,11120,01985,,DILARA,2024-09-13 17:27:11.913000,,2024-09-13 17:25:10
Si,N,ST,11121,01985,,DILARA,2024-09-13 17:37:24.733000,,2024-09-13 17:34:30
Si,N,ST,11122,01985,,DILARA,2024-09-13 17:59:33.860000,,2024-09-13 17:57:39
Si,N,ST,11123,01985,,DILARA,2024-09-13 18:08:26.480000,,2024-09-13 18:06:42
Si,N,ST,11124,01985,,DILARA,2024-09-13 18:17:08.317000,,2024-09-13 18:14:01
Si,N,ST,11131,01985,,TUTKU,2024-10-02 14:51:35.897000,,2024-09-16 12:34:20
Si,N,ST,11138,01986,,DILARA,2024-09-17 12:09:32.770000,,2024-09-17 12:08:23
Si,N,ST,11139,01986,,DILARA,2024-09-17 12:18:04.060000,,2024-09-17 12:16:48
Si,N,ST,11141,01987,,DILARA,2024-09-17 13:58:20.253000,,2024-09-17 13:50:36
Si,N,ST,11142,01987,,DILARA,2024-09-17 14:18:16.913000,,2024-09-17 14:14:46
Si,N,ST,11143,01987,,DILARA,2024-09-17 14:20:09.257000,,2024-09-17 14:18:24
Si,N,ST,11144,01987,,DILARA,2024-09-17 14:40:16.573000,,2024-09-17 14:38:46
Si,N,ST,11145,01987,,DILARA,2024-09-17 14:57:02.250000,,2024-09-17 14:55:20
Si,N,ST,11146,01987,,DILARA,2024-09-17 15:09:30.320000,,2024-09-17 15:08:16
Si,N,ST,11149,01987,,DILARA,2024-09-17 15:18:39.360000,,2024-09-17 15:17:30
Si,N,ST,11150,01987,,DILARA,2024-09-17 15:28:01.100000,,2024-09-17 15:26:42
Si,N,ST,11151,01987,,DILARA,2024-09-17 15:37:48.837000,,2024-09-17 15:36:48
Si,N,ST,11152,01987,,DILARA,2024-09-17 16:26:28.050000,,2024-09-17 15:47:53
Si,N,ST,11153,01987,,DILARA,2024-09-17 18:04:32.233000,,2024-09-17 18:03:17
Si,N,ST,11154,01987,,DILARA,2024-09-17 18:31:54.263000,,2024-09-17 18:22:37
Si,N,ST,11165,01987,,DILARA,2024-09-18 13:52:28.587000,,2024-09-18 13:48:08
Si,N,ST,11166,01987,,DILARA,2024-09-18 14:34:17.100000,,2024-09-18 14:33:17
Si,N,ST,11167,01987,,DILARA,2024-09-18 15:32:04.393000,,2024-09-18 15:29:34
Si,N,ST,11168,01987,,DILARA,2024-09-18 15:50:12.813000,,2024-09-18 15:48:29
Si,N,ST,11169,01987,,DILARA,2024-09-18 15:58:46.557000,,2024-09-18 15:57:55
Si,N,ST,11170,01987,,DILARA,2024-09-18 16:07:06.260000,,2024-09-18 16:04:52
Si,N,ST,11171,01987,,DILARA,2024-09-18 16:39:56.050000,,2024-09-18 16:38:43
Si,N,ST,11172,01987,,DILARA,2024-09-18 16:53:51.927000,,2024-09-18 16:51:14
Si,N,ST,11173,01987,,DILARA,2024-09-18 17:42:01.887000,,2024-09-18 17:40:13
Si,N,ST,11174,01987,,DILARA,2024-09-19 11:23:33.770000,,2024-09-19 11:21:57
Si,N,ST,11175,01987,,DILARA,2024-09-19 11:24:37.450000,,2024-09-19 11:23:33
Si,N,ST,11176,01987,,DILARA,2024-09-19 16:08:33.023000,,2024-09-19 16:04:52
Si,N,ST,11177,01987,,DILARA,2024-09-19 17:01:41.430000,,2024-09-19 16:59:46
Si,N,ST,11178,01987,,DILARA,2024-09-19 17:16:36.460000,,2024-09-19 17:12:14
Si,N,ST,11179,01987,,DILARA,2024-09-19 17:26:11.040000,,2024-09-19 17:23:25
Si,N,ST,11180,01987,,DILARA,2024-09-19 18:09:18.187000,,2024-09-19 18:06:51
Si,N,ST,11181,01987,,DILARA,2025-04-22 17:36:29.870000,,2024-09-19 18:11:47
Si,N,ST,11182,01988,,DILARA,2024-09-19 18:18:36.953000,,2024-09-19 18:15:03
Si,N,ST,11183,01988,,DILARA,2024-09-19 18:43:58.347000,,2024-09-19 18:31:49
Si,N,ST,11184,01988,,DILARA,2024-09-20 09:59:18.983000,,2024-09-20 09:57:24
Si,N,ST,11185,01988,,DILARA,2024-09-20 10:04:54.580000,,2024-09-20 10:02:16
Si,N,ST,11186,01988,,DILARA,2024-09-20 10:12:23.353000,,2024-09-20 10:09:25
Si,N,ST,11187,01988,,DILARA,2024-09-20 10:16:58.253000,,2024-09-20 10:13:25
Si,N,ST,11188,01988,,DILARA,2024-09-20 10:19:58.100000,,2024-09-20 10:17:53
Si,N,ST,11189,01988,,DILARA,2024-09-20 10:23:34.177000,,2024-09-20 10:20:46
Si,N,ST,11190,01988,,DILARA,2024-09-20 10:27:34.487000,,2024-09-20 10:25:32
Si,N,ST,11191,01988,,DILARA,2024-09-20 10:32:50.817000,,2024-09-20 10:29:23
Si,N,ST,11192,01988,,DILARA,2024-09-20 10:36:51.130000,,2024-09-20 10:34:10
Si,N,ST,11193,01988,,DILARA,2024-09-20 10:51:11.850000,,2024-09-20 10:49:56
Si,N,ST,11194,01988,,DILARA,2024-09-20 10:59:46.230000,,2024-09-20 10:57:50
Si,N,ST,11195,01988,,DILARA,2024-09-20 11:08:03.867000,,2024-09-20 11:03:35
Si,N,ST,11196,01988,,DILARA,2024-09-20 11:18:29.903000,,2024-09-20 11:13:01
Si,N,ST,11197,01988,,DILARA,2024-09-20 11:25:03.513000,,2024-09-20 11:20:24
Si,N,ST,11198,01988,,DILARA,2024-09-20 11:28:03.280000,,2024-09-20 11:26:03
Si,N,ST,11199,01988,,DILARA,2024-09-20 11:43:32.373000,,2024-09-20 11:41:57
Si,N,ST,11203,01990,,DILARA,2024-09-20 14:46:59.760000,,2024-09-20 14:24:00
Si,N,ST,11204,01990,,DILARA,2024-09-20 14:51:24.987000,,2024-09-20 14:48:46
Si,N,ST,11205,01990,,DILARA,2024-09-20 14:54:58.710000,,2024-09-20 14:52:24
Si,N,ST,11206,01990,,DILARA,2024-09-20 15:02:32.930000,,2024-09-20 14:59:25
Si,N,ST,11207,01990,,DILARA,2024-09-20 15:09:40.377000,,2024-09-20 15:06:57
Si,N,ST,11208,01990,,DILARA,2024-09-20 15:15:35.807000,,2024-09-20 15:13:37
Si,N,ST,11209,01990,,DILARA,2024-09-20 15:34:38.990000,,2024-09-20 15:32:49
Si,N,ST,11210,01990,,DILARA,2024-09-20 16:08:54.780000,,2024-09-20 15:53:06
Si,N,ST,11211,01990,,DILARA,2024-09-20 16:37:45.873000,,2024-09-20 16:31:32
Si,N,ST,11212,01990,,DILARA,2024-09-20 16:46:29.367000,,2024-09-20 16:44:47
Si,N,ST,11213,01990,,DILARA,2024-09-20 16:55:06.350000,,2024-09-20 16:52:46
Si,N,ST,11214,01990,,DILARA,2024-09-20 17:04:37.970000,,2024-09-20 17:02:15
Si,N,ST,11215,01990,,DILARA,2024-09-20 17:07:55.680000,,2024-09-20 17:05:27
Si,N,ST,11216,01990,,DILARA,2024-09-20 17:11:42.487000,,2024-09-20 17:08:41
Si,N,ST,11217,01990,,DILARA,2024-09-20 17:30:17.983000,,2024-09-20 17:28:41
Si,N,ST,11219,01991,,DILARA,2024-09-20 18:55:33.353000,,2024-09-20 18:54:00
Si,N,ST,11224,01992,,TUTKU,2025-01-08 12:35:22.877000,,2024-09-23 13:13:50
Si,N,ST,11226,01994,,DILARA,2024-09-23 17:47:57.340000,,2024-09-23 17:29:09
Si,N,ST,11227,01994,,DILARA,2024-09-23 18:09:46.560000,,2024-09-23 17:55:34
Si,N,ST,11228,01994,,DILARA,2024-09-23 18:57:23.820000,,2024-09-23 18:54:55
Si,N,ST,11229,01994,,DILARA,2024-09-23 19:01:38.853000,,2024-09-23 18:59:12
Si,N,ST,11230,01994,,DILARA,2024-09-24 10:13:24.910000,,2024-09-24 10:10:58
Si,N,ST,11231,01994,,DILARA,2024-09-24 10:44:18.643000,,2024-09-24 10:19:10
Si,N,ST,11232,01994,,DILARA,2024-09-24 11:11:39.467000,,2024-09-24 11:03:43
Si,N,ST,11233,01994,,DILARA,2024-09-24 11:18:07.960000,,2024-09-24 11:15:26
Si,N,ST,11240,01999,,DILARA,2024-09-24 15:30:03.213000,,2024-09-24 15:28:15
Si,N,ST,11241,01999,,DILARA,2024-09-24 15:46:53.970000,,2024-09-24 15:41:07
Si,N,ST,11242,01999,,DILARA,2024-09-24 16:08:07.680000,,2024-09-24 16:05:50
Si,N,ST,11243,01999,,DILARA,2024-09-24 16:19:26.713000,,2024-09-24 16:15:54
