Modul,UnqID,FisNo
Si,d4cb3de5-2988-4bc2-a49e-2eb46016e332,6395
Si,96507820-ae8e-4c62-95c4-2ec46bd80e2c,6588
Si,3cea0fc5-8213-4c9b-b66a-2ed515764834,10463
Si,bba64551-3cb6-4fb1-a68a-2ed939bfa33b,6054
Si,bf6eadf9-20ba-458b-9365-2ef47d44b042,12747
Si,8c2fe003-4d35-417e-88cd-2f16300d4101,1615
Si,15fdd5d7-609b-4971-a16c-2f178c16961c,10919
Si,697fc1f4-afe1-47cf-b998-2f38c88bfc81,2207
Si,d99eb790-75ab-4500-97aa-2f46f49801c1,11140
Si,afd2638c-c612-41f2-ad4c-2f5abb7a6a1b,9293
Si,852bd978-647d-4d4d-b961-2f5dd5797f7a,9991
Si,fe2b339d-718a-4323-9ecf-2f611cb1ea09,8097
Si,9a201393-d730-49fe-ae11-2f6d28c9a3cc,131
Si,67103775-6947-4456-bc32-2f6ee7d6da33,10168
Si,7985cca7-2798-43d2-b7f7-2f7012c35e79,12371
Si,ada86a03-4a85-4fe4-84db-2f8886a420fb,7141
Si,3bcb0bb2-f69a-4f22-9516-2f8b786ed508,10999
Si,6bb5f86d-f6c0-4a2b-bc3b-2f8be1084c12,3912
Si,9afe1575-6c03-4655-9ed7-2f8d04fecea3,8171
Si,304d7a7b-f6dd-4be5-9c09-2f9a032c5ff5,12307
Si,af4c3461-b8e8-481d-acf6-2f9e90828235,8375
Si,c6f7feb9-598b-439c-b995-2fa28be73dca,13048
Si,9f7b35d3-a3b5-4276-b91f-2fa505a3bf46,12243
Si,aa0bcf51-202b-4a61-a5c9-2fa7b6557729,287
Si,92b9dedd-ca1f-44f2-9739-2fa7ba418e2b,2232
Si,fc505eec-e9d8-4e93-a77f-2fa7fa5aa51a,12053
Si,99751be7-6309-4302-97ad-2fb597f2ac58,4402
Si,0792bee1-b57d-4687-83e0-2fc4e8589a1b,3636
Si,623849a6-b896-43fb-96cd-2fc7d7a3681f,9663
Si,6b99398e-b0f3-4558-aef1-2fc98728b847,8800
Si,3a181509-3ded-4d47-911d-2fcac9107693,11638
Si,317db854-0bf2-454f-81e6-2fe3a2886634,12353
Si,f6fa2506-47c1-4a3c-b827-2fe4c5e303bb,9055
Si,0d17665e-793a-4518-9199-2fe70b88d31f,12523
Si,906cd66d-7d15-4690-9048-2fe952ecde5a,832
Si,9611e5b6-d088-4da3-8103-2ff36afcaa69,7008
Si,99534015-d56d-45b6-88be-2ff3cbe6b609,12229
Si,21ffd2c4-99df-49e1-9248-3009e9e8f1c5,5646
Si,0e3aa05e-89fb-4dae-afd7-300a1abb213d,11120
Si,163f88d1-d41a-4697-a9d2-301b7addb161,1518
Si,5cba8307-becc-4aaa-87df-301f64556d6f,6306
Si,31d7d22f-72a6-4639-8fc8-301f8eb9371c,9519
Si,2d517def-8a45-4dff-adb0-30201704ba49,4648
Si,70b6bd76-19a8-47eb-9993-30215e4f47e5,11717
Si,369dadc5-4c23-4009-b02b-30241bb7b926,13174
Si,bd4eebd8-c171-4784-951d-302492f30ddd,8996
Si,9a52bda7-0467-4728-b06b-302519a46fbb,8854
Si,58224d9a-db72-4401-a7dc-302cf520d5c6,10333
Si,4d49aea6-5663-4cd1-8cd3-30381c952685,7148
Si,969c611c-e7c5-4e4a-9f53-3052176ca4c0,9228
Si,2447a3be-bb05-4902-b866-305912d669d0,3911
Si,71403607-5ee6-4479-ba64-306c74ea855c,13256
Si,2943b340-17dd-4c11-a52c-306fe218e4e2,282
Si,4e11a5e1-2be8-474d-a6f0-308620ec21c5,9524
Si,a182693d-a937-44e5-9c43-308815d8e4f6,11122
Si,a0976afa-ce14-4ad7-ae4a-3089948393b1,12790
Si,e38e9e6e-2449-442b-810e-3089bf76ebe1,7680
Si,7bc8de49-44bc-4697-8900-308b8a11369b,8822
Si,855412b7-7440-4e18-a64e-309de747726b,8354
Si,a20e436c-eec8-4421-8c10-30a05c4465f8,7102
Si,a16a8dd6-be0d-4cd0-9d03-30a88f0bdc93,1751
Si,c7d190ba-eecd-4623-9417-30c4d45bf1b5,7979
Si,d5dcfc2b-c5bb-4063-b0e6-30c5aac19faa,9155
Si,baa1113d-2d6d-4dbb-be81-30cdec9e76c3,9863
Si,e5b6046d-fbc8-4eb8-973b-30e2b7594e85,5032
Si,b18962ae-4d71-48f1-9f4e-3107bc1a196b,3795
Si,cba01d2b-25bc-4fd6-b006-310cc12cb6bf,8181
Si,8621ab53-4547-45b0-88b3-31168db3a76c,11524
Si,da1f83a4-9470-44d5-a913-311939b4f021,5747
Si,3425af9f-fc88-4378-be51-311ce62077b2,8972
Si,a3704374-8903-44ec-97e7-311f1cc967a6,6202
Si,9ff3bfb1-c139-4ade-97f7-31269dd0ee0d,8473
Si,01667384-3367-43c5-80b9-3136a110ddf8,4041
Si,1292495d-6385-41da-994e-313a84261a05,9016
Si,7deca093-73e7-4e41-80b1-3141c25e7add,6214
Si,f25536a2-16d8-4ec3-9453-314cc1213cf9,6133
Si,e1ab0120-4505-4e56-b8c1-314e53d063a6,10574
Si,84803178-933e-4653-b47c-316319df16ef,10446
Si,88f29df0-4b43-44ce-bbd5-3167d6e8ceb5,9123
Si,6c50730e-9d67-4446-b07d-317ac41135cb,5115
Si,a467f758-2474-477b-aeb4-318a2a9e7ebe,7556
Si,21aa04a2-fb76-4d90-adac-318d0755402a,3983
Si,76a695b2-63d0-4528-83c3-3192ec239128,1574
Si,abbc2ed3-aec9-4052-b3f8-3197c7956cf9,340
Si,4e7ae049-7703-4a5b-a20d-319f8bb073d5,8762
Si,37b83e43-6ada-4dfd-ae08-31c1508f2174,11004
Si,aee5a52b-e07c-42b8-a1a2-31c486ae6600,12673
Si,53d85ad8-7796-4b06-990f-31c7d2ed02c1,3719
Si,7d8b16bf-4b2d-443f-8402-31daeae33c40,12313
Si,6eb0527a-d9b8-4005-ab5c-31f46f4ea5c4,6778
Si,b4caa207-ee9c-46c3-86f2-31f7e124a25b,9794
Si,af299607-beff-406b-b361-31ff24ffb260,6240
Si,6689a062-62f3-4714-95bd-3213bec106f0,1820
Si,cf4425b1-eb08-4844-aaad-32283d58089c,12191
Si,a036bd06-aa18-4f35-90be-3245053c92ba,4634
Si,42c8b07b-3c30-4222-bccf-325ba4196370,4364
Si,fe0e2ed3-ba83-44b0-8124-325d10b0bed3,9273
Si,03187679-4402-43bd-8bf5-327072335955,11748
Si,ffd3c3f3-b4ff-4355-8e5b-3278c525b97a,9466
Si,a6e503aa-d46a-4d32-b784-3290f40d599c,12798
Si,c6e0c09b-c7cc-4aec-8c1e-32956b4e86a1,13298
Si,2dd49f35-18b5-4537-8801-32972f294282,9166
Si,890b681a-9df3-43d3-8016-329ba8f948ba,8011
Si,58a72a3b-691f-4586-b8ea-32a2fca8b763,6712
Si,ccd4eb27-db8b-4653-949b-32a84d8a45a1,7980
Si,382d075d-0bd6-45d3-ae50-32a977d3bf42,5404
Si,4be93b51-e74b-4251-9229-32ac43a2006a,2
Si,dc4d290d-2ff8-41ca-85d6-32bb7001ec2c,10354
Si,75bb0e8f-46a8-4194-a6b1-32c7e1ba91a1,11630
Si,19ecdae5-c2c2-4d12-ad8c-32daa23c311e,8106
Si,4a49af51-d38c-4a6c-9bf3-32e1c13f92c1,11297
Si,89c2d7f8-03d1-4c82-bd25-32efbc8447b0,9536
Si,8bdd3de6-97fd-40d7-aae4-330b8817516a,13063
Si,69548eb8-97da-4f0f-a05b-3311a9cc9d05,4786
Si,7d615eff-8e3e-4ab2-8c4e-331588adabd7,7208
Si,7335ca39-053d-4ae6-95e0-3317a4072eb5,11487
Si,b594ee09-c8d7-4496-b06c-3322d3a49eb6,12377
Si,1db9c3ac-72a8-4952-8348-333518192dfc,8537
Si,8a10339d-9530-4572-8fd8-334843cbff41,9294
Si,dd321bf5-6bb6-4b75-b28f-3354b7bcde2d,11740
Si,f3192df1-7430-4742-85eb-3378700a234f,2013
Si,89444762-4ff7-4f89-8174-337ccd55cd4e,12889
Si,4b8ad3e2-25f5-4e52-a9c7-33877d5ae768,7524
Si,2ebb22d9-edce-440f-827b-33a68153c38c,9572
Si,2fb1db39-2688-4234-91fb-33aede5ba56c,5499
Si,4f3d1675-9c13-4ecb-bbf8-33dcb218e352,1337
Si,986f75fd-5103-4712-a3b8-33f43a888f98,7576
Si,bb65bc2b-332f-48ed-9b0d-33f45d679dd3,11743
Si,c79549ad-7ea9-4310-91ec-33f4c33779dc,7608
Si,92cf0f22-69bf-4f95-a354-33fbc237054b,9698
Si,55dbf592-3c25-4094-a5d3-34005dd39fad,10815
Si,62c693eb-dfa9-445d-b557-3409a422c164,7914
Si,1abf830b-f487-45a2-9f3c-340b5a0138b8,11912
Si,d0e7d5ef-6bc1-4d11-a9ef-341126892adc,9041
Si,f0b8fc42-e8ac-4d5e-bcb7-3412e3c87ede,9911
Si,1e8c6202-906f-44c2-992b-341beb208c01,8143
Si,08001997-24e3-44f8-98ed-34231f8c23df,5036
Si,226c996f-1359-4003-9086-34314e964d84,9713
Si,af39829b-b965-4757-8d5a-3443f939ec45,4278
Si,4f4f1d93-be2d-45e7-8860-34574b4da78d,7759
Si,b814e0e6-8120-40be-bf18-34766a0f4e83,6469
Si,31d9563c-9b1d-40d5-a918-347c2356e10d,9159
Si,d9f0553e-70e3-4325-b17d-347d2eb24627,7210
Si,d3e79262-e312-4602-997f-34804b88d38f,3985
Si,b51b64dd-1ee8-4773-a049-348b8b138449,10001
Si,3b5f5329-664a-4852-bcb8-34962c9fb574,551
Si,95411b2f-e78a-48dd-b00d-34963e3eca85,9006
Si,faf84f7d-7856-4805-8e61-3497b44eef34,1037
Si,c4192f28-f3d3-4620-ba5a-3499ef1b0637,9968
Si,35b082d7-c33c-455a-8544-34ac2490dadf,11885
Si,0be28398-7584-49cd-851a-34b26524b446,11123
Si,ce53d6be-ab75-417b-bf6f-34b2feb4330c,10449
Si,c39bd31b-c92f-4903-93ce-34b7205df360,9239
Si,49a5a54d-1c1f-4030-b1ed-34bdd4b16483,11799
Si,1beadcb5-8cc6-428a-a033-34ccf7ee60dd,11590
Si,cb211b57-e3f3-42a4-9208-34ce6dd8a525,9558
Si,cf28e492-9732-4265-a402-34d179c43313,4325
Si,346e71d0-daeb-4c73-80cc-34d74683a24b,9371
Si,763ddfd2-8236-4e2c-9ae7-34d9c0427de1,11011
Si,91a0ddfa-5fb3-425f-9e63-34d9f268d70d,5963
Si,4876c282-e550-4c12-945a-34db17811034,6273
Si,84122eb6-932e-409b-8f5a-34e0ca089b12,9737
Si,7b8c0d5c-d1ff-40ba-b35f-34ef88a4883b,8988
Si,928f19dd-61fb-419b-b6a4-34fbadbf1deb,9719
Si,e1d3c4ff-a6c6-4222-b498-350f605d7b7a,7860
Si,8399993f-3b34-460d-9ecc-3524290c23a8,4882
Si,90398825-8db3-4763-8ccf-3526ebcf33b2,8082
Si,24697bc2-f5fd-45f3-b73b-3527e3fa347e,9284
Si,c6a72890-1f68-4dc3-a03a-35312ce81428,6690
Si,c1c523f6-4377-455c-ae64-353f4b366496,12373
Si,aa39e547-b740-422d-98a9-35432c2d5304,8922
Si,77f6c4dd-0df0-4a99-93d7-354f8399f6aa,12952
Si,659a3aa4-2089-4871-a749-3552a517ed9b,12480
Si,78381785-8bd8-4055-b4b8-3558fb8dde23,5
Si,1007e467-3e27-40cf-99e7-355b0c2df9e4,4912
Si,70c7b30d-8fb4-4d99-9f10-3560524445d0,1648
Si,043c5b80-54a9-4795-9097-3562232a19fb,9017
Si,e46c0802-8b27-4775-952e-3569b23b91e8,5877
Si,e97b1925-a2de-48dc-b995-3572ec2dc760,10896
Si,f5ead0b3-78ae-410a-9e08-35755a4b1b2d,10325
Si,c3ba358e-ffb5-49aa-ac05-358d9d33024f,8866
Si,14637ee1-a7d6-495c-b169-3595afeb8115,10765
Si,e6980f34-dcc9-44e0-a8da-35994db23416,9267
Si,6c4a4305-d773-4058-9e7e-35a7e0e3456b,1678
Si,4621e9ec-7196-4fac-b3b6-35b6d96d1906,8867
Si,cb935aaa-e857-43e9-8d39-35c90c88be29,11168
Si,ec59264e-6169-4f36-b9ce-35c941457aa6,6623
Si,67cd5128-c460-4426-b9ba-35cc266043d4,10851
Si,3bb432bb-4f27-4eeb-bb83-35ce9348b03d,9659
Si,240f4f8d-711d-4bec-b778-35d774aee1dd,8675
Si,51cea179-0066-4259-ab5d-35f2c9874fb5,8751
Si,cf586e82-1a14-427c-a3f9-36057b45a58f,7963
Si,db260a75-91fe-4166-b36f-3615b97b099e,6319
Si,4d57b6fe-50d1-4c74-a3a1-361ae975769b,11578
Si,0df0e675-07a3-4c2a-a576-361ef63e0855,6769
Si,7396837a-5d0a-407b-b1d8-361fd78dc93d,1513
Si,b970ede3-dbe6-4ac8-9cb9-3620fa2f2d3e,881
Si,b145745f-8e63-4f58-8f7c-362cf258cfef,9696
Si,5bcf6cc4-ea77-473e-9a3e-3630dda14d62,6342
Si,6b2527d5-8cfc-4ce5-86c4-36362c579221,42
Si,30e653b4-9f8c-4602-a386-3636de205f33,4903
Si,f28a3e87-7a41-42c9-a22f-364ca56d5eda,7173
Si,2bdb90fe-1a55-42c8-be33-36597730f28a,8463
Si,601b0f15-caff-47f9-9c4f-365a699544de,7985
Si,2edaeaa0-8695-4801-9000-3678afa1ee03,7522
Si,cb30b85d-6194-49aa-9bbf-36bbe7bf9c46,9806
Si,dc0f4c75-245b-40aa-abdb-36ca083229e4,8775
Si,88ae36c2-1a18-45b6-a728-36db77b29db4,1267
Si,f6bdaa1e-ec85-4437-ae47-36ec93291edc,4012
Si,58e22bb5-0317-46d9-b7fd-36edf58400e1,11980
Si,147a4948-35ee-479e-89ab-3711500900db,8332
Si,eab24ee4-c008-4f95-8eef-3712f3347cc7,10313
Si,f0c75709-6989-4bd9-aa62-371983905474,13322
Si,f21c9cdc-42c6-43b4-969b-372020493ba0,12244
Si,40551d5f-f0a3-49a8-85c9-374016f39100,5937
Si,6e505923-f9d5-4530-b276-374233524d83,11053
Si,3eba1b98-54b6-4cb8-9fbc-374c2793633c,6398
Si,1d4b24f5-a588-43bb-9027-37513c6ee195,9812
Si,7320fffb-4384-46ed-b943-375d3d8be0f1,9810
Si,98681feb-6873-4d0e-a65d-378513c54d52,9530
Si,f9cd3190-5a08-4ee0-a1dd-3791a46a8499,5916
Si,3dcf569b-9782-4fbd-bb8f-3794e18862ba,8754
Si,6d0733b6-55c3-4512-ae88-37a3a51dc957,4184
Si,84891fc2-d02f-4769-807a-37c7a5a80d93,9670
Si,72124433-71ee-4868-8218-37eeba931df3,4489
Si,251f2ad0-fe8e-424b-955b-37f5f4c1e099,11054
Si,a557131d-e5f8-4da8-91aa-37fe03643cb3,5016
Si,00dcbd57-90e1-48fe-b655-37ff09357192,7219
Si,f8c94f8b-bb49-4ad3-873a-380580bf04f2,1776
Si,d3b0f0fe-a763-44d6-932d-380eedb18d01,1511
Si,1392133d-8b00-43df-944b-381d906c432f,9724
Si,92a817ae-debf-4a35-bd09-3833fae91370,6206
Si,8d7b3fb5-6c4d-485b-be4f-3841bf6ad484,10954
Si,195d0155-ba9e-48fa-a727-384e77f0f427,12370
Si,92e6c1ba-bb33-479d-b7b6-38579f86ab7e,12764
Si,45a3bc0b-b484-4b08-84db-386d9b2c2aed,4353
Si,b7c7137f-4a0b-470f-9113-38723f992ae8,12426
Si,bdefd7f4-f6ee-40d4-83fe-3878f891d5f8,12495
Si,a626f9a8-fe0f-4cab-859b-387b23a318bc,5220
Si,ab0786bb-d1b8-4b82-a867-387b956bb26f,11677
Si,b12e1103-6eef-4cd5-9880-387c22932c37,9788
Si,b46b3fd7-312b-4f9e-b3ba-38aaa1c4e6e6,11965
Si,44ed95fe-93e2-40ea-884f-38af6a7feb58,8333
Si,afa39891-bd54-40d8-8d27-38b6ff60e7d1,13108
Si,cd819b0c-6810-426e-b5d4-38e48453a4f5,9904
Si,febbce42-974f-4bc5-af7e-38f7f969b364,10345
Si,da79090d-dad6-468a-a922-39056807415c,7787
Si,6a1df5e1-a4a7-4595-92af-3910fc383c50,5196
Si,ca86062c-b5f7-4cb7-bdd5-39222f3acb1d,6620
Si,96e648b4-5f3a-4ab6-8f39-3922c1808d53,9429
Si,5b4ac5d2-06ac-4d50-ad60-39250722a589,5354
Si,e4924592-6e7a-4c2c-bffd-392589631396,1227
Si,9b9bc8ba-454c-401b-b8b8-392cf720366c,10227
Si,933d4477-cd99-46c4-b4cb-39362e3bb67c,7072
Si,c280adc5-b80c-4e3d-a8a5-393885b14b9a,9133
Si,9487ee4b-e2e9-47f1-8d64-394fcdb83a09,1085
Si,b1a35b7a-9938-414d-8c08-39739ee45d50,9905
Si,15c08ff3-9595-47f3-a6df-398375edb674,11336
Si,5ade8a64-7720-45f0-bc9f-39886eeba4bf,11073
Si,c84cddf2-e575-47bb-b839-3994bacd37e1,8397
Si,f8e7aa48-b1f6-4896-a033-39a182f62e43,10464
Si,1fe912f6-9bce-4e25-b231-39a1e004d5a9,11737
Si,2f0013b5-2c0b-455e-b725-39a670cf7ae1,12137
Si,2c336a4a-77d6-4266-adfd-39adf0fd1c92,4298
Si,af1afe67-1154-4542-871c-39d6f97b6aad,10959
Si,10a0b7fc-4258-45fc-9e1c-39e467df0943,3435
Si,eaefd396-f3eb-400c-985b-39eac1823e96,11618
Si,fad27e81-b1d9-4263-a30a-3a011db9c274,11330
Si,f3ee37a4-3e75-4963-acb0-3a164d99dec7,9764
Si,6df68f6f-00ae-4579-b34a-3a23a0c5c645,9645
Si,364d68a7-cd7d-46b6-b4e3-3a29f4f4f6ae,5569
Si,006ecc55-7de9-4d2e-b0a6-3a2ca0dd8c8a,9297
Si,9381b6c4-aa21-473b-8a97-3a33b6590257,10211
Si,8d0dfa6f-025a-41f9-9ddc-3a39808622e4,10033
Si,4a7ddc2a-626d-42ad-b20f-3a3d1fb95a1d,5774
Si,5378d1a3-7feb-4685-ad13-3a4d22f586b7,9882
Si,0c0daad3-ad34-4f25-b9d6-3a4f2c72e73a,6775
Si,4f1921e6-a066-4580-9f83-3a50536fae90,10431
Si,bf321dcb-4448-44d9-9eca-3a50738d4b8f,4348
Si,459cda23-4a30-4f77-813a-3a595135da86,8877
Si,cf02400b-cabf-4d28-9667-3a59d22eb860,9709
Si,bb2f6e4a-9dec-4a8c-8fb1-3a79b6c3c096,3701
Si,8fa22635-2b4b-4bc0-88af-3a814e8d8d4e,4258
Si,3ea1cd18-ccda-44ce-84e9-3a88681573af,8676
Si,5bbd0c11-7095-4498-a1e0-3a99616faeac,8857
Si,0aa938ec-04c6-47d9-a48f-3a9b8f28a11f,6665
Si,eefd6ec2-b76f-4d32-bbfd-3aa335c918c2,5851
Si,f0c1ef49-f4fb-401f-8890-3aa3a07d51db,2198
Si,85ea6a7b-cccc-4356-9c7c-3ac11a6ab202,6662
Si,dc22e01e-6ba3-47d8-977c-3ac326e09e64,10272
Si,e5dac9f0-3ec4-47c6-b5f2-3ac41d7a987d,3437
Si,a1931ab8-34ba-48fe-a51c-3ad09a2800e0,887
Si,0a36d71b-fdec-4412-9b81-3af6190ab24a,1202
Si,0c325270-fd1b-40e4-b273-3b061d34d0b1,10832
Si,52addd80-d121-4228-972e-3b2619e3ad52,1616
Si,cc5e9217-f65c-4f9f-8f7c-3b263b3c8bd0,831
Si,1654499e-3c42-4b7a-9641-3b33ad572583,1961
Si,b74f0e06-84db-4097-a989-3b3afe94b1ce,6121
Si,ecb8a433-40d7-4b56-8541-3b49203334db,6758
Si,c40c449e-636a-444d-8ced-3b4ae3375846,4722
Si,f7d8dccf-0282-4ab5-9312-3b4f1211be3a,9252
Si,e2bc6cc3-77cc-4ae3-9e40-3b56883cc879,1902
Si,7434046d-278c-463f-84cf-3b5a0664fa33,5482
Si,ce1738c2-bc97-482a-862c-3b5f022e720a,11331
Si,b920ad08-c122-4b9a-88fc-3b649f59bfe6,7954
Si,7d053c6a-cc50-4584-b828-3b688869ba4e,11979
Si,3b0a9582-3ff0-469b-a980-3b7c0a40f882,8403
Si,e937d115-219b-4e53-9405-3b853be0b587,9781
Si,43f730ba-0623-4e5a-adac-3b89f4485283,433
Si,41d0da7e-d723-4c3e-834a-3b8bec4fa0c3,9398
Si,b6ae9343-14cf-48cb-b3ff-3bc324af13b8,6341
Si,23f74781-4288-4b6e-b64f-3bc4f1f46b33,13323
Si,a1df09d3-7e3c-4457-b9e4-3bc7e75c5141,3881
Si,de9c4d05-926a-41a4-a326-3bd1ffc11d10,8583
Si,55e5457e-e52e-4972-916a-3bd41e7d33d5,12314
Si,0892a848-5521-43c4-ba28-3bd48ac5942f,11798
Si,f3af7712-aa41-4c6d-9106-3bde0b26d346,4873
Si,815daee5-8768-43b6-b2f1-3be571ce58c3,9977
Si,d5fa6938-3f19-4427-8676-3bec6c0c1627,3949
Si,b74db69c-c761-4af1-a1c1-3bf401a0b58b,9254
Si,a7ade70d-32b7-48fd-8db0-3bf9efb3a3b7,11071
Si,a9741818-9cc7-4406-b80d-3c087ed37400,3488
Si,128537db-9997-4b02-b8d0-3c08e1280a60,4774
Si,05916157-1894-4f9a-820d-3c1490fd31df,11763
Si,cfd45450-3259-4974-81d5-3c2b514e6327,7127
Si,1e9dd043-1c55-4dba-94d2-3c6438ffc8f9,10874
Si,2fddf928-38cd-46d1-8219-3c6d8d1ced25,8666
Si,f571af86-22f0-4dd2-8372-3c6ff28081af,6863
Si,6991ea32-9e4f-4293-a770-3c98363f48e8,13177
Si,f312a16f-946f-4c3b-8b5b-3ca467cdefd9,770
Si,dae4154d-3fec-4b13-b53f-3cafa101e54a,11431
Si,86db4ca3-6a9c-4a8c-82b0-3cb0393a2a02,8633
Si,819d3bd1-0bf3-415e-9d9e-3cc92bc77bae,8166
Si,692b61af-74f7-416f-98e1-3ccea6722223,9726
Si,ae12efa7-0c1a-4d11-a81c-3cd086052819,8334
Si,a113d302-bae2-4b26-a012-3ce1e3db309d,9909
Si,ffdb131b-ba2a-43e2-a0b2-3ce2b07ee7fa,8805
Si,e0581ea1-ff9d-4688-8295-3ce5f0ed77a9,6717
Si,d1d2e310-5f0d-423b-b497-3cea9153521d,7028
Si,9112f452-c3f3-4bf1-8774-3cf0d7965aee,7968
Si,6a3a2cc5-0d9b-4632-8668-3cf23851d2ba,9669
Si,afff5dba-08fc-4be2-ab71-3cfaa83af17c,10148
Si,32e82990-d3a9-43e8-a34e-3cffb8dbc2dc,9313
Si,b6b0af35-9866-4d0b-960a-3d0ae43681b0,9829
Si,1f6653d4-4e15-4e87-a486-3d0d59e2e5ef,12606
Si,bc3437b8-3d93-4aa1-bdc8-3d0f46a23576,7282
Si,b5666212-d658-4301-a33b-3d46a4c92d97,169
Si,e96bd58f-34ed-4a36-ab5b-3d4746424eff,9621
Si,732bc852-b74e-45a4-81f1-3d5db17ac7c1,13286
Si,a541993b-1862-4883-839c-3d5fe5423998,8443
Si,0e33bd99-737c-4d5e-b09c-3d6a9383b2b9,12898
Si,9a2da04c-99a7-4ffb-8ded-3d71a154bd57,10164
Si,a30d7df6-0531-4cdf-9f1f-3d744a79163c,11468
Si,12c2f55b-5eb0-45b1-9e82-3d831b7a13f4,6245
Si,34992763-0ae7-4591-a6a0-3d83f0021f64,1905
Si,281e4b29-6872-4bd9-a6ff-3d92ee99b71b,11219
Si,09156e89-466e-4da7-8989-3d9bb83a08f5,12177
Si,a924cc0d-6558-4f71-942c-3db1b6ff8042,11982
Si,33e45b29-776e-4eae-9062-3db24355d2e8,10515
Si,fce8dc78-e9c6-452c-afcb-3db7f9dce1de,9749
Si,4c9b8b60-05a2-41c3-927e-3dc26113f6c6,10289
Si,1517551e-f12e-4de6-935e-3dc57970eb69,7508
Si,6205f3b4-404c-45f4-a998-3dc7b2520cc1,8555
Si,349888d0-bfee-46a5-99d1-3ddcb60abeb3,8957
Si,b64330d9-3e1c-4abd-ba61-3de993ab1dea,5208
Si,f4c02536-a574-4858-98c4-3deb2031b66f,9053
Si,618aa3c4-c2b1-415d-accb-3e09d37b7946,9406
Si,f0ecb460-b4a7-487e-bf0d-3e10438174eb,4251
Si,75e37b60-8616-429b-bdb5-3e33e932bf6c,769
Si,a1a3693e-64a8-4909-a2cb-3e36371bd5eb,10495
Si,8b08d3b1-6382-4dd4-afdb-3e4b8dac402f,9119
Si,0b607d6a-5225-4dca-a92a-3e60d67fe667,6982
Si,87ebd27d-e0fd-4e0e-a466-3e76b9f1910d,7194
Si,c927d5d2-0239-42c8-80b9-3e7796002b00,3369
Si,16345c2b-5d1e-4052-9f2e-3e7999d0e927,11024
Si,09ef268a-c179-4bb5-bc89-3e881d07f81c,11337
Si,22e51d6d-8488-4dbd-ab15-3e92137392be,9975
Si,38128491-7790-44aa-afdd-3ea29783f635,8237
Si,3f9d98a8-bfd2-451b-98c5-3eab3ea8cc95,7607
Si,fc6262f4-d7d9-4b99-b259-3eab8faf0ae8,8222
Si,ff8c9a7a-6f1f-4525-82f9-3eaf5e8a8935,1354
Si,0d7b6b3a-f29f-44a8-bde0-3ec74b659f20,8954
Si,34e6d6fa-af25-4ead-94cb-3ecb2e84d855,9756
Si,5b076c93-229d-46da-9ea4-3ecf4279aaee,13299
Si,182945d7-2aad-4fe3-bdd5-3ee2d3add62a,6983
Si,79173d73-f2a4-45cb-9a76-3f091ec86710,12328
Si,d6438003-ff72-4dec-8256-3f1d6d6a9c6f,9392
Si,0eaf2a0a-edc8-4d61-bd06-3f3045cabe8d,7926
Si,01703266-872e-46e8-a506-3f37c46f6689,11229
Si,7015c725-69b3-40be-9262-3f448e11c350,11379
Si,cf4287d7-62ca-4df1-9afb-3f6de100cc17,5776
Si,980d9274-e362-4d48-aa70-3f7095355487,12202
Si,b378a0df-c6b0-478a-b079-3f8e1597d5c2,7788
Si,19d641eb-0624-4d8c-bbe0-3f935a11ac01,13110
Si,8d190aab-85be-431b-a797-3f99b0e4210e,11060
Si,d58f6b30-8070-4f29-aa0c-3fa033159ccd,8379
Si,9523d62b-6e93-441e-be1f-3fa3e02a66dc,5217
Si,a1dc9310-c1b5-46c7-a615-3fa5638f6bdb,12045
Si,acb6d3e8-0a13-4161-b71c-3fab7aab8a1e,11796
Si,aefdddf2-df68-479c-a2b4-3fb8cbfb7db4,1184
Si,45da2368-845d-4bc6-bc3a-3fcb117313f5,12421
Si,ee5fef29-b179-4f0e-9ef8-3fcb3949f4a8,12579
Si,63ba9bb6-b0a6-4c6e-9236-3fd45db13419,12755
Si,4ca3877b-329c-411e-958a-3fdc9d8a106d,8881
Si,8fd0be81-1651-4174-a83e-3fde7eccb5e9,10032
Si,a322a4b1-ada8-4d2a-8d30-40016b53994b,9888
Si,fe662f88-2b96-4e91-be02-400ddc005e41,10421
Si,9d1c229c-8c34-4462-a8ec-4014d6e56b02,11141
Si,e2771d18-c818-4839-98b5-402beff78073,6713
Si,21f3922a-e32f-4df1-ad0a-4032bdf5aae5,6504
Si,e890e077-f400-4ee4-b1d1-403359756cbd,12509
Si,111cbba8-5f61-426c-a3bb-403fc3fa3721,13112
Si,459bbe5d-d641-4b52-9589-404827ac699c,10378
Si,aa39f772-41ad-4774-b4c1-405608d3e9d3,11299
Si,961fa4fc-34b1-4226-8210-405b628ac3b5,1205
Si,3351b9ff-a894-49be-9a59-405cc2c5c079,8032
Si,7f2ba91c-effe-4139-9965-406ab17e8143,787
Si,0b15d3c5-73e3-4066-8c86-4074609a15d9,9833
Si,11be4ca9-408a-4390-ae3b-40755b9b63f3,12677
Si,bb5d98c5-cdea-4342-aaf6-407f36417cf7,9963
Si,16945ae7-02d4-4558-b17f-4085a802f917,9783
Si,f28d236f-1a6b-49d9-a568-4098766170eb,7313
Si,1c3f4324-bcdd-4425-a9c2-409bfdc8cf5a,9213
Si,8b8dbc9e-14b2-4e4a-9189-409cb773a95d,8523
