inx,FormName,CompName,Langid,Original,Translated,Hint,DBName
3411,Uyari_4,ComboB_Tepki,5,FTP Yükle,FTP Yükle,,TANCA
3412,Uyari_5,ComboB_Tepki,1,FTP Yükle,Upload FTP,,TANCA
3413,Uyari_5,ComboB_Tepki,2,FTP Yükle,,,TANCA
3414,Uyari_5,ComboB_Tepki,3,FTP Yükle,????? FTP,,TANCA
3415,Uyari_5,ComboB_Tepki,4,FTP Yükle,???????? FTP,,TANCA
3416,Uyari_5,ComboB_Tepki,5,FTP Yükle,FTP Yükle,,TANCA
3417,Uyari_6,ComboB_Tepki,1,FTP Yükle,Upload FTP,,TANCA
3418,Uyari_6,ComboB_Tepki,2,FTP Yükle,,,TANCA
3419,Uyari_6,ComboB_Tepki,3,FTP Yükle,????? FTP,,TANCA
3420,Uyari_6,ComboB_Tepki,4,FTP Yükle,???????? FTP,,TANCA
3421,Uyari_6,ComboB_Tepki,5,FTP Yükle,FTP Yükle,,TANCA
3422,Uyari_7,ComboB_Tepki,1,FTP Yükle,Upload FTP,,TANCA
3423,Uyari_7,ComboB_Tepki,2,FTP Yükle,,,TANCA
3424,Uyari_7,ComboB_Tepki,3,FTP Yükle,????? FTP,,TANCA
3425,Uyari_7,ComboB_Tepki,4,FTP Yükle,???????? FTP,,TANCA
3426,Uyari_7,ComboB_Tepki,5,FTP Yükle,FTP Yükle,,TANCA
3427,Uyari_8,ComboB_Tepki,1,FTP Yükle,Upload FTP,,TANCA
3428,Uyari_8,ComboB_Tepki,2,FTP Yükle,,,TANCA
3429,Uyari_8,ComboB_Tepki,3,FTP Yükle,????? FTP,,TANCA
3430,Uyari_8,ComboB_Tepki,4,FTP Yükle,???????? FTP,,TANCA
3431,Uyari_8,ComboB_Tepki,5,FTP Yükle,FTP Yükle,,TANCA
3432,Uyari_9,ComboB_Tepki,1,FTP Yükle,Upload FTP,,TANCA
3433,Uyari_9,ComboB_Tepki,2,FTP Yükle,,,TANCA
3434,Uyari_9,ComboB_Tepki,3,FTP Yükle,????? FTP,,TANCA
3435,Uyari_9,ComboB_Tepki,4,FTP Yükle,???????? FTP,,TANCA
3436,Uyari_9,ComboB_Tepki,5,FTP Yükle,FTP Yükle,,TANCA
3437,Uyari_1,ComboB_Tepki,1,FTP Yükle,Upload FTP,,TANCA
3438,Uyari_1,ComboB_Tepki,2,FTP Yükle,,,TANCA
3439,Uyari_1,ComboB_Tepki,3,FTP Yükle,????? FTP,,TANCA
3440,Uyari_1,ComboB_Tepki,4,FTP Yükle,???????? FTP,,TANCA
3441,Uyari_1,ComboB_Tepki,5,FTP Yükle,FTP Yükle,,TANCA
3442,Uyari_4,ComboB_Tepki,1,Sorgu Çalıştır,Run the Query,,TANCA
3443,Uyari_4,ComboB_Tepki,2,Sorgu Çalıştır,,,TANCA
3444,Uyari_4,ComboB_Tepki,3,Sorgu Çalıştır,????? ?????????,,TANCA
3445,Uyari_4,ComboB_Tepki,4,Sorgu Çalıştır,????? ??? ? ??,,TANCA
3446,Uyari_4,ComboB_Tepki,5,Sorgu Çalıştır,sorğu İşl?t,,TANCA
3447,Uyari_5,ComboB_Tepki,1,Sorgu Çalıştır,Run the Query,,TANCA
3448,Uyari_5,ComboB_Tepki,2,Sorgu Çalıştır,,,TANCA
3449,Uyari_5,ComboB_Tepki,3,Sorgu Çalıştır,????? ?????????,,TANCA
3450,Uyari_5,ComboB_Tepki,4,Sorgu Çalıştır,????? ??? ? ??,,TANCA
3451,Uyari_5,ComboB_Tepki,5,Sorgu Çalıştır,sorğu İşl?t,,TANCA
3452,Uyari_6,ComboB_Tepki,1,Sorgu Çalıştır,Run the Query,,TANCA
3453,Uyari_6,ComboB_Tepki,2,Sorgu Çalıştır,,,TANCA
3454,Uyari_6,ComboB_Tepki,3,Sorgu Çalıştır,????? ?????????,,TANCA
3455,Uyari_6,ComboB_Tepki,4,Sorgu Çalıştır,????? ??? ? ??,,TANCA
3456,Uyari_6,ComboB_Tepki,5,Sorgu Çalıştır,sorğu İşl?t,,TANCA
3457,Uyari_7,ComboB_Tepki,1,Sorgu Çalıştır,Run the Query,,TANCA
3458,Uyari_7,ComboB_Tepki,2,Sorgu Çalıştır,,,TANCA
3459,Uyari_7,ComboB_Tepki,3,Sorgu Çalıştır,????? ?????????,,TANCA
3460,Uyari_7,ComboB_Tepki,4,Sorgu Çalıştır,????? ??? ? ??,,TANCA
3461,Uyari_7,ComboB_Tepki,5,Sorgu Çalıştır,sorğu İşl?t,,TANCA
3462,Uyari_8,ComboB_Tepki,1,Sorgu Çalıştır,Run the Query,,TANCA
3463,Uyari_8,ComboB_Tepki,2,Sorgu Çalıştır,,,TANCA
3464,Uyari_8,ComboB_Tepki,3,Sorgu Çalıştır,????? ?????????,,TANCA
3465,Uyari_8,ComboB_Tepki,4,Sorgu Çalıştır,????? ??? ? ??,,TANCA
3466,Uyari_8,ComboB_Tepki,5,Sorgu Çalıştır,sorğu İşl?t,,TANCA
3467,Uyari_9,ComboB_Tepki,1,Sorgu Çalıştır,Run the Query,,TANCA
3468,Uyari_9,ComboB_Tepki,2,Sorgu Çalıştır,,,TANCA
3469,Uyari_9,ComboB_Tepki,3,Sorgu Çalıştır,????? ?????????,,TANCA
3470,Uyari_9,ComboB_Tepki,4,Sorgu Çalıştır,????? ??? ? ??,,TANCA
3471,Uyari_9,ComboB_Tepki,5,Sorgu Çalıştır,sorğu İşl?t,,TANCA
3472,Uyari_1,ComboB_Tepki,1,Sorgu Çalıştır,Run the Query,,TANCA
3473,Uyari_1,ComboB_Tepki,2,Sorgu Çalıştır,,,TANCA
3474,Uyari_1,ComboB_Tepki,3,Sorgu Çalıştır,????? ?????????,,TANCA
3475,Uyari_1,ComboB_Tepki,4,Sorgu Çalıştır,????? ??? ? ??,,TANCA
3476,Uyari_1,ComboB_Tepki,5,Sorgu Çalıştır,sorğu İşl?t,,TANCA
3477,Uyari_4,BitBtn3,1,. . .,. . .,,TANCA
3478,Uyari_4,BitBtn3,2,. . .,. . .,,TANCA
3479,Uyari_4,BitBtn3,3,. . .,. . .,,TANCA
3480,Uyari_4,BitBtn3,4,. . .,. . .,,TANCA
3481,Uyari_4,BitBtn3,5,. . .,. . .,,TANCA
3482,Uyari_4,BitBtn4,1,. . .,. . .,,TANCA
3483,Uyari_4,BitBtn4,2,. . .,. . .,,TANCA
3484,Uyari_4,BitBtn4,3,. . .,. . .,,TANCA
3485,Uyari_4,BitBtn4,4,. . .,. . .,,TANCA
3486,Uyari_4,BitBtn4,5,. . .,. . .,,TANCA
3487,Uyari_4,BitBtn5,1,. . .,. . .,,TANCA
3488,Uyari_4,BitBtn5,2,. . .,. . .,,TANCA
3489,Uyari_4,BitBtn5,3,. . .,. . .,,TANCA
3490,Uyari_4,BitBtn5,4,. . .,. . .,,TANCA
3491,Uyari_4,BitBtn5,5,. . .,. . .,,TANCA
3492,Uyari_5,BitBtn3,1,. . .,. . .,,TANCA
3493,Uyari_5,BitBtn3,2,. . .,. . .,,TANCA
3494,Uyari_5,BitBtn3,3,. . .,. . .,,TANCA
3495,Uyari_5,BitBtn3,4,. . .,. . .,,TANCA
3496,Uyari_5,BitBtn3,5,. . .,. . .,,TANCA
3497,Uyari_5,BitBtn4,1,. . .,. . .,,TANCA
3498,Uyari_5,BitBtn4,2,. . .,. . .,,TANCA
3499,Uyari_5,BitBtn4,3,. . .,. . .,,TANCA
3500,Uyari_5,BitBtn4,4,. . .,. . .,,TANCA
3501,Uyari_5,BitBtn4,5,. . .,. . .,,TANCA
3502,Uyari_5,BitBtn5,1,. . .,. . .,,TANCA
3503,Uyari_5,BitBtn5,2,. . .,. . .,,TANCA
3504,Uyari_5,BitBtn5,3,. . .,. . .,,TANCA
3505,Uyari_5,BitBtn5,4,. . .,. . .,,TANCA
3506,Uyari_5,BitBtn5,5,. . .,. . .,,TANCA
3507,Uyari_6,BitBtn3,1,. . .,. . .,,TANCA
3508,Uyari_6,BitBtn3,2,. . .,. . .,,TANCA
3509,Uyari_6,BitBtn3,3,. . .,. . .,,TANCA
3510,Uyari_6,BitBtn3,4,. . .,. . .,,TANCA
3511,Uyari_6,BitBtn3,5,. . .,. . .,,TANCA
3512,Uyari_6,BitBtn4,1,. . .,. . .,,TANCA
3513,Uyari_6,BitBtn4,2,. . .,. . .,,TANCA
3514,Uyari_6,BitBtn4,3,. . .,. . .,,TANCA
3515,Uyari_6,BitBtn4,4,. . .,. . .,,TANCA
3516,Uyari_6,BitBtn4,5,. . .,. . .,,TANCA
3517,Uyari_6,BitBtn5,1,. . .,. . .,,TANCA
3518,Uyari_6,BitBtn5,2,. . .,. . .,,TANCA
3519,Uyari_6,BitBtn5,3,. . .,. . .,,TANCA
3520,Uyari_6,BitBtn5,4,. . .,. . .,,TANCA
3521,Uyari_6,BitBtn5,5,. . .,. . .,,TANCA
3522,Uyari_7,BitBtn3,1,. . .,. . .,,TANCA
3523,Uyari_7,BitBtn3,2,. . .,. . .,,TANCA
3524,Uyari_7,BitBtn3,3,. . .,. . .,,TANCA
3525,Uyari_7,BitBtn3,4,. . .,. . .,,TANCA
3526,Uyari_7,BitBtn3,5,. . .,. . .,,TANCA
3527,Uyari_7,BitBtn4,1,. . .,. . .,,TANCA
3528,Uyari_7,BitBtn4,2,. . .,. . .,,TANCA
3529,Uyari_7,BitBtn4,3,. . .,. . .,,TANCA
3530,Uyari_7,BitBtn4,4,. . .,. . .,,TANCA
3531,Uyari_7,BitBtn4,5,. . .,. . .,,TANCA
3532,Uyari_7,BitBtn5,1,. . .,. . .,,TANCA
3533,Uyari_7,BitBtn5,2,. . .,. . .,,TANCA
3534,Uyari_7,BitBtn5,3,. . .,. . .,,TANCA
3535,Uyari_7,BitBtn5,4,. . .,. . .,,TANCA
3536,Uyari_7,BitBtn5,5,. . .,. . .,,TANCA
3537,Uyari_8,BitBtn3,1,. . .,. . .,,TANCA
3538,Uyari_8,BitBtn3,2,. . .,. . .,,TANCA
3539,Uyari_8,BitBtn3,3,. . .,. . .,,TANCA
3540,Uyari_8,BitBtn3,4,. . .,. . .,,TANCA
3541,Uyari_8,BitBtn3,5,. . .,. . .,,TANCA
3542,Uyari_8,BitBtn4,1,. . .,. . .,,TANCA
3543,Uyari_8,BitBtn4,2,. . .,. . .,,TANCA
3544,Uyari_8,BitBtn4,3,. . .,. . .,,TANCA
3545,Uyari_8,BitBtn4,4,. . .,. . .,,TANCA
3546,Uyari_8,BitBtn4,5,. . .,. . .,,TANCA
3547,Uyari_8,BitBtn5,1,. . .,. . .,,TANCA
3548,Uyari_8,BitBtn5,2,. . .,. . .,,TANCA
3549,Uyari_8,BitBtn5,3,. . .,. . .,,TANCA
3550,Uyari_8,BitBtn5,4,. . .,. . .,,TANCA
3551,Uyari_8,BitBtn5,5,. . .,. . .,,TANCA
3552,Uyari_9,BitBtn3,1,. . .,. . .,,TANCA
3553,Uyari_9,BitBtn3,2,. . .,. . .,,TANCA
3554,Uyari_9,BitBtn3,3,. . .,. . .,,TANCA
3555,Uyari_9,BitBtn3,4,. . .,. . .,,TANCA
3556,Uyari_9,BitBtn3,5,. . .,. . .,,TANCA
3557,Uyari_9,BitBtn4,1,. . .,. . .,,TANCA
3558,Uyari_9,BitBtn4,2,. . .,. . .,,TANCA
3559,Uyari_9,BitBtn4,3,. . .,. . .,,TANCA
3560,Uyari_9,BitBtn4,4,. . .,. . .,,TANCA
3561,Uyari_9,BitBtn4,5,. . .,. . .,,TANCA
3562,Uyari_9,BitBtn5,1,. . .,. . .,,TANCA
3563,Uyari_9,BitBtn5,2,. . .,. . .,,TANCA
3564,Uyari_9,BitBtn5,3,. . .,. . .,,TANCA
3565,Uyari_9,BitBtn5,4,. . .,. . .,,TANCA
3566,Uyari_9,BitBtn5,5,. . .,. . .,,TANCA
3567,Uyari_1,BitBtn3,1,. . .,. . .,,TANCA
3568,Uyari_1,BitBtn3,2,. . .,. . .,,TANCA
3569,Uyari_1,BitBtn3,3,. . .,. . .,,TANCA
3570,Uyari_1,BitBtn3,4,. . .,. . .,,TANCA
3571,Uyari_1,BitBtn3,5,. . .,. . .,,TANCA
3572,Uyari_1,BitBtn4,1,. . .,. . .,,TANCA
3573,Uyari_1,BitBtn4,2,. . .,. . .,,TANCA
3574,Uyari_1,BitBtn4,3,. . .,. . .,,TANCA
3575,Uyari_1,BitBtn4,4,. . .,. . .,,TANCA
3576,Uyari_1,BitBtn4,5,. . .,. . .,,TANCA
3577,Uyari_1,BitBtn5,1,. . .,. . .,,TANCA
3578,Uyari_1,BitBtn5,2,. . .,. . .,,TANCA
3579,Uyari_1,BitBtn5,3,. . .,. . .,,TANCA
3580,Uyari_1,BitBtn5,4,. . .,. . .,,TANCA
3581,Uyari_1,BitBtn5,5,. . .,. . .,,TANCA
3582,Uyari_1,cb_bitis,1,Bitiş,Finish,,TANCA
3583,Uyari_1,cb_bitis,2,Bitiş,,,TANCA
3584,Uyari_1,cb_bitis,3,Bitiş,?????,,TANCA
3585,Uyari_1,cb_bitis,4,Bitiş,?????,,TANCA
3586,Uyari_1,cb_bitis,5,Bitiş,Bitiş,,TANCA
3587,Uyari_4,cb_bitis,1,Bitiş,Finish,,TANCA
3588,Uyari_4,cb_bitis,2,Bitiş,,,TANCA
3589,Uyari_4,cb_bitis,3,Bitiş,?????,,TANCA
3590,Uyari_4,cb_bitis,4,Bitiş,?????,,TANCA
3591,Uyari_4,cb_bitis,5,Bitiş,Bitiş,,TANCA
3592,Uyari_5,cb_bitis,1,Bitiş,Finish,,TANCA
3593,Uyari_5,cb_bitis,2,Bitiş,,,TANCA
3594,Uyari_5,cb_bitis,3,Bitiş,?????,,TANCA
3595,Uyari_5,cb_bitis,4,Bitiş,?????,,TANCA
3596,Uyari_5,cb_bitis,5,Bitiş,Bitiş,,TANCA
3597,Uyari_6,cb_bitis,1,Bitiş,Finish,,TANCA
3598,Uyari_6,cb_bitis,2,Bitiş,,,TANCA
3599,Uyari_6,cb_bitis,3,Bitiş,?????,,TANCA
3600,Uyari_6,cb_bitis,4,Bitiş,?????,,TANCA
3601,Uyari_6,cb_bitis,5,Bitiş,Bitiş,,TANCA
3602,Uyari_7,cb_bitis,1,Bitiş,Finish,,TANCA
3603,Uyari_7,cb_bitis,2,Bitiş,,,TANCA
3604,Uyari_7,cb_bitis,3,Bitiş,?????,,TANCA
3605,Uyari_7,cb_bitis,4,Bitiş,?????,,TANCA
3606,Uyari_7,cb_bitis,5,Bitiş,Bitiş,,TANCA
3607,Uyari_8,cb_bitis,1,Bitiş,Finish,,TANCA
3608,Uyari_8,cb_bitis,2,Bitiş,,,TANCA
3609,Uyari_8,cb_bitis,3,Bitiş,?????,,TANCA
3610,Uyari_8,cb_bitis,4,Bitiş,?????,,TANCA
3611,Uyari_8,cb_bitis,5,Bitiş,Bitiş,,TANCA
3612,Uyari_9,cb_bitis,1,Bitiş,Finish,,TANCA
3613,Uyari_9,cb_bitis,2,Bitiş,,,TANCA
3614,Uyari_9,cb_bitis,3,Bitiş,?????,,TANCA
3615,Uyari_9,cb_bitis,4,Bitiş,?????,,TANCA
3616,Uyari_9,cb_bitis,5,Bitiş,Bitiş,,TANCA
3617,Uyari_1,cmb_kategori_tip,1,Tümü,All,,TANCA
3618,Uyari_1,cmb_kategori_tip,2,Tümü,,,TANCA
3619,Uyari_1,cmb_kategori_tip,3,Tümü,????,,TANCA
3620,Uyari_1,cmb_kategori_tip,4,Tümü,???,,TANCA
3621,Uyari_1,cmb_kategori_tip,5,Tümü,Hamısı,,TANCA
3622,Uyari_4,cmb_kategori_tip,1,Tümü,All,,TANCA
3623,Uyari_4,cmb_kategori_tip,2,Tümü,,,TANCA
3624,Uyari_4,cmb_kategori_tip,3,Tümü,????,,TANCA
3625,Uyari_4,cmb_kategori_tip,4,Tümü,???,,TANCA
3626,Uyari_4,cmb_kategori_tip,5,Tümü,Hamısı,,TANCA
3627,Uyari_5,cmb_kategori_tip,1,Tümü,All,,TANCA
3628,Uyari_5,cmb_kategori_tip,2,Tümü,,,TANCA
3629,Uyari_5,cmb_kategori_tip,3,Tümü,????,,TANCA
3630,Uyari_5,cmb_kategori_tip,4,Tümü,???,,TANCA
3631,Uyari_5,cmb_kategori_tip,5,Tümü,Hamısı,,TANCA
3632,Uyari_6,cmb_kategori_tip,1,Tümü,All,,TANCA
3633,Uyari_6,cmb_kategori_tip,2,Tümü,,,TANCA
3634,Uyari_6,cmb_kategori_tip,3,Tümü,????,,TANCA
3635,Uyari_6,cmb_kategori_tip,4,Tümü,???,,TANCA
3636,Uyari_6,cmb_kategori_tip,5,Tümü,Hamısı,,TANCA
3637,Uyari_7,cmb_kategori_tip,1,Tümü,All,,TANCA
3638,Uyari_7,cmb_kategori_tip,2,Tümü,,,TANCA
3639,Uyari_7,cmb_kategori_tip,3,Tümü,????,,TANCA
3640,Uyari_7,cmb_kategori_tip,4,Tümü,???,,TANCA
3641,Uyari_7,cmb_kategori_tip,5,Tümü,Hamısı,,TANCA
3642,Uyari_8,cmb_kategori_tip,1,Tümü,All,,TANCA
3643,Uyari_8,cmb_kategori_tip,2,Tümü,,,TANCA
3644,Uyari_8,cmb_kategori_tip,3,Tümü,????,,TANCA
3645,Uyari_8,cmb_kategori_tip,4,Tümü,???,,TANCA
3646,Uyari_8,cmb_kategori_tip,5,Tümü,Hamısı,,TANCA
3647,Uyari_9,cmb_kategori_tip,1,Tümü,All,,TANCA
3648,Uyari_9,cmb_kategori_tip,2,Tümü,,,TANCA
3649,Uyari_9,cmb_kategori_tip,3,Tümü,????,,TANCA
3650,Uyari_9,cmb_kategori_tip,4,Tümü,???,,TANCA
3651,Uyari_9,cmb_kategori_tip,5,Tümü,Hamısı,,TANCA
3652,Uyari_1,ComboB_DevirTip,1,haftada,Per week,,TANCA
3653,Uyari_1,ComboB_DevirTip,2,haftada,,,TANCA
3654,Uyari_1,ComboB_DevirTip,3,haftada,?? ???????,,TANCA
3655,Uyari_1,ComboB_DevirTip,4,haftada,?? ????,,TANCA
3656,Uyari_1,ComboB_DevirTip,5,haftada,h?ft?d?,,TANCA
3657,Uyari_4,ComboB_DevirTip,1,haftada,Per week,,TANCA
3658,Uyari_4,ComboB_DevirTip,2,haftada,,,TANCA
3659,Uyari_4,ComboB_DevirTip,3,haftada,?? ???????,,TANCA
3660,Uyari_4,ComboB_DevirTip,4,haftada,?? ????,,TANCA
3661,Uyari_4,ComboB_DevirTip,5,haftada,h?ft?d?,,TANCA
3662,Uyari_5,ComboB_DevirTip,1,haftada,Per week,,TANCA
3663,Uyari_5,ComboB_DevirTip,2,haftada,,,TANCA
3664,Uyari_5,ComboB_DevirTip,3,haftada,?? ???????,,TANCA
3665,Uyari_5,ComboB_DevirTip,4,haftada,?? ????,,TANCA
3666,Uyari_5,ComboB_DevirTip,5,haftada,h?ft?d?,,TANCA
3667,Uyari_6,ComboB_DevirTip,1,haftada,Per week,,TANCA
3668,Uyari_6,ComboB_DevirTip,2,haftada,,,TANCA
3669,Uyari_6,ComboB_DevirTip,3,haftada,?? ???????,,TANCA
3670,Uyari_6,ComboB_DevirTip,4,haftada,?? ????,,TANCA
3671,Uyari_6,ComboB_DevirTip,5,haftada,h?ft?d?,,TANCA
3672,Uyari_7,ComboB_DevirTip,1,haftada,Per week,,TANCA
3673,Uyari_7,ComboB_DevirTip,2,haftada,,,TANCA
3674,Uyari_7,ComboB_DevirTip,3,haftada,?? ???????,,TANCA
3675,Uyari_7,ComboB_DevirTip,4,haftada,?? ????,,TANCA
3676,Uyari_7,ComboB_DevirTip,5,haftada,h?ft?d?,,TANCA
3677,Uyari_8,ComboB_DevirTip,1,haftada,Per week,,TANCA
3678,Uyari_8,ComboB_DevirTip,2,haftada,,,TANCA
3679,Uyari_8,ComboB_DevirTip,3,haftada,?? ???????,,TANCA
3680,Uyari_8,ComboB_DevirTip,4,haftada,?? ????,,TANCA
3681,Uyari_8,ComboB_DevirTip,5,haftada,h?ft?d?,,TANCA
3682,Uyari_9,ComboB_DevirTip,1,haftada,Per week,,TANCA
3683,Uyari_9,ComboB_DevirTip,2,haftada,,,TANCA
3684,Uyari_9,ComboB_DevirTip,3,haftada,?? ???????,,TANCA
3685,Uyari_9,ComboB_DevirTip,4,haftada,?? ????,,TANCA
3686,Uyari_9,ComboB_DevirTip,5,haftada,h?ft?d?,,TANCA
3687,ShowMesajDlg,Mesaj,1,asada,asada,,TANCA
3688,ShowMesajDlg,Mesaj,2,asada,,,TANCA
3689,ShowMesajDlg,Mesaj,3,asada,,,TANCA
3690,ShowMesajDlg,Mesaj,4,asada,,,TANCA
3691,ShowMesajDlg,Mesaj,5,asada,,,TANCA
3692,Uyari_1,ComboB_DevirTip,1,ayda,Per Month,,TANCA
3693,Uyari_1,ComboB_DevirTip,2,ayda,,,TANCA
3694,Uyari_1,ComboB_DevirTip,3,ayda,?? ???,,TANCA
3695,Uyari_1,ComboB_DevirTip,4,ayda,?? ???,,TANCA
3696,Uyari_1,ComboB_DevirTip,5,ayda,ayda,,TANCA
3697,Uyari_4,ComboB_DevirTip,1,ayda,Per Month,,TANCA
3698,Uyari_4,ComboB_DevirTip,2,ayda,,,TANCA
3699,Uyari_4,ComboB_DevirTip,3,ayda,?? ???,,TANCA
3700,Uyari_4,ComboB_DevirTip,4,ayda,?? ???,,TANCA
3701,Uyari_4,ComboB_DevirTip,5,ayda,ayda,,TANCA
3702,Uyari_5,ComboB_DevirTip,1,ayda,Per Month,,TANCA
3703,Uyari_5,ComboB_DevirTip,2,ayda,,,TANCA
3704,Uyari_5,ComboB_DevirTip,3,ayda,?? ???,,TANCA
3705,Uyari_5,ComboB_DevirTip,4,ayda,?? ???,,TANCA
3706,Uyari_5,ComboB_DevirTip,5,ayda,ayda,,TANCA
3707,Uyari_6,ComboB_DevirTip,1,ayda,Per Month,,TANCA
3708,Uyari_6,ComboB_DevirTip,2,ayda,,,TANCA
3709,Uyari_6,ComboB_DevirTip,3,ayda,?? ???,,TANCA
3710,Uyari_6,ComboB_DevirTip,4,ayda,?? ???,,TANCA
3711,Uyari_6,ComboB_DevirTip,5,ayda,ayda,,TANCA
3712,Uyari_7,ComboB_DevirTip,1,ayda,Per Month,,TANCA
3713,Uyari_7,ComboB_DevirTip,2,ayda,,,TANCA
3714,Uyari_7,ComboB_DevirTip,3,ayda,?? ???,,TANCA
3715,Uyari_7,ComboB_DevirTip,4,ayda,?? ???,,TANCA
3716,Uyari_7,ComboB_DevirTip,5,ayda,ayda,,TANCA
3717,Uyari_8,ComboB_DevirTip,1,ayda,Per Month,,TANCA
3718,Uyari_8,ComboB_DevirTip,2,ayda,,,TANCA
3719,Uyari_8,ComboB_DevirTip,3,ayda,?? ???,,TANCA
3720,Uyari_8,ComboB_DevirTip,4,ayda,?? ???,,TANCA
3721,Uyari_8,ComboB_DevirTip,5,ayda,ayda,,TANCA
3722,Uyari_9,ComboB_DevirTip,1,ayda,Per Month,,TANCA
3723,Uyari_9,ComboB_DevirTip,2,ayda,,,TANCA
3724,Uyari_9,ComboB_DevirTip,3,ayda,?? ???,,TANCA
3725,Uyari_9,ComboB_DevirTip,4,ayda,?? ???,,TANCA
3726,Uyari_9,ComboB_DevirTip,5,ayda,ayda,,TANCA
3727,Uyari_1,ComboB_DevirTip,1,dakikada,Per minute,,TANCA
3728,Uyari_1,ComboB_DevirTip,2,dakikada,,,TANCA
3729,Uyari_1,ComboB_DevirTip,3,dakikada,?? ???????,,TANCA
3730,Uyari_1,ComboB_DevirTip,4,dakikada,?? ?????,,TANCA
3731,Uyari_1,ComboB_DevirTip,5,dakikada,D?qiq?d?,,TANCA
3732,Uyari_4,ComboB_DevirTip,1,dakikada,Per minute,,TANCA
3733,Uyari_4,ComboB_DevirTip,2,dakikada,,,TANCA
3734,Uyari_4,ComboB_DevirTip,3,dakikada,?? ???????,,TANCA
3735,Uyari_4,ComboB_DevirTip,4,dakikada,?? ?????,,TANCA
3736,Uyari_4,ComboB_DevirTip,5,dakikada,D?qiq?d?,,TANCA
3737,Uyari_5,ComboB_DevirTip,1,dakikada,Per minute,,TANCA
3738,Uyari_5,ComboB_DevirTip,2,dakikada,,,TANCA
3739,Uyari_5,ComboB_DevirTip,3,dakikada,?? ???????,,TANCA
3740,Uyari_5,ComboB_DevirTip,4,dakikada,?? ?????,,TANCA
3741,Uyari_5,ComboB_DevirTip,5,dakikada,D?qiq?d?,,TANCA
3742,Uyari_6,ComboB_DevirTip,1,dakikada,Per minute,,TANCA
3743,Uyari_6,ComboB_DevirTip,2,dakikada,,,TANCA
3744,Uyari_6,ComboB_DevirTip,3,dakikada,?? ???????,,TANCA
3745,Uyari_6,ComboB_DevirTip,4,dakikada,?? ?????,,TANCA
3746,Uyari_6,ComboB_DevirTip,5,dakikada,D?qiq?d?,,TANCA
3747,Uyari_7,ComboB_DevirTip,1,dakikada,Per minute,,TANCA
3748,Uyari_7,ComboB_DevirTip,2,dakikada,,,TANCA
3749,Uyari_7,ComboB_DevirTip,3,dakikada,?? ???????,,TANCA
3750,Uyari_7,ComboB_DevirTip,4,dakikada,?? ?????,,TANCA
3751,Uyari_7,ComboB_DevirTip,5,dakikada,D?qiq?d?,,TANCA
3752,Uyari_8,ComboB_DevirTip,1,dakikada,Per minute,,TANCA
3753,Uyari_8,ComboB_DevirTip,2,dakikada,,,TANCA
3754,Uyari_8,ComboB_DevirTip,3,dakikada,?? ???????,,TANCA
3755,Uyari_8,ComboB_DevirTip,4,dakikada,?? ?????,,TANCA
3756,Uyari_8,ComboB_DevirTip,5,dakikada,D?qiq?d?,,TANCA
3757,Uyari_9,ComboB_DevirTip,1,dakikada,Per minute,,TANCA
3758,Uyari_9,ComboB_DevirTip,2,dakikada,,,TANCA
3759,Uyari_9,ComboB_DevirTip,3,dakikada,?? ???????,,TANCA
3760,Uyari_9,ComboB_DevirTip,4,dakikada,?? ?????,,TANCA
3761,Uyari_9,ComboB_DevirTip,5,dakikada,D?qiq?d?,,TANCA
3762,Uyari_1,ComboB_DevirTip,1,yılda,Per year,,TANCA
3763,Uyari_1,ComboB_DevirTip,2,yılda,,,TANCA
3764,Uyari_1,ComboB_DevirTip,3,yılda,?? ?????,,TANCA
3765,Uyari_1,ComboB_DevirTip,4,yılda,?? ???,,TANCA
3766,Uyari_1,ComboB_DevirTip,5,yılda,ild?,,TANCA
3767,Uyari_4,ComboB_DevirTip,1,yılda,Per year,,TANCA
3768,Uyari_4,ComboB_DevirTip,2,yılda,,,TANCA
3769,Uyari_4,ComboB_DevirTip,3,yılda,?? ?????,,TANCA
3770,Uyari_4,ComboB_DevirTip,4,yılda,?? ???,,TANCA
3771,Uyari_4,ComboB_DevirTip,5,yılda,ild?,,TANCA
3772,Uyari_5,ComboB_DevirTip,1,yılda,Per year,,TANCA
3773,Uyari_5,ComboB_DevirTip,2,yılda,,,TANCA
3774,Uyari_5,ComboB_DevirTip,3,yılda,?? ?????,,TANCA
3775,Uyari_5,ComboB_DevirTip,4,yılda,?? ???,,TANCA
3776,Uyari_5,ComboB_DevirTip,5,yılda,ild?,,TANCA
3777,Uyari_6,ComboB_DevirTip,1,yılda,Per year,,TANCA
3778,Uyari_6,ComboB_DevirTip,2,yılda,,,TANCA
3779,Uyari_6,ComboB_DevirTip,3,yılda,?? ?????,,TANCA
3780,Uyari_6,ComboB_DevirTip,4,yılda,?? ???,,TANCA
3781,Uyari_6,ComboB_DevirTip,5,yılda,ild?,,TANCA
3782,Uyari_7,ComboB_DevirTip,1,yılda,Per year,,TANCA
3783,Uyari_7,ComboB_DevirTip,2,yılda,,,TANCA
3784,Uyari_7,ComboB_DevirTip,3,yılda,?? ?????,,TANCA
3785,Uyari_7,ComboB_DevirTip,4,yılda,?? ???,,TANCA
3786,Uyari_7,ComboB_DevirTip,5,yılda,ild?,,TANCA
