Modul,MOption,CheckValue,Tanim,Typex,Valuex,EditTypeX,PWinCaption,PTable,PRField,PRFields,PRFieldsValues,Katalog,PassChar,kgid,insUN,insDT,insApp,updUN,updDT,updApp
GENEL,OTVOran,"6,7",ÖTV Oranı,Edit,,txt,,,,,,,,948,,,,,,
GENEL,Par_CacheMostQry,Hayır,Sık sorgulanan tanımlar hafızada saklansın mı?,ComboBox,Evet&Hayır,,,,,,,,,1083,,,,,,
GENEL,Par_FR_DirName,,Fast Report tasarımlarının kaydedileceği dizin...,Edit,,txt,,,,,,,,1084,,,,,,
GENEL,Par_WindowsCanSleep,Evet,Uyku moduna geçme engellensin mi?,ComboBox,Evet&Hayir,,,,,,,,,1087,,,,,,
GENEL,PencereLocate,Hayir,Pencere ekranı sıralanırken seçili olana odaklansın mı?,ComboBox,Evet&Hayir,,,,,,,,,1091,,,,,,
GENEL,PenColFit,Evet,Pencere ekranı kolon genişlikleri otomatik düzenlensin mi?,ComboBox,Evet&Hayir,,,,,,,,,1092,,,,,,
GENEL,PerOTVKullan,Hayir,Perakende satışta ÖTV kullanılsın mı?,ComboBox,Evet&Hayir,,,,,,,,,1095,,,,,,
GENEL,PGPassword,,Posta Güvercini hesabı şifreniz?,Edit,,txt,,,,,,,*,1099,,,,,,
GENEL,PGUsername,,Posta Güvercini hesabı kullanıcı Adınız?,Edit,,txt,,,,,,,,1100,,,,,,
GENEL,PosUI,Normal,Perakende satış ekran tipi?,ComboBox,Normal&Yeni,,,,,,,,,1106,,,,,,
GENEL,ProjeKullan,Evet,Proje dağıtımı yapılsın mı ?,ComboBox,Evet&Hayir,,,,,,,,,1113,,,,,,
GENEL,PuanServisKull,,"""Ortak Puan Servisi"" firma id?",Edit,,txt,,,,,,,,1118,,,,,,
GENEL,PuanServisSrIp,,"""Ortak Puan Servisi"" adresi?",Edit,,txt,,,,,,,,1119,,,,,,
GENEL,RafWorkType,Lokasyon,Raf Programı Çalışma Tipi,ComboBox,Tümü&Lokasyon&Cari&Müşteri,,,,,,,,,1124,,,,,,
GENEL,RapKriVisi,Yazma,Yönetim raporu yazdırılırken yönetim kriterlerinin yazdırılacağı yer,ComboBox,Yazma&UstAck&AltAck&SinirlamaAck,,,,,,,,,1127,,,,,,
GENEL,RBAsStokMvcd,Evet,Renk-Beden ekranında asorti listesinde stok mevcudu gelsin mi?,ComboBox,Evet&Hayir,,,,,,,,,1129,,,,,,
GENEL,RBAsStokRzv,Evet,Renk-Beden ekranında asorti listesinde Rezerv miktarı gelsin mi?,ComboBox,Evet&Hayir,,,,,,,,,1130,,,,,,
GENEL,RBTEKFYT,*,"Renk-Beden için tek fiyat kullanılsın (Evet için * koyunuz,Hayır için boş bırakınız)",,,txt,,,,,,,,1133,,,,,,
GENEL,RenkOzKod1T,Özel Kod 1,Renk Özel Kod 1 Tanımı,Edit,,txt,,,,,,,,1136,,,,,,
GENEL,RenkOzKod2T,Özel Kod 2,Renk Özel Kod 2 Tanımı,Edit,,txt,,,,,,,,1137,,,,,,
GENEL,RenkOzKod3T,Özel Kod 3,Renk Özel Kod 3 Tanımı,Edit,,txt,,,,,,,,1138,,,,,,
GENEL,ReportDate,Hayir,Raporda filtrede seçilen tarih aralığı bilgisi olsun mu?,ComboBox,Evet&Hayir,,,,,,,,,1139,,,,,,
GENEL,RezervOnay,Hayir,Rezerv sisteminde onay özelliğini kullanmak istiyor musunuz?,ComboBox,Evet&Hayir,,,,,,,,,1143,,,,,,
GENEL,RezMtrxMev,Hayir,Matrix ekranda rezerv miktarı gösterilsin mi?,ComboBox,Evet&Hayir,,,,,,,,,1144,,,,,,
GENEL,ScreenOpenMultiple,Hayir,Fiş ekranları birden fazla açılabilsin mi?,ComboBox,Evet&Hayir,,,,,,,,,1186,,,,,,
GENEL,ScrSvrint,00:00:00,Programın şifre sorması için geçmesi gereken süre (SA:DK:SN) :,Edit,,txt,,,,,,,,1188,,,,,,
GENEL,SendExcel,Yeni,Yönetim Ekranlarındaki Excel e Gönderim Çalışma Şekli.,ComboBox,Yeni&Eski,,,,,,,,,1190,,,,,,
GENEL,SipQueryOption,Tümü,PPR Sorgulama Lokasyon seçeneği ne olsun?,ComboBox,Magaza&Magaza Harici&Tümü,,,,,,,,,1226,,,,,,
GENEL,SipQueryTime,0,PPR Sorgulaması kaç dakikada bir olsun?,Edit,,txt,,,,,,,,1227,,,,,,
GENEL,SKLokBulYet,Hayir,"Stok kartında ""Lokasyonda bulunma yetkisi"" özelliğini kullanmak istiyor musunuz?",ComboBox,Evet&Hayir,,,,,,,,,1236,,,,,,
GENEL,SKLokMikYet,Hayir,"""Lokasyon bazlı miktar bulunma sınırı"" özelliğini kullanmak istiyor musunuz?",ComboBox,Evet&Hayir,,,,,,,,,1237,,,,,,
GENEL,StokUrYet,Hayir,Stok (Üretici) Yetkilendirmeleri aktif olsun mu? ,ComboBox,Evet&Hayir,,,,,,,,,1290,,,,,,
GENEL,TCMBPC,TL,TCMB den kurlar hangi kur üzerinden alınsın,Edit,,txt,,,,,,,,1315,,,,,,
GENEL,ToplamFFormat,"#,##0.##",Fiş Toplam Alanlarının Formatı,Edit,,txt,,,,,,,,1326,,,,,,
GENEL,TopluMuhSilPsw,,Muhasebe fişlerinin toplu silinebilmesi için gerekli olan şifre?,Edit,,txt,,,,,,,*,1328,,,,,,
GENEL,TTAlfaNume,,Turatel alfanumeriğiniz?,Edit,,txt,,,,,,,,1329,,,,,,
GENEL,TTChannelC,,Turatel kanal kodunuz?,Edit,,txt,,,,,,,,1330,,,,,,
GENEL,TTPassword,,Turatel hesabı şifreniz?,Edit,,txt,,,,,,,*,1331,,,,,,
GENEL,TTUsername,,Turatel hesabı kullanıcı Adınız?,Edit,,txt,,,,,,,,1332,,,,,,
GENEL,TYApiKey,,Trendyol Api Key,Edit,,txt,,,,,,,,1335,,,,,,
GENEL,TYApiSecret,,Trendyol Api Secret,Edit,,txt,,,,,,,,1336,,,,,,
GENEL,TYFirmaKod,,Trendyol Firma Kodu,Edit,,txt,,,,,,,,1337,,,,,,
GENEL,TYOzKod,OzKod1,Trendyol satışlarının işaretlendiği özel kod,ComboBox,OzKod1&OzKod2&OzKod3&OzKod4&OzKod5&OzKod6&OzKod7&OzKod8&OzKod9&OzKod10&OzKod11&OzKod12&OzKod13&OzKod14&OzKod15&OzKod16&OzKod17&OzKod18&OzKod19&OzKod20,,,,,,,,,1338,,,,,,
GENEL,TYOzKodDeger,trendyol,Trendyol satışlarının özel koda yazılan değeri,Edit,,txt,,,,,,,,1339,,,,,,
GENEL,TYPackageIdOzKod,OzKod4,Trendyol satışlarının paket numarasının okunacağı özel kod,ComboBox,OzKod1&OzKod2&OzKod3&OzKod4&OzKod5&OzKod6&OzKod7&OzKod8&OzKod9&OzKod10&OzKod11&OzKod12&OzKod13&OzKod14&OzKod15&OzKod16&OzKod17&OzKod18&OzKod19&OzKod20,,,,,,,,,1340,,,,,,
GENEL,UseLang,Hayir,Çoklu dil desteğini kullanmak istiyor musunuz?,ComboBox,Evet&Hayir,,,,,,,,,1410,,,,,,
GENEL,UseRezerv,Hayir,Rezerv sistemini kullanmak istiyor musunuz?,ComboBox,Evet&Hayir,,,,,,,,,1411,,,,,,
GENEL,UzakResimPath,,Uzak Bilgisayar Kullanımı İçin Değişecek Yeni Resim Yolu,Edit,,txt,,,,,,,,1413,,,,,,
GENEL,vCountPassword,,vCount Şifresi,Edit,,txt,,,,,,,,1416,,,,,,
GENEL,vCountUsername,,vCount Kullanıcı adı,Edit,,txt,,,,,,,,1417,,,,,,
GENEL,YonColFit,Hayir,Yönetim ekranları kolon genişlikleri otomatik düzenlensin mi?,ComboBox,Evet&Hayir,,,,,,,,,1443,,,,,,
GENEL,YonGrupsuzTop,Hayir,Yönetim ekranlarında grupsuz toplam önce gelsin,ComboBox,Evet&Hayir,,,,,,,,,1444,,,,,,
GENEL,YonSonKri,Evet,Yönetim ekranlarında son seçilen kriter kaydı gelsin mi?,ComboBox,Evet&Hayir,,,,,,,,,1445,,,,,,
GENEL_gizli,ChangeLogLastkgid,269067,,,,,,,,,,,,197,,,,dbo,2025-05-31 07:15:42.397000,KGEntegrator
GVirman,BorcAlacakKontrol,Evet,Genel Virman işleminde borç-alacak eşitlik kontrolü yapılsın mı?,ComboBox,Evet&Hayir,,,,,,,,,150,,,,,,
GVirman,MFisiptal,Hayir,Genel virman içinde iptal etme özelliği gösterilsin mi?,ComboBox,Evet&Hayir,,,,,,,,,741,,,,,,
GVirman,NoMuhKodSave,Hayir,Fiş kaydı sırasında muhasebe kodu kontrolü sağlansın mı?,ComboBox,Evet&Hayir,,,,,,,,,872,,,,,,
HedCek,HCSKT,,Hediye çeki oluştururken kullanılacak son kullanma tarihi (Tarih (Ör:31/12/2014) veya gün sayısı),Edit,,txt,,,,,,,,549,,,,,,
HedCek,OdTip,,Hediye Çeki Ödeme Tip Kodu,Edit,,txt,,,,,,,,930,,,,,,
HedCek,PFSKT,365,Para fişi verilirken son kullanma tarihi kaç gün sonra olsun?,Edit,,txt,,,,,,,,1098,,,,,,
HedCek,YazCountCont,Evet,"Hediye Çeki yazdırılırken ""önceden yazdırılmış mı"" kontrolü uygulansın mı?",ComboBox,Evet&Hayir,,,,,,,,,1435,,,,,,
Kasa,AutoTip,Dusebilir,Kasanın eksiye düşme durumu ne olsun ?,ComboBox,Dusebilir&Dusemez&DusmesiniSor,,,,,,,,,76,,,,,,
Kasa,EksiyeDussunMiSor,Hayir,Kasa eksiye düşme parametresi genel olsun mu?,ComboBox,Evet&Hayir,,,,,,,,,433,,,,,,
Kasa,KasAcKurSetif,Hayir,Kasa kartlarında aktif kur seçilmeye zorlansın mı?,ComboBox,Evet&Hayir,,,,,,,,,621,,,,,,
Kasa,KasAcKurUse,Hayir,Kasa kartlarında aktif kur kullanılsın mı?,ComboBox,Evet&Hayir,,,,,,,,,622,,,,,,
Kasa,KasaSisTip,BirinciSistem,Kasalar arası transfer sisteminin çalışma şekli hangisi olsun?,ComboBox,BirinciSistem&ikinciSistem,,,,,,,,,625,,,,,,
Kasa,KasaYonDEDahil,Evet,Kasa yönetimine döviz işlemleri dahil edilsin mi?,ComboBox,Evet&Hayir,,,,,,,,,626,,,,,,
KasaFis,AutoBelLoc,Evet,Kasa fişlerinde belge numarası artımı lokasyon bazında olsun mu?,ComboBox,Evet&Hayir,,,,,,,,,64,,,,,,
KasaFis,AutoFatNo,Evet,Kasa fişlerinde belge numarası otomatik artsın mı?,ComboBox,Evet&Hayir,,,,,,,,,70,,,,,,
KasaFis,AutoTip,EnBuyukNo,Kasa fişlerinde belge numarası arttırılırken hangi kayıt üzerinden işlem yapılsın?,ComboBox,EnBuyukNo&SonNo,,,,,,,,,80,,,,,,
KasaFis,BAClosedV,Hayir,Kasa işlemlerinde borç alacak kapatma tuşu görünsün mü?,ComboBox,Evet&Hayir,,,,,,,,,92,,,,,,
KasaFis,BAClosedVAS,Hayir,Kasa işlemlerinde kaydetme işleminden sonra borç alacak kapatma ekranı otomatik çıksın mı?,ComboBox,Evet&Hayir,,,,,,,,,98,,,,,,
KasaFis,DetayKodCheck,Evet,Kasa işlemlerinde detay kodu girme zorunluluğu olsun mu?,ComboBox,Evet&Hayir,,,,,,,,,282,,,,,,
KasaFis,DifLocAccess,Hayir,Kasa işlemlerini görmek için lokasyon yetkisi dikkate alınmasın?,ComboBox,Evet&Hayir,,,,,,,,,288,,,,,,
KasaFis,HarOzKod1,Özel Kod 1,Kasa Fişi Özel Kod 1 in adı,Edit,,txt,,,,,,,,523,,,,,,
KasaFis,HarOzKod2,Özel Kod 2,Kasa Fişi Özel Kod 2 nin adı,Edit,,txt,,,,,,,,528,,,,,,
KasaFis,HarOzKod3,Özel Kod 3,Kasa Fişi Özel Kod 3 ün adı,Edit,,txt,,,,,,,,533,,,,,,
KasaFis,HarOzKod4,Özel Kod 4,Kasa Fişi Özel Kod 4 ün adı,Edit,,txt,,,,,,,,537,,,,,,
KasaFis,HarOzKod5,Özel Kod 5,Kasa Fişi Özel Kod 5 in adı,Edit,,txt,,,,,,,,541,,,,,,
KasaFis,KaAcKuSetif,Hayir,Kasa işlemlerinde kasanin aktif kuru kontrol edilsin ve uyarılsın mı?,ComboBox,Evet&Hayir,,,,,,,,,598,,,,,,
KasaFis,KaAcKuSetifC,Hayir,Kasa işlemlerinde kasanin aktif kuru ile seçilen carilerin kuru kontrol edilsin ve uyarılsın mı?,ComboBox,Evet&Hayir,,,,,,,,,599,,,,,,
KasaFis,KaCariCheckit,Evet,Kasa işlemlerinde cari girilme zorunluluğu olsun mu?,ComboBox,Evet&Hayir,,,,,,,,,600,,,,,,
KasaFis,KaKurCheckit,Hayir,Kasa işlemlerinde girilen kurlar gösterilip onaylatılsın mı?,ComboBox,Evet&Hayir,,,,,,,,,601,,,,,,
KasaFis,KasaSilPsw,,Kasa fişinin silinmesi için gerekli olan şifre?,Edit,,txt,,,,,,,*,624,,,,,,
KasaFis,NoMuhKodSave,Hayir,Fiş kaydı sırasında muhasebe kodu kontrolü sağlansın mı?,ComboBox,Evet&Hayir,,,,,,,,,873,,,,,,
KasaFis,NoOzKod1,Hayir,Kasa fişinin Özel Kod 1 in girilmesi zorunlu olsun mu ?,ComboBox,Evet&Hayir,,,,,,,,,883,,,,,,
KasaFis,NoOzKod2,Hayir,Kasa fişinin Özel Kod 2 in girilmesi zorunlu olsun mu ?,ComboBox,Evet&Hayir,,,,,,,,,889,,,,,,
KasaFis,NoOzKod3,Hayir,Kasa fişinin Özel Kod 3 ün girilmesi zorunlu olsun mu ?,ComboBox,Evet&Hayir,,,,,,,,,895,,,,,,
KasaFis,NoOzKod4,Hayir,Kasa fişinin Özel Kod 4 ün girilmesi zorunlu olsun mu ?,ComboBox,Evet&Hayir,,,,,,,,,901,,,,,,
KasaFis,NoOzKod5,Hayir,Kasa fişinin Özel Kod 5 in girilmesi zorunlu olsun mu ?,ComboBox,Evet&Hayir,,,,,,,,,907,,,,,,
KasaFis,SatirSatirSor,Hayir,Satır satır yazdırmak ister misiniz sorusu sorulsun mu?,ComboBox,Evet&Hayir,,,,,,,,,1164,,,,,,
KasaFis,SaveMuh,Hayir,Kasa işlemlerinde kaydetme işleminden sonra muhasebeleşme otomatik başlasın mı?,ComboBox,Evet&Hayir,,,,,,,,,1179,,,,,,
KasaFis,SMMKdv,,Serbest meslek makbuzu KDV oranı,Edit,,txt,,,,,,,,1240,,,,,,
KasaFis,SMMSt,,Serbest meslek makbuzu stopaj oranı,Edit,,txt,,,,,,,,1241,,,,,,
Kredi,OzKod1,Özel Kod 1,Kredi Özel Kod 1 in tanımı,Edit,,txt,,,,,,,,957,,,,,,
Kredi,OzKod2,Özel Kod 2,Kredi Özel Kod 2 nin tanımı,Edit,,txt,,,,,,,,991,,,,,,
Kredi,OzKod3,Özel Kod 3,Kredi Özel Kod 3 ün tanımı,Edit,,txt,,,,,,,,1011,,,,,,
Kredi,OzKod4,Özel Kod 4,Kredi Özel Kod 4 ün tanımı,Edit,,txt,,,,,,,,1030,,,,,,
Kredi,OzKod5,Özel Kod 5,Kredi Özel Kod 5 in tanımı,Edit,,txt,,,,,,,,1049,,,,,,
Kredi,RotatifBSMVOran,5,BCH Kredi tipinde hesaplamada kullanılacak BSMV Oranı :,Edit,,num,,,,,,,,1150,,,,,,
Kredi,RotatifYilGun,360,BCH Kredi tipinde hesaplamada kullanılacak Yil Gunu :,Edit,,num,,,,,,,,1151,,,,,,
KrediFis,AutoBelLoc,Evet,Kredi kartı işlemlerinde evrak numarası artımı lokasyon bazında olsun mu?,ComboBox,Evet&Hayir,,,,,,,,,65,,,,,,
KrediFis,AutoFatNo,Evet,Kredi kartı işlemlerinde evrak numarası otomatik artsın mı?,ComboBox,Evet&Hayir,,,,,,,,,71,,,,,,
KrediFis,AutoTip,EnBuyukNo,Kredi kartı işlemlerinde evrak numarası arttırılırken hangi kayıt üzerinden işlem yapılsın?,ComboBox,EnBuyukNo&SonNo,,,,,,,,,81,,,,,,
KrediFis,BAClosedV,Hayir,Kredi Kartı işlemlerinde borç alacak kapatma tuşu görünsün mü?,ComboBox,Evet&Hayir,,,,,,,,,93,,,,,,
KrediFis,BAClosedVAS,Hayir,Kaydetme işleminden sonra borç alacak kapatma ekranı otomatik çıksın mı?,ComboBox,Evet&Hayir,,,,,,,,,99,,,,,,
KrediFis,CariOzKodVisible,Hayir,Cari seçim listesinde özel kodlar görüntülensin mi?,ComboBox,Evet&Hayir,,,,,,,,,180,,,,,,
KrediFis,HarOzKod1,Özel Kod 1,Kredi Kartı Fişi Özel Kod 1 in adı,Edit,,txt,,,,,,,,524,,,,,,
KrediFis,HarOzKod2,Özel Kod 2,Kredi Kartı Fişi Özel Kod 2 nin adı,Edit,,txt,,,,,,,,529,,,,,,
KrediFis,HarOzKod3,Özel Kod 3,Kredi Kartı Fişi Özel Kod 3 ün adı,Edit,,txt,,,,,,,,534,,,,,,
KrediFis,HarOzKod4,Özel Kod 4,Kredi Kartı Fişi Özel Kod 4 ün adı,Edit,,txt,,,,,,,,538,,,,,,
KrediFis,HarOzKod5,Özel Kod 5,Kredi Kartı Fişi Özel Kod 5 in adı,Edit,,txt,,,,,,,,542,,,,,,
KrediFis,KrAcKuSetif,Hayir,Kredi kartı işlemlerinde hesap numarasının aktif kuru kontrol edilsin ve uyarılsın mı?,ComboBox,Evet&Hayir,,,,,,,,,654,,,,,,
KrediFis,KrKurAllow,Hayir,Kredi kartı işlemlerinde hesap numarasının aktif kurundan farklı kurda işlem yapılabilsin mi?,ComboBox,Evet&Hayir,,,,,,,,,660,,,,,,
KrediFis,KrKurCheckit,Hayir,Kredi kartı işlemlerinde girilen kurlar gösterilsin ve onaylatılsın mı?,ComboBox,Evet&Hayir,,,,,,,,,661,,,,,,
KrediFis,NoMuhKodSave,Hayir,Fiş kaydı sırasında muhasebe kodu kontrolü sağlansın mı?,ComboBox,Evet&Hayir,,,,,,,,,874,,,,,,
KrediFis,SaveMuh,Hayir,Kredi kartı işlemlerinde kaydetme işleminden sonra muhasebeleşme otomatik başlasın mı?,ComboBox,Evet&Hayir,,,,,,,,,1180,,,,,,
Mail,EkKlasor,,Maillere eklenen dosyaların serverda saklanacağı yer,Edit,,txt,,,,,,,,425,,,,,,
Masraf,OzKod1,Özel Kod 1,Masraf Özel Kod 1 in tanımı,Edit,,txt,,,,,,,,958,,,,,,
Masraf,OzKod10,Özel Kod 10,Masraf Özel Kod 10 un tanımı,Edit,,txt,,,,,,,,965,,,,,,
Masraf,OzKod2,Özel Kod 2,Masraf Özel Kod 2 nin tanımı,Edit,,txt,,,,,,,,992,,,,,,
Masraf,OzKod3,Özel Kod 3,Masraf Özel Kod 3 ün tanımı,Edit,,txt,,,,,,,,1012,,,,,,
Masraf,OzKod4,Özel Kod 4,Masraf Özel Kod 4 ün tanımı,Edit,,txt,,,,,,,,1031,,,,,,
Masraf,OzKod5,Özel Kod 5,Masraf Özel Kod 5 in tanımı,Edit,,txt,,,,,,,,1050,,,,,,
Masraf,OzKod6,Özel Kod 6,Masraf Özel Kod 6 nın tanımı,Edit,,txt,,,,,,,,1059,,,,,,
Masraf,OzKod7,Özel Kod 7,Masraf Özel Kod 7 nin tanımı,Edit,,txt,,,,,,,,1066,,,,,,
Masraf,OzKod8,Özel Kod 8,Masraf Özel Kod 8 in tanımı,Edit,,txt,,,,,,,,1073,,,,,,
Masraf,OzKod9,Özel Kod 9,Masraf Özel Kod 9 un tanımı,Edit,,txt,,,,,,,,1080,,,,,,
Muh,DtEntegr,Hayir,Detaylı entegrasyon ekranı açıldığında otomatik olarak ekran dolsun mu ?,ComboBox,Evet&Hayir,,,,,,,,,298,,,,,,
Muh,DtEntegr2,Hayir,Detaylı entegrasyon ekranı için açık modüller kontrolü yapılsın mı ?,ComboBox,Evet&Hayir,,,,,,,,,299,,,,,,
Muh,EbynBilancoSablonId,,E-Beyanname programında kullanılacak Bilanço Tablosu Şablon ID:,Edit,,txt,,,,,,,,305,,,,,,
Muh,EbynGelirTblSablonId,,E-Beyanname programında kullanılacak Gelir Tablosu Şablon ID:,Edit,,txt,,,,,,,,306,,,,,,
Muh,EBynKullanici,,E-Beyanname sistemi kullanıcı kodunuz,Edit,,txt,,,,,,,,307,,,,,,
Muh,EBynParola,,E-Beyanname sistemi parolanız,Edit,,txt,,,,,,,,308,,,,,,
Muh,EBynSifre,,E-Beyanname sistemi şifreniz,Edit,,txt,,,,,,,,309,,,,,,
Muh,EDClientWD,,E-Defter oluştururken sql server üzerinde kullanılacak geçici dizinin network adresi (Ör: \\SERVER\edefter\),Edit,,txt,,,,,,,,310,,,,,,
Muh,EDDefaultDir,C:\Korgun\edefter\,E-Defter lisans ve konfigurasyon dosyaları için dizin,Edit,,txt,,,,,,,,311,,,,,,
Muh,EDEntPassword,,E-Defter için entegratör şifre,Edit,,txt,,,,,,,,312,,,,,,
Muh,EDEntUserName,,E-Defter için entegratör kullanıcı adı,Edit,,txt,,,,,,,,313,,,,,,
Muh,EDJavaExe,,java.exe dosyasının yolu (E-Defter),Edit,,txt,,,,,,,,314,,,,,,
Muh,EDKatalogBaz,Hayir,E-Defter parametreleri katalog bazlı olsun mu?,ComboBox,Evet&Hayir,,,,,,,,,315,,,,,,
Muh,EDMaxSize,100,E-Defter maksimum boyutu (Megabyte),Edit,,txt,,,,,,,,316,,,,,,
Muh,EDMuhurPin,,E-Defter Mühür Pin Kodu,Edit,,txt,,,,,,,,317,,,,,,
Muh,EDServerWD,,E-Defter oluştururken sql server üzerinde kullanılacak geçici dizin (Ör: C:\edefter\),Edit,,txt,,,,,,,,318,,,,,,
Muh,EDStartDate,,E-Defter geçerlilik başlangıç tarihi (Ör: 01.01.2015),Edit,,txt,,,,,,,,319,,,,,,
Muh,EDStartSatirNo,1,E-Defter başlangıç satır numarası,Edit,,txt,,,,,,,,320,,,,,,
Muh,EDStartUnqId,1,E-Defter başlangıç tekil numarası,Edit,,txt,,,,,,,,321,,,,,,
Muh,EDStartYNO,,E-Defter ilk yevmiye madde numarası,Edit,,txt,,,,,,,,322,,,,,,
Muh,EDXMLFileOpen,Hayir,Onaylanmış e-defter xml leri sadece dosya olarak saklansın mı?,ComboBox,Evet&Hayir,,,,,,,,,323,,,,,,
Muh,EDZamanli,Hayir,E-Defter imzalanırken zaman damgası kullanılsın mı?,ComboBox,Evet&Hayir,,,,,,,,,324,,,,,,
Muh,EvrNoReq,Hayir,Muhasebe fişi girilirken evrak numarası/tarihi boş ise uyarı versin mi?,ComboBox,Evet&Hayir,,,,,,,,,449,,,,,,
Muh,FatBABSKontrol,Hayir,"Döküman tipi ""Fatura"" olan yeni bir muhasebe fişi kaydedilirken BABS kodu kontrolü yapılsın mı?",ComboBox,Evet&Hayir,,,,,,,,,459,,,,,,
Muh,FisUpdate,Hayir,Muhasebe Fişlerinde silme-değiştirme olsun mu ?,ComboBox,Evet&Hayir,,,,,,,,,472,,,,,,
Muh,FtMalMuhFis,Hayir,Satış ve Satış iade Faturaları muhasebeleştirmesinde maliyet muhasebe fişi oluşsun mu ?,ComboBox,Evet&Hayir,,,,,,,,,488,,,,,,
Muh,FtMalMuhFisSor,Hayir,Satış ve Satış iade Fatura muhasebeleştirmesinde maliyet muhasebe fişi oluştururken soru sorsun mu ?,ComboBox,Evet&Hayir,,,,,,,,,489,,,,,,
Muh,GDKLocKont,Hayir,Gider Kartları muhasebe kod bağlantıları lokasyon bazlı olsun mu?,ComboBox,Evet&Hayir,,,,,,,,,495,,,,,,
Muh,GelirGiderPrType,Yansıtmalı,Gelir-Gider kapama işlemleri hangi sisteme göre çalışsın?,ComboBox,Yansıtmalı&Yansıtmasız,,,,,,,,,497,,,,,,
Muh,GLKLocKont,Hayir,Gelir Kartları muhasebe kod bağlantıları lokasyon bazlı olsun mu?,ComboBox,Evet&Hayir,,,,,,,,,503,,,,,,
Muh,GrupEvrakNo,Hayir,Raporda evrak numarası ve evrak tarihini kullanılsınmı?,ComboBox,Evet&Hayir,,,,,,,,,508,,,,,,
Muh,HizLocKont,Hayir,Hizmet kartları muhasebe kod bağlantıları lokasyon bazlı olsun mu?,ComboBox,Evet&Hayir,,,,,,,,,560,,,,,,
Muh,HpListBakiyeLoc,Hayir,Hesap Planı Listesinde Hesap Bakiyesi tüm lokasyonlara göre  gelsin mi ?,ComboBox,Evet&Hayir,,,,,,,,,564,,,,,,
Muh,HsPlanBakiye,Hayir,Hesap Planı Listesinde Hesap Bakiyesi görünsün mü ?,ComboBox,Evet&Hayir,,,,,,,,,566,,,,,,
Muh,HsPlanOzKod,Hayir,Hesap Planı Listesinde Hesap özel kodları görünsün mü ?,ComboBox,Evet&Hayir,,,,,,,,,567,,,,,,
Muh,IskontoKdv,Evet,Perakende Muhasebe fişlerinde iskonto kdv dahil mi?,ComboBox,Evet&Hayir,,,,,,,,,578,,,,,,
Muh,KarsiDovFieldsVis,Evet,Muhasebe hesap fişi içerisinde karşı döviz alanları görünsün  mü ?,ComboBox,Evet&Hayir,,,,,,,,,618,,,,,,
Muh,KrediOdemeFisNoTut,Hayir,Banka kredi ödeme fişi ana tutar olmadan muhasebeleştirilebilsin mi?,ComboBox,Evet&Hayir,,,,,,,,,657,,,,,,
Muh,M12Mizan,Hayir,1 ve 2 haneli hesaplar mizanda alt toplamları etkilesin mi?(1-10-2-20 vb.),ComboBox,Evet&Hayir,,,,,,,,,690,,,,,,
Muh,M1KadGirKont,Evet,Muhasebe fişlerinde ana hesaplara işlem yapılabilsin mi?,ComboBox,Evet&Hayir,,,,,,,,,691,,,,,,
Muh,M1KadMuhHes,Evet,1. Kademe muhasebe hesap kodu açılabilsin mi?,ComboBox,Evet&Hayir,,,,,,,,,692,,,,,,
Muh,MalFisFiyatTipi ,Aktif Alış,Maliyet muhasebe fişi oluştururken hangi fiyatı kullansın?,ComboBox,Aktif Alış&Ağırlıklı Ortalama&Fifo,,,,,,,,,699,,,,,,
Muh,MalFisSatBirles,Hayir,Satış ve Satış iade Fatura muhasebeleştirmesinde maliyet muhasebe fişi oluştururken satır birleştirme yapılsın mı ?,ComboBox,Evet&Hayir,,,,,,,,,700,,,,,,
Muh,MBABS,Hayir,BABS kodu kullanılsınmı?,ComboBox,Evet&Hayir,,,,,,,,,720,,,,,,
Muh,MBelgeNoDel,Hayir,Belge numarası dolu olan muhasebe fişi silinemesin,ComboBox,Evet&Hayir,,,,,,,,,721,,,,,,
Muh,MCSLocKont,Hayir,Çek-Senet muhasebe kod bağlantıları lokasyon bazlı olsun mu?,ComboBox,Evet&Hayir,,,,,,,,,723,,,,,,
Muh,MDefFisTip,Mahsup,Muhasebe fişlerinde varsayılan fiş tipi nedir?,ComboBox,Acilis&Tahsil&Tediye&Mahsup&Ozel&KurFarki&Kapanis,,,,,,,,,724,,,,,,
Muh,MDigitSor,Hayir,Fişler yazdırılırken ondalık hassasiyet sorsun mu?,ComboBox,Evet&Hayir,,,,,,,,,725,,,,,,
Muh,MDovizli,Hayir,Dovizli muhasebe kullanılsınmı?,ComboBox,Evet&Hayir,,,,,,,,,726,,,,,,
Muh,MEntAnaPB,Evet,Entegrasyon sonucu oluşan fişler ana paracinsi üzerinden olsun,ComboBox,Evet&Hayir,,,,,,,,,732,,,,,,
Muh,MEntegreDel,Hayir,Entegre edilmiş olan muhasebe fişi silinemesin,ComboBox,Evet&Hayir,,,,,,,,,733,,,,,,
Muh,MEntegreUPT,Hayir,Entegre edilmiş olan muhasebe fişi değiştirilemesin,ComboBox,Evet&Hayir,,,,,,,,,734,,,,,,
Muh,MEvrakNo,Hayir,Muhasebe fişinde evrano ve evrak tarihi kullanılsınmı?,ComboBox,Evet&Hayir,,,,,,,,,736,,,,,,
