SKOD,RKOD,BedKod,Tip,Fiyat,ParaCinsi,FTarih,exCheck,insUN,insDT,UpdUN,UpdDT,kgid,insApp,updApp
229- 1783,0,0,S03,40.0000000000,US,2024-07-01 00:00:00,,,,,,3400,,
229- 1783,0,0,S05,35.0000000000,US,2024-07-01 00:00:00,*,,,,,3401,,
229- 1784,0,0,S03,45.0000000000,US,2024-07-01 00:00:00,,,,,,3402,,
229- 1784,0,0,S05,39.0000000000,US,2024-07-01 00:00:00,*,,,,,3403,,
229- 1785,0,0,S03,49.0000000000,US,2024-07-01 00:00:00,,,,,,3404,,
229- 1785,0,0,S05,42.0000000000,US,2024-07-01 00:00:00,*,,,,,3405,,
229- 1786,0,0,S03,47.0000000000,US,2024-07-01 00:00:00,,,,,,3406,,
229- 1786,0,0,S05,41.0000000000,US,2024-07-01 00:00:00,*,,,,,3407,,
229- 1787,0,0,S03,49.0000000000,US,2024-07-01 00:00:00,,,,,,3408,,
229- 1787,0,0,S05,42.0000000000,US,2024-07-01 00:00:00,*,,,,,3409,,
229- 1788,0,0,S03,50.0000000000,US,2024-07-01 00:00:00,,,,,,3410,,
229- 1788,0,0,S05,42.0000000000,US,2024-07-01 00:00:00,*,,,,,3411,,
229- 1789,0,0,S03,41.0000000000,US,2024-07-01 00:00:00,,,,,,3412,,
229- 1789,0,0,S05,36.0000000000,US,2024-07-01 00:00:00,*,,,,,3413,,
229- 1794,0,0,S03,39.0000000000,US,2024-07-01 00:00:00,,,,,,3414,,
229- 1794,0,0,S05,34.0000000000,US,2024-07-01 00:00:00,*,,,,,3415,,
229- 1795,0,0,S03,49.0000000000,US,2024-07-01 00:00:00,,,,,,3416,,
229- 1795,0,0,S05,42.0000000000,US,2024-07-01 00:00:00,*,,,,,3417,,
229- 1796,0,0,S03,40.0000000000,US,2024-07-01 00:00:00,,,,,,3418,,
229- 1796,0,0,S05,35.0000000000,US,2024-07-01 00:00:00,*,,,,,3419,,
229- 1797,0,0,S03,40.0000000000,US,2024-07-01 00:00:00,,,,,,3420,,
229- 1797,0,0,S05,35.0000000000,US,2024-07-01 00:00:00,*,,,,,3421,,
229- 1798,0,0,S03,47.0000000000,US,2024-07-01 00:00:00,,,,,,3422,,
229- 1798,0,0,S05,41.0000000000,US,2024-07-01 00:00:00,*,,,,,3423,,
229- 1799,0,0,S03,44.0000000000,US,2024-07-01 00:00:00,,,,,,3424,,
229- 1799,0,0,S05,38.0000000000,US,2024-07-01 00:00:00,*,,,,,3425,,
229 2000,0,0,S02,34.0000000000,US,2024-01-10 00:00:00,*,,,,,1762,,
229- 2050,0,0,S02,34.0000000000,US,2025-01-02 11:09:00.813000,*,yulya,2025-01-02 11:09:00.813000,,,6740,KGShop,
229- 2051,0,0,S02,34.0000000000,US,2025-01-02 11:05:42.890000,*,yulya,2025-01-02 11:05:42.890000,,,6739,KGShop,
229- 2052,0,0,S02,34.0000000000,US,2025-01-02 11:31:09.347000,*,yulya,2025-01-02 11:31:09.347000,,,6741,KGShop,
229- 2053,0,0,S02,34.0000000000,US,2024-12-30 16:13:26.853000,*,yulya,2024-12-30 16:13:26.853000,,,6725,KGShop,
229- 2054,0,0,S02,34.0000000000,US,2025-01-02 09:57:57.453000,*,yulya,2025-01-02 09:57:57.453000,,,6734,KGShop,
229- 2055,0,0,S02,34.0000000000,US,2024-12-30 00:00:00,*,yulya,2024-12-30 16:37:45.397000,yulya,2024-12-30 16:38:51.543000,6731,KGShop,KGShop
229- 2056,0,0,S02,34.0000000000,US,2024-12-30 16:31:50.867000,*,yulya,2024-12-30 16:31:50.867000,,,6729,KGShop,
229- 2057,0,0,S02,34.0000000000,US,2024-12-30 16:21:54.047000,*,yulya,2024-12-30 16:21:54.047000,,,6726,KGShop,
229- 2058,0,0,S02,34.0000000000,US,2025-01-02 09:44:35.447000,*,yulya,2025-01-02 09:44:35.447000,,,6732,KGShop,
229- 2059,0,0,S02,34.0000000000,US,2025-01-02 09:47:48.080000,*,yulya,2025-01-02 09:47:48.080000,,,6733,KGShop,
229- 2060,0,0,S02,34.0000000000,US,2024-12-30 00:00:00,*,yulya,2024-12-30 15:58:52.960000,,,6721,KGShop,
229- 2061,0,0,S02,34.0000000000,US,2024-12-30 16:23:50.170000,*,yulya,2024-12-30 16:23:50.170000,,,6727,KGShop,
229- 2062,0,0,S02,34.0000000000,US,2024-12-30 16:04:00.547000,*,yulya,2024-12-30 16:04:00.547000,,,6722,KGShop,
229- 2063,0,0,S02,34.0000000000,US,2025-01-02 00:00:00,*,yulya,2025-01-02 10:52:59.720000,yulya,2025-01-02 10:53:48.647000,6737,KGShop,KGShop
229- 2064,0,0,S02,34.0000000000,US,2024-12-30 16:07:31.690000,*,yulya,2024-12-30 16:07:31.690000,,,6723,KGShop,
229- 2064-1,0,0,S02,34.0000000000,US,2024-12-30 16:09:43.463000,*,yulya,2024-12-30 16:09:43.463000,,,6724,KGShop,
229- 2065,0,0,S02,34.0000000000,US,2025-01-02 11:02:04.433000,*,yulya,2025-01-02 11:02:04.433000,,,6738,KGShop,
229- 2067,0,0,S02,34.0000000000,US,2024-12-30 16:29:30.657000,*,yulya,2024-12-30 16:29:30.657000,,,6728,KGShop,
229- 2068,0,0,S02,34.0000000000,US,2025-01-02 12:18:08.030000,*,yulya,2025-01-02 12:18:08.030000,,,6747,KGShop,
229- 2069,0,0,S02,34.0000000000,US,2025-01-02 00:00:00,*,yulya,2025-01-02 12:03:31.690000,yulya,2025-01-02 12:04:09.370000,6745,KGShop,KGShop
229- 2070,0,0,S02,34.0000000000,US,2025-01-02 12:17:47.207000,*,yulya,2025-01-02 12:17:47.207000,,,6746,KGShop,
229- 2071,0,0,S02,34.0000000000,US,2025-01-02 12:27:37.547000,*,yulya,2025-01-02 12:27:37.547000,,,6748,KGShop,
229- 2072,0,0,S02,34.0000000000,US,2025-01-02 10:01:00.883000,*,yulya,2025-01-02 10:01:00.883000,,,6735,KGShop,
229- 2073,0,0,S02,34.0000000000,US,2025-01-02 12:30:01.767000,*,yulya,2025-01-02 12:30:01.767000,,,6749,KGShop,
229- 2074,0,0,S02,30.0000000000,US,2025-01-02 00:00:00,*,yulya,2025-01-02 10:49:22.430000,yulya,2025-01-02 10:50:11.250000,6736,KGShop,KGShop
229- 2075,0,0,S02,32.0000000000,US,2025-01-02 00:00:00,*,yulya,2025-01-02 12:01:18.640000,yulya,2025-01-02 12:01:47.960000,6744,KGShop,KGShop
229- 2076,0,0,S02,32.0000000000,US,2024-12-30 00:00:00,*,yulya,2024-12-30 16:34:28.690000,yulya,2024-12-30 16:35:45.057000,6730,KGShop,KGShop
229- 2077,0,0,S02,32.0000000000,US,2025-01-02 00:00:00,*,yulya,2025-01-02 11:47:58.530000,yulya,2025-01-02 11:48:35.593000,6742,KGShop,KGShop
229 3000,0,0,S02,32.0000000000,US,2024-01-10 00:00:00,*,,,,,1763,,
229 3001,0,0,S02,32.0000000000,US,2024-01-10 00:00:00,*,,,,,1764,,
229 3032,0,0,S02,32.0000000000,US,2024-01-19 00:00:00,*,,,,,1979,,
229 3034,0,0,S02,32.0000000000,US,2024-01-19 00:00:00,*,,,,,1980,,
229 3035,0,0,S02,32.0000000000,US,2024-01-19 00:00:00,*,,,,,1981,,
229 5001,0,0,S02,33.0000000000,US,2024-01-10 00:00:00,*,,,,,1765,,
229 5002,0,0,S02,32.0000000000,US,2024-01-10 00:00:00,*,,,,,1766,,
229 5900,0,0,S02,33.0000000000,US,2024-01-10 00:00:00,*,,,,,1767,,
229 5901,0,0,S02,33.0000000000,US,2024-01-10 00:00:00,*,,,,,1768,,
229 5904,0,0,S02,32.0000000000,US,2024-01-10 00:00:00,*,,,,,1769,,
229 5907,0,0,S02,33.0000000000,US,2024-01-10 00:00:00,*,,,,,1770,,
229 7000,0,0,S02,32.0000000000,US,2024-01-10 00:00:00,*,,,,,1771,,
229 7002,0,0,S02,33.0000000000,US,2024-01-10 00:00:00,*,,,,,1772,,
229 9000,0,0,S02,32.0000000000,US,2024-01-10 00:00:00,*,,,,,1773,,
229 9002,0,0,S02,32.0000000000,US,2024-01-10 00:00:00,*,,,,,1774,,
229 9004,0,0,S02,32.0000000000,US,2024-01-10 00:00:00,*,,,,,1775,,
250-100,0,0,S02,28.0000000000,US,2024-10-21 13:13:42.483000,*,,,,,4261,,
250-1000,0,0,S02,29.0000000000,US,2025-02-11 12:34:25.573000,*,yulya,2025-02-11 12:34:25.573000,,,7222,KGShop,
250-100-1,0,0,S02,27.0000000000,US,2024-10-21 13:27:04.297000,*,,,,,4263,,
250-20,0,0,S02,26.0000000000,US,2025-03-25 00:00:00,*,yulya,2024-11-06 15:05:43.990000,yulya,2025-03-25 13:29:29.977000,5787,KGShop,KGShop
250-220,0,0,S02,29.0000000000,US,2024-10-21 13:07:11.790000,*,,,,,4259,,
250-260,0,0,S02,29.0000000000,US,2024-10-21 12:57:45.357000,*,,,,,4257,,
250-270,0,0,S02,29.0000000000,US,2024-10-21 13:09:44.500000,*,,,,,4260,,
250-340,0,0,S02,29.0000000000,US,2024-10-21 12:55:31.617000,*,,,,,4256,,
250-360,0,0,S02,29.0000000000,US,2024-10-21 00:00:00,*,,,yulya,2024-10-21 13:03:19.240000,4236,,
250-400,0,0,S02,28.0000000000,US,2024-10-21 00:00:00,*,,,yulya,2024-10-21 13:11:52.163000,4237,,
250-400-1,0,0,S02,27.0000000000,US,2024-10-21 00:00:00,*,,,yulya,2024-10-21 13:25:13.267000,4238,,
250-450,0,0,S02,29.0000000000,US,2024-10-21 13:04:30.173000,*,,,,,4258,,
250-500,0,0,S02,29.0000000000,US,2024-10-21 00:00:00,*,,,yulya,2024-10-21 12:52:05.730000,4239,,
250-500-1,0,0,S02,27.0000000000,US,2024-10-21 00:00:00,*,,,yulya,2024-10-21 13:01:06.097000,4240,,
250-70,0,0,S02,28.0000000000,US,2024-10-21 13:22:08.510000,*,,,,,4262,,
252 AL 1601,0,0,S02,20.0000000000,US,2024-03-22 00:00:00,*,,,,,2133,,
252 AL 1603,0,0,S02,20.0000000000,US,2024-01-15 00:00:00,*,,,,,1844,,
252 AL 1604,0,0,S02,19.0000000000,US,2024-03-22 00:00:00,*,,,,,2134,,
252 AL 1612,0,0,S02,19.0000000000,US,2024-01-15 00:00:00,*,,,,,1845,,
252 AL 1614,0,0,S02,19.0000000000,US,2024-03-22 00:00:00,*,,,,,2135,,
253 500,0,0,S02,23.0000000000,US,2024-01-18 00:00:00,*,,,,,1935,,
253 501,0,0,S02,23.0000000000,US,2024-01-18 00:00:00,*,,,,,1936,,
253 503,0,0,S02,23.0000000000,US,2024-01-18 00:00:00,*,,,,,1937,,
253 504,0,0,S02,23.0000000000,US,2024-01-18 00:00:00,*,,,,,1938,,
254 1704-1,0,0,S02,23.0000000000,US,2024-02-26 00:00:00,*,,,,,2101,,
255 0051,0,0,S02,29.0000000000,US,2024-04-08 00:00:00,*,,,,,2162,,
255 0052,0,0,S02,29.0000000000,US,2024-04-08 00:00:00,*,,,,,2163,,
255 0060,0,0,S02,29.0000000000,US,2024-04-08 00:00:00,*,,,,,2164,,
255 0061,0,0,S02,29.0000000000,US,2024-04-08 00:00:00,*,,,,,2165,,
255 0062,0,0,S02,29.0000000000,US,2024-04-08 00:00:00,*,,,,,2166,,
255 0073,0,0,S02,29.0000000000,US,2024-04-08 00:00:00,*,,,,,2167,,
255-00125,0,0,S02,26.0000000000,US,2024-10-21 11:29:57.160000,*,,,,,4246,,
255-00126,0,0,S02,26.0000000000,US,2024-10-21 11:22:41.290000,*,,,,,4245,,
255-00128,0,0,S02,26.0000000000,US,2024-10-21 00:00:00,*,,,yulya,2024-10-21 11:20:05.470000,4241,,
255-00129,0,0,S02,26.0000000000,US,2024-10-21 11:33:51.887000,*,,,,,4248,,
255-00130,0,0,S02,25.0000000000,US,2025-02-20 00:00:00,*,,,yulya,2025-02-20 12:44:28.053000,4249,,KGShop
255-00133,0,0,S02,26.0000000000,US,2024-10-21 11:31:47.087000,*,,,,,4247,,
255-00135,0,0,S02,26.0000000000,US,2024-10-21 11:37:29.240000,*,,,,,4250,,
255-00136,0,0,S02,29.0000000000,US,2025-01-09 00:00:00,*,,,yulya,2025-01-09 10:15:37.557000,4252,,KGShop
255-00137,0,0,S02,31.0000000000,US,2024-10-21 11:44:59.200000,*,,,,,4253,,
255-00138,0,0,S02,31.0000000000,US,2024-10-21 00:00:00,*,,,yulya,2024-10-21 11:40:45.620000,4242,,
255-00139,0,0,S02,29.0000000000,US,2025-02-13 00:00:00,*,,,yulya,2025-02-13 13:15:27.050000,4251,,KGShop
255-00140,0,0,S02,31.0000000000,US,2024-10-21 11:46:21.347000,*,,,,,4254,,
256 366,0,0,S02,25.0000000000,US,2025-01-30 00:00:00,*,,,yulya,2025-01-30 16:22:28.377000,2169,,KGShop
256- 370,0,0,S02,28.0000000000,US,2025-01-10 15:37:07.383000,*,yulya,2025-01-10 15:37:07.383000,,,6911,KGShop,
256- 371,0,0,S02,28.0000000000,US,2025-01-10 00:00:00,*,yulya,2025-01-10 15:34:38.073000,yulya,2025-01-10 15:35:22.143000,6910,KGShop,KGShop
256- 372,0,0,S02,26.0000000000,US,2025-01-10 15:24:14.877000,*,yulya,2025-01-10 15:24:14.877000,,,6908,KGShop,
256- 373,0,0,S02,26.0000000000,US,2025-01-10 00:00:00,*,yulya,2025-01-10 15:19:44.153000,yulya,2025-01-10 15:21:16.833000,6907,KGShop,KGShop
256- 374,0,0,S02,25.0000000000,US,2025-03-20 00:00:00,*,yulya,2025-01-10 15:32:01.433000,yulya,2025-03-20 13:01:15.850000,6909,KGShop,KGShop
257-234,0,0,S02,19.0000000000,US,2024-10-15 00:00:00,*,,,yulya,2024-10-15 13:46:41.320000,4145,,
257-302,0,0,S02,28.0000000000,US,2024-10-15 13:29:23.410000,*,,,,,4152,,
257-302,0,0,S03,36.0000000000,US,2024-10-15 13:29:23.410000,,,,,,4153,,
257-302,0,0,S04,32.0000000000,US,2024-10-15 13:29:23.410000,,,,,,4154,,
257-302A,0,0,S02,28.0000000000,US,2024-10-15 00:00:00,*,,,yulya,2024-10-15 13:15:40.760000,4146,,
257-302A,0,0,S03,36.0000000000,US,2024-10-15 13:14:51.527000,,,,,,4150,,
257-302A,0,0,S04,32.0000000000,US,2024-10-15 13:14:51.527000,,,,,,4151,,
257-513,0,0,S02,29.0000000000,US,2024-10-15 00:00:00,*,,,,,4147,,
257-514,0,0,S02,29.0000000000,US,2024-10-15 00:00:00,*,,,yulya,2024-10-15 13:44:27.403000,4148,,
257-514,0,0,S03,36.0000000000,US,2024-10-15 13:43:41.020000,,,,,,4155,,
257-514,0,0,S04,32.0000000000,US,2024-10-15 13:43:41.020000,,,,,,4156,,
258-901,0,0,S02,27.0000000000,US,2024-10-15 15:47:26.543000,*,,,,,4163,,
258-902,0,0,S02,27.0000000000,US,2024-10-15 15:41:01.603000,*,,,,,4161,,
258-903,0,0,S02,27.0000000000,US,2024-10-15 00:00:00,*,,,yulya,2024-10-15 15:35:23.283000,4149,,
258-904,0,0,S02,27.0000000000,US,2024-10-15 15:44:42.420000,*,,,,,4162,,
259- 5861,0,0,S02,38.0000000000,US,2025-01-28 00:00:00,*,yulya,2025-01-28 13:33:51.440000,yulya,2025-01-28 13:34:52.327000,7187,KGShop,KGShop
259- 5861-1,0,0,S02,38.0000000000,US,2025-03-03 16:03:16.177000,*,yulya,2025-03-03 16:03:16.177000,,,7282,KGShop,
259-013,0,0,S02,35.0000000000,US,2025-02-17 00:00:00,*,yulya,2025-02-17 17:30:49.403000,yulya,2025-02-17 17:33:05.833000,7244,KGShop,KGShop
259-015,0,0,S02,35.0000000000,US,2025-02-17 17:35:21.637000,*,yulya,2025-02-17 17:35:21.637000,,,7245,KGShop,
259-016,0,0,S02,35.0000000000,US,2025-02-17 17:38:04.113000,*,yulya,2025-02-17 17:38:04.113000,,,7246,KGShop,
259-020,0,0,S02,35.0000000000,US,2024-12-16 00:00:00,*,yulya,2024-12-16 17:45:09.910000,yulya,2024-12-16 17:45:34.333000,6527,KGShop,KGShop
259-105,0,0,S02,33.0000000000,US,2024-11-21 15:23:43.533000,*,yulya,2024-11-21 15:23:43.533000,,,6059,KGShop,
259-1051,0,0,S02,35.0000000000,US,2024-10-21 12:01:07.163000,*,,,,,4255,,
259-1052,0,0,S02,35.0000000000,US,2024-10-21 00:00:00,*,,,yulya,2024-10-21 11:59:54.257000,4243,,
259-1053,0,0,S02,33.0000000000,US,2024-10-21 00:00:00,*,,,yulya,2024-10-21 11:57:05.673000,4244,,
259-145,0,0,S02,37.0000000000,US,2024-11-21 15:11:32.403000,*,yulya,2024-11-21 15:11:32.403000,,,6054,KGShop,
259-146,0,0,S02,37.0000000000,US,2024-11-21 00:00:00,*,yulya,2024-11-21 15:08:54.807000,yulya,2024-11-21 15:09:28.313000,6053,KGShop,KGShop
259-1503,0,0,S02,33.0000000000,US,2025-04-29 14:59:12.353000,*,yulya,2025-04-29 14:59:12.353000,,,7316,KGShop,
259-422,0,0,S02,37.0000000000,US,2024-11-21 15:13:11.400000,*,yulya,2024-11-21 15:13:11.400000,,,6055,KGShop,
259-423,0,0,S02,33.0000000000,US,2024-11-21 00:00:00,*,yulya,2024-11-21 15:19:41.387000,yulya,2024-11-21 15:20:07.457000,6057,KGShop,KGShop
259-424,0,0,S02,35.0000000000,US,2024-11-21 00:00:00,*,yulya,2024-11-21 15:14:54.570000,yulya,2024-11-21 15:15:30.850000,6056,KGShop,KGShop
259-425,0,0,S02,33.0000000000,US,2024-11-21 15:21:24.400000,*,yulya,2024-11-21 15:21:24.400000,,,6058,KGShop,
260-100,0,0,S02,30.0000000000,US,2024-12-05 00:00:00,*,yulya,2024-12-05 13:16:34.850000,yulya,2024-12-05 13:16:51.363000,6306,KGShop,KGShop
260-101,0,0,S02,30.0000000000,US,2024-10-21 17:35:56.710000,*,yulya,2024-10-21 17:35:56.710000,,,4306,KGShop,
260-102,0,0,S02,30.0000000000,US,2024-10-21 17:20:35.863000,*,yulya,2024-10-21 17:20:35.863000,,,4304,KGShop,
260-103,0,0,S02,30.0000000000,US,2024-10-21 00:00:00,*,yulya,2024-10-21 17:16:58.433000,yulya,2024-10-21 17:17:33.967000,4302,KGShop,KGShop
260-104,0,0,S02,30.0000000000,US,2024-10-21 17:19:17.643000,*,yulya,2024-10-21 17:19:17.643000,,,4303,KGShop,
260-105,0,0,S02,30.0000000000,US,2024-10-21 17:22:45.093000,*,yulya,2024-10-21 17:22:45.093000,,,4305,KGShop,
260-107,0,0,S02,30.0000000000,US,2024-11-14 14:06:47.027000,*,yulya,2024-11-14 14:06:47.027000,,,5845,KGShop,
260-110,0,0,S02,28.0000000000,US,2024-10-21 00:00:00,*,yulya,2024-10-21 17:11:41.737000,,,4300,KGShop,
260-111,0,0,S02,28.0000000000,US,2024-10-21 17:14:53.300000,*,yulya,2024-10-21 17:14:53.300000,,,4301,KGShop,
260-112,0,0,S02,28.0000000000,US,2025-04-29 00:00:00,*,yulya,2025-04-29 14:54:26.600000,yulya,2025-04-29 14:54:47.607000,7315,KGShop,KGShop
260-114,0,0,S02,25.0000000000,US,2025-04-29 00:00:00,*,yulya,2025-04-29 14:13:19.793000,yulya,2025-04-29 14:14:02.773000,7314,KGShop,KGShop
260-1907,0,0,S02,30.0000000000,US,2024-11-14 00:00:00,*,yulya,2024-11-14 14:03:03.980000,yulya,2024-11-14 14:05:55.593000,5844,KGShop,KGShop
261-TAS-1,0,0,S02,22.0000000000,US,2024-10-23 00:00:00,*,yulya,2024-10-23 17:48:31.950000,yulya,2024-10-23 17:49:08.010000,5391,KGShop,KGShop
261-TAS10,0,0,S02,22.0000000000,US,2024-10-23 00:00:00,*,yulya,2024-10-23 17:20:10.133000,yulya,2024-10-23 17:22:24.207000,5382,KGShop,KGShop
261-TAS-12,0,0,S02,22.0000000000,US,2024-10-23 17:39:24.070000,*,yulya,2024-10-23 17:39:24.070000,,,5388,KGShop,
261-TAS-13,0,0,S02,21.0000000000,US,2024-10-23 00:00:00,*,yulya,2024-10-23 18:04:23.813000,yulya,2024-10-23 18:05:03.513000,5396,KGShop,KGShop
261-TAS14,0,0,S02,19.0000000000,US,2024-10-23 00:00:00,*,yulya,2024-10-23 17:23:12.080000,yulya,2024-10-23 17:24:07.190000,5383,KGShop,KGShop
261-TAS-21,0,0,S02,19.0000000000,US,2024-10-23 00:00:00,*,yulya,2024-10-23 18:25:19.760000,yulya,2024-10-23 18:25:50.880000,5398,KGShop,KGShop
261-TAS-23,0,0,S02,23.0000000000,US,2024-10-23 17:59:56.203000,*,yulya,2024-10-23 17:59:56.203000,,,5394,KGShop,
261-TAS-24,0,0,S02,23.0000000000,US,2024-10-23 00:00:00,*,yulya,2024-10-23 17:58:10.263000,yulya,2024-10-23 17:58:52.053000,5393,KGShop,KGShop
261-TAS-26,0,0,S02,21.0000000000,US,2024-10-23 18:06:04.960000,*,yulya,2024-10-23 18:06:04.960000,,,5397,KGShop,
261-TAS-31,0,0,S02,20.0000000000,US,2024-10-23 00:00:00,*,yulya,2024-10-23 17:41:54.697000,yulya,2024-10-23 17:43:15.530000,5389,KGShop,KGShop
261-TAS-36,0,0,S02,22.0000000000,US,2024-10-23 17:36:21.687000,*,yulya,2024-10-23 17:36:21.687000,,,5387,KGShop,
261-TAS-37,0,0,S02,22.0000000000,US,2024-10-23 00:00:00,*,yulya,2024-10-23 17:32:47.850000,yulya,2024-10-23 17:34:10.363000,5386,KGShop,KGShop
261-TAS42,0,0,S02,21.0000000000,US,2024-10-23 00:00:00,*,yulya,2024-10-23 17:16:49.520000,yulya,2024-10-23 17:18:17.190000,5381,KGShop,KGShop
261-TAS-44,0,0,S02,21.0000000000,US,2024-10-23 00:00:00,*,yulya,2024-10-23 17:45:26.560000,yulya,2024-10-23 17:46:54.640000,5390,KGShop,KGShop
261-TAS-49,0,0,S02,20.0000000000,US,2024-10-23 00:00:00,*,yulya,2024-10-23 18:01:54.130000,yulya,2024-10-23 18:02:40.300000,5395,KGShop,KGShop
261-TAS-58,0,0,S02,24.5000000000,US,2024-11-21 00:00:00,*,yulya,2024-11-19 16:22:28.547000,yulya,2024-11-21 10:17:10.730000,5922,KGShop,KGShop
261-TAS-58,0,0,S06,25.5000000000,US,2024-11-21 00:00:00,,yulya,2024-11-21 10:17:10.737000,,,6018,KGShop,
261-TAS-73,0,0,S02,19.0000000000,US,2024-10-23 00:00:00,*,yulya,2024-10-23 17:30:54.660000,yulya,2024-10-23 17:31:17.957000,5385,KGShop,KGShop
261-TAS-74,0,0,S02,24.5000000000,US,2024-11-21 00:00:00,*,yulya,2024-11-19 16:26:43.303000,yulya,2024-11-21 10:16:10.253000,5923,KGShop,KGShop
261-TAS-74,0,0,S06,25.5000000000,US,2024-11-21 00:00:00,,yulya,2024-11-21 10:15:44.400000,,,6017,KGShop,
261-TAS-78,0,0,S02,19.0000000000,US,2024-10-23 00:00:00,*,yulya,2024-10-23 17:53:59.430000,yulya,2024-10-23 17:55:24.893000,5392,KGShop,KGShop
261-TAS-80,0,0,S02,25.0000000000,US,2025-01-22 00:00:00,*,yulya,2025-01-22 10:11:35.743000,yulya,2025-01-22 10:16:19.950000,7125,KGShop,KGShop
261-TAS-9,0,0,S02,22.0000000000,US,2024-10-23 00:00:00,*,yulya,2024-10-23 17:27:27.493000,yulya,2024-10-23 17:29:09.620000,5384,KGShop,KGShop
262-775,0,0,S02,27.0000000000,US,2024-10-24 00:00:00,*,yulya,2024-10-24 11:37:44.100000,yulya,2024-10-24 11:38:20.503000,5400,KGShop,KGShop
262-776,0,0,S02,27.0000000000,US,2024-10-24 11:40:19.497000,*,yulya,2024-10-24 11:40:19.497000,,,5401,KGShop,
262-777,0,0,S02,25.0000000000,US,2024-10-24 00:00:00,*,yulya,2024-10-24 11:28:50.920000,yulya,2024-10-24 11:30:12.863000,5399,KGShop,KGShop
262-880,0,0,S02,28.0000000000,US,2025-01-10 00:00:00,*,yulya,2025-01-10 10:51:21.500000,yulya,2025-01-10 10:52:16.170000,6895,KGShop,KGShop
262-881,0,0,S02,28.0000000000,US,2025-01-10 10:56:04.020000,*,yulya,2025-01-10 10:56:04.020000,,,6896,KGShop,
262-883,0,0,S02,26.0000000000,US,2025-01-10 10:45:56.173000,*,yulya,2025-01-10 10:45:56.173000,,,6893,KGShop,
262-884,0,0,S02,26.0000000000,US,2025-01-10 10:48:59.173000,*,yulya,2025-01-10 10:48:59.173000,,,6894,KGShop,
262-888,0,0,S02,26.0000000000,US,2025-01-10 00:00:00,*,yulya,2025-01-10 10:41:52.023000,yulya,2025-01-10 10:42:48.330000,6892,KGShop,KGShop
263-029,0,0,S02,22.0000000000,US,2024-10-30 00:00:00,*,yulya,2024-10-30 13:10:21.313000,yulya,2024-10-30 13:11:02.053000,5565,KGShop,KGShop
263-050,0,0,S02,24.0000000000,US,2024-10-30 00:00:00,*,yulya,2024-10-30 11:39:00.687000,yulya,2024-10-30 11:39:51.333000,5527,KGShop,KGShop
263-051,0,0,S02,23.0000000000,US,2024-10-30 00:00:00,*,yulya,2024-10-30 11:15:46.803000,yulya,2024-10-30 11:16:34.170000,5522,KGShop,KGShop
263-052,0,0,S02,24.0000000000,US,2024-10-30 11:11:28.183000,*,yulya,2024-10-30 11:11:28.183000,,,5520,KGShop,
263-053,0,0,S02,22.0000000000,US,2024-10-30 00:00:00,*,yulya,2024-10-30 11:56:48.127000,yulya,2024-10-30 11:57:42.880000,5536,KGShop,KGShop
263-054,0,0,S02,24.0000000000,US,2024-10-30 12:29:36.407000,*,yulya,2024-10-30 12:29:36.407000,,,5554,KGShop,
263-20,0,0,S02,22.0000000000,US,2024-10-30 00:00:00,*,yulya,2024-10-30 12:44:31.390000,yulya,2024-10-30 12:45:09.703000,5556,KGShop,KGShop
263-20 51,0,0,S02,22.0000000000,US,2024-10-30 00:00:00,*,yulya,2024-10-30 11:34:10.500000,yulya,2024-10-30 11:36:12.127000,5526,KGShop,KGShop
263-21,0,0,S02,24.0000000000,US,2024-10-30 12:57:28.290000,*,yulya,2024-10-30 12:57:28.290000,,,5560,KGShop,
263-24,0,0,S02,24.0000000000,US,2024-10-30 13:00:17.687000,*,yulya,2024-10-30 13:00:17.687000,,,5561,KGShop,
263-250,0,0,S02,24.0000000000,US,2024-10-30 00:00:00,*,yulya,2024-10-30 13:12:33.667000,yulya,2024-10-30 13:13:13.167000,5566,KGShop,KGShop
263-251,0,0,S02,26.0000000000,US,2024-10-30 00:00:00,*,yulya,2024-10-30 12:47:25.353000,yulya,2024-10-30 12:48:09.330000,5557,KGShop,KGShop
263-252,0,0,S02,26.0000000000,US,2024-10-30 00:00:00,*,yulya,2024-10-30 11:23:28.053000,yulya,2024-10-30 11:25:30.307000,5524,KGShop,KGShop
263-253,0,0,S02,28.0000000000,US,2024-10-30 00:00:00,*,yulya,2024-10-30 11:47:06.383000,yulya,2024-10-30 11:47:56.300000,5534,KGShop,KGShop
263-254,0,0,S02,27.0000000000,US,2024-10-30 00:00:00,*,yulya,2024-10-30 13:14:54.683000,yulya,2024-10-30 13:19:00.783000,5567,KGShop,KGShop
263-255,0,0,S02,26.0000000000,US,2024-10-30 00:00:00,*,yulya,2024-10-30 11:52:34.993000,yulya,2024-10-30 11:53:48.030000,5535,KGShop,KGShop
263-256,0,0,S02,26.0000000000,US,2024-10-30 12:50:06.257000,*,yulya,2024-10-30 12:50:06.257000,,,5558,KGShop,
263-257,0,0,S02,26.0000000000,US,2024-10-30 00:00:00,*,yulya,2024-10-30 11:13:37.597000,yulya,2024-10-30 11:14:15.967000,5521,KGShop,KGShop
