FisNo,FisTip,FisTar,Location,CariKod,BelgeNo,BelgeTar,iskonto,iskontoTut,ParaCinsi,GelenDep,GidenDep,SKullanici,KDVCheck,MuhFisNo,iptal,insUN,insDT,updUN,updDT,FisTur,locked,kgid,insApp,updApp
1438,0,2024-01-18 18:36:50,L001,,,2024-01-18 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-01-18 18:38:29.110000,yulya,2024-01-18 18:38:29.110000,0,,1438,,
1439,0,2024-01-19 09:49:17,L001,,,2024-01-19 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-01-19 09:55:48.987000,yulya,2024-01-19 09:55:48.987000,0,,1439,,
1440,0,2024-01-19 11:30:13,L001,,,2024-01-19 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-01-19 11:31:26.080000,yulya,2024-01-19 11:31:26.080000,0,,1440,,
1441,0,2024-01-19 11:42:45,L001,,,2024-01-19 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-01-19 11:43:08.347000,yulya,2024-01-19 11:43:08.347000,0,,1441,,
1442,0,2024-01-19 12:35:02,L001,,,2024-01-19 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-01-19 12:37:10.267000,yulya,2024-01-19 12:37:10.267000,0,,1442,,
1443,0,2024-01-19 13:47:56,L001,,,2024-01-19 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-01-19 13:48:59.350000,yulya,2024-01-19 13:48:59.353000,0,,1443,,
1444,0,2024-01-19 14:21:46,L001,,,2024-01-19 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-01-19 14:23:23.490000,yulya,2024-01-19 14:23:23.493000,0,,1444,,
1445,0,2024-01-19 15:53:22,L001,,,2024-01-19 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-01-19 15:54:15.640000,yulya,2024-01-19 15:54:15.643000,0,,1445,,
1446,0,2024-01-19 16:29:59,L001,,,2024-01-19 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-01-19 16:31:39.600000,yulya,2024-01-19 16:31:39.600000,0,,1446,,
1447,0,2024-01-19 17:34:04,L001,,,2024-01-19 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-01-19 17:34:48.403000,yulya,2024-01-19 17:34:48.403000,0,,1447,,
1448,0,2024-01-19 17:47:45,L001,,,2024-01-19 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-01-19 17:49:19.623000,yulya,2024-01-19 17:49:19.623000,0,,1448,,
1449,0,2024-01-26 13:57:30,L001,,,2024-01-26 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-01-26 13:58:01.733000,yulya,2024-01-26 13:58:01.737000,0,,1449,,
1450,0,2024-01-26 14:58:44,L001,,,2024-01-26 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-01-26 14:59:13.773000,yulya,2024-01-26 14:59:13.773000,0,,1450,,
1451,0,2024-01-26 16:32:22,L001,,,2024-01-26 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-01-26 16:33:30.137000,yulya,2024-01-26 16:33:30.137000,0,,1451,,
1452,0,2024-01-31 09:43:25,L001,,,2024-01-31 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-01-31 09:44:13.517000,yulya,2024-01-31 09:44:13.520000,0,,1452,,
1453,0,2024-02-05 11:20:51,L001,,,2024-02-05 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-02-05 11:21:45.410000,yulya,2024-02-05 11:21:45.413000,0,,1453,,
1454,0,2024-02-05 11:39:25,L001,,,2024-02-05 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-02-05 11:40:04.953000,yulya,2024-02-05 11:40:04.953000,0,,1454,,
1455,0,2024-02-05 12:13:40,L001,,,2024-02-05 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-02-05 12:14:41,yulya,2024-02-05 12:14:41,0,,1455,,
1456,0,2024-02-05 13:00:29,L001,,,2024-02-05 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-02-05 13:01:41.617000,yulya,2024-02-05 13:01:41.617000,0,,1456,,
1457,0,2024-02-05 13:33:16,L001,,,2024-02-05 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-02-05 13:35:02.710000,yulya,2024-02-05 13:35:02.710000,0,,1457,,
2457,0,2024-02-06 09:50:39,L001,,,2024-02-06 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-02-06 09:52:06.547000,yulya,2024-02-06 09:52:06.550000,0,,2457,,
2458,0,2024-02-06 11:53:07,L001,,,2024-02-06 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-02-06 11:54:29.027000,yulya,2024-02-06 11:54:29.027000,0,,2458,,
2459,0,2024-02-09 10:02:32,L001,,,2024-02-09 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-02-09 10:03:30.973000,yulya,2024-02-09 10:03:30.977000,0,,2459,,
2460,0,2024-02-09 16:03:08,L001,,,2024-02-09 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-02-09 16:03:26.880000,yulya,2024-02-09 16:03:26.883000,0,,2460,,
2461,0,2024-02-13 13:36:10,L001,,,2024-02-13 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-02-13 13:36:23.663000,yulya,2024-02-13 13:36:23.667000,0,,2461,,
2462,0,2024-02-14 10:28:00,L001,,,2024-02-14 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-02-14 10:29:23.993000,yulya,2024-02-14 10:29:23.993000,0,,2462,,
2463,0,2024-02-14 15:10:30,L001,,,2024-02-14 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-02-14 15:10:54.060000,yulya,2024-02-14 15:10:54.060000,0,,2463,,
2464,0,2024-02-16 12:52:34,L001,,,2024-02-16 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-02-16 12:53:23.020000,yulya,2024-02-16 12:53:23.023000,0,,2464,,
2465,0,2024-02-16 13:54:33,L001,,,2024-02-16 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-02-16 13:54:49.883000,yulya,2024-02-16 13:54:49.883000,0,,2465,,
2466,0,2024-02-20 18:19:16,L001,,,2024-02-20 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-02-20 18:19:30.577000,yulya,2024-02-20 18:19:30.577000,0,,2466,,
2467,0,2024-02-23 11:00:10,L001,,,2024-02-23 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-02-23 11:01:10.020000,yulya,2024-02-23 11:01:10.020000,0,,2467,,
2468,0,2024-02-23 12:16:11,L001,,,2024-02-23 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-02-23 12:16:28.070000,yulya,2024-02-23 12:16:28.070000,0,,2468,,
2469,0,2024-02-26 19:18:18,L001,,,2024-02-26 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-02-26 19:19:08.203000,yulya,2024-02-26 19:19:08.207000,0,,2469,,
2470,0,2024-02-26 19:35:12,L001,,,2024-02-26 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-02-26 19:35:27.850000,yulya,2024-02-26 19:35:27.850000,0,,2470,,
3469,0,2024-02-27 13:20:39,L001,,,2024-02-27 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-02-27 13:20:56.823000,yulya,2024-02-27 13:20:56.827000,0,,3469,,
3470,0,2024-02-27 13:21:53,L001,,,2024-02-27 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-02-27 13:22:03.607000,yulya,2024-02-27 13:22:03.607000,0,,3470,,
3471,0,2024-03-05 09:31:41,L001,,,2024-03-05 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-03-05 09:32:04.120000,yulya,2024-03-05 10:00:30.337000,0,,3471,,
3472,0,2024-03-05 18:29:00,L001,,,2024-03-05 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-03-05 18:29:31.200000,yulya,2024-03-05 18:29:31.200000,0,,3472,,
3473,0,2024-03-11 09:37:31,L001,,,2024-03-11 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-03-11 09:38:31.133000,yulya,2024-03-11 09:38:31.137000,0,,3473,,
3474,0,2024-03-18 09:58:53,L001,,,2024-03-18 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-03-18 09:59:03.090000,yulya,2024-03-18 09:59:03.093000,0,,3474,,
3475,0,2024-03-20 15:27:48,L001,,,2024-03-20 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-03-20 15:29:17.067000,yulya,2024-03-20 15:29:17.070000,0,,3475,,
3476,0,2024-03-22 15:30:38,L001,,,2024-03-22 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-03-22 15:31:04.527000,yulya,2024-03-22 15:31:04.530000,0,,3476,,
3477,0,2024-03-22 15:39:43,L001,,,2024-03-22 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-03-22 15:58:59.650000,yulya,2024-03-22 15:58:59.650000,0,,3477,,
3478,0,2024-03-25 10:59:23,L001,,,2024-03-25 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-03-25 11:02:10.223000,yulya,2024-03-25 11:02:10.223000,0,,3478,,
3479,0,2024-03-25 17:36:57,L001,,,2024-03-25 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-03-25 17:37:36.547000,yulya,2024-03-25 17:37:36.547000,0,,3479,,
3480,0,2024-03-26 15:21:52,L001,,,2024-03-26 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-03-26 15:22:09.943000,yulya,2024-03-26 15:22:09.943000,0,,3480,,
3481,0,2024-03-27 09:19:31,L001,,,2024-03-27 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-03-27 09:19:42.577000,yulya,2024-03-27 09:19:42.577000,0,,3481,,
3482,0,2024-04-01 09:19:47,L001,,,2024-04-01 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-04-01 09:20:05.923000,yulya,2024-04-01 09:20:05.923000,0,,3482,,
3483,0,2024-04-02 09:25:13,L001,,,2024-04-02 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-04-02 09:25:33.220000,yulya,2024-04-02 09:25:33.223000,0,,3483,,
3484,0,2024-04-08 10:00:31,L001,,,2024-04-08 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2024-04-08 10:02:11.247000,yulya,2024-04-08 10:02:11.250000,0,,3484,,
3485,0,2024-04-16 18:59:18,L001,,,2024-04-16 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-04-16 18:59:27.730000,yulya,2024-04-16 18:59:27.733000,0,,3485,,
3486,0,2024-05-28 13:38:59,L001,,,2024-05-28 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-05-28 13:40:39.180000,yulya,2024-05-28 13:49:51.937000,0,,3486,,
3487,0,2024-05-28 15:00:04,L001,,,2024-05-28 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-05-28 15:03:19.230000,yulya,2024-05-28 15:03:19.230000,0,,3487,,
3488,0,2024-05-28 16:09:42,L001,,,2024-05-28 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-05-28 16:11:32.433000,yulya,2024-05-28 16:11:32.433000,0,,3488,,
3489,0,2024-05-28 19:25:42,L001,,,2024-05-28 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-05-28 19:34:35.760000,yulya,2024-05-28 19:34:35.760000,0,,3489,,
3490,0,2024-05-28 19:36:16,L001,,,2024-05-28 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-05-28 19:39:35.300000,yulya,2024-05-28 19:39:35.300000,0,,3490,,
3491,0,2024-05-29 09:57:22,L001,,,2024-05-29 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-05-29 10:01:42.583000,yulya,2024-05-29 10:01:42.583000,0,,3491,,
3492,0,2024-05-29 11:02:20,L001,,,2024-05-29 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-05-29 11:06:35.927000,yulya,2024-05-29 11:06:35.927000,0,,3492,,
3493,0,2024-05-29 12:16:54,L001,,,2024-05-29 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-05-29 12:18:24.813000,yulya,2024-05-29 12:18:24.813000,0,,3493,,
3494,0,2024-05-29 13:57:41,L001,,,2024-05-29 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-05-29 14:02:25.080000,yulya,2024-05-29 14:02:25.080000,0,,3494,,
3495,0,2024-05-30 13:16:10,L001,,,2024-05-30 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-05-30 13:16:33.803000,yulya,2024-05-30 13:16:33.807000,0,,3495,,
3496,0,2024-05-31 14:49:34,L001,,,2024-05-31 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-05-31 14:53:40.720000,yulya,2024-05-31 14:55:31.860000,0,,3496,,
3497,0,2024-05-31 15:05:34,L001,,,2024-05-31 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-05-31 15:05:59.740000,yulya,2024-05-31 15:05:59.740000,0,,3497,,
3498,0,2024-05-31 15:19:02,L001,,,2024-05-31 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-05-31 15:19:22.137000,yulya,2024-05-31 15:19:22.137000,0,,3498,,
3499,0,2024-05-31 19:05:50,L001,,,2024-05-31 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-05-31 19:06:58.873000,yulya,2024-05-31 19:06:58.873000,0,,3499,,
3500,0,2024-05-31 19:11:11,L001,,,2024-05-31 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-05-31 19:11:46.770000,yulya,2024-05-31 19:11:46.770000,0,,3500,,
3501,0,2024-06-03 12:26:04,L001,,,2024-06-03 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-03 12:28:50.787000,yulya,2024-06-03 12:28:50.790000,0,,3501,,
3502,0,2024-06-03 12:45:32,L001,,,2024-06-03 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-03 12:45:44.303000,yulya,2024-06-03 12:45:44.303000,0,,3502,,
3503,0,2024-06-03 12:52:29,L001,,,2024-06-03 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-03 12:52:55.690000,yulya,2024-06-03 12:52:55.690000,0,,3503,,
3504,0,2024-06-03 15:11:44,L001,,,2024-06-03 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-03 15:12:07.943000,yulya,2024-06-03 15:12:07.943000,0,,3504,,
3505,0,2024-06-03 18:45:14,L001,,,2024-06-03 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-03 18:51:47.320000,yulya,2024-06-03 18:51:47.320000,0,,3505,,
3506,0,2024-06-03 19:36:27,L001,,,2024-06-03 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-03 19:36:52.053000,yulya,2024-06-03 19:36:52.053000,0,,3506,,
3507,0,2024-06-04 10:05:15,L001,,,2024-06-04 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-04 10:08:30.330000,yulya,2024-06-04 10:08:30.330000,0,,3507,,
3508,0,2024-06-04 10:09:15,L001,,,2024-06-04 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-04 10:09:29.687000,yulya,2024-06-04 10:09:29.687000,0,,3508,,
3509,0,2024-06-04 14:10:37,L001,,,2024-06-04 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-04 14:11:24.463000,yulya,2024-06-04 14:11:24.463000,0,,3509,,
3510,0,2024-06-04 14:11:46,L001,,,2024-06-04 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-04 14:11:58.963000,yulya,2024-06-04 14:11:58.963000,0,,3510,,
3511,0,2024-06-04 16:06:47,L001,,,2024-06-04 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-04 16:09:56.590000,yulya,2024-06-04 16:09:56.590000,0,,3511,,
3512,0,2024-06-05 10:51:06,L001,,,2024-06-05 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-05 10:55:54.840000,yulya,2024-06-05 10:55:54.840000,0,,3512,,
3513,0,2024-06-05 13:45:23,L001,,,2024-06-05 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-05 13:53:54.640000,yulya,2024-06-05 13:53:54.643000,0,,3513,,
3514,0,2024-06-05 14:04:32,L001,,,2024-06-05 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-05 14:04:53.720000,yulya,2024-06-05 14:04:53.720000,0,,3514,,
3515,0,2024-06-05 16:31:52,L001,,,2024-06-05 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-05 16:40:24.663000,yulya,2024-06-05 16:40:24.663000,0,,3515,,
3516,0,2024-06-05 16:42:20,L001,,,2024-06-05 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-05 16:44:20.597000,yulya,2024-06-05 16:44:20.597000,0,,3516,,
3517,0,2024-06-06 12:45:49,L001,,,2024-06-06 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-06 12:46:06.003000,yulya,2024-06-06 12:46:06.003000,0,,3517,,
3518,0,2024-06-06 13:41:05,L001,,,2024-06-06 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-06 13:42:06.210000,yulya,2024-06-06 13:42:06.210000,0,,3518,,
3519,0,2024-06-07 11:08:40,L001,,,2024-06-07 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-07 11:10:26.247000,yulya,2024-06-07 11:10:26.250000,0,,3519,,
3520,0,2024-06-07 13:02:21,L001,,,2024-06-07 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-07 13:03:23.560000,yulya,2024-06-07 13:03:23.560000,0,,3520,,
3521,0,2024-06-07 13:03:48,L001,,,2024-06-07 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-07 13:03:56.147000,yulya,2024-06-07 13:03:56.147000,0,,3521,,
3522,0,2024-06-07 13:04:14,L001,,,2024-06-07 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-07 13:04:34.517000,yulya,2024-06-07 13:04:34.517000,0,,3522,,
3523,0,2024-06-07 14:56:46,L001,,,2024-06-07 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-07 14:58:09.153000,yulya,2024-06-07 14:58:09.157000,0,,3523,,
3524,0,2024-06-07 16:08:44,L001,,,2024-06-07 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-07 16:10:18.247000,yulya,2024-06-07 16:10:18.250000,0,,3524,,
3525,0,2024-06-07 16:18:07,L001,,,2024-06-07 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-07 16:18:21.097000,yulya,2024-06-07 16:18:21.097000,0,,3525,,
3526,0,2024-06-07 17:33:27,L001,,,2024-06-07 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-07 17:35:14.153000,yulya,2024-06-07 17:35:14.157000,0,,3526,,
3527,0,2024-06-07 18:08:52,L001,,,2024-06-07 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-07 18:09:05.433000,yulya,2024-06-07 18:09:05.437000,0,,3527,,
3528,0,2024-06-08 11:02:28,L001,,,2024-06-08 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-08 11:06:12.320000,yulya,2024-06-08 11:06:12.320000,0,,3528,,
3529,0,2024-06-08 11:07:03,L001,,,2024-06-08 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-08 11:07:13.610000,yulya,2024-06-08 11:07:13.610000,0,,3529,,
3530,0,2024-06-08 14:00:09,L001,,,2024-06-08 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-08 14:01:22.007000,yulya,2024-06-08 14:01:22.007000,0,,3530,,
3531,0,2024-06-10 18:31:24,L001,,,2024-06-10 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-10 18:33:48.677000,yulya,2024-06-10 18:33:48.677000,0,,3531,,
3532,0,2024-06-11 12:53:46,L001,,,2024-06-11 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-11 12:57:22.260000,yulya,2024-06-11 12:57:22.263000,0,,3532,,
3533,0,2024-06-11 18:29:32,L001,,,2024-06-11 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-11 18:30:08.727000,yulya,2024-06-11 18:30:08.727000,0,,3533,,
3534,0,2024-06-11 19:08:39,L001,,,2024-06-11 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-11 19:10:25.250000,yulya,2024-06-11 19:10:25.253000,0,,3534,,
3535,0,2024-06-11 19:45:45,L001,,,2024-06-11 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-11 19:48:09.687000,yulya,2024-06-11 19:48:09.687000,0,,3535,,
3536,0,2024-06-12 11:04:33,L001,,,2024-06-12 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-12 11:08:54.700000,yulya,2024-06-12 11:08:54.700000,0,,3536,,
3537,0,2024-06-12 11:12:52,L001,,,2024-06-12 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-12 11:13:08.803000,yulya,2024-06-12 11:13:08.803000,0,,3537,,
3538,0,2024-06-12 13:55:43,L001,,,2024-06-12 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-12 13:58:06.597000,yulya,2024-06-12 13:58:06.597000,0,,3538,,
3539,0,2024-06-12 16:47:57,L001,,,2024-06-12 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-12 16:51:29.163000,yulya,2024-06-12 16:51:29.163000,0,,3539,,
3540,0,2024-06-12 16:51:54,L001,,,2024-06-12 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-12 16:52:03.823000,yulya,2024-06-12 16:52:03.823000,0,,3540,,
3541,0,2024-06-12 18:33:22,L001,,,2024-06-12 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-12 18:34:10.290000,yulya,2024-06-12 18:34:10.290000,0,,3541,,
3542,0,2024-06-12 19:15:52,L001,,,2024-06-12 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-12 19:17:02.023000,yulya,2024-06-12 19:17:02.023000,0,,3542,,
3543,0,2024-06-13 09:47:51,L001,,,2024-06-13 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-13 09:49:11.960000,yulya,2024-06-13 09:49:11.960000,0,,3543,,
3544,0,2024-06-13 19:14:50,L001,,,2024-06-13 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-13 19:16:58.683000,yulya,2024-06-13 19:16:58.683000,0,,3544,,
3545,0,2024-06-14 14:47:34,L001,,,2024-06-14 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-14 14:48:55.690000,yulya,2024-06-14 14:48:55.690000,0,,3545,,
3546,0,2024-06-14 16:55:54,L001,,,2024-06-14 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-14 17:00:54.123000,yulya,2024-06-14 17:00:54.123000,0,,3546,,
3547,0,2024-06-14 17:04:17,L001,,,2024-06-14 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-14 17:04:26.813000,yulya,2024-06-14 17:04:26.813000,0,,3547,,
3548,0,2024-06-14 18:04:13,L001,,,2024-06-14 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-14 18:05:28.550000,yulya,2024-06-14 18:05:28.550000,0,,3548,,
3549,0,2024-06-14 18:20:34,L001,,,2024-06-14 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-14 18:21:39.307000,yulya,2024-06-14 18:21:39.307000,0,,3549,,
3550,0,2024-06-21 11:33:59,L001,,,2024-06-21 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-21 11:38:14.103000,yulya,2024-06-21 11:38:14.107000,0,,3550,,
3551,0,2024-06-21 12:27:32,L001,,,2024-06-21 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-21 12:32:16.770000,yulya,2024-06-21 12:32:16.773000,0,,3551,,
3552,0,2024-06-21 14:03:38,L001,,,2024-06-21 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-21 14:06:27.053000,yulya,2024-06-21 14:06:27.057000,0,,3552,,
3553,0,2024-06-21 15:01:10,L001,,,2024-06-21 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-21 15:02:39.447000,yulya,2024-06-21 15:02:39.447000,0,,3553,,
3554,0,2024-06-24 15:41:51,L001,,,2024-06-24 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-24 15:43:50.423000,yulya,2024-06-24 15:43:50.427000,0,,3554,,
3555,0,2024-06-24 17:12:05,L001,,,2024-06-24 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-24 17:17:53.323000,yulya,2024-06-24 17:20:53.310000,0,,3555,,
3556,0,2024-06-24 17:36:23,L001,,,2024-06-24 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-24 17:36:39.173000,yulya,2024-06-24 17:36:39.177000,0,,3556,,
3557,0,2024-06-25 09:42:42,L001,,,2024-06-25 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-25 09:43:20.807000,yulya,2024-06-25 09:43:20.807000,0,,3557,,
3558,0,2024-06-25 12:54:33,L001,,,2024-06-25 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-25 12:55:24.160000,yulya,2024-06-25 12:55:24.160000,0,,3558,,
3559,0,2024-06-25 16:41:42,L001,,,2024-06-25 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-25 16:42:26.557000,yulya,2024-06-25 16:42:26.557000,0,,3559,,
3560,0,2024-06-26 11:40:27,L001,,,2024-06-26 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-26 11:44:38.250000,yulya,2024-06-26 11:44:38.250000,0,,3560,,
3561,0,2024-06-26 13:24:04,L001,,,2024-06-26 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-26 13:24:19.127000,yulya,2024-06-26 13:24:19.130000,0,,3561,,
3562,0,2024-06-26 16:14:21,L001,,,2024-06-26 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-26 16:17:06.197000,yulya,2024-06-26 16:17:06.200000,0,,3562,,
3563,0,2024-06-27 12:36:38,L001,,,2024-06-27 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-27 12:39:04,yulya,2024-06-27 12:39:04,0,,3563,,
3564,0,2024-06-27 13:04:08,L001,,,2024-06-27 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-27 13:05:12.177000,yulya,2024-06-27 13:05:12.177000,0,,3564,,
3565,0,2024-06-27 17:49:46,L001,,,2024-06-27 00:00:00,0E-10,0.000000,,,,yulya,,0,,yulya,2024-06-27 17:51:15.233000,yulya,2024-06-27 17:51:15.237000,0,,3565,,
