SKOD,RKOD,BedKod,Tip,Fiyat,ParaCinsi,FTarih,exCheck,insUN,insDT,UpdUN,UpdDT,kgid,insApp,updApp
320-110 902,0,0,A02,24.0000000000,US,2023-11-02 00:00:00,*,,,,,776,,
320-110 903,0,0,A02,25.0000000000,US,2023-11-02 00:00:00,*,,,,,777,,
320-112 149-024,0,0,A02,25.0000000000,US,2023-10-25 00:00:00,*,,,,,252,,
320-112 149-026,0,0,A02,25.5000000000,US,2023-10-25 00:00:00,*,,,,,253,,
320-112 149-027,0,0,A02,25.0000000000,US,2023-10-25 00:00:00,*,,,,,254,,
320-112 342-03,0,0,A02,21.5000000000,US,2023-10-25 00:00:00,*,,,,,255,,
320-112 342-18,0,0,A02,21.0000000000,US,2023-10-24 00:00:00,*,,,,,185,,
320-112 342-81,0,0,A02,21.0000000000,US,2023-10-25 00:00:00,*,,,,,256,,
320-112 342-84,0,0,A02,21.5000000000,US,2023-10-25 00:00:00,*,,,yulya,2023-10-25 11:29:52.780000,257,,
320-112 517-02,0,0,A02,22.0000000000,US,2023-10-25 00:00:00,*,,,,,258,,
320-112 517-03,0,0,A02,21.5000000000,US,2023-10-25 00:00:00,*,,,,,259,,
320-112 517-12,0,0,A02,21.0000000000,US,2023-10-25 00:00:00,*,,,,,260,,
320-112 517-13V,0,0,A02,20.0000000000,US,2023-10-25 00:00:00,*,,,,,261,,
320-112 517-14,0,0,A02,21.5000000000,US,2023-10-25 00:00:00,*,,,,,262,,
320-114 YZ 226,0,0,A02,26.0000000000,US,2023-10-26 00:00:00,*,,,,,278,,
320-122 101,0,0,A02,24.0000000000,US,2023-11-27 00:00:00,*,,,yulya,2023-11-27 17:59:19.020000,1295,,
320-122 102,0,0,A02,24.0000000000,US,2023-11-27 00:00:00,*,,,yulya,2023-11-27 17:59:39.300000,1296,,
320-122 103,0,0,A02,24.0000000000,US,2023-11-27 00:00:00,*,,,yulya,2023-11-27 17:59:53.470000,1297,,
320-122 104,0,0,A02,24.0000000000,US,2023-11-27 00:00:00,*,,,yulya,2023-11-27 18:00:13.387000,1298,,
320-122 105,0,0,A02,24.0000000000,US,2023-11-27 00:00:00,*,,,yulya,2023-11-27 18:00:31.760000,1299,,
320-122 106,0,0,A02,24.0000000000,US,2023-12-06 00:00:00,*,,,,,1377,,
320-122 107,0,0,A02,24.0000000000,US,2023-11-27 00:00:00,*,,,yulya,2023-11-27 18:00:56.987000,1300,,
320-122 110,0,0,A02,24.0000000000,US,2023-12-06 00:00:00,*,,,,,1378,,
320-122 111,0,0,A02,24.0000000000,US,2023-12-06 00:00:00,*,,,,,1379,,
320-129 01,0,0,A02,19.0000000000,US,2023-10-23 00:00:00,*,,,,,149,,
320-129 03,0,0,A02,20.0000000000,US,2023-10-23 00:00:00,*,,,,,150,,
320-129 04,0,0,A02,20.0000000000,US,2023-10-23 00:00:00,*,,,,,151,,
320-129 05,0,0,A02,20.0000000000,US,2023-10-23 00:00:00,*,,,,,152,,
320-129 06,0,0,A02,19.0000000000,US,2023-10-23 00:00:00,*,,,,,153,,
320-129 07,0,0,A02,19.0000000000,US,2023-10-23 00:00:00,*,,,,,154,,
320-129 08,0,0,A02,19.0000000000,US,2023-10-23 00:00:00,*,,,,,155,,
320-129 09,0,0,A02,19.0000000000,US,2023-10-23 00:00:00,*,,,,,156,,
320-129 10,0,0,A02,22.0000000000,US,2023-10-23 00:00:00,*,,,,,157,,
320-129 10-1,0,0,A02,21.0000000000,US,2023-10-31 00:00:00,*,,,,,565,,
320-129 11,0,0,A02,20.0000000000,US,2023-10-23 00:00:00,*,,,,,158,,
320-129 11-1,0,0,A02,21.0000000000,US,2023-10-31 00:00:00,*,,,,,566,,
320-129 12,0,0,A02,20.0000000000,US,2023-10-23 00:00:00,*,,,,,159,,
320-129 12-1,0,0,A02,21.0000000000,US,2023-10-23 00:00:00,*,,,,,160,,
320-129 13,0,0,A02,20.0000000000,US,2023-10-23 00:00:00,*,,,yulya,2023-10-23 16:53:47.313000,161,,
320-129 13-1,0,0,A02,21.0000000000,US,2023-10-31 00:00:00,*,,,,,567,,
320-129 13-2,0,0,A02,21.0000000000,US,2023-10-31 00:00:00,*,,,,,568,,
320-129 14,0,0,A02,22.0000000000,US,2023-10-23 00:00:00,*,,,,,162,,
320-129 14-1,0,0,A02,22.0000000000,US,2023-10-31 00:00:00,*,,,,,569,,
320-129 14-2,0,0,A02,22.0000000000,US,2023-10-23 00:00:00,*,,,,,163,,
320-129 14-4,0,0,A02,22.0000000000,US,2023-10-31 00:00:00,*,,,,,570,,
320-129 15,0,0,A02,22.0000000000,US,2023-10-23 00:00:00,*,,,,,164,,
320-129 16,0,0,A02,19.0000000000,US,2023-10-31 00:00:00,*,,,,,571,,
320-129 17,0,0,A02,19.0000000000,US,2023-10-23 00:00:00,*,,,,,165,,
320-129 17-1,0,0,A02,19.0000000000,US,2023-10-31 00:00:00,*,,,,,572,,
320-129 18,0,0,A02,19.0000000000,US,2023-10-31 00:00:00,*,,,,,573,,
320-129 19,0,0,A02,19.0000000000,US,2023-10-31 00:00:00,*,,,,,574,,
320-129 20 ,0,0,A02,21.0000000000,US,2023-10-23 00:00:00,*,,,,,166,,
320-129 21,0,0,A02,21.0000000000,US,2023-10-23 00:00:00,*,,,,,167,,
320-129 22,0,0,A02,21.0000000000,US,2023-10-23 00:00:00,*,,,,,168,,
320-129 23,0,0,A02,22.0000000000,US,2023-10-31 00:00:00,*,,,,,575,,
320-129 24,0,0,A02,20.0000000000,US,2023-10-23 00:00:00,*,,,,,169,,
320-129 25,0,0,A02,21.0000000000,US,2023-10-23 00:00:00,*,,,,,170,,
320-129 26,0,0,A02,20.0000000000,US,2023-10-23 00:00:00,*,,,,,171,,
320-129 27 ,0,0,A02,23.0000000000,US,2023-10-23 00:00:00,*,,,,,172,,
320-129 28,0,0,A02,22.0000000000,US,2023-10-23 00:00:00,*,,,,,173,,
320-129 29,0,0,A02,23.0000000000,US,2023-10-23 00:00:00,*,,,,,174,,
320-129 30,0,0,A02,19.0000000000,US,2023-10-23 00:00:00,*,,,,,175,,
320-129 31,0,0,A02,19.0000000000,US,2023-10-31 00:00:00,*,,,,,576,,
320-129 32,0,0,A02,19.0000000000,US,2023-10-23 00:00:00,*,,,,,176,,
320-129 32-1,0,0,A02,18.0000000000,US,2023-10-23 00:00:00,*,,,,,177,,
320-129 32-2,0,0,A02,18.0000000000,US,2023-10-23 00:00:00,*,,,,,178,,
320-129 33,0,0,A02,21.0000000000,US,2023-10-23 00:00:00,*,,,,,179,,
320-129 33-,0,0,A02,21.0000000000,US,2023-10-31 00:00:00,*,,,,,577,,
320-129 33-1,0,0,A02,21.0000000000,US,2023-10-31 00:00:00,*,,,,,578,,
320-129 34,0,0,A02,20.0000000000,US,2023-10-23 00:00:00,*,,,,,180,,
320-129 34-1,0,0,A02,20.0000000000,US,2023-10-23 00:00:00,*,,,,,181,,
320-129 35,0,0,A02,21.0000000000,US,2023-10-31 00:00:00,*,,,,,579,,
320-129 36,0,0,A02,20.0000000000,US,2023-10-31 00:00:00,*,,,,,580,,
320-129 37,0,0,A02,19.0000000000,US,2023-10-31 00:00:00,*,,,,,581,,
320-129 37-1,0,0,A02,20.0000000000,US,2023-10-31 00:00:00,*,,,,,582,,
320-129 37-2,0,0,A02,20.0000000000,US,2023-10-31 00:00:00,*,,,,,583,,
320-129 38,0,0,A02,20.0000000000,US,2023-10-31 00:00:00,*,,,,,584,,
320-129 38-1,0,0,A02,20.0000000000,US,2023-10-31 00:00:00,*,,,,,585,,
320-129 39,0,0,A02,20.0000000000,US,2023-10-31 00:00:00,*,,,,,586,,
320-129 40,0,0,A02,20.0000000000,US,2023-10-23 00:00:00,*,,,,,182,,
320-129 41,0,0,A02,22.0000000000,US,2023-10-23 00:00:00,*,,,,,183,,
320-129 41-1,0,0,A02,23.0000000000,US,2023-10-31 00:00:00,*,,,,,587,,
320-129 41-2,0,0,A02,23.0000000000,US,2023-10-31 00:00:00,*,,,,,588,,
320-129 42,0,0,A02,18.0000000000,US,2023-10-23 00:00:00,*,,,,,184,,
320-129 43,0,0,A02,18.0000000000,US,2023-11-01 00:00:00,*,,,,,706,,
320-129 50,0,0,A02,25.0000000000,US,2023-10-31 00:00:00,*,,,,,589,,
320-129 50-1,0,0,A02,25.0000000000,US,2023-10-31 00:00:00,*,,,,,590,,
320-129 50-2,0,0,A02,25.0000000000,US,2023-10-31 00:00:00,*,,,,,591,,
320-129 51,0,0,A02,25.0000000000,US,2023-10-31 00:00:00,*,,,,,592,,
320-129 51-1,0,0,A02,25.0000000000,US,2023-10-31 00:00:00,*,,,,,593,,
320-129 52,0,0,A02,25.0000000000,US,2023-10-31 00:00:00,*,,,,,594,,
320-129 53,0,0,A02,25.0000000000,US,2023-10-31 00:00:00,*,,,,,595,,
320-129 54,0,0,A02,25.0000000000,US,2023-10-31 00:00:00,*,,,,,596,,
320-129 54-1,0,0,A02,25.0000000000,US,2023-10-31 00:00:00,*,,,,,597,,
320-129 55,0,0,A02,23.0000000000,US,2023-10-31 00:00:00,*,,,,,598,,
320-129 55-1,0,0,A02,23.0000000000,US,2023-10-31 00:00:00,*,,,,,599,,
320-129 56,0,0,A02,26.0000000000,US,2023-10-31 00:00:00,*,,,,,600,,
320-129 57,0,0,A02,26.0000000000,US,2023-10-31 00:00:00,*,,,,,601,,
320-129 58,0,0,A02,26.0000000000,US,2023-10-31 00:00:00,*,,,,,602,,
320-129 60,0,0,A02,25.0000000000,US,2023-12-06 00:00:00,*,,,,,1380,,
320-129 60-1,0,0,A02,25.0000000000,US,2023-12-06 00:00:00,*,,,,,1381,,
320-129 60-2,0,0,A02,25.0000000000,US,2023-12-06 00:00:00,*,,,,,1382,,
320-129 60-3,0,0,A02,25.0000000000,US,2023-12-08 00:00:00,*,,,yulya,2023-12-08 15:08:47.960000,1460,,
320-129 61,0,0,A02,21.0000000000,US,2023-12-06 00:00:00,*,,,,,1383,,
320-129 62,0,0,A02,20.0000000000,US,2023-12-06 00:00:00,*,,,,,1384,,
320-129 63,0,0,A02,20.0000000000,US,2023-12-06 00:00:00,*,,,,,1385,,
320-129 64,0,0,A02,25.0000000000,US,2023-12-06 00:00:00,*,,,,,1386,,
320-130 053,0,0,A02,18.0000000000,US,2023-10-31 00:00:00,*,,,yulya,2023-10-31 11:17:51.600000,603,,
320-130 054,0,0,A02,18.0000000000,US,2023-10-31 00:00:00,*,,,,,604,,
320-130 055,0,0,A02,18.0000000000,US,2023-10-31 00:00:00,*,,,,,605,,
320-130 300,0,0,A02,24.0000000000,US,2023-10-31 00:00:00,*,,,,,606,,
320-130 310,0,0,A02,24.0000000000,US,2023-10-31 00:00:00,*,,,,,607,,
320-130 320,0,0,A02,24.0000000000,US,2023-10-31 00:00:00,*,,,,,608,,
320-130 330,0,0,A02,24.0000000000,US,2023-10-31 00:00:00,*,,,,,609,,
320-130 350,0,0,A02,24.0000000000,US,2023-10-31 00:00:00,*,,,,,610,,
320-130 6100,0,0,A02,19.0000000000,US,2023-10-31 00:00:00,*,,,,,611,,
320-130 6120,0,0,A02,19.0000000000,US,2023-10-31 00:00:00,*,,,,,612,,
320-130 6130,0,0,A02,19.0000000000,US,2023-10-31 00:00:00,*,,,,,613,,
320-130 801,0,0,A02,22.0000000000,US,2023-10-31 00:00:00,*,,,,,614,,
320-130 P-0106,0,0,A02,18.0000000000,US,2023-10-31 00:00:00,*,,,,,615,,
320-130 P-0115,0,0,A02,18.0000000000,US,2023-10-31 00:00:00,*,,,,,616,,
320-130 P-0149,0,0,A02,18.0000000000,US,2023-10-31 00:00:00,*,,,,,617,,
320-130 P-0227,0,0,A02,18.0000000000,US,2023-10-31 00:00:00,*,,,,,618,,
320-130 P-0429,0,0,A02,18.0000000000,US,2023-10-31 00:00:00,*,,,,,619,,
320-130 P-0430,0,0,A02,18.0000000000,US,2023-10-31 00:00:00,*,,,,,620,,
320-130 P-0432,0,0,A02,18.0000000000,US,2023-10-31 00:00:00,*,,,,,621,,
320-130 P-0433,0,0,A02,18.0000000000,US,2023-10-31 00:00:00,*,,,,,622,,
320-130 P-0459,0,0,A02,18.0000000000,US,2023-10-31 00:00:00,*,,,,,623,,
320-130 P-0476,0,0,A02,18.0000000000,US,2023-10-31 00:00:00,*,,,,,624,,
320-130 S-1429,0,0,A02,17.0000000000,US,2023-10-31 00:00:00,*,,,,,625,,
320-130 S-1430,0,0,A02,17.0000000000,US,2023-10-31 00:00:00,*,,,,,626,,
320-130 S-1432,0,0,A02,17.0000000000,US,2023-10-31 00:00:00,*,,,,,627,,
320-130 S-1433,0,0,A02,17.0000000000,US,2023-10-31 00:00:00,*,,,,,628,,
320-130 S-1459,0,0,A02,17.0000000000,US,2023-10-31 00:00:00,*,,,,,629,,
320-130 S-1461,0,0,A02,17.0000000000,US,2023-10-31 00:00:00,*,,,,,630,,
320-130 S-1476,0,0,A02,17.0000000000,US,2023-10-31 00:00:00,*,,,,,631,,
320-130 S-1478,0,0,A02,17.0000000000,US,2023-10-31 00:00:00,*,,,,,632,,
320-130 S-4106,0,0,A02,17.0000000000,US,2023-10-31 00:00:00,*,,,,,633,,
320-130 S-4112,0,0,A02,17.0000000000,US,2023-10-31 00:00:00,*,,,,,634,,
320-130 S-4149,0,0,A02,17.0000000000,US,2023-10-31 00:00:00,*,,,,,635,,
320-130 S-4227,0,0,A02,17.0000000000,US,2023-10-31 00:00:00,*,,,,,636,,
320-131 015,0,0,A02,20.0000000000,US,2023-11-02 00:00:00,*,,,,,778,,
320-131 074,0,0,A02,20.0000000000,US,2023-11-02 00:00:00,*,,,,,779,,
320-131 124,0,0,A02,18.0000000000,US,2023-11-02 00:00:00,*,,,,,780,,
320-131 125,0,0,A02,18.0000000000,US,2023-11-02 00:00:00,*,,,,,781,,
320-131 135,0,0,A02,20.0000000000,US,2023-11-02 00:00:00,*,,,,,782,,
320-131 15,0,0,A02,22.0000000000,US,2023-11-02 00:00:00,*,,,,,783,,
320-131 16,0,0,A02,22.0000000000,US,2023-11-02 00:00:00,*,,,,,784,,
320-131 17,0,0,A02,22.0000000000,US,2023-11-02 00:00:00,*,,,,,785,,
320-131 18,0,0,A02,22.0000000000,US,2023-11-02 00:00:00,*,,,,,786,,
320-131 501,0,0,A02,21.0000000000,US,2023-11-02 00:00:00,*,,,,,787,,
320-131 502,0,0,A02,21.0000000000,US,2023-11-02 00:00:00,*,,,,,788,,
320-131 512,0,0,A02,21.0000000000,US,2023-11-02 00:00:00,*,,,,,789,,
320-131 540,0,0,A02,21.0000000000,US,2023-11-02 00:00:00,*,,,,,790,,
320-131 541,0,0,A02,21.0000000000,US,2023-11-02 00:00:00,*,,,,,791,,
320-131 542,0,0,A02,21.0000000000,US,2023-11-02 00:00:00,*,,,,,792,,
320-131 543,0,0,A02,21.0000000000,US,2023-11-02 00:00:00,*,,,,,793,,
320-131 544,0,0,A02,21.0000000000,US,2023-11-02 00:00:00,*,,,,,794,,
320-131 60,0,0,A02,18.0000000000,US,2023-11-02 00:00:00,*,,,,,795,,
320-131 61,0,0,A02,18.0000000000,US,2023-11-02 00:00:00,*,,,,,796,,
320-131 62,0,0,A02,18.0000000000,US,2023-11-02 00:00:00,*,,,,,797,,
320-131 63,0,0,A02,20.0000000000,US,2023-11-02 00:00:00,*,,,,,798,,
320-131 64,0,0,A02,20.0000000000,US,2023-11-02 00:00:00,*,,,,,799,,
320-131 65,0,0,A02,18.0000000000,US,2023-11-02 00:00:00,*,,,,,800,,
320-131 66,0,0,A02,18.0000000000,US,2023-11-02 00:00:00,*,,,,,801,,
320-131 67,0,0,A02,18.0000000000,US,2023-11-02 00:00:00,*,,,,,802,,
320-131 68,0,0,A02,20.0000000000,US,2023-11-02 00:00:00,*,,,,,803,,
320-132 0501,0,0,A02,23.0000000000,US,2023-10-28 00:00:00,*,,,,,445,,
320-132 0502,0,0,A02,23.0000000000,US,2023-10-28 00:00:00,*,,,,,446,,
320-132 0503 ,0,0,A02,23.0000000000,US,2023-10-28 00:00:00,*,,,,,447,,
320-132 0504,0,0,A02,23.0000000000,US,2023-10-28 00:00:00,*,,,,,448,,
320-132 0505,0,0,A02,23.0000000000,US,2023-10-28 00:00:00,*,,,,,449,,
320-132 0506,0,0,A02,23.0000000000,US,2023-10-28 00:00:00,*,,,,,450,,
320-132 0507,0,0,A02,23.0000000000,US,2023-10-28 00:00:00,*,,,,,451,,
320-132 0510,0,0,A02,23.0000000000,US,2023-10-28 00:00:00,*,,,,,452,,
320-132 0511 ,0,0,A02,23.0000000000,US,2023-10-28 00:00:00,*,,,,,453,,
320-132 0801,0,0,A02,23.0000000000,US,2023-10-28 00:00:00,*,,,,,454,,
320-132 0802,0,0,A02,23.0000000000,US,2023-10-28 00:00:00,*,,,,,455,,
320-132 0803,0,0,A02,23.0000000000,US,2023-10-28 00:00:00,*,,,,,456,,
320-132 0804,0,0,A02,23.0000000000,US,2023-10-28 00:00:00,*,,,,,457,,
320-132 0805,0,0,A02,23.0000000000,US,2023-10-28 00:00:00,*,,,,,458,,
320-132 5026,0,0,A02,28.0000000000,US,2023-10-28 00:00:00,*,,,,,459,,
320-132 5030 ,0,0,A02,28.0000000000,US,2023-10-28 00:00:00,*,,,,,460,,
320-132 5060,0,0,A02,28.0000000000,US,2023-10-28 00:00:00,*,,,,,461,,
320-132 5061,0,0,A02,28.0000000000,US,2023-10-28 00:00:00,*,,,,,462,,
320-132 5062,0,0,A02,28.0000000000,US,2023-10-28 00:00:00,*,,,,,463,,
320-132 5063 ,0,0,A02,28.0000000000,US,2023-10-28 00:00:00,*,,,,,464,,
320-132 5064 ,0,0,A02,28.0000000000,US,2023-10-28 00:00:00,*,,,,,465,,
320-132 5065,0,0,A02,28.0000000000,US,2023-10-28 00:00:00,*,,,,,466,,
320-132 5066,0,0,A02,28.0000000000,US,2023-10-28 00:00:00,*,,,,,467,,
320-132 5067,0,0,A02,28.0000000000,US,2023-10-28 00:00:00,*,,,,,468,,
320-132 T01,0,0,A02,17.0000000000,US,2023-12-12 00:00:00,*,,,,,1569,,
320-132 T02,0,0,A02,18.0000000000,US,2023-12-12 00:00:00,*,,,,,1570,,
320-133 116,0,0,A02,28.0000000000,US,2023-11-20 00:00:00,*,,,,,1145,,
320-133 117,0,0,A02,28.0000000000,US,2023-11-03 00:00:00,*,,,,,950,,
320-133 119-1,0,0,A02,29.0000000000,US,2023-11-20 00:00:00,*,,,yulya,2023-11-20 10:21:05.393000,1146,,
320-133 135,0,0,A02,26.0000000000,US,2023-11-03 00:00:00,*,,,,,951,,
320-133 141,0,0,A02,27.0000000000,US,2023-11-20 00:00:00,*,,,,,1147,,
320-133 142,0,0,A02,26.0000000000,US,2023-11-20 00:00:00,*,,,,,1148,,
320-133 143,0,0,A02,26.0000000000,US,2023-11-03 00:00:00,*,,,,,952,,
320-133 144,0,0,A02,27.0000000000,US,2025-02-06 00:00:00,*,,,yulya,2025-02-06 12:56:58.577000,953,,KGShop
320-133 145,0,0,A02,31.0000000000,US,2023-11-20 00:00:00,*,,,,,1149,,
320-133 146,0,0,A02,28.0000000000,US,2023-11-03 00:00:00,*,,,,,954,,
320-133 147,0,0,A02,28.0000000000,US,2023-11-20 00:00:00,*,,,,,1150,,
320-133 148,0,0,A02,27.0000000000,US,2023-11-20 00:00:00,*,,,,,1151,,
320-133 149,0,0,A02,28.0000000000,US,2023-11-20 00:00:00,*,,,,,1152,,
320-133 150,0,0,A02,27.0000000000,US,2023-11-03 00:00:00,*,,,,,955,,
320-133 152,0,0,A02,27.0000000000,US,2023-12-08 00:00:00,*,,,,,1461,,
320-133 153,0,0,A02,31.0000000000,US,2023-11-20 00:00:00,*,,,,,1153,,
320-133 154,0,0,A02,31.0000000000,US,2023-12-08 00:00:00,*,,,,,1462,,
320-133 155,0,0,A02,31.0000000000,US,2023-12-08 00:00:00,*,,,,,1463,,
320-134 807,0,0,A02,21.0000000000,US,2023-10-30 00:00:00,*,,,,,505,,
320-134 939 ,0,0,A02,23.0000000000,US,2023-10-30 00:00:00,*,,,,,506,,
320-134 940,0,0,A02,24.0000000000,US,2023-10-30 00:00:00,*,,,,,507,,
320-134 944,0,0,A02,22.0000000000,US,2023-10-30 00:00:00,*,,,,,508,,
320-134 953,0,0,A02,24.0000000000,US,2023-10-30 00:00:00,*,,,,,509,,
320-134 954,0,0,A02,23.0000000000,US,2023-10-30 00:00:00,*,,,,,510,,
320-134 962,0,0,A02,23.0000000000,US,2023-10-30 00:00:00,*,,,,,511,,
320-134 A021,0,0,A02,25.0000000000,US,2023-12-07 00:00:00,*,,,,,1432,,
320-134 A022,0,0,A02,25.0000000000,US,2023-12-07 00:00:00,*,,,,,1433,,
320-134 A023,0,0,A02,25.0000000000,US,2023-12-07 00:00:00,*,,,,,1434,,
320-134 A026,0,0,A02,25.0000000000,US,2023-12-07 00:00:00,*,,,,,1435,,
320-134 A027,0,0,A02,25.0000000000,US,2023-12-07 00:00:00,*,,,,,1436,,
320-134 A028 ,0,0,A02,25.0000000000,US,2023-12-07 00:00:00,*,,,,,1437,,
320-134 A032,0,0,A02,26.0000000000,US,2024-01-11 00:00:00,*,,,yulya,2024-01-11 10:59:15.203000,1802,,
320-134 A033,0,0,A02,26.0000000000,US,2024-01-11 00:00:00,*,,,yulya,2024-01-11 10:59:35.500000,1803,,
320-134 A034,0,0,A02,24.0000000000,US,2023-12-08 00:00:00,*,,,,,1464,,
320-134 A035,0,0,A02,24.0000000000,US,2023-12-08 00:00:00,*,,,,,1465,,
320-134 A036,0,0,A02,26.0000000000,US,2024-01-11 00:00:00,*,,,yulya,2024-01-11 11:00:10.483000,1804,,
320-134 A037,0,0,A02,26.0000000000,US,2024-01-11 00:00:00,*,,,yulya,2024-01-11 11:00:26.093000,1805,,
320-134 A038,0,0,A02,26.0000000000,US,2024-01-11 00:00:00,*,,,yulya,2024-01-11 11:00:57.903000,1806,,
320-134 A039,0,0,A02,26.0000000000,US,2024-01-11 00:00:00,*,,,yulya,2024-01-11 11:01:18.637000,1807,,
320-134 A040,0,0,A02,24.0000000000,US,2023-12-08 00:00:00,*,,,,,1466,,
320-134 A041,0,0,A02,26.0000000000,US,2024-01-11 00:00:00,*,,,yulya,2024-01-11 11:01:48.757000,1808,,
320-134 A042,0,0,A02,24.0000000000,US,2023-12-08 00:00:00,*,,,,,1467,,
320-134 A043,0,0,A02,24.0000000000,US,2023-12-08 00:00:00,*,,,,,1468,,
320-134 A044,0,0,A02,23.0000000000,US,2023-12-08 00:00:00,*,,,,,1469,,
320-134-B-150,0,0,A03,39.0000000000,US,2024-09-25 00:00:00,,,,,,4129,,
320-134-B-150,0,0,A05,33.0000000000,US,2024-09-25 00:00:00,,,,,,4130,,
320-134-B-151,0,0,A03,38.0000000000,US,2024-09-25 00:00:00,,,,,,4131,,
320-134-B-151,0,0,A05,32.0000000000,US,2024-09-25 00:00:00,,,,,,4132,,
320-134-B-152,0,0,A03,38.0000000000,US,2024-09-25 00:00:00,,,,,,4133,,
320-134-B-152,0,0,A05,32.0000000000,US,2024-09-25 00:00:00,,,,,,4134,,
320-139 44 ,0,0,A02,25.0000000000,US,2023-11-03 00:00:00,*,,,,,956,,
320-139 50,0,0,A02,23.0000000000,US,2023-11-03 00:00:00,*,,,,,957,,
320-139 51,0,0,A02,23.0000000000,US,2023-11-03 00:00:00,*,,,,,958,,
320-139 52,0,0,A02,23.0000000000,US,2023-11-03 00:00:00,*,,,,,959,,
320-139 53,0,0,A02,23.0000000000,US,2023-11-03 00:00:00,*,,,,,960,,
320-139 54,0,0,A02,23.0000000000,US,2023-11-03 00:00:00,*,,,,,961,,
320-139 55,0,0,A02,23.0000000000,US,2023-11-03 00:00:00,*,,,,,962,,
320-139 56,0,0,A02,23.0000000000,US,2023-11-03 00:00:00,*,,,,,963,,
320-141 1622,0,0,A02,28.0000000000,US,2023-12-06 00:00:00,*,,,,,1387,,
320-141 1623,0,0,A02,28.0000000000,US,2023-12-06 00:00:00,*,,,,,1388,,
320-141 1655,0,0,A02,24.0000000000,US,2023-11-16 00:00:00,*,,,,,1111,,
320-141 1761,0,0,A02,24.0000000000,US,2023-11-16 00:00:00,*,,,,,1112,,
320-141 1850,0,0,A02,28.0000000000,US,2023-11-16 00:00:00,*,,,,,1113,,
320-141 1851,0,0,A02,28.0000000000,US,2023-12-06 00:00:00,*,,,,,1389,,
320-141 1854,0,0,A02,28.0000000000,US,2023-11-16 00:00:00,*,,,,,1114,,
320-141 1856,0,0,A02,27.0000000000,US,2023-11-16 00:00:00,*,,,,,1115,,
320-141 796-1,0,0,A02,26.0000000000,US,2023-11-16 00:00:00,*,,,,,1116,,
320-141 Y1603,0,0,A02,28.0000000000,US,2023-12-06 00:00:00,*,,,,,1390,,
320-141 Y1616,0,0,A02,28.0000000000,US,2023-11-16 00:00:00,*,,,,,1117,,
320-141 Y1709,0,0,A02,28.0000000000,US,2023-11-16 00:00:00,*,,,,,1118,,
320-143 208-1,0,0,A02,18.0000000000,US,2023-10-28 00:00:00,*,,,,,469,,
320-143 320,0,0,A02,19.0000000000,US,2023-10-28 00:00:00,*,,,,,470,,
320-143 321 ,0,0,A02,19.0000000000,US,2023-10-28 00:00:00,*,,,,,471,,
320-144 109,0,0,A02,26.0000000000,US,2023-12-13 00:00:00,*,,,,,1572,,
320-144 245,0,0,A02,26.0000000000,US,2023-10-26 00:00:00,*,,,,,279,,
320-144 733,0,0,A02,26.0000000000,US,2023-12-06 00:00:00,*,,,,,1391,,
320-144 890,0,0,A02,26.0000000000,US,2023-12-13 00:00:00,*,,,,,1573,,
320-144 KS 19,0,0,A02,32.0000000000,US,2023-12-06 00:00:00,*,,,,,1392,,
320-144 KS 43,0,0,A03,36.0000000000,US,2024-09-25 00:00:00,,,,,,4135,,
320-144 KS 43,0,0,A05,30.0000000000,US,2024-09-25 00:00:00,,,,,,4136,,
320-144 YZ 125,0,0,A02,26.0000000000,US,2023-10-26 00:00:00,*,,,,,280,,
320-144 YZ 127,0,0,A02,26.0000000000,US,2023-10-26 00:00:00,*,,,,,281,,
320-144 YZ 128,0,0,A02,26.0000000000,US,2023-10-26 00:00:00,*,,,,,282,,
320-144 YZ 129,0,0,A02,26.0000000000,US,2023-10-26 00:00:00,*,,,,,283,,
320-144 YZ 130,0,0,A02,26.0000000000,US,2023-10-26 00:00:00,*,,,,,284,,
320-144 YZ 134,0,0,A02,26.0000000000,US,2023-10-26 00:00:00,*,,,,,285,,
320-144 YZ 164,0,0,A02,28.0000000000,US,2024-02-07 00:00:00,*,,,yulya,2024-02-07 10:08:17.253000,2064,,
320-144 YZ 168,0,0,A02,26.0000000000,US,2023-10-26 00:00:00,*,,,,,286,,
320-144 YZ 169,0,0,A02,26.0000000000,US,2023-10-26 00:00:00,*,,,,,287,,
320-144 YZ 170,0,0,A02,26.0000000000,US,2023-10-26 00:00:00,*,,,,,288,,
320-144 YZ 173,0,0,A02,26.0000000000,US,2023-10-26 00:00:00,*,,,,,289,,
320-144 YZ 175,0,0,A02,26.0000000000,US,2023-10-26 00:00:00,*,,,,,290,,
320-144 YZ 176,0,0,A02,25.0000000000,US,2025-02-14 00:00:00,*,,,yulya,2025-02-14 12:24:27.097000,291,,KGShop
320-144 YZ 177,0,0,A02,26.0000000000,US,2023-10-26 00:00:00,*,,,,,292,,
320-144 YZ 178,0,0,A02,26.0000000000,US,2023-10-26 00:00:00,*,,,,,293,,
320-144 YZ 179,0,0,A02,26.0000000000,US,2023-10-26 00:00:00,*,,,,,294,,
320-144 YZ 180,0,0,A02,26.0000000000,US,2023-12-13 00:00:00,*,,,,,1574,,
320-144 YZ 183,0,0,A02,26.0000000000,US,2023-10-26 00:00:00,*,,,,,295,,
