Sinx,SKod,RKod,BedKod,Mevcut,Sayim,Asorti,Seri,Fiyat,ParaCinsi,Lot,kgid,mkgid,insUN,insDT,insApp,updUN,updDT,updApp
4,144- KS 04,17674,7,0E-10,0E-10,,,,,,687,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 04,17674,8,0E-10,0E-10,,,,,,688,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 133,18210,4,0E-10,0E-10,,,,,,689,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 133,18210,5,0E-10,0E-10,,,,,,690,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 133,18210,6,0E-10,0E-10,,,,,,691,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 133,18210,7,0E-10,0E-10,,,,,,692,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 133,18210,8,0E-10,0E-10,,,,,,693,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 135,18057,4,0E-10,0E-10,,,,,,694,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 135,18057,5,0E-10,0E-10,,,,,,695,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 135,18057,6,0E-10,0E-10,,,,,,696,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 135,18057,7,0E-10,0E-10,,,,,,697,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 135,18057,8,0E-10,0E-10,,,,,,698,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 135,18057,9,0E-10,0E-10,,,,,,699,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 135,18057,10,0E-10,0E-10,,,,,,700,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144 KS 16,17529,4,0E-10,0E-10,,,,,,701,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144 KS 16,17529,5,0E-10,0E-10,,,,,,702,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144 KS 16,17529,6,0E-10,0E-10,,,,,,703,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144 KS 16,17529,7,0E-10,0E-10,,,,,,704,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144 KS 16,17529,8,0E-10,0E-10,,,,,,705,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144 KS 16,17529,9,0E-10,0E-10,,,,,,706,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144 KS 16,17529,10,0E-10,0E-10,,,,,,707,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 17,17674,4,0E-10,0E-10,,,,,,708,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 17,17674,5,0E-10,0E-10,,,,,,709,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 17,17674,6,0E-10,0E-10,,,,,,710,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 17,17674,7,0E-10,0E-10,,,,,,711,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 17,17674,8,0E-10,0E-10,,,,,,712,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 17,17674,9,0E-10,0E-10,,,,,,713,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 17,17674,10,0E-10,0E-10,,,,,,714,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 19,17674,4,0E-10,0E-10,,,,,,715,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 19,17674,5,0E-10,0E-10,,,,,,716,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 19,17674,6,0E-10,0E-10,,,,,,717,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 19,17674,7,0E-10,0E-10,,,,,,718,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 19,17674,8,0E-10,0E-10,,,,,,719,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 19,19245,4,0E-10,0E-10,,,,,,720,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 19,19245,5,0E-10,0E-10,,,,,,721,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 19,19245,6,0E-10,0E-10,,,,,,722,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 19,19245,7,0E-10,0E-10,,,,,,723,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 19,19245,8,0E-10,0E-10,,,,,,724,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 20,18057,4,0E-10,0E-10,,,,,,725,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 20,18057,5,0E-10,0E-10,,,,,,726,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 20,18057,6,0E-10,0E-10,,,,,,727,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 20,18057,7,0E-10,0E-10,,,,,,728,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 20,18057,8,0E-10,0E-10,,,,,,729,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 256,18116,4,0E-10,0E-10,,,,,,730,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 256,18116,5,0E-10,0E-10,,,,,,731,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 256,18116,6,0E-10,0E-10,,,,,,732,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 256,18116,7,0E-10,0E-10,,,,,,733,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 256,18116,8,0E-10,0E-10,,,,,,734,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144 KS 301,16540,4,0E-10,0E-10,,,,,,735,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144 KS 301,16540,5,0E-10,0E-10,,,,,,736,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144 KS 301,16540,6,0E-10,0E-10,,,,,,737,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144 KS 301,16540,7,0E-10,0E-10,,,,,,738,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144 KS 301,16540,8,0E-10,0E-10,,,,,,739,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144 KS 301,16540,9,0E-10,0E-10,,,,,,740,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144 KS 301,16748,4,0E-10,0E-10,,,,,,741,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144 KS 301,16748,5,0E-10,0E-10,,,,,,742,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144 KS 301,16748,6,0E-10,0E-10,,,,,,743,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144 KS 301,16748,7,0E-10,0E-10,,,,,,744,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144 KS 301,16748,8,0E-10,0E-10,,,,,,745,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 43,18116,4,0E-10,0E-10,,,,,,746,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 43,18116,5,0E-10,0E-10,,,,,,747,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 43,18116,6,0E-10,0E-10,,,,,,748,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 43,18116,7,0E-10,0E-10,,,,,,749,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 43,18116,8,0E-10,0E-10,,,,,,750,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 43,18116,9,0E-10,0E-10,,,,,,751,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS 43,18116,10,0E-10,0E-10,,,,,,752,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS251,18215,4,0E-10,0E-10,,,,,,753,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS251,18215,5,0E-10,0E-10,,,,,,754,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS251,18215,6,0E-10,0E-10,,,,,,755,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS251,18215,7,0E-10,0E-10,,,,,,756,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS251,18215,8,0E-10,0E-10,,,,,,757,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS251,18217,4,0E-10,0E-10,,,,,,758,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS251,18217,5,0E-10,0E-10,,,,,,759,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS251,18217,6,0E-10,0E-10,,,,,,760,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS251,18217,7,0E-10,0E-10,,,,,,761,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS251,18217,8,0E-10,0E-10,,,,,,762,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS251,18817,2,0E-10,0E-10,,,,,,763,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS251,18817,3,0E-10,0E-10,,,,,,764,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS251,18817,4,0E-10,0E-10,,,,,,765,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS251,18817,5,0E-10,0E-10,,,,,,766,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS251,18817,6,0E-10,0E-10,,,,,,767,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS251,18817,7,0E-10,0E-10,,,,,,768,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS251,18817,8,0E-10,0E-10,,,,,,769,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS251,18817,9,0E-10,0E-10,,,,,,770,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS251,18817,10,0E-10,0E-10,,,,,,771,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS251,19134,4,0E-10,0E-10,,,,,,772,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS251,19134,5,0E-10,0E-10,,,,,,773,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS251,19134,6,0E-10,0E-10,,,,,,774,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS251,19134,7,0E-10,0E-10,,,,,,775,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144- KS251,19134,8,0E-10,0E-10,,,,,,776,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144-KS 162,18057,5,0E-10,0E-10,,,,,,777,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144-KS 162,18057,6,0E-10,0E-10,,,,,,778,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144-KS 162,18057,7,0E-10,0E-10,,,,,,779,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144-KS 162,18057,8,0E-10,0E-10,,,,,,780,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144-KS 162,18057,9,0E-10,0E-10,,,,,,781,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,144-KS 162,18057,10,0E-10,0E-10,,,,,,782,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,161- 898-T03,18610,5,0E-10,0E-10,,,,,,783,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,161- 898-T03,18610,6,0E-10,0E-10,,,,,,784,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,161- 898-T03,18610,7,0E-10,0E-10,,,,,,785,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,161- 898-T03,18610,8,0E-10,0E-10,,,,,,786,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,161- 898-T03,18610,9,0E-10,0E-10,,,,,,787,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,161- 898-T03,18610,10,0E-10,0E-10,,,,,,788,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,176- 9117,18580,4,0E-10,0E-10,,,,,,789,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,176- 9117,18580,5,0E-10,0E-10,,,,,,790,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,176- 9117,18580,6,0E-10,0E-10,,,,,,791,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,176- 9117,18580,7,0E-10,0E-10,,,,,,792,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,176- 9117,18580,8,0E-10,0E-10,,,,,,793,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,190- 24589,17196,6,0E-10,0E-10,,,,,,794,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,190- 24589,17196,7,0E-10,0E-10,,,,,,795,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,190- 24589,17196,8,0E-10,0E-10,,,,,,796,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,190- 24590,19063,4,0E-10,0E-10,,,,,,797,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,190- 24590,19063,5,0E-10,0E-10,,,,,,798,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,190- 24590,19063,6,0E-10,0E-10,,,,,,799,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,190- 24590,19063,7,0E-10,0E-10,,,,,,800,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,190- 24590,19063,8,0E-10,0E-10,,,,,,801,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,229- 1773,16603,5,0E-10,0E-10,,,,,,802,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,229- 1773,16603,6,0E-10,0E-10,,,,,,803,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,229- 1773,16603,7,0E-10,0E-10,,,,,,804,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,229- 1773,16603,8,0E-10,0E-10,,,,,,805,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,229- 1773,18786,4,0E-10,0E-10,,,,,,806,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,229- 1773,18786,5,0E-10,0E-10,,,,,,807,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,229- 1773,18786,6,0E-10,0E-10,,,,,,808,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,229- 1773,18786,7,0E-10,0E-10,,,,,,809,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,229- 1773,18786,8,0E-10,0E-10,,,,,,810,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,229- 1782,17916,4,0E-10,0E-10,,,,,,811,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,229- 1782,17916,5,0E-10,0E-10,,,,,,812,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,229- 1782,17916,6,0E-10,0E-10,,,,,,813,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,229- 1782,17916,7,0E-10,0E-10,,,,,,814,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,229- 1782,17916,8,0E-10,0E-10,,,,,,815,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,229- 1799,16603,5,0E-10,0E-10,,,,,,816,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,229- 1799,16603,6,0E-10,0E-10,,,,,,817,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,229- 1799,16603,7,0E-10,0E-10,,,,,,818,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,229- 1799,16603,8,0E-10,0E-10,,,,,,819,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,320- 023 1360,16778,6,0E-10,0E-10,,,,,,820,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,320- 023 1360,16778,7,0E-10,0E-10,,,,,,821,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,320- 023 1360,16778,8,0E-10,0E-10,,,,,,822,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,320- 023 1360,16778,9,0E-10,0E-10,,,,,,823,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,320- 023 1360,16778,10,0E-10,0E-10,,,,,,824,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,320- 023 1360,16778,11,0E-10,0E-10,,,,,,825,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,320- 023 1360,18690,1,0E-10,0E-10,,,,,,826,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,320- 023 1360,18690,2,0E-10,0E-10,,,,,,827,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,320- 023 1360,18690,3,0E-10,0E-10,,,,,,828,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,320- 023 1360,18690,4,0E-10,0E-10,,,,,,829,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,320-144 733,17528,4,0E-10,0E-10,,,,,,830,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,320-144 733,17528,5,0E-10,0E-10,,,,,,831,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,320-144 733,17528,6,0E-10,0E-10,,,,,,832,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,320-144 733,17528,7,0E-10,0E-10,,,,,,833,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,320-144 733,17528,8,0E-10,0E-10,,,,,,834,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,320-144 733,18136,4,0E-10,0E-10,,,,,,835,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,320-144 733,18136,5,0E-10,0E-10,,,,,,836,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,320-144 733,18136,6,0E-10,0E-10,,,,,,837,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,320-144 733,18136,7,0E-10,0E-10,,,,,,838,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,320-144 733,18136,8,0E-10,0E-10,,,,,,839,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,320-144 KS 43,19133,6,0E-10,0E-10,,,,,,840,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,320-144 KS 43,19133,7,0E-10,0E-10,,,,,,841,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,320-144 KS 43,19133,8,0E-10,0E-10,,,,,,842,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,320-144 KS 43,19133,9,0E-10,0E-10,,,,,,843,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,320-144 KS 43,19133,10,0E-10,0E-10,,,,,,844,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,320-144 KS 43,19133,11,0E-10,0E-10,,,,,,845,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,320-144-KS135,19133,6,0E-10,0E-10,,,,,,846,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,320-144-KS135,19133,7,0E-10,0E-10,,,,,,847,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,320-144-KS135,19133,8,0E-10,0E-10,,,,,,848,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,320-144-KS135,19133,9,0E-10,0E-10,,,,,,849,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,320-144-KS135,19133,11,0E-10,0E-10,,,,,,850,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,320-219 162,16704,4,0E-10,0E-10,,,,,,851,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,320-219 162,16704,5,0E-10,0E-10,,,,,,852,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,320-219 162,16704,6,0E-10,0E-10,,,,,,853,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,320-219 162,16704,7,0E-10,0E-10,,,,,,854,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,320-219 162,16704,8,0E-10,0E-10,,,,,,855,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,320-219 162,17290,4,0E-10,0E-10,,,,,,856,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,320-219 162,17290,5,0E-10,0E-10,,,,,,857,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,320-219 162,17290,6,0E-10,0E-10,,,,,,858,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,320-219 162,17290,7,0E-10,0E-10,,,,,,859,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
4,320-219 162,17290,8,0E-10,0E-10,,,,,,860,4,yulya,2024-12-19 13:15:54.133000,KGShop,,,
