id,SKod,RKod,BedKod,Location,LotNo,Miktar,Birim,LastUpdate,kgid
3463,268-4077-2,19670,9,L001,027670,0.000000,CIFT,2025-02-13 13:39:25.243000,3463
3464,268-4077-2,19670,10,L001,027670,0.000000,CIFT,2025-02-13 13:39:25.243000,3464
11170,269- 7111,16599,2,L001,029842,0.000000,CIFT,2025-03-28 11:12:00.913000,11170
11171,269- 7111,16599,3,L001,029842,0.000000,CIFT,2025-03-28 11:12:00.913000,11171
11172,269- 7111,16599,4,L001,029842,0.000000,CIFT,2025-03-28 11:12:00.913000,11172
11173,269- 7111,16599,5,L001,029842,0.000000,CIFT,2025-03-28 11:12:00.913000,11173
11174,269- 7111,16599,6,L001,029842,0.000000,CIFT,2025-03-28 11:12:00.913000,11174
11175,269- 7111,16599,7,L001,029842,0.000000,CIFT,2025-03-28 11:12:00.913000,11175
11176,269- 7111,16599,8,L001,029842,0.000000,CIFT,2025-03-28 11:12:00.913000,11176
11177,269- 7111,16599,9,L001,029842,0.000000,CIFT,2025-03-28 11:12:00.913000,11177
9635,269- 7115,16595,3,L001,029603,0.000000,CIFT,2025-03-24 12:48:14.887000,9635
9636,269- 7115,16595,4,L001,029603,0.000000,CIFT,2025-03-24 12:48:14.887000,9636
9659,269- 7115,16595,4,L001,030163,0.000000,CIFT,2025-03-21 12:30:52.887000,9659
9637,269- 7115,16595,5,L001,029603,0.000000,CIFT,2025-03-24 12:48:14.887000,9637
9660,269- 7115,16595,5,L001,030163,0.000000,CIFT,2025-03-21 12:30:52.887000,9660
9638,269- 7115,16595,6,L001,029603,0.000000,CIFT,2025-03-24 12:48:14.887000,9638
9661,269- 7115,16595,6,L001,030163,0.000000,CIFT,2025-03-21 12:30:52.887000,9661
9639,269- 7115,16595,7,L001,029603,0.000000,CIFT,2025-03-24 12:48:14.887000,9639
9662,269- 7115,16595,7,L001,030163,0.000000,CIFT,2025-03-21 12:30:52.887000,9662
9640,269- 7115,16595,8,L001,029603,0.000000,CIFT,2025-03-24 12:48:14.887000,9640
9663,269- 7115,16595,8,L001,030163,0.000000,CIFT,2025-03-21 12:30:52.887000,9663
9664,269- 7115,16879,4,L001,030163,0.000000,CIFT,2025-03-21 12:30:52.887000,9664
9665,269- 7115,16879,5,L001,030163,0.000000,CIFT,2025-03-21 12:30:52.887000,9665
9666,269- 7115,16879,6,L001,030163,0.000000,CIFT,2025-03-21 12:30:52.887000,9666
9667,269- 7115,16879,7,L001,030163,0.000000,CIFT,2025-03-21 12:30:52.887000,9667
9668,269- 7115,16879,8,L001,030163,0.000000,CIFT,2025-03-21 12:30:52.887000,9668
9630,269- 7116,16576,4,L001,029841,0.000000,CIFT,2025-03-28 09:48:54.580000,9630
9631,269- 7116,16576,5,L001,029841,0.000000,CIFT,2025-03-28 09:48:54.580000,9631
9632,269- 7116,16576,6,L001,029841,0.000000,CIFT,2025-03-28 09:48:54.580000,9632
9633,269- 7116,16576,7,L001,029841,0.000000,CIFT,2025-03-28 09:48:54.580000,9633
9634,269- 7116,16576,8,L001,029841,0.000000,CIFT,2025-03-28 09:48:54.580000,9634
9624,269- 7116,16879,3,L001,029604,0.000000,CIFT,2025-03-24 12:48:14.887000,9624
9625,269- 7116,16879,4,L001,029604,0.000000,CIFT,2025-03-24 12:48:14.887000,9625
10418,269- 7116,16879,4,L001,030019,0.000000,CIFT,2025-03-26 14:01:14.667000,10418
9626,269- 7116,16879,5,L001,029604,0.000000,CIFT,2025-03-24 12:48:14.887000,9626
10419,269- 7116,16879,5,L001,030019,0.000000,CIFT,2025-03-26 14:01:14.667000,10419
9627,269- 7116,16879,6,L001,029604,0.000000,CIFT,2025-03-24 12:48:14.887000,9627
10420,269- 7116,16879,6,L001,030019,0.000000,CIFT,2025-03-26 14:01:14.667000,10420
9628,269- 7116,16879,7,L001,029604,0.000000,CIFT,2025-03-24 12:48:14.887000,9628
10421,269- 7116,16879,7,L001,030019,0.000000,CIFT,2025-03-26 14:01:14.667000,10421
9629,269- 7116,16879,8,L001,029604,0.000000,CIFT,2025-03-24 12:48:14.887000,9629
10422,269- 7116,16879,8,L001,030019,0.000000,CIFT,2025-03-26 14:01:14.667000,10422
10423,269- 7116,16879,9,L001,030019,0.000000,CIFT,2025-03-26 14:01:14.667000,10423
15570,269- 7125,16599,4,L001,031087,0.000000,CIFT,2025-05-26 16:52:36.980000,15570
15571,269- 7125,16599,5,L001,031087,0.000000,CIFT,2025-05-26 16:52:36.980000,15571
15572,269- 7125,16599,6,L001,031087,0.000000,CIFT,2025-05-26 16:52:36.980000,15572
15573,269- 7125,16599,7,L001,031087,0.000000,CIFT,2025-05-26 16:52:36.980000,15573
15574,269- 7125,16599,8,L001,031087,0.000000,CIFT,2025-05-26 16:52:36.980000,15574
9641,269- 7125,19921,4,L001,029809,0.000000,CIFT,2025-03-27 19:10:38.217000,9641
11311,269- 7125,19921,4,L001,030319,0.000000,CIFT,2025-04-09 13:22:16.090000,11311
9642,269- 7125,19921,5,L001,029809,0.000000,CIFT,2025-03-27 19:10:38.217000,9642
11312,269- 7125,19921,5,L001,030319,0.000000,CIFT,2025-04-09 13:22:16.090000,11312
9643,269- 7125,19921,6,L001,029809,0.000000,CIFT,2025-03-27 19:10:38.217000,9643
11313,269- 7125,19921,6,L001,030319,0.000000,CIFT,2025-04-09 13:22:16.090000,11313
9644,269- 7125,19921,7,L001,029809,0.000000,CIFT,2025-03-27 19:10:38.217000,9644
11314,269- 7125,19921,7,L001,030319,0.000000,CIFT,2025-04-09 13:22:16.090000,11314
9645,269- 7125,19921,8,L001,029809,0.000000,CIFT,2025-03-27 19:10:38.217000,9645
11315,269- 7125,19921,8,L001,030319,0.000000,CIFT,2025-04-09 13:22:16.090000,11315
13929,269- 7609,16879,4,L001,030311,0.000000,CIFT,2025-04-28 12:16:21.910000,13929
13930,269- 7609,16879,5,L001,030311,0.000000,CIFT,2025-04-28 12:16:21.910000,13930
13931,269- 7609,16879,6,L001,030311,0.000000,CIFT,2025-04-28 12:16:21.910000,13931
13932,269- 7609,16879,7,L001,030311,0.000000,CIFT,2025-04-28 12:16:21.910000,13932
13933,269- 7609,16879,8,L001,030311,0.000000,CIFT,2025-04-28 12:16:21.910000,13933
5939,269- 7838,17893,4,L001,027742,0.000000,CIFT,2025-03-03 13:43:26.793000,5939
5940,269- 7838,17893,5,L001,027742,0.000000,CIFT,2025-03-03 13:43:26.793000,5940
5941,269- 7838,17893,6,L001,027742,0.000000,CIFT,2025-03-03 13:43:26.793000,5941
5942,269- 7838,17893,7,L001,027742,0.000000,CIFT,2025-03-03 13:43:26.793000,5942
5943,269- 7838,17893,8,L001,027742,0.000000,CIFT,2025-03-03 13:43:26.793000,5943
5611,270- 820,19997,4,L001,028981,0.000000,CIFT,2025-03-13 16:49:15.087000,5611
5612,270- 820,19997,5,L001,028981,0.000000,CIFT,2025-03-13 16:49:15.087000,5612
5613,270- 820,19997,6,L001,028981,0.000000,CIFT,2025-03-13 16:49:15.087000,5613
5614,270- 820,19997,7,L001,028981,0.000000,CIFT,2025-03-13 16:49:15.087000,5614
5615,270- 820,19997,8,L001,028981,0.000000,CIFT,2025-03-13 16:49:15.087000,5615
3551,270- 861,16546,4,L001,027792,0.000000,CIFT,2025-02-19 18:26:06.520000,3551
3552,270- 861,16546,5,L001,027792,0.000000,CIFT,2025-02-19 18:26:06.520000,3552
3553,270- 861,16546,6,L001,027792,0.000000,CIFT,2025-02-19 18:26:06.520000,3553
3554,270- 861,16546,7,L001,027792,0.000000,CIFT,2025-02-19 18:26:06.520000,3554
3555,270- 861,16546,8,L001,027792,0.000000,CIFT,2025-02-19 18:26:06.520000,3555
3556,270- 861,16546,9,L001,027792,0.000000,CIFT,2025-02-19 18:26:06.520000,3556
3478,270- 861,18118,4,L001,027792,0.000000,CIFT,2025-02-19 18:26:06.520000,3478
3479,270- 861,18118,5,L001,027792,0.000000,CIFT,2025-02-19 18:26:06.520000,3479
3480,270- 861,18118,6,L001,027792,0.000000,CIFT,2025-02-19 18:26:06.520000,3480
3481,270- 861,18118,7,L001,027792,0.000000,CIFT,2025-02-19 18:26:06.520000,3481
3482,270- 861,18118,8,L001,027792,0.000000,CIFT,2025-02-19 18:26:06.520000,3482
3483,270- 861,18118,9,L001,027792,0.000000,CIFT,2025-02-19 18:26:06.520000,3483
3472,270- 861,18632,4,L001,027792,0.000000,CIFT,2025-02-19 18:26:06.520000,3472
3473,270- 861,18632,5,L001,027792,0.000000,CIFT,2025-02-19 18:26:06.520000,3473
3474,270- 861,18632,6,L001,027792,0.000000,CIFT,2025-02-19 18:26:06.520000,3474
3475,270- 861,18632,7,L001,027792,0.000000,CIFT,2025-02-19 18:26:06.520000,3475
3476,270- 861,18632,8,L001,027792,0.000000,CIFT,2025-02-19 18:26:06.520000,3476
3477,270- 861,18632,9,L001,027792,0.000000,CIFT,2025-02-19 18:26:06.520000,3477
5606,270- 863,17910,4,L001,028982,0.000000,CIFT,2025-03-13 16:49:15.087000,5606
5607,270- 863,17910,5,L001,028982,0.000000,CIFT,2025-03-13 16:49:15.087000,5607
5608,270- 863,17910,6,L001,028982,0.000000,CIFT,2025-03-13 16:49:15.087000,5608
5609,270- 863,17910,7,L001,028982,0.000000,CIFT,2025-03-13 16:49:15.087000,5609
5610,270- 863,17910,8,L001,028982,0.000000,CIFT,2025-03-13 16:49:15.087000,5610
5637,270- 863,18060,4,L001,028982,0.000000,CIFT,2025-03-13 16:49:15.087000,5637
5638,270- 863,18060,5,L001,028982,0.000000,CIFT,2025-03-13 16:49:15.087000,5638
5639,270- 863,18060,6,L001,028982,0.000000,CIFT,2025-03-13 16:49:15.087000,5639
5640,270- 863,18060,7,L001,028982,0.000000,CIFT,2025-03-13 16:49:15.087000,5640
5641,270- 863,18060,8,L001,028982,0.000000,CIFT,2025-03-13 16:49:15.087000,5641
1776,272- 22201-44,20005,4,L001,027738,0.000000,CIFT,2025-01-31 14:49:11.273000,1776
1777,272- 22201-44,20005,5,L001,027738,0.000000,CIFT,2025-01-31 14:49:11.273000,1777
1778,272- 22201-44,20005,6,L001,027738,0.000000,CIFT,2025-01-31 14:49:11.273000,1778
1779,272- 22201-44,20005,7,L001,027738,0.000000,CIFT,2025-01-31 14:49:11.273000,1779
1780,272- 22201-44,20005,8,L001,027738,0.000000,CIFT,2025-01-31 14:49:11.273000,1780
1781,272- 22201-44,20005,9,L001,027738,0.000000,CIFT,2025-01-31 14:49:11.273000,1781
1771,272- 22201-44,20006,4,L001,027738,0.000000,CIFT,2025-01-31 14:49:11.273000,1771
1772,272- 22201-44,20006,5,L001,027738,0.000000,CIFT,2025-01-31 14:49:11.273000,1772
1773,272- 22201-44,20006,6,L001,027738,0.000000,CIFT,2025-01-31 14:49:11.273000,1773
1774,272- 22201-44,20006,7,L001,027738,0.000000,CIFT,2025-01-31 14:49:11.273000,1774
1775,272- 22201-44,20006,8,L001,027738,0.000000,CIFT,2025-01-31 14:49:11.273000,1775
15398,272- 702-1,16595,4,L001,,1.000000,CIFT,2025-05-16 15:38:32.683000,15398
15337,272- 702-1,16595,4,L001,031428,-1.000000,CIFT,2025-05-16 11:53:42.947000,15337
15399,272- 702-1,16595,5,L001,,2.000000,CIFT,2025-05-16 15:38:32.683000,15399
15338,272- 702-1,16595,5,L001,031428,-2.000000,CIFT,2025-05-16 11:53:42.947000,15338
15400,272- 702-1,16595,6,L001,,2.000000,CIFT,2025-05-16 15:38:32.683000,15400
15339,272- 702-1,16595,6,L001,031428,-2.000000,CIFT,2025-05-16 11:53:42.947000,15339
15401,272- 702-1,16595,7,L001,,2.000000,CIFT,2025-05-16 15:38:32.683000,15401
15340,272- 702-1,16595,7,L001,031428,-2.000000,CIFT,2025-05-16 11:53:42.947000,15340
15402,272- 702-1,16595,8,L001,,1.000000,CIFT,2025-05-16 15:38:32.683000,15402
15341,272- 702-1,16595,8,L001,031428,-1.000000,CIFT,2025-05-16 11:53:42.947000,15341
15342,272- 702-1,16595,9,L001,031428,0.000000,CIFT,2025-05-16 11:49:47.790000,15342
15343,272- 702-1,16595,10,L001,031428,0.000000,CIFT,2025-05-16 11:49:47.790000,15343
12303,272- 702-27,20006,4,L001,030917,0.000000,CIFT,2025-04-22 18:20:42.867000,12303
12304,272- 702-27,20006,5,L001,030917,0.000000,CIFT,2025-04-22 18:20:42.867000,12304
12305,272- 702-27,20006,6,L001,030917,0.000000,CIFT,2025-04-22 18:20:42.867000,12305
12306,272- 702-27,20006,7,L001,030917,0.000000,CIFT,2025-04-22 18:20:42.867000,12306
12307,272- 702-27,20006,8,L001,030917,0.000000,CIFT,2025-04-22 18:20:42.867000,12307
9064,272- 702-44,20008,4,L001,030132,0.000000,CIFT,2025-03-20 12:16:36.033000,9064
9065,272- 702-44,20008,5,L001,030132,0.000000,CIFT,2025-03-20 12:16:36.033000,9065
9066,272- 702-44,20008,6,L001,030132,0.000000,CIFT,2025-03-20 12:16:36.033000,9066
9067,272- 702-44,20008,7,L001,030132,0.000000,CIFT,2025-03-20 12:16:36.033000,9067
9068,272- 702-44,20008,8,L001,030132,0.000000,CIFT,2025-03-20 12:16:36.033000,9068
9333,274- 601,16518,4,L001,030396,0.000000,CIFT,2025-03-24 11:45:01.560000,9333
9334,274- 601,16518,5,L001,030396,0.000000,CIFT,2025-03-24 11:45:01.560000,9334
9335,274- 601,16518,6,L001,030396,0.000000,CIFT,2025-03-24 11:45:01.560000,9335
9336,274- 601,16518,7,L001,030396,0.000000,CIFT,2025-03-24 11:45:01.560000,9336
9337,274- 601,16518,8,L001,030396,0.000000,CIFT,2025-03-24 11:45:01.560000,9337
9338,274- 601,16518,9,L001,030396,0.000000,CIFT,2025-03-24 11:45:01.560000,9338
9339,274- 601,16518,10,L001,030396,0.000000,CIFT,2025-03-24 11:45:01.560000,9339
9413,274- 601,16813,4,L001,030396,0.000000,CIFT,2025-03-21 12:31:43.220000,9413
9414,274- 601,16813,5,L001,030396,0.000000,CIFT,2025-03-21 12:31:43.220000,9414
9415,274- 601,16813,6,L001,030396,0.000000,CIFT,2025-03-21 12:31:43.220000,9415
9416,274- 601,16813,7,L001,030396,0.000000,CIFT,2025-03-21 12:31:43.220000,9416
9417,274- 601,16813,8,L001,030396,0.000000,CIFT,2025-03-21 12:31:43.220000,9417
9418,274- 601,16813,9,L001,030396,0.000000,CIFT,2025-03-21 12:31:43.220000,9418
9419,274- 601,16813,10,L001,030396,0.000000,CIFT,2025-03-21 12:31:43.220000,9419
11078,275- 315,16599,4,L001,030570,0.000000,CIFT,2025-04-07 12:10:49.720000,11078
11079,275- 315,16599,5,L001,030570,0.000000,CIFT,2025-04-07 12:10:49.720000,11079
11080,275- 315,16599,6,L001,030570,0.000000,CIFT,2025-04-07 12:10:49.720000,11080
11081,275- 315,16599,7,L001,030570,0.000000,CIFT,2025-04-07 12:10:49.720000,11081
11082,275- 315,16599,8,L001,030570,0.000000,CIFT,2025-04-07 12:10:49.720000,11082
1107,276- 25100,16725,4,L001,,2.000000,CIFT,2025-01-13 17:55:03.830000,1107
4265,276- 25100,16725,4,L001,027841,-1.000000,CIFT,2025-02-19 18:26:06.520000,4265
4721,276- 25100,16725,4,L001,028890,-1.000000,CIFT,2025-02-21 13:08:25.350000,4721
1112,276- 25100,16725,5,L001,,4.000000,CIFT,2025-01-13 17:55:03.847000,1112
4266,276- 25100,16725,5,L001,027841,-2.000000,CIFT,2025-02-19 18:26:06.520000,4266
4722,276- 25100,16725,5,L001,028890,-2.000000,CIFT,2025-02-21 13:08:25.350000,4722
1117,276- 25100,16725,6,L001,,4.000000,CIFT,2025-01-13 17:55:03.860000,1117
4267,276- 25100,16725,6,L001,027841,-2.000000,CIFT,2025-02-19 18:26:06.520000,4267
4723,276- 25100,16725,6,L001,028890,-2.000000,CIFT,2025-02-21 13:08:25.350000,4723
1122,276- 25100,16725,7,L001,,4.000000,CIFT,2025-01-13 17:55:03.890000,1122
4268,276- 25100,16725,7,L001,027841,-2.000000,CIFT,2025-02-19 18:26:06.520000,4268
4724,276- 25100,16725,7,L001,028890,-2.000000,CIFT,2025-02-21 13:08:25.350000,4724
1127,276- 25100,16725,8,L001,,2.000000,CIFT,2025-01-13 17:55:03.903000,1127
4269,276- 25100,16725,8,L001,027841,-1.000000,CIFT,2025-02-19 18:26:06.520000,4269
4725,276- 25100,16725,8,L001,028890,-1.000000,CIFT,2025-02-21 13:08:25.350000,4725
1105,276- 25100,17927,4,L001,,1.000000,CIFT,2025-01-16 15:37:36.380000,1105
4270,276- 25100,17927,4,L001,027841,-1.000000,CIFT,2025-02-19 18:26:06.520000,4270
8879,276- 25100,17927,4,L001,028697,0.000000,CIFT,2025-03-21 12:44:05.903000,8879
8884,276- 25100,17927,4,L001,028718,0.000000,CIFT,2025-03-20 16:44:55.153000,8884
10232,276- 25100,17927,4,L001,030151,0.000000,CIFT,2025-03-26 13:28:16.650000,10232
1110,276- 25100,17927,5,L001,,2.000000,CIFT,2025-01-16 15:37:36.380000,1110
4271,276- 25100,17927,5,L001,027841,-2.000000,CIFT,2025-02-19 18:26:06.520000,4271
6306,276- 25100,17927,5,L001,028232,0.000000,CIFT,2025-03-06 16:08:31.897000,6306
8880,276- 25100,17927,5,L001,028697,0.000000,CIFT,2025-03-21 12:44:05.903000,8880
8885,276- 25100,17927,5,L001,028718,0.000000,CIFT,2025-03-20 16:44:55.153000,8885
10233,276- 25100,17927,5,L001,030151,0.000000,CIFT,2025-03-26 13:28:16.650000,10233
1115,276- 25100,17927,6,L001,,2.000000,CIFT,2025-01-16 15:37:36.380000,1115
4272,276- 25100,17927,6,L001,027841,-2.000000,CIFT,2025-02-19 18:26:06.520000,4272
6307,276- 25100,17927,6,L001,028232,0.000000,CIFT,2025-03-06 16:08:31.897000,6307
8881,276- 25100,17927,6,L001,028697,0.000000,CIFT,2025-03-21 12:44:05.903000,8881
8886,276- 25100,17927,6,L001,028718,0.000000,CIFT,2025-03-20 16:44:55.153000,8886
10234,276- 25100,17927,6,L001,030151,0.000000,CIFT,2025-03-26 13:28:16.650000,10234
1120,276- 25100,17927,7,L001,,2.000000,CIFT,2025-01-16 15:37:36.380000,1120
4273,276- 25100,17927,7,L001,027841,-2.000000,CIFT,2025-02-19 18:26:06.520000,4273
6308,276- 25100,17927,7,L001,028232,0.000000,CIFT,2025-03-06 16:08:31.897000,6308
8882,276- 25100,17927,7,L001,028697,0.000000,CIFT,2025-03-21 12:44:05.903000,8882
8887,276- 25100,17927,7,L001,028718,0.000000,CIFT,2025-03-20 16:44:55.153000,8887
10235,276- 25100,17927,7,L001,030151,0.000000,CIFT,2025-03-26 13:28:16.650000,10235
1125,276- 25100,17927,8,L001,,1.000000,CIFT,2025-01-16 15:37:36.380000,1125
4274,276- 25100,17927,8,L001,027841,-1.000000,CIFT,2025-02-19 18:26:06.520000,4274
6309,276- 25100,17927,8,L001,028232,0.000000,CIFT,2025-03-06 16:08:31.897000,6309
8883,276- 25100,17927,8,L001,028697,0.000000,CIFT,2025-03-21 12:44:05.903000,8883
8888,276- 25100,17927,8,L001,028718,0.000000,CIFT,2025-03-20 16:44:55.153000,8888
10236,276- 25100,17927,8,L001,030151,0.000000,CIFT,2025-03-26 13:28:16.650000,10236
1108,276- 25100,18823,4,L001,,0.000000,CIFT,2025-01-14 11:55:10.890000,1108
1113,276- 25100,18823,5,L001,,0.000000,CIFT,2025-01-14 11:55:10.890000,1113
1118,276- 25100,18823,6,L001,,0.000000,CIFT,2025-01-14 11:55:10.890000,1118
1123,276- 25100,18823,7,L001,,0.000000,CIFT,2025-01-14 11:55:10.890000,1123
1128,276- 25100,18823,8,L001,,0.000000,CIFT,2025-01-14 11:55:10.890000,1128
1104,276- 25100,20287,4,L001,,0.000000,CIFT,2025-02-20 18:04:18.523000,1104
3948,276- 25100,20287,4,L001,027776,0.000000,CIFT,2025-02-26 18:25:04.287000,3948
3953,276- 25100,20287,4,L001,028293,0.000000,CIFT,2025-02-20 16:27:48.567000,3953
6296,276- 25100,20287,4,L001,028361,0.000000,CIFT,2025-03-06 16:38:58.797000,6296
6301,276- 25100,20287,4,L001,028404,0.000000,CIFT,2025-03-21 12:32:32.977000,6301
8889,276- 25100,20287,4,L001,028718,0.000000,CIFT,2025-03-20 16:44:55.153000,8889
8894,276- 25100,20287,4,L001,028826,0.000000,CIFT,2025-04-08 15:01:04.763000,8894
10237,276- 25100,20287,4,L001,030151,0.000000,CIFT,2025-03-26 13:28:16.650000,10237
13552,276- 25100,20287,4,L001,030555,0.000000,CIFT,2025-04-30 16:16:26.150000,13552
1109,276- 25100,20287,5,L001,,0.000000,CIFT,2025-02-20 18:04:18.523000,1109
3949,276- 25100,20287,5,L001,027776,0.000000,CIFT,2025-02-26 18:25:04.287000,3949
6310,276- 25100,20287,5,L001,028232,0.000000,CIFT,2025-03-06 16:08:31.897000,6310
3954,276- 25100,20287,5,L001,028293,0.000000,CIFT,2025-02-20 16:27:48.567000,3954
6297,276- 25100,20287,5,L001,028361,0.000000,CIFT,2025-03-06 16:38:58.797000,6297
6302,276- 25100,20287,5,L001,028404,0.000000,CIFT,2025-03-21 12:32:32.977000,6302
8890,276- 25100,20287,5,L001,028718,0.000000,CIFT,2025-03-20 16:44:55.153000,8890
8895,276- 25100,20287,5,L001,028826,0.000000,CIFT,2025-04-08 15:01:04.763000,8895
10238,276- 25100,20287,5,L001,030151,0.000000,CIFT,2025-03-26 13:28:16.650000,10238
13553,276- 25100,20287,5,L001,030555,0.000000,CIFT,2025-04-30 16:16:26.150000,13553
1114,276- 25100,20287,6,L001,,0.000000,CIFT,2025-02-20 18:04:18.523000,1114
3950,276- 25100,20287,6,L001,027776,0.000000,CIFT,2025-02-26 18:25:04.287000,3950
6311,276- 25100,20287,6,L001,028232,0.000000,CIFT,2025-03-06 16:08:31.897000,6311
3955,276- 25100,20287,6,L001,028293,0.000000,CIFT,2025-02-20 16:27:48.567000,3955
6298,276- 25100,20287,6,L001,028361,0.000000,CIFT,2025-03-06 16:38:58.797000,6298
6303,276- 25100,20287,6,L001,028404,0.000000,CIFT,2025-03-21 12:32:32.977000,6303
8891,276- 25100,20287,6,L001,028718,0.000000,CIFT,2025-03-20 16:44:55.153000,8891
8896,276- 25100,20287,6,L001,028826,0.000000,CIFT,2025-04-08 15:01:04.763000,8896
10239,276- 25100,20287,6,L001,030151,0.000000,CIFT,2025-03-26 13:28:16.650000,10239
13554,276- 25100,20287,6,L001,030555,0.000000,CIFT,2025-04-30 16:16:26.150000,13554
1119,276- 25100,20287,7,L001,,0.000000,CIFT,2025-02-20 18:04:18.523000,1119
3951,276- 25100,20287,7,L001,027776,0.000000,CIFT,2025-02-26 18:25:04.287000,3951
6312,276- 25100,20287,7,L001,028232,0.000000,CIFT,2025-03-06 16:08:31.897000,6312
3956,276- 25100,20287,7,L001,028293,0.000000,CIFT,2025-02-20 16:27:48.567000,3956
6299,276- 25100,20287,7,L001,028361,0.000000,CIFT,2025-03-06 16:38:58.797000,6299
6304,276- 25100,20287,7,L001,028404,0.000000,CIFT,2025-03-21 12:32:32.977000,6304
8892,276- 25100,20287,7,L001,028718,0.000000,CIFT,2025-03-20 16:44:55.153000,8892
8897,276- 25100,20287,7,L001,028826,0.000000,CIFT,2025-04-08 15:01:04.763000,8897
10240,276- 25100,20287,7,L001,030151,0.000000,CIFT,2025-03-26 13:28:16.650000,10240
13555,276- 25100,20287,7,L001,030555,0.000000,CIFT,2025-04-30 16:16:26.150000,13555
1124,276- 25100,20287,8,L001,,0.000000,CIFT,2025-02-20 18:04:18.523000,1124
3952,276- 25100,20287,8,L001,027776,0.000000,CIFT,2025-02-26 18:25:04.287000,3952
6313,276- 25100,20287,8,L001,028232,0.000000,CIFT,2025-03-06 16:08:31.897000,6313
3957,276- 25100,20287,8,L001,028293,0.000000,CIFT,2025-02-20 16:27:48.567000,3957
6300,276- 25100,20287,8,L001,028361,0.000000,CIFT,2025-03-06 16:38:58.797000,6300
6305,276- 25100,20287,8,L001,028404,0.000000,CIFT,2025-03-21 12:32:32.977000,6305
8893,276- 25100,20287,8,L001,028718,0.000000,CIFT,2025-03-20 16:44:55.153000,8893
8898,276- 25100,20287,8,L001,028826,0.000000,CIFT,2025-04-08 15:01:04.763000,8898
10241,276- 25100,20287,8,L001,030151,0.000000,CIFT,2025-03-26 13:28:16.650000,10241
13556,276- 25100,20287,8,L001,030555,0.000000,CIFT,2025-04-30 16:16:26.150000,13556
1106,276- 25100,20288,4,L001,,0.000000,CIFT,2025-01-14 11:55:10.890000,1106
7255,276- 25100,20288,4,L001,028404,0.000000,CIFT,2025-03-21 12:32:32.977000,7255
7260,276- 25100,20288,4,L001,028650,0.000000,CIFT,2025-03-10 14:56:20.690000,7260
1111,276- 25100,20288,5,L001,,0.000000,CIFT,2025-01-14 11:55:10.890000,1111
7256,276- 25100,20288,5,L001,028404,0.000000,CIFT,2025-03-21 12:32:32.977000,7256
7261,276- 25100,20288,5,L001,028650,0.000000,CIFT,2025-03-10 14:56:20.690000,7261
1116,276- 25100,20288,6,L001,,0.000000,CIFT,2025-01-14 11:55:10.890000,1116
7257,276- 25100,20288,6,L001,028404,0.000000,CIFT,2025-03-21 12:32:32.977000,7257
7262,276- 25100,20288,6,L001,028650,0.000000,CIFT,2025-03-10 14:56:20.690000,7262
1121,276- 25100,20288,7,L001,,0.000000,CIFT,2025-01-14 11:55:10.890000,1121
7258,276- 25100,20288,7,L001,028404,0.000000,CIFT,2025-03-21 12:32:32.977000,7258
7263,276- 25100,20288,7,L001,028650,0.000000,CIFT,2025-03-10 14:56:20.690000,7263
1126,276- 25100,20288,8,L001,,0.000000,CIFT,2025-01-14 11:55:10.890000,1126
7259,276- 25100,20288,8,L001,028404,0.000000,CIFT,2025-03-21 12:32:32.977000,7259
7264,276- 25100,20288,8,L001,028650,0.000000,CIFT,2025-03-10 14:56:20.690000,7264
13409,277- 1075,17293,4,L001,030982,0.000000,CIFT,2025-04-24 09:30:31.177000,13409
13410,277- 1075,17293,5,L001,030982,0.000000,CIFT,2025-04-24 09:30:31.177000,13410
13411,277- 1075,17293,6,L001,030982,0.000000,CIFT,2025-04-24 09:30:31.177000,13411
13412,277- 1075,17293,7,L001,030982,0.000000,CIFT,2025-04-24 09:30:31.177000,13412
13413,277- 1075,17293,8,L001,030982,0.000000,CIFT,2025-04-24 09:30:31.177000,13413
13414,277- 1075,17293,9,L001,030982,0.000000,CIFT,2025-04-24 09:30:31.177000,13414
13430,277- 1075,18020,4,L001,030924,0.000000,CIFT,2025-04-24 09:30:43.097000,13430
13431,277- 1075,18020,5,L001,030924,0.000000,CIFT,2025-04-24 09:30:43.097000,13431
13432,277- 1075,18020,6,L001,030924,0.000000,CIFT,2025-04-24 09:30:43.097000,13432
13433,277- 1075,18020,7,L001,030924,0.000000,CIFT,2025-04-24 09:30:43.097000,13433
13434,277- 1075,18020,8,L001,030924,0.000000,CIFT,2025-04-24 09:30:43.097000,13434
4178,277- 1075,19268,4,L001,027989,0.000000,CIFT,2025-02-20 13:10:53.087000,4178
4172,277- 1075,19268,4,L001,027990,0.000000,CIFT,2025-02-20 13:11:08.860000,4172
4184,277- 1075,19268,4,L001,027991,0.000000,CIFT,2025-02-20 13:11:40.527000,4184
4179,277- 1075,19268,5,L001,027989,0.000000,CIFT,2025-02-20 13:10:53.087000,4179
4173,277- 1075,19268,5,L001,027990,0.000000,CIFT,2025-02-20 13:11:08.860000,4173
4185,277- 1075,19268,5,L001,027991,0.000000,CIFT,2025-02-20 13:11:40.527000,4185
4180,277- 1075,19268,6,L001,027989,0.000000,CIFT,2025-02-20 13:10:53.087000,4180
4174,277- 1075,19268,6,L001,027990,0.000000,CIFT,2025-02-20 13:11:08.860000,4174
