Bolum,FisTur,FisTip,HareketNo,EvrakNo,EvrakNo2,DeleteUN,DeleteDT,EvrakNo3,FisTar,kgid
Si,N,S,3700,000036,,yulya,2024-10-15 10:54:02.680000,,2024-02-01 19:49:45,1542
Si,N,S,3701,000037,,yulya,2024-10-15 10:54:10.990000,,2024-02-02 12:15:54,1543
Si,N,S,3702,000038,,yulya,2024-10-15 10:54:19.250000,,2024-02-02 16:58:27,1544
Si,N,S,3703,000039,,yulya,2024-10-15 10:54:28.780000,,2024-02-02 19:10:18,1545
Si,N,S,3752,000040,,yulya,2024-10-15 10:54:36.187000,,2024-02-05 15:51:10,1546
Si,N,S,4704,000041,,yulya,2024-10-15 10:54:44.373000,,2024-02-06 11:59:32,1547
Si,N,S,4705,000042,,yulya,2024-10-15 10:54:54.820000,,2024-02-06 12:09:46,1548
Si,N,S,4706,000043,,yulya,2024-10-15 10:55:03.820000,,2024-02-06 12:14:14,1549
Si,N,S,4707,000044,,yulya,2024-10-15 10:55:12.797000,,2024-02-06 12:18:35,1550
Si,N,S,4708,000045,,yulya,2024-10-15 10:55:20.553000,,2024-02-06 12:22:20,1551
Si,N,S,4715,000046,,yulya,2024-10-15 10:55:28.347000,,2024-02-06 13:37:00,1552
Si,N,S,4728,000047,,yulya,2024-10-15 10:55:36.453000,,2024-02-06 18:17:01,1553
Si,N,S,4729,000048,,yulya,2024-10-15 10:55:44.067000,,2024-02-07 13:18:28,1554
Si,N,S,4747,000049,,yulya,2024-10-15 10:56:02.997000,,2024-02-07 16:49:57,1555
Si,N,S,4749,000050,,yulya,2024-10-15 10:56:12.317000,,2024-02-08 13:22:47,1556
Si,N,S,4750,000051,,yulya,2024-10-15 10:56:20.943000,,2024-02-08 18:11:56,1557
Si,N,S,4751,000052,,yulya,2024-10-15 10:56:28.513000,,2024-02-09 10:28:50,1558
Si,N,S,4752,000053,,yulya,2024-10-15 10:56:36.047000,,2024-02-09 11:53:23,1559
Si,N,S,4753,000054,,yulya,2024-10-15 10:56:44.727000,,2024-02-09 13:03:07,1560
Si,N,S,4765,000055,,yulya,2024-10-15 10:56:54.423000,,2024-02-12 10:15:38,1561
Si,N,S,4776,000056,,yulya,2024-10-15 10:57:01.803000,,2024-02-12 12:09:42,1562
Si,N,S,4777,000057,,yulya,2024-10-15 10:57:10.850000,,2024-02-12 16:51:56,1563
Si,N,S,4809,000058,,yulya,2024-10-15 10:57:17.770000,,2024-02-13 11:59:47,1564
Si,N,S,4810,000059,,yulya,2024-10-15 10:57:25.243000,,2024-02-13 12:28:06,1565
Si,N,S,4811,000060,,yulya,2024-10-15 10:57:35.733000,,2024-02-13 15:03:15,1566
Si,N,S,4812,000061,,yulya,2024-10-15 10:57:46.640000,,2024-02-14 14:00:20,1567
Si,N,S,4813,000062,,yulya,2024-10-15 10:57:56.030000,,2024-02-14 17:06:06,1568
Si,N,S,4814,000063,,yulya,2024-10-15 10:58:04.217000,,2024-02-14 18:52:02,1569
Si,N,S,4815,000064,,yulya,2024-10-15 10:58:12.690000,,2024-02-15 10:10:01,1570
Si,N,S,4816,000065,,yulya,2024-10-15 10:58:21.343000,,2024-02-15 10:52:35,1571
Si,N,S,4817,000066,,yulya,2024-10-15 10:58:29.723000,,2024-02-15 14:17:02,1572
Si,N,S,4818,000067,,yulya,2024-02-19 10:32:18.013000,,2024-02-15 15:42:10,1573
Si,N,S,4819,000068,,yulya,2024-10-15 10:58:37.540000,,2024-02-15 15:58:12,1574
Si,N,S,4820,000069,,yulya,2024-10-15 10:58:45.643000,,2024-02-15 16:38:33,1575
Si,N,S,4821,000070,,yulya,2024-10-15 10:58:53.240000,,2024-02-16 11:28:53,1576
Si,N,S,4822,000071,,yulya,2024-10-15 10:59:02.023000,,2024-02-16 11:39:00,1577
Si,N,S,4829,000072,,yulya,2024-10-15 10:59:09.057000,,2024-02-16 19:26:51,1578
Si,N,S,4833,000073,,yulya,2024-10-15 10:59:17.277000,,2024-02-19 10:02:16,1579
Si,N,S,4840,000074,,yulya,2024-10-15 10:59:24.520000,,2024-02-19 10:32:20,1580
Si,N,S,4903,000075,,yulya,2024-10-15 10:59:32.697000,,2024-02-19 15:58:12,1581
Si,N,S,4908,000076,,yulya,2024-10-15 10:59:41.450000,,2024-02-20 11:10:44,1582
Si,N,S,4909,000077,,yulya,2024-10-15 10:59:49.240000,,2024-02-20 16:06:12,1583
Si,N,S,4910,000078,,yulya,2024-10-15 10:59:57.493000,,2024-02-20 16:25:11,1584
Si,N,S,4911,000079,,yulya,2024-10-15 11:00:07.037000,,2024-02-20 16:43:06,1585
Si,N,S,4912,000080,,yulya,2024-10-15 11:00:16.740000,,2024-02-20 17:47:11,1586
Si,N,S,4913,000081,,yulya,2024-10-15 11:00:24.170000,,2024-02-20 19:16:26,1587
Si,N,S,4914,000082,,yulya,2024-10-15 11:00:32.093000,,2024-02-21 12:30:53,1588
Si,N,S,4915,000083,,yulya,2024-10-15 11:00:44.687000,,2024-02-21 14:22:59,1589
Si,N,S,4916,000084,,yulya,2024-10-15 11:00:53.783000,,2024-02-21 14:52:19,1590
Si,N,S,4917,000085,,yulya,2024-10-15 11:01:01.753000,,2024-02-22 12:04:51,1591
Si,N,S,4918,000086,,yulya,2024-10-15 11:01:09.303000,,2024-02-22 12:07:37,1592
Si,N,S,4919,000087,,yulya,2024-10-15 11:01:18.597000,,2024-02-22 12:12:53,1593
Si,N,S,4920,000088,,yulya,2024-10-15 11:01:28.760000,,2024-02-22 12:22:03,1594
Si,N,S,4921,000089,,yulya,2024-10-15 11:01:41.153000,,2024-02-22 16:56:30,1595
Si,N,S,4922,000090,,yulya,2024-10-15 11:02:02.210000,,2024-02-23 12:47:39,1596
Si,N,S,4946,000091,,yulya,2024-10-15 11:02:10.880000,,2024-02-23 15:20:25,1597
Si,N,S,4947,000092,,yulya,2024-10-15 11:02:17.993000,,2024-02-23 17:10:36,1598
Si,N,S,4948,000093,,yulya,2024-10-15 11:02:25.610000,,2024-02-23 18:04:28,1599
Si,N,S,4951,000094,,yulya,2024-10-15 11:02:33.320000,,2024-02-26 10:37:17,1600
Si,N,S,4960,000095,,yulya,2024-10-15 11:02:41.353000,,2024-02-26 10:51:46,1601
Si,N,S,4961,000096,,yulya,2024-10-15 11:02:49.650000,,2024-02-26 11:07:29,1602
Si,N,S,4973,000097,,yulya,2024-10-15 11:02:57.773000,,2024-02-26 12:28:23,1603
Si,N,S,4977,000098,,yulya,2024-10-15 11:03:06.550000,,2024-02-26 12:59:04,1604
Si,N,S,5026,000099,,yulya,2024-10-15 11:03:14.790000,,2024-02-26 16:56:20,1605
Si,N,S,5027,000100,,yulya,2024-10-15 11:03:22.170000,,2024-02-26 17:20:53,1606
Si,N,S,5032,000101,,yulya,2024-10-15 11:03:31.460000,,2024-02-26 18:38:04,1607
Si,N,S,5033,000102,,yulya,2024-10-15 11:03:38.280000,,2024-02-26 19:30:35,1608
Si,N,S,5949,000103,,yulya,2024-10-15 11:03:45.250000,,2024-02-27 13:22:29,1609
Si,N,S,5950,000104,,yulya,2024-10-15 11:03:52.313000,,2024-02-27 14:28:16,1610
Si,N,S,5951,000105,,yulya,2024-10-15 11:04:02.370000,,2024-02-27 17:49:31,1611
Si,N,S,5952,000106,,yulya,2024-10-15 11:04:09.933000,,2024-02-27 18:19:45,1612
Si,N,S,5953,000107,,yulya,2024-10-15 11:04:17.903000,,2024-02-28 09:36:20,1613
Si,N,S,5995,000108,,yulya,2024-10-15 11:04:26.087000,,2024-02-28 16:12:41,1614
Si,N,S,5996,000109,,yulya,2024-10-15 11:04:34.320000,,2024-02-28 16:19:46,1615
Si,N,S,5997,000110,,yulya,2024-10-15 11:04:43.120000,,2024-02-28 19:16:57,1616
Si,N,S,5998,000111,,yulya,2024-10-15 11:04:52.030000,,2024-02-29 14:28:24,1617
Si,N,S,5999,000112,,yulya,2024-10-15 11:04:59.783000,,2024-02-29 14:32:51,1618
Si,N,S,6000,000113,,yulya,2024-10-15 11:05:07.730000,,2024-02-29 14:36:54,1619
Si,N,S,6001,000114,,yulya,2024-10-15 11:05:15.880000,,2024-02-29 14:38:40,1620
Si,N,S,6002,000115,,yulya,2024-10-15 11:05:29.413000,,2024-02-29 15:20:06,1621
Si,N,S,6044,000116,,yulya,2024-10-15 11:05:39.823000,,2024-03-01 13:23:18,1622
Si,N,S,6045,000117,,yulya,2024-10-15 11:05:46.990000,,2024-03-04 13:08:12,1623
Si,N,S,6046,000118,,yulya,2024-10-15 11:05:56.440000,,2024-03-04 13:21:52,1624
Si,N,S,6047,000119,,yulya,2024-10-15 11:06:03.523000,,2024-03-04 13:26:26,1625
Si,N,S,6048,000120,,yulya,2024-10-15 11:06:11.383000,,2024-03-04 13:50:43,1626
Si,N,S,6049,000121,,yulya,2024-10-15 11:06:19.530000,,2024-03-04 14:07:01,1627
Si,N,S,6050,000122,,yulya,2024-10-15 11:06:27.933000,,2024-03-04 17:03:10,1628
Si,N,S,6051,000123,,yulya,2024-10-15 11:06:36.037000,,2024-03-05 10:13:28,1629
Si,N,S,6052,000124,,yulya,2024-10-15 11:06:45.620000,,2024-03-05 10:34:38,1630
Si,N,S,6065,000125,,yulya,2024-10-15 11:06:53.077000,,2024-03-05 18:24:16,1631
Si,N,S,6066,000126,,yulya,2024-10-15 11:07:00.310000,,2024-03-06 11:33:50,1632
Si,N,S,6067,000127,,yulya,2024-10-15 11:07:08.647000,,2024-03-06 13:26:27,1633
Si,N,S,6068,000128,,yulya,2024-04-17 10:29:23.413000,,2024-03-06 19:16:41,1634
Si,N,S,6069,000129,,yulya,2024-10-15 11:07:15.753000,,2024-03-07 19:14:05,1635
Si,N,S,6070,000130,,yulya,2024-10-15 11:07:23.533000,,2024-03-07 19:25:10,1636
Si,N,S,6071,000131,,yulya,2024-10-15 11:07:32.017000,,2024-03-08 14:20:18,1637
Si,N,S,6072,000132,,yulya,2024-10-15 11:07:42.803000,,2024-03-08 15:08:31,1638
Si,N,S,6134,000133,,yulya,2024-10-15 11:08:28.697000,,2024-03-11 15:34:23,1639
Si,N,S,6135,000134,,yulya,2024-10-15 11:08:37.253000,,2024-03-11 17:33:28,1640
Si,N,S,6136,000135,,yulya,2024-10-15 11:08:45.780000,,2024-03-11 17:47:38,1641
Si,N,S,6137,000136,,yulya,2024-10-15 11:08:54.007000,,2024-03-11 18:51:50,1642
Si,N,S,6151,000137,,yulya,2024-10-15 11:09:02.400000,,2024-03-12 11:20:37,1643
Si,N,S,6152,000138,,yulya,2024-10-15 11:09:09.617000,,2024-03-12 17:50:33,1644
Si,N,S,6153,000139,,yulya,2024-10-15 11:09:17.363000,,2024-03-13 13:24:49,1645
Si,N,S,6154,000140,,yulya,2024-10-15 11:09:25.477000,,2024-03-13 13:35:09,1646
Si,N,S,6155,000141,,yulya,2024-10-15 11:09:32.557000,,2024-03-13 15:09:31,1647
Si,N,S,6156,000142,,yulya,2024-10-15 11:09:39.050000,,2024-03-13 15:56:22,1648
Si,N,S,6158,000143,,yulya,2024-10-15 11:09:46.900000,,2024-03-13 16:53:51,1649
Si,N,S,6159,000144,,yulya,2024-10-15 11:09:54.417000,,2024-03-13 17:26:08,1650
Si,N,S,6160,000145,,yulya,2024-10-15 11:10:01.823000,,2024-03-14 13:26:43,1651
Si,N,S,6161,000146,,yulya,2024-10-15 11:10:17.897000,,2024-03-14 13:31:26,1652
Si,N,S,6162,000147,,yulya,2024-10-15 11:10:25.867000,,2024-03-14 15:09:11,1653
Si,N,S,6163,000148,,yulya,2024-03-14 18:23:35.783000,,2024-03-14 18:08:52,1654
Si,N,S,6164,000148,,yulya,2024-10-15 11:10:39.697000,,2024-03-15 10:07:32,1655
Si,N,S,6216,000149,,yulya,2024-10-15 11:10:47.230000,,2024-03-15 16:04:09,1656
Si,N,S,6224,000150,,yulya,2024-10-15 11:10:56.193000,,2024-03-18 12:17:43,1657
Si,N,S,6225,000151,,yulya,2024-10-15 11:11:04.040000,,2024-03-18 12:21:47,1658
Si,N,S,6226,000152,,yulya,2024-10-15 11:11:11.790000,,2024-03-18 13:16:59,1659
Si,N,S,6227,000153,,yulya,2024-10-15 11:11:20.073000,,2024-03-18 15:01:10,1660
Si,N,S,6228,000154,,yulya,2024-10-15 11:11:28.650000,,2024-03-18 15:30:46,1661
Si,N,S,6229,000155,,yulya,2024-10-15 11:11:38.007000,,2024-03-18 15:58:33,1662
Si,N,S,6230,000156,,yulya,2024-10-15 11:11:46.313000,,2024-03-18 16:04:25,1663
Si,N,S,6231,000157,,yulya,2024-03-18 17:15:55.517000,,2024-03-18 16:52:32,1664
Si,N,S,6273,000157,,yulya,2024-10-15 11:11:54.020000,,2024-03-19 11:36:14,1665
Si,N,S,6295,000158,,yulya,2024-10-15 11:12:04.700000,,2024-03-20 09:51:20,1666
Si,N,S,6296,000159,,yulya,2024-03-26 16:07:45.320000,,2024-03-20 10:02:46,1667
Si,N,S,6297,000160,,yulya,2024-10-15 11:12:14.490000,,2024-03-20 11:14:53,1668
Si,N,S,6298,000161,,yulya,2024-10-15 11:12:23.500000,,2024-03-20 12:55:33,1669
Si,N,S,6299,000162,,yulya,2024-10-15 11:12:34.517000,,2024-03-20 13:34:10,1670
Si,N,S,6300,000163,,yulya,2024-10-15 11:12:48.470000,,2024-03-20 14:47:58,1671
Si,N,S,6303,000164,,yulya,2024-10-15 11:13:15.643000,,2024-03-21 11:38:27,1672
Si,N,S,6304,000165,,yulya,2024-10-15 11:13:24.220000,,2024-03-21 19:36:51,1673
Si,N,S,6310,000166,,yulya,2024-10-15 11:13:31.137000,,2024-03-25 09:38:28,1674
Si,N,S,6320,000167,,yulya,2024-10-15 11:13:39.603000,,2024-03-25 10:22:43,1675
Si,N,S,6321,000168,,yulya,2024-10-15 11:14:07.930000,,2024-03-25 10:27:23,1676
Si,N,S,6322,000169,,yulya,2024-10-15 11:14:16.220000,,2024-03-25 10:51:37,1677
Si,N,S,6323,000170,,yulya,2024-10-15 11:14:23.727000,,2024-03-25 14:14:53,1678
Si,N,S,6332,000171,,yulya,2024-03-26 10:36:05.203000,,2024-03-26 10:21:19,1679
Si,N,S,6333,000172,,yulya,2024-10-15 11:14:31.343000,,2024-03-26 10:24:57,1680
Si,N,S,6340,000173,,yulya,2024-10-15 11:14:40.090000,,2024-03-26 10:41:12,1681
Si,N,S,6357,000174,,yulya,2024-10-15 11:14:49.187000,,2024-03-26 12:35:18,1682
Si,N,S,6358,000175,,yulya,2024-10-15 11:14:56.723000,,2024-03-26 12:38:39,1683
Si,N,S,6359,000176,,yulya,2024-10-15 11:15:29.330000,,2024-03-26 15:27:56,1684
Si,N,S,6360,000177,,yulya,2024-10-15 11:15:36.567000,,2024-03-26 16:07:31,1685
Si,N,S,6362,000178,,yulya,2024-10-15 11:15:57.090000,,2024-03-27 09:27:59,1686
Si,N,S,6363,000179,,yulya,2024-10-15 11:16:05.283000,,2024-03-27 11:15:53,1687
Si,N,S,6364,000180,,yulya,2024-10-15 11:16:13.560000,,2024-03-27 11:30:18,1688
Si,N,S,6365,000181,,yulya,2024-10-15 11:16:22.383000,,2024-03-27 12:30:10,1689
Si,N,S,6369,000182,,yulya,2024-10-15 11:16:30.607000,,2024-03-27 16:00:49,1690
Si,N,S,6371,000183,,yulya,2024-10-15 11:16:38.210000,,2024-03-27 16:39:57,1691
Si,N,S,6372,000184,,yulya,2024-10-15 11:16:46.100000,,2024-03-28 13:37:49,1692
Si,N,S,6373,000185,,yulya,2024-10-15 11:16:54.970000,,2024-03-28 14:15:19,1693
Si,N,S,6374,000186,,yulya,2024-10-15 11:17:03.800000,,2024-03-28 16:41:55,1694
Si,N,S,6378,000187,,yulya,2024-10-15 11:17:11.253000,,2024-03-28 17:44:56,1695
Si,N,S,6380,000188,,yulya,2024-10-15 11:17:20.873000,,2024-04-01 10:56:18,1696
Si,N,S,6381,000189,,yulya,2024-10-15 11:17:27.803000,,2024-04-01 11:00:24,1697
Si,N,S,6382,000190,,yulya,2024-10-15 11:17:34.987000,,2024-04-01 11:50:41,1698
Si,N,S,6383,000191,,yulya,2024-10-15 11:17:43.820000,,2024-04-01 11:52:30,1699
Si,N,S,6384,000192,,yulya,2024-10-15 11:17:51.437000,,2024-04-01 11:55:26,1700
Si,N,S,6410,000193,,yulya,2024-10-15 11:17:58.747000,,2024-04-01 18:11:46,1701
Si,N,S,6412,000194,,yulya,2024-10-15 11:18:06.233000,,2024-04-02 11:57:49,1702
Si,N,S,6413,000195,,yulya,2024-10-15 11:18:13.483000,,2024-04-02 13:14:03,1703
Si,N,S,6416,000196,,yulya,2024-10-15 11:18:20.770000,,2024-04-02 17:06:42,1704
Si,N,S,6417,000197,,yulya,2024-10-15 11:18:32.043000,,2024-04-03 10:01:33,1705
Si,N,S,6418,000198,,yulya,2024-10-15 11:18:39.700000,,2024-04-03 13:59:46,1706
Si,N,S,6420,000199,,yulya,2024-10-15 11:18:48.767000,,2024-04-04 12:18:21,1707
Si,N,S,6421,000200,,yulya,2024-10-15 11:18:57.150000,,2024-04-04 12:56:06,1708
Si,N,S,6422,000201,,yulya,2024-10-15 11:19:06.553000,,2024-04-04 15:57:05,1709
Si,N,S,6423,000202,,yulya,2024-10-15 11:19:14.700000,,2024-04-08 09:29:35,1710
Si,N,S,6424,000203,,yulya,2024-10-15 11:19:22.997000,,2024-04-15 10:54:26,1711
Si,N,S,6425,000204,,yulya,2024-10-15 11:19:30.453000,,2024-04-15 11:01:45,1712
Si,N,S,6426,000205,,yulya,2024-10-15 11:19:39.233000,,2024-04-15 11:19:33,1713
Si,N,S,6427,000206,,yulya,2024-10-15 11:19:46.867000,,2024-04-15 11:38:46,1714
Si,N,S,6428,000207,,yulya,2024-10-15 11:19:54.070000,,2024-04-15 11:54:32,1715
Si,N,S,6429,000208,,yulya,2024-10-15 11:20:01.427000,,2024-04-15 12:08:57,1716
Si,N,S,6430,000209,,yulya,2024-10-15 11:20:09.560000,,2024-04-15 12:19:47,1717
Si,N,S,6431,000210,,yulya,2024-10-15 11:20:18.483000,,2024-04-15 13:17:34,1718
Si,N,S,6432,000211,,yulya,2024-10-15 11:20:27.517000,,2024-04-15 13:38:17,1719
Si,N,S,6433,000212,,yulya,2024-10-15 11:20:35.853000,,2024-04-15 13:52:10,1720
Si,N,S,6440,000213,,yulya,2024-10-15 11:20:43.650000,,2024-04-15 14:12:01,1721
Si,N,S,6442,000214,,yulya,2024-10-15 11:20:51.407000,,2024-04-15 14:30:57,1722
Si,N,S,6443,000215,,yulya,2024-10-15 11:20:58.693000,,2024-04-15 14:33:23,1723
Si,N,S,6445,000216,,yulya,2024-10-15 11:21:06.520000,,2024-04-15 14:44:07,1724
Si,N,S,6459,000217,,yulya,2024-10-15 11:21:15.697000,,2024-04-15 15:26:00,1725
Si,N,S,6502,000218,,yulya,2024-10-15 11:21:24.330000,,2024-04-15 18:20:26,1726
Si,N,S,6503,000219,,yulya,2024-10-15 11:21:34.150000,,2024-04-15 18:57:28,1727
Si,N,S,6517,000220,,yulya,2024-10-15 11:21:45.837000,,2024-04-16 11:42:38,1728
Si,N,S,6526,000221,,yulya,2024-10-15 11:21:53.997000,,2024-04-16 13:37:50,1729
Si,N,S,6528,000222,,yulya,2024-10-15 11:22:01.250000,,2024-04-16 14:10:30,1730
Si,N,S,6529,000223,,yulya,2024-10-15 11:22:08.937000,,2024-04-16 14:26:38,1731
Si,N,S,6530,000224,,yulya,2024-10-15 11:22:16.650000,,2024-04-16 14:32:23,1732
Si,N,S,6539,000225,,yulya,2024-10-15 11:22:23.777000,,2024-04-16 15:32:28,1733
Si,N,S,6544,000226,,yulya,2024-10-15 11:22:33.270000,,2024-04-16 16:50:08,1734
Si,N,S,6547,000227,,yulya,2024-10-15 11:22:40.033000,,2024-04-16 18:07:38,1735
Si,N,S,6548,000228,,yulya,2024-10-15 11:22:46.780000,,2024-04-16 18:18:14,1736
Si,N,S,6552,000229,,yulya,2024-10-15 11:22:54.443000,,2024-04-16 19:12:47,1737
Si,N,S,6556,000230,,yulya,2024-10-15 11:23:02.530000,,2024-04-17 11:24:22,1738
Si,N,S,6557,000231,,yulya,2024-10-15 11:23:10.237000,,2024-04-17 11:39:12,1739
Si,N,S,6561,000232,,yulya,2024-10-15 11:23:17.010000,,2024-04-17 11:47:50,1740
Si,N,S,6562,000233,,yulya,2024-10-15 11:23:26.953000,,2024-04-17 12:12:54,1741
Si,N,S,6563,000234,,yulya,2024-10-15 11:23:33.953000,,2024-04-17 14:26:04,1742
Si,N,S,6565,000235,,yulya,2024-10-15 11:23:43.243000,,2024-04-17 17:33:35,1743
Si,N,S,6573,000236,,yulya,2024-10-15 11:23:50.517000,,2024-04-18 09:46:45,1744
Si,N,S,6574,000237,,yulya,2024-10-15 11:23:57.503000,,2024-04-18 12:02:09,1745
Si,N,S,6575,000238,,yulya,2024-10-15 11:24:05.590000,,2024-04-18 12:19:29,1746
Si,N,S,6576,000239,,yulya,2024-10-15 11:24:12.490000,,2024-04-18 12:52:53,1747
Si,N,S,6577,000240,,yulya,2024-10-15 11:24:19.507000,,2024-04-18 13:00:40,1748
Si,N,S,6594,000241,,yulya,2024-10-15 11:24:26.943000,,2024-04-18 15:04:46,1749
Si,N,S,6595,000242,,yulya,2024-10-15 11:24:34.823000,,2024-04-19 10:13:43,1750
Si,N,S,6596,000243,,yulya,2024-10-15 11:24:54.383000,,2024-04-19 10:18:02,1751
Si,N,S,6597,000244,,yulya,2024-10-15 11:25:16.060000,,2024-04-19 11:15:35,1752
Si,N,S,6604,000245,,yulya,2024-10-15 11:25:26.420000,,2024-04-19 13:41:02,1753
Si,N,S,6608,000246,,yulya,2024-10-15 11:25:33.600000,,2024-04-19 14:54:26,1754
Si,N,S,6610,000247,,yulya,2024-10-15 11:25:41.377000,,2024-04-19 15:42:28,1755
Si,N,S,6612,000248,,yulya,2024-10-15 11:25:49.033000,,2024-04-19 17:25:04,1756
Si,N,S,6613,000249,,yulya,2024-10-15 11:25:56.430000,,2024-04-22 09:46:35,1757
Si,N,S,6617,000250,,yulya,2024-10-15 11:26:03.370000,,2024-04-22 11:37:29,1758
Si,N,S,6620,000251,,yulya,2024-10-15 11:26:11.313000,,2024-04-22 11:54:25,1759
Si,N,S,6643,000252,,yulya,2024-10-15 11:26:23.550000,,2024-04-22 13:31:44,1760
Si,N,S,6644,000253,,yulya,2024-10-15 11:26:31.137000,,2024-04-22 15:10:36,1761
Si,N,S,6645,000253,,yulya,2024-10-15 11:26:52.977000,,2024-04-22 15:00:29,1762
Si,N,S,6646,000254,,yulya,2024-10-15 11:27:19.013000,,2024-04-22 17:07:55,1763
Si,N,S,6654,000255,,yulya,2024-10-15 11:27:27.777000,,2024-04-23 11:34:18,1764
Si,N,S,6656,000256,,yulya,2024-10-15 11:27:38.427000,,2024-04-23 11:50:21,1765
Si,N,S,6657,000257,,yulya,2024-10-15 11:28:37.800000,,2024-04-23 12:02:04,1766
Si,N,S,6658,000258,,yulya,2024-10-15 11:28:45.600000,,2024-04-23 13:23:40,1767
Si,N,S,6659,000259,,yulya,2024-10-15 11:28:53.907000,,2024-04-23 14:11:09,1768
Si,N,S,6660,000260,,yulya,2024-10-15 11:29:00.950000,,2024-04-23 14:14:35,1769
Si,N,S,6661,000261,,yulya,2024-10-15 11:29:08.240000,,2024-04-23 15:20:21,1770
Si,N,S,6678,000262,,yulya,2024-10-15 11:29:15.533000,,2024-04-23 18:33:00,1771
Si,N,S,6680,000263,,yulya,2024-10-15 11:29:22.593000,,2024-04-24 10:49:30,1772
Si,N,S,6682,000264,,yulya,2024-10-15 11:29:35.980000,,2024-04-24 16:00:56,1773
Si,N,S,6699,000265,,yulya,2024-10-15 11:29:56.023000,,2024-04-25 10:48:54,1774
Si,N,S,6701,000266,,yulya,2024-10-15 11:30:05.777000,,2024-04-25 15:05:03,1775
Si,N,S,6702,000267,,yulya,2024-10-15 11:30:14.397000,,2024-04-29 10:28:08,1776
Si,N,S,6703,000268,,yulya,2024-10-15 11:30:22.790000,,2024-04-29 12:49:04,1777
Si,N,S,6704,000269,,yulya,2024-10-15 11:30:32.160000,,2024-04-29 12:58:53,1778
Si,N,S,6717,000270,,yulya,2024-10-15 11:30:42.437000,,2024-04-29 14:48:56,1779
Si,N,S,6719,000271,,yulya,2024-10-15 11:30:51.267000,,2024-04-29 15:39:34,1780
Si,N,S,6725,000272,,yulya,2024-10-15 11:30:59.843000,,2024-04-30 11:41:51,1781
Si,N,S,6726,000273,,yulya,2024-10-15 11:31:08.043000,,2024-04-30 12:50:58,1782
Si,N,S,6727,000274,,yulya,2024-10-15 11:31:16.840000,,2024-04-30 13:38:31,1783
Si,N,S,6737,000275,,yulya,2024-10-15 11:31:25.687000,,2024-05-01 11:14:12,1784
Si,N,S,6740,000276,,yulya,2024-05-02 10:42:00.270000,,2024-05-02 10:09:53,1785
Si,N,S,6741,000276,,yulya,2024-10-15 11:31:34.023000,,2024-05-02 10:53:14,1786
Si,N,S,6742,000277,,yulya,2024-10-15 11:31:43.160000,,2024-05-02 15:30:36,1787
Si,N,S,6753,000278,,yulya,2024-10-15 11:31:52.697000,,2024-05-02 18:24:06,1788
Si,N,S,6755,000279,,yulya,2024-10-15 11:31:59.813000,,2024-05-06 10:33:24,1789
Si,N,S,6756,000280,,yulya,2024-10-15 11:32:07.247000,,2024-05-06 10:37:28,1790
Si,N,S,6757,000281,,yulya,2024-10-15 11:32:15.823000,,2024-05-06 10:42:10,1791
Si,N,S,6758,000282,,yulya,2024-10-15 11:32:24.950000,,2024-05-06 10:52:21,1792
Si,N,S,6759,000283,,yulya,2024-10-15 11:32:42.650000,,2024-05-06 11:47:56,1793
Si,N,S,6760,000284,,yulya,2024-10-15 11:32:52.240000,,2024-05-06 12:02:10,1794
Si,N,S,6761,000285,,yulya,2024-10-15 11:33:00.887000,,2024-05-06 17:45:51,1795
Si,N,S,6762,000286,,yulya,2024-10-15 11:33:08.947000,,2024-05-07 10:23:09,1796
Si,N,S,6763,000287,,yulya,2024-10-15 11:33:16.623000,,2024-05-07 12:36:04,1797
Si,N,S,6764,000288,,yulya,2024-10-15 11:33:26.523000,,2024-05-08 10:33:07,1798
Si,N,S,6765,000289,,yulya,2024-10-15 11:33:35.103000,,2024-05-08 13:24:01,1799
Si,N,S,6766,000290,,yulya,2024-10-15 11:33:42.300000,,2024-05-09 16:30:19,1800
Si,N,S,6767,000291,,yulya,2024-05-13 12:23:59.220000,,2024-05-13 10:53:12,1801
Si,N,S,6768,000291,,yulya,2024-10-15 11:33:49.710000,,2024-05-13 12:23:49,1802
Si,N,S,6769,000292,,yulya,2024-10-15 11:33:59.010000,,2024-05-13 13:28:54,1803
Si,N,S,6770,000293,,yulya,2024-10-15 11:34:06.957000,,2024-05-14 13:59:22,1804
Si,N,S,6771,000294,,yulya,2024-10-15 11:34:14.060000,,2024-05-14 14:45:18,1805
Si,N,S,7766,000295,,yulya,2024-10-15 11:34:21.627000,,2024-05-15 17:46:43,1806
Si,N,S,8766,000296,,yulya,2024-10-15 11:34:28.567000,,2024-05-20 09:48:52,1807
Si,N,S,8767,000297,,yulya,2024-10-15 11:34:44.960000,,2024-05-20 10:02:20,1808
Si,N,S,8768,000298,,yulya,2024-10-15 11:34:54.043000,,2024-05-20 10:17:56,1809
Si,N,S,8769,000299,,yulya,2024-10-15 11:35:03.330000,,2024-05-20 10:34:23,1810
Si,N,S,8770,000300,,yulya,2024-10-15 11:35:12.150000,,2024-05-20 10:49:25,1811
Si,N,S,8773,000301,,yulya,2024-10-15 11:35:20.733000,,2024-05-20 11:02:01,1812
Si,N,S,8783,000302,,yulya,2024-10-15 11:35:30.340000,,2024-05-20 12:03:06,1813
Si,N,S,8785,000303,,yulya,2024-10-15 11:35:40.320000,,2024-05-21 10:12:19,1814
