Modul,RaporName,CmpName,CmpType,CmpParent,CmpVisible,CmpCaption,CmpTop,CmpLeft,CmpWidth,CmpHeight,CmpFont
Siparis,KOSEM,QRKur3,TQRLabel,SummaryBand,F,EU/US,55,225,110,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,QRKur4,TQRLabel,SummaryBand,F,EU/TL,15,230,110,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,QRKur5,TQRLabel,SummaryBand,F,US/TL,35,230,110,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,QRKur6,TQRLabel,SummaryBand,F,EU/US,55,230,110,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,QRKur7,TQRLabel,SummaryBand,F,EU/TL,15,235,110,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,QRKur8,TQRLabel,SummaryBand,F,US/TL,35,235,110,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,QRKur9,TQRLabel,SummaryBand,F,EU/US,55,235,110,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,QRMiktar,TQRLabel,ColumnHeaderBand,T,Miktar,0,284,37,17,Arial	8	-2147483640	-11	1	fsBold
Siparis,KOSEM,QRMKalemisk,TQRMemo,SummaryBand,F,QRMKalemisk,154,570,113,31,Arial	10	-2147483640	-13	1
Siparis,KOSEM,QRMKalemiskOran,TQRMemo,SummaryBand,F,QRMKalemiskOran,155,522,40,31,Arial	10	-2147483640	-13	1
Siparis,KOSEM,QRMKalemKDV,TQRMemo,SummaryBand,F,QRMKalemKDV,82,154,113,34,Arial	10	-2147483640	-13	1
Siparis,KOSEM,QRMKalemKDVOran,TQRMemo,SummaryBand,F,QRMKalemKDVOran,83,88,57,34,Arial	10	-2147483640	-13	1
Siparis,KOSEM,QRMKalemOTV,TQRMemo,SummaryBand,F,QRMKalemOTV,186,570,113,31,Arial	10	-2147483640	-13	1
Siparis,KOSEM,QRMKalemOTVOran,TQRMemo,SummaryBand,F,QRMKalemOTVOran,187,522,40,31,Arial	10	-2147483640	-13	1
Siparis,KOSEM,QRMNot,TQRMemo,SummaryBand,T,QRMNot,67,8,417,41,Arial	10	-2147483640	-13	1
Siparis,KOSEM,QRMTesYerSevk,TQRMemo,TitleBand,F,QRMTesYerSevk,360,11,281,68,Arial	10	-2147483640	-13	1
Siparis,KOSEM,QROnay,TQRLabel,ChildBand,T,Onay,7,584,58,17,Arial	8	-2147483640	-11	1	fsBold
Siparis,KOSEM,QROTVTop,TQRLabel,SummaryBand,F,ÖTV Toplamy,43,146,100,18,Arial	10	-2147483640	-13	1
Siparis,KOSEM,QROzKod1,TQRLabel,TitleBand,F,Özel Kod 1,39,556,100,18,Arial	10	-2147483640	-13	1
Siparis,KOSEM,QROzKod2,TQRLabel,TitleBand,F,Özel Kod 2,117,359,100,18,Arial	10	-2147483640	-13	1
Siparis,KOSEM,QRPC,TQRLabel,ColumnHeaderBand,T,Kur,0,444,19,17,Arial	8	-2147483640	-11	1	fsBold
Siparis,KOSEM,QRPostaKod,TQRLabel,TitleBand,F,Posta Kodu,247,15,70,18,Arial	10	-2147483640	-13	1
Siparis,KOSEM,QRRenk,TQRLabel,ColumnHeaderBand,F,Renk,0,80,36,17,Arial	8	-2147483640	-11	1	fsBold
Siparis,KOSEM,QRResim,TQRLabel,DetailBand,F,QRResim,-14,403,147,114,Arial	10	-2147483640	-13	1
Siparis,KOSEM,QRSayfaNo,TQRBand,QuickRepMain,T,,492,0,0,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,QRSehir,TQRLabel,TitleBand,F,Şehir,228,13,70,18,Arial	10	-2147483640	-13	1
Siparis,KOSEM,QRSevkNum,TQRLabel,TitleBand,F,Sevk No,27,272,100,18,Arial	10	-2147483640	-13	1
Siparis,KOSEM,QRSevkSekil,TQRLabel,TitleBand,F,Sevkiyat Şekli,105,279,100,18,Arial	10	-2147483640	-13	1
Siparis,KOSEM,QRSevkTar,TQRLabel,TitleBand,F,Sevkiyat Tarihi,332,256,100,18,Arial	10	-2147483640	-13	1
Siparis,KOSEM,QRShape1,TQRShape,ChildBand1,F,[QRShape1],1,0,719,2,Arial	10	-2147483640	-13	1
Siparis,KOSEM,QRSipAlan,TQRLabel,TitleBand,F,Sipariş Alan,185,590,100,18,Arial	10	-2147483640	-13	1
Siparis,KOSEM,QRSipNo,TQRLabel,TitleBand,F,Sipariş No,191,416,100,18,Arial	10	-2147483640	-13	1
Siparis,KOSEM,QRSipTar,TQRLabel,TitleBand,T,Sipariş Tarihi,102,445,100,18,Arial	10	-2147483640	-13	1
Siparis,KOSEM,QRSipTop,TQRLabel,SummaryBand,T,Toplam Sipariş :,9,12,100,18,Arial	10	-2147483640	-13	1
Siparis,KOSEM,QRSipVeren,TQRLabel,ChildBand,T,Siparişi veren Firma,8,7,122,17,Arial	8	-2147483640	-11	1	fsBold
Siparis,KOSEM,QRSKOD,TQRLabel,ColumnHeaderBand,T,Stok Kodu,0,5,62,17,Arial	8	-2147483640	-11	1	fsBold
Siparis,KOSEM,QRSKODTanim,TQRLabel,ColumnHeaderBand,T,Tanım,0,216,36,17,Arial	8	-2147483640	-11	1	fsBold
Siparis,KOSEM,QRSysData2,TQRSysData,TitleBand,F,[QRSysData2],40,505,188,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,QRSysData3,TQRSysData,QRSayfaNo,F,[QRSysData3],0,652,46,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,QRTanim,TQRLabel,ColumnHeaderBand,F,Tanım,0,155,36,17,Arial	8	-2147483640	-11	1	fsBold
Siparis,KOSEM,QRTel1,TQRLabel,TitleBand,T,Telefon  :,97,15,70,18,Arial	10	-2147483640	-13	1	fsBold
Siparis,KOSEM,QRTel2,TQRLabel,TitleBand,F,2. Telefon,202,16,70,18,Arial	10	-2147483640	-13	1
Siparis,KOSEM,QRTeslimTar,TQRLabel,TitleBand,T,Teslim Tarihi,123,444,100,18,Arial	10	-2147483640	-13	1
Siparis,KOSEM,QRTesYerSevk,TQRLabel,TitleBand,F,Teslim Yeri ve Şekli,135,278,142,18,Arial	10	-2147483640	-13	1
Siparis,KOSEM,QRTitle,TQRLabel,TitleBand,T,KÖŞEM KUNDURA SİPARİŞ FORMU,9,6,500,42,Arial Black	16	-2147483640	-21	1	fsBold
Siparis,KOSEM,QRTut,TQRLabel,ColumnHeaderBand,T,Tutar,0,663,30,17,Arial	8	-2147483640	-11	1	fsBold
Siparis,KOSEM,QRUlke,TQRLabel,TitleBand,F,Ülke,311,16,68,18,Arial	10	-2147483640	-13	1
Siparis,KOSEM,QRUnvan,TQRLabel,TitleBand,F,Cari Ünvan,219,134,150,18,Arial	10	-2147483640	-13	1
Siparis,KOSEM,QRUrGirTar,TQRLabel,TitleBand,F,Üretime Giriş Tarihi,305,234,132,18,Arial	10	-2147483640	-13	1
Siparis,KOSEM,QRVDr,TQRLabel,TitleBand,F,Vergi Dairesi,267,8,76,18,Arial	10	-2147483640	-13	1
Siparis,KOSEM,QRVNo,TQRLabel,TitleBand,F,Vergi No,287,16,68,18,Arial	10	-2147483640	-13	1
Siparis,KOSEM,QRYalniz,TQRLabel,SummaryBand,T,Yalnız,129,3,37,16,Arial	8	-2147483640	-11	1	fsBold
Siparis,KOSEM,QRYet1,TQRLabel,TitleBand,F,Sipariş Veren 1,78,490,100,18,Arial	10	-2147483640	-13	1
Siparis,KOSEM,QRYet2,TQRLabel,TitleBand,F,Sipariş Veren 2,257,312,100,18,Arial	10	-2147483640	-13	1
Siparis,KOSEM,SummaryBand,TQRBand,QuickRepMain,T,,234,0,0,151,Arial	10	-2147483640	-13	1
Siparis,KOSEM,TitleBand,TQRBand,QuickRepMain,T,,0,0,0,185,Arial	10	-2147483640	-13	1
Siparis,KOSEM,xQRAdr1,TQRLabel,TitleBand,T,[Adr1],140,89,300,17,Arial	10	-2147483640	-13	1	fsBold
Siparis,KOSEM,xQRAdr2,TQRLabel,TitleBand,T,[Adr2],159,89,300,17,Arial	10	-2147483640	-13	1	fsBold
Siparis,KOSEM,xQRAraTop,TQRLabel,SummaryBand,T,[AraTop],56,578,113,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,xQRCariAd,TQRLabel,TitleBand,T,[CariAd],71,88,300,22,Arial	12	-2147483640	-16	1	fsBold
Siparis,KOSEM,xQRCatalog,TQRLabel,TitleBand,F,[Catalog],194,305,96,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,xQRDAdr1,TQRLabel,TitleBand,F,[Adr1],190,295,74,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,xQRDAdr2,TQRLabel,TitleBand,F,[Adr2],210,295,74,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,xQRDPostaKod,TQRLabel,TitleBand,F,[PostaKod],248,295,74,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,xQRDSehir,TQRLabel,TitleBand,F,[Sehir],230,295,74,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,xQRDUlke,TQRLabel,TitleBand,F,[Ülke],312,167,50,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,xQRDVDr,TQRLabel,TitleBand,F,[VergiDaire],268,295,74,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,xQRDVNo,TQRLabel,TitleBand,F,[VergiNo],288,295,74,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,xQReMail,TQRLabel,TitleBand,F,[eMail],333,87,74,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,xQRFisTop,TQRLabel,SummaryBand,T,[FisTop],8,578,113,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,xQRFisTop2,TQRLabel,SummaryBand,F,[FisTop(siparisten)],64,370,113,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,xQRGenTop,TQRLabel,SummaryBand,T,[GenTop],104,578,113,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,xQRiskTop,TQRLabel,SummaryBand,T,[iskTop],32,578,113,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,xQRKalemiskTut,TQRLabel,DetailBand,F,[Kalem isk Tutar],59,114,113,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,xQRKDVTop,TQRLabel,SummaryBand,T,[KDVTop],80,578,113,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,xQRLocation,TQRLabel,TitleBand,F,[Location],198,137,233,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,xQRMAvEvrakNo,TQRMemo,SummaryBand,F,xQRMAvEvrakNo,186,88,100,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,xQRMAvKur,TQRMemo,SummaryBand,F,xQRMAvKur,186,288,72,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,xQRMAvTanim,TQRMemo,SummaryBand,F,xQRMAvTanim,186,368,87,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,xQRMAvTip,TQRMemo,SummaryBand,F,xQRMAvTip,186,8,69,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,xQRMAvTutar,TQRMemo,SummaryBand,F,xQRMAvTutar,186,200,81,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,xQRMCAsorti,TQRMemo,ChildBand1,F,xQRMCAsorti,24,308,48,17,Arial	8	-2147483640	-11	1
Siparis,KOSEM,xQRMCAsortiDag,TQRMemo,ChildBand1,F,xQRMCAsortiDag,24,465,228,17,Arial	8	-2147483640	-11	1
Siparis,KOSEM,xQRMCKapatilan,TQRMemo,ChildBand1,F,xQRMCKapatilan,24,412,50,17,Arial	8	-2147483640	-11	1
Siparis,KOSEM,xQRMCMiktar,TQRMemo,ChildBand1,F,xQRMCMiktar,24,360,50,17,Arial	8	-2147483640	-11	1
Siparis,KOSEM,xQRMCRenk,TQRMemo,ChildBand1,F,xQRMCRenk,24,245,61,17,Arial	8	-2147483640	-11	1
Siparis,KOSEM,xQRMCSKod,TQRMemo,ChildBand1,F,xQRMCSKod,24,5,70,17,Arial	8	-2147483640	-11	1
Siparis,KOSEM,xQRMCSTanim,TQRMemo,ChildBand1,F,xQRMCSTanim,24,83,158,17,Arial	8	-2147483640	-11	1
Siparis,KOSEM,xQRMKalemisk,TQRMemo,DetailBand,F,xQRMKalemisk,59,13,96,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,xQRMODPC,TQRMemo,SummaryBand,F,xQRMODPC,164,176,75,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,xQRMODTar,TQRMemo,SummaryBand,F,xQRMODTar,164,8,75,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,xQRMOdTip,TQRMemo,SummaryBand,F,xQRMOdTip,164,256,72,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,xQRMODTutar,TQRMemo,SummaryBand,F,xQRMODTutar,164,88,86,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,xQROTVOran,TQRLabel,SummaryBand,F,[OTVOran],42,354,113,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,xQROTVTop,TQRLabel,SummaryBand,F,[OTVTop],18,354,113,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,xQRPostaKod,TQRLabel,TitleBand,F,[PostaKod],248,87,200,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,xQRSehir,TQRLabel,TitleBand,F,[Sehir],229,87,200,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,xQRSipKoliTop,TQRLabel,SummaryBand,F,[SipKoliTop],38,17,113,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,xQRSipTop,TQRLabel,SummaryBand,T,[SipTop],8,128,113,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,xQRUlke,TQRLabel,TitleBand,F,[Ülke],312,87,74,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,xQRUnvan,TQRLabel,TitleBand,F,[CariUnvan],249,128,200,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,xQRVDr,TQRLabel,TitleBand,F,[VergiDaire],268,87,200,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,xQRVNo,TQRLabel,TitleBand,F,[VergiNo],288,87,200,17,Arial	10	-2147483640	-13	1
Siparis,KOSEM,xQRYalniz,TQRLabel,SummaryBand,T,[Yalnız],129,43,638,16,Arial	8	-2147483640	-11	1	fsBold
Stok,<Default>,ChildBand,TQRChildBand,QuickRep1,T,,376,48,698,57,Arial	10	-2147483640	-13	1
Stok,<Default>,ColumnHeaderBand,TQRBand,QuickRep1,T,rbColumnHeader,210,48,698,18,Arial	10	-2147483640	-13	1
Stok,<Default>,DetailBand,TQRBand,QuickRep1,T,rbDetail,228,48,698,17,Arial	10	-2147483640	-13	1
Stok,<Default>,QRAraTop,TQRLabel,SummaryBand,T,Ara Toplam,56,470,100,18,Arial	10	-2147483640	-13	1
Stok,<Default>,QRBelNo,TQRLabel,TitleBand,T,Belge No,64,416,100,18,Arial	10	-2147483640	-13	1
Stok,<Default>,QRBelTar,TQRLabel,TitleBand,T,Belge Tarihi,88,416,100,18,Arial	10	-2147483640	-13	1
Stok,<Default>,QRBirim,TQRLabel,ColumnHeaderBand,T,Birim,0,241,31,17,Arial	8	-2147483640	-11	1	fsBold
Stok,<Default>,QRCariAd,TQRLabel,TitleBand,T,Cari Adı,135,10,70,18,Arial	10	-2147483640	-13	1
Stok,<Default>,QRCariKod,TQRLabel,TitleBand,T,Cari Kod,111,10,70,18,Arial	10	-2147483640	-13	1
Stok,<Default>,QRDBBelNo,TQRDBText,TitleBand,T,BelgeNo,64,527,75,18,Arial	10	-2147483640	-13	1
Stok,<Default>,QRDBBelTar,TQRDBText,TitleBand,T,BelgeTar,88,527,75,18,Arial	10	-2147483640	-13	1
Stok,<Default>,QRDBBirim,TQRDBText,DetailBand,T,Birim,0,241,40,17,Arial	8	-2147483640	-11	1
Stok,<Default>,QRDBCariKod,TQRDBText,TitleBand,T,CariKod,111,88,100,18,Arial	10	-2147483640	-13	1
Stok,<Default>,QRDBFisNo,TQRDBText,TitleBand,T,FisNo,63,88,100,18,Arial	10	-2147483640	-13	1
Stok,<Default>,QRDBFisTar,TQRDBText,TitleBand,T,FisTar,87,88,100,18,Arial	10	-2147483640	-13	1
Stok,<Default>,QRDBFiyat,TQRDBText,DetailBand,T,Fiyat,0,286,92,17,Arial	8	-2147483640	-11	1
Stok,<Default>,QRDBiskGTut,TQRDBText,TitleBand,T,iskontoTut,135,527,98,18,Arial	10	-2147483640	-13	1
Stok,<Default>,QRDBiskOr,TQRDBText,TitleBand,T,iskonto,111,527,75,18,Arial	10	-2147483640	-13	1
Stok,<Default>,QRDBiskTut,TQRDBText,DetailBand,T,IskontoTut,0,412,103,17,Arial	8	-2147483640	-11	1
Stok,<Default>,QRDBiskTutPC,TQRDBText,TitleBand,T,ParaCinsi,135,634,18,18,Arial	10	-2147483640	-13	1
Stok,<Default>,QRDBKDV,TQRDBText,DetailBand,T,KDVORAN,0,526,32,17,Arial	8	-2147483640	-11	1
Stok,<Default>,QRDBMiktar,TQRDBText,DetailBand,T,Miktar,0,197,39,17,Arial	8	-2147483640	-11	1
Stok,<Default>,QRDBPC,TQRDBText,DetailBand,T,ParaCinsi,0,384,22,17,Arial	8	-2147483640	-11	1
Stok,<Default>,QRDBSKOD,TQRDBText,DetailBand,T,SKOD,0,4,88,17,Arial	8	-2147483640	-11	1
Stok,<Default>,QRDBStokTanim,TQRDBText,DetailBand,T,SKODTanim,0,97,93,17,Arial	8	-2147483640	-11	1
Stok,<Default>,QRDBTutar,TQRDBText,DetailBand,T,Tutar,0,570,119,17,Arial	8	-2147483640	-11	1
Stok,<Default>,QRFisNo,TQRLabel,TitleBand,T,Fiş No,64,10,70,18,Arial	10	-2147483640	-13	1
Stok,<Default>,QRFisTar,TQRLabel,TitleBand,T,Fiş Tarihi,85,10,70,18,Arial	10	-2147483640	-13	1
Stok,<Default>,QRFisTop,TQRLabel,SummaryBand,T,Fiş Toplamı,8,470,100,18,Arial	10	-2147483640	-13	1
Stok,<Default>,QRFiyat,TQRLabel,ColumnHeaderBand,T,Fiyat,0,347,30,17,Arial	8	-2147483640	-11	1	fsBold
Stok,<Default>,QRGenTop,TQRLabel,SummaryBand,T,Genel Toplam,104,470,100,18,Arial	10	-2147483640	-13	1
Stok,<Default>,QRHaz,TQRLabel,ChildBand,T,Hazırlayan,8,7,73,17,Arial	8	-2147483640	-11	1	fsBold
Stok,<Default>,QRiskGTut,TQRLabel,TitleBand,T,İskonto Tutarı,135,416,100,18,Arial	10	-2147483640	-13	1
Stok,<Default>,QRiskOr,TQRLabel,TitleBand,T,İskonto Oranı,111,416,100,18,Arial	10	-2147483640	-13	1
Stok,<Default>,QRiskTop,TQRLabel,SummaryBand,T,İskonto Tutarı,32,470,100,18,Arial	10	-2147483640	-13	1
Stok,<Default>,QRiskTut,TQRLabel,ColumnHeaderBand,T,İskonto Tutarı,0,436,79,17,Arial	8	-2147483640	-11	1	fsBold
Stok,<Default>,QRKDV,TQRLabel,ColumnHeaderBand,T,KDV,0,530,28,17,Arial	8	-2147483640	-11	1	fsBold
Stok,<Default>,QRKDVTop,TQRLabel,SummaryBand,T,KDV Tutarı,80,470,100,18,Arial	10	-2147483640	-13	1
Stok,<Default>,QRKontrol,TQRLabel,ChildBand,T,Kontrol,8,304,65,17,Arial	8	-2147483640	-11	1	fsBold
Stok,<Default>,QRKur1,TQRLabel,SummaryBand,F,EU/TL,15,225,110,17,Arial	10	-2147483640	-13	1
Stok,<Default>,QRKur10,TQRLabel,SummaryBand,F,EU/TL,15,240,110,17,Arial	10	-2147483640	-13	1
Stok,<Default>,QRKur11,TQRLabel,SummaryBand,F,US/TL,35,240,110,17,Arial	10	-2147483640	-13	1
Stok,<Default>,QRKur12,TQRLabel,SummaryBand,F,EU/US,44,79,113,17,Arial	10	-2147483640	-13	162
Stok,<Default>,QRKur2,TQRLabel,SummaryBand,F,EU/US,35,225,110,17,Arial	10	-2147483640	-13	1
Stok,<Default>,QRKur3,TQRLabel,SummaryBand,F,EU/US,55,225,110,17,Arial	10	-2147483640	-13	1
Stok,<Default>,QRKur4,TQRLabel,SummaryBand,F,EU/TL,15,230,110,17,Arial	10	-2147483640	-13	1
Stok,<Default>,QRKur5,TQRLabel,SummaryBand,F,US/TL,35,230,110,17,Arial	10	-2147483640	-13	1
Stok,<Default>,QRKur6,TQRLabel,SummaryBand,F,EU/US,55,230,110,17,Arial	10	-2147483640	-13	1
Stok,<Default>,QRKur7,TQRLabel,SummaryBand,F,EU/TL,15,235,110,17,Arial	10	-2147483640	-13	1
Stok,<Default>,QRKur8,TQRLabel,SummaryBand,F,US/TL,35,235,110,17,Arial	10	-2147483640	-13	1
Stok,<Default>,QRKur9,TQRLabel,SummaryBand,F,EU/US,55,235,110,17,Arial	10	-2147483640	-13	1
Stok,<Default>,QRMiktar,TQRLabel,ColumnHeaderBand,T,Miktar,0,198,37,17,Arial	8	-2147483640	-11	1	fsBold
Stok,<Default>,QROnay,TQRLabel,ChildBand,T,Onay,7,496,58,17,Arial	8	-2147483640	-11	1	fsBold
Stok,<Default>,QRPC,TQRLabel,ColumnHeaderBand,T,PC,0,384,19,17,Arial	8	-2147483640	-11	1	fsBold
Stok,<Default>,QRSayfaNo,TQRBand,QuickRep1,T,rbPageFooter,433,48,698,17,Arial	10	-2147483640	-13	1
Stok,<Default>,QRSKOD,TQRLabel,ColumnHeaderBand,T,Stok Kodu,0,5,62,17,Arial	8	-2147483640	-11	1	fsBold
Stok,<Default>,QRSysData1,TQRSysData,TitleBand,F,Stok (Report title),4,8,189,28,Arial	18	0	-24	1
Stok,<Default>,QRSysData2,TQRSysData,TitleBand,F,(Date/Time),8,504,188,17,Arial	10	-2147483640	-13	1
Stok,<Default>,QRSysData3,TQRSysData,QRSayfaNo,F,(Page#),0,652,46,17,Arial	10	-2147483640	-13	1
Stok,<Default>,QRTanim,TQRLabel,ColumnHeaderBand,T,Tanım,0,98,36,17,Arial	8	-2147483640	-11	1	fsBold
Stok,<Default>,QRTut,TQRLabel,ColumnHeaderBand,T,Tutar,0,658,30,17,Arial	8	-2147483640	-11	1	fsBold
Stok,<Default>,SummaryBand,TQRBand,QuickRep1,T,rbSummary,245,48,698,131,Arial	10	-2147483640	-13	1
Stok,<Default>,TitleBand,TQRBand,QuickRep1,T,rbPageHeader,48,48,698,162,Arial	10	-2147483640	-13	1
Stok,<Default>,xQRAraTop,TQRLabel,SummaryBand,T,[AraTop],56,578,113,17,Arial	10	-2147483640	-13	1
Stok,<Default>,xQRCariAd,TQRLabel,TitleBand,T,[CariAd],136,88,200,17,Arial	10	-2147483640	-13	1
Stok,<Default>,xQRCatalog,TQRLabel,TitleBand,F,[Catalog],40,416,233,17,Arial	10	-2147483640	-13	1
Stok,<Default>,xQRFisTop,TQRLabel,SummaryBand,T,[FisTop],8,578,113,17,Arial	10	-2147483640	-13	1
Stok,<Default>,xQRGenTop,TQRLabel,SummaryBand,T,[GenTop],104,578,113,17,Arial	10	-2147483640	-13	1
Stok,<Default>,xQRiskTop,TQRLabel,SummaryBand,T,[iskTop],32,578,113,17,Arial	10	-2147483640	-13	1
Stok,<Default>,xQRKDVTop,TQRLabel,SummaryBand,T,[KDVTop],80,578,113,17,Arial	10	-2147483640	-13	1
Stok,<Default>,xQRKul,TQRLabel,ChildBand,T,[Kullanici],28,8,100,17,Arial	8	-2147483640	-11	1
Stok,<Default>,xQRLocation,TQRLabel,TitleBand,T,[Location],40,8,233,17,Arial	10	-2147483640	-13	1
Stok,<Default>1,ChildBand,TQRChildBand,QuickRep1,T,,376,48,698,57,Arial	10	-2147483640	-13	1
Stok,<Default>1,ColumnHeaderBand,TQRBand,QuickRepMain,T,rbColumnHeader,162,0,0,18,Arial	10	-2147483640	-13	1
Stok,<Default>1,DetailBand,TQRBand,QuickRepMain,T,rbDetail,180,0,0,17,Arial	10	-2147483640	-13	1
Stok,<Default>1,QRAraTop,TQRLabel,SummaryBand,T,Ara Toplam,56,470,100,18,Arial	10	-2147483640	-13	1
Stok,<Default>1,QRBelNo,TQRLabel,TitleBand,T,Belge No,64,416,100,18,Arial	10	-2147483640	-13	1
Stok,<Default>1,QRBelTar,TQRLabel,TitleBand,T,Belge Tarihi,88,416,100,18,Arial	10	-2147483640	-13	1
Stok,<Default>1,QRBirim,TQRLabel,ColumnHeaderBand,T,Birim,0,241,31,17,Arial	8	-2147483640	-11	1	fsBold
Stok,<Default>1,QRCariAd,TQRLabel,TitleBand,T,Cari Adı,135,10,70,18,Arial	10	-2147483640	-13	1
Stok,<Default>1,QRCariKod,TQRLabel,TitleBand,T,Cari Kod,111,10,70,18,Arial	10	-2147483640	-13	1
Stok,<Default>1,QRDBBelNo,TQRDBText,TitleBand,T,[QRDBBelNo],64,527,75,18,Arial	10	-2147483640	-13	1
Stok,<Default>1,QRDBBelTar,TQRDBText,TitleBand,T,[QRDBBelTar],88,527,75,18,Arial	10	-2147483640	-13	1
Stok,<Default>1,QRDBBirim,TQRDBText,DetailBand,T,[QRDBBirim],0,241,40,17,Arial	8	-2147483640	-11	1
Stok,<Default>1,QRDBCariKod,TQRDBText,TitleBand,T,[QRDBCariKod],111,88,100,18,Arial	10	-2147483640	-13	1
Stok,<Default>1,QRDBFisNo,TQRDBText,TitleBand,T,[QRDBFisNo],63,88,100,18,Arial	10	-2147483640	-13	1
Stok,<Default>1,QRDBFisTar,TQRDBText,TitleBand,T,[QRDBFisTar],87,88,100,18,Arial	10	-2147483640	-13	1
Stok,<Default>1,QRDBFiyat,TQRDBText,DetailBand,T,[QRDBFiyat],0,286,92,17,Arial	8	-2147483640	-11	1
Stok,<Default>1,QRDBiskGTut,TQRDBText,TitleBand,F,[QRDBiskGTut],135,527,98,18,Arial	10	-2147483640	-13	1
Stok,<Default>1,QRDBiskOr,TQRDBText,TitleBand,F,[QRDBiskOr],110,526,75,18,Arial	10	-2147483640	-13	1
Stok,<Default>1,QRDBiskTut,TQRDBText,DetailBand,T,[QRDBiskTut],0,412,103,17,Arial	8	-2147483640	-11	1
Stok,<Default>1,QRDBiskTutPC,TQRDBText,TitleBand,F,[QRDBiskTutPC],135,634,18,18,Arial	10	-2147483640	-13	1
Stok,<Default>1,QRDBKDV,TQRDBText,DetailBand,T,[QRDBKDV],0,526,32,17,Arial	8	-2147483640	-11	1
Stok,<Default>1,QRDBMiktar,TQRDBText,DetailBand,T,[QRDBMiktar],0,197,39,17,Arial	8	-2147483640	-11	1
Stok,<Default>1,QRDBPC,TQRDBText,DetailBand,T,[QRDBPC],0,384,22,17,Arial	8	-2147483640	-11	1
Stok,<Default>1,QRDBSKOD,TQRDBText,DetailBand,T,[QRDBSKOD],0,4,88,17,Arial	8	-2147483640	-11	1
Stok,<Default>1,QRDBStokTanim,TQRDBText,DetailBand,T,[QRDBStokTanim],0,97,93,17,Arial	8	-2147483640	-11	1
Stok,<Default>1,QRDBTutar,TQRDBText,DetailBand,T,[QRDBTutar],0,570,119,17,Arial	8	-2147483640	-11	1
Stok,<Default>1,QRFisNo,TQRLabel,TitleBand,T,Fiş No,64,10,70,18,Arial	10	-2147483640	-13	1
Stok,<Default>1,QRFisTar,TQRLabel,TitleBand,T,Fiş Tarihi,85,10,70,18,Arial	10	-2147483640	-13	1
Stok,<Default>1,QRFisTop,TQRLabel,SummaryBand,T,Fiş Toplamı,8,470,100,18,Arial	10	-2147483640	-13	1
Stok,<Default>1,QRFiyat,TQRLabel,ColumnHeaderBand,T,Fiyat,0,347,30,17,Arial	8	-2147483640	-11	1	fsBold
Stok,<Default>1,QRGenTop,TQRLabel,SummaryBand,T,Genel Toplam,104,470,100,18,Arial	10	-2147483640	-13	1
Stok,<Default>1,QRHaz,TQRLabel,ChildBand,T,Hazırlayan,8,7,73,17,Arial	8	-2147483640	-11	1	fsBold
