Tarih,DOV_KOD,DOV_BazKOD,carpan
2023-12-06,TL,US,0.04
2023-12-06,US,EU,0.8928571428571429
2023-12-06,US,KZT,470.0
2023-12-06,US,TL,25.0
2023-12-07,EU,TL,28.0
2023-12-07,EU,US,1.12
2023-12-07,TL,EU,0.03571428571428571
2023-12-07,TL,US,0.04
2023-12-07,US,EU,0.8928571428571429
2023-12-07,US,KZT,470.0
2023-12-07,US,TL,25.0
2023-12-08,EU,TL,28.0
2023-12-08,EU,US,1.12
2023-12-08,TL,EU,0.03571428571428571
2023-12-08,TL,US,0.04
2023-12-08,US,EU,0.8928571428571429
2023-12-08,US,KZT,470.0
2023-12-08,US,TL,25.0
2023-12-09,EU,TL,28.0
2023-12-09,EU,US,1.12
2023-12-09,TL,EU,0.03571428571428571
2023-12-09,TL,US,0.04
2023-12-09,US,EU,0.8928571428571429
2023-12-09,US,KZT,470.0
2023-12-09,US,TL,25.0
2023-12-10,EU,TL,28.0
2023-12-10,EU,US,1.12
2023-12-10,TL,EU,0.03571428571428571
2023-12-10,TL,US,0.04
2023-12-10,US,EU,0.8928571428571429
2023-12-10,US,KZT,470.0
2023-12-10,US,TL,25.0
2023-12-11,EU,TL,28.0
2023-12-11,EU,US,1.12
2023-12-11,TL,EU,0.03571428571428571
2023-12-11,TL,US,0.04
2023-12-11,US,EU,0.8928571428571429
2023-12-11,US,KZT,470.0
2023-12-11,US,TL,25.0
2023-12-12,EU,TL,28.0
2023-12-12,EU,US,1.12
2023-12-12,TL,EU,0.03571428571428571
2023-12-12,TL,US,0.04
2023-12-12,US,EU,0.8928571428571429
2023-12-12,US,KZT,470.0
2023-12-12,US,TL,25.0
2023-12-13,EU,TL,30.0
2023-12-13,EU,US,1.0526315789473684
2023-12-13,TL,EU,0.03333333333333333
2023-12-13,TL,US,0.03508771929824561
2023-12-13,US,EU,0.95
2023-12-13,US,KZT,470.0
2023-12-13,US,TL,28.5
2023-12-14,EU,TL,30.0
2023-12-14,EU,US,1.0526315789473684
2023-12-14,TL,EU,0.03333333333333333
2023-12-14,TL,US,0.03508771929824561
2023-12-14,US,EU,0.95
2023-12-14,US,KZT,470.0
2023-12-14,US,TL,28.5
2023-12-15,EU,TL,30.0
2023-12-15,EU,US,1.0526315789473684
2023-12-15,TL,EU,0.03333333333333333
2023-12-15,TL,US,0.03508771929824561
2023-12-15,US,EU,0.95
2023-12-15,US,KZT,470.0
2023-12-15,US,TL,28.5
2023-12-16,EU,TL,30.0
2023-12-16,EU,US,1.0526315789473684
2023-12-16,TL,EU,0.03333333333333333
2023-12-16,TL,US,0.03508771929824561
2023-12-16,US,EU,0.95
2023-12-16,US,KZT,470.0
2023-12-16,US,TL,28.5
2023-12-17,EU,TL,30.0
2023-12-17,EU,US,1.0526315789473684
2023-12-17,TL,EU,0.03333333333333333
2023-12-17,TL,US,0.03508771929824561
2023-12-17,US,EU,0.95
2023-12-17,US,KZT,470.0
2023-12-17,US,TL,28.5
2023-12-18,EU,TL,30.0
2023-12-18,EU,US,1.0526315789473684
2023-12-18,TL,EU,0.03333333333333333
2023-12-18,TL,US,0.03508771929824561
2023-12-18,US,EU,0.95
2023-12-18,US,KZT,470.0
2023-12-18,US,TL,28.5
2023-12-19,EU,TL,30.0
2023-12-19,EU,US,1.0526315789473684
2023-12-19,TL,EU,0.03333333333333333
2023-12-19,TL,US,0.03508771929824561
2023-12-19,US,EU,0.95
2023-12-19,US,KZT,470.0
2023-12-19,US,TL,28.5
2023-12-20,EU,TL,30.0
2023-12-20,EU,US,1.0526315789473684
2023-12-20,TL,EU,0.03333333333333333
2023-12-20,TL,US,0.03508771929824561
2023-12-20,US,EU,0.95
2023-12-20,US,KZT,470.0
2023-12-20,US,TL,28.5
2023-12-21,EU,TL,30.0
2023-12-21,EU,US,1.0526315789473684
2023-12-21,TL,EU,0.03333333333333333
2023-12-21,TL,US,0.03508771929824561
2023-12-21,US,EU,0.95
2023-12-21,US,KZT,470.0
2023-12-21,US,TL,28.5
2023-12-22,EU,TL,30.0
2023-12-22,EU,US,1.0526315789473684
2023-12-22,TL,EU,0.03333333333333333
2023-12-22,TL,US,0.03508771929824561
2023-12-22,US,EU,0.95
2023-12-22,US,KZT,470.0
2023-12-22,US,TL,28.5
2023-12-23,EU,TL,30.0
2023-12-23,EU,US,1.0526315789473684
2023-12-23,TL,EU,0.03333333333333333
2023-12-23,TL,US,0.03508771929824561
2023-12-23,US,EU,0.95
2023-12-23,US,KZT,470.0
2023-12-23,US,TL,28.5
2023-12-24,EU,TL,30.0
2023-12-24,EU,US,1.0526315789473684
2023-12-24,TL,EU,0.03333333333333333
2023-12-24,TL,US,0.03508771929824561
2023-12-24,US,EU,0.95
2023-12-24,US,KZT,470.0
2023-12-24,US,TL,28.5
2023-12-25,EU,TL,30.0
2023-12-25,EU,US,1.0526315789473684
2023-12-25,TL,EU,0.03333333333333333
2023-12-25,TL,US,0.03508771929824561
2023-12-25,US,EU,0.95
2023-12-25,US,KZT,470.0
2023-12-25,US,TL,28.5
2023-12-26,EU,TL,30.0
2023-12-26,EU,US,1.0526315789473684
2023-12-26,TL,EU,0.03333333333333333
2023-12-26,TL,US,0.03508771929824561
2023-12-26,US,EU,0.95
2023-12-26,US,KZT,470.0
2023-12-26,US,TL,28.5
2023-12-27,EU,TL,30.0
2023-12-27,EU,US,1.0526315789473684
2023-12-27,TL,EU,0.03333333333333333
2023-12-27,TL,US,0.03508771929824561
2023-12-27,US,EU,0.95
2023-12-27,US,KZT,470.0
2023-12-27,US,TL,28.5
2023-12-28,EU,TL,30.0
2023-12-28,EU,US,1.0526315789473684
2023-12-28,TL,EU,0.03333333333333333
2023-12-28,TL,US,0.03508771929824561
2023-12-28,US,EU,0.95
2023-12-28,US,KZT,470.0
2023-12-28,US,TL,28.5
2023-12-29,EU,TL,30.0
2023-12-29,EU,US,1.0526315789473684
2023-12-29,TL,EU,0.03333333333333333
2023-12-29,TL,US,0.03508771929824561
2023-12-29,US,EU,0.95
2023-12-29,US,KZT,470.0
2023-12-29,US,TL,28.5
2023-12-30,EU,TL,30.0
2023-12-30,EU,US,1.0526315789473684
2023-12-30,TL,EU,0.03333333333333333
2023-12-30,TL,US,0.03508771929824561
2023-12-30,US,EU,0.95
2023-12-30,US,KZT,470.0
2023-12-30,US,TL,28.5
2023-12-31,EU,TL,30.0
2023-12-31,EU,US,1.0526315789473684
2023-12-31,TL,EU,0.03333333333333333
2023-12-31,TL,US,0.03508771929824561
2023-12-31,US,EU,0.95
2023-12-31,US,KZT,470.0
2023-12-31,US,TL,28.5
2024-01-01,EU,TL,30.0
2024-01-01,EU,US,1.0526315789473684
2024-01-01,TL,EU,0.03333333333333333
2024-01-01,TL,US,0.03508771929824561
2024-01-01,US,EU,0.95
2024-01-01,US,KZT,470.0
2024-01-01,US,TL,28.5
2024-01-02,EU,TL,30.0
2024-01-02,EU,US,1.0526315789473684
2024-01-02,TL,EU,0.03333333333333333
2024-01-02,TL,US,0.03508771929824561
2024-01-02,US,EU,0.95
2024-01-02,US,KZT,470.0
2024-01-02,US,TL,28.5
2024-01-03,EU,TL,30.0
2024-01-03,EU,US,1.0526315789473684
2024-01-03,TL,EU,0.03333333333333333
2024-01-03,TL,US,0.03508771929824561
2024-01-03,US,EU,0.95
2024-01-03,US,KZT,470.0
2024-01-03,US,TL,28.5
2024-01-04,EU,TL,30.0
2024-01-04,EU,US,1.0526315789473684
2024-01-04,TL,EU,0.03333333333333333
2024-01-04,TL,US,0.03508771929824561
2024-01-04,US,EU,0.95
2024-01-04,US,KZT,470.0
2024-01-04,US,TL,28.5
2024-01-05,EU,TL,30.0
2024-01-05,EU,US,1.0526315789473684
2024-01-05,TL,EU,0.03333333333333333
2024-01-05,TL,US,0.03508771929824561
2024-01-05,US,EU,0.95
2024-01-05,US,KZT,470.0
2024-01-05,US,TL,28.5
2024-01-06,EU,TL,30.0
2024-01-06,EU,US,1.0526315789473684
2024-01-06,TL,EU,0.03333333333333333
2024-01-06,TL,US,0.03508771929824561
2024-01-06,US,EU,0.95
2024-01-06,US,KZT,470.0
2024-01-06,US,TL,28.5
2024-01-07,EU,TL,30.0
2024-01-07,EU,US,1.0526315789473684
2024-01-07,TL,EU,0.03333333333333333
2024-01-07,TL,US,0.03508771929824561
2024-01-07,US,EU,0.95
2024-01-07,US,KZT,470.0
2024-01-07,US,TL,28.5
2024-01-08,EU,TL,30.0
2024-01-08,EU,US,1.0526315789473684
2024-01-08,TL,EU,0.03333333333333333
2024-01-08,TL,US,0.03508771929824561
2024-01-08,US,EU,0.95
2024-01-08,US,KZT,470.0
2024-01-08,US,TL,28.5
2024-01-09,EU,TL,30.0
2024-01-09,EU,US,1.0526315789473684
2024-01-09,TL,EU,0.03333333333333333
2024-01-09,TL,US,0.03508771929824561
2024-01-09,US,EU,0.95
2024-01-09,US,KZT,470.0
2024-01-09,US,TL,28.5
2024-01-10,EU,TL,30.0
2024-01-10,EU,US,1.0526315789473684
2024-01-10,TL,EU,0.03333333333333333
2024-01-10,TL,US,0.03508771929824561
2024-01-10,US,EU,0.95
2024-01-10,US,KZT,470.0
2024-01-10,US,TL,28.5
2024-01-11,EU,TL,30.0
2024-01-11,EU,US,1.0526315789473684
2024-01-11,TL,EU,0.03333333333333333
2024-01-11,TL,US,0.03508771929824561
2024-01-11,US,EU,0.95
2024-01-11,US,KZT,470.0
2024-01-11,US,TL,28.5
2024-01-12,EU,TL,30.0
2024-01-12,EU,US,1.0526315789473684
2024-01-12,TL,EU,0.03333333333333333
2024-01-12,TL,US,0.03508771929824561
2024-01-12,US,EU,0.95
2024-01-12,US,KZT,470.0
2024-01-12,US,TL,28.5
2024-01-13,EU,TL,30.0
2024-01-13,EU,US,1.0526315789473684
2024-01-13,TL,EU,0.03333333333333333
2024-01-13,TL,US,0.03508771929824561
2024-01-13,US,EU,0.95
2024-01-13,US,KZT,470.0
2024-01-13,US,TL,28.5
2024-01-14,EU,TL,30.0
2024-01-14,EU,US,1.0526315789473684
2024-01-14,TL,EU,0.03333333333333333
2024-01-14,TL,US,0.03508771929824561
2024-01-14,US,EU,0.95
2024-01-14,US,KZT,470.0
2024-01-14,US,TL,28.5
2024-01-15,EU,TL,30.0
2024-01-15,EU,US,1.0526315789473684
2024-01-15,TL,EU,0.03333333333333333
2024-01-15,TL,US,0.03508771929824561
2024-01-15,US,EU,0.95
2024-01-15,US,KZT,470.0
2024-01-15,US,TL,28.5
2024-01-16,EU,TL,30.0
2024-01-16,EU,US,1.0526315789473684
2024-01-16,TL,EU,0.03333333333333333
2024-01-16,TL,US,0.03508771929824561
2024-01-16,US,EU,0.95
2024-01-16,US,KZT,470.0
2024-01-16,US,TL,28.5
2024-01-17,EU,TL,30.0
2024-01-17,EU,US,1.0526315789473684
2024-01-17,TL,EU,0.03333333333333333
2024-01-17,TL,US,0.03508771929824561
2024-01-17,US,EU,0.95
2024-01-17,US,KZT,470.0
2024-01-17,US,TL,28.5
2024-01-18,EU,TL,30.0
2024-01-18,EU,US,1.0526315789473684
2024-01-18,TL,EU,0.03333333333333333
2024-01-18,TL,US,0.03508771929824561
2024-01-18,US,EU,0.95
2024-01-18,US,KZT,470.0
2024-01-18,US,TL,28.5
2024-01-19,EU,TL,30.0
2024-01-19,EU,US,1.0526315789473684
2024-01-19,TL,EU,0.03333333333333333
2024-01-19,TL,US,0.03508771929824561
2024-01-19,US,EU,0.95
2024-01-19,US,KZT,470.0
2024-01-19,US,TL,28.5
2024-01-20,EU,TL,30.0
2024-01-20,EU,US,1.0526315789473684
2024-01-20,TL,EU,0.03333333333333333
2024-01-20,TL,US,0.03508771929824561
2024-01-20,US,EU,0.95
2024-01-20,US,KZT,470.0
2024-01-20,US,TL,28.5
2024-01-21,EU,TL,30.0
2024-01-21,EU,US,1.0526315789473684
2024-01-21,TL,EU,0.03333333333333333
2024-01-21,TL,US,0.03508771929824561
2024-01-21,US,EU,0.95
2024-01-21,US,KZT,470.0
2024-01-21,US,TL,28.5
2024-01-22,EU,TL,30.0
2024-01-22,EU,US,1.0526315789473684
2024-01-22,TL,EU,0.03333333333333333
2024-01-22,TL,US,0.03508771929824561
2024-01-22,US,EU,0.95
2024-01-22,US,KZT,470.0
2024-01-22,US,TL,28.5
2024-01-23,EU,TL,30.0
2024-01-23,EU,US,1.0526315789473684
2024-01-23,TL,EU,0.03333333333333333
2024-01-23,TL,US,0.03508771929824561
2024-01-23,US,EU,0.95
2024-01-23,US,KZT,470.0
2024-01-23,US,TL,28.5
2024-01-24,EU,TL,30.0
2024-01-24,EU,US,1.0526315789473684
2024-01-24,TL,EU,0.03333333333333333
2024-01-24,TL,US,0.03508771929824561
2024-01-24,US,EU,0.95
2024-01-24,US,KZT,470.0
2024-01-24,US,TL,28.5
2024-01-25,EU,TL,30.0
2024-01-25,EU,US,1.0526315789473684
2024-01-25,TL,EU,0.03333333333333333
2024-01-25,TL,US,0.03508771929824561
2024-01-25,US,EU,0.95
2024-01-25,US,KZT,470.0
2024-01-25,US,TL,28.5
2024-01-26,EU,TL,30.0
2024-01-26,EU,US,1.0526315789473684
2024-01-26,TL,EU,0.03333333333333333
2024-01-26,TL,US,0.03508771929824561
2024-01-26,US,EU,0.95
2024-01-26,US,KZT,470.0
2024-01-26,US,TL,28.5
2024-01-27,EU,TL,30.0
2024-01-27,EU,US,1.0526315789473684
2024-01-27,TL,EU,0.03333333333333333
2024-01-27,TL,US,0.03508771929824561
2024-01-27,US,EU,0.95
2024-01-27,US,KZT,470.0
2024-01-27,US,TL,28.5
2024-01-28,EU,TL,30.0
2024-01-28,EU,US,1.0526315789473684
2024-01-28,TL,EU,0.03333333333333333
2024-01-28,TL,US,0.03508771929824561
2024-01-28,US,EU,0.95
2024-01-28,US,KZT,470.0
2024-01-28,US,TL,28.5
2024-01-29,EU,TL,30.0
2024-01-29,EU,US,1.0526315789473684
2024-01-29,TL,EU,0.03333333333333333
2024-01-29,TL,US,0.03508771929824561
2024-01-29,US,EU,0.95
2024-01-29,US,KZT,470.0
2024-01-29,US,TL,28.5
2024-01-30,EU,TL,30.0
2024-01-30,EU,US,1.0526315789473684
2024-01-30,TL,EU,0.03333333333333333
2024-01-30,TL,US,0.03508771929824561
2024-01-30,US,EU,0.95
2024-01-30,US,KZT,470.0
2024-01-30,US,TL,28.5
2024-01-31,EU,TL,30.0
2024-01-31,EU,US,1.0526315789473684
2024-01-31,TL,EU,0.03333333333333333
2024-01-31,TL,US,0.03508771929824561
2024-01-31,US,EU,0.95
2024-01-31,US,KZT,470.0
2024-01-31,US,TL,28.5
2024-02-01,EU,TL,30.0
2024-02-01,EU,US,1.0526315789473684
2024-02-01,TL,EU,0.03333333333333333
2024-02-01,TL,US,0.03508771929824561
2024-02-01,US,EU,0.95
2024-02-01,US,KZT,470.0
2024-02-01,US,TL,28.5
2024-02-02,EU,TL,30.0
2024-02-02,EU,US,1.0526315789473684
2024-02-02,TL,EU,0.03333333333333333
2024-02-02,TL,US,0.03508771929824561
2024-02-02,US,EU,0.95
2024-02-02,US,KZT,470.0
2024-02-02,US,TL,28.5
2024-02-03,EU,TL,30.0
2024-02-03,EU,US,1.0526315789473684
2024-02-03,TL,EU,0.03333333333333333
2024-02-03,TL,US,0.03508771929824561
2024-02-03,US,EU,0.95
2024-02-03,US,KZT,470.0
2024-02-03,US,TL,28.5
2024-02-04,EU,TL,30.0
2024-02-04,EU,US,1.0526315789473684
2024-02-04,TL,EU,0.03333333333333333
2024-02-04,TL,US,0.03508771929824561
2024-02-04,US,EU,0.95
2024-02-04,US,KZT,470.0
2024-02-04,US,TL,28.5
2024-02-05,EU,TL,33.1132
2024-02-05,EU,US,1.0526315789473684
2024-02-05,TL,EU,0.03333333333333333
2024-02-05,TL,US,0.03508771929824561
2024-02-05,US,EU,0.95
2024-02-05,US,KZT,470.0
2024-02-05,US,TL,28.5
2024-02-06,EU,TL,30.0
2024-02-06,EU,US,1.0526315789473684
2024-02-06,TL,EU,0.03333333333333333
2024-02-06,TL,US,0.03508771929824561
2024-02-06,US,EU,0.95
2024-02-06,US,KZT,470.0
2024-02-06,US,TL,28.5
2024-02-07,EU,TL,30.0
2024-02-07,EU,US,1.0526315789473684
2024-02-07,TL,EU,0.03333333333333333
2024-02-07,TL,US,0.03508771929824561
2024-02-07,US,EU,0.95
2024-02-07,US,KZT,470.0
2024-02-07,US,TL,28.5
2024-02-08,EU,TL,30.0
2024-02-08,EU,US,1.0526315789473684
2024-02-08,TL,EU,0.03333333333333333
2024-02-08,TL,US,0.03508771929824561
2024-02-08,US,EU,0.95
2024-02-08,US,KZT,470.0
2024-02-08,US,TL,28.5
2024-02-09,EU,TL,30.0
2024-02-09,EU,US,1.0526315789473684
2024-02-09,TL,EU,0.03333333333333333
2024-02-09,TL,US,0.03508771929824561
2024-02-09,US,EU,0.95
2024-02-09,US,KZT,470.0
2024-02-09,US,TL,28.5
2024-02-10,EU,TL,30.0
2024-02-10,EU,US,1.0526315789473684
2024-02-10,TL,EU,0.03333333333333333
2024-02-10,TL,US,0.03508771929824561
2024-02-10,US,EU,0.95
2024-02-10,US,KZT,470.0
2024-02-10,US,TL,28.5
2024-02-11,EU,TL,30.0
2024-02-11,EU,US,1.0526315789473684
2024-02-11,TL,EU,0.03333333333333333
2024-02-11,TL,US,0.03508771929824561
2024-02-11,US,EU,0.95
2024-02-11,US,KZT,470.0
2024-02-11,US,TL,28.5
2024-02-12,EU,TL,30.0
2024-02-12,EU,US,1.0526315789473684
2024-02-12,TL,EU,0.03333333333333333
2024-02-12,TL,US,0.03508771929824561
2024-02-12,US,EU,0.95
2024-02-12,US,KZT,470.0
2024-02-12,US,TL,28.5
2024-02-13,EU,TL,30.0
2024-02-13,EU,US,1.0526315789473684
2024-02-13,TL,EU,0.03333333333333333
2024-02-13,TL,US,0.03508771929824561
2024-02-13,US,EU,0.95
2024-02-13,US,KZT,470.0
2024-02-13,US,TL,28.5
2024-02-14,EU,TL,30.0
2024-02-14,EU,US,1.0526315789473684
2024-02-14,TL,EU,0.03333333333333333
2024-02-14,TL,US,0.03508771929824561
2024-02-14,US,EU,0.95
2024-02-14,US,KZT,470.0
2024-02-14,US,TL,28.5
2024-02-15,EU,TL,30.0
2024-02-15,EU,US,1.0526315789473684
2024-02-15,TL,EU,0.03333333333333333
2024-02-15,TL,US,0.03508771929824561
2024-02-15,US,EU,0.95
2024-02-15,US,KZT,470.0
2024-02-15,US,TL,28.5
2024-02-16,EU,TL,30.0
2024-02-16,EU,US,1.0526315789473684
2024-02-16,TL,EU,0.03333333333333333
2024-02-16,TL,US,0.03508771929824561
2024-02-16,US,EU,0.95
2024-02-16,US,KZT,470.0
2024-02-16,US,TL,28.5
2024-02-17,EU,TL,30.0
2024-02-17,EU,US,1.0526315789473684
2024-02-17,TL,EU,0.03333333333333333
2024-02-17,TL,US,0.03508771929824561
2024-02-17,US,EU,0.95
2024-02-17,US,KZT,470.0
2024-02-17,US,TL,28.5
2024-02-18,EU,TL,30.0
2024-02-18,EU,US,1.0526315789473684
2024-02-18,TL,EU,0.03333333333333333
2024-02-18,TL,US,0.03508771929824561
2024-02-18,US,EU,0.95
2024-02-18,US,KZT,470.0
2024-02-18,US,TL,28.5
2024-02-19,EU,TL,30.0
2024-02-19,EU,US,1.0526315789473684
2024-02-19,TL,EU,0.03333333333333333
2024-02-19,TL,US,0.03508771929824561
2024-02-19,US,EU,0.95
2024-02-19,US,KZT,470.0
2024-02-19,US,TL,28.5
2024-02-20,EU,TL,30.0
2024-02-20,EU,US,1.0526315789473684
2024-02-20,TL,EU,0.03333333333333333
2024-02-20,TL,US,0.03508771929824561
2024-02-20,US,EU,0.95
2024-02-20,US,KZT,470.0
2024-02-20,US,TL,28.5
2024-02-21,EU,TL,30.0
2024-02-21,EU,US,1.0526315789473684
2024-02-21,TL,EU,0.03333333333333333
2024-02-21,TL,US,0.03508771929824561
2024-02-21,US,EU,0.95
2024-02-21,US,KZT,470.0
2024-02-21,US,TL,28.5
2024-02-22,EU,TL,30.0
2024-02-22,EU,US,1.0526315789473684
2024-02-22,TL,EU,0.03333333333333333
2024-02-22,TL,US,0.03508771929824561
2024-02-22,US,EU,0.95
2024-02-22,US,KZT,470.0
2024-02-22,US,TL,28.5
2024-02-23,EU,TL,30.0
2024-02-23,EU,US,1.0526315789473684
2024-02-23,TL,EU,0.03333333333333333
2024-02-23,TL,US,0.03508771929824561
2024-02-23,US,EU,0.95
2024-02-23,US,KZT,470.0
2024-02-23,US,TL,28.5
2024-02-24,EU,TL,30.0
2024-02-24,EU,US,1.0526315789473684
2024-02-24,TL,EU,0.03333333333333333
2024-02-24,TL,US,0.03508771929824561
2024-02-24,US,EU,0.95
2024-02-24,US,KZT,470.0
2024-02-24,US,TL,28.5
2024-02-25,EU,TL,30.0
2024-02-25,EU,US,1.0526315789473684
2024-02-25,TL,EU,0.03333333333333333
2024-02-25,TL,US,0.03508771929824561
2024-02-25,US,EU,0.95
2024-02-25,US,KZT,470.0
2024-02-25,US,TL,28.5
2024-02-26,EU,TL,30.0
2024-02-26,EU,US,1.0526315789473684
2024-02-26,TL,EU,0.03333333333333333
2024-02-26,TL,US,0.03508771929824561
2024-02-26,US,EU,0.95
2024-02-26,US,KZT,470.0
2024-02-26,US,TL,28.5
2024-02-27,EU,TL,30.0
2024-02-27,EU,US,1.0526315789473684
2024-02-27,TL,EU,0.03333333333333333
2024-02-27,TL,US,0.03508771929824561
2024-02-27,US,EU,0.95
2024-02-27,US,KZT,470.0
2024-02-27,US,TL,28.5
2024-02-28,EU,TL,30.0
2024-02-28,EU,US,1.0526315789473684
2024-02-28,TL,EU,0.03333333333333333
2024-02-28,TL,US,0.03508771929824561
2024-02-28,US,EU,0.95
2024-02-28,US,KZT,470.0
2024-02-28,US,TL,28.5
2024-02-29,EU,TL,30.0
2024-02-29,EU,US,1.0526315789473684
2024-02-29,TL,EU,0.03333333333333333
2024-02-29,TL,US,0.03508771929824561
2024-02-29,US,EU,0.95
2024-02-29,US,KZT,470.0
2024-02-29,US,TL,28.5
2024-03-01,EU,TL,30.0
2024-03-01,EU,US,1.0526315789473684
2024-03-01,TL,EU,0.03333333333333333
2024-03-01,TL,US,0.03508771929824561
2024-03-01,US,EU,0.95
2024-03-01,US,KZT,470.0
2024-03-01,US,TL,28.5
2024-03-02,EU,TL,30.0
2024-03-02,EU,US,1.0526315789473684
2024-03-02,TL,EU,0.03333333333333333
2024-03-02,TL,US,0.03508771929824561
2024-03-02,US,EU,0.95
2024-03-02,US,KZT,470.0
2024-03-02,US,TL,28.5
2024-03-03,EU,TL,30.0
2024-03-03,EU,US,1.0526315789473684
2024-03-03,TL,EU,0.03333333333333333
2024-03-03,TL,US,0.03508771929824561
2024-03-03,US,EU,0.95
2024-03-03,US,KZT,470.0
2024-03-03,US,TL,28.5
2024-03-04,EU,TL,30.0
2024-03-04,EU,US,1.0526315789473684
2024-03-04,TL,EU,0.03333333333333333
2024-03-04,TL,US,0.03508771929824561
2024-03-04,US,EU,0.95
2024-03-04,US,KZT,470.0
2024-03-04,US,TL,28.5
2024-03-05,EU,TL,30.0
2024-03-05,EU,US,1.0526315789473684
2024-03-05,TL,EU,0.03333333333333333
2024-03-05,TL,US,0.03508771929824561
2024-03-05,US,EU,0.95
2024-03-05,US,KZT,470.0
2024-03-05,US,TL,28.5
2024-03-06,EU,TL,30.0
2024-03-06,EU,US,1.0526315789473684
2024-03-06,TL,EU,0.03333333333333333
2024-03-06,TL,US,0.03508771929824561
2024-03-06,US,EU,0.95
2024-03-06,US,KZT,470.0
2024-03-06,US,TL,28.5
2024-03-07,EU,TL,30.0
2024-03-07,EU,US,1.0526315789473684
2024-03-07,TL,EU,0.03333333333333333
2024-03-07,TL,US,0.03508771929824561
2024-03-07,US,EU,0.95
2024-03-07,US,KZT,470.0
2024-03-07,US,TL,28.5
2024-03-08,EU,TL,30.0
2024-03-08,EU,US,1.0526315789473684
2024-03-08,TL,EU,0.03333333333333333
2024-03-08,TL,US,0.03508771929824561
2024-03-08,US,EU,0.95
2024-03-08,US,KZT,470.0
2024-03-08,US,TL,28.5
2024-03-09,EU,TL,30.0
2024-03-09,EU,US,1.0526315789473684
2024-03-09,TL,EU,0.03333333333333333
2024-03-09,TL,US,0.03508771929824561
2024-03-09,US,EU,0.95
2024-03-09,US,KZT,470.0
2024-03-09,US,TL,28.5
2024-03-10,EU,TL,30.0
2024-03-10,EU,US,1.0526315789473684
2024-03-10,TL,EU,0.03333333333333333
2024-03-10,TL,US,0.03508771929824561
2024-03-10,US,EU,0.95
2024-03-10,US,KZT,470.0
2024-03-10,US,TL,28.5
2024-03-11,EU,TL,30.0
2024-03-11,EU,US,1.0526315789473684
2024-03-11,TL,EU,0.03333333333333333
2024-03-11,TL,US,0.03508771929824561
2024-03-11,US,EU,0.95
2024-03-11,US,KZT,470.0
2024-03-11,US,TL,28.5
2024-03-12,EU,TL,30.0
2024-03-12,EU,US,1.0526315789473684
2024-03-12,TL,EU,0.03333333333333333
2024-03-12,TL,US,0.03508771929824561
2024-03-12,US,EU,0.95
2024-03-12,US,KZT,470.0
2024-03-12,US,TL,28.5
2024-03-13,EU,TL,30.0
2024-03-13,EU,US,1.0526315789473684
2024-03-13,TL,EU,0.03333333333333333
2024-03-13,TL,US,0.03508771929824561
2024-03-13,US,EU,0.95
2024-03-13,US,KZT,470.0
2024-03-13,US,TL,28.5
2024-03-14,EU,TL,30.0
2024-03-14,EU,US,1.0526315789473684
2024-03-14,TL,EU,0.03333333333333333
2024-03-14,TL,US,0.03508771929824561
2024-03-14,US,EU,0.95
2024-03-14,US,KZT,470.0
2024-03-14,US,TL,28.5
2024-03-15,EU,TL,30.0
2024-03-15,EU,US,1.0526315789473684
2024-03-15,TL,EU,0.03333333333333333
2024-03-15,TL,US,0.03508771929824561
2024-03-15,US,EU,0.95
2024-03-15,US,KZT,470.0
2024-03-15,US,TL,28.5
2024-03-16,EU,TL,30.0
2024-03-16,EU,US,1.0526315789473684
2024-03-16,TL,EU,0.03333333333333333
2024-03-16,TL,US,0.03508771929824561
2024-03-16,US,EU,0.95
2024-03-16,US,KZT,470.0
2024-03-16,US,TL,28.5
2024-03-17,EU,TL,30.0
2024-03-17,EU,US,1.0526315789473684
2024-03-17,TL,EU,0.03333333333333333
2024-03-17,TL,US,0.03508771929824561
2024-03-17,US,EU,0.95
2024-03-17,US,KZT,470.0
2024-03-17,US,TL,28.5
2024-03-18,EU,TL,30.0
2024-03-18,EU,US,1.0526315789473684
2024-03-18,TL,EU,0.03333333333333333
2024-03-18,TL,US,0.03508771929824561
2024-03-18,US,EU,0.95
2024-03-18,US,KZT,470.0
2024-03-18,US,TL,28.5
2024-03-19,EU,TL,30.0
2024-03-19,EU,US,1.0526315789473684
2024-03-19,TL,EU,0.03333333333333333
2024-03-19,TL,US,0.03508771929824561
2024-03-19,US,EU,0.95
2024-03-19,US,KZT,470.0
2024-03-19,US,TL,28.5
2024-03-20,EU,TL,30.0
2024-03-20,EU,US,1.0526315789473684
2024-03-20,TL,EU,0.03333333333333333
2024-03-20,TL,US,0.03508771929824561
2024-03-20,US,EU,0.95
2024-03-20,US,KZT,470.0
2024-03-20,US,TL,28.5
2024-03-21,EU,TL,30.0
2024-03-21,EU,US,1.0526315789473684
2024-03-21,TL,EU,0.03333333333333333
2024-03-21,TL,US,0.03508771929824561
2024-03-21,US,EU,0.95
2024-03-21,US,KZT,470.0
2024-03-21,US,TL,28.5
2024-03-22,EU,TL,30.0
2024-03-22,EU,US,1.0526315789473684
2024-03-22,TL,EU,0.03333333333333333
2024-03-22,TL,US,0.03508771929824561
2024-03-22,US,EU,0.95
2024-03-22,US,KZT,470.0
2024-03-22,US,TL,28.5
2024-03-23,EU,TL,30.0
