SKOD,RKOD,BedKod,Tip,Fiyat,ParaCinsi,FTarih,exCheck,insUN,insDT,UpdUN,UpdDT
244 1801,1660,0,01,69.0,US,2011-11-30 00:00:00,*,,,,
244 1802,0,0,01,62.0,US,2011-11-30 00:00:00,*,,,,
244 1802,84,0,01,62.0,US,2011-11-30 00:00:00,*,,,,
244 1802,1671,0,01,64.0,US,2011-11-30 00:00:00,*,,,,
244 1803,0,0,01,67.0,US,2011-11-30 00:00:00,*,,,,
244 1803,609,0,01,69.0,US,2011-11-30 00:00:00,*,,,,
244 1803,1664,0,01,69.0,US,2011-11-30 00:00:00,*,,,,
244 1803,1665,0,01,69.0,US,2011-11-30 00:00:00,*,,,,
244 1804,0,0,01,69.0,US,2011-11-30 00:00:00,*,,,,
244 1804,662,0,01,71.0,US,2011-11-30 00:00:00,*,,,,
244 1804,1331,0,01,71.0,US,2011-11-30 00:00:00,*,,,,
244 1805,0,0,01,71.0,US,2011-11-30 00:00:00,*,,,,
244 1805,1663,0,01,73.0,US,2011-11-30 00:00:00,*,,,,
244 1806,0,0,01,67.0,US,2011-11-30 00:00:00,*,,,,
244 1807,0,0,01,67.0,US,2011-11-30 00:00:00,*,,,,
244 1807,306,0,01,69.0,US,2011-11-30 00:00:00,*,,,,
244 1807,1669,0,01,69.0,US,2011-11-30 00:00:00,*,,,,
244 1807,1670,0,01,69.0,US,2011-11-30 00:00:00,*,,,,
244 1808,0,0,01,67.0,US,2011-11-30 00:00:00,*,,,,
244 1808,1666,0,01,69.0,US,2011-11-30 00:00:00,*,,,,
244 1808,1667,0,01,69.0,US,2011-11-30 00:00:00,*,,,,
244 1809,0,0,01,76.0,US,2011-11-30 00:00:00,*,,,,
244 1809,460,0,01,78.0,US,2011-11-30 00:00:00,*,,,,
244 1810,0,0,01,78.0,US,2011-11-30 00:00:00,*,,,,
244 1810,446,0,01,80.0,US,2011-11-30 00:00:00,*,,,,
244 1811,0,0,01,73.0,US,2011-11-30 00:00:00,*,,,,
244 1811,1339,0,01,75.0,US,2011-11-30 00:00:00,*,,,,
244 1812,4,0,01,73.0,US,2011-11-30 00:00:00,*,,,,
244 1812,468,0,01,75.0,US,2011-11-30 00:00:00,*,,,,
244 1813,0,0,01,67.0,US,2011-11-30 00:00:00,*,,,,
244 1813,1080,0,01,69.0,US,2011-11-30 00:00:00,*,,,,
244 1814,0,0,01,67.0,US,2011-11-30 00:00:00,*,,,,
244 1814,1672,0,01,69.0,US,2011-11-30 00:00:00,*,,,,
244 1815,0,0,01,63.0,US,2011-11-30 00:00:00,*,,,,
244 1815,17,0,01,63.0,US,2011-11-30 00:00:00,*,,,,
244 1815,303,0,01,65.0,US,2011-11-30 00:00:00,*,,,,
244 1816,0,0,01,71.0,US,2011-11-30 00:00:00,*,,,,
244 1816,1680,0,01,73.0,US,2011-11-30 00:00:00,*,,,,
244 1816,1681,0,01,73.0,US,2011-11-30 00:00:00,*,,,,
244 1817,0,0,01,69.0,US,2011-11-30 00:00:00,*,,,,
244 1817,1682,0,01,71.0,US,2011-11-30 00:00:00,*,,,,
244 1817,1683,0,01,71.0,US,2011-11-30 00:00:00,*,,,,
244 1818,0,0,01,71.0,US,2011-11-30 00:00:00,*,,,,
244 1818,1339,0,01,73.0,US,2011-11-30 00:00:00,*,,,,
244 1818,1684,0,01,73.0,US,2011-11-30 00:00:00,*,,,,
244 1819,0,0,01,,US,2011-11-22 00:00:00,*,,,,
244 1820,0,0,01,75.0,US,2011-11-30 00:00:00,*,,,,
244 1820,446,0,01,77.0,US,2011-11-30 00:00:00,*,,,,
244 1821,0,0,01,77.0,US,2011-11-30 00:00:00,*,,,,
244 1821,1704,0,01,79.0,US,2011-11-30 00:00:00,*,,,Hamzas,2014-01-22 20:00:30.903000
244 1822,0,0,01,75.0,US,2011-11-30 00:00:00,*,,,,
244 1823,0,0,01,69.0,US,2011-11-30 00:00:00,*,,,,
244 1824,0,0,01,69.0,US,2011-11-30 00:00:00,*,,,,
244 1825,0,0,01,62.0,US,2011-11-30 00:00:00,*,,,,
244 1825,1698,0,01,64.0,US,2011-11-30 00:00:00,*,,,,
244 1825,1699,0,01,64.0,US,2011-11-30 00:00:00,*,,,,
244 1825,1701,0,01,64.0,US,2011-11-30 00:00:00,*,,,,
244 1825,1702,0,01,64.0,US,2011-11-30 00:00:00,*,,,,
244 1826,0,0,01,72.0,US,2011-12-23 00:00:00,*,,,,
244 1827,0,0,01,67.0,US,2011-12-19 00:00:00,*,,,,
244 1828,0,0,01,,US,2011-12-05 00:00:00,*,,,,
244 1829,0,0,01,,US,2011-12-05 00:00:00,*,,,,
244 1830,0,0,01,,US,2011-12-05 00:00:00,*,,,,
244 1831,4,0,01,67.0,US,2011-12-06 00:00:00,*,,,,
244 1831,1595,0,01,67.0,US,2011-12-06 00:00:00,*,,,,
244 1831,1721,0,01,73.0,US,2011-12-05 00:00:00,*,,,,
244 1832,0,0,01,75.0,US,2011-12-05 00:00:00,*,,,,
244 1833,0,0,01,75.0,US,2011-12-05 00:00:00,*,,,,
244 1834,0,0,01,,US,2011-12-06 00:00:00,*,,,,
244 1835,0,0,01,,US,2011-12-06 00:00:00,*,,,,
244 1836,0,0,01,,US,2011-12-06 00:00:00,*,,,,
244 1837,0,0,01,,US,2011-12-06 00:00:00,*,,,,
244 1838,0,0,01,,US,2011-12-06 00:00:00,*,,,,
244 1839,0,0,01,,US,2011-12-06 00:00:00,*,,,,
244 1841,0,0,01,,US,2011-12-06 00:00:00,*,,,,
244 1842,0,0,01,,US,2011-12-06 00:00:00,*,,,,
244 1843,0,0,01,,US,2011-12-06 00:00:00,*,,,,
244 1844,0,0,01,,US,2011-12-06 00:00:00,*,,,,
244 1845,0,0,01,,US,2011-12-06 00:00:00,*,,,,
244 1846,0,0,01,67.0,US,2012-01-06 00:00:00,*,,,,
244 1847,0,0,01,75.0,US,2011-12-08 00:00:00,*,,,,
244 1847,1961,0,01,,US,2011-12-23 00:00:00,,,,,
244 1848,0,0,01,,US,2011-12-09 00:00:00,*,,,,
244 1849,0,0,01,,US,2011-12-09 00:00:00,*,,,,
244 1850,0,0,01,62.0,US,2011-12-09 00:00:00,*,,,,
244 1851,0,0,01,,US,2011-12-09 00:00:00,*,,,,
244 1852,0,0,01,,US,2011-12-17 00:00:00,*,,,,
244 1853,0,0,01,,US,2011-12-17 00:00:00,*,,,,
244 1854,0,0,01,78.0,US,2011-12-19 00:00:00,*,,,,
244 1854,453,0,01,80.0,US,2011-12-23 00:00:00,*,,,,
244 1855,0,0,01,,US,2011-12-17 00:00:00,*,,,,
244 1856,0,0,01,,US,2011-12-17 00:00:00,*,,,,
244 1857,0,0,01,,US,2011-12-17 00:00:00,*,,,,
244 1858,0,0,01,,US,2011-12-17 00:00:00,*,,,,
244 1859,0,0,01,75.0,US,2011-12-19 00:00:00,*,,,,
244 1860,0,0,01,75.0,US,2011-12-20 00:00:00,*,,,,
244 1861,0,0,01,78.0,US,2011-12-19 00:00:00,*,,,,
244 1862,0,0,01,75.0,US,2011-12-20 00:00:00,*,,,,
244 1863,0,0,01,,US,2011-12-20 00:00:00,*,,,,
244 1864,0,0,01,75.0,US,2011-12-20 00:00:00,*,,,,
244 1865,0,0,01,73.0,US,2011-12-20 00:00:00,*,,,,
244 1866,0,0,01,73.0,US,2011-12-20 00:00:00,*,,,,
244 1867,0,0,01,67.0,US,2011-12-19 00:00:00,*,,,,
244 1868,0,0,01,,US,2011-12-27 00:00:00,*,,,,
244 1869,0,0,01,75.0,US,2011-12-23 00:00:00,*,,,,
244 1869,1964,0,01,78.0,US,2012-08-17 00:00:00,*,,,,
244 1870,0,0,01,75.0,US,2011-12-23 00:00:00,*,,,,
244 1871,0,0,01,67.0,US,2011-12-23 00:00:00,*,,,,
244 1872,0,0,01,,US,2011-12-23 00:00:00,*,,,,
244 1873,0,0,01,,US,2011-12-23 00:00:00,*,,,,
244 1874,0,0,01,75.0,US,2011-12-23 00:00:00,*,,,,
244 1874,1961,0,01,83.0,US,2011-12-23 00:00:00,*,,,,
244 1875,0,0,01,77.0,US,2011-12-23 00:00:00,*,,,Hamzas,2014-01-22 20:00:30.830000
244 1875,0,0,10,150.0,US,2013-10-28 00:00:00,*,,,,
244 1875,1963,0,01,77.0,US,2011-12-23 00:00:00,*,,,,
244 1876,0,0,01,75.0,US,2011-12-23 00:00:00,*,,,,
244 1876,1962,0,01,77.0,US,2011-12-23 00:00:00,*,,,,
244 1877,0,0,01,67.0,US,2011-12-23 00:00:00,*,,,,
244 1878,0,0,01,67.0,US,2011-12-23 00:00:00,*,,,,
244 1878,1961,0,01,74.0,US,2011-12-23 00:00:00,*,,,,
244 1879,0,0,01,70.0,US,2011-12-23 00:00:00,*,,,,
244 1880,0,0,01,,US,2011-12-23 00:00:00,*,,,,
244 1881,0,0,01,,US,2011-12-23 00:00:00,*,,,,
244 1882,0,0,01,,US,2011-12-27 00:00:00,*,,,,
244 1883,0,0,01,67.0,US,2011-12-27 00:00:00,*,,,,
244 1884,0,0,01,67.0,US,2011-12-27 00:00:00,*,,,,
244 1885,0,0,01,,US,2011-12-27 00:00:00,*,,,,
244 1886,0,0,01,,US,2011-12-27 00:00:00,*,,,,
244 1887,0,0,01,,US,2011-12-27 00:00:00,*,,,,
244 1888,0,0,01,,US,2011-12-27 00:00:00,*,,,,
244 1889,0,0,01,,US,2012-01-02 00:00:00,*,,,,
244 1890,0,0,01,,US,2012-01-02 00:00:00,*,,,,
244 1891,0,0,01,,US,2012-01-02 00:00:00,*,,,,
244 1892,0,0,01,,US,2012-01-02 00:00:00,*,,,,
244 1893,0,0,01,,US,2012-01-02 00:00:00,*,,,,
244 1894,0,0,01,,US,2012-01-02 00:00:00,*,,,,
244 1895,0,0,01,,US,2012-01-02 00:00:00,*,,,,
244 1896,0,0,01,,US,2012-01-02 00:00:00,*,,,,
244 1897,0,0,01,,US,2012-01-02 00:00:00,*,,,,
244 1898,0,0,01,,US,2012-01-06 00:00:00,*,,,,
244 1899,0,0,01,,US,2012-01-06 00:00:00,*,,,,
244 1900,0,0,01,,US,2012-01-06 00:00:00,*,,,,
244 1901,0,0,01,,US,2012-01-06 00:00:00,*,,,,
244 1902,0,0,01,,US,2012-01-06 00:00:00,*,,,,
244 1903,0,0,01,,US,2012-01-06 00:00:00,*,,,,
244 1904,0,0,01,,US,2012-01-06 00:00:00,*,,,,
244 1905,0,0,01,,US,2012-01-06 00:00:00,*,,,,
244 1906,0,0,01,,US,2012-01-06 00:00:00,*,,,,
244 1907,0,0,01,,US,2012-01-10 00:00:00,*,,,,
244 1908,0,0,01,,US,2012-01-10 00:00:00,*,,,,
244 1909,0,0,01,,US,2012-01-10 00:00:00,*,,,,
244 1910,0,0,01,,US,2012-01-10 00:00:00,*,,,,
244 1911,0,0,01,,US,2012-01-10 00:00:00,*,,,,
244 1912,0,0,01,,US,2012-01-13 00:00:00,*,,,,
244 1914,0,0,01,,US,2012-01-16 00:00:00,*,,,,
244 1915,0,0,01,,US,2012-01-16 00:00:00,*,,,,
244 1917,0,0,01,,US,2012-01-19 00:00:00,*,,,,
244 1918,0,0,01,,US,2012-01-19 00:00:00,*,,,,
244 1919,0,0,01,,US,2012-01-19 00:00:00,*,,,,
244 1920,0,0,01,,US,2012-01-19 00:00:00,*,,,,
244 1922,0,0,01,,US,2012-01-23 00:00:00,*,,,,
244 1923,0,0,01,,US,2012-02-06 00:00:00,*,,,,
244 1924,0,0,01,,US,2012-01-23 00:00:00,*,,,,
244 1925,0,0,01,,US,2012-01-30 00:00:00,*,,,,
244 1926,0,0,01,,US,2012-01-30 00:00:00,*,,,,
244 1927,0,0,01,,US,2012-01-30 00:00:00,*,,,,
244 1928,0,0,01,,US,2012-01-30 00:00:00,*,,,,
244 1934,0,0,01,,US,2012-02-06 00:00:00,*,,,,
244 1935,0,0,01,,US,2012-02-06 00:00:00,*,,,,
244 1936,0,0,01,,US,2012-02-06 00:00:00,*,,,,
244 1937,0,0,01,,US,2012-02-06 00:00:00,*,,,,
244 1938,0,0,01,,US,2012-02-06 00:00:00,*,,,,
244 1939,0,0,01,,US,2012-02-06 00:00:00,*,,,,
244 1940,0,0,01,,US,2012-02-06 00:00:00,*,,,,
244 1942,0,0,01,67.0,US,2012-02-07 00:00:00,*,,,,
244 1944,0,0,01,,US,2012-02-10 00:00:00,*,,,,
244 1944,0,0,10,144.0,US,2013-11-09 00:00:00,*,,,Hamzas,2013-11-09 13:48:10.730000
244 1945,0,0,01,,US,2012-02-10 00:00:00,*,,,,
244 1946,0,0,01,,US,2012-02-10 00:00:00,*,,,,
244 1950,0,0,01,,US,2012-02-15 00:00:00,*,,,,
244 1951,0,0,01,,US,2012-02-15 00:00:00,*,,,,
244 1952,0,0,01,,US,2012-02-15 00:00:00,*,,,,
244 1953,0,0,01,,US,2012-02-15 00:00:00,*,,,,
244 1954,0,0,01,,US,2012-02-15 00:00:00,*,,,,
244 1956,0,0,01,,US,2012-02-15 00:00:00,*,,,,
244 1957,0,0,01,,US,2012-02-15 00:00:00,*,,,,
244 1960,0,0,01,,US,2012-02-27 00:00:00,*,,,,
244 1961,0,0,01,,US,2012-03-06 00:00:00,*,,,,
244 1962,0,0,01,,US,2012-02-27 00:00:00,*,,,,
244 1963,0,0,01,,US,2012-02-27 00:00:00,*,,,,
244 1964,0,0,01,,US,2012-02-27 00:00:00,*,,,,
244 1965,0,0,01,,US,2012-02-27 00:00:00,*,,,,
244 1966,0,0,01,,US,2012-02-27 00:00:00,*,,,,
244 1967,0,0,01,,US,2012-02-27 00:00:00,*,,,,
244 1968,0,0,01,,US,2012-02-27 00:00:00,*,,,,
244 1969,0,0,01,,US,2012-02-27 00:00:00,*,,,,
244 1973,0,0,01,,US,2012-03-02 00:00:00,*,,,,
244 1974,0,0,01,,US,2012-03-02 00:00:00,*,,,,
244 1975,0,0,01,,US,2012-03-02 00:00:00,*,,,,
244 1976,0,0,01,,US,2012-03-02 00:00:00,*,,,,
244 1977,0,0,01,,US,2012-03-02 00:00:00,*,,,,
244 1978,0,0,01,,US,2012-03-02 00:00:00,*,,,,
244 1979,0,0,01,,US,2012-03-02 00:00:00,*,,,,
244 1980,0,0,01,,US,2012-03-08 00:00:00,*,,,,
244 1981,0,0,01,,US,2012-03-06 00:00:00,*,,,,
244 1982,0,0,01,,US,2012-03-06 00:00:00,*,,,,
244 1983,0,0,01,,US,2012-03-06 00:00:00,*,,,,
244 1984,0,0,01,,US,2012-03-08 00:00:00,*,,,,
244 1985,0,0,01,,US,2012-03-08 00:00:00,*,,,,
244 1986,0,0,01,,US,2012-03-08 00:00:00,*,,,,
244 1987,0,0,01,,US,2012-03-08 00:00:00,*,,,,
244 1988,0,0,01,,US,2012-03-08 00:00:00,*,,,,
244 1989,0,0,01,,US,2012-03-08 00:00:00,*,,,,
244 1991,0,0,01,,US,2012-03-09 00:00:00,*,,,,
244 1992,0,0,01,,US,2012-03-13 00:00:00,*,,,,
244 1993,0,0,01,,US,2012-03-13 00:00:00,*,,,,
244 1994,0,0,01,,US,2012-03-16 00:00:00,*,,,,
244 1995,0,0,01,,US,2012-05-01 00:00:00,*,,,,
244 1996,0,0,01,,US,2012-03-13 00:00:00,*,,,,
244 1997,0,0,01,,US,2012-03-13 00:00:00,*,,,,
244 1999,0,0,01,,US,2012-03-16 00:00:00,*,,,,
244 2000,0,0,01,,US,2012-03-16 00:00:00,*,,,,
244 2001,0,0,01,,US,2012-03-16 00:00:00,*,,,,
244 2002,0,0,01,,US,2012-03-16 00:00:00,*,,,,
244 2003,0,0,01,,US,2012-03-17 00:00:00,*,,,,
244 2008,0,0,01,,US,2012-03-28 00:00:00,*,,,,
244 2009,0,0,01,,US,2012-03-28 00:00:00,*,,,,
244 2010,0,0,01,,US,2012-03-28 00:00:00,*,,,,
244 2011,0,0,01,,US,2012-03-28 00:00:00,*,,,,
244 2012,0,0,01,,US,2012-04-02 00:00:00,*,,,,
244 2013,0,0,01,,US,2012-04-02 00:00:00,*,,,,
244 2014,0,0,01,,US,2012-04-05 00:00:00,*,,,,
244 2015,0,0,01,,US,2012-04-05 00:00:00,*,,,,
244 2016,0,0,01,,US,2012-04-05 00:00:00,*,,,,
244 2017,0,0,01,,US,2012-04-05 00:00:00,*,,,,
244 2018,0,0,01,,US,2012-04-05 00:00:00,*,,,,
244 2019,0,0,01,,US,2012-04-12 00:00:00,*,,,,
244 2021,0,0,01,,US,2012-04-12 00:00:00,*,,,,
244 2022,0,0,01,,US,2012-04-12 00:00:00,*,,,,
244 2023,0,0,01,,US,2012-04-12 00:00:00,*,,,,
244 2024,0,0,01,,US,2012-04-12 00:00:00,*,,,,
244 2025,0,0,01,,US,2012-04-12 00:00:00,*,,,,
244 2026,0,0,01,,US,2012-04-12 00:00:00,*,,,,
244 2027,0,0,01,,US,2012-04-12 00:00:00,*,,,,
244 2028,0,0,01,,US,2012-04-12 00:00:00,*,,,,
244 2029,0,0,01,,US,2012-04-17 00:00:00,*,,,,
244 203,4,0,10,60.0,US,2022-05-12 00:00:00,,,,,
244 203,14356,0,10,60.0,US,2022-05-12 00:00:00,,,,,
244 2030,0,0,01,,US,2012-04-17 00:00:00,*,,,,
244 2031,0,0,01,,US,2012-04-17 00:00:00,*,,,,
244 2032,0,0,01,,US,2012-04-17 00:00:00,*,,,,
244 204,0,0,10,110.0,US,2022-12-15 00:00:00,*,,,,
244 2052,0,0,01,69.0,US,2012-08-23 00:00:00,*,,,,
244 2055,0,0,01,,US,2012-06-05 00:00:00,*,,,,
244 2056,0,0,10,138.0,US,2013-11-04 00:00:00,*,,,Mehmeta,2013-11-04 17:59:41.077000
244 2057,0,0,01,,US,2012-06-05 00:00:00,*,,,,
244 2058,0,0,01,,US,2012-06-05 00:00:00,*,,,,
244 2060,0,0,01,,US,2012-06-05 00:00:00,*,,,,
244 2063,0,0,01,,US,2012-07-03 00:00:00,*,,,,
244 2065,0,0,10,138.0,US,2013-10-28 00:00:00,*,,,,
244 2070,0,0,01,,US,2012-06-05 00:00:00,,,,,
244 2070,0,0,10,130.0,US,2013-10-28 00:00:00,*,,,,
244 2071,0,0,01,,US,2012-06-05 00:00:00,*,,,,
244 2073,0,0,01,,US,2012-06-05 00:00:00,*,,,,
244 2075,0,0,01,,US,2012-06-05 00:00:00,,,,,
244 2075,0,0,10,144.0,US,2013-11-02 00:00:00,*,,,,
244 2076,0,0,01,,US,2012-06-05 00:00:00,*,,,,
244 2077,0,0,01,,US,2012-06-05 00:00:00,*,,,,
244 2078,0,0,01,,US,2012-06-05 00:00:00,*,,,,
244 2079,0,0,01,,US,2012-06-05 00:00:00,*,,,,
244 208,36,0,10,60.0,US,2022-05-12 00:00:00,,,,,
244 2080,0,0,01,,US,2012-06-05 00:00:00,*,,,,
244 2081,0,0,01,69.0,US,2012-08-23 00:00:00,*,,,,
244 2086,0,0,01,,US,2012-06-05 00:00:00,*,,,,
244 2087,0,0,01,,US,2012-06-05 00:00:00,*,,,,
244 2092,0,0,01,69.0,US,2012-09-13 00:00:00,*,,,,
244 2100,0,0,01,,US,2012-06-05 00:00:00,*,,,,
244 2101,0,0,01,,US,2012-06-05 00:00:00,*,,,,
244 2102,0,0,01,,US,2012-06-05 00:00:00,*,,,,
244 2107,0,0,01,,US,2012-06-05 00:00:00,*,,,,
244 2108,0,0,01,,US,2012-06-05 00:00:00,*,,,,
244 2109,0,0,01,,US,2012-06-05 00:00:00,*,,,,
244 2110,0,0,01,,US,2012-07-09 00:00:00,*,,,,
244 2111,0,0,01,,US,2012-06-14 00:00:00,*,,,,
244 2112,0,0,01,,US,2012-06-14 00:00:00,*,,,,
244 2113,0,0,01,,US,2012-06-14 00:00:00,*,,,,
244 2114,0,0,01,,US,2012-06-14 00:00:00,*,,,,
244 2115,0,0,01,,US,2012-06-14 00:00:00,*,,,,
244 2116,0,0,01,,US,2012-06-14 00:00:00,*,,,,
244 2117,0,0,01,,US,2012-06-14 00:00:00,*,,,,
244 2119,0,0,01,,US,2012-06-13 00:00:00,*,,,,
244 212,11889,0,10,110.0,US,2022-09-06 00:00:00,,,,,
244 2120,0,0,01,,US,2012-06-13 00:00:00,*,,,,
244 2123,0,0,01,,US,2012-06-14 00:00:00,*,,,,
244 2124,0,0,01,,US,2012-06-13 00:00:00,*,,,,
244 2125,0,0,01,,US,2012-06-14 00:00:00,*,,,,
244 2126,0,0,01,,US,2012-06-14 00:00:00,*,,,,
244 2127,0,0,01,,US,2012-06-14 00:00:00,*,,,,
244 2128,0,0,01,,US,2012-06-13 00:00:00,*,,,,
244 2129,0,0,01,,US,2012-06-13 00:00:00,*,,,,
244 213,0,0,10,80.0,US,2022-11-14 00:00:00,*,,,,
244 2130,0,0,01,,US,2012-06-14 00:00:00,*,,,,
244 2132,0,0,01,,US,2012-06-14 00:00:00,*,,,,
244 2133,0,0,01,,US,2012-06-14 00:00:00,*,,,,
244 2134,0,0,01,,US,2012-06-14 00:00:00,*,,,,
244 2135,0,0,01,,US,2012-06-13 00:00:00,*,,,,
244 2136,0,0,01,,US,2012-06-14 00:00:00,*,,,,
244 2140,0,0,01,,US,2012-06-14 00:00:00,*,,,,
244 2141,0,0,01,,US,2012-06-14 00:00:00,*,,,,
244 2142,0,0,10,168.0,US,2013-10-28 00:00:00,*,,,,
244 2143,0,0,01,110.0,US,2012-09-14 00:00:00,*,,,,
244 2145,0,0,01,110.0,US,2012-08-11 00:00:00,*,,,,
244 2149,0,0,01,,US,2012-07-09 00:00:00,*,,,,
244 2151,0,0,01,,US,2012-07-09 00:00:00,*,,,,
244 2152,0,0,01,,US,2012-07-09 00:00:00,*,,,,
244 2153,0,0,01,,US,2012-07-09 00:00:00,*,,,,
244 2154,0,0,01,,US,2012-07-09 00:00:00,*,,,,
244 2155,0,0,01,,US,2012-07-09 00:00:00,*,,,,
244 2156,0,0,01,,US,2012-07-09 00:00:00,*,,,,
244 2157,0,0,01,,US,2012-07-09 00:00:00,*,,,,
244 2158,0,0,01,,US,2012-07-09 00:00:00,*,,,,
244 2159,0,0,01,,US,2012-07-09 00:00:00,*,,,,
244 216,0,0,10,150.0,US,2022-11-01 00:00:00,*,,,,
244 216,14383,0,10,110.0,US,2022-11-01 00:00:00,,,,,
244 2160,0,0,01,,US,2012-07-09 00:00:00,*,,,,
244 2161,0,0,01,,US,2012-07-09 00:00:00,*,,,,
244 2162,0,0,01,,US,2012-07-09 00:00:00,*,,,,
244 2163,0,0,01,,US,2012-07-09 00:00:00,*,,,,
244 2164,0,0,01,,US,2012-07-13 00:00:00,*,,,,
244 2165,0,0,01,,US,2012-07-13 00:00:00,*,,,,
244 2166,0,0,01,,US,2012-07-13 00:00:00,*,,,,
244 2167,0,0,01,,US,2012-07-13 00:00:00,*,,,,
244 2168,0,0,01,,US,2012-07-13 00:00:00,*,,,,
244 2169,0,0,01,,US,2012-07-14 00:00:00,*,,,,
244 2176,0,0,01,,US,2012-07-20 00:00:00,*,,,,
244 2179,0,0,01,,US,2012-08-08 00:00:00,*,,,,
244 2195,0,0,01,,US,2012-09-05 00:00:00,*,,,,
244 2196,0,0,01,115.0,US,2012-09-05 00:00:00,*,,,,
244 2198,0,0,01,,US,2012-10-05 00:00:00,*,,,,
244 220,0,0,10,130.0,US,2022-11-01 00:00:00,*,,,,
244 2202,0,0,01,,US,2012-09-28 00:00:00,*,,,,
244 2203 ,0,0,01,,US,2012-09-28 00:00:00,*,,,,
244 2204,0,0,01,,US,2012-10-05 00:00:00,*,,,,
244 2205,0,0,01,,US,2012-10-05 00:00:00,*,,,,
244 2206,0,0,01,,US,2012-10-05 00:00:00,*,,,,
244 222,0,0,10,110.0,US,2022-11-01 00:00:00,*,,,,
244 223,14374,0,10,60.0,US,2022-05-12 00:00:00,,,,,
244 223,14376,0,10,60.0,US,2022-05-12 00:00:00,,,,,
244 2240,0,0,10,130.0,US,2014-01-30 00:00:00,*,,,,
244 2253,0,0,10,130.0,US,2013-11-13 00:00:00,*,,,Hamzas,2013-11-13 14:58:58.657000
244 2254,0,0,10,150.0,US,2013-11-13 00:00:00,*,,,Hamzas,2013-11-13 14:58:58.660000
244 2255,0,0,10,138.0,US,2013-11-04 00:00:00,*,,,,
244 2260,0,0,10,148.0,US,2013-11-05 00:00:00,*,,,Mehmeta,2013-11-05 15:27:28.580000
244 2287,0,0,10,156.0,US,2013-10-28 00:00:00,*,,,,
244 234,0,0,10,90.0,US,2022-11-14 00:00:00,*,,,,
244 235,0,0,10,150.0,US,2022-11-01 00:00:00,*,,,,
244 235,14436,0,10,110.0,US,2022-11-01 00:00:00,,,,hakank,2022-11-01 03:03:28.147000
244 2359,0,0,01,,US,2013-02-20 00:00:00,*,,,,
244 236,0,0,10,90.0,US,2022-11-11 00:00:00,*,,,,
244 237 ,0,0,10,90.0,US,2022-11-16 00:00:00,*,,,,
244 2380,0,0,01,,US,2013-03-07 00:00:00,*,,,,
244 239,0,0,10,90.0,US,2022-11-11 00:00:00,*,,,,
244 2390,0,0,10,144.0,US,2013-11-13 00:00:00,*,,,Hamzas,2013-11-13 14:58:58.660000
244 2461,0,0,10,170.0,US,2013-11-04 00:00:00,*,,,,
244 2481,0,0,10,130.0,US,2014-01-30 00:00:00,*,,,,
244 2483,0,0,10,144.0,US,2013-10-28 00:00:00,*,,,,
244 2510,0,0,10,148.0,US,2013-11-04 00:00:00,*,,,,
244 2512,0,0,10,134.0,US,2013-11-13 00:00:00,*,,,Hamzas,2013-11-13 14:58:58.660000
244 2513,0,0,10,138.0,US,2013-11-05 00:00:00,*,,,Mehmeta,2013-11-05 15:27:39.320000
244 2514,0,0,10,140.0,US,2013-10-28 00:00:00,*,,,,
244 252,0,0,10,110.0,US,2022-11-01 00:00:00,*,,,,
244 2532,0,0,10,166.0,US,2013-11-07 00:00:00,*,,,Hamzas,2013-11-07 10:58:20.897000
244 2533,0,0,10,144.0,US,2013-11-02 00:00:00,*,,,,
244 2540,0,0,10,180.0,US,2022-11-14 00:00:00,*,,,paolettistore1,2022-11-14 14:56:29.653000
244 2566,0,0,10,180.0,US,2022-11-14 00:00:00,*,,,paolettistore1,2022-11-14 14:57:12.230000
244 2605,0,0,10,168.0,US,2013-11-02 00:00:00,*,,,,
244 2612,0,0,10,148.0,US,2013-11-01 00:00:00,*,,,,
244 2638,0,0,10,170.0,US,2013-11-07 00:00:00,*,,,Hamzas,2013-11-07 10:58:20.897000
244 2641,0,0,10,230.0,US,2013-11-09 00:00:00,*,,,Hamzas,2013-11-09 13:48:13.053000
244 2663,0,0,10,230.0,US,2013-11-05 00:00:00,*,,,Mehmeta,2013-11-05 15:27:51.570000
244 2799,0,0,10,138.0,US,2014-02-07 00:00:00,*,,,,
244 2846,0,0,10,140.0,US,2014-02-11 00:00:00,*,,,Hamzas,2014-02-11 16:23:53.930000
244 300,0,0,01,58.0,US,2011-07-12 00:00:00,*,,,,
244 300,525,0,01,58.0,US,2011-05-31 00:00:00,*,,,,
244 300,14775,0,10,90.0,US,2022-12-22 00:00:00,,,,,
244 300,14776,0,10,90.0,US,2022-12-22 00:00:00,,,,,
244 300,15671,0,10,90.0,US,2022-12-22 00:00:00,,,,,
244 300-A,0,0,01,58.0,US,2011-07-12 00:00:00,*,,,,
244 3013,0,0,10,110.0,US,2022-11-11 00:00:00,*,,,,
244 302,16068,0,10,100.0,US,2022-05-21 00:00:00,,,,,
244 306,0,0,01,62.0,US,2011-05-31 00:00:00,*,,,,
244 307,0,0,01,75.0,US,2012-11-08 00:00:00,*,,,,
244 307-A,0,0,01,65.0,US,2011-07-12 00:00:00,*,,,,
244 309,0,0,01,62.0,US,2011-05-31 00:00:00,*,,,,
244 312,0,0,01,58.0,US,2011-07-12 00:00:00,*,,,,
244 314,14764,0,10,60.0,US,2022-05-12 00:00:00,,,,,
