SKod,Modul,MKod,kgid,insUN,insDT,insApp,updUN,updDT,updApp
LNRCNKYST86,B,22,4305,,,,,,
LNRCNKYST86,B,23,4306,,,,,,
LNRCNKYST86,B,24,4307,,,,,,
LNRCNKYST860,B,20,4308,,,,,,
LNRCNKYST860,B,21,4309,,,,,,
LNRCNKYST860,B,22,4310,,,,,,
LNRCNKYST860,B,23,4311,,,,,,
LNRCNKYST860,B,24,4312,,,,,,
LNRCNKYST87,B,20,4313,,,,,,
LNRCNKYST87,B,21,4314,,,,,,
LNRCNKYST87,B,22,4315,,,,,,
LNRCNKYST87,B,23,4316,,,,,,
LNRCNKYST87,B,24,4317,,,,,,
LNRCNKYST88,B,20,4318,,,,,,
LNRCNKYST88,B,21,4319,,,,,,
LNRCNKYST88,B,22,4320,,,,,,
LNRCNKYST88,B,23,4321,,,,,,
LNRCNKYST88,B,24,4322,,,,,,
LNRCNKZFT100,B,20,5942,,,,,,
LNRCNKZFT100,B,21,5943,,,,,,
LNRCNKZFT100,B,22,5944,,,,,,
LNRCNKZFT100,B,23,5945,,,,,,
LNRCNKZFT100,B,24,5946,,,,,,
LNRCNKZFT501,B,20,7769,MUAZ,2025-02-25 18:28:14.470000,KGShop,,,
LNRCNKZFT501,B,21,7768,MUAZ,2025-02-25 18:28:14.457000,KGShop,,,
LNRCNKZFT501,B,22,7770,MUAZ,2025-02-25 18:28:14.480000,KGShop,,,
LNRCNKZFT501,B,23,7771,MUAZ,2025-02-25 18:28:14.507000,KGShop,,,
LNRCNKZFT501,B,24,7772,MUAZ,2025-02-25 18:28:14.517000,KGShop,,,
LNRCNKZFT503,B,20,7773,MUAZ,2025-02-25 18:29:35.067000,KGShop,,,
LNRCNKZFT503,B,21,7774,MUAZ,2025-02-25 18:29:35.077000,KGShop,,,
LNRCNKZFT503,B,22,7775,MUAZ,2025-02-25 18:29:35.120000,KGShop,,,
LNRCNKZFT503,B,23,7776,MUAZ,2025-02-25 18:29:35.160000,KGShop,,,
LNRCNKZFT503,B,24,7777,MUAZ,2025-02-25 18:29:35.187000,KGShop,,,
LNRCNKZFT504,B,20,7778,MUAZ,2025-02-25 18:30:42.533000,KGShop,,,
LNRCNKZFT504,B,21,7779,MUAZ,2025-02-25 18:30:42.557000,KGShop,,,
LNRCNKZFT504,B,22,7780,MUAZ,2025-02-25 18:30:42.567000,KGShop,,,
LNRCNKZFT504,B,23,7781,MUAZ,2025-02-25 18:30:42.577000,KGShop,,,
LNRCNKZFT504,B,24,7782,MUAZ,2025-02-25 18:30:42.600000,KGShop,,,
LNRCNKZFT510,B,20,7808,MUAZ,2025-02-25 18:38:11.700000,KGShop,,,
LNRCNKZFT510,B,21,7809,MUAZ,2025-02-25 18:38:11.753000,KGShop,,,
LNRCNKZFT510,B,22,7810,MUAZ,2025-02-25 18:38:11.800000,KGShop,,,
LNRCNKZFT510,B,23,7811,MUAZ,2025-02-25 18:38:11.853000,KGShop,,,
LNRCNKZFT510,B,24,7812,MUAZ,2025-02-25 18:38:11.903000,KGShop,,,
LNRCNKZFT512,B,20,7783,MUAZ,2025-02-25 18:31:53.697000,KGShop,,,
LNRCNKZFT512,B,21,7784,MUAZ,2025-02-25 18:31:53.707000,KGShop,,,
LNRCNKZFT512,B,22,7785,MUAZ,2025-02-25 18:31:53.717000,KGShop,,,
LNRCNKZFT512,B,23,7786,MUAZ,2025-02-25 18:31:53.727000,KGShop,,,
LNRCNKZFT512,B,24,7787,MUAZ,2025-02-25 18:31:53.737000,KGShop,,,
LNRCNKZFT600,B,20,7798,MUAZ,2025-02-25 18:35:26.407000,KGShop,,,
LNRCNKZFT600,B,21,7799,MUAZ,2025-02-25 18:35:26.417000,KGShop,,,
LNRCNKZFT600,B,22,7800,MUAZ,2025-02-25 18:35:26.427000,KGShop,,,
LNRCNKZFT600,B,23,7801,MUAZ,2025-02-25 18:35:26.443000,KGShop,,,
LNRCNKZFT600,B,24,7802,MUAZ,2025-02-25 18:35:26.460000,KGShop,,,
LNRCNKZFT601,B,20,7793,MUAZ,2025-02-25 18:34:15.333000,KGShop,,,
LNRCNKZFT601,B,21,7794,MUAZ,2025-02-25 18:34:15.343000,KGShop,,,
LNRCNKZFT601,B,22,7795,MUAZ,2025-02-25 18:34:15.353000,KGShop,,,
LNRCNKZFT601,B,23,7796,MUAZ,2025-02-25 18:34:15.363000,KGShop,,,
LNRCNKZFT601,B,24,7797,MUAZ,2025-02-25 18:34:15.387000,KGShop,,,
LNRCNKZFT603,B,20,7788,MUAZ,2025-02-25 18:32:58.360000,KGShop,,,
LNRCNKZFT603,B,21,7789,MUAZ,2025-02-25 18:32:58.370000,KGShop,,,
LNRCNKZFT603,B,22,7790,MUAZ,2025-02-25 18:32:58.380000,KGShop,,,
LNRCNKZFT603,B,23,7791,MUAZ,2025-02-25 18:32:58.387000,KGShop,,,
LNRCNKZFT603,B,24,7792,MUAZ,2025-02-25 18:32:58.397000,KGShop,,,
LNRCNKZFT604,B,20,7803,MUAZ,2025-02-25 18:36:32.843000,KGShop,,,
LNRCNKZFT604,B,21,7804,MUAZ,2025-02-25 18:36:32.857000,KGShop,,,
LNRCNKZFT604,B,22,7805,MUAZ,2025-02-25 18:36:32.870000,KGShop,,,
LNRCNKZFT604,B,23,7806,MUAZ,2025-02-25 18:36:32.880000,KGShop,,,
LNRCNKZFT604,B,24,7807,MUAZ,2025-02-25 18:36:32.897000,KGShop,,,
LNRCNKZFT814,B,20,5962,,,,,,
LNRCNKZFT814,B,21,5963,,,,,,
LNRCNKZFT814,B,22,5964,,,,,,
LNRCNKZFT814,B,23,5965,,,,,,
LNRCNKZFT814,B,24,5966,,,,,,
LNRCNKZFT820,B,20,5937,,,,,,
LNRCNKZFT820,B,21,5938,,,,,,
LNRCNKZFT820,B,22,5939,,,,,,
LNRCNKZFT820,B,23,5940,,,,,,
LNRCNKZFT820,B,24,5941,,,,,,
LNRCNKZR952,B,20,4323,,,,,,
LNRCNKZR952,B,21,4324,,,,,,
LNRCNKZR952,B,22,4325,,,,,,
LNRCNKZR952,B,23,4326,,,,,,
LNRCNKZR952,B,24,4327,,,,,,
LNRCNKZR953,B,20,4328,,,,,,
LNRCNKZR953,B,21,4329,,,,,,
LNRCNKZR953,B,22,4330,,,,,,
LNRCNKZR953,B,23,4331,,,,,,
LNRCNKZR953,B,24,4332,,,,,,
LNRCNKZR956,B,20,4333,,,,,,
LNRCNKZR956,B,21,4334,,,,,,
LNRCNKZR956,B,22,4335,,,,,,
LNRCNKZR956,B,23,4336,,,,,,
LNRCNKZR956,B,24,4337,,,,,,
LNRCNKZZ1401,B,20,4338,,,,,,
LNRCNKZZ1401,B,21,4339,,,,,,
LNRCNKZZ1401,B,22,4340,,,,,,
LNRCNKZZ1401,B,23,4341,,,,,,
LNRCNKZZ1401,B,24,4342,,,,,,
LNRCNKZZ1402,B,20,4343,,,,,,
LNRCNKZZ1402,B,21,4344,,,,,,
LNRCNKZZ1402,B,22,4345,,,,,,
LNRCNKZZ1402,B,23,4346,,,,,,
LNRCNKZZ1402,B,24,4347,,,,,,
LNRCNKZZ1403,B,20,4348,,,,,,
LNRCNKZZ1403,B,21,4349,,,,,,
LNRCNKZZ1403,B,22,4350,,,,,,
LNRCNKZZ1403,B,23,4351,,,,,,
LNRCNKZZ1403,B,24,4352,,,,,,
LNRCNKZZ1404,B,20,4353,,,,,,
LNRCNKZZ1404,B,21,4354,,,,,,
LNRCNKZZ1404,B,22,4355,,,,,,
LNRCNKZZ1404,B,23,4356,,,,,,
LNRCNKZZ1404,B,24,4357,,,,,,
LNRCNKZZ1406,B,20,4358,,,,,,
LNRCNKZZ1406,B,21,4359,,,,,,
LNRCNKZZ1406,B,22,4360,,,,,,
LNRCNKZZ1406,B,23,4361,,,,,,
LNRCNKZZ1406,B,24,4362,,,,,,
LNRCNKZZ1408,B,20,4363,,,,,,
LNRCNKZZ1408,B,21,4364,,,,,,
LNRCNKZZ1408,B,22,4365,,,,,,
LNRCNKZZ1408,B,23,4366,,,,,,
LNRCNKZZ1408,B,24,4367,,,,,,
LNRCNKZZ1409,B,20,4368,,,,,,
LNRCNKZZ1409,B,21,4369,,,,,,
LNRCNKZZ1409,B,22,4370,,,,,,
LNRCNKZZ1409,B,23,4371,,,,,,
LNRCNKZZ1409,B,24,4372,,,,,,
LNRCNKZZ1410,B,20,4373,,,,,,
LNRCNKZZ1410,B,21,4374,,,,,,
LNRCNKZZ1410,B,22,4375,,,,,,
LNRCNKZZ1410,B,23,4376,,,,,,
LNRCNKZZ1410,B,24,4377,,,,,,
LNRCNKZZ405,B,20,4378,,,,,,
LNRCNKZZ405,B,21,4379,,,,,,
LNRCNKZZ405,B,22,4380,,,,,,
LNRCNKZZ405,B,23,4381,,,,,,
LNRCNKZZ405,B,24,4382,,,,,,
LNRCNKZZ500,B,20,4383,,,,,,
LNRCNKZZ500,B,21,4384,,,,,,
LNRCNKZZ500,B,22,4385,,,,,,
LNRCNKZZ500,B,23,4386,,,,,,
LNRCNKZZ500,B,24,4387,,,,,,
LNRCNKZZ502,B,20,4388,,,,,,
LNRCNKZZ502,B,21,4389,,,,,,
LNRCNKZZ502,B,22,4390,,,,,,
LNRCNKZZ502,B,23,4391,,,,,,
LNRCNKZZ502,B,24,4392,,,,,,
LNRCNKZZ600,B,20,4393,,,,,,
LNRCNKZZ600,B,21,4394,,,,,,
LNRCNKZZ600,B,22,4395,,,,,,
LNRCNKZZ600,B,23,4396,,,,,,
LNRCNKZZ600,B,24,4397,,,,,,
LNRCNKZZ601,B,20,4398,,,,,,
LNRCNKZZ601,B,21,4399,,,,,,
LNRCNKZZ601,B,22,4400,,,,,,
LNRCNKZZ601,B,23,4401,,,,,,
LNRCNKZZ601,B,24,4402,,,,,,
LNRCNKZZ603,B,20,4403,,,,,,
LNRCNKZZ603,B,21,4404,,,,,,
LNRCNKZZ603,B,22,4405,,,,,,
LNRCNKZZ603,B,23,4406,,,,,,
LNRCNKZZ603,B,24,4407,,,,,,
LNRCNKZZ604,B,20,4408,,,,,,
LNRCNKZZ604,B,21,4409,,,,,,
LNRCNKZZ604,B,22,4410,,,,,,
LNRCNKZZ604,B,23,4411,,,,,,
LNRCNKZZ604,B,24,4412,,,,,,
LNRCNKZZ605,B,20,4413,,,,,,
LNRCNKZZ605,B,21,4414,,,,,,
LNRCNKZZ605,B,22,4415,,,,,,
LNRCNKZZ605,B,23,4416,,,,,,
LNRCNKZZ605,B,24,4417,,,,,,
LNRCNKZZ608,B,20,4418,,,,,,
LNRCNKZZ608,B,21,4419,,,,,,
LNRCNKZZ608,B,22,4420,,,,,,
LNRCNKZZ608,B,23,4421,,,,,,
LNRCNKZZ608,B,24,4422,,,,,,
LNRCNKZZ610,B,20,4423,,,,,,
LNRCNKZZ610,B,21,4424,,,,,,
LNRCNKZZ610,B,22,4425,,,,,,
LNRCNKZZ610,B,23,4426,,,,,,
LNRCNKZZ610,B,24,4427,,,,,,
LNRCNKZZ620,B,20,4428,,,,,,
LNRCNKZZ620,B,21,4429,,,,,,
LNRCNKZZ620,B,22,4430,,,,,,
LNRCNKZZ620,B,23,4431,,,,,,
LNRCNKZZ620,B,24,4432,,,,,,
LNRCNKZZ700,B,20,4433,,,,,,
LNRCNKZZ700,B,21,4434,,,,,,
LNRCNKZZ700,B,22,4435,,,,,,
LNRCNKZZ700,B,23,4436,,,,,,
LNRCNKZZ700,B,24,4437,,,,,,
LNRCNKZZ701,B,20,4438,,,,,,
LNRCNKZZ701,B,21,4439,,,,,,
LNRCNKZZ701,B,22,4440,,,,,,
LNRCNKZZ701,B,23,4441,,,,,,
LNRCNKZZ701,B,24,4442,,,,,,
LNRCNKZZ800,B,20,4443,,,,,,
LNRCNKZZ800,B,21,4444,,,,,,
LNRCNKZZ800,B,22,4445,,,,,,
LNRCNKZZ800,B,23,4446,,,,,,
LNRCNKZZ800,B,24,4447,,,,,,
LNRCNKZZ801,B,20,4448,,,,,,
LNRCNKZZ801,B,21,4449,,,,,,
LNRCNKZZ801,B,22,4450,,,,,,
LNRCNKZZ801,B,23,4451,,,,,,
LNRCNKZZ801,B,24,4452,,,,,,
LNRCNKZZ802,B,20,4453,,,,,,
LNRCNKZZ802,B,21,4454,,,,,,
LNRCNKZZ802,B,22,4455,,,,,,
LNRCNKZZ802,B,23,4456,,,,,,
LNRCNKZZ802,B,24,4457,,,,,,
LNRCNKZZ803,B,20,4458,,,,,,
LNRCNKZZ803,B,21,4459,,,,,,
LNRCNKZZ803,B,22,4460,,,,,,
LNRCNKZZ803,B,23,4461,,,,,,
LNRCNKZZ803,B,24,4462,,,,,,
LNRCNKZZ804,B,20,4463,,,,,,
LNRCNKZZ804,B,21,4464,,,,,,
LNRCNKZZ804,B,22,4465,,,,,,
LNRCNKZZ804,B,23,4466,,,,,,
LNRCNKZZ804,B,24,4467,,,,,,
LNRCNKZZ805,B,20,4468,,,,,,
LNRCNKZZ805,B,21,4469,,,,,,
LNRCNKZZ805,B,22,4470,,,,,,
LNRCNKZZ805,B,23,4471,,,,,,
LNRCNKZZ805,B,24,4472,,,,,,
LNRCNKZZ806,B,20,4473,,,,,,
LNRCNKZZ806,B,21,4474,,,,,,
LNRCNKZZ806,B,22,4475,,,,,,
LNRCNKZZ806,B,23,4476,,,,,,
LNRCNKZZ806,B,24,4477,,,,,,
LNRCNKZZ807,B,20,4478,,,,,,
LNRCNKZZ807,B,21,4479,,,,,,
LNRCNKZZ807,B,22,4480,,,,,,
LNRCNKZZ807,B,23,4481,,,,,,
LNRCNKZZ807,B,24,4482,,,,,,
LNRCNKZZ901,B,20,4483,,,,,,
LNRCNKZZ901,B,21,4484,,,,,,
LNRCNKZZ901,B,22,4485,,,,,,
LNRCNKZZ901,B,23,4486,,,,,,
LNRCNKZZ901,B,24,4487,,,,,,
LNRCNKZZ9011,B,20,8256,MUAZ,2025-05-21 16:16:45.917000,KGShop,,,
LNRCNKZZ9011,B,21,8257,MUAZ,2025-05-21 16:16:45.920000,KGShop,,,
LNRCNKZZ9011,B,22,8258,MUAZ,2025-05-21 16:16:45.930000,KGShop,,,
LNRCNKZZ9011,B,23,8259,MUAZ,2025-05-21 16:16:45.937000,KGShop,,,
LNRCNKZZ9011,B,24,8260,MUAZ,2025-05-21 16:16:45.943000,KGShop,,,
LNRCNKZZ902,B,20,4488,,,,,,
LNRCNKZZ902,B,21,4489,,,,,,
LNRCNKZZ902,B,22,4490,,,,,,
LNRCNKZZ902,B,23,4491,,,,,,
LNRCNKZZ902,B,24,4492,,,,,,
LNRCNKZZ9021,B,20,8251,MUAZ,2025-05-21 16:15:50.383000,KGShop,,,
LNRCNKZZ9021,B,21,8252,MUAZ,2025-05-21 16:15:50.390000,KGShop,,,
LNRCNKZZ9021,B,22,8253,MUAZ,2025-05-21 16:15:50.393000,KGShop,,,
LNRCNKZZ9021,B,23,8254,MUAZ,2025-05-21 16:15:50.400000,KGShop,,,
LNRCNKZZ9021,B,24,8255,MUAZ,2025-05-21 16:15:50.407000,KGShop,,,
LNRCNKZZ906,B,20,8247,MUAZ,2025-05-21 16:13:08.577000,KGShop,,,
LNRCNKZZ906,B,21,8246,MUAZ,2025-05-21 16:13:08.570000,KGShop,,,
LNRCNKZZ906,B,22,8248,MUAZ,2025-05-21 16:13:08.580000,KGShop,,,
LNRCNKZZ906,B,23,8249,MUAZ,2025-05-21 16:13:08.587000,KGShop,,,
LNRCNKZZ906,B,24,8250,MUAZ,2025-05-21 16:13:08.590000,KGShop,,,
LNRCNKZZ907,B,20,8241,MUAZ,2025-05-21 16:12:00.067000,KGShop,,,
LNRCNKZZ907,B,21,8242,MUAZ,2025-05-21 16:12:00.080000,KGShop,,,
LNRCNKZZ907,B,22,8243,MUAZ,2025-05-21 16:12:00.087000,KGShop,,,
LNRCNKZZ907,B,23,8244,MUAZ,2025-05-21 16:12:00.090000,KGShop,,,
LNRCNKZZ907,B,24,8245,MUAZ,2025-05-21 16:12:00.093000,KGShop,,,
LNRCNKZZ908,B,20,8261,MUAZ,2025-05-21 16:17:40.320000,KGShop,,,
LNRCNKZZ908,B,21,8262,MUAZ,2025-05-21 16:17:40.327000,KGShop,,,
LNRCNKZZ908,B,22,8263,MUAZ,2025-05-21 16:17:40.330000,KGShop,,,
LNRCNKZZ908,B,23,8264,MUAZ,2025-05-21 16:17:40.337000,KGShop,,,
LNRCNKZZ908,B,24,8265,MUAZ,2025-05-21 16:17:40.343000,KGShop,,,
LNRCNLA960,B,31,4493,,,,,,
LNRCNLA960,B,32,4494,,,,,,
LNRCNLA960,B,33,4495,,,,,,
LNRCNLA960,B,34,4496,,,,,,
LNRCNLA960,B,35,4497,,,,,,
LNRCNLA960,B,36,4498,,,,,,
LNRCNLA960,B,37,4499,,,,,,
LNRCNLA960,B,38,4500,,,,,,
LNRCNLA960,B,39,4501,,,,,,
LNRCNLBD7010,B,20,4502,,,,,,
LNRCNLBD7010,B,21,4503,,,,,,
LNRCNLBD7010,B,22,4504,,,,,,
LNRCNLBD7010,B,23,4505,,,,,,
LNRCNLBD7010,B,24,4506,,,,,,
LNRCNLBD7115,B,20,4507,,,,,,
LNRCNLBD7115,B,21,4508,,,,,,
LNRCNLBD7115,B,22,4509,,,,,,
LNRCNLBD7115,B,23,4510,,,,,,
LNRCNLBD7115,B,24,4511,,,,,,
LNRCNLET1201,B,31,4512,,,,,,
LNRCNLET1201,B,32,4513,,,,,,
LNRCNLET1201,B,33,4514,,,,,,
LNRCNLET1201,B,34,4515,,,,,,
LNRCNLET1201,B,35,4516,,,,,,
LNRCNLET1201,B,36,4517,,,,,,
LNRCNLET1201,B,37,4518,,,,,,
LNRCNLET1201,B,38,4519,,,,,,
LNRCNLET1201,B,39,4520,,,,,,
LNRCNLET4027,B,31,4521,,,,,,
LNRCNLET4027,B,32,4522,,,,,,
LNRCNLET4027,B,33,4523,,,,,,
LNRCNLET4027,B,34,4524,,,,,,
LNRCNLET4027,B,35,4525,,,,,,
LNRCNLET4027,B,36,4526,,,,,,
LNRCNLET4027,B,37,4527,,,,,,
LNRCNLET4027,B,38,4528,,,,,,
LNRCNLET4027,B,39,4529,,,,,,
LNRCNLET4027,B,40,4530,,,,,,
LNRCNLET4027,B,41,4531,,,,,,
LNRCNLET4027,B,42,4532,,,,,,
LNRCNLET4027,B,64,4533,,,,,,
LNRCNLET4039,B,31,4534,,,,,,
LNRCNLET4039,B,32,4535,,,,,,
LNRCNLET4039,B,33,4536,,,,,,
LNRCNLET4039,B,34,4537,,,,,,
LNRCNLET4039,B,35,4538,,,,,,
LNRCNLET4039,B,36,4539,,,,,,
LNRCNLET4039,B,37,4540,,,,,,
LNRCNLET4039,B,38,4541,,,,,,
LNRCNLET4039,B,39,4542,,,,,,
LNRCNLET4075,B,2,4543,,,,,,
LNRCNLET4075,B,3,4544,,,,,,
LNRCNLET4075,B,4,4545,,,,,,
LNRCNLET4075,B,5,4546,,,,,,
LNRCNLET4075,B,6,4547,,,,,,
LNRCNLET4079,B,2,4548,,,,,,
LNRCNLET4079,B,3,4549,,,,,,
LNRCNLET4079,B,4,4550,,,,,,
LNRCNLET4079,B,5,4551,,,,,,
LNRCNLET4079,B,6,4552,,,,,,
LNRCNLET4097,B,2,4553,,,,,,
LNRCNLET4097,B,3,4554,,,,,,
LNRCNLET4097,B,4,4555,,,,,,
LNRCNLET4097,B,5,4556,,,,,,
LNRCNLET4097,B,6,4557,,,,,,
LNRCNLET4105,B,31,4558,,,,,,
LNRCNLET4105,B,32,4559,,,,,,
LNRCNLET4105,B,33,4560,,,,,,
LNRCNLET4105,B,34,4561,,,,,,
LNRCNLET4105,B,35,4562,,,,,,
LNRCNLET4105,B,36,4563,,,,,,
LNRCNLET4105,B,37,4564,,,,,,
LNRCNLET4105,B,38,4565,,,,,,
LNRCNLET4105,B,39,4566,,,,,,
LNRCNLET4112,B,35,4567,,,,,,
LNRCNLET4112,B,36,4568,,,,,,
LNRCNLET4112,B,37,4569,,,,,,
LNRCNLET4112,B,38,4570,,,,,,
LNRCNLET4112,B,39,4571,,,,,,
LNRCNLET4133,B,2,4572,,,,,,
LNRCNLET4133,B,3,4573,,,,,,
LNRCNLET4133,B,4,4574,,,,,,
LNRCNLET4133,B,5,4575,,,,,,
LNRCNLET4133,B,6,4576,,,,,,
LNRCNLN108,B,7,4577,,,,,,
LNRCNLN108,B,8,4578,,,,,,
LNRCNLN108,B,9,4579,,,,,,
LNRCNLTM035,B,20,4580,,,,,,
LNRCNLTM035,B,21,4581,,,,,,
LNRCNLTM035,B,22,4582,,,,,,
LNRCNLTM035,B,23,4583,,,,,,
LNRCNLTM035,B,24,4584,,,,,,
LNRCNLTM04,B,20,4585,,,,,,
LNRCNLTM04,B,21,4586,,,,,,
LNRCNLTM04,B,22,4587,,,,,,
LNRCNLTM04,B,23,4588,,,,,,
LNRCNLTM04,B,24,4589,,,,,,
LNRCNLTM1013,B,20,4590,,,,,,
LNRCNLTM1013,B,21,4591,,,,,,
LNRCNLTM1013,B,22,4592,,,,,,
LNRCNLTM1013,B,23,4593,,,,,,
LNRCNLTM1013,B,24,4594,,,,,,
LNRCNLTM1603,B,20,4595,,,,,,
LNRCNLTM1603,B,21,4596,,,,,,
LNRCNLTM1603,B,22,4597,,,,,,
LNRCNLTM1603,B,23,4598,,,,,,
LNRCNLTM1603,B,24,4599,,,,,,
LNRCNLTM1973,B,20,4600,,,,,,
LNRCNLTM1973,B,21,4601,,,,,,
LNRCNLTM1973,B,22,4602,,,,,,
LNRCNLTM1973,B,23,4603,,,,,,
LNRCNLTM1973,B,24,4604,,,,,,
LNRCNLVT15,B,20,8163,MUAZ,2025-05-06 15:24:17.157000,KGShop,,,
LNRCNLVT15,B,21,8164,MUAZ,2025-05-06 15:24:17.173000,KGShop,,,
LNRCNLVT15,B,22,8165,MUAZ,2025-05-06 15:24:17.180000,KGShop,,,
LNRCNLVT15,B,23,8166,MUAZ,2025-05-06 15:24:17.190000,KGShop,,,
LNRCNLVT15,B,24,8167,MUAZ,2025-05-06 15:24:17.197000,KGShop,,,
LNRCNLVT18,B,20,8178,MUAZ,2025-05-06 15:27:58.183000,KGShop,,,
LNRCNLVT18,B,21,8179,MUAZ,2025-05-06 15:27:58.190000,KGShop,,,
LNRCNLVT18,B,22,8180,MUAZ,2025-05-06 15:27:58.193000,KGShop,,,
LNRCNLVT18,B,23,8181,MUAZ,2025-05-06 15:27:58.200000,KGShop,,,
LNRCNLVT18,B,24,8182,MUAZ,2025-05-06 15:27:58.203000,KGShop,,,
LNRCNLVT18,B,25,8205,Nurcan,2025-05-13 19:25:55.290000,KGShop,,,
LNRCNLVT181,B,20,8183,MUAZ,2025-05-06 15:29:10.287000,KGShop,,,
LNRCNLVT181,B,21,8184,MUAZ,2025-05-06 15:29:10.293000,KGShop,,,
LNRCNLVT181,B,22,8185,MUAZ,2025-05-06 15:29:10.297000,KGShop,,,
LNRCNLVT181,B,23,8187,MUAZ,2025-05-06 15:29:10.310000,KGShop,,,
LNRCNLVT181,B,24,8186,MUAZ,2025-05-06 15:29:10.303000,KGShop,,,
LNRCNLVT181,B,25,8204,Nurcan,2025-05-13 19:25:25.973000,KGShop,,,
LNRCNLVT20,B,20,8173,MUAZ,2025-05-06 15:26:51.237000,KGShop,,,
LNRCNLVT20,B,21,8174,MUAZ,2025-05-06 15:26:51.243000,KGShop,,,
LNRCNLVT20,B,22,8175,MUAZ,2025-05-06 15:26:51.250000,KGShop,,,
LNRCNLVT20,B,23,8176,MUAZ,2025-05-06 15:26:51.257000,KGShop,,,
LNRCNLVT20,B,24,8177,MUAZ,2025-05-06 15:26:51.263000,KGShop,,,
LNRCNLVT22,B,20,8168,MUAZ,2025-05-06 15:25:42.357000,KGShop,,,
LNRCNLVT22,B,21,8169,MUAZ,2025-05-06 15:25:42.360000,KGShop,,,
LNRCNLVT22,B,22,8170,MUAZ,2025-05-06 15:25:42.367000,KGShop,,,
LNRCNLVT22,B,23,8171,MUAZ,2025-05-06 15:25:42.370000,KGShop,,,
LNRCNLVT22,B,24,8172,MUAZ,2025-05-06 15:25:42.377000,KGShop,,,
LNRCNLVT26,B,20,8188,MUAZ,2025-05-06 15:30:31.540000,KGShop,,,
LNRCNLVT26,B,21,8189,MUAZ,2025-05-06 15:30:31.550000,KGShop,,,
LNRCNLVT26,B,22,8190,MUAZ,2025-05-06 15:30:31.557000,KGShop,,,
LNRCNLVT26,B,23,8191,MUAZ,2025-05-06 15:30:31.567000,KGShop,,,
LNRCNLVT26,B,24,8192,MUAZ,2025-05-06 15:30:31.573000,KGShop,,,
LNRCNLVT28,B,2,8193,MUAZ,2025-05-06 15:32:01.820000,KGShop,,,
LNRCNLVT28,B,3,8194,MUAZ,2025-05-06 15:32:01.827000,KGShop,,,
LNRCNLVT28,B,4,8195,MUAZ,2025-05-06 15:32:01.830000,KGShop,,,
LNRCNLVT28,B,5,8196,MUAZ,2025-05-06 15:32:01.837000,KGShop,,,
LNRCNLVT28,B,6,8197,MUAZ,2025-05-06 15:32:01.840000,KGShop,,,
LNRCNLVT28,B,7,8203,Nurcan,2025-05-12 09:39:55.410000,KGShop,,,
LNRCNLVT30,B,20,8198,MUAZ,2025-05-06 15:33:13.083000,KGShop,,,
LNRCNLVT30,B,21,8199,MUAZ,2025-05-06 15:33:13.090000,KGShop,,,
LNRCNLVT30,B,22,8200,MUAZ,2025-05-06 15:33:13.093000,KGShop,,,
LNRCNLVT30,B,23,8201,MUAZ,2025-05-06 15:33:13.097000,KGShop,,,
LNRCNLVT30,B,24,8202,MUAZ,2025-05-06 15:33:13.103000,KGShop,,,
LNRCNM013,B,2,4605,,,,,,
LNRCNM013,B,3,4606,,,,,,
LNRCNM013,B,4,4607,,,,,,
LNRCNM013,B,5,4608,,,,,,
LNRCNM013,B,6,4609,,,,,,
LNRCNM02,B,2,4610,,,,,,
LNRCNM02,B,3,4611,,,,,,
LNRCNM02,B,4,4612,,,,,,
LNRCNM02,B,5,4613,,,,,,
LNRCNM02,B,6,4614,,,,,,
LNRCNM09,B,2,4615,,,,,,
LNRCNM09,B,3,4616,,,,,,
LNRCNM09,B,4,4617,,,,,,
LNRCNM09,B,5,4618,,,,,,
LNRCNM09,B,6,4619,,,,,,
LNRCNM10,B,2,4620,,,,,,
LNRCNM10,B,3,4621,,,,,,
LNRCNM10,B,4,4622,,,,,,
LNRCNM10,B,5,4623,,,,,,
LNRCNM10,B,6,4624,,,,,,
LNRCNM11,B,2,4625,,,,,,
LNRCNM11,B,3,4626,,,,,,
LNRCNM11,B,4,4627,,,,,,
LNRCNM11,B,5,4628,,,,,,
LNRCNM11,B,6,4629,,,,,,
LNRCNMCM1260,B,2,4630,,,,,,
LNRCNMCM1260,B,3,4631,,,,,,
LNRCNMCM1260,B,4,4632,,,,,,
LNRCNMCM1260,B,5,4633,,,,,,
LNRCNMCM1260,B,6,4634,,,,,,
LNRCNMCNR500,B,20,7635,MUAZ,2025-02-07 18:42:44.480000,KGShop,,,
LNRCNMCNR500,B,21,7636,MUAZ,2025-02-07 18:42:44.487000,KGShop,,,
LNRCNMCNR500,B,22,7637,MUAZ,2025-02-07 18:42:44.493000,KGShop,,,
LNRCNMCNR500,B,23,7638,MUAZ,2025-02-07 18:42:44.500000,KGShop,,,
LNRCNMCNR500,B,24,7639,MUAZ,2025-02-07 18:42:44.507000,KGShop,,,
LNRCNMCNR505,B,20,7630,MUAZ,2025-02-07 18:41:34.380000,KGShop,,,
LNRCNMCNR505,B,21,7631,MUAZ,2025-02-07 18:41:34.387000,KGShop,,,
LNRCNMCNR505,B,22,7632,MUAZ,2025-02-07 18:41:34.390000,KGShop,,,
LNRCNMCNR505,B,23,7633,MUAZ,2025-02-07 18:41:34.397000,KGShop,,,
