SKOD,RKOD,BedKod,Modul,FisNo,FisHarinx,FisTip,TmpMiktar,kgid,insUN,insDT,insApp,updUN,updDT,updApp
LNRCNKM360,46,23,s,694,13506,g,33.0000000000,862,,,,,,
LNRCNKM360,378,21,s,694,13506,g,2.0000000000,863,,,,,,
LNRCNKM360,378,23,s,694,13506,g,1.0000000000,864,,,,,,
LNRCNKM360,46,24,s,694,13506,g,16.0000000000,865,,,,,,
LNRCNKM360,46,21,s,694,13506,g,23.0000000000,866,,,,,,
LNRCNKCS815Y,46,22,s,694,13515,g,2.0000000000,867,,,,,,
LNRCNKCS815Y,46,24,s,694,13515,g,2.0000000000,868,,,,,,
LNRCNKLCZ270,224,21,s,694,13516,g,1.0000000000,869,,,,,,
LNRCNKLCZ270,47,22,s,694,13516,g,1.0000000000,870,,,,,,
LNRCNKCS815Y,46,23,s,694,13515,g,6.0000000000,871,,,,,,
LNRCNKM360,66,20,s,694,13506,g,1.0000000000,872,,,,,,
LNRCNXSPX5,19,38,s,694,13519,g,1.0000000000,873,,,,,,
LNRCNKKSP1601,469,22,s,694,13508,g,1.0000000000,874,,,,,,
LNRCNXSPX5,19,37,s,694,13519,g,1.0000000000,875,,,,,,
LNRCN383,4,38,s,694,13513,g,1.0000000000,876,,,,,,
LNRCN383,10,37,s,694,13513,g,1.0000000000,877,,,,,,
LNRCN383,4,41,s,694,13513,g,1.0000000000,878,,,,,,
LNRCN383,4,40,s,694,13513,g,1.0000000000,879,,,,,,
LNRCNKVT5001,229,24,s,694,13517,g,1.0000000000,880,,,,,,
LNRCNKM299,196,23,s,694,13512,g,1.0000000000,881,,,,,,
LNRCNKKSP1601,469,21,s,694,13508,g,1.0000000000,882,,,,,,
RCN716,34,3,s,694,13511,g,1.0000000000,883,,,,,,
RCN716,34,2,s,694,13511,g,1.0000000000,884,,,,,,
RCN716,34,4,s,694,13511,g,3.0000000000,885,,,,,,
RCNGLS2262,5,5,s,694,13510,g,1.0000000000,886,,,,,,
LNRCNXSPX5,1,38,s,694,13519,g,1.0000000000,887,,,,,,
LNRCNT836,98,5,s,694,13514,g,1.0000000000,888,,,,,,
LNRCN383,168,41,s,694,13513,g,1.0000000000,889,,,,,,
LNRCN383,168,38,s,694,13513,g,2.0000000000,890,,,,,,
RCNGLS2262,85,4,s,694,13510,g,1.0000000000,891,,,,,,
LNRCNTWG720,1,24,s,694,13509,g,3.0000000000,892,,,,,,
LNRCNTWG720,1,21,s,694,13509,g,2.0000000000,893,,,,,,
LNRCNKVT5001,219,22,s,694,13517,g,1.0000000000,894,,,,,,
LNRCNKM299,1,22,s,694,13512,g,2.0000000000,895,,,,,,
LNRCNKETL502,46,23,s,694,13518,g,1.0000000000,896,,,,,,
LNRCNKM299,66,21,s,694,13512,g,1.0000000000,897,,,,,,
LNRCNKETL502,47,21,s,694,13518,g,1.0000000000,898,,,,,,
LNRCNKETL502,46,24,s,694,13518,g,1.0000000000,899,,,,,,
LNRCNKZZ1402,378,22,s,694,13507,g,1.0000000000,900,,,,,,
LNRCNKZZ1402,351,23,s,694,13507,g,1.0000000000,901,,,,,,
LNRCNKZZ1402,351,21,s,694,13507,g,1.0000000000,902,,,,,,
LNRCNKM360,46,20,s,694,13506,g,8.0000000000,903,,,,,,
LNRCNKM360,66,22,s,694,13506,g,9.0000000000,904,,,,,,
LNRCNKM360,66,23,s,694,13506,g,1.0000000000,905,,,,,,
LNRCNKM360,66,22,s,649,11935,g,1.0000000000,906,,,,,,
LNRCNXSPX6,8,39,s,1289,40897,g,1.0000000000,9193,Lindon,2024-12-19 14:54:32.653000,KG-Sevkiyat,,,
LNRCN347,46,6,s,1410,43949,g,1.0000000000,11440,Lindon,2025-01-18 15:47:03.370000,KG-Sevkiyat,,,
LNRCNKM213,463,21,s,1410,43947,g,2.0000000000,11443,Lindon,2025-01-18 15:47:08.453000,KG-Sevkiyat,Lindon,2025-01-18 15:47:20.503000,KG-Sevkiyat
LNRCNACT10,561,23,s,1428,45036,g,2.0000000000,12437,Lindon,2025-01-25 16:42:47.697000,KG-Sevkiyat,Lindon,2025-01-25 16:43:26.190000,KG-Sevkiyat
LNRCNACT93,9,67,s,1428,44939,g,1.0000000000,12438,Lindon,2025-01-25 16:42:49.197000,KG-Sevkiyat,,,
LNRCNKM360,46,22,s,1428,45006,g,1.0000000000,12439,Lindon,2025-01-25 16:42:50.190000,KG-Sevkiyat,,,
LNRCNKPRF3700,46,20,s,1428,45037,g,1.0000000000,12440,Lindon,2025-01-25 16:42:51.683000,KG-Sevkiyat,,,
LNRCNKPRF5000,218,21,s,1428,45045,g,1.0000000000,12441,Lindon,2025-01-25 16:42:52.683000,KG-Sevkiyat,,,
LNRCNKPRF1001,47,22,s,1428,44925,g,1.0000000000,12442,Lindon,2025-01-25 16:42:54.693000,KG-Sevkiyat,,,
LNRCNKPRF3700,46,23,s,1428,45034,g,1.0000000000,12443,Lindon,2025-01-25 16:42:55.683000,KG-Sevkiyat,,,
LNRCNKCS816S,378,24,s,1428,44932,g,1.0000000000,12444,Lindon,2025-01-25 16:42:56.193000,KG-Sevkiyat,,,
LNRCNKZZ1401,378,24,s,1428,45035,g,1.0000000000,12445,Lindon,2025-01-25 16:42:57.190000,KG-Sevkiyat,,,
LNRCNKPRF1001,46,22,s,1428,45031,g,1.0000000000,12446,Lindon,2025-01-25 16:42:58.197000,KG-Sevkiyat,,,
LNRCNKM360,66,22,s,1428,44924,g,1.0000000000,12447,Lindon,2025-01-25 16:42:59.193000,KG-Sevkiyat,,,
LNRCNKSTR746,356,22,s,1428,45004,g,1.0000000000,12448,Lindon,2025-01-25 16:43:02.197000,KG-Sevkiyat,,,
LNRCNKPRF1001,46,21,s,1428,44956,g,1.0000000000,12449,Lindon,2025-01-25 16:43:03.707000,KG-Sevkiyat,,,
LNRCNKPRF6000,218,22,s,1428,44979,g,1.0000000000,12450,Lindon,2025-01-25 16:43:06.197000,KG-Sevkiyat,,,
LNRCNKPRF1001,47,21,s,1428,44946,g,1.0000000000,12451,Lindon,2025-01-25 16:43:07.190000,KG-Sevkiyat,,,
LNRCNKPRF6000,343,23,s,1428,44960,g,1.0000000000,12452,Lindon,2025-01-25 16:43:08.683000,KG-Sevkiyat,,,
LNRCNKVT8511,46,23,s,1428,45043,g,1.0000000000,12453,Lindon,2025-01-25 16:43:09.683000,KG-Sevkiyat,,,
LNRCNKM360,66,21,s,1428,45020,g,1.0000000000,12454,Lindon,2025-01-25 16:43:11.190000,KG-Sevkiyat,,,
LNRCNKM360,46,23,s,1428,45030,g,1.0000000000,12455,Lindon,2025-01-25 16:43:12.190000,KG-Sevkiyat,,,
LNRCNKPRF3700,46,21,s,1428,44972,g,1.0000000000,12456,Lindon,2025-01-25 16:43:13.193000,KG-Sevkiyat,,,
LNRCNKVT8511,46,22,s,1428,45028,g,1.0000000000,12457,Lindon,2025-01-25 16:43:13.700000,KG-Sevkiyat,,,
LNRCNKPRF6000,343,20,s,1428,44926,g,1.0000000000,12458,Lindon,2025-01-25 16:43:18.193000,KG-Sevkiyat,,,
LNRCNACT93,11,6,s,1428,44938,g,1.0000000000,12459,Lindon,2025-01-25 16:43:19.693000,KG-Sevkiyat,,,
RCNJLX20,11,3,s,1428,44969,g,1.0000000000,12460,Lindon,2025-01-25 16:43:20.693000,KG-Sevkiyat,,,
LNRCNACT10,534,22,s,1428,45016,g,1.0000000000,12461,Lindon,2025-01-25 16:43:22.210000,KG-Sevkiyat,,,
LNRCNACT10,534,24,s,1428,45022,g,1.0000000000,12462,Lindon,2025-01-25 16:43:23.760000,KG-Sevkiyat,,,
LNRCNACT93,196,6,s,1428,45041,g,1.0000000000,12463,Lindon,2025-01-25 16:43:30.197000,KG-Sevkiyat,,,
RCNJLX20,11,7,s,1428,44976,g,1.0000000000,12464,Lindon,2025-01-25 16:43:31.197000,KG-Sevkiyat,,,
LNRCNR705,419,37,s,1428,45012,g,1.0000000000,12465,Lindon,2025-01-25 16:43:33.710000,KG-Sevkiyat,,,
LNRCNKM299,1,20,s,1428,45046,g,1.0000000000,12466,Lindon,2025-01-25 16:43:35.197000,KG-Sevkiyat,,,
LNRCNKK1897,47,23,s,1428,44988,g,1.0000000000,12467,Lindon,2025-01-25 16:43:36.697000,KG-Sevkiyat,,,
LNRCNKM299,66,23,s,1428,44952,g,1.0000000000,12468,Lindon,2025-01-25 16:43:38.197000,KG-Sevkiyat,,,
LNRCNKLME875,224,23,s,1428,44933,g,1.0000000000,12469,Lindon,2025-01-25 16:43:39.203000,KG-Sevkiyat,,,
LNRCNKM213,463,22,s,1428,44923,g,1.0000000000,12470,Lindon,2025-01-25 16:43:40.693000,KG-Sevkiyat,,,
LNRCNKM213,46,22,s,1428,44922,g,1.0000000000,12471,Lindon,2025-01-25 16:43:42.200000,KG-Sevkiyat,,,
LNRCNKLME875,224,21,s,1428,45007,g,3.0000000000,12472,Lindon,2025-01-25 16:43:43.193000,KG-Sevkiyat,Lindon,2025-01-25 16:43:49.727000,KG-Sevkiyat
LNRCNKM299,1,23,s,1428,44940,g,2.0000000000,12473,Lindon,2025-01-25 16:43:46.187000,KG-Sevkiyat,Lindon,2025-01-25 16:44:00.383000,KG-Sevkiyat
LNRCNKSM500,46,21,s,1428,45044,g,1.0000000000,12474,Lindon,2025-01-25 16:43:48.237000,KG-Sevkiyat,,,
RCNGLS2262,5,5,s,1428,45003,g,1.0000000000,12475,Lindon,2025-01-25 16:44:02.417000,KG-Sevkiyat,,,
RCN652,1,6,s,1428,44928,g,2.0000000000,12476,Lindon,2025-01-25 16:44:04.103000,KG-Sevkiyat,Lindon,2025-01-25 16:44:32.090000,KG-Sevkiyat
LNRCNXSPX6,19,34,s,1428,44967,g,1.0000000000,12477,Lindon,2025-01-25 16:44:05.450000,KG-Sevkiyat,,,
LNRCNKHZ078,46,23,s,1428,45042,g,2.0000000000,12478,Lindon,2025-01-25 16:44:10.953000,KG-Sevkiyat,Lindon,2025-01-25 16:44:30.050000,KG-Sevkiyat
RCN716,34,3,s,1428,44966,g,1.0000000000,12479,Lindon,2025-01-25 16:44:32.603000,KG-Sevkiyat,,,
LNRCNT63,474,6,s,1428,44994,g,1.0000000000,12480,Lindon,2025-01-25 16:44:40.233000,KG-Sevkiyat,,,
LNRCNKHZ078,378,21,s,1428,44995,g,1.0000000000,12481,Lindon,2025-01-25 16:44:41.267000,KG-Sevkiyat,,,
LNRCNKM299,238,20,s,1103,20451,g,1.0000000000,5242,,,,,,
LNRCNKM299,66,22,s,1103,20309,g,1.0000000000,5243,,,,,,
LNRCNKM255,196,23,s,1103,20469,g,1.0000000000,5244,,,,,,
LNRCNKM255,82,24,s,1103,20302,g,1.0000000000,5245,,,,,,
LNRCNKM255,196,22,s,1103,20459,g,1.0000000000,5246,,,,,,
LNRCNKM255,82,23,s,1103,20344,g,1.0000000000,5247,,,,,,
LNRCNKM255,82,21,s,1103,20410,g,3.0000000000,5248,,,,,,
LNRCNKM255,196,21,s,1103,20295,g,1.0000000000,5249,,,,,,
LNRCNKM255,82,20,s,1103,20457,g,1.0000000000,5250,,,,,,
LNRCNKM255,82,22,s,1103,20310,g,1.0000000000,5251,,,,,,
LNRCNACT93,196,1,s,1103,20387,g,1.0000000000,5252,,,,,,
LNRCNKLCZ1912,536,24,s,1103,20458,g,1.0000000000,5253,,,,,,
LNRCNKM299,66,20,s,1103,20460,g,2.0000000000,5254,,,,,,
LNRCNKM310,196,21,s,1103,20362,g,1.0000000000,5255,,,,,,
LNRCNKM299,238,23,s,1103,20456,g,1.0000000000,5256,,,,,,
LNRCNKKSP1602,546,22,s,1103,20379,g,1.0000000000,5257,,,,,,
LNRCNKERT1470,1,22,s,1103,20378,g,1.0000000000,5258,,,,,,
LNRCNKZZ1402,378,22,s,1103,20395,g,1.0000000000,5259,,,,,,
LNRCNXSPX6,19,39,s,1103,20463,g,1.0000000000,5260,,,,,,
LNRCND1680,182,5,s,1103,20359,g,1.0000000000,5261,,,,,,
LNRCNXSPX6,8,38,s,1103,20417,g,1.0000000000,5262,,,,,,
LNRCNKCS815Y,46,24,s,1305,41249,g,2.0000000000,9442,Lindon,2024-12-25 13:38:56.593000,KG-Sevkiyat,Lindon,2024-12-25 13:38:59.110000,KG-Sevkiyat
LNRCNKFM1903,1,24,s,1305,41254,g,1.0000000000,9443,Lindon,2024-12-25 13:38:58.080000,KG-Sevkiyat,,,
LNRCNKCS815Y,351,21,s,1305,41266,g,1.0000000000,9444,Lindon,2024-12-25 13:38:58.610000,KG-Sevkiyat,,,
LNRCNKPRF6000,218,24,s,1305,41276,g,1.0000000000,9445,Lindon,2024-12-25 13:39:00.120000,KG-Sevkiyat,,,
LNRCNKZZ1401,378,21,s,1305,41241,g,1.0000000000,9446,Lindon,2024-12-25 13:39:01.107000,KG-Sevkiyat,,,
LNRCNKPRF3000,46,23,s,1305,41268,g,1.0000000000,9447,Lindon,2024-12-25 13:39:02.123000,KG-Sevkiyat,,,
LNRCNKLCZ270,224,23,s,1305,41242,g,1.0000000000,9448,Lindon,2024-12-25 13:39:04.640000,KG-Sevkiyat,,,
LNRCNACT93,196,5,s,1305,41247,g,1.0000000000,9449,Lindon,2024-12-25 13:39:06.120000,KG-Sevkiyat,,,
LNRCNACT93,4,3,s,1305,41251,g,2.0000000000,9450,Lindon,2024-12-25 13:39:07.127000,KG-Sevkiyat,Lindon,2024-12-25 13:39:10.630000,KG-Sevkiyat
LNRCN219,9,35,s,1305,41252,g,1.0000000000,9451,Lindon,2024-12-25 13:39:08.120000,KG-Sevkiyat,,,
LNRCNDPF152,11,22,s,1305,41239,g,1.0000000000,9452,Lindon,2024-12-25 13:39:09.640000,KG-Sevkiyat,,,
RCNDRG2023,4,2,s,1305,41274,g,1.0000000000,9453,Lindon,2024-12-25 13:39:11.610000,KG-Sevkiyat,,,
LNRCNACT10,561,21,s,1305,41270,g,1.0000000000,9454,Lindon,2024-12-25 13:39:12.643000,KG-Sevkiyat,,,
LNRCNACT93,78,1,s,1305,41250,g,1.0000000000,9455,Lindon,2024-12-25 13:39:13.140000,KG-Sevkiyat,,,
RCNJLX20,1,5,s,1305,41263,g,2.0000000000,9456,Lindon,2024-12-25 13:39:14.670000,KG-Sevkiyat,Lindon,2024-12-25 13:39:18.693000,KG-Sevkiyat
RCNJLX20,1,8,s,1305,41240,g,1.0000000000,9457,Lindon,2024-12-25 13:39:15.170000,KG-Sevkiyat,,,
LNRCNACT10,533,24,s,1305,41258,g,1.0000000000,9458,Lindon,2024-12-25 13:39:16.170000,KG-Sevkiyat,,,
LNRCNACT93,11,6,s,1305,41255,g,1.0000000000,9459,Lindon,2024-12-25 13:39:17.677000,KG-Sevkiyat,,,
LNRCNACT93,196,4,s,1305,41243,g,1.0000000000,9460,Lindon,2024-12-25 13:39:20.173000,KG-Sevkiyat,,,
LNRCNACT10,561,23,s,1305,41257,g,3.0000000000,9461,Lindon,2024-12-25 13:39:21.177000,KG-Sevkiyat,Lindon,2024-12-25 13:40:43.640000,KG-Sevkiyat
LNRCNACT56,18,3,s,1305,41267,g,1.0000000000,9462,Lindon,2024-12-25 13:39:22.190000,KG-Sevkiyat,,,
LNRCNKZZ601,9,22,s,1305,41261,g,1.0000000000,9463,Lindon,2024-12-25 13:40:45.170000,KG-Sevkiyat,,,
LNRCNSBC723,13,4,s,1305,41262,g,1.0000000000,9464,Lindon,2024-12-25 13:40:46.170000,KG-Sevkiyat,,,
LNRCNACT93,8,4,s,1305,41237,g,1.0000000000,9465,Lindon,2024-12-25 13:40:47.670000,KG-Sevkiyat,,,
RCNWLG072,1,41,s,1305,41256,g,1.0000000000,9466,Lindon,2024-12-25 13:40:48.183000,KG-Sevkiyat,,,
RCNJLX20,11,5,s,1305,41264,g,1.0000000000,9467,Lindon,2024-12-25 13:40:48.693000,KG-Sevkiyat,,,
RCNGLS2262,1,4,s,1305,41260,g,1.0000000000,9468,Lindon,2024-12-25 13:40:50.190000,KG-Sevkiyat,,,
LNRCNKSTR515,46,21,s,1305,41238,g,1.0000000000,9469,Lindon,2024-12-25 13:40:50.690000,KG-Sevkiyat,,,
RCNGLS2262,85,4,s,1305,41259,g,1.0000000000,9470,Lindon,2024-12-25 13:40:51.220000,KG-Sevkiyat,,,
LNRCNTWG720,1,22,s,1305,41269,g,1.0000000000,9471,Lindon,2024-12-25 13:40:53.243000,KG-Sevkiyat,,,
LNRCN176,11,4,s,1305,41244,g,1.0000000000,9472,Lindon,2024-12-25 13:40:55.243000,KG-Sevkiyat,,,
RCN716,34,4,s,1305,41275,g,4.0000000000,9473,Lindon,2024-12-25 13:40:55.747000,KG-Sevkiyat,Lindon,2024-12-25 13:40:57.740000,KG-Sevkiyat
RCN716,34,5,s,1305,41265,g,1.0000000000,9474,Lindon,2024-12-25 13:40:58.743000,KG-Sevkiyat,,,
LNRCNXSPX6,19,40,s,1305,41273,g,1.0000000000,9475,Lindon,2024-12-25 13:40:59.247000,KG-Sevkiyat,,,
LNRCN404,11,4,s,1305,41235,g,1.0000000000,9476,Lindon,2024-12-25 13:41:00.253000,KG-Sevkiyat,,,
LNRCN404,11,2,s,1305,41234,g,1.0000000000,9477,Lindon,2024-12-25 13:41:00.750000,KG-Sevkiyat,,,
LNRCNXSPX6,19,39,s,1305,41248,g,1.0000000000,9478,Lindon,2024-12-25 13:41:01.760000,KG-Sevkiyat,,,
LNRCNKLCZ2278,606,22,s,1305,41272,g,1.0000000000,9479,Lindon,2024-12-25 13:43:29.877000,KG-Sevkiyat,,,
LNRCNKCD5003,47,21,s,1305,41253,g,1.0000000000,9480,Lindon,2024-12-25 13:43:31.387000,KG-Sevkiyat,,,
LNRCNACT93,4,4,s,1305,41245,g,2.0000000000,9481,Lindon,2024-12-25 13:43:32.373000,KG-Sevkiyat,Lindon,2024-12-25 13:43:34.373000,KG-Sevkiyat
LNRCNACT93,4,4,s,1377,41672,g,1.0000000000,9787,Lindon,2024-12-30 19:12:06.820000,KG-Sevkiyat,,,
LNRCNACT10,533,24,s,1410,43972,g,1.0000000000,11503,Lindon,2025-01-18 15:50:05.167000,KG-Sevkiyat,,,
LNRCNACT10,561,21,s,1410,44005,g,2.0000000000,11504,Lindon,2025-01-18 15:50:06.683000,KG-Sevkiyat,Lindon,2025-01-18 15:50:08.207000,KG-Sevkiyat
LNRCNKM360,66,20,s,1410,43944,g,1.0000000000,11505,Lindon,2025-01-18 15:50:18.837000,KG-Sevkiyat,,,
LNRCNT2021,60,5,s,1410,43980,g,1.0000000000,11446,Lindon,2025-01-18 15:47:11.413000,KG-Sevkiyat,,,
LNRCNKSM311,238,23,s,1424,44717,g,1.0000000000,12120,Lindon,2025-01-24 17:52:51.323000,KG-Sevkiyat,,,
LNRCNKLCZ1990,536,20,s,1424,44723,g,1.0000000000,12121,Lindon,2025-01-24 17:53:25.163000,KG-Sevkiyat,,,
LNRCNKLCZ1912,536,22,s,1424,44633,g,1.0000000000,12122,Lindon,2025-01-24 17:53:29.200000,KG-Sevkiyat,,,
LNRCNLET4039,18,39,s,1424,44700,g,1.0000000000,12123,Lindon,2025-01-24 17:54:07.313000,KG-Sevkiyat,,,
LNRCNGX04,6,36,s,1424,44615,g,1.0000000000,12124,Lindon,2025-01-24 17:54:37.257000,KG-Sevkiyat,,,
LNRCNACT93,4,3,s,1424,44706,g,5.0000000000,12125,Lindon,2025-01-24 17:54:39.263000,KG-Sevkiyat,Lindon,2025-01-24 17:59:51.013000,KG-Sevkiyat
RCNJLX20,1,5,s,1424,44699,g,3.0000000000,12126,Lindon,2025-01-24 17:54:41.303000,KG-Sevkiyat,Lindon,2025-01-24 18:00:10.550000,KG-Sevkiyat
LNRCNG370,91,36,s,1424,44627,g,1.0000000000,12127,Lindon,2025-01-24 17:54:43.793000,KG-Sevkiyat,,,
RCNJLX20,1,6,s,1424,44650,g,1.0000000000,12128,Lindon,2025-01-24 17:54:45.340000,KG-Sevkiyat,,,
LNRCNACT93,4,4,s,1424,44660,g,8.0000000000,12129,Lindon,2025-01-24 17:54:47.370000,KG-Sevkiyat,Lindon,2025-01-24 18:00:25.793000,KG-Sevkiyat
LNRCNR705,419,37,s,1424,44707,g,1.0000000000,12130,Lindon,2025-01-24 17:54:49.370000,KG-Sevkiyat,,,
LNRCNACT93,196,8,s,1424,44638,g,1.0000000000,12131,Lindon,2025-01-24 17:54:52.393000,KG-Sevkiyat,,,
LNRCNPR035,4,31,s,1424,44678,g,1.0000000000,12132,Lindon,2025-01-24 17:54:54.443000,KG-Sevkiyat,,,
LNRCNACT10,561,22,s,1424,44747,g,5.0000000000,12133,Lindon,2025-01-24 17:54:55.943000,KG-Sevkiyat,Lindon,2025-01-24 17:56:06.400000,KG-Sevkiyat
LNRCNACT10,534,24,s,1424,44663,g,1.0000000000,12134,Lindon,2025-01-24 17:54:57.483000,KG-Sevkiyat,,,
LN1RCNG355,239,32,s,1424,44670,g,1.0000000000,12135,Lindon,2025-01-24 17:54:59.990000,KG-Sevkiyat,,,
LNRCNKM255,82,22,s,1424,44731,g,2.0000000000,12136,Lindon,2025-01-24 17:55:00.987000,KG-Sevkiyat,Lindon,2025-01-24 18:00:04.563000,KG-Sevkiyat
RCNJLX20,9,1,s,1424,44739,g,1.0000000000,12137,Lindon,2025-01-24 17:55:01.983000,KG-Sevkiyat,,,
LNRCNKM255,82,24,s,1424,44630,g,1.0000000000,12138,Lindon,2025-01-24 17:55:02.990000,KG-Sevkiyat,,,
LNRCNACT93,4,67,s,1424,44604,g,1.0000000000,12139,Lindon,2025-01-24 17:55:10.057000,KG-Sevkiyat,,,
LNRCNACT93,4,62,s,1424,44687,g,2.0000000000,12140,Lindon,2025-01-24 17:55:11.600000,KG-Sevkiyat,Lindon,2025-01-24 17:55:32.840000,KG-Sevkiyat
LNRCNKM255,82,20,s,1424,44713,g,4.0000000000,12141,Lindon,2025-01-24 17:55:13.617000,KG-Sevkiyat,Lindon,2025-01-24 17:55:38.393000,KG-Sevkiyat
LNRCNACT10,561,20,s,1424,44718,g,3.0000000000,12142,Lindon,2025-01-24 17:55:14.633000,KG-Sevkiyat,Lindon,2025-01-24 17:55:37.387000,KG-Sevkiyat
LNRCNACT10,561,21,s,1424,44735,g,3.0000000000,12143,Lindon,2025-01-24 17:55:16.153000,KG-Sevkiyat,Lindon,2025-01-24 17:55:35.877000,KG-Sevkiyat
LNRCNACT10,534,22,s,1424,44680,g,1.0000000000,12144,Lindon,2025-01-24 17:55:17.177000,KG-Sevkiyat,,,
LNRCNACT93,4,1,s,1424,44632,g,1.0000000000,12145,Lindon,2025-01-24 17:55:20.183000,KG-Sevkiyat,,,
LNRCNKM255,238,22,s,1424,44620,g,1.0000000000,12146,Lindon,2025-01-24 17:55:23.200000,KG-Sevkiyat,,,
LNRCNKLCZ920,46,21,s,1424,44676,g,1.0000000000,12147,Lindon,2025-01-24 17:55:24.720000,KG-Sevkiyat,,,
LNRCNKLCZ1990,47,22,s,1424,44745,g,2.0000000000,12148,Lindon,2025-01-24 17:55:28.223000,KG-Sevkiyat,Lindon,2025-01-24 18:00:07.093000,KG-Sevkiyat
LNRCNACT10,561,23,s,1424,44737,g,2.0000000000,12149,Lindon,2025-01-24 17:55:29.250000,KG-Sevkiyat,Lindon,2025-01-24 17:55:44.907000,KG-Sevkiyat
LNRCNACT10,11,23,s,1424,44736,g,1.0000000000,12150,Lindon,2025-01-24 17:55:30.803000,KG-Sevkiyat,,,
LNRCNACT93,8,67,s,1424,44721,g,1.0000000000,12151,Lindon,2025-01-24 17:55:33.843000,KG-Sevkiyat,,,
LNRCNLTM1013,82,23,s,1424,44698,g,1.0000000000,12152,Lindon,2025-01-24 17:55:39.907000,KG-Sevkiyat,,,
LNRCNKLCZ699,196,23,s,1424,44704,g,1.0000000000,12153,Lindon,2025-01-24 17:55:43.407000,KG-Sevkiyat,,,
LNRCNACT93,196,67,s,1424,44622,g,1.0000000000,12154,Lindon,2025-01-24 17:55:47.400000,KG-Sevkiyat,,,
LNRCND1680,182,4,s,1424,44606,g,1.0000000000,12155,Lindon,2025-01-24 17:56:13.907000,KG-Sevkiyat,,,
RCNGLSSANTO,184,4,s,1424,44743,g,1.0000000000,12156,Lindon,2025-01-24 17:56:16.437000,KG-Sevkiyat,,,
RCNGLS2262,5,7,s,1424,44669,g,1.0000000000,12157,Lindon,2025-01-24 17:56:17.933000,KG-Sevkiyat,,,
RCN716,34,4,s,1424,44730,g,2.0000000000,12158,Lindon,2025-01-24 17:56:19.447000,KG-Sevkiyat,Lindon,2025-01-24 18:00:27.773000,KG-Sevkiyat
LNRCNKHZ078,46,23,s,1424,44646,g,1.0000000000,12159,Lindon,2025-01-24 17:56:22.420000,KG-Sevkiyat,,,
LNRCNKM213,463,24,s,1424,44714,g,1.0000000000,12160,Lindon,2025-01-24 17:56:23.927000,KG-Sevkiyat,,,
LNRCNKM299,1,20,s,1424,44641,g,2.0000000000,12161,Lindon,2025-01-24 17:56:25.920000,KG-Sevkiyat,Lindon,2025-01-24 18:00:56.267000,KG-Sevkiyat
LNRCN347,230,3,s,1424,44654,g,1.0000000000,12162,Lindon,2025-01-24 17:56:27.413000,KG-Sevkiyat,,,
LNRCNKM213,463,22,s,1424,44636,g,1.0000000000,12163,Lindon,2025-01-24 17:56:28.947000,KG-Sevkiyat,,,
LNRCNKVT5001,224,23,s,1424,44618,g,1.0000000000,12164,Lindon,2025-01-24 17:56:31.487000,KG-Sevkiyat,,,
LNRCNKVT8503,351,23,s,1424,44659,g,1.0000000000,12165,Lindon,2025-01-24 17:56:32.990000,KG-Sevkiyat,,,
LNRCNKM213,463,21,s,1424,44692,g,1.0000000000,12166,Lindon,2025-01-24 17:56:33.980000,KG-Sevkiyat,,,
LNRCNKM299,1,24,s,1424,44744,g,1.0000000000,12167,Lindon,2025-01-24 17:56:35.487000,KG-Sevkiyat,,,
LNRCNKM299,1,23,s,1424,44652,g,1.0000000000,12168,Lindon,2025-01-24 17:56:36.980000,KG-Sevkiyat,,,
LNRCNKM299,1,22,s,1424,44724,g,1.0000000000,12169,Lindon,2025-01-24 17:56:37.977000,KG-Sevkiyat,,,
LNRCNKLME875,224,24,s,1424,44624,g,1.0000000000,12170,Lindon,2025-01-24 17:56:39.477000,KG-Sevkiyat,,,
LNRCN176,11,4,s,1424,44639,g,1.0000000000,12171,Lindon,2025-01-24 17:56:40.487000,KG-Sevkiyat,,,
LNRCNT350,9,4,s,1424,44741,g,1.0000000000,12172,Lindon,2025-01-24 17:56:41.983000,KG-Sevkiyat,,,
RCNGLSSANTO,34,6,s,1424,44640,g,1.0000000000,12173,Lindon,2025-01-24 17:56:43.480000,KG-Sevkiyat,,,
LNRCNXSPX6,1,39,s,1424,44708,g,1.0000000000,12174,Lindon,2025-01-24 17:56:45.487000,KG-Sevkiyat,,,
LNRCND1680,25,5,s,1424,44649,g,1.0000000000,12175,Lindon,2025-01-24 17:56:50.510000,KG-Sevkiyat,,,
LNRCND1680,182,6,s,1424,44674,g,1.0000000000,12176,Lindon,2025-01-24 17:56:52.987000,KG-Sevkiyat,,,
RCN716,34,5,s,1424,44623,g,1.0000000000,12177,Lindon,2025-01-24 17:56:55,KG-Sevkiyat,,,
LNRCNXSPX6,1,38,s,1424,44686,g,2.0000000000,12178,Lindon,2025-01-24 17:56:56.497000,KG-Sevkiyat,Lindon,2025-01-24 17:56:57.997000,KG-Sevkiyat
LNRCN814,146,4,s,1424,44710,g,2.0000000000,12179,Lindon,2025-01-24 17:57:00.527000,KG-Sevkiyat,Lindon,2025-01-24 18:18:11.083000,KG-Sevkiyat
LNRCNKM360,351,22,s,1424,44667,g,1.0000000000,12180,Lindon,2025-01-24 17:57:04.520000,KG-Sevkiyat,,,
