Cekinx,Harinx,HarTip,BordroNo,Tarih,istut,muhkod,cmb,cmb_Kod,Banka,Sube,GiderMuhKod,ProGiderKod,MuhFisNo,KarsiMuhKod,MM,KarsiMM,GiderMM,GiderTip,GiderParaCinsi,insUN,insDT,updUN,updDT,OzKod1,OzKod2,locked,Resim,Resim2,Aciklama,OzKod3,OzKod4,OzKod5,LastUpdate,LastCalculate,NeedCalculate,iptal,kgid,mkgid,insApp,updApp
30633,31502,BO,0000002126,2019-04-15 00:00:00,,103.01.007,B,17079,07,1399,,,7389414,102.07.001.21,,,,,,ADEM,2019-05-16 16:38:03.540000,ADEM,2019-05-16 16:38:03.540000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31502,30633,,
30634,31611,BO,0000002136,2019-05-15 00:00:00,,103.01.007,B,17079,07,1399,,,7389429,102.07.001.21,,,,,,ADEM,2019-05-16 16:48:04.107000,ADEM,2019-05-16 16:48:04.107000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31611,30634,,
30635,31503,BO,0000002126,2019-04-15 00:00:00,,103.01.007,B,17079,07,1399,,,7389414,102.07.001.21,,,,,,ADEM,2019-05-16 16:38:03.553000,ADEM,2019-05-16 16:38:03.553000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31503,30635,,
30636,31612,BO,0000002136,2019-05-15 00:00:00,,103.01.007,B,17079,07,1399,,,7389429,102.07.001.21,,,,,,ADEM,2019-05-16 16:48:04.123000,ADEM,2019-05-16 16:48:04.123000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31612,30636,,
30637,31504,BO,0000002126,2019-04-15 00:00:00,,103.01.007,B,17079,07,1399,,,7389414,102.07.001.21,,,,,,ADEM,2019-05-16 16:38:03.553000,ADEM,2019-05-16 16:38:03.553000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31504,30637,,
30638,31613,BO,0000002136,2019-05-15 00:00:00,,103.01.007,B,17079,07,1399,,,7389429,102.07.001.21,,,,,,ADEM,2019-05-16 16:48:04.123000,ADEM,2019-05-16 16:48:04.123000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31613,30638,,
30639,31505,BO,0000002126,2019-04-15 00:00:00,,103.01.007,B,17079,07,1399,,,7389414,102.07.001.21,,,,,,ADEM,2019-05-16 16:38:03.570000,ADEM,2019-05-16 16:38:03.570000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31505,30639,,
30640,32386,BO,0000002234,2019-05-23 00:00:00,,103.01.007,B,17079,07,1399,,,7650453,102.07.001.21,,,,,,ADEM,2019-07-22 17:44:08.843000,ADEM,2019-07-22 17:44:08.843000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32386,30640,,
30641,31104,BO,0000002076,2019-04-25 00:00:00,,103.01.006,B,85876673,06,01,,,7380691,102.06.001.01,,,,,,3528,2019-04-26 16:12:57.920000,3528,2019-04-26 16:13:06.623000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31104,30641,,
30642,31943,BO,0000002170,2019-05-27 00:00:00,,103.01.006,B,85876673,06,01,,,7518883,102.06.001.01,,,,,,3528,2019-06-11 13:46:35.100000,3528,2019-06-11 13:46:42.337000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31943,30642,,
30643,31483,BO,0000002123,2019-04-01 00:00:00,,103.01.007,B,17079,07,1399,,,7389408,102.07.001.21,,,,,,ADEM,2019-05-16 16:33:22.263000,ADEM,2019-05-16 16:33:22.263000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31483,30643,,
30644,31588,BO,0000002132,2019-04-30 00:00:00,,103.01.007,B,17079,07,1399,,,7389424,102.07.001.21,,,,,,ADEM,2019-05-16 16:45:56.503000,ADEM,2019-05-16 16:45:56.503000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31588,30644,,
30645,32401,BO,0000002239,2019-06-10 00:00:00,,103.01.007,B,17079,07,1399,,,7650562,102.07.001.21,,,,,,ADEM,2019-07-23 09:02:06.847000,ADEM,2019-07-23 09:02:08.190000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32401,30645,,
30648,31771,BO,0000002144,2019-04-30 00:00:00,,103.01.006,B,85876673,06,01,,,7389841,102.06.001.01,,,,,,ADEM,2019-05-17 08:53:28.037000,ADEM,2019-05-17 08:53:28.050000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31771,30648,,
30649,31772,BO,0000002144,2019-04-30 00:00:00,,103.01.006,B,85876673,06,01,,,7389841,102.06.001.01,,,,,,ADEM,2019-05-17 08:53:28.050000,ADEM,2019-05-17 08:53:28.050000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31772,30649,,
30650,31773,BO,0000002144,2019-04-30 00:00:00,,103.01.006,B,85876673,06,01,,,7389841,102.06.001.01,,,,,,ADEM,2019-05-17 08:53:28.050000,ADEM,2019-05-17 08:53:28.050000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31773,30650,,
30651,31778,BO,0000002146,2019-05-02 00:00:00,,103.01.006,B,85876673,06,01,,,7389856,102.06.001.01,,,,,,ADEM,2019-05-17 09:10:04.710000,ADEM,2019-05-17 09:10:04.710000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31778,30651,,
30652,36019,4,0000000470,2025-04-16 00:00:00,,103.01.006,C,320.02.909,,,,,13658639,320.02.909,,,,,,5382,2025-04-16 08:15:35.963000,5382,2025-04-16 08:15:37.513000,,,,,,,,,C,1900-01-01 00:00:00,2025-04-16 08:15:37.480000,0,False,36019,30652,,
30653,34175,BO,0000002487,2019-09-30 00:00:00,,103.01.006,B,85876673,06,01,,,8219744,102.06.001.01,,,,,,3372,2019-11-07 16:08:36.480000,3372,2019-11-07 16:08:36.480000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34175,30653,,
30654,33054,BO,0000002331,2019-08-15 00:00:00,,103.01.004,B,6295623,04,01,,,7906998,102.04.001.08,,,,,,3372,2019-08-26 10:04:26.103000,3372,2019-08-26 10:04:27.390000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33054,30654,,
30655,33251,BO,0000002367,2019-08-15 00:00:00,,103.01.006,B,85876673,06,01,,,7908328,102.06.001.01,,,,,,3372,2019-08-29 08:37:53.010000,3372,2019-08-29 08:37:54.167000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33251,30655,,
30656,33247,BO,0000002366,2019-08-15 00:00:00,,103.01.006,B,85876673,06,01,,,7908325,102.06.001.01,,,,,,3372,2019-08-29 08:37:32.697000,3372,2019-08-29 08:37:33.980000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33247,30656,,
30657,33248,BO,0000002366,2019-08-15 00:00:00,,103.01.006,B,85876673,06,01,,,7908325,102.06.001.01,,,,,,3372,2019-08-29 08:37:32.700000,3372,2019-08-29 08:37:32.700000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33248,30657,,
30658,34058,BO,0000002457,2019-09-16 00:00:00,,103.01.004,B,6295623,04,01,,,8211554,102.04.001.08,,,,,,3372,2019-11-01 10:53:51.773000,3372,2019-11-01 10:53:53.447000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34058,30658,,
30659,34059,BO,0000002457,2019-09-16 00:00:00,,103.01.004,B,6295623,04,01,,,8211554,102.04.001.08,,,,,,3372,2019-11-01 10:53:51.820000,3372,2019-11-01 10:53:51.820000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34059,30659,,
30660,33804,BO,0000002436,2019-09-16 00:00:00,,103.01.006,B,85876673,06,01,,,8065488,102.06.001.01,,,,,,3372,2019-09-20 11:47:20.950000,3372,2019-09-20 11:47:22.153000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33804,30660,,
30661,33803,BO,0000002436,2019-09-16 00:00:00,,103.01.006,B,85876673,06,01,,,8065488,102.06.001.01,,,,,,3372,2019-09-20 11:47:20.950000,3372,2019-09-20 11:47:20.950000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33803,30661,,
30662,34333,4,0000000185,2019-10-16 00:00:00,,103.01.004,C,320.01.313,,,,,8310366,320.01.313,,,,,,3372,2019-11-21 08:23:18.710000,3372,2019-11-21 08:23:18.710000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34333,30662,,
30663,34334,4,0000000185,2019-10-16 00:00:00,,103.01.004,C,320.01.313,,,,,8310366,320.01.313,,,,,,3372,2019-11-21 08:23:18.710000,3372,2019-11-21 08:23:18.710000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34334,30663,,
30664,34335,4,0000000185,2019-10-16 00:00:00,,103.01.006,C,320.01.313,,,,,8310366,320.01.313,,,,,,3372,2019-11-21 08:23:18.710000,3372,2019-11-21 08:23:18.710000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34335,30664,,
30665,34336,4,0000000185,2019-10-16 00:00:00,,103.01.006,C,320.01.313,,,,,8310366,320.01.313,,,,,,3372,2019-11-21 08:23:18.710000,3372,2019-11-21 08:23:18.710000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34336,30665,,
30667,34337,4,0000000185,2019-10-16 00:00:00,,103.01.006,C,320.01.313,,,,,8310366,320.01.313,,,,,,3372,2019-11-21 08:23:18.710000,3372,2019-11-21 08:23:18.710000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34337,30667,,
30674,31030,BO,0000002071,2019-03-25 00:00:00,,103.01.006,B,85876673,06,01,,,7378966,102.06.001.01,,,,,,3528,2019-04-23 16:58:40.990000,3528,2019-04-23 16:58:57.570000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31030,30674,,
30675,31106,BO,0000002078,2019-04-12 00:00:00,,103.01.006,B,85876673,06,01,,,7380693,102.06.001.01,,,,,,3528,2019-04-26 16:23:40.183000,3528,2019-04-26 16:23:50.043000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31106,30675,,
30676,31910,BO,0000002167,2019-06-07 00:00:00,,103.01.006,B,85876673,06,01,,,7518862,102.06.001.01,,,,,,3528,2019-06-11 12:14:20.047000,3528,2019-06-11 12:14:20.047000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31910,30676,,
30677,32850,BO,0000002302,2019-07-01 00:00:00,,103.01.006,B,85876673,06,01,,,7795536,102.06.001.01,,,,,,ADEM,2019-08-22 09:48:18.913000,ADEM,2019-08-22 09:48:18.913000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32850,30677,,
30678,32851,BO,0000002302,2019-07-01 00:00:00,,103.01.006,B,85876673,06,01,,,7795536,102.06.001.01,,,,,,ADEM,2019-08-22 09:48:18.913000,ADEM,2019-08-22 09:48:18.913000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32851,30678,,
30683,35722,4,0000000438,2024-12-25 00:00:00,,103.01.006,C,320.01.069,,,,,13342752,320.01.069,,,,,,3390,2025-01-03 11:36:35.113000,3390,2025-01-03 11:46:41.080000,,,,,,,,,K,1900-01-01 00:00:00,2025-01-03 11:46:41.050000,0,False,35722,30683,,
30684,35723,4,0000000438,2024-12-25 00:00:00,,103.01.006,C,320.01.069,,,,,13342752,320.01.069,,,,,,3390,2025-01-03 11:36:35.123000,3390,2025-01-03 11:46:40.040000,,,,,,,,,K,1900-01-01 00:00:00,2025-01-03 11:46:39.960000,0,False,35723,30684,,
30685,34659,4,0000000310,2022-12-31 00:00:00,,103.01.006,C,320.01.109,,,,,11440302,320.01.109,,,,,,3390,2023-01-17 14:01:59.720000,3390,2023-01-17 14:02:03.523000,,,,,,,,,K,1900-01-01 00:00:00,2023-01-17 14:02:03.470000,0,,34659,30685,,
30686,34660,4,0000000310,2022-12-31 00:00:00,,103.01.006,C,320.01.109,,,,,11440302,320.01.109,,,,,,3390,2023-01-17 14:01:59.727000,3390,2023-01-17 14:02:03.583000,,,,,,,,,K,1900-01-01 00:00:00,2023-01-17 14:02:03.527000,0,,34660,30686,,
30687,35176,4,0000000358,2023-03-31 00:00:00,,103.01.006,C,320.01.234,,,,,11695158,320.01.234,,,,,,3390,2023-04-14 16:42:32.610000,3390,2023-04-14 16:42:34.440000,,,,,,,,,K,1900-01-01 00:00:00,2023-04-14 16:42:34.407000,0,,35176,30687,,
30688,35190,4,0000000358,2023-03-31 00:00:00,,103.01.006,C,320.01.234,,,,,11695158,320.01.234,,,,,,3390,2023-04-14 16:42:32.703000,3390,2023-04-14 16:42:34.820000,,,,,,,,,K,1900-01-01 00:00:00,2023-04-14 16:42:34.803000,0,,35190,30688,,
30689,34923,4,0000000329,2022-12-31 00:00:00,,103.01.006,C,320.01.401,,,,,11440645,320.01.401,,,,,,5382,2023-01-17 17:46:43.440000,5382,2023-01-17 17:46:45.730000,,,,,,,,,K,1900-01-01 00:00:00,2023-01-17 17:46:45.670000,0,,34923,30689,,
30690,34924,4,0000000329,2022-12-31 00:00:00,,103.01.006,C,320.01.401,,,,,11440645,320.01.401,,,,,,5382,2023-01-17 17:46:43.450000,5382,2023-01-17 17:46:45.793000,,,,,,,,,K,1900-01-01 00:00:00,2023-01-17 17:46:45.733000,0,,34924,30690,,
30693,34192,BO,0000002494,2019-10-31 00:00:00,,103.01.006,B,85876673,06,01,,,8219841,102.06.001.01,,,,,,3372,2019-11-07 16:33:45.957000,3372,2019-11-07 16:33:45.957000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34192,30693,,
30694,34292,4,0000000150,2019-10-16 00:00:00,,103.01.006,C,320.01.291,,,,,8223002,320.01.291,,,,,,3372,2019-11-18 09:11:26.170000,3372,2019-11-18 09:11:27.513000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34292,30694,,
30695,34319,4,0000000177,2019-10-23 00:00:00,,103.01.006,C,320.01.291,,,,,8310007,320.01.291,,,,,,3372,2019-11-20 11:56:09.327000,3372,2019-11-20 11:56:12.390000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34319,30695,,
30702,31123,BO,0000002082,2019-04-10 00:00:00,,103.01.006,B,85876673,06,01,,,7382575,102.06.001.01,,,,,,3528,2019-04-29 10:16:33.487000,3528,2019-04-29 10:16:49.157000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31123,30702,,
30703,31781,BO,0000002147,2019-05-08 00:00:00,,103.01.006,B,85876673,06,01,,,7389857,102.06.001.01,,,,,,ADEM,2019-05-17 09:10:26.977000,ADEM,2019-05-17 09:10:28.120000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31781,30703,,
30704,31785,BO,0000002150,2019-05-16 00:00:00,,103.01.006,B,85876673,06,01,,,7389860,102.06.001.01,,,,,,ADEM,2019-05-17 09:11:35.333000,ADEM,2019-05-17 09:11:36.023000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31785,30704,,
30705,32167,BO,0000002220,2019-06-17 00:00:00,,103.01.006,B,85876673,06,01,,,7640700,102.06.001.01,,,,,,6963,2019-07-11 15:48:40.873000,6963,2019-07-11 15:48:43.240000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32167,30705,,
30706,35061,4,0000000343,2022-12-31 00:00:00,,103.01.006,C,320.01.710,,,,,11440729,320.01.710,,,,,,5382,2023-01-18 09:23:30.673000,5382,2023-01-18 09:23:46.210000,,,,,,,,,K,1900-01-01 00:00:00,2023-01-18 09:23:31.920000,0,,35061,30706,,
30707,35062,4,0000000343,2022-12-31 00:00:00,,103.01.006,C,320.01.710,,,,,11440729,320.01.710,,,,,,5382,2023-01-18 09:23:30.710000,5382,2023-01-18 09:23:32.913000,,,,,,,,,K,1900-01-01 00:00:00,2023-01-18 09:23:32.600000,0,,35062,30707,,
30708,32864,BO,0000002303,2019-07-02 00:00:00,,103.01.006,B,85876673,06,01,,,7795538,102.06.001.01,,,,,,ADEM,2019-08-22 09:49:01.373000,ADEM,2019-08-22 09:49:03.417000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32864,30708,,
30709,31784,BO,0000002149,2019-05-15 00:00:00,,103.01.006,B,85876673,06,01,,,7389859,102.06.001.01,,,,,,ADEM,2019-05-17 09:11:25.083000,ADEM,2019-05-17 09:11:25.820000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31784,30709,,
30713,31124,BO,0000002082,2019-04-10 00:00:00,,103.01.006,B,85876673,06,01,,,7382575,102.06.001.01,,,,,,3528,2019-04-29 10:16:33.487000,3528,2019-04-29 10:16:33.487000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31124,30713,,
30714,31782,BO,0000002148,2019-05-10 00:00:00,,103.01.006,B,85876673,06,01,,,7389858,102.06.001.01,,,,,,ADEM,2019-05-17 09:10:50.627000,ADEM,2019-05-17 09:10:50.627000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31782,30714,,
30715,31903,BO,0000002165,2019-06-10 00:00:00,,103.01.006,B,85876673,06,01,,,7518818,102.06.001.01,,,,,,3528,2019-06-11 11:34:55.590000,3528,2019-06-11 11:34:55.623000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31903,30715,,
30716,32126,BO,0000002217,2019-05-20 00:00:00,,103.01.006,B,85876673,06,01,,,7640209,102.06.001.01,,,,,,ADEM,2019-07-10 11:14:36.580000,ADEM,2019-07-10 11:14:37.847000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32126,30716,,
30717,32169,BO,0000002221,2019-06-20 00:00:00,,103.01.006,B,85876673,06,01,,,7640742,102.06.001.01,,,,,,6963,2019-07-11 16:41:59.410000,6963,2019-07-11 16:42:00.210000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32169,30717,,
30718,33124,BO,0000002356,2019-07-22 00:00:00,,103.01.006,B,85876673,06,01,,,7908190,102.06.001.01,,,,,,3372,2019-08-28 16:47:37.753000,3372,2019-08-28 16:47:40.933000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33124,30718,,
30719,33255,BO,0000002370,2019-08-21 00:00:00,,103.01.006,B,85876673,06,01,,,7908333,102.06.001.01,,,,,,3372,2019-08-29 08:38:52.590000,3372,2019-08-29 08:38:53.763000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33255,30719,,
30720,33806,BO,0000002436,2019-09-16 00:00:00,,103.01.006,B,85876673,06,01,,,8065488,102.06.001.01,,,,,,3372,2019-09-20 11:47:20.950000,3372,2019-09-20 11:47:20.950000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33806,30720,,
30721,34029,4,0000000042,2019-10-24 00:00:00,,103.01.006,C,336.01.200,,,,,8325646,336.01.200,,,,,,4257,2019-10-24 17:46:41.710000,3372,2019-11-26 17:02:29.297000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34029,30721,,
30722,34446,4,0000000261,2019-12-11 00:00:00,,103.01.006,C,336.01.200,,,,,8335153,336.01.200,,,,,,6963,2019-12-11 11:20:09.817000,6963,2019-12-11 11:20:11.900000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34446,30722,,
30723,34527,4,0000000282,2020-02-11 00:00:00,,103.01.006,C,336.01.200,,,,,8595351,336.01.200,,,,,,3372,2020-02-11 17:24:06.513000,3372,2020-02-11 17:24:07.967000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34527,30723,,
30724,34528,4,0000000282,2020-02-11 00:00:00,,103.01.006,C,336.01.200,,,,,8595351,336.01.200,,,,,,3372,2020-02-11 17:24:06.530000,3372,2020-02-11 17:24:06.533000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34528,30724,,
30725,31912,BO,0000002168,2019-05-20 00:00:00,,103.01.006,B,85876673,06,01,,,7518864,102.06.001.01,,,,,,3528,2019-06-11 12:23:22.217000,3528,2019-06-11 12:23:31.640000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31912,30725,,
30726,32170,BO,0000002221,2019-06-20 00:00:00,,103.01.006,B,85876673,06,01,,,7640742,102.06.001.01,,,,,,6963,2019-07-11 16:41:59.410000,6963,2019-07-11 16:41:59.410000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32170,30726,,
30727,33127,BO,0000002357,2019-07-30 00:00:00,,103.01.006,B,85876673,06,01,,,7908191,102.06.001.01,,,,,,3372,2019-08-28 16:47:53.830000,3372,2019-08-28 16:47:56.873000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33127,30727,,
30728,33256,BO,0000002371,2019-08-21 00:00:00,,103.01.006,B,85876673,06,01,,,7908334,102.06.001.01,,,,,,3372,2019-08-29 08:39:08.753000,3372,2019-08-29 08:39:09.897000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33256,30728,,
30729,33802,BO,0000002436,2019-09-16 00:00:00,,103.01.006,B,85876673,06,01,,,8065488,102.06.001.01,,,,,,3372,2019-09-20 11:47:20.950000,3372,2019-09-20 11:47:20.950000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33802,30729,,
30730,34030,4,0000000043,2019-10-24 00:00:00,,103.01.006,C,336.01.204,,,,,8325647,336.01.204,,,,,,4257,2019-10-24 17:48:14.047000,3372,2019-11-26 17:02:29.340000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34030,30730,,
30731,34497,4,0000000275,2020-01-21 00:00:00,,103.01.006,C,336.01.204,,,,,8511077,336.01.204,,,,,,3372,2020-01-22 16:23:28.897000,3372,2020-01-22 16:23:32.440000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34497,30731,,
30732,34499,4,0000000275,2020-01-21 00:00:00,,103.01.006,C,336.01.204,,,,,8511077,336.01.204,,,,,,3372,2020-01-22 16:23:28.900000,3372,2020-01-22 16:23:30.713000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34499,30732,,
30733,34498,4,0000000275,2020-01-21 00:00:00,,103.01.006,C,336.01.204,,,,,8511077,336.01.204,,,,,,3372,2020-01-22 16:23:28.897000,3372,2020-01-22 16:23:30.710000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34498,30733,,
30734,33216,BO,0000002358,2019-07-31 00:00:00,,103.01.006,B,85876673,06,01,,,7908229,102.06.001.01,,,,,,3372,2019-08-28 17:21:00.587000,3372,2019-08-28 17:21:05.700000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33216,30734,,
30735,33217,BO,0000002358,2019-07-31 00:00:00,,103.01.006,B,85876673,06,01,,,7908229,102.06.001.01,,,,,,3372,2019-08-28 17:21:00.587000,3372,2019-08-28 17:21:05.700000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33217,30735,,
30736,33218,BO,0000002358,2019-07-31 00:00:00,,103.01.006,B,85876673,06,01,,,7908229,102.06.001.01,,,,,,3372,2019-08-28 17:21:00.587000,3372,2019-08-28 17:21:05.717000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33218,30736,,
30737,33219,BO,0000002358,2019-07-31 00:00:00,,103.01.006,B,85876673,06,01,,,7908229,102.06.001.01,,,,,,3372,2019-08-28 17:21:00.590000,3372,2019-08-28 17:21:05.717000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33219,30737,,
30738,33220,BO,0000002358,2019-07-31 00:00:00,,103.01.006,B,85876673,06,01,,,7908229,102.06.001.01,,,,,,3372,2019-08-28 17:21:00.590000,3372,2019-08-28 17:21:05.717000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33220,30738,,
30739,33221,BO,0000002358,2019-07-31 00:00:00,,103.01.006,B,85876673,06,01,,,7908229,102.06.001.01,,,,,,3372,2019-08-28 17:21:00.590000,3372,2019-08-28 17:21:05.717000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33221,30739,,
30740,33222,BO,0000002358,2019-07-31 00:00:00,,103.01.006,B,85876673,06,01,,,7908229,102.06.001.01,,,,,,3372,2019-08-28 17:21:00.593000,3372,2019-08-28 17:21:05.717000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33222,30740,,
30741,33223,BO,0000002358,2019-07-31 00:00:00,,103.01.006,B,85876673,06,01,,,7908229,102.06.001.01,,,,,,3372,2019-08-28 17:21:00.593000,3372,2019-08-28 17:21:05.720000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33223,30741,,
30742,33911,BO,0000002442,2019-09-02 00:00:00,,103.01.006,B,85876673,06,01,,,8073160,102.06.001.01,,,,,,3372,2019-09-20 16:07:17.447000,3372,2019-09-20 16:07:17.447000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33911,30742,,
30743,33912,BO,0000002442,2019-09-02 00:00:00,,103.01.006,B,85876673,06,01,,,8073160,102.06.001.01,,,,,,3372,2019-09-20 16:07:17.447000,3372,2019-09-20 16:07:17.447000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33912,30743,,
30744,33819,BO,0000002441,2019-09-03 00:00:00,,103.01.006,B,85876673,06,01,,,8065493,102.06.001.01,,,,,,3372,2019-09-20 11:55:33.197000,3372,2019-09-20 11:55:33.197000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33819,30744,,
30745,33913,BO,0000002442,2019-09-02 00:00:00,,103.01.006,B,85876673,06,01,,,8073160,102.06.001.01,,,,,,3372,2019-09-20 16:07:17.463000,3372,2019-09-20 16:07:17.463000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33913,30745,,
30746,33914,BO,0000002442,2019-09-02 00:00:00,,103.01.006,B,85876673,06,01,,,8073160,102.06.001.01,,,,,,3372,2019-09-20 16:07:17.463000,3372,2019-09-20 16:07:17.463000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33914,30746,,
30747,33915,BO,0000002442,2019-09-02 00:00:00,,103.01.006,B,85876673,06,01,,,8073160,102.06.001.01,,,,,,3372,2019-09-20 16:07:17.463000,3372,2019-09-20 16:07:17.480000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33915,30747,,
